participant_id,acf_lag1,acf_lag2,acf_lag3,acf_mean,n_trials
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,0.019900210199939584,0.02014469536854168,0.12729403950413753,0.06180371398436224,108
LliUMEIsrCVZ88YFQfevan2Og4z1,0.13299165799697585,0.2314760910789882,0.09255231797803481,0.15507698729338143,108
M4Km1Q2P2oPliChDQkwl6k20FUI3,0.24496932820359968,0.16357280161667376,0.07615783211308925,0.07467205221588699,108
MMSYeiMQi3gMr4PrXQcpXzFiegj2,-0.0695788393928036,-0.07049571571689459,0.08580793076329464,0.002238929666353127,108
O61Eik2zvrSQLMNpFbTNEgjWwMr2,0.16216314977174326,0.032141462886738574,0.14839412566730825,0.05055074417828429,108
OExlWyngGfPrScDYjaRcv5PIAet1,0.10654727433046936,-0.006013517524372666,0.082577605908373,0.09565685379617266,108
ORuVuFPU5idz3fMoXTGsbwToW2j2,0.08235451022793942,0.07508185118311995,0.015876953178445688,0.024692542954820085,108
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.13049074232980723,-0.00992931370991281,0.14025782419342697,0.08720446686008249,108
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,0.03711906265986596,0.00022064618559042382,0.12867093314388234,0.009245397447402826,108
PLreonkqaMeFc0UqxKUelH44UQu1,0.07103721581453214,0.13379003162546904,-0.01885225795257892,0.050838720528236916,108
PkpTH7pWpEOG9A86xSloOSozwTk2,-0.06666851504586012,0.05080444934233098,-0.11430747765266767,0.013463144880618816,106
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,0.1484928080430224,0.2217800244543192,0.07496712173380973,0.07294070609096565,108
QbOEVCaZLUMOgltUdXm58oZOALv2,0.07650253568477292,0.12497212697654216,0.06985049059030565,0.06296633314042288,108
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.16660646782137375,0.13790354927264462,0.016010300108309193,0.020454686494438632,108
QreA2rLiUhV3YHeMfuHMPdGbpJ53,0.14049464723614444,-0.007735791817229845,0.14883542429971713,0.06649920810593615,108
Qv0jhW3sqicqQvd7LfReAsI7nD73,0.12326066031647678,0.1074895504364581,0.03745882265852974,0.10938188879925541,108
Rc706mP0TSeIoIpMYH1SpRXjOxA2,-0.14959583624528108,-0.0540403841770376,-0.06770288286346206,-0.04634100626346693,108
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,0.10302274371925224,0.007491373840079651,0.04985557650145528,0.03486207342644794,108
Ru3Qf6pXZua1DfNkQdhbor6iJ403,0.19219194815817436,0.25772254786129517,0.23091797040753068,0.20547996817812986,108
SOhR7IO689NQCPQu56SjATO8FR92,0.10803716923314323,-0.11583141677069152,0.12852195213171988,0.08044936843373234,108
SPCT9D90pRa1ihXS5jEw6vCmquI3,0.20038929521763263,-0.03256888477064339,0.035290501503302124,0.06034336361363444,108
SdDjNMBD2ZMTEwUphkohi2cZwUx1,-0.04566399432463555,-0.15832229776794796,0.10788380407561887,-0.009861134171485906,108
SpSfX0ZcfcPLdlOENlfdfvEPwru2,0.3947954163165446,0.3546465709732441,0.2899258421663937,0.29440917248670095,108
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,0.205253433118113,0.0652564686244085,0.1987283751983506,0.156735380014056,108
Ub7nV8F55kPruh35ZpUcKoBUyn63,0.04603903776035704,0.17834055389566636,0.12754683226481306,0.08029639157463753,108
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.07944586239756747,0.014489155019645894,0.03798412828031833,-0.00010476393218813995,108
VwTymW8T68MfpnJvZ2X97ILqDWS2,0.2094859804285699,0.07126440132101725,-0.006542407178258517,0.10454403029193464,108
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,-0.006245092459667773,0.009388677195771519,0.07472180729314122,0.0008232128529688264,108
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.2183883193844789,0.21933563877872275,0.1033913894687651,0.14168393839610477,106
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.07387677791854262,0.07582093917492586,-0.07640209499505854,-0.013196763945566941,108
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.10404682085473452,0.06467612756658661,-0.01821025411757439,0.004398715896373125,108
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,0.03072749557376331,-0.009794700863365707,0.09689319031431673,0.009163490805808685,108
WnC6Uscb5VMIr43GASKiUCO3AYH2,0.17249607571313347,0.12222515744811445,0.12354164482090745,0.1685479271512651,108
WqoZv41KTtTCuPKBPyClregrKAi1,0.06780304774613552,-0.019119232686657918,-0.040781410245101825,0.00025742463286859143,108
XehZHBpwr5MYzUXkj0FAYCsFG922,-0.03790587609648793,-0.18558556555226338,0.09597612085367674,-0.0287511765033709,108
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.1642659161667358,0.0019619497400066165,0.015221011305892833,-0.010489622566650019,108
Yco8O7tmHlbsUBfKW2ywcZByGO32,0.022022486291666074,-0.07578578144691392,0.11100913148527089,-0.015445959425279562,108
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.003817452845353449,0.035466368466597585,0.12927616294903452,0.01586390689709214,108
aM2995jJmJWvr6cneaGH58HauIg2,0.013914220849610937,-0.07611148408391945,-0.07707482189751884,-0.021108296842621607,104
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.14773132868512273,-0.08535560216054063,0.07131250810525934,0.04772165227171924,108
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.1120546994945621,0.09389399968069687,0.049627348847177205,0.02805700623509102,108
azdL1gX79EVd9iepyCAVQrqIaQF3,0.09064916268533518,-0.0638439332486465,-0.02234456793578877,-0.020851240065250767,108
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.1659950056225615,0.13949995250343689,0.05236537245769831,0.09064062479095139,108
biQ16yPcCKSkJQhSxUKcDc8gm8I2,-0.05910995455196213,-0.16363089961863508,0.05107658101346499,-0.02603603586829234,108
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.13100122207043155,-0.01695234337652976,-0.04895463560815049,0.014803059572712402,108
c0hRe9PCPPZs3HWFqhIQargNlp52,-0.0013913162780217544,0.1043654719779329,-0.21120086794114565,-0.05132016083755244,108
cC0BEsQjfrcuCyoaOas9zJT0MNs2,-0.020955392046611343,0.07195506500074672,-0.0871664447004511,0.006664110452606611,108
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.0856739706201215,0.05517696681707432,-0.024923381786312346,-0.01862167227351082,108
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.3819190857850594,0.3454952958357968,0.29537676152534115,0.35332631615175536,108
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.049673226611974014,-0.10831843256221615,-0.04693730327622292,-0.013561251582599349,108
d9rwc0NXArcNlJvFsgKhQqkGxJq2,-0.08648454811704213,-0.013515646680828828,-0.10782129492744749,-0.03127376972958733,108
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.19541296557795007,0.2846389174557622,0.21872709192742706,0.20118877583948408,108
e7NIVznoeNMC7bBejXnMVvFNPfx1,0.1717491579819585,0.2170698129183908,0.07474838874356249,0.10322777442958184,108
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.23150240874923886,0.009660646220404388,-0.08700709805584064,0.021318551867615783,108
foaW7wtvY3XLNdguFUK7OvOefP93,0.11606260022148254,0.11798901831645969,0.0820861712385608,0.09132968108233655,108
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.33076684844458853,0.27423876673637637,0.22434340023426322,0.2158322933082742,105
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.17236726293346707,-0.0416680860860468,-0.02591083241736857,0.03199195798639941,108
h5RYP03wJuVN0xo7qAR8CKFxLaj1,-0.1317105893780258,0.16813345237791907,-0.07016873210246678,-0.005563893155056118,108
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0.2969177702289624,0.31282921966275185,0.1049359511303184,0.11284686322996222,108
i1tBstVkNiVP0qro7TgGD08IGGa2,-0.03222972208950063,0.012590506160010406,0.095120830106276,0.002328613361153045,107
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.19689827523667697,0.23684657319928462,0.08808645975024963,0.22735785850211995,106
iWsc4pghIEWOQUZKuQJMfe516UI3,0.060421028135608866,0.12259328246489319,0.060281372261527445,0.09992549255618263,108
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.1739662460245193,0.215907236564366,0.4481397413881861,0.21938069345326755,107
idP8RVfm74N86O0dszLXANIpjXv2,-0.04526182119382102,0.03601328573136315,-0.04122296372695612,-0.007855657016340997,108
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.2853530760964999,0.15779550477414903,0.0746711576620976,0.07556922829961629,107
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.05955845619628822,-0.033433372529419636,0.0446063051215478,-0.028208396165097377,107
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.34627824938280766,0.25763357439203577,0.2855737457309103,0.28420070460827584,108
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,0.3145038687884247,0.25497893331817634,0.02459831775843236,0.15648290013606442,108
kI0YdycDU0X5hcoEPjEON3Ionyd2,0.18874935422859732,-0.04429941597773035,0.002158121888745585,0.030089429603192434,108
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.0035154043785374654,-0.109368893456356,0.08289471512269549,-0.00010980992820126267,108
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.02933324136066004,0.2375493805313576,-0.07079771308585737,0.002735029743384376,108
kxerHPSL3bQjD74HhiebYf3blPr1,-0.014263648933255697,0.030833648033899638,0.02468326770298005,-0.012973480512879531,108
lHDkoPQu5reNCO45npeYSS9eLQl1,0.1202155815519059,0.08041534245081451,0.1775483755611123,0.08660881937651285,108
lpzDdvuMkKWkPxu6xeclmdctEp42,0.18870009766507714,-0.0803601229811866,0.008912582027788699,0.029042111738069986,108
m69r9GQTk2b51mvxrFLt4fZeJi52,0.11939298714165526,0.17736325429097918,-0.052552989741133545,0.0026176091661235744,108
mUZzgdWKnPb2txOkJg9FHgqX5792,0.18314743000206732,0.202330934670458,0.005435974689380601,0.09153344894379313,108
mg2WZiRBn4NQDKiMK43Y8dBqyG53,0.20893269512203272,0.10882345316216921,0.19105183521646665,0.16779332071951078,108
mweMgSlGM2VxThhwnupYxYzUbR23,0.023285555708103697,-0.06339510989291341,-0.08259274889539392,-0.03972515264842664,108
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0.047444800299458884,0.10047097450835012,-0.1516411468656045,0.0263358751353154,108
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.24672789444250534,0.10169387911479348,-0.15534735147638193,0.02749128204492519,108
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0.05885393200717684,-0.06619435632866265,-0.06730964713398448,-0.05902954154333243,108
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0.24290576113300613,0.22525609699818674,0.24073956167905755,0.28320720115368214,108
pRQimOpZtsekBI2I1kbnD3pycmo1,0.08787225020428244,0.004590164042830527,0.09854419633717464,0.023970468940910716,108
pcbRW89vVJcviD87V3uxyG4I9st2,0.3435004117553041,0.4233513428405252,0.3635513379932102,0.3264509346656259,108
q0Atnpm0jZS5swcVmq0EMalQUKw1,0.16478294423821088,0.10468266590381287,0.12049538798880706,0.052728118899206436,108
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0.14583775746929922,0.1782304398780339,0.01606518609880805,0.09397393211854889,107
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.34710161876827883,0.3074277364955167,0.25241191084738257,0.2911588938160996,107
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0.19024212597429604,0.3032004406971571,0.19626980711887307,0.2245267273769512,108
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.2500052213207157,0.16709658180205095,0.09124732700300096,0.1784166549853361,108
rNe3cRPepZUXbJhmmfQZiGsVzX22,-0.1496717020827795,0.10358615556071259,0.04564393868248365,-0.030720900293645926,108
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.061297216518018297,0.01341912921986912,-0.029064151549915894,0.0016427310540621312,106
ric6cNjG25XmZJCiKZDOxzeezao1,0.12458046700539666,-0.018036027458628874,-0.0826769161350519,0.02024795399490238,108
roaf78tUWxWSEjAUcUu8O7mrQbl1,-0.03706302730678127,0.17959318813251698,0.014900083376021857,0.028124551427149487,108
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.05125301594793291,-0.007731858266774214,-0.0037415494876940876,0.003678019191185218,108
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.13813200975649717,0.09487983138319683,0.2540143964511499,0.1195864683386922,108
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.2005202301742542,0.06620288933976043,-0.06175466506398338,0.04003573513671758,106
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.19275389476484545,0.2598564129854481,0.0847288207661834,0.13654535407306495,108
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.041363453388980814,0.0743082343468217,0.05818372340582395,0.03495448436966457,108
u64Uf920g5VD9Byq26LT2rs5o4t1,-0.03814152498610367,0.14176732141562565,0.18531957181235087,0.10980467458650833,108
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.0429063544118316,-0.14205255845257506,-0.08675328931103356,-0.0417824839150832,108
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.006763603510350976,0.020703917994297223,-0.07403620290554162,-0.027132645224141678,108
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.2983884388506304,0.022685544444348567,-0.07644820188537602,0.04437415309425465,108
wkhxvE50megJGMA1EiROSZIJWNq1,0.12684407306277176,0.13147295491226962,0.1246417944668552,0.037981130319662285,108
xBGZhFOeypWnqzSQClkrwV9z2vF3,0.21364087022245984,-0.15435914313316063,-0.1615834367952502,-0.013862994166112336,108
xHctBv4C2EU8rHYRouw0btT3GT02,0.046764956386437344,0.07809614192659031,0.0648965573031889,0.021153501749902014,107
xyAILKfYP2M8GqAai11x6NT7IcP2,0.19712735159202474,0.23477643316304564,0.0533520675832184,0.09882127978648188,108
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.276356145641464,0.014466449929967307,0.09020318269106407,0.08417893228064507,108
yatBVTBMCSMp0wJluOCLzTFKMyP2,0.15094478564524139,-0.045373977988253864,0.029273836624691053,0.0703750344707045,108
yfjd8LbAMrYeG54927d3GiKAyXI2,0.17017665063776224,0.05986761935722358,-0.04837636533314635,0.03297431846241772,108
zw1w9FipI9RjJsuhHse6UZavBxs2,0.2505594385234905,0.16285684952030233,-0.04181781324596015,0.12392261820664227,108
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.08703718176268735,-0.018797648672248642,0.1955403717736506,0.07867215685178083,108
