participant_id,n_trials,bic_2state,aic_2state,ll_2state,converged_2state,bic_3state,aic_3state,ll_3state,converged_3state,delta_bic,delta_aic,lr_statistic,lr_pvalue,preferred_bic,preferred_aic,preferred_lr
aM2995jJmJWvr6cneaGH58HauIg2,87,1249.8989189842905,1232.6375621537084,-609.3187810768542,True,1268.5577961127901,1234.0350824516258,-603.0175412258129,True,18.658877128499626,1.397520297917481,12.602479702082519,0.04980133029279887,2-state,2-state,3-state
afdTz6deeYWf1qKNdUpKAYKN3hz1,52,818.582640104127,804.923934074057,-395.4619670370285,True,819.2063517821707,791.8889397220307,-381.94446986101536,True,0.6237116780437191,-13.034994352026274,27.034994352026274,0.0001426378659629135,2-state,3-state,3-state
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,118,1726.2364480317274,1706.8416556604677,-846.4208278302339,True,1756.9778561984622,1718.1882714559429,-845.0941357279714,True,30.7414081667348,11.346615795475145,2.653384204524855,0.8509220598756095,2-state,2-state,2-state
azdL1gX79EVd9iepyCAVQrqIaQF3,77,1150.2267279866448,1133.820090033669,-559.9100450168345,True,1176.2150805125436,1143.4018046065921,-557.7009023032961,True,25.98835252589879,9.581714572923147,4.418285427076853,0.6202632220863111,2-state,2-state,2-state
bXpFswkI7TfIfL6G4FqWrbaxTGx2,90,1305.3285443572304,1287.8298766649186,-636.9149383324593,True,1335.2340350494171,1300.2366996647934,-636.1183498323967,True,29.90549069218673,12.406822999874748,1.5931770001252517,0.9530666714673471,2-state,2-state,2-state
biQ16yPcCKSkJQhSxUKcDc8gm8I2,118,1824.5295362494962,1805.1347438782366,-895.5673719391183,True,1849.8094344631238,1811.0198497206045,-891.5099248603022,True,25.279898213627575,5.885105842367921,8.11489415763208,0.22980616842558432,2-state,2-state,2-state
btpcu1rB1JeSTo2upeHGPdv8kYG3,65,988.4896456303215,973.2689347410521,-479.63446737052607,True,1010.4722169638602,980.0307951853213,-476.01539759266063,True,21.982571333538658,6.761860444269132,7.238139555730868,0.2993846927422288,2-state,2-state,2-state
c0hRe9PCPPZs3HWFqhIQargNlp52,82,1254.0330397535467,1237.186005022697,-611.5930025113485,True,1278.0768524341713,1244.3827829724717,-608.1913914862358,True,24.04381268062457,7.1967779497747415,6.8032220502252585,0.3394292285535989,2-state,2-state,2-state
cC0BEsQjfrcuCyoaOas9zJT0MNs2,120,1733.7898487829148,1714.2774065834406,-850.1387032917203,True,1776.0795338503917,1737.054649451443,-854.5273247257215,True,42.28968506747697,22.77724286800253,-8.777242868002531,1.0,2-state,2-state,2-state
cEIs6U87xfbSL5eFTXDK77MmvNf1,97,1437.2549736850854,1419.2319968355616,-702.6159984177808,True,1468.6891720653505,1432.643218366303,-702.3216091831515,True,31.434198380265116,13.411221530741386,0.5887784692586138,0.9965845881752523,2-state,2-state,2-state
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,111,1679.2177926480022,1660.251081238816,-823.125540619408,True,1714.5634486038289,1676.6300257854562,-824.3150128927281,True,35.345655955826714,16.37894454664024,-2.3789445466402412,1.0,2-state,2-state,2-state
cec6NLR2ZLVVw6h0TEKSNIH11v02,124,1870.9312946772484,1851.1893237180132,-918.5946618590066,True,1901.6108042693045,1862.126862350834,-917.063431175417,True,30.679509592056093,10.93753863282086,3.0624613671791394,0.8009674416370335,2-state,2-state,2-state
d9rwc0NXArcNlJvFsgKhQqkGxJq2,78,1179.3465732906168,1162.8496115037897,-574.4248057518948,True,1196.6934714026575,1163.6995478290032,-567.8497739145016,True,17.346898112040662,0.8499363252135481,13.150063674786452,0.04071386077402972,2-state,2-state,3-state
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,59,872.1470065349338,857.6042444275937,-421.80212221379685,True,899.7199655759133,870.6344413612333,-421.31722068061663,True,27.572959040979526,13.030196933639559,0.9698030663604413,0.9867311529982582,2-state,2-state,2-state
e7NIVznoeNMC7bBejXnMVvFNPfx1,65,998.2929206161177,983.0722097268483,-484.53610486342416,True,1019.1522495687161,988.7108277901772,-480.3554138950886,True,20.85932895259839,5.638618063328863,8.361381936671137,0.21280475915243668,2-state,2-state,2-state
fEq0OghbLpfD1jigl1Mbz96aMbg2,86,1322.174086427777,1304.9936553540024,-645.4968276770012,True,1331.1502945105603,1296.7894323630112,-634.3947161815056,True,8.976208082783387,-8.204222990991184,22.204222990991184,0.0011118897364877922,2-state,3-state,3-state
foaW7wtvY3XLNdguFUK7OvOefP93,73,1098.7398019037503,1082.7065858157116,-534.3532929078558,True,1115.7286741892462,1083.6622420131687,-527.8311210065843,True,16.988872285495972,0.9556561974570741,13.044343802542926,0.04233714359779528,2-state,2-state,3-state
g2G9l3no7RbeRA9a1W3JnfegTnh2,97,1478.4985664178505,1460.4755895683268,-723.2377947841634,True,1493.8360317009472,1457.7900780018997,-714.8950390009499,True,15.337465283096662,-2.685511566427067,16.685511566427067,0.010511250465565114,2-state,3-state,3-state
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,59,914.6530401920317,900.1102780846916,-443.0551390423458,True,939.3082966539906,910.2227724393106,-441.1113862196553,True,24.65525646195897,10.112494354619002,3.8875056453809975,0.6918968012402336,2-state,2-state,2-state
h5RYP03wJuVN0xo7qAR8CKFxLaj1,110,1636.8695273522867,1617.9661647917399,-801.9830823958699,True,1661.6819764275285,1623.8752513064346,-797.9376256532173,True,24.81244907524183,5.9090865146947635,8.090913485305236,0.23151815313626845,2-state,2-state,2-state
hrRr560eFBNwJ0CcUjCqtSD8TdP2,86,1284.8051787774182,1267.6247477036436,-626.8123738518218,True,1305.8833998538248,1271.5225377062757,-621.7612688531378,True,21.078221076406635,3.897790002632064,10.102209997367936,0.12041320234398967,2-state,2-state,2-state
i1tBstVkNiVP0qro7TgGD08IGGa2,71,1113.6717223505434,1097.832963211254,-541.916481605627,True,1138.4124843326122,1106.7349660540337,-539.3674830270169,True,24.74076198206876,8.902002842779666,5.097997157220334,0.5313071821894102,2-state,2-state,2-state
iKVZi0Oo96UrMBhPQMHWFcf55uA3,63,959.5290445575512,944.5271014728105,-465.26355073640525,True,977.625865795563,947.6219796260815,-459.81098981304075,True,18.096821238011785,3.0948781532709972,10.905121846729003,0.09135339169885093,2-state,2-state,2-state
iWsc4pghIEWOQUZKuQJMfe516UI3,74,1075.7303931540378,1059.6019375016085,-522.8009687508043,True,1098.663294704313,1066.4063833994546,-519.2031916997273,True,22.932901550275346,6.804445897846108,7.195554102153892,0.3031406294303327,2-state,2-state,2-state
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,84,1285.0127349362217,1267.9970173443185,-626.9985086721592,True,1313.2209545517935,1279.189519367987,-625.5947596839935,True,28.208219615571807,11.192502023668567,2.807497976331433,0.8325910127417211,2-state,2-state,2-state
idP8RVfm74N86O0dszLXANIpjXv2,71,1053.6997058391685,1037.8609466998794,-511.9304733499397,True,1075.0855320284077,1043.4080137498295,-507.7040068749147,True,21.385826189239197,5.547067049950101,8.452932950050013,0.2067617031462463,2-state,2-state,2-state
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,69,1072.2251855221668,1056.586439989986,-521.293219994993,True,1100.1935738740813,1068.9160828097197,-520.4580414048598,True,27.968388351914427,12.329642819733635,1.6703571802663646,0.9473867252387824,2-state,2-state,2-state
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,53,817.2600854272087,803.4680420323438,-394.7340210161719,True,843.1174962326861,815.5334094429564,-393.7667047214782,True,25.857410805477457,12.06536741061268,1.93463258938732,0.9256111287876456,2-state,2-state,2-state
jzdk8E3tVXTXIozlfK5oeEb7wWp2,77,1107.3877370306595,1090.9810990776837,-538.4905495388418,True,1132.9222177505978,1100.1089418446463,-536.0544709223232,True,25.5344807199383,9.127842766962658,4.872157233037342,0.5603115544192079,2-state,2-state,2-state
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,89,1367.2410377811348,1349.8205831930097,-667.9102915965049,True,1371.0120721976514,1336.1711630214015,-654.0855815107008,True,3.7710344165166134,-13.649420171608199,27.6494201716082,0.0001093751721156222,2-state,3-state,3-state
kI0YdycDU0X5hcoEPjEON3Ionyd2,80,1191.3981683296508,1174.7239818869336,-580.3619909434668,True,1217.5964856078274,1184.248112722393,-578.1240563611965,True,26.198317278176546,9.524130835459346,4.475869164540654,0.6125603490221692,2-state,2-state,2-state
kR2rCtaPyPaj7YMizKUDn5xL2qx1,80,1217.7427614970443,1201.068575054327,-593.5342875271635,True,1239.2588649905374,1205.910492105103,-588.9552460525515,True,21.51610349349312,4.841917050775919,9.158082949224081,0.16488084709132944,2-state,2-state,2-state
kgSRatooJJfDaMZ2yIURqb8aJuE3,62,937.4373958407843,922.5474551454687,-454.27372757273434,True,961.858338653316,932.0784572626847,-452.0392286313423,True,24.42094281253162,9.531002117215962,4.468997882784038,0.6134783198493303,2-state,2-state,2-state
kxerHPSL3bQjD74HhiebYf3blPr1,114,1523.1390977412877,1503.9857086025263,-744.9928543012632,True,1554.9051945757499,1516.598416298227,-744.2992081491135,True,31.766096834462132,12.612707695700692,1.387292304299308,0.9666268824687881,2-state,2-state,2-state
lHDkoPQu5reNCO45npeYSS9eLQl1,101,1541.074530787582,1522.7686871696933,-754.3843435848466,True,1550.2742173998133,1513.6625301640356,-742.8312650820178,True,9.19968661223129,-9.106157005657678,23.10615700565768,0.0007616923122658603,2-state,3-state,3-state
lpzDdvuMkKWkPxu6xeclmdctEp42,78,1180.406577435121,1163.909615648294,-574.954807824147,True,1208.5234686098472,1175.529545036193,-573.7647725180965,True,28.116891174726106,11.619929387898992,2.380070612101008,0.8816408291773588,2-state,2-state,2-state
m69r9GQTk2b51mvxrFLt4fZeJi52,77,1162.685633235033,1146.2789952820572,-566.1394976410286,True,1187.4853067230915,1154.67203081714,-563.33601540857,True,24.799673488058488,8.393035535082845,5.606964464917155,0.46862401797595876,2-state,2-state,2-state
mUZzgdWKnPb2txOkJg9FHgqX5792,97,1492.0087572429024,1473.9857803933787,-729.9928901966894,True,1517.6534020999986,1481.6074484009512,-726.8037242004756,True,25.644644857096182,7.6216680075724526,6.3783319924275474,0.38216941524064496,2-state,2-state,2-state
mg2WZiRBn4NQDKiMK43Y8dBqyG53,123,1775.777030520666,1756.091740033059,-871.0458700165295,True,1786.630979420055,1747.260398444841,-859.6301992224205,True,10.853948899389025,-8.831341588218038,22.831341588218038,0.0008549797321036889,2-state,3-state,3-state
mweMgSlGM2VxThhwnupYxYzUbR23,78,1150.822534472122,1134.325572685295,-560.1627863426475,True,1164.882147222216,1131.8882236485617,-551.9441118242809,True,14.059612750093947,-2.437349036733167,16.437349036733167,0.011589440083090707,2-state,3-state,3-state
mwsliuPsLFhRFjtjQwYkqcCRDvi2,68,1016.698203647479,1001.1616497112462,-493.5808248556231,True,1045.7582079182291,1014.6851000457635,-493.34255002288177,True,29.06000427075014,13.523450334517293,0.4765496654827075,0.9981122667258389,2-state,2-state,2-state
nT1qJOiMyDdJ9ui4el195A8Hsgs1,68,1042.1567860898756,1026.6202321536427,-506.3101160768214,True,1067.3165419985366,1036.2434341260712,-504.1217170630356,True,25.159755908661054,9.623201972428433,4.376798027571567,0.6258260926930355,2-state,2-state,2-state
ohl9pXqpeSMfepC3w9h0tW5SbJw1,68,1007.7809147055589,992.2443607693261,-489.12218038466307,True,1038.3286095975452,1007.2555017250796,-489.6277508625398,True,30.54769489198634,15.01114095575349,-1.0111409557534898,1.0,2-state,2-state,2-state
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,80,1146.6183128280043,1129.944126385287,-557.9720631926435,True,1172.3763741874616,1139.0280013020272,-555.5140006510136,True,25.758061359457315,9.083874916740115,4.916125083259885,0.5546149461878911,2-state,2-state,2-state
pRQimOpZtsekBI2I1kbnD3pycmo1,68,1008.7229704185611,993.1864164823284,-489.5932082411642,True,1027.25344041935,996.1803325468845,-484.09016627344226,True,18.53047000078891,2.993916064556174,11.006083935443826,0.08818858287350817,2-state,2-state,2-state
pcbRW89vVJcviD87V3uxyG4I9st2,64,958.8875217792246,943.7753401957069,-464.88767009785346,True,996.3698133210974,966.1454501540619,-469.07272507703095,True,37.48229154187277,22.370109958354988,-8.370109958354988,1.0,2-state,2-state,2-state
q0Atnpm0jZS5swcVmq0EMalQUKw1,68,1004.8757970860701,989.3392431498373,-487.66962157491866,True,1018.4662732719651,987.3931653994996,-479.6965826997498,True,13.590476185895,-1.9460777503377358,15.946077750337736,0.014046335028700785,2-state,3-state,3-state
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,123,1826.7705317904529,1807.085241302846,-896.542620651423,True,1846.0489590772386,1806.6783781020247,-889.3391890510123,True,19.2784272867857,-0.4068632008213626,14.406863200821363,0.025407183379658194,2-state,3-state,3-state
qnR5PLX1v3fPi6SwTJMwGcadwyD3,81,1210.1992987786161,1193.4381546959091,-589.7190773479546,True,1207.3260038778333,1173.803715712419,-572.9018578562095,True,-2.8732949007828665,-19.6344389834901,33.6344389834901,7.913892487998453e-06,3-state,3-state,3-state
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,70,1046.5020260492959,1030.7625593549506,-508.3812796774752,True,1071.3434478745753,1039.8645144858842,-505.93225724294217,True,24.84142182527944,9.101955130933675,4.898044869066098,0.5569547009590101,2-state,2-state,2-state
rFV2EUbp64f5ORSh7DqwmCQmeqT2,84,1273.2793268764133,1256.26360928451,-621.131804642255,True,1292.8802916512552,1258.8488564674487,-615.4244282337244,True,19.60096477484194,2.5852471829387014,11.414752817061299,0.0763731897923825,2-state,2-state,2-state
rNe3cRPepZUXbJhmmfQZiGsVzX22,104,1585.883316642235,1567.3725803482455,-776.6862901741227,True,1611.3224616514274,1574.3009890634482,-773.1504945317241,True,25.439145009192316,6.92840871520275,7.07159128479725,0.3142772261608179,2-state,2-state,2-state
rUuJv5gl7dWVo7UPQWMx4bohxhK2,73,1130.1333516920765,1114.1001356040379,-550.0500678020189,True,1158.2080334826683,1126.1416013065907,-549.0708006532954,True,28.07468179059174,12.041465702552841,1.9585342974471587,0.9234723926843942,2-state,2-state,2-state
ric6cNjG25XmZJCiKZDOxzeezao1,99,1407.505588603897,1389.3397496529549,-687.6698748264774,True,1402.9556446955178,1366.6239667936336,-669.3119833968168,True,-4.549943908379191,-22.71578285932128,36.71578285932128,2.000380315503314e-06,3-state,3-state,3-state
roaf78tUWxWSEjAUcUu8O7mrQbl1,69,1068.3334823426424,1052.6947368104616,-519.3473684052308,True,1097.5996611038574,1066.3221700394959,-519.1610850197479,True,29.266178761215087,13.627433229034295,0.37256677096570456,0.9990624806653701,2-state,2-state,2-state
sqfXvh6GJLaYAqr3RvHrixP8IOx1,67,1022.1913794756591,1006.7585311399224,-496.3792655699612,True,1043.072784288246,1012.2070876167727,-492.10354380838635,True,20.881404812586993,5.448556476850285,8.551443523149715,0.2004200128565986,2-state,2-state,2-state
ssPK6ISW0HerTGke9hznqJ2LpKu1,81,1207.7312337293058,1190.9700896465988,-588.4850448232994,True,1234.8504112897795,1201.3281231243652,-586.6640615621826,True,27.119177560473645,10.358033477766412,3.641966522233588,0.7249957983073168,2-state,2-state,2-state
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,97,1478.0259586997502,1460.0029818502264,-723.0014909251132,True,1503.8033368914514,1467.757383192404,-719.878691596202,True,25.777378191701246,7.754401342177516,6.245598657822484,0.3962479696452459,2-state,2-state,2-state
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,64,956.2879026224573,941.1757210389396,-463.5878605194698,True,993.2937535130872,963.0693903460517,-467.53469517302585,True,37.00585089062986,21.893669307112077,-7.893669307112077,1.0,2-state,2-state,2-state
tv88wS5Nf6SjruozSmXJxQSmx6J3,72,1119.4738957525203,1103.5372329194079,-544.7686164597039,True,1133.014869917,1101.1415442507753,-536.5707721253876,True,13.540974164479621,-2.3956886686326015,16.3956886686326,0.011780587196250858,2-state,3-state,3-state
u64Uf920g5VD9Byq26LT2rs5o4t1,102,1525.5189294043955,1507.1441197114057,-746.5720598557028,True,1554.8278131163088,1518.078193730329,-745.0390968651645,True,29.308883711913268,10.934074018923411,3.065925981076589,0.8005281165128124,2-state,2-state,2-state
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,76,1152.9741229876236,1136.6589896056191,-561.3294948028096,True,1184.4735554109723,1151.8432886469636,-561.9216443234818,True,31.499432423348708,15.184299041344502,-1.1842990413445023,1.0,2-state,2-state,2-state
v8nNKiWvPdcjiHXZci39OuFTY6M2,60,931.070442100872,916.4100301653173,-451.20501508265863,True,949.9831079572486,920.6622840861393,-446.33114204306963,True,18.912665856376634,4.252253920822,9.747746079178,0.13568485059415925,2-state,2-state,2-state
wdppvL4tIkVlGjou6aYzzjlaZXB2,118,1857.4902584067509,1838.0954660354912,-912.0477330177456,True,1889.050694114272,1850.2611093717526,-911.1305546858763,True,31.560435707521037,12.165643336261383,1.8343566637386175,0.9342849118151322,2-state,2-state,2-state
wkhxvE50megJGMA1EiROSZIJWNq1,76,1136.4646531192939,1120.1495197372894,-553.0747598686447,True,1157.6811234728232,1125.0508567088145,-548.5254283544073,True,21.216470353529303,4.901336971525097,9.098663028474903,0.16810489390308014,2-state,2-state,2-state
xBGZhFOeypWnqzSQClkrwV9z2vF3,75,1113.6179505699931,1097.3955337752388,-541.6977668876194,True,1125.1505388721098,1092.7057052826015,-532.3528526413007,True,11.532588302116665,-4.689828492637389,18.68982849263739,0.004720830775018836,2-state,3-state,3-state
xHctBv4C2EU8rHYRouw0btT3GT02,85,1310.9531175220077,1293.8545587265755,-639.9272793632878,True,1339.4047942845941,1305.2076766937296,-638.6038383468648,True,28.45167676258643,11.353117967154049,2.6468820328459515,0.8516806454249544,2-state,2-state,2-state
xyAILKfYP2M8GqAai11x6NT7IcP2,73,1102.2559258444508,1086.222709756412,-536.111354878206,True,1130.2427293391936,1098.176297163116,-535.088148581558,True,27.986803494742844,11.953587406703946,2.046412593296054,0.9153808997734981,2-state,2-state,2-state
y1EHXv8tUTa4BRS4fRio7bULYfA2,93,1420.4660344105039,1402.737837958431,-694.3689189792156,True,1449.3314080796351,1413.8750151754896,-692.9375075877448,True,28.86537366913126,11.137177217058479,2.862822782941521,0.8258566503012011,2-state,2-state,2-state
yatBVTBMCSMp0wJluOCLzTFKMyP2,81,1226.8528022695825,1210.0916581868755,-598.0458290934378,True,1238.6783589760573,1205.156070810643,-588.5780354053215,True,11.8255567064748,-4.935587376232434,18.935587376232434,0.004273810266592681,2-state,3-state,3-state
yfjd8LbAMrYeG54927d3GiKAyXI2,74,1131.4869911648668,1115.3585355124376,-550.6792677562188,True,1155.1468480569297,1122.8899367520712,-547.4449683760356,True,23.659856892062862,7.531401239633624,6.468598760366376,0.37279148493626657,2-state,2-state,2-state
zw1w9FipI9RjJsuhHse6UZavBxs2,108,1591.6134298914571,1572.8385113015877,-779.4192556507938,True,1624.3468897011335,1586.7970525213943,-779.3985262606972,True,32.73345980967633,13.958541219806648,0.04145878019335214,0.999998538294668,2-state,2-state,2-state
zxG9mUnF7uRkaOKSoCPsiRZzr372,88,1349.854862336481,1332.5135046351334,-659.2567523175667,True,1379.140017423645,1344.4573020209502,-658.2286510104751,True,29.285155087164185,11.943797385816879,2.056202614183121,0.9144577142282796,2-state,2-state,2-state
