participant_id,start,duration,recovery_trial,trials_from_end
g2G9l3no7RbeRA9a1W3JnfegTnh2,29,7,36.0,61
g2G9l3no7RbeRA9a1W3JnfegTnh2,41,4,45.0,52
g2G9l3no7RbeRA9a1W3JnfegTnh2,54,1,55.0,42
g2G9l3no7RbeRA9a1W3JnfegTnh2,63,1,64.0,33
g2G9l3no7RbeRA9a1W3JnfegTnh2,67,3,70.0,27
g2G9l3no7RbeRA9a1W3JnfegTnh2,75,2,77.0,20
g2G9l3no7RbeRA9a1W3JnfegTnh2,78,1,79.0,18
g2G9l3no7RbeRA9a1W3JnfegTnh2,82,1,83.0,14
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0,3,3.0,56
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,14,1,15.0,44
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,24,2,26.0,33
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,38,2,40.0,19
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,48,2,50.0,9
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0,34,34.0,76
h5RYP03wJuVN0xo7qAR8CKFxLaj1,46,1,47.0,63
h5RYP03wJuVN0xo7qAR8CKFxLaj1,78,1,79.0,31
h5RYP03wJuVN0xo7qAR8CKFxLaj1,91,2,93.0,17
h5RYP03wJuVN0xo7qAR8CKFxLaj1,106,1,107.0,3
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0,7,7.0,79
hrRr560eFBNwJ0CcUjCqtSD8TdP2,9,1,10.0,76
hrRr560eFBNwJ0CcUjCqtSD8TdP2,17,2,19.0,67
hrRr560eFBNwJ0CcUjCqtSD8TdP2,27,5,32.0,54
hrRr560eFBNwJ0CcUjCqtSD8TdP2,41,2,43.0,43
hrRr560eFBNwJ0CcUjCqtSD8TdP2,52,1,53.0,33
hrRr560eFBNwJ0CcUjCqtSD8TdP2,61,5,66.0,20
hrRr560eFBNwJ0CcUjCqtSD8TdP2,76,1,77.0,9
i1tBstVkNiVP0qro7TgGD08IGGa2,5,1,6.0,65
i1tBstVkNiVP0qro7TgGD08IGGa2,13,2,15.0,56
i1tBstVkNiVP0qro7TgGD08IGGa2,23,3,26.0,45
i1tBstVkNiVP0qro7TgGD08IGGa2,29,2,31.0,40
i1tBstVkNiVP0qro7TgGD08IGGa2,33,2,35.0,36
i1tBstVkNiVP0qro7TgGD08IGGa2,48,1,49.0,22
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0,1,1.0,62
iKVZi0Oo96UrMBhPQMHWFcf55uA3,2,1,3.0,60
iKVZi0Oo96UrMBhPQMHWFcf55uA3,4,1,5.0,58
iKVZi0Oo96UrMBhPQMHWFcf55uA3,6,2,8.0,55
iKVZi0Oo96UrMBhPQMHWFcf55uA3,9,2,11.0,52
iKVZi0Oo96UrMBhPQMHWFcf55uA3,12,1,13.0,50
iKVZi0Oo96UrMBhPQMHWFcf55uA3,14,2,16.0,47
iKVZi0Oo96UrMBhPQMHWFcf55uA3,17,1,18.0,45
iKVZi0Oo96UrMBhPQMHWFcf55uA3,19,1,20.0,43
iKVZi0Oo96UrMBhPQMHWFcf55uA3,21,1,22.0,41
iKVZi0Oo96UrMBhPQMHWFcf55uA3,23,1,24.0,39
iKVZi0Oo96UrMBhPQMHWFcf55uA3,25,1,26.0,37
iKVZi0Oo96UrMBhPQMHWFcf55uA3,27,1,28.0,35
iKVZi0Oo96UrMBhPQMHWFcf55uA3,29,5,34.0,29
iKVZi0Oo96UrMBhPQMHWFcf55uA3,35,3,38.0,25
iKVZi0Oo96UrMBhPQMHWFcf55uA3,39,1,40.0,23
iKVZi0Oo96UrMBhPQMHWFcf55uA3,41,2,43.0,20
iKVZi0Oo96UrMBhPQMHWFcf55uA3,44,1,45.0,18
iKVZi0Oo96UrMBhPQMHWFcf55uA3,46,1,47.0,16
iKVZi0Oo96UrMBhPQMHWFcf55uA3,48,2,50.0,13
iKVZi0Oo96UrMBhPQMHWFcf55uA3,51,1,52.0,11
iKVZi0Oo96UrMBhPQMHWFcf55uA3,53,1,54.0,9
iKVZi0Oo96UrMBhPQMHWFcf55uA3,55,4,59.0,4
iKVZi0Oo96UrMBhPQMHWFcf55uA3,60,1,61.0,2
iKVZi0Oo96UrMBhPQMHWFcf55uA3,62,1,,0
iWsc4pghIEWOQUZKuQJMfe516UI3,0,7,7.0,67
iWsc4pghIEWOQUZKuQJMfe516UI3,16,3,19.0,55
iWsc4pghIEWOQUZKuQJMfe516UI3,27,2,29.0,45
iWsc4pghIEWOQUZKuQJMfe516UI3,39,1,40.0,34
iWsc4pghIEWOQUZKuQJMfe516UI3,50,2,52.0,22
iWsc4pghIEWOQUZKuQJMfe516UI3,59,2,61.0,13
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0,2,2.0,82
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,9,18,27.0,57
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,30,10,40.0,44
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,48,1,49.0,35
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,54,22,76.0,8
idP8RVfm74N86O0dszLXANIpjXv2,0,2,2.0,69
idP8RVfm74N86O0dszLXANIpjXv2,14,3,17.0,54
idP8RVfm74N86O0dszLXANIpjXv2,18,1,19.0,52
idP8RVfm74N86O0dszLXANIpjXv2,20,1,21.0,50
idP8RVfm74N86O0dszLXANIpjXv2,27,4,31.0,40
idP8RVfm74N86O0dszLXANIpjXv2,37,2,39.0,32
idP8RVfm74N86O0dszLXANIpjXv2,40,2,42.0,29
idP8RVfm74N86O0dszLXANIpjXv2,44,1,45.0,26
idP8RVfm74N86O0dszLXANIpjXv2,47,1,48.0,23
idP8RVfm74N86O0dszLXANIpjXv2,51,1,52.0,19
idP8RVfm74N86O0dszLXANIpjXv2,54,1,55.0,16
idP8RVfm74N86O0dszLXANIpjXv2,58,1,59.0,12
idP8RVfm74N86O0dszLXANIpjXv2,61,1,62.0,9
idP8RVfm74N86O0dszLXANIpjXv2,63,1,64.0,7
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,12,3,15.0,54
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,37,3,40.0,29
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,48,3,51.0,18
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,58,1,59.0,10
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,1,1,2.0,51
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,5,1,6.0,47
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,9,6,15.0,38
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,16,2,18.0,35
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,21,2,23.0,30
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,26,1,27.0,26
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,33,1,34.0,19
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,35,3,38.0,15
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,44,1,45.0,8
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0,3,3.0,74
jzdk8E3tVXTXIozlfK5oeEb7wWp2,4,3,7.0,70
jzdk8E3tVXTXIozlfK5oeEb7wWp2,8,2,10.0,67
jzdk8E3tVXTXIozlfK5oeEb7wWp2,11,5,16.0,61
jzdk8E3tVXTXIozlfK5oeEb7wWp2,17,4,21.0,56
jzdk8E3tVXTXIozlfK5oeEb7wWp2,22,9,31.0,46
jzdk8E3tVXTXIozlfK5oeEb7wWp2,32,6,38.0,39
jzdk8E3tVXTXIozlfK5oeEb7wWp2,41,3,44.0,33
jzdk8E3tVXTXIozlfK5oeEb7wWp2,46,5,51.0,26
jzdk8E3tVXTXIozlfK5oeEb7wWp2,54,1,55.0,22
jzdk8E3tVXTXIozlfK5oeEb7wWp2,56,1,57.0,20
jzdk8E3tVXTXIozlfK5oeEb7wWp2,59,1,60.0,17
jzdk8E3tVXTXIozlfK5oeEb7wWp2,61,1,62.0,15
jzdk8E3tVXTXIozlfK5oeEb7wWp2,63,2,65.0,12
jzdk8E3tVXTXIozlfK5oeEb7wWp2,66,1,67.0,10
jzdk8E3tVXTXIozlfK5oeEb7wWp2,73,1,74.0,3
jzdk8E3tVXTXIozlfK5oeEb7wWp2,75,2,,0
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,0,1,1.0,88
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,9,1,10.0,79
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,13,1,14.0,75
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,15,1,16.0,73
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,17,1,18.0,71
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,19,1,20.0,69
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,27,1,28.0,61
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,30,1,31.0,58
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,60,1,61.0,28
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,65,1,66.0,23
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,67,1,68.0,21
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,73,1,74.0,15
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,81,1,82.0,7
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,87,1,88.0,1
kI0YdycDU0X5hcoEPjEON3Ionyd2,0,1,1.0,79
kI0YdycDU0X5hcoEPjEON3Ionyd2,3,1,4.0,76
kI0YdycDU0X5hcoEPjEON3Ionyd2,12,1,13.0,67
kI0YdycDU0X5hcoEPjEON3Ionyd2,14,1,15.0,65
kI0YdycDU0X5hcoEPjEON3Ionyd2,23,1,24.0,56
kI0YdycDU0X5hcoEPjEON3Ionyd2,29,1,30.0,50
kI0YdycDU0X5hcoEPjEON3Ionyd2,32,1,33.0,47
kI0YdycDU0X5hcoEPjEON3Ionyd2,36,1,37.0,43
kI0YdycDU0X5hcoEPjEON3Ionyd2,38,1,39.0,41
kI0YdycDU0X5hcoEPjEON3Ionyd2,47,1,48.0,32
kI0YdycDU0X5hcoEPjEON3Ionyd2,49,1,50.0,30
kI0YdycDU0X5hcoEPjEON3Ionyd2,52,1,53.0,27
kI0YdycDU0X5hcoEPjEON3Ionyd2,57,1,58.0,22
kI0YdycDU0X5hcoEPjEON3Ionyd2,61,1,62.0,18
kI0YdycDU0X5hcoEPjEON3Ionyd2,68,1,69.0,11
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0,4,4.0,76
kR2rCtaPyPaj7YMizKUDn5xL2qx1,5,2,7.0,73
kR2rCtaPyPaj7YMizKUDn5xL2qx1,16,12,28.0,52
kR2rCtaPyPaj7YMizKUDn5xL2qx1,30,2,32.0,48
kR2rCtaPyPaj7YMizKUDn5xL2qx1,35,1,36.0,44
kR2rCtaPyPaj7YMizKUDn5xL2qx1,39,3,42.0,38
kR2rCtaPyPaj7YMizKUDn5xL2qx1,57,3,60.0,20
kR2rCtaPyPaj7YMizKUDn5xL2qx1,62,1,63.0,17
kR2rCtaPyPaj7YMizKUDn5xL2qx1,69,4,73.0,7
kgSRatooJJfDaMZ2yIURqb8aJuE3,0,1,1.0,61
kgSRatooJJfDaMZ2yIURqb8aJuE3,8,1,9.0,53
kgSRatooJJfDaMZ2yIURqb8aJuE3,11,2,13.0,49
kgSRatooJJfDaMZ2yIURqb8aJuE3,16,1,17.0,45
kgSRatooJJfDaMZ2yIURqb8aJuE3,18,1,19.0,43
kgSRatooJJfDaMZ2yIURqb8aJuE3,20,1,21.0,41
kgSRatooJJfDaMZ2yIURqb8aJuE3,23,1,24.0,38
kgSRatooJJfDaMZ2yIURqb8aJuE3,30,1,31.0,31
kgSRatooJJfDaMZ2yIURqb8aJuE3,44,1,45.0,17
kgSRatooJJfDaMZ2yIURqb8aJuE3,47,1,48.0,14
kgSRatooJJfDaMZ2yIURqb8aJuE3,53,1,54.0,8
kxerHPSL3bQjD74HhiebYf3blPr1,0,44,44.0,70
lHDkoPQu5reNCO45npeYSS9eLQl1,0,15,15.0,86
lHDkoPQu5reNCO45npeYSS9eLQl1,21,1,22.0,79
lHDkoPQu5reNCO45npeYSS9eLQl1,28,4,32.0,69
lHDkoPQu5reNCO45npeYSS9eLQl1,36,2,38.0,63
lHDkoPQu5reNCO45npeYSS9eLQl1,40,1,41.0,60
lHDkoPQu5reNCO45npeYSS9eLQl1,42,1,43.0,58
lHDkoPQu5reNCO45npeYSS9eLQl1,45,1,46.0,55
lHDkoPQu5reNCO45npeYSS9eLQl1,48,2,50.0,51
lHDkoPQu5reNCO45npeYSS9eLQl1,56,1,57.0,44
lHDkoPQu5reNCO45npeYSS9eLQl1,71,1,72.0,29
lHDkoPQu5reNCO45npeYSS9eLQl1,83,4,87.0,14
lHDkoPQu5reNCO45npeYSS9eLQl1,90,1,91.0,10
lpzDdvuMkKWkPxu6xeclmdctEp42,0,2,2.0,76
lpzDdvuMkKWkPxu6xeclmdctEp42,3,1,4.0,74
lpzDdvuMkKWkPxu6xeclmdctEp42,12,1,13.0,65
lpzDdvuMkKWkPxu6xeclmdctEp42,14,1,15.0,63
lpzDdvuMkKWkPxu6xeclmdctEp42,16,1,17.0,61
lpzDdvuMkKWkPxu6xeclmdctEp42,18,1,19.0,59
lpzDdvuMkKWkPxu6xeclmdctEp42,21,1,22.0,56
lpzDdvuMkKWkPxu6xeclmdctEp42,41,2,43.0,35
lpzDdvuMkKWkPxu6xeclmdctEp42,44,1,45.0,33
lpzDdvuMkKWkPxu6xeclmdctEp42,49,1,50.0,28
lpzDdvuMkKWkPxu6xeclmdctEp42,51,1,52.0,26
lpzDdvuMkKWkPxu6xeclmdctEp42,55,1,56.0,22
lpzDdvuMkKWkPxu6xeclmdctEp42,57,1,58.0,20
lpzDdvuMkKWkPxu6xeclmdctEp42,66,1,67.0,11
lpzDdvuMkKWkPxu6xeclmdctEp42,68,1,69.0,9
lpzDdvuMkKWkPxu6xeclmdctEp42,75,1,76.0,2
m69r9GQTk2b51mvxrFLt4fZeJi52,0,2,2.0,75
m69r9GQTk2b51mvxrFLt4fZeJi52,35,1,36.0,41
m69r9GQTk2b51mvxrFLt4fZeJi52,69,1,70.0,7
mUZzgdWKnPb2txOkJg9FHgqX5792,0,3,3.0,94
mUZzgdWKnPb2txOkJg9FHgqX5792,39,3,42.0,55
mUZzgdWKnPb2txOkJg9FHgqX5792,44,3,47.0,50
mUZzgdWKnPb2txOkJg9FHgqX5792,56,2,58.0,39
mUZzgdWKnPb2txOkJg9FHgqX5792,75,5,80.0,17
mg2WZiRBn4NQDKiMK43Y8dBqyG53,0,3,3.0,120
mg2WZiRBn4NQDKiMK43Y8dBqyG53,4,3,7.0,116
mg2WZiRBn4NQDKiMK43Y8dBqyG53,12,2,14.0,109
mg2WZiRBn4NQDKiMK43Y8dBqyG53,18,1,19.0,104
mg2WZiRBn4NQDKiMK43Y8dBqyG53,20,2,22.0,101
mg2WZiRBn4NQDKiMK43Y8dBqyG53,33,2,35.0,88
mg2WZiRBn4NQDKiMK43Y8dBqyG53,44,1,45.0,78
mg2WZiRBn4NQDKiMK43Y8dBqyG53,59,2,61.0,62
mweMgSlGM2VxThhwnupYxYzUbR23,0,1,1.0,77
mweMgSlGM2VxThhwnupYxYzUbR23,18,1,19.0,59
mweMgSlGM2VxThhwnupYxYzUbR23,21,1,22.0,56
mweMgSlGM2VxThhwnupYxYzUbR23,40,1,41.0,37
mweMgSlGM2VxThhwnupYxYzUbR23,50,1,51.0,27
mweMgSlGM2VxThhwnupYxYzUbR23,66,1,67.0,11
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0,3,3.0,65
mwsliuPsLFhRFjtjQwYkqcCRDvi2,13,2,15.0,53
mwsliuPsLFhRFjtjQwYkqcCRDvi2,18,1,19.0,49
mwsliuPsLFhRFjtjQwYkqcCRDvi2,23,1,24.0,44
mwsliuPsLFhRFjtjQwYkqcCRDvi2,25,2,27.0,41
mwsliuPsLFhRFjtjQwYkqcCRDvi2,38,1,39.0,29
mwsliuPsLFhRFjtjQwYkqcCRDvi2,47,1,48.0,20
mwsliuPsLFhRFjtjQwYkqcCRDvi2,58,1,59.0,9
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0,1,1.0,67
nT1qJOiMyDdJ9ui4el195A8Hsgs1,3,1,4.0,64
nT1qJOiMyDdJ9ui4el195A8Hsgs1,11,1,12.0,56
nT1qJOiMyDdJ9ui4el195A8Hsgs1,13,1,14.0,54
nT1qJOiMyDdJ9ui4el195A8Hsgs1,15,2,17.0,51
nT1qJOiMyDdJ9ui4el195A8Hsgs1,21,2,23.0,45
nT1qJOiMyDdJ9ui4el195A8Hsgs1,24,2,26.0,42
nT1qJOiMyDdJ9ui4el195A8Hsgs1,32,1,33.0,35
nT1qJOiMyDdJ9ui4el195A8Hsgs1,35,1,36.0,32
nT1qJOiMyDdJ9ui4el195A8Hsgs1,37,1,38.0,30
nT1qJOiMyDdJ9ui4el195A8Hsgs1,39,1,40.0,28
nT1qJOiMyDdJ9ui4el195A8Hsgs1,42,1,43.0,25
nT1qJOiMyDdJ9ui4el195A8Hsgs1,44,1,45.0,23
nT1qJOiMyDdJ9ui4el195A8Hsgs1,47,1,48.0,20
nT1qJOiMyDdJ9ui4el195A8Hsgs1,49,1,50.0,18
nT1qJOiMyDdJ9ui4el195A8Hsgs1,55,2,57.0,11
nT1qJOiMyDdJ9ui4el195A8Hsgs1,59,1,60.0,8
nT1qJOiMyDdJ9ui4el195A8Hsgs1,64,1,65.0,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0,1,1.0,67
ohl9pXqpeSMfepC3w9h0tW5SbJw1,11,2,13.0,55
ohl9pXqpeSMfepC3w9h0tW5SbJw1,14,2,16.0,52
ohl9pXqpeSMfepC3w9h0tW5SbJw1,17,1,18.0,50
ohl9pXqpeSMfepC3w9h0tW5SbJw1,23,1,24.0,44
ohl9pXqpeSMfepC3w9h0tW5SbJw1,26,1,27.0,41
ohl9pXqpeSMfepC3w9h0tW5SbJw1,32,1,33.0,35
ohl9pXqpeSMfepC3w9h0tW5SbJw1,37,1,38.0,30
ohl9pXqpeSMfepC3w9h0tW5SbJw1,40,1,41.0,27
ohl9pXqpeSMfepC3w9h0tW5SbJw1,49,1,50.0,18
ohl9pXqpeSMfepC3w9h0tW5SbJw1,52,1,53.0,15
ohl9pXqpeSMfepC3w9h0tW5SbJw1,56,1,57.0,11
ohl9pXqpeSMfepC3w9h0tW5SbJw1,58,1,59.0,9
ohl9pXqpeSMfepC3w9h0tW5SbJw1,60,1,61.0,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,66,1,67.0,1
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0,1,1.0,79
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,10,2,12.0,68
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,22,1,23.0,57
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,30,1,31.0,49
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,34,1,35.0,45
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,74,2,76.0,4
pRQimOpZtsekBI2I1kbnD3pycmo1,0,1,1.0,67
pRQimOpZtsekBI2I1kbnD3pycmo1,12,1,13.0,55
pRQimOpZtsekBI2I1kbnD3pycmo1,29,1,30.0,38
pRQimOpZtsekBI2I1kbnD3pycmo1,33,1,34.0,34
pRQimOpZtsekBI2I1kbnD3pycmo1,59,1,60.0,8
pRQimOpZtsekBI2I1kbnD3pycmo1,67,1,,0
pcbRW89vVJcviD87V3uxyG4I9st2,0,1,1.0,63
pcbRW89vVJcviD87V3uxyG4I9st2,10,1,11.0,53
pcbRW89vVJcviD87V3uxyG4I9st2,12,1,13.0,51
pcbRW89vVJcviD87V3uxyG4I9st2,19,1,20.0,44
pcbRW89vVJcviD87V3uxyG4I9st2,21,1,22.0,42
pcbRW89vVJcviD87V3uxyG4I9st2,44,1,45.0,19
pcbRW89vVJcviD87V3uxyG4I9st2,48,1,49.0,15
pcbRW89vVJcviD87V3uxyG4I9st2,54,1,55.0,9
pcbRW89vVJcviD87V3uxyG4I9st2,62,1,63.0,1
q0Atnpm0jZS5swcVmq0EMalQUKw1,0,2,2.0,66
q0Atnpm0jZS5swcVmq0EMalQUKw1,12,1,13.0,55
q0Atnpm0jZS5swcVmq0EMalQUKw1,18,1,19.0,49
q0Atnpm0jZS5swcVmq0EMalQUKw1,24,3,27.0,41
q0Atnpm0jZS5swcVmq0EMalQUKw1,35,1,36.0,32
q0Atnpm0jZS5swcVmq0EMalQUKw1,46,1,47.0,21
q0Atnpm0jZS5swcVmq0EMalQUKw1,52,1,53.0,15
q0Atnpm0jZS5swcVmq0EMalQUKw1,57,2,59.0,9
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0,10,10.0,113
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,12,2,14.0,109
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,16,8,24.0,99
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,25,1,26.0,97
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,29,3,32.0,91
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,33,1,34.0,89
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,40,1,41.0,82
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,42,1,43.0,80
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,49,1,50.0,73
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,61,2,63.0,60
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,68,1,69.0,54
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,71,1,72.0,51
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,76,1,77.0,46
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,79,2,81.0,42
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,82,4,86.0,37
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,88,1,89.0,34
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,97,1,98.0,25
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,104,4,108.0,15
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,109,3,112.0,11
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0,1,1.0,80
qnR5PLX1v3fPi6SwTJMwGcadwyD3,2,1,3.0,78
qnR5PLX1v3fPi6SwTJMwGcadwyD3,7,1,8.0,73
qnR5PLX1v3fPi6SwTJMwGcadwyD3,9,1,10.0,71
qnR5PLX1v3fPi6SwTJMwGcadwyD3,12,1,13.0,68
qnR5PLX1v3fPi6SwTJMwGcadwyD3,19,1,20.0,61
qnR5PLX1v3fPi6SwTJMwGcadwyD3,24,1,25.0,56
qnR5PLX1v3fPi6SwTJMwGcadwyD3,32,1,33.0,48
qnR5PLX1v3fPi6SwTJMwGcadwyD3,36,1,37.0,44
qnR5PLX1v3fPi6SwTJMwGcadwyD3,49,1,50.0,31
qnR5PLX1v3fPi6SwTJMwGcadwyD3,53,1,54.0,27
qnR5PLX1v3fPi6SwTJMwGcadwyD3,65,1,66.0,15
qnR5PLX1v3fPi6SwTJMwGcadwyD3,71,1,72.0,9
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0,2,2.0,68
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,11,1,12.0,58
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,32,1,33.0,37
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,43,2,45.0,25
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,52,3,55.0,15
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0,5,5.0,79
rFV2EUbp64f5ORSh7DqwmCQmeqT2,10,4,14.0,70
rFV2EUbp64f5ORSh7DqwmCQmeqT2,17,11,28.0,56
rFV2EUbp64f5ORSh7DqwmCQmeqT2,30,22,52.0,32
rFV2EUbp64f5ORSh7DqwmCQmeqT2,55,1,56.0,28
rFV2EUbp64f5ORSh7DqwmCQmeqT2,63,7,70.0,14
rFV2EUbp64f5ORSh7DqwmCQmeqT2,74,6,80.0,4
rNe3cRPepZUXbJhmmfQZiGsVzX22,0,4,4.0,100
rNe3cRPepZUXbJhmmfQZiGsVzX22,6,2,8.0,96
rNe3cRPepZUXbJhmmfQZiGsVzX22,12,2,14.0,90
rNe3cRPepZUXbJhmmfQZiGsVzX22,15,2,17.0,87
rNe3cRPepZUXbJhmmfQZiGsVzX22,35,2,37.0,67
rNe3cRPepZUXbJhmmfQZiGsVzX22,41,1,42.0,62
rNe3cRPepZUXbJhmmfQZiGsVzX22,44,1,45.0,59
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0,2,2.0,71
rUuJv5gl7dWVo7UPQWMx4bohxhK2,5,1,6.0,67
rUuJv5gl7dWVo7UPQWMx4bohxhK2,9,1,10.0,63
rUuJv5gl7dWVo7UPQWMx4bohxhK2,11,1,12.0,61
rUuJv5gl7dWVo7UPQWMx4bohxhK2,13,1,14.0,59
rUuJv5gl7dWVo7UPQWMx4bohxhK2,15,1,16.0,57
rUuJv5gl7dWVo7UPQWMx4bohxhK2,17,1,18.0,55
rUuJv5gl7dWVo7UPQWMx4bohxhK2,32,1,33.0,40
rUuJv5gl7dWVo7UPQWMx4bohxhK2,44,1,45.0,28
rUuJv5gl7dWVo7UPQWMx4bohxhK2,55,1,56.0,17
rUuJv5gl7dWVo7UPQWMx4bohxhK2,59,2,61.0,12
rUuJv5gl7dWVo7UPQWMx4bohxhK2,71,1,72.0,1
ric6cNjG25XmZJCiKZDOxzeezao1,0,3,3.0,96
ric6cNjG25XmZJCiKZDOxzeezao1,13,1,14.0,85
ric6cNjG25XmZJCiKZDOxzeezao1,15,1,16.0,83
ric6cNjG25XmZJCiKZDOxzeezao1,23,1,24.0,75
ric6cNjG25XmZJCiKZDOxzeezao1,41,1,42.0,57
ric6cNjG25XmZJCiKZDOxzeezao1,45,1,46.0,53
ric6cNjG25XmZJCiKZDOxzeezao1,80,1,81.0,18
roaf78tUWxWSEjAUcUu8O7mrQbl1,0,1,1.0,68
roaf78tUWxWSEjAUcUu8O7mrQbl1,11,2,13.0,56
roaf78tUWxWSEjAUcUu8O7mrQbl1,23,1,24.0,45
roaf78tUWxWSEjAUcUu8O7mrQbl1,26,1,27.0,42
roaf78tUWxWSEjAUcUu8O7mrQbl1,28,1,29.0,40
roaf78tUWxWSEjAUcUu8O7mrQbl1,32,1,33.0,36
roaf78tUWxWSEjAUcUu8O7mrQbl1,43,1,44.0,25
roaf78tUWxWSEjAUcUu8O7mrQbl1,45,2,47.0,22
roaf78tUWxWSEjAUcUu8O7mrQbl1,49,1,50.0,19
sqfXvh6GJLaYAqr3RvHrixP8IOx1,7,1,8.0,59
sqfXvh6GJLaYAqr3RvHrixP8IOx1,10,4,14.0,53
sqfXvh6GJLaYAqr3RvHrixP8IOx1,20,2,22.0,45
sqfXvh6GJLaYAqr3RvHrixP8IOx1,23,3,26.0,41
sqfXvh6GJLaYAqr3RvHrixP8IOx1,28,3,31.0,36
sqfXvh6GJLaYAqr3RvHrixP8IOx1,32,3,35.0,32
sqfXvh6GJLaYAqr3RvHrixP8IOx1,37,2,39.0,28
sqfXvh6GJLaYAqr3RvHrixP8IOx1,45,1,46.0,21
sqfXvh6GJLaYAqr3RvHrixP8IOx1,52,1,53.0,14
sqfXvh6GJLaYAqr3RvHrixP8IOx1,57,1,58.0,9
sqfXvh6GJLaYAqr3RvHrixP8IOx1,66,1,,0
ssPK6ISW0HerTGke9hznqJ2LpKu1,3,1,4.0,77
