outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_ols,p_ucla_wald,ucla_beta,ucla_se,ucla_t,ucla_p,delta_r2_interaction,p_interaction_ols,p_interaction_wald,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p
PRP T2 RT SD (SOA 50),prp_t2_rt_sd_soa_50,197,0.0201443587438495,0.0227337564697495,0.0261926405960682,0.0284581394983914,0.0025893977258999,0.9174102419407972,0.0034588841263187,0.4123903759610432,0.4123903759610432,8.489418915667217,10.334029184403953,0.8215013490071609,0.4123903759610348,0.0022654989023231,0.5075834881955789,0.5075834881955991,z_ucla_score:C(gender_male)[T.1],10.275076538521692,15.477577748657708,0.6638685138837567,0.5075834881956021,119,8.310159786975218,12.876201291462523,0.51998337870516,78,4.208576125591481,17.653721081406644,0.8122511782117001
PRP T2 RT SD (SOA 150),prp_t2_rt_sd_soa_150,197,0.0237698824688606,0.0257455571662822,0.0281951658565601,0.0294128147522479,0.0019756746974215,0.9427215402114258,0.0024496086902778,0.4897526254774312,0.4897526254774409,7.48559529176402,10.816598596108449,0.6920470631550623,0.4897526254774371,0.0012176488956878,0.6268657115622865,0.6268657115622559,z_ucla_score:C(gender_male)[T.1],7.892820124102368,16.209049189861624,0.486939118491857,0.6268657115622576,119,5.814926446260667,13.05286676926328,0.6568177257595125,78,5.978241650948968,19.302923386575355,0.7576787147733746
PRP T2 RT SD (SOA 300),prp_t2_rt_sd_soa_300,197,0.007610729175513,0.0322833061309034,0.0324629369933634,0.0337805330589662,0.0246725769553903,0.1853707133387756,0.0001796308624599,0.85122102158918,0.851221021589136,-2.111830060152622,11.2441205878498,-0.1878163831180028,0.8512210215891433,0.0013175960656027,0.6122745366928235,0.612274536692838,z_ucla_score:C(gender_male)[T.1],8.553676359493082,16.84878773292087,0.5076731035539158,0.6122745366928458,119,-0.4223711541907491,13.923385421196054,0.9758530959326512,78,-7.878408200838455,19.5233860020894,0.6877491977598822
PRP T2 RT SD (SOA 600),prp_t2_rt_sd_soa_600,197,0.0330377274462823,0.0498719976094655,0.0501869627924983,0.0535333384347809,0.0168342701631832,0.3389376944878016,0.0003149651830327,0.8020785259470137,0.8020785259469811,3.228666167356077,12.862758959801724,0.2510088370190408,0.8020785259469718,0.0033463756422825,0.4146958945839605,0.4146958945839605,z_ucla_score:C(gender_male)[T.1],15.738828146581415,19.253372196739424,0.8174582605974242,0.4146958945839611,119,-3.902325598346204,15.272348216532404,0.7987892907870064,78,12.6138079404833,23.55699039127508,0.5939824842624948
PRP T2 RT SD (SOA 1200),prp_t2_rt_sd_soa_1200,197,0.0225780982245535,0.0337927904955309,0.0356650584882299,0.0370529129234676,0.0112146922709773,0.5299996339430114,0.001872267992699,0.5443365838573294,0.5443365838573064,-6.999734374995259,11.524834683985311,-0.6073609354867324,0.5443365838573003,0.0013878544352377,0.6023390710354014,0.6023390710354014,z_ucla_score:C(gender_male)[T.1],9.012861382594073,17.26875558268063,0.5219172475655021,0.6023390710354013,119,-5.189586053599954,15.40028005832177,0.7367570627589268,78,-13.44661948651321,17.63498648754642,0.4482544471844392
PRP T1 Mean RT (SOA 50),prp_t1_rt_mean_soa_50,197,0.0394872531889185,0.0495763823896628,0.0497226348934023,0.0750416519035739,0.0100891292007443,0.5678284498150816,0.0001462525037394,0.8644035228349838,0.8644035228349838,3.6579931556034695,21.39142053691541,0.1710028162594826,0.8644035228349971,0.0253190170101715,0.0240568649744004,0.0240568649743999,z_ucla_score:C(gender_male)[T.1],71.97933558801331,31.645692182454507,2.27453819537312,0.0240568649743995,119,-0.0612226172680365,24.43433006672855,0.998005241875159,78,-11.033350655108803,37.860163016647945,0.771565195115744
PRP T1 Mean RT (SOA 150),prp_t1_rt_mean_soa_150,197,0.0362022735363287,0.0417645215236101,0.0421751999407198,0.0610839153998422,0.0055622479872813,0.7750528970255078,0.0004106784171097,0.7756331409806099,0.775633140980525,6.321777111796686,22.14901811727714,0.2854201968829237,0.7756331409805163,0.0189087154591224,0.0525400596618199,0.0525400596618199,z_ucla_score:C(gender_male)[T.1],64.15232976093387,32.88243020824536,1.950960721414304,0.0525400596618195,119,1.7664842790351043,25.102090117414,0.9440219665377366,78,-8.113001047462465,40.2304962427134,0.8407488959146134
PRP T1 Mean RT (SOA 300),prp_t1_rt_mean_soa_300,197,0.0371970270374008,0.0491744096754825,0.050916291216668,0.0693154956049001,0.0119773826380817,0.494155226405865,0.0017418815411854,0.5555445053338358,0.5555445053338838,-13.974853947102304,23.665377041448355,-0.5905189645880674,0.5555445053338691,0.018399204388232,0.0547320867601342,0.0547320867601318,z_ucla_score:C(gender_male)[T.1],67.92516009462462,35.1399782420266,1.9329881090645555,0.0547320867601308,119,-19.17426476322899,28.83212887570292,0.5073855705046613,78,-22.078812486190007,40.46254249570371,0.5869859357098222
PRP T1 Mean RT (SOA 600),prp_t1_rt_mean_soa_600,197,0.0186620844247338,0.0323577751030577,0.0346522618417302,0.0565662642064657,0.0136956906783238,0.4416903263196685,0.0022944867386724,0.5023917398623794,0.5023917398623592,-16.26935339941868,24.209878401572727,-0.6720130159084892,0.5023917398623527,0.0219140023647355,0.0374809649033862,0.0374809649033872,z_ucla_score:C(gender_male)[T.1],75.19371613646595,35.88768921842523,2.0952509836676936,0.0374809649033869,119,-22.00414245960161,29.062098640859887,0.4505405210842269,78,-25.738511335142796,41.940274105000974,0.5413513848662784
PRP T1 Mean RT (SOA 1200),prp_t1_rt_mean_soa_1200,197,0.0036482541399447,0.0128456742528788,0.0210783295121469,0.0295055915552454,0.0091974201129341,0.6201821498796387,0.008232655259268,0.2077517354183242,0.2077517354183391,-42.44341459161478,33.57666222338079,-1.2640748597714908,0.2077517354183351,0.0084272620430985,0.2017338001850957,0.2017338001850905,z_ucla_score:C(gender_male)[T.1],64.22095798405132,50.130166508184544,1.281084074866702,0.2017338001850855,119,-31.58512843017872,41.67940407053024,0.4501413623386742,78,-81.42589170906746,56.01626394556243,0.1503990937015434
PRP T1 Median RT (SOA 50),prp_t1_rt_median_soa_50,197,0.0379807769322758,0.0509074632636327,0.0509087481099205,0.0813866271393467,0.0129266863313568,0.4591373377275044,1.2848462878078948e-06,0.9872209576077164,0.9872209576071924,0.3500606433786072,21.82704200790913,0.0160379332779843,0.9872209576071824,0.0304778790294262,0.0131216499879967,0.0131216499879966,z_ucla_score:C(gender_male)[T.1],80.63122345250103,32.1992946866756,2.504130113317888,0.0131216499879964,119,-8.678304272246216,24.713193386900123,0.7261216091480673,78,-7.487359613206479,38.89971148647556,0.8479092488769165
PRP T1 Median RT (SOA 150),prp_t1_rt_median_soa_150,197,0.0289011110001204,0.0425330890479163,0.0427782181534028,0.0634751233012507,0.0136319780477958,0.4389984789999728,0.0002451291054865,0.8256555994388406,0.8256555994388777,5.174868774979992,23.460182539432413,0.2205809254161579,0.8256555994388772,0.0206969051478478,0.0423675340180985,0.0423675340180977,z_ucla_score:C(gender_male)[T.1],71.11280105688019,34.79556057327666,2.043732013086047,0.0423675340180967,119,2.3680249451549216,26.9140468171706,0.9300445543944902,78,-14.75847689072964,41.20630152816968,0.7212710176036952
PRP T1 Median RT (SOA 300),prp_t1_rt_median_soa_300,197,0.0393785466872482,0.0504474003488778,0.0529864066828059,0.0756179796430831,0.0110688536616295,0.5281431036777477,0.0025390063339281,0.4762733744658181,0.4762733744658088,-17.7529819591536,24.873719101859077,-0.7137244690451914,0.4762733744658013,0.0226315729602771,0.0327369733617371,0.0327369733617375,z_ucla_score:C(gender_male)[T.1],79.26655230761484,36.84914723796951,2.151109543884865,0.0327369733617369,119,-28.831642188541164,30.60555990211205,0.3481821119484413,78,-18.655992460223032,41.85963673221312,0.6571658709609807
PRP T1 Median RT (SOA 600),prp_t1_rt_median_soa_600,197,0.0125156969592435,0.0299116160308121,0.0341531600787149,0.051633606290567,0.0173959190715685,0.3334849002253807,0.0042415440479027,0.3621637132530498,0.3621637132530682,-23.044167491320728,25.227624814741628,-0.9134497464800964,0.3621637132530606,0.017480446211852,0.0635257776175618,0.0635257776175638,z_ucla_score:C(gender_male)[T.1],69.96300732563164,37.48429851500765,1.8664616945578008,0.0635257776175623,119,-20.4701255034886,30.452922863020124,0.5028353596427433,78,-46.2143226733829,43.27942950891684,0.2891722611845651
PRP T1 Median RT (SOA 1200),prp_t1_rt_median_soa_1200,197,0.0008907750105201,0.0091698772788074,0.0162029503777114,0.0227896963567431,0.0082791022682873,0.6608734051658844,0.0070330730989039,0.2452946957403736,0.2452946957403736,-42.02286979554496,36.056959274377725,-1.165457948790669,0.2452946957403722,0.0065867459790316,0.2604618138307105,0.2604618138307105,z_ucla_score:C(gender_male)[T.1],60.81935064785427,53.88519243523218,1.1286839277962433,0.2604618138307041,119,-30.051459728983865,43.864045735642605,0.494680877391539,78,-83.28611460840877,62.107685416887534,0.1841372363046803
PRP T1 RT SD (SOA 50),prp_t1_rt_sd_soa_50,197,0.0161660976571016,0.0201329613019254,0.0219724345352095,0.030401021279295,0.0039668636448237,0.8557485085952767,0.0018394732332841,0.5506925006297136,0.5506925006297372,5.720501088736671,9.5694302989781,0.5977890961123936,0.5506925006297283,0.0084285867440854,0.2014913343575644,0.2014913343575644,z_ucla_score:C(gender_male)[T.1],18.31293256562113,14.287152763877602,1.2817762130969832,0.2014913343575612,119,4.095099129814081,12.231885267264856,0.7384049943466093,78,2.3252646353572617,15.431451943885042,0.8806467784820986
PRP T1 RT SD (SOA 150),prp_t1_rt_sd_soa_150,197,0.0208994390423338,0.0217986429400141,0.0252462726534892,0.0337979145552133,0.0008992038976802,0.9813746414344082,0.0034476297134751,0.4133769427352424,0.4133769427352497,7.767120719484682,9.474807593928404,0.8197655353404713,0.4133769427352441,0.008551641901724,0.1974628082162146,0.1974628082162135,z_ucla_score:C(gender_male)[T.1],18.294379357205685,14.14477391936059,1.2933666852154733,0.197462808216213,119,2.1278519544924794,11.048239557418052,0.8476207204670563,78,13.138463442859816,17.614622349477187,0.4581658671090083
PRP T1 RT SD (SOA 300),prp_t1_rt_sd_soa_300,197,0.0044295131117083,0.03499914241169,0.0353136616480227,0.039529220077804,0.0305696292999816,0.1129694413314265,0.0003145192363327,0.8037147511368946,0.8037147511368619,2.63360050195809,10.581385909964403,0.2488899397836015,0.8037147511368533,0.0042155584297812,0.3635682325706098,0.3635682325706034,z_ucla_score:C(gender_male)[T.1],14.419394578172374,15.831812800175634,0.910786071069032,0.3635682325706136,119,2.321657509343801,13.113999346498666,0.8597965928628475,78,1.1770332712360745,18.218519547360582,0.9486664178136076
PRP T1 RT SD (SOA 600),prp_t1_rt_sd_soa_600,197,0.0201599005495459,0.036051832290782,0.0368263443593022,0.0487072484842348,0.015891931741236,0.3718129985120812,0.0007745120685201,0.6963271024503601,0.6963271024503801,4.488291735772626,11.482659337251585,0.3908756328955862,0.6963271024503679,0.0118809041249325,0.1261176728771491,0.126117672877142,z_ucla_score:C(gender_male)[T.1],26.28965630819492,17.111431953385658,1.536379677622086,0.1261176728771443,119,-6.9512273008347965,13.722938885737973,0.6134640477421496,78,19.60060659320049,20.383707599638345,0.3394779104519848
PRP T1 RT SD (SOA 1200),prp_t1_rt_sd_soa_1200,197,0.0002198122077546,0.0160650228173494,0.0244483122962778,0.0248650600541122,0.0158452106095947,0.3825716298641622,0.0083832894789284,0.2028830800152532,0.2028830800152457,-17.911478103732374,14.01756365347418,-1.2777882481234968,0.2028830800152501,0.0004167477578344,0.7765626758004007,0.7765626758004855,z_ucla_score:C(gender_male)[T.1],-5.972470462655364,21.01448888122667,-0.2842072674910919,0.7765626758004811,119,-19.396694992586887,17.32596833239962,0.2652941440257779,78,-13.220433837932736,24.44009602482576,0.5902240411260087
PRP T1 Accuracy (SOA 50),prp_t1_acc_soa_50,197,0.0032875851589269,0.0126751785722474,0.0218092516946837,0.0308246297419819,0.0093875934133205,0.6122864190577304,0.0091340731224363,0.1844627530413024,0.1844627530412929,-0.0048348539890375,0.0036298284150689,-1.3319786601940005,0.1844627530412933,0.0090153780472982,0.1864620305956572,0.1864620305956614,z_ucla_score:C(gender_male)[T.1],-0.0071835029110159,0.0054176953870928,-1.3259333347035225,0.1864620305956608,119,-0.0019214135148113,0.0048392923267446,0.6920836953491099,78,-0.0094432632304272,0.005508891370515,0.0907967112414893
PRP T1 Accuracy (SOA 150),prp_t1_acc_soa_150,197,0.0065211850877791,0.0152099105567431,0.0154325047399315,0.0417005580556318,0.008688725468964,0.6409058072712717,0.0002225941831883,0.8360304633742939,0.8360304633742144,-0.0008564372763843,0.0041322311049274,-0.2072578359334872,0.836030463374233,0.0262680533157003,0.0239604282978493,0.0239604282978478,z_ucla_score:C(gender_male)[T.1],-0.0139138007605525,0.0061129599598116,-2.276115147494159,0.0239604282978477,119,0.002565326323625,0.0050258480439482,0.6107483125779409,78,-0.0051241315244644,0.0067493003976271,0.4502058552594271
PRP T1 Accuracy (SOA 300),prp_t1_acc_soa_300,197,0.0290792211486587,0.0401915716554638,0.0411241766564199,0.0434169567935205,0.011112350506805,0.531088042906095,0.0009326050009561,0.667772055260069,0.6677720552600154,0.0013239493339307,0.0030798309523131,0.4298772739251627,0.6677720552600295,0.0022927801371005,0.5017342245118017,0.5017342245118117,z_ucla_score:C(gender_male)[T.1],-0.0031045372873368,0.0046126033702259,-0.6730553308304013,0.5017342245118213,119,0.0015485303402771,0.0042479548604962,0.7161394615448757,78,0.0015529218549145,0.0043756219956282,0.7236996628242159
PRP T1 Accuracy (SOA 600),prp_t1_acc_soa_600,197,0.0135999544700239,0.0347235453679054,0.035376035948387,0.035598794347628,0.0211235908978815,0.2461809708202305,0.0006524905804815,0.7203698092123445,0.7203698092123225,0.0010499529652578,0.0029287678204403,0.3584964837191999,0.7203698092123084,0.000222758399241,0.8347210404291517,0.8347210404292693,z_ucla_score:C(gender_male)[T.1],-0.0009174722658627,0.0043911054942798,-0.2089387893453949,0.8347210404292735,119,0.0009050361015906,0.0044335338756925,0.8386157888542058,78,0.0022922029291316,0.0029388323015216,0.4379646954521657
PRP T1 Accuracy (SOA 1200),prp_t1_acc_soa_1200,197,0.0164963763405626,0.0676336155136354,0.075919062756804,0.0759676984171892,0.0511372391730727,0.0167468397143329,0.0082854472431685,0.1934003893033041,0.1934003893033041,-0.0030593273126645,0.0023439382757984,-1.3052081380523368,0.1934003893033051,4.8635660385154544e-05,0.9206573011578136,0.9206573011578136,z_ucla_score:C(gender_male)[T.1],0.0003505407842315,0.0035145831280896,0.0997389367262004,0.920657301157786,119,-0.0024089604036594,0.0031984451272064,0.4529164339952422,78,-0.0030355739818984,0.0032551700706747,0.3541745675114343
PRP RT1-RT2 Coupling (SOA 50),prp_rt1_rt2_coupling_soa_50,197,0.0476043268100075,0.0595883387337931,0.0597846078641434,0.0642596821004004,0.0119840119237855,0.4890133327834087,0.0001962691303503,0.8423552105250219,0.8423552105249391,0.0016167264426032,0.0081179695939959,0.1991540401677468,0.8423552105249492,0.004475074236257,0.3429599025899749,0.3429599025899861,z_ucla_score:C(gender_male)[T.1],0.011545263359447,0.0121436849340197,0.9507215826312868,0.3429599025899916,119,0.0029551535254809,0.0098252246591937,0.7641409750593786,78,-0.0049055968945043,0.0143583234414112,0.7336055046991228
PRP RT1-RT2 Coupling (SOA 150),prp_rt1_rt2_coupling_soa_150,197,0.0066938765154297,0.02689409877044,0.030397781021232,0.0631338281196385,0.0202002222550102,0.2686226390095723,0.003503682250792,0.4083732239618534,0.4083732239618317,-0.0088800264391248,0.0107169672161433,-0.8285950922522688,0.4083732239618326,0.0327360470984064,0.010945213834781,0.0109452138347813,z_ucla_score:C(gender_male)[T.1],0.0405936591012506,0.0157962121791022,2.5698350111398445,0.0109452138347811,119,-0.0239530541951525,0.0127164680293068,0.0621862529061043,78,0.009423527730539,0.0186545485349761,0.6149894590248977
PRP RT1-RT2 Coupling (SOA 300),prp_rt1_rt2_coupling_soa_300,197,0.0004642816495006,0.0045517552669102,0.0045711128780712,0.0222139185450328,0.0040874736174095,0.8531193470344867,1.9357611161008315e-05,0.9515941996750128,0.9515941996747368,-0.0005081904091576,0.0083604355445199,-0.0607851596309178,0.951594199674752,0.0176428056669616,0.0663563863028367,0.0663563863028372,z_ucla_score:C(gender_male)[T.1],0.0229444466541912,0.0124246678212368,1.846684916193364,0.0663563863028365,119,-0.0019730668098986,0.0103963211359873,0.8498180305493919,78,-0.0043515837591736,0.0139878635097486,0.7566257288889939
PRP RT1-RT2 Coupling (SOA 600),prp_rt1_rt2_coupling_soa_600,197,0.0302649417212484,0.0519346763801388,0.0558353760186149,0.119955377523177,0.0216697346588903,0.2281782171369823,0.0039006996384761,0.3767479660672047,0.3767479660672047,-0.0103246809993627,0.0116533944999435,-0.8859805612358496,0.3767479660671982,0.0641200015045621,0.0002715541935047,0.0002715541935047,z_ucla_score:C(gender_male)[T.1],0.0626030263901116,0.0168701914571985,3.7108663851825354,0.0002715541935047,119,-0.0318324764035532,0.0127707541430454,0.0141309141889298,78,0.0172715530818918,0.0214926757934396,0.4242721195673836
PRP RT1-RT2 Coupling (SOA 1200),prp_rt1_rt2_coupling_soa_1200,197,0.0058810226581743,0.0377859099004579,0.0533858737503561,0.0537616861331358,0.0319048872422835,0.1002083817371442,0.0155999638498982,0.0784135228975985,0.0784135228975999,-0.0458319585378825,0.0259009867945457,-1.7695062702218702,0.0784135228976021,0.0003758123827796,0.7844004921288712,0.7844004921288418,z_ucla_score:C(gender_male)[T.1],0.0106386211303038,0.038830158412707,0.273978308747317,0.7844004921288457,119,-0.0408028411410706,0.031900665322143,0.2034965657192839,78,-0.0533596693679767,0.0456058813951997,0.2458524168812381
"PRP Ex-Gaussian mu (short, correct)",prp_exg_correct_short_mu,197,0.0678222921766955,0.0843957111962432,0.0913932354673305,0.1004760755448352,0.0165734190195476,0.329247833843543,0.0069975242710873,0.2279147703794435,0.2279147703794449,33.80658454801528,27.947326727969443,1.209653605766234,0.2279147703794444,0.0090828400775047,0.1687713747367483,0.1687713747367521,z_ucla_score:C(gender_male)[T.1],57.60140849896526,41.69631995639848,1.3814506546188874,0.1687713747367511,119,32.75475550476695,35.470526252306506,0.357747744177573,78,11.457675353537567,43.7597503695728,0.7941990595973586
"PRP Ex-Gaussian sigma (short, correct)",prp_exg_correct_short_sigma,197,0.0460938201339027,0.0639036447957015,0.0796095634625394,0.0862024001278364,0.0178098246617988,0.3068795063786164,0.0157059186668379,0.0733485626902968,0.0733485626902953,19.762389565573265,10.975315974206785,1.800621468394813,0.0733485626902962,0.0065928366652969,0.2443871163544503,0.2443871163544503,z_ucla_score:C(gender_male)[T.1],19.1486041705964,16.39815805066058,1.167728967572978,0.2443871163544444,119,17.04503628754137,14.47794495344503,0.2415453798742976,78,16.272850312668883,16.149081515220114,0.3169902443827757
"PRP Ex-Gaussian tau (short, correct)",prp_exg_correct_short_tau,197,0.0074496559985545,0.0258742403549226,0.0299760951063582,0.0304289324945145,0.0184245843563681,0.3095064662407606,0.0041018547514355,0.3712022141117775,0.3712022141117648,-14.193773733377387,15.83514909828919,-0.896346074500231,0.3712022141117579,0.0004528373881562,0.7667114490585021,0.7667114490585829,z_ucla_score:C(gender_male)[T.1],7.052970329200387,23.738858953409757,0.2971065434544539,0.7667114490585729,119,-18.085126999182265,20.710748444040224,0.3843927536073437,78,-6.135488781135049,25.57117983433983,0.8110603885923987
"PRP Ex-Gaussian mu (long, correct)",prp_exg_correct_long_mu,189,0.0139946481223831,0.0428707411235577,0.0444635499662725,0.0509897944562625,0.0288760930011745,0.1414061415868741,0.0015928088427148,0.5824462876476673,0.5824462876477051,7.224928865034973,13.117155941992111,0.5507999521379264,0.5824462876476952,0.0065262444899899,0.2660427022082115,0.2660427022081827,z_ucla_score:C(gender_male)[T.1],21.895930987368214,19.625823995304103,1.115669385020842,0.2660427022081879,111,4.006459293056398,17.44910990868287,0.8188428918500643,78,3.9416940384488415,20.192881445550867,0.8457844970306608
"PRP Ex-Gaussian sigma (long, correct)",prp_exg_correct_long_sigma,189,0.0081181743958604,0.0429511801933947,0.0476002072786433,0.0508768024658212,0.0348330057975342,0.0873278904009056,0.0046490270852486,0.3471576019516413,0.3471576019516301,5.653016410861791,5.997540096884459,0.9425558344826008,0.347157601951623,0.0032765951871779,0.4302835617008798,0.4302835617008872,z_ucla_score:C(gender_male)[T.1],7.105433870778763,8.988789578635636,0.7904772726760462,0.4302835617008955,111,0.5543686214653141,8.673334112898344,0.9491582874399864,78,11.30828272143014,7.654733423332768,0.143958136990495
"PRP Ex-Gaussian tau (long, correct)",prp_exg_correct_long_tau,189,0.0185761143412729,0.0401691884324428,0.0411993054347523,0.0414431069110344,0.0215930740911699,0.2527072200915313,0.0010301170023094,0.658872403014328,0.658872403014295,-5.809196787296773,13.137153875121395,-0.4421959918044343,0.6588724030142751,0.0002438014762821,0.830352020417527,0.8303520204174906,z_ucla_score:C(gender_male)[T.1],4.2312723079662415,19.72070651967584,0.2145598740970358,0.8303520204174868,111,-2.559937406913427,17.754876396938393,0.8856329559701719,78,-13.378117025081096,20.014013636556083,0.5059917466206696
"PRP Ex-Gaussian mu (overall, correct)",prp_exg_correct_overall_mu,197,0.0547979825090858,0.0834477099375305,0.0835393038562735,0.0867174600072995,0.0286497274284447,0.1168719787177325,9.1593918742916e-05,0.8905434126196473,0.8905434126196473,-3.452090308823007,25.051223992292496,-0.1378012631193234,0.8905434126196117,0.003178156151026,0.4183910166817226,0.4183910166817151,z_ucla_score:C(gender_male)[T.1],30.410924550988938,37.498481679691785,0.8109908238620422,0.4183910166817181,119,3.224433836284416,33.55191586216164,0.9236091390657362,78,-27.23808795812104,37.70618146262108,0.472402391559637
"PRP Ex-Gaussian sigma (overall, correct)",prp_exg_correct_overall_sigma,197,0.0664859754944859,0.0833687839362057,0.0834093828607831,0.0861865600172651,0.0168828084417197,0.3214129327557415,4.059892457741743e-05,0.9270033413884982,0.927003341388407,1.1973681691010074,13.052128682832771,0.0917373861534083,0.9270033413883524,0.0027771771564819,0.44946312857935,0.4494631285793333,z_ucla_score:C(gender_male)[T.1],14.810353190383136,19.541661754549157,0.7578860680533167,0.4494631285793475,119,2.50477492020393,17.934224350701506,0.8891736844447053,78,-7.075669842715623,18.712279218812824,0.7064467471557374
"PRP Ex-Gaussian tau (overall, correct)",prp_exg_correct_overall_tau,197,0.0015724572543501,0.0159586724042138,0.0187439761535044,0.0220808481880468,0.0143862151498637,0.4269111036004187,0.0027853037492905,0.4636214125236448,0.4636214125236536,10.526135979446776,14.33332873792469,0.7343818154114873,0.4636214125236537,0.0033368720345424,0.4229475135761177,0.4229475135761101,z_ucla_score:C(gender_male)[T.1],17.230411514075417,21.45588572253603,0.8030622336871222,0.4229475135761165,119,2.931751597371292,18.904838739182832,0.8770353682240137,78,18.85701068431569,22.476757572889326,0.404270847197746
PRP Ex-Gaussian mu (SOA 50),prp_exg_soa_50_mu,192,0.0879589056332099,0.1262855445365661,0.1262867194482925,0.1396301834788261,0.0383266389033561,0.0458757447942749,1.1749117263537556e-06,0.9874327836788755,0.9874327836783569,0.4683865550012456,29.69616758096321,0.015772626340562,0.9874327836782446,0.0133434640305336,0.0928602937712372,0.0928602937712372,z_ucla_score:C(gender_male)[T.1],73.80426350711184,43.68987756620335,1.689276043295752,0.0928602937712402,116,5.471020033475025,36.84776876195009,0.8822387402105802,76,-42.92187081967053,47.11799531903582,0.3654510203689004
PRP Ex-Gaussian sigma (SOA 50),prp_exg_soa_50_sigma,192,0.0427716496969461,0.0915369110919498,0.0966171660693361,0.1090254729962412,0.0487652613950037,0.0208011191818617,0.0050802549773862,0.3090687714265699,0.3090687714265693,13.356655790460334,13.094985798902371,1.019982457069934,0.3090687714265663,0.012408306926905,0.1111404438504302,0.1111404438504302,z_ucla_score:C(gender_male)[T.1],30.864311817486005,19.280756352026547,1.600783250094955,0.1111404438504341,116,15.11889501062901,17.327051576366173,0.3848035418939273,76,-6.337181147246797,18.036732935675197,0.7263821793416279
PRP Ex-Gaussian tau (SOA 50),prp_exg_soa_50_tau,192,0.0069666746589095,0.0434974505535293,0.0436960031535585,0.0438911490054426,0.0365307758946198,0.0722151703626217,0.0001985526000292,0.8448360143831439,0.8448360143832259,3.562718884332688,18.178409724175435,0.1959862792395219,0.8448360143831924,0.000195145851884,0.8465528507001078,0.8465528506999841,z_ucla_score:C(gender_male)[T.1],-5.222383778304522,26.94845550035022,-0.1937915803091814,0.8465528507000228,116,-2.73398665184146,23.591639380117982,0.907952648173174,76,25.011632041077192,28.849283100030068,0.3889174500780984
PRP Ex-Gaussian mu (SOA 150),prp_exg_soa_150_mu,190,0.0399354399553176,0.0554319715933231,0.0615530673533768,0.072623924550232,0.0154965316380054,0.3912697327500891,0.0061210957600537,0.2760342927753635,0.2760342927753694,33.58343008507923,30.73900312480247,1.0925347822350708,0.2760342927753609,0.0110708571968551,0.1422083381213954,0.1422083381213983,z_ucla_score:C(gender_male)[T.1],67.41884262207768,45.73860536095796,1.474003024141741,0.1422083381213999,112,21.17249179148007,39.335528842673696,0.5915303986043532,78,21.106966575744543,47.381519927867615,0.6573179006464019
PRP Ex-Gaussian sigma (SOA 150),prp_exg_soa_150_sigma,190,0.0135993105584233,0.0223175031687181,0.042126668847085,0.0430789283581293,0.0087181926102948,0.6508229549552857,0.0198091656783668,0.0532612967676213,0.0532612967676225,26.12780078116824,13.43068798580362,1.9453806691649451,0.0532612967676208,0.0009522595110442,0.6709209452383637,0.670920945238329,z_ucla_score:C(gender_male)[T.1],8.551211089667458,20.093349241114524,0.4255742030387934,0.6709209452383409,112,25.457352303273005,18.076572370617388,0.1619666596985074,78,17.967550412075912,19.227801265668376,0.3531917415889545
PRP Ex-Gaussian tau (SOA 150),prp_exg_soa_150_tau,190,0.0070882689825328,0.0135912015661053,0.0165848784576606,0.0171192499855281,0.0065029325835724,0.7500506884311811,0.0029936768915552,0.4563961021586429,0.4563961021586347,-13.901563905907905,18.625335055688858,-0.7463792658947018,0.4563961021586445,0.0005343715278675,0.7534541779337597,0.7534541779337597,z_ucla_score:C(gender_male)[T.1],-8.767243263524934,27.871229191850254,-0.314562490343574,0.7534541779337707,112,-8.924509493971133,25.182909100271,0.7237524899231212,78,-16.13698705498674,28.25998736952837,0.5697648965671105
PRP Ex-Gaussian mu (SOA 300),prp_exg_soa_300_mu,196,0.0573243487127616,0.1052519567687459,0.105968387930619,0.1115352600996538,0.0479276080559843,0.0190818826324177,0.000716431161873,0.6975869596266703,0.6975869596266703,-10.906571232968062,28.025059408738656,-0.3891721003655471,0.6975869596266862,0.0055668721690348,0.2791623586096067,0.2791623586096231,z_ucla_score:C(gender_male)[T.1],45.3780875479753,41.81015119377871,1.0853366049230526,0.2791623586096083,118,-15.374938095922529,37.53620991168089,0.68287964629296,78,-18.228742582680617,42.47791147146723,0.6691066140138551
PRP Ex-Gaussian sigma (SOA 300),prp_exg_soa_300_sigma,196,0.0111410864630836,0.0540423560404479,0.0545273988295299,0.0587797353223654,0.0429012695773642,0.0375840492090412,0.000485042789082,0.7558518218423129,0.7558518218423641,-4.1185656335656375,13.22664011490018,-0.3113841155265091,0.7558518218423734,0.0042523364928355,0.3579132869340578,0.3579132869340401,z_ucla_score:C(gender_male)[T.1],18.201590304804093,19.749778664838907,0.9216098374413128,0.3579132869340554,118,-8.05034239892556,17.403531043628856,0.6445704115465524,78,-3.492324803810863,20.847053500226043,0.8674295513936223
