participant_id,condition,n_trials,pc,rt_mean,drift,boundary,nondecision,valid
xBGZhFOeypWnqzSQClkrwV9z2vF3,incongruent,36,1.0,1.1438777777777738,0.40145980794685854,0.17204100240995499,0.9300370432803087,True
xBGZhFOeypWnqzSQClkrwV9z2vF3,neutral,36,1.0,1.0264638888888877,0.4237991157972405,0.16297237349482754,0.8345729402234199,True
MMSYeiMQi3gMr4PrXQcpXzFiegj2,congruent,36,1.0,0.9242944444682863,0.44660822049920335,0.1546490741018699,0.7515034289097836,True
MMSYeiMQi3gMr4PrXQcpXzFiegj2,incongruent,36,0.9722222222222222,1.2223514285632542,0.2385544903314056,0.14903714688204944,0.9273301418269222,True
MMSYeiMQi3gMr4PrXQcpXzFiegj2,neutral,36,1.0,1.1224000000423853,0.40528268996666966,0.17041820313659498,0.9125744006017715,True
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,congruent,36,1.0,0.8408638888200124,0.46824056270860687,0.14750440967128967,0.6836696893252137,True
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,incongruent,36,1.0,0.932233333349228,0.44470249918582916,0.15531180488739302,0.7579581925962553,True
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,neutral,36,1.0,0.8836638888518016,0.45676027956556586,0.1512118081987714,0.7184684993513104,True
y1EHXv8tUTa4BRS4fRio7bULYfA2,congruent,36,1.0,0.7674499999682108,0.4901249813640314,0.14091823598599004,0.6239800638688275,True
y1EHXv8tUTa4BRS4fRio7bULYfA2,incongruent,36,1.0,0.9433416666454738,0.44207644518646766,0.15623439913735482,0.7669898930587672,True
y1EHXv8tUTa4BRS4fRio7bULYfA2,neutral,36,1.0,0.8662777777910233,0.4613210768323276,0.1497168702126934,0.7043326120745049,True
HyQM2xKwwuVfqidmRYF6TiRk90C2,congruent,36,1.0,0.6358027777771155,0.5384813588767715,0.12826358173392458,0.5169434593807748,True
HyQM2xKwwuVfqidmRYF6TiRk90C2,incongruent,36,1.0,0.6790166666685706,0.5210647172284223,0.13255080511660894,0.5520787843552064,True
HyQM2xKwwuVfqidmRYF6TiRk90C2,neutral,36,1.0,0.6377888888911241,0.5376422742379728,0.1284637594474475,0.5185582795512368,True
roaf78tUWxWSEjAUcUu8O7mrQbl1,congruent,36,1.0,0.7691638888849153,0.4895786165054145,0.14107549933345934,0.6253735520644801,True
roaf78tUWxWSEjAUcUu8O7mrQbl1,incongruent,36,1.0,0.8697916666699781,0.46038828361982037,0.15002021172962815,0.7071896015946157,True
roaf78tUWxWSEjAUcUu8O7mrQbl1,neutral,36,1.0,0.7611972222228846,0.4921339053683853,0.1403429981821416,0.6188962034778601,True
Rc706mP0TSeIoIpMYH1SpRXjOxA2,congruent,36,0.9722222222222222,0.972228571510315,0.2099942233746835,0.16930694589373357,0.5915014212927386,True
Rc706mP0TSeIoIpMYH1SpRXjOxA2,incongruent,36,0.9722222222222222,1.0395657143729073,0.27532548867282464,0.12913254339899902,0.8180851064603364,True
Rc706mP0TSeIoIpMYH1SpRXjOxA2,neutral,36,1.0,0.9234055553807153,0.44682312590060047,0.1545746936156796,0.7507807120296508,True
i1tBstVkNiVP0qro7TgGD08IGGa2,congruent,36,1.0,1.1134250000052983,0.40691284535105093,0.16973548162850388,0.9052772202035746,True
i1tBstVkNiVP0qro7TgGD08IGGa2,incongruent,35,0.9714285714285714,1.253658823518192,0.38650604741808003,0.09123687839227337,1.1423755162338782,True
i1tBstVkNiVP0qro7TgGD08IGGa2,neutral,36,1.0,1.1986388888756434,0.39218204071542107,0.17611093985969392,0.9745609101143591,True
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,congruent,36,0.9722222222222222,0.7441142857142856,0.34901635345692644,0.10186766397260506,0.6062864327289759,True
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,incongruent,36,0.9166666666666666,1.0644848484848501,0.3063245601595966,0.07827956307352749,0.9580079646301033,True
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,neutral,36,1.0,0.8706666666666683,0.46015688564391755,0.15009565202927763,0.7079010258617896,True
uhq0lYdK12b2vJDJLS0EPTVe9nP2,congruent,36,0.9722222222222222,0.8207142857142867,0.18759222146564072,0.1895253456519576,0.34362584786775996,True
uhq0lYdK12b2vJDJLS0EPTVe9nP2,incongruent,36,0.9444444444444444,0.9866470588235294,0.5449715664722168,0.05198827825819526,0.9442486973866951,True
uhq0lYdK12b2vJDJLS0EPTVe9nP2,neutral,36,1.0,0.8973055555555588,0.45327493644515293,0.1523745131997671,0.7295599425221231,True
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,congruent,36,1.0,0.7723833333330435,0.48855722144810354,0.14137043677661038,0.627991141682629,True
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,incongruent,36,1.0,0.8659027777781917,0.46142095911026354,0.149684461494045,0.7040277159484157,True
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,neutral,36,1.0,0.7076583333332093,0.5104110540207757,0.13531749996871,0.5753660721204695,True
iWsc4pghIEWOQUZKuQJMfe516UI3,congruent,36,1.0,0.5793638888812728,0.5641000947789823,0.12243846158818077,0.47105546472396026,True
iWsc4pghIEWOQUZKuQJMfe516UI3,incongruent,36,0.9444444444444444,0.7120764705871834,0.37987392136097475,0.07458299148058543,0.6248159497942999,True
iWsc4pghIEWOQUZKuQJMfe516UI3,neutral,36,1.0,0.6419222222202353,0.5359085411711115,0.12887935623409444,0.5219189122892611,True
lHDkoPQu5reNCO45npeYSS9eLQl1,congruent,36,1.0,0.7427194444073572,0.4982180837941435,0.13862914661889963,0.6038727296594167,True
lHDkoPQu5reNCO45npeYSS9eLQl1,incongruent,36,0.9444444444444444,0.8506588235041674,0.9999995558566618,0.028332146024096075,0.8380667530118849,True
lHDkoPQu5reNCO45npeYSS9eLQl1,neutral,36,1.0,0.7392500000000001,0.499385832590837,0.13830498039593933,0.6010518759973128,True
WcTsIpSoEhYeIBSNjAbbdaNSBya2,congruent,36,1.0,1.0414111111122701,0.4207467601710686,0.16415467526928512,0.8467258735454526,True
WcTsIpSoEhYeIBSNjAbbdaNSBya2,incongruent,36,1.0,1.0473500000019043,0.4195521640049291,0.1646220749457846,0.8515545246221576,True
WcTsIpSoEhYeIBSNjAbbdaNSBya2,neutral,36,1.0,1.0739305555543137,0.414327523771588,0.16669794745415312,0.8731660129952743,True
mg2WZiRBn4NQDKiMK43Y8dBqyG53,congruent,36,1.0,0.7339722222222271,0.5011780845916695,0.13781039097660813,0.5967607454806712,True
mg2WZiRBn4NQDKiMK43Y8dBqyG53,incongruent,36,1.0,0.8780833333333301,0.45820942390705366,0.1507335820323409,0.7139311934825455,True
mg2WZiRBn4NQDKiMK43Y8dBqyG53,neutral,36,0.9722222222222222,0.7591714285714319,0.3463428537525064,0.10265400377020728,0.6192075134648831,True
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,congruent,36,1.0,0.9332916666931576,0.44445028597076297,0.15539994003070343,0.7588186771979453,True
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,incongruent,36,0.9722222222222222,1.0218628571782793,0.4004189829217983,0.08879069707301496,0.9171501885167438,True
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,neutral,36,1.0,0.9088305555846955,0.45039174715823665,0.15334994085098094,0.7389304165003195,True
CtJe4bZZnYUBNrcPk00d3YQFSGp2,congruent,36,1.0,0.7417555555555801,0.4985416883457715,0.13853916212235126,0.6030890337478666,True
CtJe4bZZnYUBNrcPk00d3YQFSGp2,incongruent,36,1.0,0.8496638888888862,0.46580945922473654,0.1482742490919724,0.6908245848952822,True
CtJe4bZZnYUBNrcPk00d3YQFSGp2,neutral,36,1.0,0.7863333333333399,0.4842041874159529,0.14264136821095572,0.639333277185288,True
CDEoAyvS8feXLKMKsaZah9agEhF3,congruent,36,1.0,0.7456194444444392,0.4972482592490053,0.1388995265479629,0.606230592983976,True
CDEoAyvS8feXLKMKsaZah9agEhF3,incongruent,36,1.0,0.9397083333333334,0.442930253452972,0.15593323609767554,0.7640357884887495,True
CDEoAyvS8feXLKMKsaZah9agEhF3,neutral,36,1.0,0.8272916666666537,0.47206582298531574,0.14630914678318915,0.6726347084841877,True
GDZGRW51kbWtAdUIHCtEd8sAtqY2,congruent,36,1.0,0.9510194444457691,0.44028834138949985,0.15686889997703832,0.7732323587339218,True
GDZGRW51kbWtAdUIHCtEd8sAtqY2,incongruent,36,1.0,0.9411222222381169,0.44259741168958205,0.15605050088934191,0.7651853597821847,True
GDZGRW51kbWtAdUIHCtEd8sAtqY2,neutral,36,1.0,0.9812194444669617,0.43345978482219655,0.1593401515086729,0.7977866592653478,True
QreA2rLiUhV3YHeMfuHMPdGbpJ53,congruent,36,1.0,0.8927416666746139,0.45443207929511353,0.1519865144503416,0.7258492438765565,True
QreA2rLiUhV3YHeMfuHMPdGbpJ53,incongruent,36,0.9166666666666666,1.2269000000231194,0.31856246388909587,0.07527237338398952,1.1284468159062535,True
QreA2rLiUhV3YHeMfuHMPdGbpJ53,neutral,36,1.0,1.1516083333492277,0.4001100724714981,0.17262136731487954,0.936322420255248,True
AyAnuCaltBbpEYbudoyNzTvXlcC2,congruent,36,0.9722222222222222,0.9267114285809652,0.1515808555020829,0.23455125976911773,0.19601020152744375,True
AyAnuCaltBbpEYbudoyNzTvXlcC2,incongruent,36,0.9166666666666666,1.1534393939412002,0.42736126870352903,0.056109325959106726,1.09873418893463,True
AyAnuCaltBbpEYbudoyNzTvXlcC2,neutral,36,1.0,0.9551583333313466,0.43933337777319176,0.15720988042511544,0.7765975084521778,True
azdL1gX79EVd9iepyCAVQrqIaQF3,congruent,36,1.0,0.7286194444444652,0.5030156596580525,0.13730695349213842,0.5924086357409072,True
azdL1gX79EVd9iepyCAVQrqIaQF3,incongruent,36,0.9722222222222222,0.7958571428571296,0.3921083913812982,0.09067258287854607,0.6866587438361341,True
azdL1gX79EVd9iepyCAVQrqIaQF3,neutral,36,0.9722222222222222,0.7037571428571827,0.542624105759504,0.06552138070816148,0.6467367273012445,True
jzdk8E3tVXTXIozlfK5oeEb7wWp2,congruent,36,1.0,0.8466722222202354,0.4666316887503885,0.14801298208324487,0.6883921914376545,True
jzdk8E3tVXTXIozlfK5oeEb7wWp2,incongruent,36,1.0,0.8837444444398086,0.4567394616517171,0.15121870034333149,0.7185339955803177,True
jzdk8E3tVXTXIozlfK5oeEb7wWp2,neutral,36,1.0,0.9456722222235467,0.44153137298630274,0.15642727111178162,0.768884765973636,True
