﻿participant_id,stroop_rt_interference,stroop_rt_facilitation,stroop_rt_incong_minus_neutral,stroop_rt_neutral_minus_cong,stroop_rt_interference_correct,stroop_rt_facilitation_correct,stroop_rt_incong_minus_neutral_correct,stroop_rt_neutral_minus_cong_correct,stroop_acc_interference,stroop_acc_facilitation,stroop_trials,stroop_ez_congruent_v,stroop_ez_congruent_a,stroop_ez_congruent_t0,stroop_ez_congruent_sv,stroop_ez_congruent_sz,stroop_ez_congruent_st0,stroop_ez_incongruent_v,stroop_ez_incongruent_a,stroop_ez_incongruent_t0,stroop_ez_incongruent_sv,stroop_ez_incongruent_sz,stroop_ez_incongruent_st0,stroop_ez_neutral_v,stroop_ez_neutral_a,stroop_ez_neutral_t0,stroop_ez_neutral_sv,stroop_ez_neutral_sz,stroop_ez_neutral_st0,stroop_ez_congruent_v_sd,stroop_ez_incongruent_v_sd,stroop_ez_neutral_v_sd,stroop_ez_v_sd_interference,stroop_ez_v_interference,stroop_ez_a_interference,stroop_ez_t0_interference,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
EEodWwGh0wWq5f8JmzfKvq0lyeu1,183.47222222222217,21.805555555555884,161.6666666666663,21.805555555555884,153.00000000000136,20.237373737374924,132.76262626262644,20.237373737374924,0.0,0.08333333333333337,108,0.005927912690870252,4.045092088639291,377.1596357453193,0.0,0.0,0.0,0.005115142999308696,4.687836240594725,432.62551424692447,0.0,0.0,0.0,0.007675798731914943,5.553402357096296,330.02324149847243,0.0,0.0,0.0,,,,,-0.0008127696915615559,0.6427441519554344,55.465878501605175,96,14,0.14583333333333334,11,11.458333333333332,3,30,31.25,0.7857142857142857,0.21428571428571427,10.0,6.0,16.0,5.066228051190222,10.0,24.0,20.0,11.0,13.0,18.0,6.0,96.0,82.0,1.0,79.0,82.29166666666666,,-5.074462574462586,4.0,3.0,2.0,1.0,"[100.0, 70.83333333333334, 90.0, 90.9090909090909, 76.92307692307693, 77.77777777777779]"
EUhcW9kURScie1DwGPHqmNqotJB2,129.94166664944737,49.07777779632124,80.86388885312613,49.07777779632124,130.55682537650296,49.07777779632124,81.47904758018171,49.07777779632124,-0.02777777777777779,0.0,108,0.006953885364811188,6.129925435083815,649.4766676020588,0.0,0.0,0.0,0.0056333837237721035,6.311212294107243,679.5040511099579,0.0,0.0,0.0,0.006983193100610988,6.1041987750107625,702.1437401408772,0.0,0.0,0.0,,,,,-0.0013205016410390846,0.18128685902342756,30.027383507899117,128,51,0.3984375,41,32.03125,10,67,52.34375,0.803921568627451,0.19607843137254902,10.0,4.0,32.0,13.765899897936205,10.0,35.0,35.0,48.0,,,3.0,128.0,77.0,2.0,60.0,46.875,,0.0,0.0,3.0,2.0,1.0,"[100.0, 28.57142857142857, 80.0]"
EmfmKFDgWJdW47a6CNTNjnbYaPh2,198.8666666713026,68.11944444974267,130.74722222155992,68.11944444974267,198.8666666713026,68.11944444974267,130.74722222155992,68.11944444974267,0.0,0.0,108,0.008448146863921114,5.045698122561809,523.6815875960858,0.0,0.0,0.0,0.007260230850380749,5.871273193493251,619.7675548141935,0.0,0.0,0.0,0.007802594760142109,5.463156819083198,541.7720416002701,0.0,0.0,0.0,,,,,-0.0011879160135403648,0.8255750709314418,96.08596721810773,83,11,0.13253012048192772,9,10.843373493975903,2,23,27.710843373493976,0.8181818181818182,0.18181818181818182,10.0,6.0,13.833333333333334,6.413960468297953,10.0,11.0,10.0,28.0,11.0,13.0,6.0,83.0,72.0,0.0,70.0,84.33734939759037,,-17.216117216117198,-6.999999999999998,3.0,2.0,1.0,"[100.0, 90.9090909090909, 100.0, 71.42857142857143, 90.9090909090909, 76.92307692307693]"
EoToosG69XMp4LTYdB6sB9WTrv22,65.21666671170135,36.847222208976746,28.369444502724605,36.847222208976746,65.21666671170135,39.38317458667461,25.833492125026737,39.38317458667461,0.0,-0.02777777777777779,108,0.008995732359860795,4.738557914485667,437.24906293360357,0.0,0.0,0.0,0.00870426398538695,4.897231844298001,485.02977532160446,0.0,0.0,0.0,0.010272371889742574,3.461078025260738,573.5880954264258,0.0,0.0,0.0,,,,,-0.0002914683744738456,0.15867392981233408,47.78071238800089,65,3,0.046153846153846156,1,1.5384615384615385,2,14,21.53846153846154,0.3333333333333333,0.6666666666666666,12.0,6.0,10.833333333333334,1.2133516482134197,12.0,13.0,10.0,10.0,10.0,10.0,6.0,65.0,62.0,0.0,60.0,92.3076923076923,,13.247863247863236,1.666666666666666,5.0,4.0,1.0,"[83.33333333333334, 76.92307692307693, 100.0, 100.0, 100.0, 100.0]"
Fz7EUjZCLuUBxLDUVtN6djaBTy42,88.76666666732899,33.6194444464312,55.14722222089779,33.6194444464312,88.76666666732899,33.6194444464312,55.14722222089779,33.6194444464312,0.0,0.0,108,0.009249032035887448,4.608784855000574,700.6045770619695,0.0,0.0,0.0,0.0067995117333022066,6.269097023781639,583.4093299278939,0.0,0.0,0.0,0.007998671545154015,5.32923480227646,652.5739640906826,0.0,0.0,0.0,,,,,-0.0024495203025852418,1.660312168781065,-117.19524713407566,84,14,0.16666666666666666,10,11.904761904761903,4,25,29.761904761904763,0.7142857142857143,0.2857142857142857,17.0,6.0,14.0,2.516611478423583,17.0,12.0,13.0,12.0,18.0,12.0,6.0,84.0,70.0,0.0,66.0,78.57142857142857,,12.158538629126852,0.0,10.0,9.0,1.0,"[58.82352941176471, 83.33333333333334, 76.92307692307693, 83.33333333333334, 88.88888888888889, 83.33333333333334]"
G1Ff3XYUZMRsPafyEQ80ussnVlf1,155.3083333273728,-103.69166666269302,258.9999999900658,-103.69166666269302,155.3083333273728,-103.69166666269302,258.9999999900658,-103.69166666269302,0.0,0.0,108,0.007393585765045139,5.765375573506039,579.2260426840071,0.0,0.0,0.0,0.006795171013414293,6.273101690342153,664.8309877433737,0.0,0.0,0.0,0.010505953848457797,4.0573944436916145,666.8585615668821,0.0,0.0,0.0,,,,,-0.0005984147516308455,0.507726116836114,85.60494505936663,128,42,0.328125,29,22.65625,13,52,40.625,0.6904761904761905,0.30952380952380953,30.0,6.0,21.333333333333332,15.315206676880189,30.0,52.0,12.0,11.0,13.0,10.0,5.0,128.0,86.0,1.0,69.0,53.90625,,0.0,0.0,6.0,5.0,1.0,"[70.0, 25.0, 83.33333333333334, 90.9090909090909, 76.92307692307693]"
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-9.897222207652135,30.20000002119275,-40.097222228844885,30.20000002119275,-9.897222207652135,30.20000002119275,-40.097222228844885,30.20000002119275,0.0,0.0,108,0.007156000858596273,5.956790617095441,546.3713508036279,0.0,0.0,0.0,0.007957328961934712,5.356923029615341,613.8692183067734,0.0,0.0,0.0,0.007799850290246888,5.465079095648122,640.6185902662685,0.0,0.0,0.0,,,,,0.000801328103338439,-0.5998675874800998,67.49786750314547,83,18,0.21686746987951808,10,12.048192771084338,8,22,26.506024096385545,0.5555555555555556,0.4444444444444444,20.0,6.0,13.833333333333334,3.0230595245361753,20.0,12.0,11.0,12.0,15.0,13.0,6.0,83.0,65.0,0.0,63.0,75.90361445783132,,-4.106449106449105,1.0,7.0,6.0,1.0,"[65.0, 83.33333333333334, 90.9090909090909, 83.33333333333334, 66.66666666666666, 76.92307692307693]"
GE4hogtdLdTFbNasENgtm6SO3hC3,197.4541269799072,127.98746031539304,69.46666666451415,127.98746031539304,167.11220778804818,127.98746031539304,39.124747472655145,127.98746031539304,-0.05555555555555558,0.02777777777777779,107,0.005839262709396411,7.2510978103174475,496.9996320443785,0.0,0.0,0.0,0.004533382765989786,5.289417189273739,781.1092693854046,0.0,0.0,0.0,0.006074861384927607,7.016917106318661,666.6443699217297,0.0,0.0,0.0,,,,,-0.0013058799434066248,-1.9616806210437083,284.1096373410261,67,7,0.1044776119402985,3,4.477611940298507,4,11,16.417910447761194,0.42857142857142855,0.5714285714285714,12.0,6.0,11.166666666666666,1.0671873729054748,12.0,11.0,10.0,13.0,11.0,10.0,6.0,67.0,60.0,0.0,60.0,89.55223880597015,,-2.1367521367521363,-0.3333333333333339,5.0,4.0,1.0,"[83.33333333333334, 90.9090909090909, 100.0, 76.92307692307693, 90.9090909090909, 100.0]"
GEwkBw3YHaNp3TCh9YS9PKVfavz1,111.71388888193496,16.663888883259574,95.04999999867539,16.663888883259574,103.8238888814335,8.773888882758115,95.04999999867539,8.773888882758115,0.02777777777777779,0.02777777777777779,108,0.009093107488795308,3.9099373518573035,480.6895788691494,0.0,0.0,0.0,0.007130974169642886,5.977696420760969,380.0705254490387,0.0,0.0,0.0,0.00787666152665311,5.411785008937136,358.5235536577755,0.0,0.0,0.0,,,,,-0.001962133319152422,2.0677590689036656,-100.61905342011067,77,11,0.14285714285714285,7,9.090909090909092,4,23,29.87012987012987,0.6363636363636364,0.36363636363636365,18.0,6.0,12.833333333333334,2.4094720491334933,18.0,12.0,13.0,12.0,11.0,11.0,6.0,77.0,66.0,0.0,60.0,77.92207792207793,,16.446516446516426,3.0,11.0,10.0,1.0,"[55.55555555555556, 83.33333333333334, 76.92307692307693, 83.33333333333334, 90.9090909090909, 90.9090909090909]"
HSggdq91WiQp16bOj7V3dABkcgk2,79.67777778042682,38.197222222884534,41.48055555754229,38.197222222884534,79.67777778042682,38.197222222884534,41.48055555754229,38.197222222884534,0.0,0.0,108,0.009272524984497871,4.597107998272117,439.31378118062673,0.0,0.0,0.0,0.006721550353974504,6.341810523699737,301.3466031260974,0.0,0.0,0.0,0.008616774788177363,4.946955191274032,439.4338451579528,0.0,0.0,0.0,,,,,-0.002550974630523367,1.7447025254276198,-137.9671780545293,89,13,0.14606741573033707,7,7.865168539325842,6,24,26.96629213483146,0.5384615384615384,0.46153846153846156,17.0,6.0,14.833333333333334,4.017323597731316,17.0,11.0,11.0,21.0,18.0,11.0,6.0,89.0,76.0,1.0,71.0,79.7752808988764,,2.7346292052174306,-3.666666666666668,10.0,9.0,1.0,"[58.82352941176471, 90.9090909090909, 90.9090909090909, 85.71428571428571, 72.22222222222221, 90.9090909090909]"
HbydnnT1hUP3WagAy2TJAc6GqVs2,66.51388887564337,-27.39722221427496,93.91111108991834,-27.39722221427496,66.51388887564337,-27.39722221427496,93.91111108991834,-27.39722221427496,0.0,0.0,108,0.008484108681933746,5.024310787199564,654.2543164731015,0.0,0.0,0.0,0.007107363927367473,5.997553974445476,598.4392465193744,0.0,0.0,0.0,0.008409553495629692,5.0688539876184455,621.730114412884,0.0,0.0,0.0,,,,,-0.0013767447545662732,0.9732431872459122,-55.815069953727175,67,5,0.07462686567164178,2,2.9850746268656714,3,15,22.388059701492537,0.4,0.6,12.0,6.0,11.166666666666666,1.0671873729054748,12.0,11.0,11.0,13.0,10.0,10.0,6.0,67.0,62.0,0.0,60.0,89.55223880597015,,3.923853923853926,0.3333333333333339,5.0,4.0,1.0,"[83.33333333333334, 90.9090909090909, 90.9090909090909, 76.92307692307693, 100.0, 100.0]"
HyQM2xKwwuVfqidmRYF6TiRk90C2,43.21388889145521,1.9861111140086223,41.22777777744659,1.9861111140086223,43.21388889145521,1.9861111140086223,41.22777777744659,1.9861111140086223,0.0,0.0,108,0.008402032280788611,5.073391454098563,342.27475093383026,0.0,0.0,0.0,0.00769410328107116,5.54019061263222,328.98910450942844,0.0,0.0,0.0,0.008381970345309795,5.085534428580434,342.85408360941017,0.0,0.0,0.0,,,,,-0.0007079289997174512,0.4667991585336564,-13.285646424401818,83,10,0.12048192771084337,7,8.433734939759036,3,27,32.53012048192771,0.7,0.3,12.0,6.0,13.833333333333334,3.337497399083464,12.0,14.0,11.0,13.0,12.0,21.0,6.0,83.0,73.0,1.0,68.0,81.92771084337349,,0.0999000999001111,-3.0,5.0,4.0,1.0,"[83.33333333333334, 71.42857142857143, 90.9090909090909, 76.92307692307693, 83.33333333333334, 85.71428571428571]"
IaTJhUGICmO9xcL3605RW8QHneN2,120.53611110647512,101.10833333184314,19.427777774631977,101.10833333184314,151.15428570934705,123.70722222065638,27.447063488690674,123.70722222065638,0.0,0.02777777777777779,108,0.008225017084517177,4.322602646238903,394.7667735625007,0.0,0.0,0.0,0.006783328348495295,5.241303205200254,429.22033007506536,0.0,0.0,0.0,0.005882084971513475,7.2468859217185395,167.74533886693507,0.0,0.0,0.0,,,,,-0.0014416887360218823,0.9187005589613513,34.45355651256466,108,20,0.18518518518518517,13,12.037037037037036,7,36,33.33333333333333,0.65,0.35,16.0,6.0,18.0,11.284207253207171,16.0,43.0,13.0,13.0,12.0,11.0,6.0,108.0,88.0,0.0,81.0,75.0,,9.292048390885611,12.0,3.0,2.0,1.0,"[81.25, 65.11627906976744, 76.92307692307693, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
JOBWLirr6KYf3GXJ3jPFKmd48S93,77.19722222950725,52.07222222950725,25.125,52.07222222950725,73.8928571497637,52.07222222950725,21.820634920256452,52.07222222950725,-0.02777777777777779,0.0,108,0.006955253699572509,6.12871947043904,480.1063679472372,0.0,0.0,0.0,0.0064698851748964635,5.495225904911535,581.2588010439802,0.0,0.0,0.0,0.00667649180806751,6.384610360624616,495.6628131724981,0.0,0.0,0.0,,,,,-0.0004853685246760456,-0.6334935655275054,101.15243309674298,75,11,0.14666666666666667,6,8.0,5,18,24.0,0.5454545454545454,0.45454545454545453,17.0,6.0,12.5,2.0615528128088303,17.0,12.0,12.0,11.0,11.0,12.0,6.0,75.0,64.0,0.0,64.0,85.33333333333334,,5.377302436125959,2.333333333333332,5.0,4.0,1.0,"[82.35294117647058, 83.33333333333334, 83.33333333333334, 90.9090909090909, 90.9090909090909, 83.33333333333334]"
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,92.53888888325946,12.305555540654382,80.23333334260508,12.305555540654382,92.53888888325946,12.305555540654382,80.23333334260508,12.305555540654382,0.0,0.0,108,0.008330205549664025,5.117136487962465,405.0605146253361,0.0,0.0,0.0,0.006970231863322238,6.115549612448027,369.70641579374904,0.0,0.0,0.0,0.008730378485684117,4.882583136608761,444.1135146651991,0.0,0.0,0.0,,,,,-0.0013599736863417868,0.9984131244855625,-35.354098831587066,60,0,0.0,0,0.0,0,11,18.333333333333332,,,10.0,6.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,60.0,60.0,0.0,60.0,100.0,,0.0,0.0,3.0,2.0,1.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
JvrZiMHtAfP6gvQtlevYWafKy0z2,185.44166657659753,22.27777783075976,163.16388874583777,22.27777783075976,198.71404751596015,22.27777783075976,176.4362696852004,22.27777783075976,-0.02777777777777779,0.0,108,0.005866548735142936,7.266077671026901,593.1134688277091,0.0,0.0,0.0,0.005589541305839749,6.3607152482707585,856.5322652675571,0.0,0.0,0.0,0.006592298579871677,6.466151108592984,740.660352521061,0.0,0.0,0.0,,,,,-0.00027700742930318687,-0.9053624227561423,263.41879643984805,75,12,0.16,6,8.0,6,17,22.666666666666664,0.5,0.5,13.0,6.0,12.5,1.2583057392117916,13.0,15.0,11.0,12.0,12.0,12.0,6.0,75.0,63.0,0.0,60.0,80.0,,5.167055167055182,1.0,6.0,5.0,1.0,"[76.92307692307693, 66.66666666666666, 90.9090909090909, 83.33333333333334, 83.33333333333334, 83.33333333333334]"
K26uNuY0VNPjJNF26wEx3bFg0kr2,83.8555555555763,64.61111111114997,19.244444444426335,64.61111111114997,88.84373015874098,69.59928571431465,19.244444444426335,69.59928571431465,0.02777777777777779,0.02777777777777779,108,0.007212331375084977,4.929540638927623,381.7675777016414,0.0,0.0,0.0,0.008228986447603106,5.180078864126614,487.3665231469778,0.0,0.0,0.0,0.0080617487000949,5.287537525191206,455.2945778383627,0.0,0.0,0.0,,,,,0.0010166550725181295,0.2505382251989907,105.59894544533637,70,7,0.1,7,10.0,0,26,37.142857142857146,1.0,0.0,10.0,6.0,11.666666666666666,1.247219128924647,10.0,12.0,11.0,11.0,14.0,12.0,6.0,70.0,63.0,0.0,60.0,85.71428571428571,,-9.523809523809518,-1.333333333333334,3.0,2.0,1.0,"[100.0, 83.33333333333334, 90.9090909090909, 90.9090909090909, 71.42857142857143, 83.33333333333334]"
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,82.41666666667959,20.05555555556839,62.3611111111112,20.05555555556839,82.41666666667959,20.05555555556839,62.3611111111112,20.05555555556839,0.0,0.0,108,0.009673972952999238,4.406338427605128,480.0842404789164,0.0,0.0,0.0,0.007740712978232468,5.506831074900118,438.0917045412692,0.0,0.0,0.0,0.010723900163274222,3.9749343169377642,541.3729999572162,0.0,0.0,0.0,,,,,-0.0019332599747667696,1.10049264729499,-41.992535937647176,93,24,0.25806451612903225,7,7.526881720430108,17,25,26.881720430107524,0.2916666666666667,0.7083333333333334,30.0,6.0,15.5,6.576473218982953,30.0,12.0,14.0,14.0,11.0,12.0,6.0,93.0,69.0,0.0,60.0,64.51612903225806,,19.19191919191919,6.333333333333334,23.0,22.0,1.0,"[33.33333333333333, 83.33333333333334, 71.42857142857143, 71.42857142857143, 90.9090909090909, 83.33333333333334]"
KtKj6zUKc5Oogd2itg2jdwkchnf2,125.18333333337478,14.191666666418314,110.99166666695646,14.191666666418314,125.9907936508132,14.191666666418314,111.79912698439489,14.191666666418314,-0.02777777777777779,0.0,108,0.009535924757986309,4.4701274236369555,335.0049008558895,0.0,0.0,0.0,0.006999300500051888,5.079576254031466,346.1644988418199,0.0,0.0,0.0,0.010503177154356055,4.058467085146164,389.23428607493,0.0,0.0,0.0,,,,,-0.0025366242579344207,0.6094488303945109,11.159597985930418,66,3,0.045454545454545456,1,1.5151515151515151,2,11,16.666666666666664,0.3333333333333333,0.6666666666666666,12.0,6.0,11.0,1.0,12.0,12.0,12.0,10.0,10.0,10.0,6.0,66.0,63.0,0.0,60.0,90.9090909090909,,16.666666666666657,2.0,5.0,4.0,1.0,"[83.33333333333334, 83.33333333333334, 83.33333333333334, 100.0, 100.0, 100.0]"
LSLmd8jENtONZFVkIpRDX665Bu73,230.52777778440066,102.78888888491531,127.73888889948535,102.78888888491531,230.52777778440066,102.78888888491531,127.73888889948535,102.78888888491531,0.0,0.0,108,0.008749885680608466,4.871697794278946,588.3882531000331,0.0,0.0,0.0,0.0068177792843564945,6.252299611432286,643.7773200144977,0.0,0.0,0.0,0.005996413808365688,7.10871533097731,385.5485279014931,0.0,0.0,0.0,,,,,-0.0019321063962519716,1.38060181715334,55.38906691446459,82,15,0.18292682926829268,9,10.975609756097562,6,22,26.82926829268293,0.6,0.4,11.0,6.0,13.666666666666666,3.986086914367133,11.0,11.0,15.0,22.0,11.0,12.0,6.0,82.0,67.0,0.0,63.0,76.82926829268293,,-5.050505050505038,-2.666666666666666,4.0,3.0,1.0,"[90.9090909090909, 90.9090909090909, 66.66666666666666, 59.09090909090909, 90.9090909090909, 83.33333333333334]"
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1.7555555535686835,-49.899999997682016,51.6555555512507,-49.899999997682016,1.7555555535686835,-49.899999997682016,51.6555555512507,-49.899999997682016,0.0,0.0,108,0.009465913024139294,4.503189355502146,486.0466511277168,0.0,0.0,0.0,0.009054710963655946,4.707692928190624,466.32118365322367,0.0,0.0,0.0,0.010527127813057303,4.0492335162437305,480.4213485898356,0.0,0.0,0.0,,,,,-0.00041120206048334863,0.20450357268847785,-19.725467474493144,71,8,0.11267605633802817,6,8.450704225352112,2,19,26.76056338028169,0.75,0.25,12.0,6.0,11.833333333333334,1.4624940645653537,12.0,11.0,11.0,11.0,11.0,15.0,6.0,71.0,63.0,0.0,60.0,84.50704225352112,,-5.555555555555557,-1.0,5.0,4.0,1.0,"[83.33333333333334, 90.9090909090909, 90.9090909090909, 90.9090909090909, 90.9090909090909, 66.66666666666666]"
LliUMEIsrCVZ88YFQfevan2Og4z1,102.88611111109549,55.413888888866836,47.47222222222865,55.413888888866836,106.88666666665051,59.583809523790705,47.30285714285981,59.583809523790705,-0.02777777777777779,-0.02777777777777779,108,0.009961152050869471,4.279304095824184,320.3003330759083,0.0,0.0,0.0,0.007791347038046319,4.563200745812136,359.4510336696282,0.0,0.0,0.0,0.006554951099612319,5.4239124098114,197.9755595291653,0.0,0.0,0.0,,,,,-0.0021698050128231517,0.28389664998795183,39.150700593719876,97,18,0.18556701030927836,13,13.402061855670103,5,34,35.051546391752574,0.7222222222222222,0.2777777777777778,10.0,6.0,16.166666666666668,7.924995618645827,10.0,33.0,11.0,15.0,17.0,11.0,6.0,97.0,79.0,0.0,72.0,74.22680412371135,,4.884135472370758,3.666666666666666,3.0,2.0,1.0,"[100.0, 48.484848484848484, 90.9090909090909, 86.66666666666667, 76.47058823529412, 90.9090909090909]"
M4Km1Q2P2oPliChDQkwl6k20FUI3,160.44999999470178,33.349999970859926,127.10000002384186,33.349999970859926,160.44999999470178,30.59484124372875,129.85515875097303,30.59484124372875,0.0,-0.02777777777777779,108,0.010485413794505544,4.065342542108357,487.847323219199,0.0,0.0,0.0,0.008174129507641471,5.214842599516453,526.6455434627933,0.0,0.0,0.0,0.008951958093659566,3.971587025197954,497.41021620860863,0.0,0.0,0.0,,,,,-0.0023112842868640727,1.1495000574080967,38.7982202435943,102,18,0.17647058823529413,10,9.803921568627452,8,28,27.450980392156865,0.5555555555555556,0.4444444444444444,20.0,6.0,17.0,3.3166247903554,20.0,21.0,18.0,11.0,15.0,17.0,6.0,102.0,84.0,3.0,80.0,78.43137254901961,,-2.0903715021362217,5.333333333333334,4.0,3.0,1.0,"[80.0, 71.42857142857143, 88.88888888888889, 90.9090909090909, 66.66666666666666, 76.47058823529412]"
O61Eik2zvrSQLMNpFbTNEgjWwMr2,-94.169444443658,-67.35833333308494,-26.81111111057305,-67.35833333308494,-94.169444443658,-61.969920634578784,-32.19952380907921,-61.969920634578784,0.0,-0.02777777777777779,108,0.006755983282474624,6.309488491629244,423.7681639962973,0.0,0.0,0.0,0.00741534839851042,5.7484552956373545,406.7449380544254,0.0,0.0,0.0,0.006889633168112161,5.1604315857409,462.0818092669795,0.0,0.0,0.0,,,,,0.0006593651160357967,-0.5610331959918895,-17.023225941871885,78,11,0.14102564102564102,7,8.974358974358974,4,24,30.76923076923077,0.6363636363636364,0.36363636363636365,15.0,6.0,13.0,1.5275252316519468,15.0,14.0,14.0,11.0,11.0,13.0,6.0,78.0,67.0,0.0,60.0,76.92307692307693,,16.405816405816424,2.666666666666668,8.0,7.0,1.0,"[66.66666666666666, 71.42857142857143, 71.42857142857143, 90.9090909090909, 90.9090909090909, 76.92307692307693]"
OExlWyngGfPrScDYjaRcv5PIAet1,194.47500001059643,52.62500000662271,141.85000000397372,52.62500000662271,194.47500001059643,52.62500000662271,141.85000000397372,52.62500000662271,0.0,0.0,108,0.008159609836668254,5.224122185212063,362.32419075871763,0.0,0.0,0.0,0.006893920975146213,6.183244473513729,432.02860515819043,0.0,0.0,0.0,0.009281921800538823,4.592453985977201,485.66261746619443,0.0,0.0,0.0,,,,,-0.0012656888615220404,0.9591222883016659,69.7044143994728,66,4,0.06060606060606061,3,4.545454545454546,1,16,24.242424242424242,0.75,0.25,11.0,6.0,11.0,1.0,11.0,13.0,11.0,10.0,11.0,10.0,6.0,66.0,62.0,0.0,60.0,90.9090909090909,,10.722610722610696,1.333333333333332,4.0,3.0,1.0,"[90.9090909090909, 76.92307692307693, 90.9090909090909, 100.0, 90.9090909090909, 100.0]"
ORvIk1xRWIQmKuLVe6GXNouvAXx2,311.75000001324554,137.47222222553353,174.277777787712,137.47222222553353,292.52020203224345,147.11396825729855,145.4062337749449,147.11396825729855,-0.08333333333333337,-0.02777777777777779,108,0.007106904318957354,5.997941840402732,412.7306327506417,0.0,0.0,0.0,0.004473033615673675,5.360780800743498,616.1480623875026,0.0,0.0,0.0,0.005735869695765079,6.198446356119993,459.79766057093815,0.0,0.0,0.0,,,,,-0.0026338707032836795,-0.637161039659234,203.4174296368609,101,24,0.2376237623762376,17,16.831683168316832,7,37,36.633663366336634,0.7083333333333334,0.2916666666666667,10.0,6.0,16.833333333333332,7.289642576209679,10.0,12.0,15.0,23.0,30.0,11.0,6.0,101.0,77.0,0.0,66.0,65.34653465346535,,-20.75977162933684,-8.999999999999998,3.0,2.0,1.0,"[100.0, 83.33333333333334, 66.66666666666666, 43.47826086956522, 53.333333333333336, 90.9090909090909]"
P8mTl71XaYNvFMTCvlKpzzUdc9W2,171.71944445040492,55.100000002317984,116.61944444808694,55.100000002317984,174.84634921337874,55.100000002317984,119.74634921106076,55.100000002317984,-0.02777777777777779,0.0,108,0.00870082839741393,4.899165553372226,559.1081915659743,0.0,0.0,0.0,0.006258011269176739,5.681274623139391,578.9662230019148,0.0,0.0,0.0,0.00831504462543585,5.126466626531043,588.2205970150178,0.0,0.0,0.0,,,,,-0.0024428171282371916,0.7821090697671647,19.858031435940575,80,11,0.1375,7,8.75,4,25,31.25,0.6363636363636364,0.36363636363636365,10.0,6.0,13.333333333333334,2.134374745810949,10.0,12.0,15.0,16.0,15.0,12.0,6.0,80.0,69.0,0.0,60.0,75.0,,-12.5,-2.0,3.0,2.0,1.0,"[100.0, 83.33333333333334, 66.66666666666666, 62.5, 66.66666666666666, 83.33333333333334]"
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,411.40555555952926,203.12222222818264,208.28333333134663,203.12222222818264,424.57323232895203,222.57920635418282,201.99402597476922,222.57920635418282,-0.08333333333333337,-0.02777777777777779,108,0.008087088027443417,5.270970048274456,424.43665691830523,0.0,0.0,0.0,0.004005569069918298,5.986403507073417,543.1287441179747,0.0,0.0,0.0,0.005149531192046495,6.904216964411608,330.72104134847746,0.0,0.0,0.0,,,,,-0.004081518957525118,0.7154334587989615,118.69208719966952,68,7,0.10294117647058823,7,10.294117647058822,0,19,27.941176470588236,1.0,0.0,10.0,6.0,11.333333333333334,0.9428090415820634,10.0,11.0,12.0,13.0,11.0,11.0,6.0,68.0,61.0,0.0,60.0,88.23529411764706,,-5.167055167055153,-0.6666666666666661,3.0,2.0,1.0,"[100.0, 90.9090909090909, 83.33333333333334, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
PLreonkqaMeFc0UqxKUelH44UQu1,-17.997222223629592,-96.61666666674944,78.61944444311985,-96.61666666674944,-16.9934126996568,-86.63055555566268,69.63714285600588,-86.63055555566268,-0.02777777777777779,-0.05555555555555558,108,0.007212248730659643,5.910333983519519,284.3694996556854,0.0,0.0,0.0,0.007356966877133893,4.832627522817524,355.5448929653186,0.0,0.0,0.0,0.007989121558854164,3.5463390100958336,398.8128940855221,0.0,0.0,0.0,,,,,0.00014471814647424967,-1.0777064607019948,71.1753933096332,96,22,0.22916666666666666,15,15.625,7,35,36.45833333333333,0.6818181818181818,0.3181818181818182,12.0,6.0,16.0,7.280109889280518,12.0,32.0,11.0,15.0,12.0,14.0,6.0,96.0,74.0,0.0,64.0,66.66666666666666,,1.1453823953823985,4.666666666666666,5.0,4.0,1.0,"[83.33333333333334, 43.75, 90.9090909090909, 66.66666666666666, 83.33333333333334, 71.42857142857143]"
