participant_id,prp_shape_linear_slope,prp_shape_linear_intercept,prp_shape_linear_r2,prp_shape_exp_amplitude,prp_shape_exp_decay_rate,prp_shape_exp_asymptote,prp_shape_exp_r2,prp_shape_recovery_half_life,prp_shape_bottleneck_traditional,prp_shape_exp_better_fit,prp_shape_n_soa
DaRehVxIOhXtEtUExdgvUl0mKcx2,-0.6465227537922987,1805.8004667444575,0.9886012227809498,1838.690062187795,0.0004690856831482235,2.746338201460168e-11,0.9939153314406189,1477.6558003389798,761.0,1.0,5.0
UbwuSMtBsHdW3Ji41opk3GInMqi2,-0.39102683780630104,1054.0723453908986,0.8040717717797092,739.2661621300684,0.0009120989645139086,356.5069165445862,0.8274499645222726,759.9473385317888,348.0,1.0,5.0
cC0BEsQjfrcuCyoaOas9zJT0MNs2,-0.5057992998833138,1467.0676779463245,0.9598444562957383,1489.1498122312937,0.0004420269875424983,1.1990783958444221e-08,0.9562206275819308,1568.1105454976396,631.0,0.0,5.0
Cbkx2NHyF3NrebzXGqNgSfiWent1,-0.46816802800466745,1138.7572928821469,0.873077234333058,752.0668992702537,0.0013625872327452696,464.6103879876076,0.922200813798663,508.6993066590155,475.0,1.0,5.0
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,-0.5375962660443407,1111.6942823803968,0.8407286536329158,830.153650954596,0.0016078518452542626,390.86228854129166,0.9107117324012354,431.1013994267191,538.0,1.0,5.0
146QT9LupyU2BAiTsB3PMIpVXM22,-0.38751458576429404,954.2567094515753,0.7778303914870901,561.1854280333692,0.003004926840701985,540.7964268504398,0.8771644790975147,230.67023501910558,514.0,1.0,5.0
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,-0.5695449241540257,1489.9906651108518,0.8280606862890278,852.8626637178598,0.0020494963313528805,791.9263035984129,0.9390536808610089,338.20366982672084,605.0,1.0,5.0
87w5Le0CgZhSfYAaOH3Xd2fc98l1,-0.6391248541423571,1506.5974329054843,0.8648408466667421,951.1843157208506,0.001961430281914245,716.051250487807,0.9539651043723855,353.3886403973904,708.0,1.0,5.0
HbydnnT1hUP3WagAy2TJAc6GqVs2,-0.39204200700116687,1222.9393232205366,0.7620680102674101,584.8564779983132,0.0028259457730374386,788.9764531381081,0.9107808775597854,245.27971738641085,508.0,1.0,5.0
EoToosG69XMp4LTYdB6sB9WTrv22,-0.48115519253208866,1143.3313885647608,0.8693480192120251,710.9435500847683,0.0018371943503068117,539.5067994082561,0.9207456525459212,377.28571310062523,660.0,1.0,5.0
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,-0.6185764294049008,1666.9451575262544,0.7957648559461729,1694.0488719682385,0.0004819443453067253,1.9507907819983346e-12,0.7871855500370777,1438.2307569534892,665.0,0.0,5.0
QbOEVCaZLUMOgltUdXm58oZOALv2,-0.4149474912485414,1214.075845974329,0.9193920212919748,864.5498684657254,0.0007578436304454307,385.26628136704244,0.9357726368665921,914.630872007911,430.0,1.0,5.0
PkpTH7pWpEOG9A86xSloOSozwTk2,-0.5810501750291716,1782.4830805134188,0.8461988143658159,1127.501530323225,0.00086141932520038,712.1981073393588,0.8633422157728373,804.6571051777926,714.0,1.0,5.0
8bwaafIhKVMNBoHaXFcY8HirS9u2,-0.4680630105017503,1021.9089848308051,0.9060739909745287,704.7963489204157,0.0017972005212036498,423.6310402921441,0.9869863073685147,385.6816044632124,528.0,1.0,5.0
tv88wS5Nf6SjruozSmXJxQSmx6J3,-0.8326721120186698,1810.029171528588,0.9775545772665131,1869.4556782846937,0.0006617518705808302,3.056988797441744e-18,0.984159696331388,1047.442721924698,925.0,1.0,5.0
SPCT9D90pRa1ihXS5jEw6vCmquI3,-0.5607117852975496,1080.527421236873,0.779605502946772,840.0468053595079,0.002294860359842247,416.2272351238316,0.9133467055281278,302.0432932170189,579.0,1.0,5.0
3xCaqfcHxRQxuOlEzXz3PNcHODH2,-0.46751458576429406,941.2567094515753,0.8829970091296764,754.6027032315529,0.0013159857244844015,259.67832383441765,0.9183068640616093,526.7132976169007,535.0,1.0,5.0
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,-0.5962077012835473,1229.2555425904318,0.9157082458227227,919.8916532493918,0.00157917654531828,426.27366945635856,0.9803048429199283,438.9295057698839,658.0,1.0,5.0
5rXSa3anB5ejmFrnwUsTB82byup1,-0.29417736289381563,1071.5215869311553,0.6637834416218255,447.1506223837546,0.002232532618064053,716.8963941641775,0.7951945526392896,310.4757238266063,285.0,1.0,5.0
btpcu1rB1JeSTo2upeHGPdv8kYG3,-0.36816802800466747,1344.757292882147,0.6205786303552417,550.3769599311878,0.0035146725348804996,964.7581877262719,0.7379295870589744,197.21529493316297,546.0,1.0,5.0
IaTJhUGICmO9xcL3605RW8QHneN2,-0.6535355892648774,1217.2263710618436,0.8247921815579012,976.5131574994188,0.0026502753661878766,478.17121036796567,0.9841895952808691,261.53779694106265,758.0,1.0,5.0
kI0YdycDU0X5hcoEPjEON3Ionyd2,-0.77926487747958,2051.0618436406066,0.9743269290036716,2093.052760001179,0.000506314975060876,1.2922857753580358e-10,0.9783068672994448,1369.0039100198562,838.0,1.0,5.0
YEU5ox3jteVINfdSTg5ymqYcS9o2,-0.4301516919486581,904.6697782963827,0.824530772766359,643.9283698494174,0.0031570627255031944,444.3764286123228,0.9923854506381542,219.55445324560878,548.0,1.0,5.0
GEwkBw3YHaNp3TCh9YS9PKVfavz1,-0.42004667444574095,984.8214702450409,0.85650489442112,621.8586697385623,0.002418387271534265,498.6830819367835,0.9904051531350019,286.61546011206104,489.0,1.0,5.0
EEodWwGh0wWq5f8JmzfKvq0lyeu1,-0.48161026837806303,1238.340723453909,0.9475144866713018,780.160035012266,0.0013045522979853045,532.8812488418681,0.9861482661437302,531.3295462592129,595.0,1.0,5.0
c0hRe9PCPPZs3HWFqhIQargNlp52,-0.39087514585764294,1614.4025670945157,0.8860082091591702,596.7622774948289,0.001658088569541911,1098.6408012381112,0.9538914046054539,418.0399004568524,463.0,1.0,5.0
biQ16yPcCKSkJQhSxUKcDc8gm8I2,-0.3268844807467911,1305.1668611435239,0.9478394005391217,516.6918259016708,0.0014198444047292024,844.6423002319403,0.997093569064088,488.18530977846456,378.0,1.0,5.0
OExlWyngGfPrScDYjaRcv5PIAet1,-0.6419486581096849,1303.2963827304552,0.9868337271125605,1344.5560310893484,0.0007093514811367748,1.9627199481450855e-10,0.9707095477449765,977.1561757355306,723.0,0.0,5.0
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,-0.4309918319719953,1237.4562427071178,0.7987962346964613,658.3663063162077,0.003328829579205313,778.9996623690279,0.9976289509340367,208.22549309520957,548.0,1.0,5.0
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,-0.5668611435239207,1410.7561260210036,0.7467801200893829,849.0299950660925,0.0044364396249455505,869.1382708368294,0.8473861905993256,156.23951617924982,823.0,1.0,5.0
VwTymW8T68MfpnJvZ2X97ILqDWS2,-0.5791831971995333,1604.6242707117854,0.9234194377125123,1626.3956486169327,0.00046033624272430256,4.1582054733535686e-15,0.9049808943515468,1505.7410567064003,732.0,0.0,5.0
hrRr560eFBNwJ0CcUjCqtSD8TdP2,-0.36432905484247374,905.191365227538,0.9570039068917191,648.6246873152396,0.0010300475223479681,300.38251457759026,0.9853425464255168,672.9273800687693,409.0,1.0,5.0
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,-0.4427887981330222,866.0828471411902,0.8421160885710718,658.1129926706164,0.002562721993724965,361.6140941782119,0.9903797708649498,270.47302916866244,522.0,1.0,5.0
zxG9mUnF7uRkaOKSoCPsiRZzr372,-0.41038506417736287,1573.7771295215869,0.772161497277865,1581.4909439768737,0.00030457110606912495,2.8348224888834856e-07,0.7522968814721853,2275.813978239386,463.0,0.0,5.0
CUNlBEszJVRGK1jWlTaOaCqpDg53,-0.6856009334889148,1466.5764294049009,0.9613414681707093,1180.8101620852783,0.0011121650944251149,375.42689777531086,0.9935024514670739,623.241265199244,772.0,1.0,5.0
06qcrpGKL6Vc3LVplFQC90VAcRm1,-0.3196966161026838,792.6604434072345,0.7382182302396714,510.04736674383196,0.003716026265242639,456.85679339317267,0.9914589588964927,186.52913921605074,396.0,1.0,5.0
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,-0.5871528588098016,1212.8903150525086,0.9165577167960224,887.035637310146,0.0017498377712874093,455.03549173457344,0.9926360808357134,396.12082441789767,679.0,1.0,5.0
g2G9l3no7RbeRA9a1W3JnfegTnh2,-0.5214469078179697,1168.465577596266,0.8801363433855907,767.9960830103726,0.0019069706458821065,522.3999819048045,0.9405756938929305,363.4807814460702,665.0,1.0,5.0
G1Ff3XYUZMRsPafyEQ80ussnVlf1,-0.5925904317386231,1259.5915985997667,0.9660787340487417,1290.970860358309,0.0006540405277157215,2.2848404245154685e-12,0.9396096604742163,1059.7923999921018,618.0,0.0,5.0
WnC6Uscb5VMIr43GASKiUCO3AYH2,-0.5380746791131855,993.1143523920654,0.7577338586993904,854.2525307311073,0.0044592361310769706,463.9585472241313,0.9645383295415122,155.44078855329425,741.0,1.0,5.0
e7NIVznoeNMC7bBejXnMVvFNPfx1,-0.38109684947491246,1119.3045507584598,0.7282559887572783,571.4545222277027,0.0025768581001226333,683.5770107038294,0.8723791837415348,268.9892705100674,398.0,1.0,5.0
kgSRatooJJfDaMZ2yIURqb8aJuE3,-0.601610268378063,1291.340723453909,0.8720092429640096,897.4612407862846,0.002006871191645785,551.1166915061459,0.9744141746641186,345.38698021346977,669.0,1.0,5.0
afdTz6deeYWf1qKNdUpKAYKN3hz1,-0.4817852975495916,1466.4212368728122,0.9475529140726113,1484.3108097762913,0.0004121629830409955,1.906801294999908e-14,0.9376172798790798,1681.7307935948288,549.0,0.0,5.0
sqfXvh6GJLaYAqr3RvHrixP8IOx1,-0.6347957992998833,1652.4060676779463,0.9902461488428234,1680.653486201515,0.00050286622929165,9.26226732717927e-16,0.9760082640937519,1378.392781587918,695.0,0.0,5.0
rNe3cRPepZUXbJhmmfQZiGsVzX22,-0.39235705950991834,1136.4842473745625,0.6633117873673176,643.6767361999417,0.0037593465670663754,719.4919693364047,0.9400422828788662,184.37969689526287,452.0,1.0,5.0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,-0.3423220536756126,1130.8681446907817,0.847591267827665,512.1606552550402,0.0019601538809054047,705.9542646635127,0.9446318550790906,353.6187578496527,393.0,1.0,5.0
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,-0.3495799299883314,782.6067677946323,0.8575285777642019,512.9357145142427,0.0026207638023860785,390.1274558103965,0.985553588068259,264.4828885109251,432.0,1.0,5.0
cfoKz0AGhvYmW0DJmVKAZ01jh752,-0.5012252042007002,1032.563593932322,0.9802998090608241,1069.713360836702,0.0007112726502327086,8.343947985175397e-12,0.9827115504904842,974.5168471375454,578.0,1.0,5.0
KtKj6zUKc5Oogd2itg2jdwkchnf2,-0.36100350058343056,825.6616102683781,0.8208725540830885,537.1299666214248,0.0031223313829490435,439.3114870930105,0.9764369386880385,221.99667349378765,460.0,1.0,5.0
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,-0.691073512252042,1165.8938156359393,0.9213597877441275,1119.985934947709,0.001320194086871823,156.42535082153466,0.9682910820480648,525.0343017384251,740.0,1.0,5.0
50R0P1MIMvRvK1qpqfGROchII6R2,-0.39442240373395565,1053.8343057176196,0.7300263099371382,641.1165899591626,0.004087928195512579,648.8330757667736,0.9977391105127001,169.5595292796068,510.0,1.0,5.0
DxSidjznjVSNDJuDqqGgxpMEGtw1,-0.4268261376896149,1714.1400233372228,0.7128033212324446,1078.9094576408324,0.0005565334538080202,661.6582967573355,0.7206094277992602,1245.472623104973,439.0,1.0,5.0
JvrZiMHtAfP6gvQtlevYWafKy0z2,-0.6568144690781796,1187.9346557759627,0.9064228658315981,1117.3307947388976,0.0011525083346683232,160.74683505088348,0.9424982586204635,601.4248745189543,731.0,1.0,5.0
s5gTyWKzfkdHXNT3qicwPmdONYv1,-0.5755309218203034,1217.3442240373397,0.8992613678161451,1098.9334346859068,0.0008918787226890001,177.86856200265808,0.9220237675297702,777.1764960039831,594.0,1.0,5.0
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,-0.3814235705950992,919.0548424737457,0.8362873322198421,565.6259919043356,0.002690905884667969,491.70988333947776,0.9843379980811169,257.5887861813765,476.0,1.0,5.0
1upUBO9zBnhHcpJ1WoAnaBXWKRV2,-0.27136522753792297,848.0280046674446,0.7885157121179708,412.28808076663364,0.003068946720091076,552.4455630815875,0.9784701614174612,225.8583298374678,336.0,1.0,5.0
yGTid3RXTdQe5JNosdSxvgktWIW2,-0.5513302217036172,1402.411901983664,0.854229654267974,815.51105111558,0.002578467632899247,777.2781503068671,0.9958029640447893,268.821361849156,659.0,1.0,5.0
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,-0.4469078179696616,1538.5775962660443,0.9860683835052791,1539.8707535972471,0.0003636682851054014,16.147536797274782,0.9895730911100994,1905.9874312632226,496.0,1.0,5.0
JOBWLirr6KYf3GXJ3jPFKmd48S93,-0.4146791131855309,1256.3523920653442,0.9264204356477015,764.5159971222006,0.0009504820081283711,536.9197775499417,0.945686709194873,729.2586020905821,479.0,1.0,5.0
P8mTl71XaYNvFMTCvlKpzzUdc9W2,-0.6489964994165695,1486.3383897316219,0.9858164354113617,1525.7028891392101,0.0006070252904946813,4.5930173794865386e-17,0.9820204052751806,1141.8752915468824,795.0,0.0,5.0
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,-0.46030338389731623,1284.3395565927653,0.7697049495306383,692.119861266163,0.0019176613158229249,707.4764596485932,0.8592140679570587,361.45443141637105,532.0,1.0,5.0
2FHuv7L9nWPdbIiWHRIuXtcoyw83,-0.4898483080513419,1128.3302217036173,0.7082136082543629,763.2199567652572,0.0030487212652390906,585.717551956465,0.9243527772831996,227.35669162775577,544.0,1.0,5.0
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,-0.6901283547257876,1658.2590431738622,0.926056750325845,1409.3055896545306,0.0007811130074353218,309.26245289378284,0.9378914834768808,887.3839943285539,908.0,1.0,5.0
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,-0.6282497082847142,1319.1948658109686,0.8251134659026715,1327.4708464921935,0.0006073275431438283,1.4040117342791679e-12,0.743866338439324,1141.30700704248,681.0,0.0,5.0
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,-0.27067677946324387,1154.9113185530923,0.9356506087586531,431.668891745096,0.0013642548077224532,767.1902218523468,0.9748785265908585,508.07750622269424,344.0,1.0,5.0
3FSnTCSiUodLp5u3bE0xaUjLk0b2,-0.5713302217036172,1180.411901983664,0.9657237167525651,972.0675485838533,0.0011400672468662321,284.41324249734646,0.995202340208037,607.9879783102606,694.0,1.0,5.0
c8BtRUVPPPZHjyhX2rn702NoUld2,-0.33278879813302215,1356.08284714119,0.49641393154355207,623.79584945646,0.0009355314959888352,769.520029151289,0.5154643586971425,740.9127148918752,193.0,1.0,5.0
UbqFccqQZZgcqJIqCn3ErH9zQdM2,-0.46887981330221706,903.2847141190199,0.664676419133306,799.7875765662342,0.0049324565309148295,441.13044931578906,0.9433521686183146,140.5277829040262,621.0,1.0,5.0
asKxydfXDkZAk89VaD4hwVovkzJ3,-0.6939439906651108,1585.414235705951,0.9250381959346465,1286.9891993699223,0.0009419075480255925,373.7251610550696,0.9468251804126252,735.8972565968988,744.0,1.0,5.0
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,-0.6406184364060676,1488.8844807467913,0.8544457341872994,946.1233618658518,0.0024516673862160303,751.6709300948155,0.985637538212516,282.7248037221588,783.0,1.0,5.0
htPWXDgfuheOJbl6ihHore9XuDp2,-0.5908634772462077,1337.1971995332556,0.8542264252636728,878.5234434359148,0.0021520562479862173,626.673408228366,0.9695447114057667,322.0859962227086,653.0,1.0,5.0
SvtOrPatsnWjicxtyndEzSdO5Wp1,-0.3911085180863477,1182.5099183197199,0.9043105635925671,1197.091808811215,0.0004155203719584319,3.065365820825386e-13,0.8937897724209963,1668.1424722763938,502.0,0.0,5.0
6OwhwWQDThSPHTVAeXugohrYuje2,-0.8018319719953325,1748.2427071178531,0.8622158122712328,1189.266670312763,0.0022259619974673616,795.2746554428885,0.9827435310111813,311.3921896908344,918.0,1.0,5.0
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,-0.6326137689614936,1754.002333722287,0.9589050097645141,1775.9877787099033,0.0004570987581658099,2.61031355009519e-15,0.9349036884940531,1516.4057398478212,769.0,0.0,5.0
1fbLQPCcysVlSKup96K4yI5NX6G3,-0.5127071178529755,1093.6452742123688,0.8715208570484249,753.6938439423903,0.0021082627857570914,477.6326345834964,0.9610683640918356,328.77646242331764,606.0,1.0,5.0
fEL2NrgSd4MmDtLCAcMvCJQXTME2,-0.7641306884480746,1514.7001166861144,0.9742227858119482,1574.463621998177,0.000752679971459722,1.8134948909759145e-13,0.9768932723447094,920.905573208862,821.0,1.0,5.0
iZX3U88SSqYAtT564nBPgHUBsei1,-0.534049008168028,1300.2625437572929,0.9423478627201736,1321.7250851041156,0.0005395315658724701,2.6248945983047643e-10,0.9133771212614658,1284.720347064523,579.0,0.0,5.0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,-0.5718669778296382,1021.8588098016335,0.8716352237866157,847.5853878630014,0.00218015580147488,338.203764078158,0.9866255019514938,317.9346999379722,659.0,1.0,5.0
28nQWMwCaSNFBEXlicY3eHqpwKU2,-0.661901983663944,1317.4749124854143,0.8326803580168376,980.8609087038587,0.002359574899588982,545.1301944030265,0.9601604432376163,293.75934651647873,796.0,1.0,5.0
9NTZ091xWyOO8DgzyTGY0O3i8IR2,-0.4268611435239206,982.7561260210034,0.8837097660026567,644.1472497827227,0.0018067513417773756,437.2186067989035,0.9691006494096258,383.64282042157936,476.0,1.0,5.0
23hG7h2ByUZDbmOMTDtp0HT0xRb2,-0.5206184364060676,1457.8844807467913,0.8525471988881097,755.4267887303811,0.0021663958217067883,842.3698022920913,0.9232998585119498,319.95407931217824,671.0,1.0,5.0
XbHvBButpZS4bapbJXJLAYcHnn12,-0.6713535589264877,1534.8226371061844,0.9827431652487361,1575.1854800708904,0.000607573574085723,4.53223886045307e-16,0.9786674324868228,1140.8448459974472,721.0,0.0,5.0
