participant_id,prp_cascade_rate,prp_cascade_inflation,prp_pes,prp_post_error_accuracy,prp_post_error_accuracy_drop,prp_t2_rt_t1_error,prp_t2_rt_t1_correct,prp_t2_interference_t1_error,prp_t1_error_run_mean,prp_t1_error_run_max,prp_t2_error_run_mean,prp_t2_error_run_max,prp_cascade_run_mean,prp_cascade_run_max,stroop_post_error_slowing,stroop_post_error_rt,stroop_post_correct_rt,stroop_cse_rt,stroop_cse_acc,stroop_post_conflict_slowing,stroop_post_conflict_accuracy,stroop_post_error_accuracy,stroop_post_error_interference_rt,stroop_post_error_interference_acc,stroop_error_run_length_mean,stroop_error_run_length_max,stroop_error_recovery_rt,stroop_post_error_recovery_slope,wcst_pes,wcst_post_error_accuracy_drop,wcst_post_switch_error_rate,wcst_post_switch_error_delta,wcst_post_switch_pe_rate,wcst_post_switch_rt_cost_correct,wcst_trials_to_first_correct_after_shift,wcst_pe_run_length_mean,wcst_pe_run_length_max,wcst_pr_run_length_mean,wcst_pr_run_length_max,wcst_pe_cluster_rate,wcst_rt_jump_at_switch,wcst_failure_to_maintain_set,wcst_trials_to_rule_reacquisition,wcst_post_switch_recovery_slope,wcst_switch_cost_error_k1,wcst_switch_cost_rt_k1,wcst_switch_cost_error_k2,wcst_switch_cost_rt_k2,wcst_switch_cost_error_k3,wcst_switch_cost_rt_k3,wcst_switch_cost_error_k4,wcst_switch_cost_rt_k4,wcst_switch_cost_error_k5,wcst_switch_cost_rt_k5
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,0.0,,,,,1005.9999999701976,702.8720338970928,303.12796607310474,1.0,1.0,0.0,0.0,0.0,0.0,,,694.4299065398278,-63.92697650719538,0.0,2.7916190389224766,0.0,,,,0.0,0.0,,,1246.6633064597845,0.12903225806451613,0.27999999999999997,0.27999999999999997,0.24000000000000005,492.44666667381915,2.0,1.0,1.0,1.2666666666666666,2.0,0.16666666666666666,537.646666677793,0.0,4.8,-63.464000002145816,0.0,1287.2666666785876,0.2,362.8666666785876,0.0,-9.133333333333372,0.2,293.686666671435,0.0,551.2066666762032
LliUMEIsrCVZ88YFQfevan2Og4z1,,,113.30727272721765,0.7777777777777778,-0.1585858585858586,,749.8650000000023,,0.0,0.0,1.2857142857142858,3.0,0.0,0.0,639.3914285713984,1206.1999999999534,566.8085714285551,-145.106227106147,-0.07692307692307687,53.14147368426336,0.050000000000000044,1.0,,,1.0,1.0,-328.27499999996513,-151.7899999999906,631.0076923076797,-0.11111111111111116,0.31999999999999995,0.31999999999999995,0.27999999999999997,182.5266666666798,1.6,1.3,2.0,1.7,7.0,0.15384615384615385,238.86666666669765,0.0,6.4,-37.212000000011194,0.4,402.3066666666882,0.4,314.5466666666791,0.0,50.62666666661384,0.2,-10.473333333292999,0.2,74.22666666670698
M4Km1Q2P2oPliChDQkwl6k20FUI3,,,401.09396583458476,1.0,0.008620689655172376,,882.2495726234893,,0.0,0.0,1.0,1.0,0.0,0.0,883.8886791220251,1614.0999999046326,730.2113207826075,-5.108181832053447,0.0,27.698917807954672,0.0,1.0,,,1.0,1.0,-415.04999995231657,-169.24000005722039,1083.7011244321923,-0.13319946452476572,0.48,0.48,0.36,1938.6354167163372,2.6,1.25,2.0,1.3333333333333333,2.0,0.2,1475.7800000190734,3.0,6.0,921.6020000171662,0.4,935.2799998601279,0.6,3219.8000001271566,0.2,4328.900000031788,0.4,3183.4600000699356,0.0,155.60000003178908
O61Eik2zvrSQLMNpFbTNEgjWwMr2,0.1,1.6999999999999997,172.00318181860166,1.0,0.07207207207207211,1435.6800000000744,1228.06330275228,207.6166972477945,1.25,3.0,1.0,1.0,1.0,1.0,-214.28962264188897,604.5,818.789622641889,200.1166666657973,0.0,-13.707575758015992,0.0,1.0,,,1.0,1.0,11.19999999925482,-9.950000000000028,722.9227272727048,-0.25757575757575757,0.27999999999999997,0.27999999999999997,0.27999999999999997,209.34999999826158,1.6,1.1666666666666667,2.0,2.1818181818181817,4.0,0.2857142857142857,170.39999999850988,0.0,5.6,29.373999999910495,0.0,548.5066666662693,0.4,82.9266666635871,0.4,142.72666666656727,0.0,229.52666666507716,0.0,-75.37333333492279
OExlWyngGfPrScDYjaRcv5PIAet1,0.5,19.833333333333318,873.1898550797199,1.0,0.025862068965517238,2371.050000011921,999.8068375995017,1371.2431624124192,1.0,1.0,1.0,1.0,1.0,1.0,,,752.0869158862907,41.32779766413432,0.0,-101.51121280067844,0.0,,,,0.0,0.0,,,2040.9163933963073,0.049180327868852514,0.11999999999999997,0.11999999999999997,0.12000000000000002,657.0303333238761,1.4,1.0,1.0,1.6,4.0,0.3333333333333333,829.0466666698455,0.0,4.0,-293.07400000572204,0.0,780.293333331744,0.2,309.67333332697564,0.0,304.23333329359696,0.0,169.83333334128056,0.0,84.85333332220713
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.0,0.0,145.1054054151939,1.0,0.06306306306306309,1288.2600000143052,962.0587719302429,326.20122808406234,1.0,1.0,1.0,1.0,0.0,0.0,718.7516990694606,1665.1750000417233,946.4233009722626,-284.8565025053392,-0.25,74.57833333412805,0.13043478260869568,1.0,,,1.0,1.0,-408.9541666954762,-24.53250001370904,2224.6832535962735,-0.287280701754386,0.36,0.36,0.36,1326.6416666924954,2.0,1.3076923076923077,2.0,1.85,5.0,0.11764705882352941,586.0000000238418,0.0,7.4,60.67200000762938,0.2,1561.526666688919,0.4,628.3266667127609,0.2,1206.0466666698453,0.2,49.246666717529344,0.2,-174.0533333063127
P8mTl71XaYNvFMTCvlKpzzUdc9W2,0.3333333333333333,39.333333333333435,774.5282051619301,1.0,0.008547008547008517,2085.7666666706405,1177.5321739150131,908.2344927556273,1.0,1.0,1.0,1.0,1.0,1.0,953.7566037875301,1851.300000011921,897.5433962243908,53.148921547391865,-0.07692307692307687,-5.287037037036953,0.052631578947368474,1.0,,,1.0,1.0,-474.25000000000034,-141.96000000238413,951.4010695227007,-0.15508021390374327,0.4,0.4,0.27999999999999997,336.5083333353201,2.0,1.1666666666666667,2.0,1.5625,3.0,0.2857142857142857,724.5866666754085,0.0,7.0,-69.33800000190737,1.0,1212.6933333436648,0.2,991.4733333508173,0.0,100.19333334366475,0.4,179.15333332220712,0.2,467.21333332459125
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,0.16666666666666666,2.595238095238097,242.53627451669945,0.7,-0.23457943925233649,1591.9666666686535,1508.9883495135214,82.97831715513212,1.0,1.0,1.4,3.0,1.0,1.0,780.4475728135953,1691.7999999970198,911.3524271834244,203.7748290481603,-0.11111111111111116,-209.1457800599925,0.05555555555555558,1.0,,,1.0,1.0,-467.2374999970203,-134.4750000044703,1244.275952395087,-0.20238095238095233,0.2799999999999999,0.2799999999999999,0.27999999999999997,238.62499999602633,2.2,1.4,3.0,1.4615384615384615,3.0,0.42857142857142855,556.7800000071526,0.0,4.6,-114.05400000452997,0.4,1240.2000000079472,0.2,397.1800000031788,0.0,190.97999999125804,0.0,-12.700000003973718,0.0,446.7200000007948
PLreonkqaMeFc0UqxKUelH44UQu1,0.2,7.999999999999994,149.50574712579453,1.0,0.025862068965517238,1525.5199999988079,819.4973913050217,706.0226086937862,1.0,1.0,1.0,1.0,1.0,1.0,343.2586538485036,975.7000000029802,632.4413461544766,-25.044871795540416,0.0,134.34711111178,0.0,1.0,,,1.0,1.0,-264.69999999925506,-146.90500000193714,532.9767775614707,-0.12640099626401002,0.43999999999999995,0.43999999999999995,0.4,330.69999999975164,2.6,1.1538461538461537,2.0,1.75,4.0,0.13333333333333333,2901.5266666680577,0.0,8.2,-755.224000000656,0.6,8020.880000002186,0.0,589.4799999992052,0.4,675.3200000027816,0.2,-9.120000000794722,0.2,391.53999999860923
PkpTH7pWpEOG9A86xSloOSozwTk2,0.0,0.0,179.76521739614168,1.0,0.02608695652173909,1770.5,1515.865254216275,254.63474578372507,1.0,1.0,1.0,1.0,0.0,0.0,,,1373.9771428539639,107.78905974748818,0.0,37.37149999221151,0.0,,,,0.0,0.0,,,-157.10625000563232,-0.19498261301539987,0.6000000000000001,0.6000000000000001,0.4,-546.2999998728435,3.0,1.7083333333333333,4.0,2.739130434782609,11.0,0.0975609756097561,-16.999999880790597,0.0,15.0,-122.82500004768369,0.5,-331.16666646798444,1.0,618.0333333412809,1.0,-935.5166666110356,0.0,-649.816666682561,1.0,864.3833333651224
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,0.0,0.0,-179.02542372717187,1.0,0.008474576271186418,1852.949999999255,885.7275862067553,967.2224137924997,1.0,1.0,1.0,1.0,0.0,0.0,880.4858490595559,1599.7000000029802,719.2141509434243,10.177655677232678,0.0,-139.2972631575011,0.0,1.0,,,1.0,1.0,-193.60000000149034,-153.67000000067048,815.3839682533568,-0.2047619047619048,0.36,0.36,0.24,702.1983333326256,1.8,1.0,1.0,1.3636363636363635,3.0,0.16666666666666666,268.9399999996026,0.0,5.6,283.0159999998659,0.8,-19.766666667411663,0.6,860.6533333328862,0.0,751.3533333321413,0.0,995.4533333328864,0.0,-161.6466666671137
QbOEVCaZLUMOgltUdXm58oZOALv2,0.0,0.0,122.46016950223407,1.0,0.008474576271186418,1761.8499999940395,1015.247457628533,746.6025423655066,1.0,1.0,1.0,1.0,0.0,0.0,448.90188680279925,1509.800000011921,1060.8981132091217,-131.94560606994423,0.08333333333333337,22.944405591154464,-0.03703703703703709,1.0,,,1.0,1.0,-162.20000001788173,-44.96999999880779,956.8901666707795,-0.22999999999999998,0.43999999999999995,0.43999999999999995,0.27999999999999997,489.837499992301,2.4,1.3333333333333333,3.0,1.8235294117647058,5.0,0.25,659.2199999928474,0.0,7.4,-32.668000003099436,0.6,1684.773333323002,0.4,364.4133333325386,0.2,1054.4133333206175,0.2,80.3133333086968,0.0,281.233333337307
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.0,0.0,1076.6704348812932,1.0,0.008695652173912993,1824.533333381017,1646.3666666620657,178.16666671895132,1.0,1.0,1.0,1.0,0.0,0.0,,,1176.2887850476202,-82.10234863351707,0.0,-34.13215486007903,0.0,,,,0.0,0.0,,,2034.0980951950667,-0.15000000000000002,0.31999999999999995,0.31999999999999995,0.27999999999999997,1094.4899999618533,2.2,1.1666666666666667,2.0,1.2,2.0,0.2857142857142857,1401.3266666253407,0.0,4.8,-365.6819999933244,0.2,3835.5066666285193,0.2,-46.17333339055367,0.2,665.5266666571299,0.0,171.22666665712995,0.0,-117.73333328564968
QreA2rLiUhV3YHeMfuHMPdGbpJ53,0.16666666666666666,2.8333333333333326,169.82200773741147,0.8571428571428571,-0.08880308880308885,1528.9833333889644,1006.3955752090015,522.5877581799629,1.0,1.0,1.1666666666666667,2.0,1.0,1.0,349.5320513164386,1424.3666667143505,1074.8346153979119,195.36048947772395,-0.09999999999999998,112.54130431102669,0.04166666666666663,1.0,,,1.0,1.0,28.216666618982803,-107.35000000000001,263.7889758661845,-0.4005218525766471,0.44000000000000006,0.44000000000000006,0.44000000000000006,196.06875003377598,2.6,1.8333333333333333,5.0,1.8125,5.0,0.45454545454545453,-277.1399999459584,1.0,5.8,69.76199998855591,0.2,-90.05999995867406,0.6,-342.65999995867406,0.4,125.36000002225235,0.2,-157.5999999682109,0.0,178.56000006993614
Rc706mP0TSeIoIpMYH1SpRXjOxA2,0.0,0.0,-463.1110167745817,1.0,0.008474576271186418,1840.0750000476837,1092.0232758768673,748.0517241708164,1.0,1.0,1.0,1.0,0.0,0.0,134.94811282967646,1107.8999996185305,972.951886788854,-132.22633545673807,-0.13025210084033612,-75.75227266730678,0.003478260869565153,1.0,,,1.0,1.0,39.30000019073455,3.4799999237059884,3811.5169497182815,0.016949152542372836,0.039999999999999994,0.039999999999999994,0.04,697.9100001589458,1.2,1.0,1.0,1.3,3.0,1.0,892.8133334477741,0.0,3.2,-307.66599998474123,0.0,1237.8799999872842,0.0,-24.53999989827478,0.0,483.3799999872843,0.0,304.02000033060705,0.0,110.60000025431304
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,,,,,,,1038.951666678985,,0.0,0.0,0.0,0.0,0.0,0.0,,,934.1710280391658,-152.20642861184615,0.0,5.5157051804737875,0.0,,,,0.0,0.0,,,3024.248262043305,-0.06587615283267456,0.31999999999999995,0.31999999999999995,0.24,1612.2866666793823,1.6,1.2,2.0,1.4375,4.0,0.3333333333333333,1138.280000034968,1.0,5.2,94.1319999885559,0.4,2151.593333419164,0.6,1294.69333337148,0.0,2563.7933333237966,0.0,233.11333330472297,0.0,315.11333330472314
Ru3Qf6pXZua1DfNkQdhbor6iJ403,,,-278.1576271186025,1.0,0.008474576271186418,,1144.963333333339,,0.0,0.0,1.0,1.0,0.0,0.0,180.05533980583925,1188.1000000000058,1008.0446601941666,-162.04850427347287,0.07692307692307687,43.50865800861368,-0.045454545454545414,0.75,724.2387445888344,-0.4545454545454546,1.25,2.0,155.1833333333486,-78.6433333333427,1793.8928418802793,-0.2735042735042734,0.44000000000000006,0.44000000000000006,0.27999999999999997,1099.529166666626,2.2,1.3333333333333333,3.0,1.6470588235294117,4.0,0.375,1400.3133333332528,1.0,6.0,20.32399999998514,1.0,1598.9199999999566,0.4,2259.719999999864,0.4,1512.3599999999938,0.0,487.19999999984486,0.0,1213.9799999999193
SOhR7IO689NQCPQu56SjATO8FR92,0.0,0.0,200.36339285708664,0.5,-0.4821428571428571,1326.133333333147,1433.5142857142491,-107.38095238110213,1.0,1.0,1.5,2.0,0.0,0.0,276.2389438944183,1224.0666666667287,947.8277227723104,-32.51515151474064,-0.051948051948051965,7.488819875839226,0.034545454545454546,0.8333333333333334,,,1.2,2.0,-161.04833333344834,-53.0733333332619,634.2278714435031,-0.3356164383561644,0.44000000000000006,0.44000000000000006,0.36,451.61458333308104,2.2,1.3076923076923077,3.0,1.894736842105263,5.0,0.17647058823529413,236.20666666645556,0.0,8.8,-4.563999999929246,0.6,718.5666666666045,0.2,122.50666666645546,0.4,131.60666666664173,0.2,138.20666666664164,0.4,359.706666666828
SPCT9D90pRa1ihXS5jEw6vCmquI3,0.0,0.0,46.596814169398385,1.0,0.04424778761061943,1478.1999999980133,798.7543103422585,679.4456896557548,1.0,1.0,1.0,1.0,0.0,0.0,-67.42596153934028,617.8000000019869,685.2259615413271,118.60535714303887,-0.11111111111111116,12.132727269828365,0.04347826086956519,1.0,,,1.0,1.0,-0.250000000000056,56.369999998807906,1424.8394598164184,-0.14023210831721467,0.4,0.4,0.32,257.6350000048677,2.2,1.4285714285714286,3.0,1.6875,7.0,0.3,144.92000000278156,2.0,6.4,65.02600000202654,0.4,414.11333334048595,0.4,110.09333333571753,0.2,293.17333333690965,0.2,296.15333334406216,0.2,183.31333334048594
SpSfX0ZcfcPLdlOENlfdfvEPwru2,0.5,15.000000000000004,254.23043478260968,1.0,0.034782608695652195,1368.3333333333383,1014.7368421052619,353.5964912280764,1.2,2.0,1.0,1.0,1.0,1.0,793.3679245283074,1638.0,844.6320754716926,-53.57575757570805,-0.07692307692307687,-84.99456521738625,0.040000000000000036,1.0,,,1.0,1.0,-212.50000000000034,-88.90000000003491,1092.8369175626963,-0.1254480286738351,0.31999999999999995,0.31999999999999995,0.24,455.93333333331594,2.2,1.0,1.0,1.25,3.0,0.16666666666666666,607.7333333333178,0.0,5.2,-103.57999999999768,0.2,1153.1999999999457,0.6,522.5999999999922,0.0,474.99999999996896,0.0,-31.39999999998447,0.0,75.19999999996897
SvtOrPatsnWjicxtyndEzSdO5Wp1,0.0,0.0,286.8264957014312,1.0,0.017094017094017144,1903.633333325386,987.7128205136356,915.9205128117504,1.0,1.0,1.0,1.0,0.0,0.0,168.63773579417546,945.7999999523164,777.1622641581409,-198.48376626240747,0.0,47.757684203951044,0.0,1.0,,,1.0,1.0,159.30000001192067,1.6100000262260525,1076.5470588119592,-0.13235294117647056,0.4,0.4,0.32,1264.2016666789848,2.0,1.125,2.0,1.5333333333333334,4.0,0.2222222222222222,744.9866666634877,0.0,6.4,130.2400000071525,0.4,1698.706666636467,0.4,836.7466666936874,0.0,1201.906666660309,0.4,599.1066666841507,0.0,111.14666666984553
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,0.0,0.0,1748.3922413857333,1.0,0.008547008547008517,1864.6999999980133,1189.28695652148,675.4130434765332,1.0,1.0,1.0,1.0,0.0,0.0,,,900.6859813076313,183.43969696992895,0.0,23.68533333698906,0.0,,,,0.0,0.0,,,1290.019696969426,-0.2727272727272727,0.32,0.32,0.32,87.37333333243933,1.4,1.6,2.0,2.4,5.0,0.25,130.01999999483425,0.0,5.8,91.2700000017881,0.6,371.14666665792475,0.6,222.88666666150098,0.2,248.48666666150098,0.0,313.7066666722297,0.0,-56.55333333611484
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,,,102.93205127680403,1.0,0.017094017094017144,,618.1541666659216,,0.0,0.0,1.0,1.0,0.0,0.0,145.7391025656118,741.933333337307,596.1942307716952,35.3545751706788,0.0,-5.774285715932024,0.0,0.6666666666666666,,,1.5,2.0,-81.26666666318978,-35.22000000377495,272.63957680864576,-0.20376175548589337,0.0,0.0,0.0,477.10999999741705,1.0,0.0,0.0,1.25,2.0,,609.9333333298564,8.0,3.0,-224.60249999985092,0.0,1028.0499999995031,0.0,-79.67500000943741,0.0,566.6249999950329,0.0,-10.874999997516511,0.0,-68.53333333465802
Ub7nV8F55kPruh35ZpUcKoBUyn63,,,407.508985514831,0.6666666666666666,-0.3159420289855073,,1453.6949152547425,,0.0,0.0,1.5,2.0,0.0,0.0,740.6830188747285,1771.9000000059605,1031.216981131232,92.23918415923504,-0.09999999999999998,41.670434780613164,0.04761904761904767,1.0,,,1.0,1.0,-458.79999999702017,-42.039999997615894,881.1015151515926,-0.23593073593073588,0.36,0.36,0.32,477.49374999602634,2.0,1.2857142857142858,2.0,1.8461538461538463,5.0,0.2222222222222222,569.9133333305518,0.0,6.2,35.30799999892709,0.2,953.0266666591167,0.4,752.5866666674615,0.2,661.9066666603088,0.2,326.22666665911663,0.4,88.24666666388507
UbqFccqQZZgcqJIqCn3ErH9zQdM2,0.0,0.0,95.90634221453934,1.0,0.053097345132743334,825.3499999642372,678.711016942889,146.63898302134817,1.0,1.0,1.0,1.0,0.0,0.0,42.93942304948962,860.1999999682108,817.2605769187212,122.46269838961337,0.025000000000000022,-39.483333311975,-0.013368983957219305,1.0,,,1.0,1.0,-196.74999998013192,14.00333332618078,344.89173913546233,-0.3050724637681159,0.36,0.36,0.27999999999999997,9.58500002622593,2.6,1.4,2.0,1.6363636363636365,4.0,0.2857142857142857,72.32666668097178,0.0,5.0,-11.037999994754795,0.8,117.10666666825617,0.2,218.38666668732952,0.0,-15.233333269755189,0.0,-107.53333331743886,0.0,-55.77333330313363
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.0,0.0,-285.2756410256569,0.5,-0.4914529914529915,1678.6000000005588,859.7864406779725,818.8135593225863,1.0,1.0,2.0,2.0,0.0,0.0,71.79528301964808,820.8000000007451,749.004716981097,68.69325854653175,-0.09090909090909094,52.1205217391705,0.04166666666666663,1.0,,,1.0,1.0,103.8999999994412,-31.33000000007459,365.70082918768287,-0.0066334991708126845,0.23999999999999994,0.23999999999999994,0.24,194.84833333299804,1.8,1.2,2.0,1.6923076923076923,5.0,0.3333333333333333,79.33999999972684,0.0,4.8,47.0739999999851,0.4,11.393333332861493,0.2,380.753333333383,0.0,414.2933333328614,0.0,-120.20666666713858,0.2,-265.3666666665425
VwTymW8T68MfpnJvZ2X97ILqDWS2,,,-33.34587155104782,1.0,0.05504587155963303,,1297.0416666641831,,0.0,0.0,1.0,1.0,0.0,0.0,-54.22305826264096,919.2749999910593,973.4980582537003,180.45421246798549,-0.008333333333333304,-54.9023809409922,0.02813299232736577,1.0,-384.81117641434946,0.13043478260869568,1.0,1.0,-60.75000000000025,10.000000002980258,516.8249138936519,-0.2652123995407577,0.4,0.4,0.4,226.07333332896232,2.0,1.6666666666666667,2.0,2.142857142857143,6.0,0.2,233.89999999602634,0.0,5.6,6.4300000023841575,0.8,440.3399999976159,0.2,244.21999999284753,0.2,438.5200000166893,0.2,50.2,0.0,263.23999999761577
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,0.0,,,,,1623.0,1310.3760683760709,312.62393162392914,1.5,2.0,0.0,0.0,0.0,0.0,,,1005.990654205602,102.78461538464057,0.0,42.95454545455618,0.0,,,,0.0,0.0,,,1026.157323688981,0.08750000000000002,0.15999999999999998,0.15999999999999998,0.12000000000000002,883.0833333333588,1.6,1.0,1.0,1.5384615384615385,4.0,0.16666666666666666,1473.866666666698,0.0,4.0,-736.0600000000093,0.0,852.33333333338,0.2,327.93333333333334,0.0,665.33333333338,0.0,-345.46666666666664,0.0,201.7333333333799
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.0,0.0,242.45263158079035,1.0,0.03508771929824561,1061.3500000014901,642.6726495716562,418.67735042983395,1.0,1.0,1.0,1.0,0.0,0.0,532.4499999976274,1699.0499999970198,1166.5999999993924,232.7334920670187,0.0,-4.248582996035793,0.0,1.0,,,1.0,1.0,-353.0500000007453,-135.9450000010431,663.1220588224776,-0.2992647058823529,0.36,0.36,0.24,353.5291666671013,2.4,1.2,2.0,1.3333333333333333,3.0,0.3333333333333333,394.1199999998014,2.0,5.4,-15.35400000035771,0.6,351.34666666189844,0.4,416.18666666845473,0.2,443.5666666666668,0.0,291.94666666487853,0.0,-123.43333333035307
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.0,0.0,-233.29173912840042,0.75,-0.2239130434782609,1837.580000001192,1005.0121739124475,832.5678260887446,1.0,1.0,1.3333333333333333,2.0,0.0,0.0,,,1054.5747663556972,25.16305861400633,0.0,-32.08824476551695,0.0,,,,0.0,0.0,,,287.7066438369452,-0.2993150684931506,0.5599999999999999,0.5599999999999999,0.43999999999999995,-9.095833335692816,3.0,1.625,2.0,1.8888888888888888,8.0,0.15384615384615385,14.299999999999955,1.0,7.4,40.94399999946354,1.0,97.23333333532,0.2,19.71333333055163,0.6,-139.00666666527596,0.2,248.79333333174372,0.2,95.29333333472422
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.0,0.0,14.676086956552354,1.0,0.034782608695652195,1467.9999999999418,1024.0341880341891,443.96581196575266,1.0,1.0,1.0,1.0,0.0,0.0,,,904.9439252336426,94.45299145300692,0.0,-35.01818181817657,0.0,,,,0.0,0.0,,,455.6221153846034,-0.2865384615384615,0.44000000000000006,0.44000000000000006,0.32,213.7333333333489,1.6,1.1818181818181819,2.0,1.9,8.0,0.15384615384615385,68.60000000001553,1.0,9.4,11.339999999981412,0.6,10.266666666666698,0.6,6.866666666666697,0.4,-78.33333333342644,0.2,289.6666666666667,0.0,269.8666666666201
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,,,,,,,942.1316666841507,,0.0,0.0,0.0,0.0,0.0,0.0,,,771.9140186800021,72.74692303750896,0.0,18.31322456442797,0.0,,,,0.0,0.0,,,1309.9984463614933,-0.4152542372881356,0.36,0.36,0.36,402.74500007629393,2.8,1.8,3.0,1.7692307692307692,4.0,0.3333333333333333,230.9800000190735,0.0,4.8,10.46600002288815,0.4,627.0400000572205,0.4,53.94000005722046,0.0,176.8600001335144,0.0,289.38000001907346,0.0,154.02000007629397
WnC6Uscb5VMIr43GASKiUCO3AYH2,0.0,,,,,1779.4500000029802,728.1364406761477,1051.3135593268325,1.0,1.0,0.0,0.0,0.0,0.0,,,649.4046728970292,-11.15097223917644,0.0,30.993473683093725,0.0,,,,0.0,0.0,,,1449.0054252237258,-0.05278592375366564,0.23999999999999994,0.23999999999999994,0.2,397.9483333359162,2.0,1.0,1.0,1.4285714285714286,3.0,0.2,434.04000000357627,0.0,4.4,-35.22200000107297,0.0,895.3333333432674,0.2,420.0733333349229,0.0,169.8733333349228,0.0,173.33333333134655,0.0,-83.82666666507717
WqoZv41KTtTCuPKBPyClregrKAi1,0.0,0.0,238.7593307592931,1.0,0.0625,1854.249999999971,1150.0181818181861,704.2318181817848,1.0,1.0,1.0,1.0,0.0,0.0,,,924.7102803738416,59.68225108231934,0.0,-126.69780219781,0.0,,,,0.0,0.0,,,523.9787644787937,-0.1505791505791506,0.2,0.2,0.16,479.4166666666357,1.4,1.0,1.0,2.0,4.0,0.16666666666666666,307.8,1.0,3.8,60.69999999997674,0.0,370.06666666668224,0.2,-28.933333333364363,0.2,69.46666666663563,0.2,1036.066666666589,0.2,171.06666666649593
XbHvBButpZS4bapbJXJLAYcHnn12,,,670.1610169491978,1.0,0.008474576271186418,,1229.4541666666687,,0.0,0.0,1.0,1.0,0.0,0.0,,,861.2831775700961,-88.34883241759815,0.0,-75.65281306718475,0.0,,,,0.0,0.0,,,682.6233913501947,-0.2631856540084388,0.6,0.6,0.5,635.377777777845,2.4,1.5789473684210527,3.0,2.0714285714285716,5.0,0.1,356.7433333334513,0.0,9.5,188.94999999995343,0.4,808.806666666704,0.25,751.50833333338,0.75,1370.783333333287,0.5,697.3583333333568,0.75,1332.083333333217
XehZHBpwr5MYzUXkj0FAYCsFG922,0.0,0.0,608.3577586188273,1.0,0.008620689655172376,1953.75,1168.1560344830925,785.5939655169075,1.0,1.0,1.0,1.0,0.0,0.0,83.31185897437331,790.1666666666666,706.8548076922933,-172.4200757575419,-0.06593406593406603,-47.824561402021914,0.11111111111111116,1.0,,,1.0,1.0,-70.8833333359412,-38.56666666592159,563.6288767970732,-0.3031480761756704,0.64,0.64,0.56,-28.605555557128355,1.4,1.6428571428571428,4.0,2.3157894736842106,7.0,0.17391304347826086,-33.066666665176605,0.0,9.0,-2.402000000774906,1.0,59.18666666845479,0.6,-97.77333333094911,0.6,-36.19333333571744,0.8,-24.93333333482351,0.4,527.2066666657727
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.0,0.0,-167.32393159061417,1.0,0.017094017094017144,1162.4666666587193,691.7931623963209,470.6735042623984,1.0,1.0,1.0,1.0,0.0,0.0,121.54070511001805,730.2666666507721,608.725961540754,1.9219480663924742,-0.09090909090909094,38.210714284862775,-0.040000000000000036,1.0,238.9732142963578,-0.045454545454545414,1.0,1.0,-28.983333329359873,-14.01333333253861,2099.396904769824,-0.37857142857142856,0.15999999999999998,0.15999999999999998,0.08,818.4236666695277,1.4,1.0,1.0,1.4615384615384615,3.0,0.5,732.3266666650773,0.0,4.0,-57.91200000047688,0.2,1141.340000005563,0.2,491.7199999888738,0.0,1401.3400000055633,0.0,144.35999999841073,0.0,99.23999999364216
Yco8O7tmHlbsUBfKW2ywcZByGO32,0.0,0.0,304.89540230114585,1.0,0.017241379310344862,2343.5,1056.4008403357839,1287.0991596642161,1.0,1.0,1.0,1.0,0.0,0.0,232.62830187661473,1169.699999988079,937.0716981114643,186.06251749381727,0.0,-58.144513457458174,0.0,1.0,,,1.0,1.0,,,1390.894086017724,0.048387096774193505,0.11999999999999997,0.11999999999999997,0.12000000000000002,694.4463333335518,1.2,1.0,1.0,1.2727272727272727,3.0,0.3333333333333333,957.6533333341282,0.0,4.2,-295.30999999940394,0.2,541.2933333396911,0.2,914.7933333277703,0.0,609.6733333289624,0.0,-93.86666665673258,0.0,-12.52666666507721
