module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5555023051215077,-0.009451349733526595,-0.005250246563483571,0.0,0.7002946206049028,semopy,17.99999920954569,47.54883276818759,1.0821428150689103,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5591792265608487,0.016874791039573685,0.009436032601884754,0.0,0.49048688318133316,semopy,17.999999790648616,47.54883334929051,1.0821435986996084,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.01304709035078934,0.10125960464380677,-0.0013211432106729547,0.09095305535387599,0.8302649867723617,semopy,17.999998987645935,47.54883254628783,1.0485243917203384,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6577333236533751,0.00237503119440622,0.0015621371612772484,0.0,0.8250808647605821,semopy,17.999999568066606,47.5488331267085,1.0485248540962153,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6931402626828399,-0.014626775590926124,-0.010138407075297484,0.0,0.1620362804323543,semopy,17.999999479342023,47.54883303798392,1.0485247757562748,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.013068353515911783,0.7242868335347972,-0.009465236387553078,0.09043430350030945,0.19179853906911326,semopy,17.99999933865915,47.54883289730105,1.0987786558210848,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.4909766445198743,0.011763184766604816,0.005775448985574932,4.440892098500626e-16,0.19463973018273162,semopy,17.99999987083917,47.548833429481064,1.098779518821864,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5118356524177813,-0.01884377350523398,-0.009644915106064337,4.440892098500626e-16,0.03391703864827189,semopy,17.99999977098968,47.54883332963158,1.098779364534468,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.013071456271768636,0.30980573977237286,-0.004049612180177505,0.0903951820873703,0.568895881670155,semopy,17.999999484098876,47.54883304274077,1.078788110639962,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5552682922830727,0.005293970006856141,0.002939573685104816,0.0,0.5700147029157019,semopy,17.99999923033586,47.548832788977755,1.078787782410416,0.0
wcst_hmm_path,P(Focus→Focus),stay_focus,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5591702034057916,-0.015993982204111384,-0.008943358282341574,0.0,0.08514087696264538,semopy,17.999999841432405,47.5488334000743,1.078788574160444,0.0
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.000914922923950696,4.923147687686656e-05,-4.504300677459383e-08,0.9999721246814108,0.7234991659360264,semopy,17.371874439706005,46.9207079983479,0.6933604696880993,0.21796517167208057
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6576277605845471,0.0005826217104338854,0.0003831482107005745,0.0,0.9999872480146106,semopy,17.369351707794824,46.91818526643672,0.6919966594610669,0.21844934495530755
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933419933140929,-0.0009724913829179533,-0.0006742691139131125,0.0,0.9999781558048926,semopy,17.369350798043243,46.91818435668514,0.6919961709221494,0.21844951936507856
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.0012085664801934973,-8.131360987619918e-05,9.827290327990524e-08,0.9999631781270504,0.6201393711448198,semopy,17.37187513633803,46.92070869497992,0.5261532459944211,0.21796503782300433
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.4909990568849184,-0.0030665165820076084,-0.0015056567496876993,4.440892098500626e-16,0.9999208357507035,semopy,17.36694248033612,46.91577603897802,0.5220325177579563,0.2189107343135496
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5119423540033158,-0.0012287981027367947,-0.0006290737933098829,4.440892098500626e-16,0.9999676016476338,semopy,17.366943388680255,46.91577694732215,0.5220332857204719,0.2189105605404913
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.0009421125200602732,2.5278114728472834e-05,-2.381482836921425e-08,0.9999712962852327,0.8747579014435645,semopy,17.37187448708064,46.920708045722535,0.5837931850700802,0.21796516256964382
