nll,bic,aic,n_trials,alpha_pos,alpha_neg,beta,participant_id,alpha_asymmetry
117.74006625490733,248.80808627928562,241.48013250981467,85,0.21206944829261204,0.6990582749438364,0.21495810623107744,pFlYc8DBmSXkvMIRgXFxvo3JB6j1,-0.4869888266512244
106.46347648741904,225.95836924039915,218.9269529748381,77,0.043133986868304226,0.2364877912460074,1.800626325650776,pRQimOpZtsekBI2I1kbnD3pycmo1,-0.1933538043777032
123.38520207103424,260.2363132512649,252.7704041420685,89,0.01,0.01,0.1,pYrcE6tMnVQP1kHAjYwvIz5NOvn1,0.0
98.4007980233768,209.58963567787754,202.8015960467536,71,0.3469125110504683,0.01,0.26585730331829877,q0Atnpm0jZS5swcVmq0EMalQUKw1,0.33691251105046827
174.8293964002669,364.2148835922926,355.6587928005338,128,0.8710229006875954,0.903002038388519,0.5312991784119184,qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-0.03197913770092364
113.70735714964823,240.63487204108924,233.41471429929646,82,0.01,0.01,0.1,qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.0
109.50910514939619,232.12655385619345,225.01821029879238,79,0.01,0.99,0.42083686138609855,qsRKc69hK6e8Uu6vr2pBO8NbpMt2,-0.98
131.7095528793434,277.0807364334884,269.4191057586868,95,0.01,0.25131506398386616,0.1,rFV2EUbp64f5ORSh7DqwmCQmeqT2,-0.24131506398386615
155.04551135120437,324.24651931629404,316.09102270240874,112,0.8834133879411595,0.01,0.3011753352514792,rNe3cRPepZUXbJhmmfQZiGsVzX22,0.8734133879411595
138.5576569580549,290.9308244740741,283.1153139161098,100,0.01,0.01,2.495836550384947,ric6cNjG25XmZJCiKZDOxzeezao1,0.0
108.14521791993693,229.36056231994263,222.29043583987385,78,0.01,0.01,0.1,roaf78tUWxWSEjAUcUu8O7mrQbl1,0.0
162.76064148484582,340.0773737614505,331.52128296969164,128,0.99,0.6671829781871357,1.8959229089092065,s48aCkolCSNbBRSSRPle0r61a7H2,0.3228170218128643
110.29145024482649,233.72898039367462,226.58290048965299,80,0.01,0.01,5.132459931105353,s5gTyWKzfkdHXNT3qicwPmdONYv1,0.0
107.83460922328851,228.7393449266458,221.66921844657702,78,0.7361802046782095,0.99,0.3802966141088562,sqfXvh6GJLaYAqr3RvHrixP8IOx1,-0.25381979532179044
114.95698123957233,243.17048430253445,235.91396247914466,83,0.99,0.8160323312309922,0.16102816947182316,ssPK6ISW0HerTGke9hznqJ2LpKu1,0.17396766876900782
156.6458020387086,327.4737675335542,319.2916040774172,113,0.656218849715304,0.01,0.1,tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.646218849715304
95.15811418425254,203.01854788229684,196.31622836850508,69,0.99,0.01,0.6027014195620929,tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.98
112.1052167197757,237.3937809035687,230.2104334395514,81,0.5863747784198109,0.01,0.5161174412627322,tv88wS5Nf6SjruozSmXJxQSmx6J3,0.5763747784198109
147.7241856399493,309.4668577832843,301.4483712798986,107,0.99,0.99,0.3156629740629378,u64Uf920g5VD9Byq26LT2rs5o4t1,0.0
114.77927074397147,242.81506331133272,235.55854148794293,83,0.3565464601496561,0.99,0.27665110111536073,uM3kxG78g5ZtXtbAEzZyM4XFmaI3,-0.6334535398503439
104.14069873266381,221.27359748618662,214.28139746532761,76,0.5690311944632203,0.7235114639454563,0.7304902505037607,v8nNKiWvPdcjiHXZci39OuFTY6M2,-0.15448026948223603
174.42627672653475,363.40864424482834,354.8525534530695,128,0.99,0.6732856980002715,0.7871738719826692,wdppvL4tIkVlGjou6aYzzjlaZXB2,0.3167143019997285
118.24361091507079,249.9192322735762,242.48722183014158,88,0.05365966864510756,0.6417520562083491,2.4836196581672656,wkhxvE50megJGMA1EiROSZIJWNq1,-0.5880923875632416
107.30811444274663,227.68635536556204,220.61622888549326,78,0.99,0.11279761480152561,0.927368261428234,xBGZhFOeypWnqzSQClkrwV9z2vF3,0.8772023851984744
134.47221867953024,282.66857029457066,274.9444373590605,97,0.01,0.01,0.1,xFaL2YdAmJcWA8oTLXhVCHNqt0K3,0.0
124.27153254534412,262.04249410167904,254.54306509068823,90,0.20987675001363715,0.19455234767835186,0.7697797981896367,xHctBv4C2EU8rHYRouw0btT3GT02,0.015324402335285287
137.95463282585533,289.7546272022344,281.90926565171065,101,0.5637714709103839,0.9114263123328135,0.6259101425421006,y1EHXv8tUTa4BRS4fRio7bULYfA2,-0.34765484142242953
100.08201076523821,213.0353998539216,206.16402153047642,73,0.01,0.8850961187954449,7.6821445168834845,yGTid3RXTdQe5JNosdSxvgktWIW2,-0.8750961187954449
125.68432549748674,264.901229514524,257.36865099497345,91,0.99,0.7534215377021265,0.3428805352885436,yatBVTBMCSMp0wJluOCLzTFKMyP2,0.2365784622978735
108.14420759631169,229.35854167269216,222.28841519262338,78,0.01,0.01,0.1,yfjd8LbAMrYeG54927d3GiKAyXI2,0.0
151.81780485051766,317.73705079841255,309.6356097010353,110,0.01,0.01,3.776908913815704,zw1w9FipI9RjJsuhHse6UZavBxs2,0.0
132.78827271437632,279.26959000315617,271.57654542875264,96,0.2590558761221982,0.5042087434307977,0.4312384626940532,zxG9mUnF7uRkaOKSoCPsiRZzr372,-0.24515286730859948
