participant_id,wcst_switch_cost_rt_k1_sd,wcst_switch_cost_error_k1_sd,wcst_switch_cost_rt_early,wcst_switch_cost_rt_late,wcst_switch_cost_rt_early_late_delta,wcst_switch_cost_error_early,wcst_switch_cost_error_late,wcst_switch_cost_error_early_late_delta,wcst_exploration_rt_mean,wcst_exploration_rt_sd,wcst_exploitation_rt_mean,wcst_exploitation_rt_sd,wcst_switch_first_trial_rt,wcst_switch_first_trial_correct,wcst_switch_first_error_latency,wcst_switch_first_error_rt,wcst_switch_signal_rt,wcst_switch_signal_delta,wcst_lucky_streak_len,wcst_exploration_rt_slope,wcst_exploration_error_rate,wcst_confirmation_rt_mean,wcst_confirmation_rt_slope,wcst_confirmation_error_rate,wcst_post_reacq_rt_cv,wcst_exploitation_rt_slope,wcst_exploitation_error_rate,wcst_shift_pe_rt_mean,wcst_shift_pe_count_mean,wcst_shift_pe_rate_mean,wcst_post_shift_pe_rt_mean,wcst_post_shift_pe_slowing,wcst_shift_pe_rt_mean_reacq,wcst_shift_pe_count_mean_reacq,wcst_shift_pe_rate_mean_reacq,wcst_post_shift_pe_rt_mean_reacq,wcst_post_shift_pe_slowing_reacq,wcst_stable_pe_rt_mean,wcst_stable_pe_count_mean,wcst_stable_pe_rate_mean,wcst_shift_error_rt_mean,wcst_post_shift_error_rt_mean,wcst_shift_post_error_slowing,wcst_stable_error_rt_mean,wcst_post_stable_error_rt_mean,wcst_stable_post_error_slowing,wcst_nonshift_error_rt_mean,wcst_shift_error_count_total,wcst_shift_error_rate,wcst_nonshift_error_count_total,wcst_nonshift_error_rate,wcst_pe_context_rt_delta,wcst_pe_context_rate_delta,wcst_pe_context_rt_delta_reacq,wcst_pe_context_rate_delta_reacq,wcst_error_context_post_error_rt_delta,wcst_error_context_pes_delta,wcst_exploration_penalty,wcst_switch_cost_rt_k1_to_colour,wcst_switch_cost_error_k1_to_colour,wcst_switch_cost_rt_k1_to_shape,wcst_switch_cost_error_k1_to_shape,wcst_switch_cost_rt_k1_to_number,wcst_switch_cost_error_k1_to_number,wcst_switch_cost_rt_mean_k1_k5,wcst_switch_cost_error_mean_k1_k5,wcst_switch_cost_rt_slope_k1_k5,wcst_switch_cost_error_slope_k1_k5
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,1333.6843728153651,0.0,2001.7333333343267,54.366666664679826,1947.366666669647,0.0,0.0,0.0,,,1138.5285714300617,382.28104036126587,1920.2250000014903,1.0,,,,,,,,1648.7333333318431,-480.55000000447063,0.0,0.302261626700969,-64.39999999886454,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,,1508.4636363603852,0.0,0.0,11.0,0.09482758620689655,,0.0,,0.0,,,,-334.3666666547458,0.0,828.449999993046,0.0,2789.666666666667,0.0,287.1183333305848,0.0,-212.43666666564008,0.0
Ub7nV8F55kPruh35ZpUcKoBUyn63,975.0664146595293,0.44721359549995804,636.1833333224058,1006.5999999890724,-370.41666666666663,0.5,0.0,0.5,1542.5600000003974,451.31871982667656,1226.1428571437086,354.2459674478856,1152.3199999988078,0.2,1.4,1154.280000001192,2082.2799999952317,934.0866666615009,0.4,64.38000000119216,0.8333333333333334,1910.293333329757,-342.06000000536494,0.0,0.2708815239998531,-27.87714285637645,0.0,1385.5249999985099,1.0,0.4333333333333333,2224.6124999970198,839.0874999985099,1465.045000000298,1.8,0.2911111111111111,1989.3499999970197,524.3049999967218,,0.0,0.0,1512.4727272689342,2147.018181817098,634.5454545481639,,,,3994.5333333313465,11.0,0.3548387096774194,3.0,0.06,,-0.4333333333333333,,-0.2911111111111111,,,316.41714285668877,1479.566666672627,0.0,1684.649999986092,0.5,-41.86666667461395,0.0,556.3986666619778,0.27999999999999997,-215.59199999988084,0.02
UbqFccqQZZgcqJIqCn3ErH9zQdM2,526.1884978004965,0.4472135954999579,-282.36666667461384,540.2000000079472,-822.566666682561,1.0,0.5,0.5,1471.2933333277701,227.72256888679675,1323.5942857095174,268.5188231990568,1284.1799999952316,0.2,1.2,1275.2200000047683,1586.8599999666214,184.16666665871932,0.2,555.8000000715255,0.9,1420.1599999984105,-201.29999998807926,0.0,0.2046268865996926,-9.419285718032235,0.0,1416.0999999940395,1.2,0.39999999999999997,1743.5624999701977,327.4624999761581,1356.2,1.4,0.27666666666666667,1685.2299999713898,329.02999997138966,,0.0,0.0,1437.8222222195732,1631.8777777618832,194.05555554230995,,,,2061.818181818182,9.0,0.36,11.0,0.16923076923076924,,-0.39999999999999997,,-0.27666666666666667,,,147.69904761825273,69.86666667461418,1.0,-97.94999998807901,1.0,355.78333332141233,0.5,31.3906666930516,0.2,-67.16799999475484,-0.17999999999999997
UbwuSMtBsHdW3Ji41opk3GInMqi2,524.3316033024644,0.5477225575051662,167.73333333308506,-378.3000000007452,546.0333333338302,0.5,0.5,0.0,821.9666666664805,85.40856318298908,982.2350649352295,237.9334127701191,840.439999999851,0.4,1.6,803.1199999995531,1414.0199999999254,419.4533333330106,0.6,-51.10000000055893,0.7666666666666667,1263.8066666666418,-302.8800000000747,0.0,0.2327771632542988,12.122220779226808,0.018181818181818188,894.2666666662941,0.8,0.3333333333333333,1174.3999999997516,280.1333333334576,780.279999999702,1.2,0.2533333333333333,1435.7199999999254,655.4400000002236,,0.0,0.0,820.8833333331471,1366.1333333334576,545.2500000003105,517.6999999992549,1009.4000000003724,491.7000000011175,3113.8666666665426,6.0,0.25,3.0,0.05660377358490566,,-0.3333333333333333,,-0.2533333333333333,-356.73333333308517,-53.549999999193005,-160.26839826874902,478.0999999996277,0.0,250.799999998572,0.0,-461.3666666662321,1.0,84.17333333308495,0.16,-105.44799999993297,-0.06000000000000003
VwTymW8T68MfpnJvZ2X97ILqDWS2,833.1617834704532,0.44721359549995804,1302.6500000059605,-192.183333347241,1494.8333333532014,0.5,1.0,-0.5,1464.9306666588784,326.9899600404166,1292.665714284352,287.5325577765994,1318.1199999928474,0.4,1.4,1288.2600000023842,1838.0999999880792,537.1199999928475,0.4,59.57000001370879,0.8533333333333333,1706.0600000023842,-383.32000000476893,0.0,0.21045353823976312,16.652142859782554,0.0,1430.3333333333333,1.0,0.3666666666666666,1854.5333333313465,424.1999999980131,1473.4733333309491,2.0,0.3516666666666667,1872.6333333313464,399.1600000003973,,0.0,0.0,1512.5399999976157,1833.1499999940395,320.6099999964237,,,,2003.266666650772,10.0,0.35714285714285715,3.0,0.05660377358490566,,-0.3666666666666666,,-0.3516666666666667,,,172.2649523745265,-19.23333332935954,1.0,401.75000001986837,0.5,708.7166666388512,1.0,287.3040000009537,0.27999999999999997,-54.8219999992848,-0.16000000000000003
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,325.29038309389483,0.0,764.5,957.6666666667443,-193.16666666674428,0.0,0.0,0.0,2761.3333333333335,193.2565939654094,1549.0443697478865,717.9194367476091,3237.0,0.4,4.0,2166.1999999999534,2457.2,1104.53333333338,3.0,198.4999999999999,0.888888888888889,2105.899999999977,-510.00000000000074,0.0,0.4533530846482745,-32.46951422674713,0.03176470588235294,2590.3333333333335,0.6,0.3,2183.0,-407.3333333333333,2590.3333333333335,0.6,0.13333333333333333,2183.0,-407.3333333333333,2740.2499999998836,0.6,0.03176470588235294,2285.25,2346.0,60.75,3062.666666666589,3250.6666666666665,188.00000000007762,3062.666666666589,4.0,0.2,3.0,0.04411764705882353,149.9166666665501,-0.26823529411764707,149.9166666665501,-0.10156862745098039,904.6666666666665,127.25000000007762,1212.288963585447,817.333333333411,0.0,1012.6666666667443,0.0,709.5,0.0,340.3733333333613,0.04,-197.46,-0.020000000000000004
WbOfW9KmUkPQK8o5hlHJnJFdpp92,520.8835019016575,0.5477225575051662,18.083333325882677,286.0,-267.9166666741173,0.5,0.5,0.0,1896.9916666664183,416.83706954127365,1335.1569642854324,284.91352250352423,1843.4200000017881,0.4,1.6,1682.219999998808,1782.9599999964237,354.3666666636866,0.6,-3.190000001341488,0.7666666666666667,1761.0266666660707,-298.3900000005965,0.0,0.2063301777540075,43.944348738930486,0.0125,1815.3333333333333,1.0,0.2866666666666667,2148.388888882266,333.05555554893317,1722.625,1.2,0.20904761904761907,2145.26666666319,422.64166666319,,0.0,0.0,1941.7999999970198,2179.5666666643488,237.76666666732893,1187.5,1277.0,89.5,2512.550000000745,9.0,0.3333333333333333,8.0,0.11267605633802817,,-0.2866666666666667,,-0.20904761904761907,-902.5666666643488,-148.26666666732893,561.8347023809858,1148.566666657727,1.0,9.283333331346512,0.5,294.79999999453617,0.5,275.9226666663091,0.24,-107.37999999880795,-0.16000000000000006
WcTsIpSoEhYeIBSNjAbbdaNSBya2,626.056032726248,0.0,-221.3666666621964,653.6666666666664,-875.0333333288628,1.0,1.0,0.0,1726.8516666676849,308.9924089775733,1633.972380952835,414.19471552145006,1556.5400000005961,0.2,1.2,1557.3400000035763,1708.0400000005961,77.4533333341279,0.2,73.82396825345025,0.8416666666666668,1833.3599999984103,-273.3600000023846,0.0,0.25416474605804307,24.036214285886796,0.01333333333333333,1821.4375000018626,1.6,0.48,1696.9999999981374,-124.43750000372523,1725.6420000013707,2.6,0.3524963924963925,1663.351999998987,-62.29000000238411,,0.0,0.0,1660.0647058828788,1845.1000000001752,185.03529411729642,1420.0999999940395,1294.9000000059605,-125.19999998807907,2778.5666666676602,17.0,0.4594594594594595,3.0,0.05263157894736842,,-0.48,,-0.3524963924963925,-550.1999999942147,-310.2352941053755,92.87928571484986,-378.43333333234,1.0,36.98333333929372,1.0,395.3166666651763,1.0,64.4053333334127,0.43999999999999995,22.52000000000007,-0.16
WeHQDy9BWldTlaQDVVlsJNCqwxA2,147.68122576838505,0.5477225575051662,-59.16666666666663,140.83333333333337,-200.0,0.5,0.5,0.0,1311.7874999999892,318.98771766519553,1142.7428571428572,292.6258611424213,1385.6000000000465,0.6,1.8,1166.8,1249.8,52.866666666666696,0.8,87.49791666661393,0.6708333333333334,1336.333333333349,95.19999999999979,0.0,0.2507194383608934,-14.049999999998258,0.0,1313.0,0.4,0.16666666666666666,1298.0,-15.0,1159.8666666666434,2.6,0.2581795397584871,1491.6333333332946,331.76666666665113,,0.0,0.0,1313.4444444444057,1596.5555555555297,283.11111111112405,,,,1925.874999999971,18.0,0.3829787234042553,8.0,0.13333333333333333,,-0.16666666666666666,,-0.2581795397584871,,,169.04464285713198,-112.0,1.0,121.16666666670551,0.5,-39.50000000003877,0.5,99.66666666663875,0.36,80.19999999999072,-0.16
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,758.626099927761,0.5477225575051662,650.8333332538605,294.7833334604899,356.04999979337055,0.5,0.5,0.0,1207.8599999427795,93.43176584310223,1054.1685714040484,201.74263068573387,1105.0999999046326,0.0,1.0,1105.0999999046326,1720.1800000190735,627.0400000572205,0.0,227.9750000238417,1.0,1478.7200000127157,-408.950000047684,0.0,0.1657359930172197,-24.295000021798185,0.0,1207.8599999427795,1.8,0.6,1806.6266666730248,598.766666730245,1207.8599999427795,1.8,0.35,1806.6266666730248,598.766666730245,,0.0,0.0,1186.3666666348774,1640.7777778307598,454.41111119588214,,,,5221.2666664123535,9.0,0.375,3.0,0.0625,,-0.6,,-0.35,,,153.6914285387311,1243.9666668574014,0.0,760.5666666030884,0.5,185.05000011126197,0.5,260.2480000686645,0.16,-71.05999999999997,-0.12
WnC6Uscb5VMIr43GASKiUCO3AYH2,382.8866745561077,0.0,1043.1500000059605,958.7666666756073,84.38333333035314,0.0,0.0,0.0,971.2066666622957,24.834301548417308,985.0457142804349,204.04215450664933,944.1999999940396,0.0,1.0,944.1999999940396,1852.8200000047684,895.3333333432674,0.0,80.40000000596021,0.9333333333333333,1358.699999998013,-303.4300000041726,0.0,0.20749003917222245,12.274285714328368,0.0,944.1999999940396,1.0,0.5,1852.8200000047684,908.6200000107289,944.1999999940396,1.0,0.2333333333333333,1852.8200000047684,908.6200000107289,,0.0,0.0,1038.3999999960263,1670.8500000039737,632.4500000079473,,,,3569.3799999952316,6.0,0.2727272727272727,5.0,0.09615384615384616,,-0.5,,-0.2333333333333333,,,-13.839047618139261,472.8333333532016,0.0,754.9500000129144,0.0,1246.9666666686535,0.0,314.95733333587646,0.04,-220.50600000202652,-0.020000000000000004
WqoZv41KTtTCuPKBPyClregrKAi1,591.998845719692,0.0,449.49999999996123,-6.66666666670551,456.16666666666674,0.0,0.0,0.0,1115.166666666783,325.08665511419156,1431.5865546218167,625.6102039375984,1748.8000000000466,0.6,2.0,927.3333333334109,1992.0000000000775,874.5555555556074,1.0,9.999999999999924,0.8333333333333334,1518.6000000000156,-449.80000000002383,0.0,0.4176291554912502,-56.123389355723056,0.0588235294117647,922.5000000001164,0.4,0.2,2074.5000000001164,1152.0,927.5000000001164,0.6,0.11666666666666665,1916.7500000001164,989.25,966.0,0.6,0.03529411764705882,945.3333333334109,1875.0000000000775,929.6666666666666,1153.4,1864.2,710.8,1590.181818181797,3.0,0.15789473684210525,11.0,0.15714285714285714,43.499999999883585,-0.1647058823529412,38.499999999883585,-0.08137254901960783,-10.800000000077489,-218.86666666666667,-316.4198879550338,964.6666666668996,0.0,175.3333333332945,0.0,267.49999999996123,0.0,323.5466666666077,0.16,66.69999999995811,0.04
XbHvBButpZS4bapbJXJLAYcHnn12,1332.8443698013455,0.5477225575051662,1009.2500000000776,-367.23333333331766,1376.4833333333954,0.5,0.0,0.5,2219.5741666666363,988.1714504166345,2062.9473653644077,752.739957825418,1318.4000000001863,0.0,1.0,1318.4000000001863,2345.4799999999814,808.806666666704,0.0,96.78446608941566,0.7233333333333334,1712.2833333332867,64.72500000003467,0.0,0.3540685057239072,-25.075670839496603,0.223204185520362,1318.4000000001863,1.0,0.4333333333333333,2345.4799999999814,1027.079999999795,1917.243333333343,3.4,0.40806526806526805,2392.189999999913,474.9466666665705,2274.2925925925288,3.25,0.13818580316742082,2365.9049999999816,2304.279999999958,-61.62500000002323,2779.569565217375,2753.113043478265,-26.45652173911018,2749.999999999983,20.0,0.5,28.0,0.3181818181818182,955.8925925923425,-0.29514753016591244,357.0492592591859,-0.2698794648978472,448.833043478307,35.16847826091305,156.6268013022286,2760.0,1.0,642.3833333334577,0.0,-0.36666666669771075,0.5,992.1079999999889,0.53,99.24033333330028,0.09499999999999999
XehZHBpwr5MYzUXkj0FAYCsFG922,179.1075973958683,0.0,38.900000002235174,-0.7499999987583124,39.65000000099349,1.0,1.0,0.0,1307.699666666761,454.55088640589776,1344.5317063487505,438.12674949387747,1168.420000000298,0.8,1.8,1386.5000000014902,1085.3800000026822,-143.65333333065115,0.8,93.55285714247393,0.6799999999999999,1466.0799999992053,-386.20000000000056,0.0,0.28509900879938177,-13.646335249822801,0.09583333333333333,1676.89999999851,0.2,0.06666666666666667,1185.5,-491.3999999985101,1309.9849999997764,3.2,0.3601010101010101,1428.460000000273,118.47500000049668,1770.3791666661077,1.4,0.08333333333333333,1350.6350000005216,1585.3749999996276,234.73999999910592,1686.4374999990687,2333.0749999983236,646.6374999992549,2427.999999999323,20.0,0.4444444444444444,11.0,0.15714285714285714,93.47916666759761,0.016666666666666663,460.39416666633133,-0.2767676767676768,747.6999999986961,411.897500000149,-36.8320396819895,219.63333333532023,1.0,-133.46666666617,1.0,171.61666666964686,1.0,85.49866666654748,0.6799999999999999,100.88799999907614,-0.09999999999999999
YEU5ox3jteVINfdSTg5ymqYcS9o2,1300.3666597210192,0.44721359549995804,-21.53333334128058,2467.233333359162,-2488.7666667004423,0.5,0.0,0.5,1282.3666666613683,173.9286922794745,1411.4628571459225,578.7662393965977,1690.0600000023842,0.6,5.2,1197.6799999952316,2694.1600000143053,1568.0200000127156,4.2,436.04999998211827,0.888888888888889,1994.0600000023842,-605.7500000178819,0.0,0.3852699724934913,-184.18428571394497,0.0,1047.899999976158,0.2,0.1,3888.400000035763,2840.5000000596046,1045.949999988079,0.4,0.08333333333333333,2932.4000000059605,1886.4500000178814,,0.0,0.0,1373.1499999910593,2662.0750000178814,1288.925000026822,,,,4035.4666666587195,4.0,0.2,3.0,0.0625,,-0.1,,-0.08333333333333333,,,-129.0961904845542,815.2999999920528,0.0,936.3833333452543,0.5,1509.316666672627,0.0,655.5999999984106,0.08,-243.15600000143053,-0.06
Yco8O7tmHlbsUBfKW2ywcZByGO32,662.4888181089963,0.44721359549995804,1140.1000000089407,47.75,1092.3500000089407,0.0,0.0,0.0,2033.9444444510673,457.7317921085987,1028.2971428573132,274.10723131940034,2472.8,0.8,2.0,1821.5000000099342,2830.066666662693,1781.6888888875644,1.0,219.24999999999977,0.6111111111111112,1904.1133333285652,-829.6300000011927,0.0,0.25372934304430744,-12.760000001319764,0.0,2437.300000011921,0.2,0.1,1738.0,-699.3000000119209,1821.5000000099342,0.6,0.12333333333333334,2830.066666662693,1008.566666652759,,0.0,0.0,1821.5000000099342,2830.066666662693,1008.566666652759,,,,,3.0,0.14285714285714285,0.0,0.0,,-0.1,,-0.12333333333333334,,,1005.647301593754,330.7666666805744,1.0,339.83333333830046,0.0,848.0166666706402,0.0,391.87333333492285,0.08,-211.62999999940405,-0.06
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,568.5703202996453,0.5477225575051662,-87.58333336313558,873.2666666507721,-960.8500000139077,1.0,0.5,0.5,1627.0290476239863,212.44438549009047,1621.1872527474886,434.5820020669201,1772.6000000119209,0.0,1.0,1772.6000000119209,1822.499999988079,472.0266666491827,0.0,-74.31142856798,0.9095238095238095,1738.1933333277702,-307.0600000023847,0.0,0.27034185973061337,-89.85818681225666,0.04615384615384614,1589.9166666726271,1.6,0.5033333333333333,2099.4499999960267,509.53333332339935,1553.1350000063578,2.2,0.32666666666666666,2077.0666666656734,523.9316666593156,1653.9000000059605,0.4,0.03076923076923077,1629.7999999991484,1874.0071428545884,244.20714285543994,1548.133333325386,1581.133333325386,33.0,2695.25,14.0,0.4375,4.0,0.07692307692307693,63.98333333333335,-0.47256410256410253,100.76499999960265,-0.2958974358974359,-292.8738095292024,-211.20714285543994,5.8417948764977154,788.7666666706402,0.0,628.8333333134651,0.5,156.84999997417145,1.0,444.14666665871937,0.4,-34.391999995708524,-0.039999999999999994
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,393.72692450925314,0.44721359549995804,438.0000000000002,343.64999997615837,94.35000002384186,0.0,0.0,0.0,1428.5533334175745,131.23600087785064,1276.8590129851057,407.904062127492,1553.0600000858308,0.2,1.2,1494.9000000953674,2097.0000000000005,789.1266666730247,0.2,-447.650000095368,0.8333333333333334,1581.2999999841054,-412.12999997139025,0.0,0.3306206394478763,-39.094253254633415,0.03151515151515152,1545.2750000953674,0.8,0.4,1716.5749999880793,171.29999989271192,1405.370000076294,1.2,0.25666666666666665,2082.7699999809265,677.399999904633,1598.1499999761581,0.4,0.03151515151515152,1490.033333381017,2027.9333333174388,537.899999936422,1598.1499999761581,1382.5500000715256,-215.59999990463268,1516.733333349228,6.0,0.2608695652173913,3.0,0.046875,52.87499988079071,-0.3684848484848485,192.77999989986415,-0.22515151515151513,-645.3833332459133,-753.4999998410547,151.69432043246888,57.033333460489985,1.0,751.3666666348776,0.0,30.283333341281036,0.0,273.7666666730246,0.12000000000000002,-106.52999999046332,-0.04
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,649.7570454662617,0.44721359549995804,392.5166666309039,1114.3833333849907,-721.8666667540867,0.0,0.0,0.0,1275.5790000283719,151.75129611642393,1352.99516483899,295.9019524291405,1188.5799999952317,0.2,1.4,1116.0200000047685,1905.8800000429153,708.186666695277,0.4,64.28000001311312,0.8300000000000001,1792.1466666857402,-447.080000019074,0.0,0.21383658641924494,-38.49423076995118,0.015384615384615375,1221.7625000178814,1.0,0.4333333333333333,1999.8875000476837,778.1250000298023,1160.6400000214576,1.4,0.2621428571428571,1839.1700000286103,678.5300000071526,1018.600000023842,0.2,0.015384615384615385,1266.7000000079472,2039.4444444841808,772.7444444762336,1018.600000023842,2093.3000000715256,1074.7000000476837,2106.1500000357632,9.0,0.32142857142857145,2.0,0.038461538461538464,-203.16249999403942,-0.4179487179487179,-142.0399999976156,-0.24675824175824174,53.855555587344725,301.9555555714501,-77.41616481061806,452.4333333969116,1.0,1271.2666666706405,0.0,235.6333333452542,0.0,461.29066667238874,0.2,38.04800000190734,-0.06000000000000003
aM2995jJmJWvr6cneaGH58HauIg2,300.2585136199334,0.5477225575051662,104.18333334724127,-64.31666668256128,168.50000002980255,0.5,0.5,0.0,1092.3490476165498,310.26546146328803,945.0282142909509,167.26272802873376,942.2999999880791,0.2,1.4,912.099999988079,1222.3200000047684,252.60666666825614,0.4,194.87678572109758,0.8857142857142858,1216.9199999849002,-122.07000001072916,0.0,0.1736154184386842,-39.29036134309127,0.0125,1030.375,1.2,0.4,1244.2374999970198,213.86249999701977,1150.0199999988079,1.6,0.27666666666666667,1272.4300000011922,122.41000000238418,854.4000000357628,0.2,0.0125,1228.4545454545455,1366.9727272770622,138.5181818225167,854.4000000357628,1230.800000011921,376.39999997615814,1492.1666666666667,11.0,0.36666666666666664,3.0,0.05263157894736842,-175.9749999642372,-0.3875,-295.6199999630451,-0.26416666666666666,-136.17272726514125,237.88181815364143,147.32083332559887,371.5999999642372,1.0,226.7500000000001,0.5,-186.88333333532012,0.5,297.96666666110366,0.24,-21.62799999952322,-0.16000000000000006
afdTz6deeYWf1qKNdUpKAYKN3hz1,786.8883934239478,0.0,-1494.13333333532,-230.86666667461395,-1263.266666660706,1.0,1.0,0.0,2714.8338461536055,1357.1207064979483,2564.495238095167,790.9584991655921,2074.7666666656733,0.3333333333333333,1.3333333333333333,1646.06666666766,2171.0666666676602,-258.355555554231,0.3333333333333333,554.0961904758336,0.8307692307692308,3725.0666666701436,-1114.4250000044713,0.0,0.2601376852862071,-13.853618472787048,0.08139534883720928,1811.7874999996275,2.0,0.48888888888888893,2327.46249999851,515.6749999988824,2608.2444444435337,5.0,0.5583333333333333,2845.6611111122697,237.4166666687362,3324.4166666666665,3.0,0.06976744186046512,2705.6294117640045,3143.305882353993,157.6875000018626,3186.6000000004256,3274.8833333328366,101.88333333035325,4072.5068965518267,18.0,0.6206896551724138,29.0,0.29292929292929293,1512.629166667039,-0.4191214470284238,716.1722222231328,-0.4885658914728682,131.57745097884344,-55.804166671509336,150.33860805843824,-230.86666667461395,1.0,-1494.13333333532,1.0,-49.666666661699765,1.0,302.3366666689514,0.6666666666666666,325.2211111133297,-0.2
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,464.25474960460974,0.5477225575051662,-6.833333333333428,-122.65000001589453,115.8166666825611,1.0,0.5,0.5,837.9755000042915,90.36611397919447,1101.8390000016918,426.07690915308683,813.9599999904633,0.2,1.2,790.4400000095368,1287.4400000095368,70.80666667620335,0.2,-1.1558333365690494,0.885,1243.3400000095367,-462.1099999785426,0.0,0.38368557738553927,22.208043459953984,0.030000000000000006,787.2125000208616,1.0,0.4,1430.4624999910593,643.2499999701976,807.0860000109673,2.2,0.3209090909090909,1298.7079999971388,491.6219999861716,811.0500000119209,0.4,0.03,860.9615384615385,1285.7384615402955,424.7769230787571,811.0500000119209,971.2499999999999,160.19999998807896,1077.2727272835646,13.0,0.40625,11.0,0.12643678160919541,23.837499991059303,-0.37,3.9640000009536607,-0.2909090909090909,-314.4884615402956,-264.5769230906781,-263.86349999740037,432.4000000556308,0.0,122.29999997218448,0.5,-251.78333332141244,1.0,-170.95333333810163,0.31999999999999995,-12.995999994277902,-0.03999999999999994
asKxydfXDkZAk89VaD4hwVovkzJ3,533.122913907519,0.5477225575051662,320.53333333320927,145.06666666641843,175.46666666679084,0.0,1.0,-1.0,1448.0899999995718,171.84975259620526,1330.5161038959568,384.70262992083406,1348.840000000596,0.4,1.8,1377.240000000596,2048.519999999553,741.7999999995034,0.8,44.26999999918042,0.825,1487.7266666665676,-149.4500000000003,0.0,0.27252188708703606,-47.46829870132076,0.036363636363636376,1384.6833333335817,0.8,0.3,1858.5833333327125,473.8999999991308,1421.5624999996896,1.4,0.24500000000000002,1787.7124999999069,366.1500000002172,2163.75,0.4,0.03636363636363636,1595.7875000000931,1814.949999999255,219.16249999916184,2163.75,2757.39999999851,593.6499999985102,2403.799999999503,8.0,0.32,3.0,0.05357142857142857,779.0666666664183,-0.2636363636363636,742.1875000003104,-0.20863636363636368,942.4499999992549,374.4874999993484,117.57389610361497,1258.0999999990065,1.0,404.33333333333337,0.5,61.26666666629433,0.5,238.50399999971197,0.24,-60.34200000002975,-0.09999999999999996
azdL1gX79EVd9iepyCAVQrqIaQF3,1142.0852364084403,0.5477225575051662,1957.2999999998913,1596.0333333333642,361.26666666652704,0.0,1.0,-1.0,1558.4166666667131,647.2874293876085,1217.4333333333059,288.4087742287829,1071.7200000001117,0.0,1.0,1071.7200000001117,2813.240000000037,1711.2333333333331,0.0,58.54000000002402,0.9333333333333333,1653.886666666654,-369.7900000000376,0.0,0.23980013619031743,-32.14457142855567,0.01333333333333333,1372.1600000000558,1.4,0.5666666666666667,2472.2300000000278,1100.069999999972,1455.6600000000558,1.6,0.3044444444444444,2398.4000000000465,942.7399999999907,,0.0,0.0,1506.9100000001024,2150.9000000000465,643.9899999999441,1596.5,1472.7000000001865,-123.79999999981351,2733.5500000000466,10.0,0.37037037037037035,2.0,0.037037037037037035,,-0.5666666666666667,,-0.3044444444444444,-678.19999999986,-767.7899999997576,340.98333333340724,1449.500000000155,0.0,2587.7833333332865,0.5,965.5499999999689,0.5,625.7293333332736,0.2,-356.83599999999615,-0.03999999999999997
bXpFswkI7TfIfL6G4FqWrbaxTGx2,448.0069032206054,0.44721359549995804,16.03333333328669,211.2333333332013,-195.1999999999146,0.0,0.0,0.0,1153.6899999999946,255.17229539346528,905.7700000000186,242.1902791555849,1378.5,0.4,3.4,1114.8799999999815,1270.2999999999533,457.2466666666014,2.4,-25.830000000004716,0.85,1136.9266666666526,-296.33000000000493,0.0,0.2609718913644323,10.79332967033045,0.05714285714285714,1005.6500000000233,0.6,0.2,1229.774999999965,224.12499999994174,1269.0333333332867,0.8,0.14166666666666666,1142.81666666669,-126.21666666659682,832.5333333332092,0.6,0.04285714285714286,1220.5285714285314,1302.1285714285914,81.6000000000599,971.8499999999767,1104.0500000000466,132.2000000000698,1349.9749999999767,7.0,0.28,8.0,0.12307692307692308,-173.11666666681413,-0.15714285714285714,-436.50000000007753,-0.0988095238095238,-198.07857142854482,50.6000000000099,247.91999999997597,969.8999999999845,1.0,245.86666666662,0.0,-18.600000000132013,0.0,246.86666666664806,0.2,-48.197999999970165,-0.02000000000000002
biQ16yPcCKSkJQhSxUKcDc8gm8I2,736.257511366376,0.5773502691896257,-428.70000008741994,659.0333332618077,-1087.7333333492277,0.5,0.5,0.0,1599.6770833631356,207.71321668090036,1822.176711842139,611.9179538415185,1502.3500000238419,0.0,1.0,1502.3500000238419,1528.4999998807907,115.16666658719387,0.0,47.99475526309506,0.875,2185.0499999523163,151.81250002980215,0.0,0.33704648864242753,56.57911613066069,0.17376847290640393,1611.1500000059605,1.5,0.5833333333333333,1734.8624998927116,123.71249988675117,1580.0250000208616,2.0,0.2916666666666667,1632.749999910593,52.72499988973141,2391.2933334112167,3.25,0.12676518883415433,1736.1599999904633,1645.039999961853,-91.1200000286102,1839.414999985695,1680.2947368621826,-141.05789469417778,1850.7590909004211,10.0,0.35714285714285715,22.0,0.22,780.1433334052563,-0.45656814449917893,811.2683333903551,-0.16490147783251236,35.25473690032959,-49.93789466556757,-222.49962847900338,189.09999982515956,0.0,336.9666665792466,1.0,-402.3666666348772,0.0,472.75166664918277,0.3,-66.91249997019769,0.05000000000000005
