participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_negloglik,wcst_rl_aic,wcst_rl_bic,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials,wcst_rl_asym_negloglik,wcst_rl_asym_aic,wcst_rl_asym_bic,wcst_rl_sticky_alpha,wcst_rl_sticky_beta,wcst_rl_stickiness,wcst_rl_lapse,wcst_rl_sticky_n_trials,wcst_rl_sticky_negloglik,wcst_rl_sticky_aic,wcst_rl_sticky_bic,wcst_rl_alpha0,wcst_rl_alpha_decay,wcst_rl_beta_decay,wcst_rl_decay_n_trials,wcst_rl_decay_negloglik,wcst_rl_decay_aic,wcst_rl_decay_bic,wcst_wsls_p_stay_win,wcst_wsls_p_shift_lose,wcst_wsls_p_shift_win,wcst_wsls_p_stay_lose,wcst_wsls_p_stay_win_switch,wcst_wsls_p_shift_lose_switch,wcst_wsls_p_stay_win_stable,wcst_wsls_p_shift_lose_stable,wcst_wsls_p_stay_win_colour,wcst_wsls_p_shift_lose_colour,wcst_wsls_p_stay_win_shape,wcst_wsls_p_shift_lose_shape,wcst_wsls_p_stay_win_number,wcst_wsls_p_shift_lose_number,wcst_wsls_win_n,wcst_wsls_lose_n,wcst_wsls_pair_n,wcst_wsls_excluded_n,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials,wcst_brl_posterior_entropy_mean,wcst_brl_entropy_drop_mean,wcst_brl_p_rule_max_mean,wcst_brl_change_point_prob_mean,wcst_brl_surprise_mean
Ru3Qf6pXZua1DfNkQdhbor6iJ403,9.30232558139535,0.1204739657638823,0.9994984976948368,0.0005015023051632,0.8795260342361176,5852.528030026508,1769.0353611395055,4083.492668887002,15,86,1.0,9.75,0.0,3164.358872045581,775.067139796042,0.3094772867741259,0.1177392241382517,0.1036330152790729,-0.0141062088591788,0.311139127399947,0.1933999032616952,0.2706629967070217,0.1529237725687699,0.3345565070083207,0.216817282870069,0.0093040291701924,-0.1084351949680593,0.2062744303156723,0.0885352061774205,0.332237155099857,0.2144979309616052,0.0245257885141437,-0.093213435624108,15.11627906976744,0.1111111111111116,0.6153846153846075,0.3846153846153926,0.8888888888888883,1.625,8.11111111111111,0.4247207747321992,0.01,0.1,86,119.24328864098096,242.48657728196196,247.39527187446893,0.01,0.99,-0.98,0.1,86,119.22542223517878,244.4508444703576,251.8138863591181,0.01,0.1,0.2050431691086167,0.2,86,119.00868806575446,246.0173761315089,255.83476531652292,0.01,0.1,0.1,86,119.22526713303178,244.4505342660636,251.8135761548241,0.95,1.0,0.05,0.0,1.0,1.0,0.9411764705882352,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,20,7,27,38,0.1950322501446032,0.0477372756084925,5.74744708239087,27.106275042844764,86,0.3604109058501922,0.4102565390889193,0.872669786203273,0.2904890927715206,0.3492534513981406
SOhR7IO689NQCPQu56SjATO8FR92,7.000000000000001,0.0442300758357539,0.7169428097001957,0.2830571902998042,0.955769924164246,4000.9195832008354,1280.0021838894204,2720.917399311415,9,100,1.4,18.6,0.0,516.5513298080642,383.6548977516071,0.2536389469216913,0.0706798782777497,5.72924931926724e-08,-0.0706798209852565,0.2000183173966312,0.1293384391188815,1.782806921150869e-05,-0.0706620502085382,9.449312846167844e-06,-0.0706704289649035,7.348530045789412e-05,-0.0706063929772918,0.00084010858223,-0.0698397696955196,0.1923454906994465,0.1216656124216968,0.0015849148509149,-0.0690949634268348,29.0,0.1571512979689549,0.4137985300448584,0.5862014699551417,0.8428487020310451,2.4166666666666665,5.916666666666667,0.60215168259268,0.01,0.1,100,138.6451880063638,281.2903760127276,286.5007163847038,0.7174954584244065,0.7994674150873042,-0.0819719566628977,0.1885421452204853,100,138.50983025252975,283.0196605050595,290.8351710630238,0.01,0.1,-0.6199088507733292,0.2,100,136.8828425786614,281.7656851573228,292.1863659012752,0.01,0.1,0.1,100,138.63256571895698,283.265131437914,291.08064199587824,0.9230769230769232,0.6666666666666666,0.0769230769230768,0.3333333333333333,1.0,1.0,0.9166666666666666,0.5714285714285714,1.0,,1.0,0.4,0.8,1.0,13,9,22,52,0.1741357281065244,0.3,5.850781756106876,47.0344783966179,100,0.8180230598167536,0.1316166930040787,0.6612454115107327,0.4265318889956437,0.5467811359776661
SPCT9D90pRa1ihXS5jEw6vCmquI3,35.15625,5.895790866546571e-07,0.022145220762437,0.9778547792375628,0.9999994104209132,4672.410476346056,935.9335695239562,3736.4769068220994,1,128,45.0,83.0,1.0,4353.706049361099,287.042649230776,0.6484085257416328,0.3528015820953071,5.1943850711911674e-09,-0.352801576900922,5.206745836926548e-08,-0.3528015300278488,8.040228887787063e-08,-0.3528015016930182,8.282834140565898e-07,-0.3528007538118931,5.115425887127408e-08,-0.3528015309410482,4.742231738557714e-09,-0.3528015773530754,0.5803446422961229,0.2275430602008157,0.0975609560051801,-0.255240626090127,25.78125,0.2234042553191443,0.6363636363636335,0.3636363636363666,0.7765957446808557,1.5714285714285714,4.318181818181818,0.5707564027442638,0.01,0.1,128,177.45516969205775,358.9103393841155,364.6143999119548,0.99,0.99,0.0,0.2676765162262065,128,176.82715711897288,359.6543142379457,368.2104050297046,0.99,0.3506584380597196,-0.0751660778399226,0.2,128,176.78191398988105,361.5638279797621,372.97194903544056,0.99,0.0,0.2676779565556575,128,176.82715711897524,359.6543142379505,368.2104050297093,0.9047619047619048,0.7,0.0952380952380952,0.3,0.5,0.75,0.9473684210526316,0.6666666666666666,0.9166666666666666,0.625,0.8571428571428571,1.0,1.0,,21,10,31,65,0.2704586792822445,0.3,7.318502722588372,64.54038696274215,128,0.8878534551818686,0.1378070965807993,0.6209528841672186,0.4972836364237202,0.5898799441693787
SpSfX0ZcfcPLdlOENlfdfvEPwru2,31.944444444444443,0.1498132075488737,0.3262832200888463,0.6737167799111536,0.8501867924511262,1929.3003512164144,961.9534521579388,967.3468990584756,13,72,3.2857142857142856,7.0,0.1428571428571428,881.7370637142228,181.13656168072885,0.6264499860467339,0.3372967587410841,0.4212524946506792,0.083955735909595,0.7955074584675285,0.4582106997264443,0.4633290434703611,0.1260322847292769,0.595958666914586,0.2586619081735018,0.227019720925217,-0.1102770378158671,0.2650463148500803,-0.0722504438910038,0.986007056498266,0.6487102977571819,0.1813828317217822,-0.1559139270193019,13.88888888888889,0.0819845861909177,0.6000343770754079,0.3999656229245922,0.9180154138090822,1.6666666666666667,10.333333333333334,0.4029413578669423,0.99,0.6723208928959926,72,98.05528116292186,200.1105623258437,204.66389456387583,0.9870423974706918,0.99,-0.0029576025293082,0.6726966506139092,72,98.0552594527814,202.11051890556283,208.940517262611,0.99,1.0015982491920288,-0.543706532849731,0.2,72,96.98816468410786,201.9763293682157,211.08299384427997,0.99,0.0,0.6723204128714124,72,98.05528116292416,202.11056232584832,208.9405606828965,1.0,0.8,0.0,0.1999999999999999,1.0,0.8,1.0,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,14,5,19,32,0.0658008268866759,0.0210737832609834,5.743419142680425,12.14430143374721,72,0.1873841093287113,0.2353031865137287,0.9326576072126412,0.1343967531705477,0.2917740952936067
SvtOrPatsnWjicxtyndEzSdO5Wp1,29.069767441860467,0.1649791522781017,0.3574754772447165,0.6425245227552835,0.8350208477218983,3171.6269343319614,1351.3783151888324,1820.248619143129,19,86,2.5,6.1,0.1,1226.8399948124447,359.6229003904753,0.6027751876921472,0.3325010538877831,0.1319391230661095,-0.2005619308216735,0.5893008503953727,0.2567997965075896,0.6509012220408013,0.3184001681530181,0.7209931620127639,0.3884921081249807,0.4451905025846135,0.1126894486968304,0.238601961885596,-0.0938990920021871,0.6673576774794148,0.3348566235916316,0.2134881788929749,-0.1190128749948082,19.76744186046512,0.161764705882353,0.7058823529411771,0.294117647058823,0.8382352941176469,1.4166666666666667,5.75,0.4971615326934313,0.01,0.1,86,119.238821480192,242.477642960384,247.386337552891,0.01,0.5787433884964059,-0.5687433884964059,0.1,86,119.22740785488844,244.4548157097769,251.81785759853744,0.01,0.1,-0.020181210822589,0.2,86,119.23324689771673,246.46649379543345,256.28388298044746,0.01,0.1,0.1,86,119.2242049987304,244.4484099974608,251.8114518862213,1.0,0.75,0.0,0.25,1.0,0.75,1.0,,1.0,0.5,1.0,,1.0,1.0,17,4,21,44,0.2166820641082958,0.2698057654236999,8.384063770957143,25.53404960544734,86,0.7854696674223036,0.1754913058288999,0.6836195800826975,0.4332947955208509,0.5493421182462588
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,1.282051282051282,0.0,1.0,0.0,1.0,16379.5,1604.1051948070526,14775.394805192947,1,78,1.0,77.0,0.0,0.0,894.6327990667389,0.068593217936596,0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,0.0,-0.0128205128205128,14.102564102564102,0.0909090909090912,0.6363636363636355,0.3636363636363646,0.9090909090909088,1.5714285714285714,9.571428571428571,0.4068209613052738,0.01,0.1,78,108.15574421038788,220.31148842077576,225.02490607415496,0.01,0.01,0.0,0.1,78,108.15574421038788,222.31148842077576,229.3816149008445,0.01,0.1,-0.4112782319356705,0.2,78,107.48888449827396,222.9777689965479,232.40460430330623,0.01,0.1,0.1,78,108.13466490992084,222.2693298198417,229.33945629991047,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,0.5,1.0,,17,3,20,34,0.1028485950609361,0.1782848817830709,7.495330465290607,10.886138412152318,78,0.4485079252992698,0.2166765822434307,0.840264651646994,0.244570605979463,0.419372741815203
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,32.8125,0.0494387051013654,0.0954023871838537,0.904597612816146,0.9505612948986344,1546.438608124359,698.3729997081659,848.0656084161931,8,128,8.4,21.5,0.4,882.72731911492,81.05523812897677,0.6328428307500615,0.3466368103741306,0.7737845705095929,0.4271477601354623,0.7879145872012023,0.4412777768270717,0.7333022455546234,0.3866654351804928,0.7476232818909432,0.4009864715168126,0.7500211680631256,0.403384357688995,0.6667119529737509,0.3200751425996203,0.4111237626829089,0.0644869523087783,0.3220876564629638,-0.0245491539111667,8.59375,0.0689655172413681,0.7272727272727075,0.2727272727272924,0.931034482758632,1.375,13.0,0.2930365266374333,0.01,0.1,128,177.47001309545135,358.9400261909027,364.644086718742,0.6779166441209483,0.01,0.6679166441209483,1.1492139895242288,128,175.56342111199172,357.12684222398343,365.6829330157423,0.7570111521549057,0.4394056161214093,0.0263032421076777,0.0,128,176.84146513179363,361.68293026358725,373.0910513192657,0.9896189967902652,0.0507130023066968,0.6865340779035608,128,176.55191699993776,359.1038339998755,367.6599247916344,0.9411764705882352,0.5,0.0588235294117647,0.5,1.0,,0.9310344827586208,0.5,0.925925925925926,0.5,1.0,,1.0,,34,2,36,59,0.2201370759714815,0.001,4.635358960527493,61.46711076496909,128,0.2511210446706545,0.5232108210694921,0.8999909881431699,0.2906095833122782,0.2871511810456919
Ub7nV8F55kPruh35ZpUcKoBUyn63,46.913580246913575,0.2012249321556164,0.2467859634942885,0.7532140365057113,0.7987750678443836,2107.828430849448,1035.2829767877956,1072.545454061652,13,81,5.428571428571429,6.142857142857143,0.4285714285714285,929.7977724045924,175.36259723552777,0.6912407714079222,0.4717330984088287,0.2960622130117384,-0.1756708853970903,0.8010876848233088,0.32935458641448,0.7449264070756819,0.2731933086668531,0.8048036802658795,0.3330705818570507,0.6577703543918381,0.1860372559830093,0.5438658877026376,0.0721327892938087,0.9269337044909994,0.4552006060821706,0.2136978462972078,-0.2580352521116209,17.28395061728395,0.1212121212121193,0.6428571428571472,0.3571428571428528,0.8787878787878806,1.5555555555555556,7.444444444444445,0.4603601656130764,0.01,0.1,81,112.30776185190447,228.61552370380892,233.40442201315383,0.99,0.99,0.0,0.5532131809295302,81,110.84391431834196,227.68782863668395,234.8711761007013,0.01,0.1,-0.3684234493321753,0.2,81,111.74194651997338,231.4838930399468,241.0616896586365,0.99,0.0,0.5532133736621883,81,110.84391431834192,227.68782863668383,234.87117610070115,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,3,28,38,0.2255216031989674,0.3,10.0,19.94490943971599,81,0.8261001549977612,0.1559564835057952,0.6638021181979632,0.4504572024466682,0.5888860593387174
UbqFccqQZZgcqJIqCn3ErH9zQdM2,2.2222222222222223,0.0144455382182568,1.0,1.2275297525633524e-18,0.9855544617817432,3451.696420696287,1439.7860568490746,2011.9103638472125,3,90,1.0,44.0,0.0,736.9500000476837,370.33093431621376,0.1065659588280199,0.0246639485736356,0.0018303435115445,-0.0228336050620911,0.0010135566600106,-0.0236503919136249,0.002081186367518,-0.0225827622061176,0.0049013983895782,-0.0197625501840573,0.0003477360951811,-0.0243162124784545,0.0005603689858401,-0.0241035795877955,0.0083884859109949,-0.0162754626626407,0.0023138309563656,-0.02235011761727,22.22222222222222,0.1449275362318845,0.5499999999999966,0.4500000000000034,0.8550724637681155,1.818181818181818,6.363636363636363,0.5297061990576545,0.99,0.3275324877069946,90,124.1273529116404,252.2547058232808,257.2543251639413,0.9444661109398922,0.99,-0.0455338890601078,0.3337756662050586,90,124.12315172915557,254.24630345831116,261.7457324693019,0.99,0.3683133875972328,-0.3114335013772026,0.0,90,123.40105498015774,254.80210996031548,264.80134864163654,0.015824837153007,0.1,10.0,90,124.29586637581212,254.59173275162425,262.09116176261506,1.0,0.5,0.0,0.5,1.0,0.75,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,27,6,33,36,0.2408312948861707,0.192243504716395,6.371939237838335,39.57660688370733,90,0.6600228086198208,0.271270802782974,0.7423246255075244,0.4094639398296873,0.5061944423622072
UbwuSMtBsHdW3Ji41opk3GInMqi2,1.2987012987012987,0.0,1.0,0.0,1.0,7023.800000000745,1021.7947368421836,6002.005263158561,1,77,1.0,76.0,0.0,0.0,351.8053491017063,0.0693153717009415,0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,11.688311688311687,0.1044776119402977,0.8888888888888893,0.1111111111111107,0.8955223880597023,1.125,8.5,0.3606684718796419,0.99,0.7910438705321003,77,104.15875080784652,212.31750161569303,217.0051124594004,0.99,0.7835488051002715,0.2064511948997285,0.912681744857199,77,104.12577422695614,214.25154845391228,221.2829647194733,0.99,0.951388016029834,0.5187165765403936,0.2,77,102.72166051898868,213.44332103797737,222.8185427253921,0.99,0.0,0.7910439051324487,77,104.1587508078466,214.3175016156932,221.34891788125424,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,22,2,24,33,0.0754604512169047,0.001,6.27128459862656,10.14538268042242,77,0.1531180234310466,0.2773879436335732,0.9322091799442874,0.1432550428641778,0.262546666429539
VwTymW8T68MfpnJvZ2X97ILqDWS2,39.50617283950617,0.1972503464715772,0.2997709022924431,0.7002290977075569,0.8027496535284229,1858.8701094036128,1127.0079801077534,731.8621292958599,15,81,4.0,6.125,0.375,487.425280166395,152.32778200183574,0.6709584942155011,0.4171582050612596,0.3637711569414932,-0.0533870481197664,0.6276735643798108,0.2105153593185512,0.7578559746497571,0.3406977695884974,0.7961056270294529,0.3789474219681932,0.4771179128148936,0.0599597077536339,0.4352273703850166,0.0180691653237569,0.7555941392892594,0.3384359342279998,0.2976921150687152,-0.1194660899925444,16.049382716049383,0.1194029850746263,0.6153846153846152,0.3846153846153848,0.8805970149253737,1.625,7.555555555555555,0.4404878509813865,0.01,0.1,81,112.3072404066514,228.6144808133028,233.4033791226477,0.99,0.99,0.0,0.3803021814485943,81,111.56525560580349,229.13051121160692,236.31385867562423,0.99,0.3541873390137411,0.1527241341570363,0.0,81,111.3824718209262,230.76494364185243,240.34274026054217,0.01,0.1,0.1,81,112.29362024563105,230.5872404912621,237.77058795527935,1.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,,1.0,,21,3,24,36,0.102280357763362,0.175296570784066,6.264312971914039,17.787486162945882,81,0.4470350115970906,0.2157995809075945,0.8435933259616629,0.2406858868941798,0.4277236932064404
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,20.454545454545457,0.1867077268369006,0.6147541685091751,0.385245831490825,0.8132922731630994,3575.388628783289,1381.512128629097,2193.8765001541915,23,88,1.5,5.833333333333333,0.0,1762.103383270493,408.1849973245292,0.5066395578238191,0.2436725019385596,0.6187158545297091,0.3750433525911495,0.4197813622384534,0.1761088602998938,0.2584509639880318,0.0147784620494721,0.4093414353481608,0.1656689334096012,0.0603317401629493,-0.1833407617756102,0.1684967564669413,-0.0751757454716183,0.5855783914649961,0.3419058895264365,0.0871396726853371,-0.1565328292532224,7.954545454545454,0.0875000000000014,1.0,0.0,0.9124999999999986,1.0,10.125,0.2776578079798572,0.99,0.2627220853512024,88,121.74008298696128,247.4801659739225,252.43483960287892,0.99,0.01,0.98,0.8623992701004392,88,120.69317559743776,247.38635119487552,254.8183616383101,0.99,0.4209453541638863,-0.4450107962911354,0.2,88,120.87785269975348,249.75570539950692,259.6650526574198,0.99,0.0,0.2627222925370573,88,121.74008298696177,249.48016597392356,256.9121764173582,0.8888888888888888,1.0,0.1111111111111111,0.0,0.7777777777777778,1.0,0.9444444444444444,1.0,1.0,,1.0,1.0,0.7692307692307693,1.0,27,3,30,39,0.2980087920612624,0.001,6.995915166432235,24.81833640095523,88,0.2794060480099376,0.6116939992199915,0.8717991148313134,0.3730873806433969,0.3923590894453692
WbOfW9KmUkPQK8o5hlHJnJFdpp92,7.142857142857142,0.0601218471945089,0.7017150065188951,0.298284993481105,0.939878152805491,3139.9682708770342,1459.231122469837,1680.7371484071973,9,98,1.4,18.2,0.0,1365.5442932170254,392.4054487976874,0.2573186405438316,0.092471844405602,0.0414034071780767,-0.0510684372275253,0.1699029932028934,0.0774311487972913,0.225727291437635,0.1332554470320329,0.2191257119099885,0.1266538675043865,0.2068745371261342,0.1144026927205321,0.0235190236566785,-0.0689528207489235,0.3557387058644219,0.2632668614588199,0.0245534450410971,-0.0679183993645049,17.346938775510203,0.1125000000000006,0.5882352941176396,0.4117647058823603,0.8874999999999993,1.7,8.1,0.4613449442070697,0.1115412464801479,0.5497724785780017,98,135.6661085319899,275.3322170639798,280.5021520213209,0.2040170638625504,0.01,0.1940170638625504,0.777248170617978,98,135.49572993992408,276.9914598798481,284.74636231585987,0.1114680228850289,0.970073432366884,-0.4533349197060865,0.2,98,134.68840255193757,277.37680510387514,287.71667501855745,0.0233046427306856,0.1,10.0,98,135.00046465589514,276.0009293117903,283.755831747802,0.92,0.625,0.0799999999999999,0.375,0.75,0.8,0.9523809523809524,0.3333333333333333,0.9,0.5,1.0,,0.875,0.75,25,8,33,41,0.2092406003667121,0.2436714109174871,6.160192081884516,44.46203240388744,98,0.7240810224138059,0.2066776044844798,0.7128269461981479,0.4097764054834167,0.5141681745893909
WcTsIpSoEhYeIBSNjAbbdaNSBya2,6.382978723404255,0.0175642817166101,0.2981968080561741,0.7018031919438259,0.9824357182833898,3081.232646286844,1643.5225889595688,1437.7100573272749,3,94,3.0,44.0,0.5,982.225095836663,392.79994268702734,0.2373777983396794,0.0883248729476002,0.0025865267083449,-0.0857383462392552,0.0135730688410313,-0.0747518041065688,0.0058110962456085,-0.0825137767019916,0.0068099356545757,-0.0815149372930244,0.0420190075558497,-0.0463058653917505,0.0787127374737829,-0.0096121354738172,0.1664813426753265,0.0781564697277263,0.0063977589921815,-0.0819271139554186,21.27659574468085,0.1506849315068503,0.5500000000000005,0.4499999999999995,0.8493150684931496,1.818181818181818,6.166666666666667,0.5175983740977871,0.01,0.1,94,130.33283130612983,264.66566261225967,269.7522521767997,0.99,0.328386466635171,0.661613533364829,0.6150343759471061,94,129.6420417110037,265.2840834220074,272.91396776881743,0.01,0.1,-0.7244300506911754,0.2,94,128.18040328511432,264.36080657022865,274.5339856993087,0.01,0.1,0.1,94,130.31459525425984,266.6291905085197,274.2590748553297,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,17,4,21,49,0.1392033521262273,0.3,6.495317042641767,30.398441747586944,94,0.736463442104978,0.1443046127749824,0.7106944171018796,0.372215706655393,0.545132201277404
WeHQDy9BWldTlaQDVVlsJNCqwxA2,16.822429906542055,0.1356558199936276,0.5329511176652298,0.4670488823347701,0.8643441800063723,2005.5325836046304,1166.5922496082924,838.9403339963383,19,107,1.8,8.9,0.0,590.915592664742,237.6856668007005,0.4530594087769397,0.2130850171474294,0.2230600730840127,0.0099750559365832,0.0454337813726247,-0.1676512357748047,0.0420657796425849,-0.1710192375048445,0.041062141934137,-0.1720228752132923,0.2321070031399949,0.0190219859925654,0.279099809989583,0.0660147928421536,0.3962352811573021,0.1831502640098727,0.1131455948964149,-0.0999394222510145,24.299065420560748,0.1750000000000068,0.5384615384615435,0.4615384615384565,0.8249999999999932,1.8571428571428568,5.4,0.5545027455177373,0.01,0.1,107,148.33543165571606,300.67086331143213,306.01652098035595,0.01,0.01,8.673617379884035e-18,0.1,107,148.33543165571606,302.67086331143213,310.68934981481783,0.01,0.1,-0.0322442794570325,0.2,107,148.328490619151,304.656981238302,315.34829657614966,0.010621116995497,0.1,10.0,107,148.1328941120972,302.2657882241944,310.2842747275801,0.9473684210526316,0.7692307692307693,0.0526315789473684,0.2307692307692307,1.0,0.625,0.9375,1.0,1.0,0.5714285714285714,0.8333333333333334,1.0,1.0,1.0,19,13,32,51,0.2186728546871911,0.2581212401611978,5.803847842506699,54.99373425423137,107,0.7848103839203211,0.1775946097453346,0.6832923306887717,0.4343713314004429,0.526487691748513
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1.3888888888888888,0.0142857142857188,1.0,0.0,0.9857142857142812,8131.799999713898,1301.7507042078903,6830.049295506007,2,72,1.0,35.5,0.0,0.0,655.9182465356666,0.0731901291558692,0.0138888888888888,0.0,-0.0138888888888888,0.0,-0.0138888888888888,0.0,-0.0138888888888888,0.0,-0.0138888888888888,0.0,-0.0138888888888888,0.0,-0.0138888888888888,0.0833333333333333,0.0694444444444444,0.0,-0.0138888888888888,16.666666666666664,0.084745762711865,0.4999999999999976,0.5000000000000023,0.9152542372881348,2.0,10.0,0.4505612088663046,0.01,0.1,72,99.81604687210589,203.63209374421172,208.18542598224383,0.2026221657272429,0.01,0.1926221657272429,0.1,72,99.81141569681104,205.6228313936221,212.45282975067028,0.01,0.1,-0.2782497919304721,0.1997368192397807,72,99.51943250400748,207.03886500801497,216.1455294840792,0.01,0.1,7.978477449961622,72,99.76430532527492,205.52861065054984,212.358609007598,1.0,0.3333333333333333,0.0,0.6666666666666667,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,15,6,21,33,0.1339003123107474,0.2653006181388582,7.633954791862246,19.641443040284965,72,0.6960433449819183,0.158436898285589,0.7257058590786711,0.3588284215144243,0.5373787785968753
WnC6Uscb5VMIr43GASKiUCO3AYH2,17.56756756756757,0.0364079792264819,0.2362184750527152,0.7637815249472847,0.963592020773518,3012.740565633197,990.8433135457184,2021.8972520874788,5,74,4.333333333333333,20.33333333333333,0.3333333333333333,1528.7497493327658,256.9839138273301,0.4647725612910351,0.1810798464453016,0.0279444541852869,-0.1531353922600146,0.4073617931665433,0.2262819467212417,0.215552667819406,0.0344728213741044,0.2015269665624987,0.0204471201171971,0.0146528964246991,-0.1664269500206024,0.0028744182411108,-0.1782054282041907,0.6359860509984315,0.4549062045531299,0.0024699749222591,-0.1786098715230424,14.864864864864863,0.1290322580645163,0.8181818181818148,0.1818181818181851,0.8709677419354835,1.2222222222222223,7.0,0.4203578531575666,0.01,0.1,74,102.58621890401032,209.17243780802065,213.780567994429,0.885721943665056,0.1914981627507945,0.6942237809142615,0.3719049570173359,74,102.441772177104,210.883544354208,217.7957396338205,0.8918979847896372,0.3193685793931277,-0.582220530449411,0.2,74,101.340067162539,210.680134325078,219.89639469789464,0.3120106810044925,0.1,0.952213077497484,74,101.91635573572182,209.83271147144364,216.74490675105616,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,19,5,24,33,0.2669053752333909,0.0065305551910038,7.668937527207571,18.75100362670328,74,0.3103322214349006,0.5474722242716239,0.865780944670101,0.3506629128234875,0.4037097359100947
WqoZv41KTtTCuPKBPyClregrKAi1,40.44943820224719,0.3006879299208873,0.3528700581377545,0.6471299418622455,0.6993120700791127,2009.927996531105,1127.2499022278066,882.6780943032984,27,89,2.571428571428572,3.7857142857142856,0.2142857142857142,699.9909435040336,192.51650629900263,0.6747919517244723,0.4709284845337117,0.4861724646764687,0.0152439801427569,0.6273565366497429,0.1564280521160311,0.2311947260266568,-0.2397337585070548,0.3810865104660887,-0.0898419740676229,0.7321882585026501,0.2612597739689384,0.3512020066879968,-0.1197264778457148,0.7741135535604938,0.3031850690267821,0.2877226280343707,-0.1832058564993409,84.26966292134831,0.7142857142857174,0.1351351351351366,0.8648648648648635,0.2857142857142826,6.818181818181818,1.4,0.4351710761384668,0.0454256402359256,0.4872793051215439,89,123.29726041374022,250.59452082748044,255.5717935669447,0.0699086607114285,0.01,0.0599086607114284,0.4793319727761879,89,123.27748356908046,252.5549671381609,260.02087624735736,0.0477136549178987,0.7555439199160526,-0.1888837623001994,0.2,89,123.12583605693428,254.25167211386852,264.2062175927971,0.0122831318186345,0.0675842440305119,10.0,89,123.03112427902128,252.0622485580425,259.528157667239,0.8846153846153846,0.5,0.1153846153846154,0.5,0.5,0.6666666666666666,0.9545454545454546,0.0,0.9166666666666666,0.5,0.9,0.5,0.75,,26,4,30,38,0.260441392709173,0.1188503038387546,5.605012914549398,40.632831487085184,89,0.5502543152211758,0.3636114321539186,0.7846546734649724,0.3956892436843031,0.4498671170148205
