participant_id,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials,wcst_brl_posterior_entropy_mean,wcst_brl_entropy_drop_mean,wcst_brl_p_rule_max_mean,wcst_brl_change_point_prob_mean,wcst_brl_surprise_mean
azdL1gX79EVd9iepyCAVQrqIaQF3,0.16395226704177834,0.127513061622116,6.703291427832252,17.23899105726791,81,0.47643166964982625,0.2956901104240596,0.8335018837795661,0.29455894110362696,0.41636367472001545
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.219909320128013,0.2439697952381347,6.028435666192377,41.75942348715642,90,0.7496142998120577,0.19886089198780654,0.6993919049829659,0.424216532382825,0.5275098592713395
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.2805105549891725,0.29620741366226366,6.311772506297202,74.74959150265153,128,0.8913448751936043,0.13927510639720236,0.6190928223619633,0.5026516828633814,0.581684944446649
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.09023664410797648,0.020640584937374532,6.470586130229338,10.442693135758477,70,0.21874700397935593,0.28858519672100247,0.917176076728291,0.17003167031958466,0.3125829071097626
c0hRe9PCPPZs3HWFqhIQargNlp52,0.0010687575512553118,0.001,4.924526359377258,17.042351500109216,85,0.10157017718402747,0.020526926985344907,0.9469789681530048,0.061829060424233306,0.44974076577860206
c8BtRUVPPPZHjyhX2rn702NoUld2,0.2280727778913328,0.3,6.788115949923776,45.89851285522658,96,0.8579557690793558,0.13954476037332977,0.6452114029413063,0.4646796268413535,0.5826633024160764
cC0BEsQjfrcuCyoaOas9zJT0MNs2,0.028329119580364125,0.3,3.6134141316305723,71.41680399896558,120,0.4615696187141369,0.07224995246920975,0.8280745308288487,0.19794313678244754,0.5109420503737293
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.3,0.001,6.64504535742429,37.28094473073599,103,0.2830259963008037,0.6107849018709557,0.8719179033041379,0.37400273136036494,0.3769005888221466
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.29144579374043006,0.11804866880811271,6.7782440001227044,47.80971627334968,119,0.5580530861846432,0.38353003970999855,0.7948789800861947,0.409755569381497,0.45890947972414503
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.3,0.3,5.1434945617106385,98.0012274637084,128,0.9281292532498246,0.1202415439115801,0.5879442752784614,0.528100154303654,0.5756625179793211
cfoKz0AGhvYmW0DJmVKAZ01jh752,0.22161592238754174,0.1930353114263071,10.0,11.69177091955468,77,0.6447053106206599,0.2649493427868696,0.7554643932398432,0.38964569318435477,0.49442929478940667
d9rwc0NXArcNlJvFsgKhQqkGxJq2,0.15414758467229384,0.13768090133642974,5.759654648919793,25.62385507043946,88,0.45318033659992046,0.29530897792326405,0.8399247780839794,0.2827071735313835,0.3946930021899285
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.17377546376882316,0.20091586708584314,6.919821555883585,21.011458643556963,73,0.6117247233995136,0.2381960516883511,0.772056717790586,0.3483546837734816,0.4806019400275283
e7NIVznoeNMC7bBejXnMVvFNPfx1,0.17709599938508674,0.2134624641822954,6.698366103850261,22.404116710299796,76,0.5932849616900892,0.2501346674531068,0.7850123240701834,0.34060300271291916,0.4961927602171059
fEL2NrgSd4MmDtLCAcMvCJQXTME2,0.1516600278877323,0.1711723050814149,7.481478118304074,15.413263370111952,81,0.48812952928701775,0.27205459413419836,0.8244431249534875,0.2924373051718504,0.4382274510351129
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.1610599521230696,0.3,5.687061120273542,44.63717518521203,88,0.7913529744343208,0.13540603291740563,0.6825939908025008,0.404688377188718,0.5566424864954507
foaW7wtvY3XLNdguFUK7OvOefP93,0.13632088944061194,0.06826777699024762,5.571106801461179,22.65330321981171,77,0.3384992935786203,0.32579884714412216,0.8754864778550161,0.24139191652970954,0.3609772675848316
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.2171709284255767,0.22946177802292428,5.504575861174008,51.35770568731045,101,0.7071609035449838,0.22199765087491383,0.7264418514159364,0.404594245715717,0.514009612627265
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.21665287859557283,0.001,6.74971955966109,15.245330140914872,72,0.275637854139132,0.5018437118026879,0.8882504489744028,0.2955348944085166,0.3300165840806053
h52Mz0cZjnOsmXT02EgU3JzzRKs2,0.2915319086760092,0.001,4.995158894883969,35.89152494099087,70,0.25366584607792825,0.6201344323370872,0.8916610822655849,0.35546190598602856,0.42210063148549176
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.3,0.2708347694675423,5.308423490697936,89.61213130309291,126,0.8736599394391233,0.15908701943934564,0.6218645715545366,0.5098324615006762,0.5746828241719869
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,0.25889921990543113,0.037654996825418986,10.0,7.01987954608384,74,0.37896770656877987,0.4856240273866003,0.8570003828458941,0.351759019545107,0.39561301180370073
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0.23867186887973985,0.07956490092845978,7.470981232393918,20.487001924404147,86,0.45996435397030466,0.4012858082474469,0.8277625174144655,0.35276902343909683,0.41274727676658934
htPWXDgfuheOJbl6ihHore9XuDp2,0.27404562553769957,0.001,6.115565545678303,29.655369459821674,81,0.2733715235980372,0.5851802915422314,0.8802970467583102,0.34823224636250627,0.3882247751398112
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,0.23819805080515088,0.05096417635646076,7.407141037535258,15.156818958112964,72,0.40423936295196344,0.44197520886774,0.848406768760046,0.3413393217317954,0.4050276913028652
i1tBstVkNiVP0qro7TgGD08IGGa2,0.1800385968088287,0.16828320776132688,7.59653424819016,18.233818574267918,80,0.572981351175303,0.2656054844598601,0.7891045121935376,0.33935569886749245,0.46031798729424056
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.22186251237565363,0.008824878619042478,8.403263943494167,10.973567945072363,68,0.3242020162083429,0.4824179520575053,0.8609957098867823,0.32112305704576943,0.32635683389978937
iWsc4pghIEWOQUZKuQJMfe516UI3,0.2824311193623225,0.001,9.799714204525086,13.404302010132952,80,0.3017483049037327,0.5739943887693147,0.8666793229587396,0.36203648059309135,0.3814862575035852
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.16016578514225693,0.2514151344005318,3.4106020724920447,106.962188735661,126,0.7009089333604657,0.1774071726684145,0.7359551485495693,0.3637276545407775,0.48309718478213876
iZX3U88SSqYAtT564nBPgHUBsei1,0.1819220553575546,0.3,7.543760297458246,35.737726617900485,104,0.7920397558115114,0.14971386482984805,0.6871496286880234,0.41250582473941894,0.5601928091148516
idP8RVfm74N86O0dszLXANIpjXv2,0.1511040378138764,0.051364044150565925,6.1208016406525365,15.78773942645872,74,0.315866775103333,0.3635187613070673,0.8906511369589223,0.24164758704002692,0.33414474058394295
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.23375423067213077,0.15828639900634728,6.50708407844589,28.621499520085663,79,0.5983587095303612,0.30593912775773285,0.7740640056731305,0.38538548434641157,0.4651778027924077
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.2722027042595044,0.001,6.580706832994154,17.686771314169523,64,0.2756260951762908,0.5798591555498549,0.887345799693155,0.3425035015163652,0.38512284159717236
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.02355370515032471,0.0099551488710164,4.984754712899431,16.384723108816658,78,0.111723653892378,0.11876040818211518,0.9564667583237801,0.07364343847994774,0.310775651683527
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,0.2728332628938082,0.001,5.678195687338293,40.90543650180091,101,0.31951313177902685,0.5495878994852575,0.8674886045379059,0.3537331663434041,0.34625742814128535
kI0YdycDU0X5hcoEPjEON3Ionyd2,0.18063421462637969,0.2340889002217097,6.646296420101625,29.274602898081984,87,0.6486138225875865,0.2243599693898183,0.7503361787797099,0.3672073641781757,0.506794285752947
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.08607599644324965,0.09070899756835032,5.41458756534429,20.664942242826825,84,0.32306754293148726,0.23302254319869858,0.884867946970488,0.1926174764414029,0.34062907819446187
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.12016891775054815,0.001,4.813633769617134,21.961659887798238,67,0.17317676840392715,0.3808287322072965,0.9355324359825036,0.18117099419036556,0.31083115346089724
kxerHPSL3bQjD74HhiebYf3blPr1,0.1265546713850565,0.3,1.5061256418374325,145.66114069776927,115,0.7817437116776864,0.11423326797451368,0.6917203992306137,0.3785350223909616,0.4912620776354326
lHDkoPQu5reNCO45npeYSS9eLQl1,0.19991017315712695,0.3,5.348722659018277,67.80570010025333,109,0.829588048048465,0.1411264689423131,0.6602232681423861,0.4407398094065135,0.565816425408074
lpzDdvuMkKWkPxu6xeclmdctEp42,0.04142231409948069,0.08650206293288726,5.07549416144416,20.646980504628647,84,0.2582083266762246,0.1445737382869831,0.9089400657621995,0.13371178324299474,0.34106032479649717
m69r9GQTk2b51mvxrFLt4fZeJi52,0.001987802150989155,0.001,4.55757273662813,20.792846796823596,81,0.12736012876908454,0.0265194112113906,0.928397164300659,0.0815830022088963,0.4208508902216818
mUZzgdWKnPb2txOkJg9FHgqX5792,0.172908954381895,0.3,5.879617596741581,50.72617392098787,107,0.7692197269487264,0.1548771307100645,0.699547979246165,0.398907172273868,0.5589250176093544
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,0.26530032625993577,0.1596832828024111,8.12218535710017,23.78090170084134,74,0.6143526492183021,0.3188929821713449,0.774046581737718,0.4038026041228925,0.4936301393874613
mg2WZiRBn4NQDKiMK43Y8dBqyG53,0.11860273637857661,0.29159385267016374,3.907707714283673,84.67647939686154,126,0.6785489095904347,0.1457993081381887,0.751949793002895,0.32575496239884655,0.5091025404581253
mweMgSlGM2VxThhwnupYxYzUbR23,0.23004462448002294,0.2500251956686125,7.951177795658586,26.484091706604616,80,0.72149791744946,0.2228100631266292,0.7270666488189371,0.4131084127714016,0.5550662238470169
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0.15398859068277182,0.1177153319965204,7.156326383626272,13.832260936727883,72,0.4317187480855627,0.30578376960136483,0.8446578602326669,0.27931936456248585,0.43186561816668756
nHy6rdfyacWW9BnyDb1dNvNYWfh1,0.14727598234414102,0.3,4.926492016926605,55.27521589441921,98,0.7379699881391375,0.1498514527976897,0.707225891891359,0.37897735931108545,0.5516507577297983
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.19001856952581397,0.001,5.529526032908252,22.23031231756867,79,0.2299487910567364,0.48801166074643126,0.9175123701907115,0.25502631894253874,0.31473267368112723
o4jXmZcjtMVF2ZInToRpVHUhpdV2,0.2910164923980259,0.0010381039720128334,5.2967586169073915,35.4998911726457,74,0.27376800642635085,0.6054880433396722,0.8840615222227939,0.3599573102840849,0.3895882342550839
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0.16173017445351373,0.10673089582090409,5.813531997329384,21.707222739699212,74,0.41938143951291834,0.32771485633927877,0.8363278065734445,0.2922401137391068,0.4055255524378811
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0.1671459724526204,0.24696589530731655,6.448346867386352,28.683292895665794,85,0.6601536297960849,0.20520816066715408,0.755885023902185,0.35502386529894786,0.5205015123053173
pRQimOpZtsekBI2I1kbnD3pycmo1,0.18975452240785895,0.001,6.136044522416122,19.362065997917302,77,0.24279612757929245,0.48285355009028674,0.8996209436801874,0.2677525814543713,0.31826785254340545
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,0.11423393305644776,0.3,6.0440456155795275,30.80917962806676,89,0.6880947152689472,0.1404909208121258,0.7411144894243284,0.33396760357772537,0.5505936746220655
pcbRW89vVJcviD87V3uxyG4I9st2,0.23418584972318668,0.001,5.6901955693085196,22.474643693622017,71,0.20208207781633258,0.5781409419410545,0.9240729797124986,0.28952691097380556,0.3507031040499183
q0Atnpm0jZS5swcVmq0EMalQUKw1,0.0685552974970822,0.0075065184343446004,4.658658966617629,20.32317250128774,71,0.1902221839535581,0.24438003732888547,0.9253164743920556,0.1435212809952953,0.29902003041715636
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0.3,0.3,4.5798552359401175,107.01594879185373,128,0.9335642984334369,0.1164135193015439,0.577084105647558,0.5336879540245432,0.5714422390551668
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.22129143836884954,0.25517812840864745,7.930764778402577,26.63904133645217,82,0.7429899082626985,0.20279092275625973,0.7078220371599069,0.4194563866383111,0.5546139134359642
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0.04193326240105938,0.001,5.135414637240489,15.192084718461356,79,0.11794551851265926,0.18417164397767363,0.9533703081522182,0.09353744887829724,0.26934882477354083
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.2958569770740832,0.029813115522612225,6.034412986564757,40.0538970026108,95,0.40144403745127755,0.5112379643983456,0.8310916440976311,0.3936308737697848,0.39075886803787496
rNe3cRPepZUXbJhmmfQZiGsVzX22,0.3,0.19977829539390046,6.527709636603665,57.308192703162646,112,0.7601839111706502,0.24095302301710672,0.6912843550496417,0.4717141810495314,0.5169897035019196
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.23925851947849588,0.10808485251470908,5.9907567878326855,33.4006200395535,89,0.5058413981962905,0.3712186614359389,0.8070752285756718,0.36637039469232213,0.4254592531664578
roaf78tUWxWSEjAUcUu8O7mrQbl1,0.1710353115281739,0.13027930319108164,6.0685387354152445,22.53133670966878,78,0.44920216671190477,0.31882629099599985,0.8441535130537492,0.2918452993584184,0.42132733767631364
s48aCkolCSNbBRSSRPle0r61a7H2,0.09880924544855792,0.29677773045378303,1.4194059709727085,160.61164638266385,127,0.7028268346701416,0.11613975693005861,0.7424519136564646,0.3206957278887844,0.47105281526453596
s5gTyWKzfkdHXNT3qicwPmdONYv1,0.28679730924174185,0.001,5.453331459928253,36.840529034365716,80,0.2833731970114425,0.5954121270213906,0.8724791943171617,0.3642031350866434,0.39645899469478557
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.20441285381017305,0.07154329380664803,4.662990031768779,40.60052367328908,78,0.41482854654143453,0.3905798114473019,0.8441662381267468,0.3181955321953618,0.4015442885451414
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.1451208302909663,0.06070700895602068,6.41908671134536,17.82720437342263,83,0.36952216908438407,0.3257677215849927,0.8658136672905795,0.2552590297964865,0.3455735404275196
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.026274342808184976,0.3,4.413488897097381,44.78259429271344,113,0.47686595274441473,0.0661902755665159,0.8248075284337161,0.19988814647884892,0.531103389947237
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.16440054961199524,0.023615386401878408,10.0,3.6116548730927955,69,0.2708959071805899,0.41672110559006603,0.9035527174867477,0.24423620636622856,0.3234637980494166
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.0907247353764258,0.27073443043183254,8.957805936116891,12.701392520634704,81,0.603214253566132,0.14219105651841518,0.7793961074684639,0.28688812240061495,0.5116437883735695
u64Uf920g5VD9Byq26LT2rs5o4t1,0.22929913947569092,0.1660957025269027,7.460356167687124,29.3216529728885,107,0.5942034514287534,0.30083319446356777,0.7822535634042125,0.3747560130260115,0.4521830143616831
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.18912165920094962,0.19918772883797561,8.333412162672564,16.394102214210506,83,0.5936757505889736,0.260651997094595,0.7780830492972058,0.35157770321554294,0.4886304271784087
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.145550636667121,0.1814549184994774,6.488799624254803,20.870677019945944,76,0.5315276466585199,0.24290639470308836,0.8014867522154007,0.30516636186300866,0.46289623063074375
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.3,0.12492597390160441,1.9396168461313419,154.31269870277293,126,0.7210617627315473,0.27170318382990855,0.6821783307516782,0.4761304466999094,0.3912779856207061
wkhxvE50megJGMA1EiROSZIJWNq1,0.2720229641662251,0.18252142138068944,6.3137759532510955,42.59785323554904,88,0.6780165275844641,0.2814640452157449,0.7346091460114453,0.430996853831658,0.5072712064420472
xBGZhFOeypWnqzSQClkrwV9z2vF3,0.18712096821614052,0.20324307979871595,6.430673521539811,27.28986914205187,78,0.6202613382392532,0.24651979170924726,0.7644658217835021,0.3616783771728473,0.4959428640121978
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,0.20925836895346542,0.2582566200990538,6.592902819942786,41.894887061051925,97,0.739046614887514,0.19716214472323565,0.7191402558395964,0.40560193355881663,0.5531255555718353
xHctBv4C2EU8rHYRouw0btT3GT02,0.29352195451335245,0.15535997767087975,5.908117466087055,47.29245709262398,90,0.6762108372402331,0.2992692687413875,0.7335092348679348,0.44589932845048874,0.4985076007396044
xyAILKfYP2M8GqAai11x6NT7IcP2,0.28137286444051884,0.1540060603843661,9.640928799130274,18.763212980345436,81,0.6395363226495665,0.3163493010061124,0.7515754026868925,0.4279790738524114,0.48880249472657195
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.16090975653414502,0.29672633217711936,5.487175338630959,51.44946205154798,101,0.7377434836488337,0.160069744346651,0.7163516378303286,0.3794660200567871,0.5542287354908995
yGTid3RXTdQe5JNosdSxvgktWIW2,0.1379786046872311,0.16512273103652797,7.252146794098054,14.878360039243649,73,0.5012725093026505,0.24823005429977632,0.8116261364285823,0.29304707202267805,0.43098723680890405
yatBVTBMCSMp0wJluOCLzTFKMyP2,0.17305486099026549,0.27382125968001597,5.491766756379278,45.57269610844262,91,0.7644883912067385,0.15998596058946885,0.6861164970196592,0.4097267913615692,0.5360272709646343
yfjd8LbAMrYeG54927d3GiKAyXI2,0.222396242221014,0.07810285034734725,6.6001330607301805,24.395292745344157,78,0.4740645666995917,0.3768195112140012,0.8134556866158125,0.35205888929523144,0.3946396971305338
zw1w9FipI9RjJsuhHse6UZavBxs2,0.19544113973486563,0.2576531058719096,6.586692086616242,40.86249960729479,110,0.7257436779220096,0.19353615547924785,0.7240630260050736,0.39332831263749285,0.5321661524153435
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.2150954526669901,0.001,4.6372371243579105,45.262780631186274,96,0.22780099030434522,0.5311966332526976,0.9106861591526597,0.2802947216764701,0.3066015167964488
