participant_id,wcst_pes,wcst_post_error_accuracy_drop,wcst_post_switch_error_rate,wcst_post_switch_error_delta,wcst_post_switch_pe_rate,wcst_post_switch_rt_cost_correct,wcst_trials_to_first_correct_after_shift,wcst_pe_run_length_mean,wcst_pe_run_length_max,wcst_pr_run_length_mean,wcst_pr_run_length_max,wcst_pe_cluster_rate,wcst_rt_jump_at_switch,wcst_failure_to_maintain_set,wcst_trials_to_rule_reacquisition,wcst_post_switch_recovery_slope,wcst_switch_cost_error_k1,wcst_switch_cost_rt_k1,wcst_switch_cost_error_k2,wcst_switch_cost_rt_k2,wcst_switch_cost_error_k3,wcst_switch_cost_rt_k3,wcst_switch_cost_error_k4,wcst_switch_cost_rt_k4,wcst_switch_cost_error_k5,wcst_switch_cost_rt_k5
e7NIVznoeNMC7bBejXnMVvFNPfx1,1984.8932051422505,-0.5166666666666666,0.4800000000000001,0.4800000000000001,0.36,179.59166668355476,3.0,1.8,3.0,2.111111111111111,6.0,0.3333333333333333,995.8666666825615,0.0,5.6,-65.8759999990464,1.0,2299.9866666793823,0.4,1123.166666686535,0.2,150.7066666841509,0.0,309.70666668415083,0.0,-179.15333334207534
fEL2NrgSd4MmDtLCAcMvCJQXTME2,351.5852941168728,-0.13235294117647056,0.36,0.36,0.31999999999999995,166.24500000253315,2.2,1.125,2.0,1.9090909090909092,3.0,0.2222222222222222,269.6666666686534,0.0,5.2,-30.691999999284644,0.2,125.81333333353192,0.4,552.0733333359161,0.2,212.4933333347241,0.0,-65.68666666050763,0.0,-143.66666666766005
fEq0OghbLpfD1jigl1Mbz96aMbg2,948.2010822490311,-0.30952380952380953,0.48,0.48,0.43999999999999995,243.393750001366,3.0,1.7272727272727273,4.0,2.466666666666667,13.0,0.21052631578947367,247.5466666658719,0.0,8.6,64.18600000023841,0.6,413.83999999662257,0.4,363.16000000139076,0.4,311.2199999978146,0.0,337.8800000001987,0.2,139.02000000079477
foaW7wtvY3XLNdguFUK7OvOefP93,1039.722885572119,0.008291873963515717,0.27999999999999997,0.27999999999999997,0.27999999999999997,558.598333333289,1.8,1.1428571428571428,2.0,1.6666666666666667,4.0,0.25,428.0599999999472,0.0,5.0,-46.787999999988834,0.2,988.0466666665859,0.2,191.54666666663246,0.0,585.9666666666045,0.2,71.68666666666977,0.2,11.666666666651121
g2G9l3no7RbeRA9a1W3JnfegTnh2,701.9235431286561,-0.18414918414918413,0.4,0.4,0.36,295.1375000228484,1.8,1.4166666666666667,3.0,2.0526315789473686,7.0,0.17647058823529413,101.30000001589454,0.0,6.6,93.12599999904634,0.2,327.6466666857401,0.2,18.50666667620344,0.6,353.18666669527704,0.2,410.60666667620336,0.2,291.3666667143504
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,2089.8273809523844,-0.15476190476190477,0.24,0.24,0.16,862.2933333332697,1.8,1.0,1.0,1.5833333333333333,3.0,0.25,1068.6666666666047,0.0,4.6,-144.86000000000476,0.4,1821.9333333333798,0.2,1067.5333333331937,0.0,256.5333333332402,0.0,374.9333333332868,0.0,446.1333333332403
h52Mz0cZjnOsmXT02EgU3JzzRKs2,803.8682539681829,-0.2698412698412699,0.039999999999999994,0.039999999999999994,0.0,84.62866666672133,1.2,0.0,0.0,1.3333333333333333,2.0,,222.2533333331346,0.0,3.2,-166.42799999967224,0.0,246.06666666617002,0.0,-19.493333333234,0.0,-135.21333333353206,0.0,-201.31333333204185,0.0,-278.6533333311478
h5RYP03wJuVN0xo7qAR8CKFxLaj1,842.4432379287134,-0.34595959595959597,0.4,0.4,0.36,993.3499999910593,2.4,1.4285714285714286,3.0,1.5,4.0,0.3,1360.5933333357175,0.0,7.0,-104.47000000119215,0.6,1726.8866666714353,0.2,2323.3866666714353,0.2,227.50666666428248,0.2,258.8466666618983,0.2,-98.81333331664398
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,924.2787878787765,0.10606060606060608,0.23999999999999994,0.23999999999999994,0.2,492.64999999999617,1.6,1.0,1.0,1.75,5.0,0.16666666666666666,416.8933333333427,0.0,5.0,-25.178000000002754,0.2,700.2799999999816,0.2,531.1800000000281,0.2,591.7399999999909,0.0,-52.4,0.2,171.219999999972
hrRr560eFBNwJ0CcUjCqtSD8TdP2,566.5595238097012,-0.1607142857142857,0.32,0.32,0.27999999999999997,203.59166666616997,2.4,1.3333333333333333,2.0,1.4444444444444444,3.0,0.25,291.0599999999007,1.0,4.8,-39.28400000013416,0.8,549.1733333341778,0.0,450.55333333238957,0.0,328.4933333322406,0.0,-212.62666666656733,0.0,-254.48666666820645
htPWXDgfuheOJbl6ihHore9XuDp2,717.8573533880947,-0.019607843137254832,0.19999999999999996,0.19999999999999996,0.2,684.798333644867,1.8,1.0,1.0,1.3333333333333333,3.0,0.2,534.1333334604899,0.0,4.2,99.92200008392328,0.2,691.0733337402344,0.0,813.3533332824707,0.0,459.09333381652834,0.0,713.5733337402344,0.2,302.1733329772949
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,1570.3703278729172,-0.1852459016393443,0.36,0.36,0.28,696.8183333555857,2.6,1.0,1.0,1.4705882352941178,4.0,0.125,617.2600000063578,0.0,5.4,-23.691999993324384,0.4,1208.4933333317438,0.2,663.713333360354,0.2,628.5333333412805,0.0,151.09333335558577,0.2,-307.0466666539511
i1tBstVkNiVP0qro7TgGD08IGGa2,901.6447860722874,-0.15508021390374327,0.36,0.36,0.32,443.99166666269304,2.2,1.3333333333333333,2.0,1.5333333333333334,3.0,0.25,597.1666666348776,0.0,6.0,-221.64399998664857,0.4,1009.1800000190739,0.2,269.2399999618531,0.2,156.98000001907357,0.2,-169.0400000095366,0.2,86.21999998092683
iKVZi0Oo96UrMBhPQMHWFcf55uA3,847.9745762711163,-0.30720338983050843,0.24,0.24,0.16,411.41666666664486,2.2,1.0,1.0,1.3076923076923077,4.0,0.25,503.1333333333333,0.0,4.2,-119.12000000000936,0.4,760.5999999999844,0.0,122.79999999998445,0.0,72.19999999998444,0.0,374.59999999998445,0.0,89.80000000003102
iWsc4pghIEWOQUZKuQJMfe516UI3,1567.386764713548,-0.049465240641711206,0.27999999999999997,0.27999999999999997,0.24,660.925,2.2,1.0,1.0,1.1578947368421053,2.0,0.16666666666666666,835.3599999984104,0.0,4.2,-156.88000000119217,0.2,1664.0133333325387,0.0,805.9533333301545,0.0,87.09333333969117,0.2,40.17333332300186,0.0,53.13333334922788
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,1426.803472222719,-0.35456110154905335,0.48,0.48,0.36,518.624999990066,2.4,1.1111111111111112,3.0,1.4516129032258065,6.0,0.15,2290.8933333158493,1.0,15.0,662.890000009537,0.2,3900.9133333444597,0.6,2966.093333315849,0.4,1502.4133333444597,0.4,4519.373333334925,0.6,710.9933333158493
iZX3U88SSqYAtT564nBPgHUBsei1,175.38977933265733,-0.22241579558652724,0.56,0.56,0.52,-111.68749999503308,3.0,1.3571428571428572,4.0,2.1666666666666665,7.0,0.21052631578947367,-99.16666666269298,0.0,7.8,0.7879999989270801,0.4,-193.95999999046327,0.4,-144.25999999046323,0.6,-127.79999999403962,0.4,11.579999989271096,0.2,152.22000000476837
idP8RVfm74N86O0dszLXANIpjXv2,935.8111111115045,-0.1284722222222222,0.2799999999999999,0.2799999999999999,0.2,678.0566666752102,1.8,1.0,1.0,1.75,3.0,0.2,116.52000001271563,0.0,5.2,256.4059999978543,0.6,69.06666668653489,0.4,398.96666667461403,0.0,1591.9666666746139,0.0,402.1066666722297,0.0,77.60666669607158
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,2043.0846774193333,-0.4657258064516129,0.4800000000000001,0.4800000000000001,0.31999999999999995,703.9166666666666,2.6,1.125,2.0,2.0833333333333335,5.0,0.2222222222222222,815.5333333333488,0.0,6.6,180.71999999999065,0.4,2409.2666666666664,0.4,217.0666666666666,0.6,293.66666666666663,0.2,1781.6666666666665,0.2,761.6666666666664
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,1248.4364406744303,-0.21610169491525422,0.12,0.12,0.08,604.6643333317836,1.6,1.0,1.0,1.1666666666666667,3.0,0.5,1089.5333333293597,0.0,3.6,-386.3239999973772,0.2,137.78666665951405,0.0,863.3466666618981,0.0,573.7066666523615,0.0,117.88666668335595,0.0,207.10666665236153
jzdk8E3tVXTXIozlfK5oeEb7wWp2,32.58931158591008,-0.1630434782608695,0.2799999999999999,0.2799999999999999,0.28,53.06333330472307,2.2,1.3333333333333333,3.0,1.6875,3.0,0.375,-48.76000002225241,0.0,4.6,55.71000000238413,0.4,100.01333330472298,0.2,-32.386666671435066,0.0,18.153333290417937,0.0,105.5733333190281,0.0,46.43333328564961
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,867.2789581121535,-0.1828396322778345,0.2,0.2,0.12000000000000002,613.4063333829247,1.4,1.4,2.0,1.8421052631578947,6.0,0.2857142857142857,886.8333333969116,1.0,5.2,-324.5040000343323,0.2,826.4266665776573,0.4,78.20666669209814,0.0,652.506666692098,0.0,220.30666669209808,0.2,340.866666730245
kI0YdycDU0X5hcoEPjEON3Ionyd2,848.6928571250357,-0.2873239436619719,0.36,0.36,0.36,234.33833332757158,2.0,1.4285714285714286,3.0,2.0,5.0,0.3,193.9333333333333,0.0,5.6,-24.196000003814753,0.2,569.5533333222071,0.2,65.43333334128079,0.4,528.7133333365124,0.2,-153.74666668971375,0.2,-241.24666667779292
kR2rCtaPyPaj7YMizKUDn5xL2qx1,677.4814699792676,-0.2412008281573499,0.44000000000000006,0.44000000000000006,0.36,719.3233333333008,2.4,1.4285714285714286,3.0,1.7647058823529411,4.0,0.3,442.8133333332991,0.0,5.6,144.83599999999632,0.6,-49.59333333340478,0.6,1176.28666666667,0.2,1013.6866666665765,0.0,394.2866666666232,0.0,105.92666666670695
kgSRatooJJfDaMZ2yIURqb8aJuE3,582.8,-0.4666666666666667,0.16,0.16,0.08,513.2373333338896,1.4,1.0,1.0,1.3,3.0,0.5,533.8533333311477,0.0,4.0,-142.5739999985695,0.4,572.6133333335321,0.2,122.7733333299557,0.0,121.99333333472411,0.0,418.6133333365121,0.0,-150.786666666468
kxerHPSL3bQjD74HhiebYf3blPr1,-246.57678132676745,-0.24235232067510554,0.8,0.8,0.8,99.33333333321696,5.5,1.8181818181818181,5.0,1.9285714285714286,5.0,0.25,-27.00000000007759,0.0,7.0,60.300000000011664,0.5,-54.00000000015518,1.0,-78.00000000003877,1.0,89.99999999996123,0.5,280.49999999996123,0.5,147.99999999996123
lHDkoPQu5reNCO45npeYSS9eLQl1,990.2347944991229,-0.2528375733855186,0.5599999999999999,0.5599999999999999,0.4800000000000001,255.877777841356,2.6,1.6,3.0,2.0,6.0,0.1875,177.44000008900957,0.0,8.8,101.14799999237057,0.8,288.53333342870076,0.4,363.5733333905538,0.4,-154.7866664568584,0.4,607.6133333524068,0.4,171.67333339055375
lpzDdvuMkKWkPxu6xeclmdctEp42,703.7776922697549,-0.27032967032967026,0.4,0.4,0.36,442.620000020663,2.8,1.2857142857142858,2.0,1.6666666666666667,4.0,0.2222222222222222,294.8733333110809,1.0,5.2,18.692000021934433,0.6,530.7133333047229,0.4,266.91333330472304,0.0,810.7933333714803,0.0,40.41333340009048,0.0,-101.92666670481363
m69r9GQTk2b51mvxrFLt4fZeJi52,1081.0764163372514,-0.06587615283267456,0.31999999999999995,0.31999999999999995,0.27999999999999997,641.4166666666706,1.8,1.2857142857142858,2.0,1.6875,4.0,0.2222222222222222,253.0666666666666,0.0,5.2,108.54000000000465,0.2,756.4666666666357,0.4,196.26666666668217,0.0,951.466666666682,0.2,251.6666666666822,0.0,262.4666666667287
mUZzgdWKnPb2txOkJg9FHgqX5792,431.3454321094207,-0.26716049382716045,0.5200000000000001,0.5200000000000001,0.5200000000000001,-377.81388888094153,2.8,2.2857142857142856,3.0,2.0625,7.0,0.1875,377.62666666507727,1.0,7.2,-159.1180000019075,0.8,1298.7066667000454,0.4,54.72666665713,0.2,-33.433333357175115,0.4,-350.07333334287,0.4,-192.4333333333333
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,1757.503015854056,-0.3047619047619048,0.2799999999999999,0.2799999999999999,0.2,1106.0716666797796,1.8,1.1666666666666667,2.0,1.5625,4.0,0.2857142857142857,1622.6400000015897,0.0,5.8,-648.5999999976158,0.0,2610.82666665713,0.2,373.36666666666656,0.2,197.5066667000454,0.2,-152.61333332856492,0.2,485.22666670481357
mg2WZiRBn4NQDKiMK43Y8dBqyG53,380.0095108695624,-0.36995967741935487,0.4,0.4,0.36000000000000004,57.61666666664339,2.2,1.5,2.0,1.7272727272727273,5.0,0.16666666666666666,-7.400000000062119,1.0,6.2,51.060000000013986,0.4,-67.60000000007763,0.4,129.99999999992238,0.4,208.19999999996895,0.2,32.80000000001551,0.2,-142.40000000007763
mweMgSlGM2VxThhwnupYxYzUbR23,202.22379679143364,-0.38101604278074874,0.24,0.24,0.24,291.10566666667347,1.4,1.5,2.0,1.4166666666666667,3.0,0.3333333333333333,389.1799999999968,0.0,4.6,-80.70599999999627,0.4,222.86666666669763,0.4,376.4666666666511,0.0,239.96666666669768,0.2,156.12666666666038,0.0,273.6466666667722
mwsliuPsLFhRFjtjQwYkqcCRDvi2,1684.98081958333,-0.20163934426229513,0.31999999999999995,0.31999999999999995,0.27999999999999997,813.9133332331976,2.6,1.4,2.0,1.6153846153846154,4.0,0.2857142857142857,671.6266666094463,0.0,4.6,-40.744000005722114,0.4,1435.3866665522257,0.2,530.5066667238872,0.0,980.1466664950054,0.0,72.88666655222578,0.0,102.28666674296059
nHy6rdfyacWW9BnyDb1dNvNYWfh1,583.8494363931306,-0.6128364389233955,0.6,0.6,0.4800000000000001,277.0291666680326,4.8,2.3333333333333335,4.0,2.533333333333333,8.0,0.19047619047619047,260.660000000149,1.0,9.0,288.85200000010434,1.0,278.98666666646807,0.8,624.36666666617,0.4,3113.066666668405,0.2,-94.15333333263797,0.4,-113.75333333189295
nT1qJOiMyDdJ9ui4el195A8Hsgs1,3595.0675724649773,-0.24637681159420288,0.19999999999999996,0.19999999999999996,0.2,1505.398333376646,1.8,1.1666666666666667,2.0,1.4285714285714286,3.0,0.2857142857142857,1854.5133333683013,1.0,4.2,-428.207999994755,0.2,4992.273333358765,0.0,818.0333333730699,0.0,198.43333337306981,0.0,9.113333392143295,0.0,-337.2466665983199
o4jXmZcjtMVF2ZInToRpVHUhpdV2,1404.073529460851,-0.35588235294117654,0.07999999999999999,0.07999999999999999,0.04,532.656666683356,1.2,1.5,2.0,1.4666666666666666,4.0,0.6666666666666666,436.3600000381469,0.0,3.2,93.72599998950957,0.0,632.8066666762033,0.0,299.1066667238871,0.2,356.1066666285197,0.0,984.1466666857399,0.0,-268.95333331426
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1180.1587976539722,-0.250733137829912,0.31999999999999995,0.31999999999999995,0.27999999999999997,246.21333333330693,2.4,1.1666666666666667,2.0,1.7,4.0,0.2857142857142857,313.80666666667287,0.0,5.0,7.411999999973878,0.4,637.0,0.0,229.4399999999442,0.0,-42.8800000000745,0.2,451.9799999999814,0.0,-14.400000000000137
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1318.692753623162,-0.35072463768115947,0.44000000000000006,0.44000000000000006,0.4,1063.5833333332994,3.0,1.5555555555555556,4.0,1.9375,8.0,0.2857142857142857,986.7333333332869,0.0,6.2,-186.96000000000475,0.4,2570.8666666666204,0.6,417.4666666666667,0.2,620.8666666665736,0.0,12.06666666657352,0.2,125.06666666662008
pRQimOpZtsekBI2I1kbnD3pycmo1,1448.5674653080343,-0.4432234432234432,0.4,0.4,0.32,4095.325,2.6,1.6,3.0,1.6923076923076923,4.0,0.375,494.6533333142599,0.0,4.6,1449.166000008583,0.6,1173.499999968211,0.2,342.83999997774754,0.2,12035.200000015895,0.2,1782.6000000158947,0.0,492.780000034968
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,144.4624999999586,-0.38888888888888884,0.5200000000000001,0.5200000000000001,0.4800000000000001,-12.436111111129208,3.0,1.8571428571428572,4.0,2.0,6.0,0.3076923076923077,-38.10000000004654,1.0,6.2,34.669999999986025,0.6,33.339999999975156,0.4,-51.78000000013658,0.6,-49.720000000034155,0.2,119.01999999995658,0.2,444.3000000000311
pcbRW89vVJcviD87V3uxyG4I9st2,1420.5924242424855,0.06060606060606055,0.11999999999999997,0.11999999999999997,0.08,608.1443333332721,1.4,1.0,1.0,1.2727272727272727,3.0,0.5,1090.0266666666294,1.0,3.8,-371.3380000000354,0.2,959.733333333271,0.0,496.99333333323386,0.0,426.47333333340146,0.0,223.2933333331408,0.0,-33.626666666598474
q0Atnpm0jZS5swcVmq0EMalQUKw1,1246.0000000000057,-0.31666666666666665,0.27999999999999997,0.27999999999999997,0.2,453.53333333339936,2.2,1.0,1.0,1.25,2.0,0.2,512.066666666721,0.0,4.6,-16.339999999990727,0.6,697.2666666666979,0.0,796.6666666667443,0.0,234.26666666669774,0.0,192.06666666676762,0.0,317.26666666669774
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-46.02036210184997,-0.11805555555555558,0.4,0.4,0.4,-442.4333333373071,2.0,1.7142857142857142,3.0,2.625,5.0,0.25,-422.73333332935977,0.0,10.0,7.789999997615809,0.0,-524.6333333651226,0.0,-206.6333333055179,1.0,-328.5333333412807,0.0,-596.0333333412807,0.0,-170.4333333174386
qnR5PLX1v3fPi6SwTJMwGcadwyD3,441.1662046930303,-0.22281449893390182,0.36,0.36,0.27999999999999997,125.25333333959176,2.2,1.3333333333333333,2.0,1.8666666666666667,5.0,0.16666666666666666,217.50000000794725,0.0,6.0,-52.78400000214576,0.6,788.3800000091394,0.0,-14.379999993244837,0.2,57.62000000675516,0.2,-20.040000001589487,0.4,279.3200000007946
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,2556.317874396216,-0.009661835748792313,0.23999999999999994,0.23999999999999994,0.24,1085.953333333309,1.6,1.0,1.0,1.5,4.0,0.14285714285714285,1763.6266666666293,0.0,5.0,-376.8659999999918,0.2,3005.320000000019,0.4,2069.3999999999533,0.0,539.8999999999535,0.0,-435.4600000000093,0.0,-354.4000000000466
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1755.879230771997,-0.3221153846153846,0.23999999999999994,0.23999999999999994,0.2,293.95499999324477,1.8,1.5714285714285714,4.0,1.631578947368421,4.0,0.36363636363636365,396.3666666646799,0.0,4.4,18.727999996542895,0.2,1171.239999995629,0.2,56.15999999443689,0.0,174.55999999443685,0.2,553.6799999872843,0.2,469.4999999980132
rNe3cRPepZUXbJhmmfQZiGsVzX22,743.4589947119514,-0.21693121693121697,0.36,0.36,0.24,-95.64666665891816,1.4,1.0,1.0,1.75,3.0,0.1,-223.82666666110353,2.0,7.6,140.81399999916556,0.6,-305.2933333257834,0.6,23.906666668256094,0.0,199.92666667302433,0.2,61.3666666706403,0.2,-337.8933333198229
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1368.7483105023157,-0.27671232876712326,0.36,0.36,0.24,660.6299999999892,2.6,1.125,2.0,1.375,5.0,0.2222222222222222,1073.793333333358,2.0,5.2,-77.42600000001502,0.4,1542.8133333333924,0.2,1623.8733333333087,0.2,155.9933333332805,0.0,360.97333333335513,0.0,913.4333333332713
roaf78tUWxWSEjAUcUu8O7mrQbl1,1478.19790210157,-0.2102564102564103,0.39999999999999997,0.39999999999999997,0.31999999999999995,922.6266666650772,2.6,1.2857142857142858,2.0,1.4666666666666666,3.0,0.2222222222222222,1856.8666666587192,0.0,5.4,-398.92000000000036,0.6,3852.9599999825164,0.6,1102.859999982516,0.0,819.3600000301998,0.0,136.97999998728432,0.0,514.6399999777476
s48aCkolCSNbBRSSRPle0r61a7H2,-623.9019429265393,-0.2944444444444444,0.5,0.5,0.5,250.83333333333348,3.0,1.5,3.0,1.6818181818181819,6.0,0.125,226.50000000007765,1.0,5.0,-51.30000000003521,1.0,878.000000000039,0.0,484.500000000039,0.0,-270.0000000000774,0.5,-365.499999999961,0.5,1385.0000000001555
s5gTyWKzfkdHXNT3qicwPmdONYv1,615.6031746030651,0.11428571428571432,0.11999999999999997,0.11999999999999997,0.04,295.4546666664164,1.4,1.0,1.0,1.0909090909090908,2.0,1.0,233.53333333314703,0.0,3.8,56.31799999997027,0.2,401.366666666232,0.0,175.52666666656734,0.0,190.9466666663066,0.0,510.50666666645554,0.2,168.12666666656733
sqfXvh6GJLaYAqr3RvHrixP8IOx1,2446.886417934788,-0.32537313432835824,0.2,0.2,0.12000000000000002,470.317916705211,2.0,1.0,1.0,1.7,5.0,0.2,665.4000000476838,1.0,5.0,-89.93600000381477,0.2,864.0733333905539,0.2,396.6533333619435,0.2,354.91333335240677,0.0,540.3733333905539,0.2,69.093333419164
ssPK6ISW0HerTGke9hznqJ2LpKu1,346.2939799467192,-0.17725752508361203,0.43999999999999995,0.43999999999999995,0.32,506.3950000127156,2.8,1.0,1.0,1.8,5.0,0.125,236.5600001017252,0.0,5.6,82.88599996566776,0.6,286.63333358764646,0.4,398.1533332824707,0.2,572.8133333206176,0.0,296.23333339691163,0.0,201.09333343505855
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,124.10228449393935,-0.28634010354440464,0.76,0.76,0.68,2263.2166667381925,4.0,1.8,4.0,2.7222222222222223,11.0,0.14814814814814814,352.0533333301544,0.0,10.6,710.5400000095367,1.0,-23.06666671435041,0.6,1312.27333334287,0.6,-91.98666669527688,0.6,3354.1133334000906,0.4,1077.5133334000907
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,646.9591400392594,-0.08602150537634401,0.23999999999999994,0.23999999999999994,0.2,702.2166668415069,1.6,1.0,1.0,2.1,4.0,0.2,424.54666684468594,0.0,4.8,184.21199996948252,0.2,427.99333356221507,0.4,327.4533334096273,0.0,679.7133336385091,0.0,1313.3933333714804,0.0,592.7933335622151
tv88wS5Nf6SjruozSmXJxQSmx6J3,1267.9045454410764,-0.3225108225108225,0.52,0.52,0.48,341.90624999006593,1.6,1.7142857142857142,4.0,2.5714285714285716,6.0,0.3333333333333333,92.35999998648958,0.0,6.0,549.2060000014305,0.6,87.00666665236159,0.4,115.12666664520899,0.8,150.10666665236155,0.4,2789.426666669051,0.0,947.7466666499774
u64Uf920g5VD9Byq26LT2rs5o4t1,833.9669530886886,-0.170522141440846,0.4,0.4,0.31999999999999995,632.5520833395422,2.0,1.1666666666666667,2.0,2.3,4.0,0.14285714285714285,320.86000000635784,0.0,6.0,256.11800000309955,0.4,761.1866666714351,0.8,296.8266666690509,0.4,1007.166666678588,0.0,1062.1666666905087,0.0,-20.753333338101697
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,1830.648221342617,0.08249721293199563,0.36000000000000004,0.36000000000000004,0.32,880.4349999964237,1.8,1.0,1.0,1.8333333333333333,5.0,0.125,698.1799999932448,0.0,6.4,-81.78799999773513,0.0,1861.1399999916557,0.4,171.2799999892711,0.4,510.34000000953677,0.2,328.58000000119205,0.0,491.81999999880793
v8nNKiWvPdcjiHXZci39OuFTY6M2,3051.6510752685454,-0.36476426799007444,0.4,0.4,0.32,1804.5208333283663,2.6,1.5,3.0,1.6153846153846154,3.0,0.3333333333333333,2226.9399999916554,0.0,5.8,15.400000001787863,0.6,3962.6200000007957,0.4,2776.339999987682,0.2,2091.860000004371,0.0,954.2399999936422,0.2,290.01999998887385
wdppvL4tIkVlGjou6aYzzjlaZXB2,206.18484057986097,-0.39826619071902086,0.5,0.5,0.5,-333.73333333432674,1.5,1.45,4.0,1.9565217391304348,5.0,0.13793103448275862,-559.7333333337058,0.0,21.0,135.68000000007453,0.5,-586.4666666667908,0.5,-363.7666666675358,0.0,-125.7666666675359,1.0,-280.9166666660458,0.5,424.38333333469905
wkhxvE50megJGMA1EiROSZIJWNq1,1470.53818181873,-0.34615384615384615,0.36,0.36,0.32,481.86333333353207,2.2,1.4,3.0,1.9411764705882353,4.0,0.21428571428571427,169.8800000001987,0.0,8.2,60.43599999874832,0.4,160.15333333214113,0.4,330.2133333345254,0.2,791.033333330353,0.0,6.0133333285648405,0.2,-36.3066666672627
xBGZhFOeypWnqzSQClkrwV9z2vF3,721.7317460317531,-0.2142857142857142,0.5199999999999999,0.5199999999999999,0.32,674.710416666688,2.4,1.1428571428571428,2.0,1.3571428571428572,3.0,0.25,336.2200000000496,0.0,6.2,179.28800000001218,0.4,596.3133333333612,0.4,441.39333333338925,0.6,1190.4333333334264,0.2,570.3333333334265,0.0,85.77333333341707
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,419.2101161996087,-0.08133971291866038,0.43999999999999995,0.43999999999999995,0.43999999999999995,430.55999999997823,2.4,1.2,2.0,1.9523809523809523,10.0,0.1111111111111111,507.3266666666915,0.0,7.2,-7.8820000000298425,0.4,617.1333333334109,0.4,863.6333333333175,0.0,249.3933333332804,0.4,185.67333333326195,0.0,61.71333333334576
xHctBv4C2EU8rHYRouw0btT3GT02,623.9211594202422,-0.24057971014492752,0.31999999999999995,0.31999999999999995,0.2,413.0383333334233,1.8,1.2222222222222223,2.0,1.7647058823529411,3.0,0.18181818181818182,601.6666666666666,0.0,8.4,-118.38399999993858,0.4,1565.4933333333272,0.2,157.7133333333457,0.2,244.6533333335692,0.2,150.29333333351332,0.2,94.77333333349472
xyAILKfYP2M8GqAai11x6NT7IcP2,1518.5357060849433,-0.2801377726750861,0.36,0.36,0.24,219.66500000002173,1.8,1.1428571428571428,2.0,1.6923076923076923,3.0,0.25,294.7733333332464,0.0,6.0,128.08600000003344,0.4,450.44666666655485,0.4,455.9066666665176,0.2,859.70666666689,0.2,413.7666666666666,0.2,181.52666666644313
y1EHXv8tUTa4BRS4fRio7bULYfA2,885.2006666302682,-0.30043859649122806,0.43999999999999995,0.43999999999999995,0.36,507.43000001112614,1.8,1.6,5.0,2.066666666666667,5.0,0.3125,412.7,1.0,8.2,93.57599998474124,0.2,618.6799999872843,0.2,431.97999989191686,0.6,609.2799999872844,0.4,660.0200000445047,0.4,652.8200000445047
yGTid3RXTdQe5JNosdSxvgktWIW2,1353.564828617029,-0.26527570789865873,0.31999999999999995,0.31999999999999995,0.31999999999999995,388.2950000147024,2.4,1.6,3.0,1.9090909090909092,5.0,0.375,-80.37333335081739,0.0,4.8,167.242000014782,0.6,-285.14666666189845,0.2,376.3533333142599,0.0,176.23333338101693,0.0,273.1933333476386,0.0,-273.1266666809719
yatBVTBMCSMp0wJluOCLzTFKMyP2,1483.9999999999861,-0.48863636363636365,0.6,0.6,0.36000000000000004,-4.6250000001551825,3.2,1.4285714285714286,3.0,1.7857142857142858,5.0,0.3,245.7333333325883,0.0,7.0,240.32000000007451,0.6,855.9999999997517,0.6,138.99999999975168,0.4,1157.1999999990064,0.4,793.1999999990066,0.4,427.1999999982616
yfjd8LbAMrYeG54927d3GiKAyXI2,1382.5277777777974,-0.38888888888888884,0.4,0.4,0.27999999999999997,435.67916666664433,2.6,1.1666666666666667,2.0,1.2941176470588236,3.0,0.2857142857142857,550.5533333333209,0.0,5.2,29.24399999999208,0.4,554.8800000000044,0.4,823.5599999999392,0.2,1319.4399999999905,0.2,37.15999999998594,0.0,33.11999999999525
zw1w9FipI9RjJsuhHse6UZavBxs2,389.37084398974343,0.045396419437340074,0.4,0.4,0.32,418.63333333334884,2.2,1.1428571428571428,2.0,1.380952380952381,2.0,0.25,390.7333333333022,3.0,5.6,26.900000000018576,0.2,808.3333333333178,0.4,538.5333333333178,0.2,297.7333333333178,0.2,215.13333333336436,0.0,260.7333333333178
