participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy
iWsc4pghIEWOQUZKuQJMfe516UI3,1.25,0.0,1.0,0.0,1.0,12569.5,1184.556962023053,11384.943037976947,1,80,1.0,79.0,0.0,0.0,955.4912326246937,0.06719688036269783,15.0,0.11940298517719027,0.7499999964030412,0.25000000359695884,0.8805970148228097,1.3333333333333333,7.555555555555555,0.42270908780599087
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.7936507936507936,0.008064516129040666,1.0,0.0,0.9919354838709593,54090.10000002384,3687.3655999965667,50402.73440002727,2,126,1.0,62.5,0.0,0.0,3667.908302673451,0.04628811994522685,34.12698412698413,0.2073170735792003,0.39534883845034385,0.6046511615496561,0.7926829264207996,2.5294117647058822,4.611111111111111,0.6418741655075033
iZX3U88SSqYAtT564nBPgHUBsei1,1.9230769230769231,0.009900916296517412,1.0,7.608663348009401e-109,0.9900990837034825,3135.2504327111947,1216.4981695760832,1918.7522631351114,3,104,1.0,51.0,0.0,117.25,319.36464129995585,0.09503011725564635,79.8076923076923,0.6190476190476252,0.1585365853658551,0.8414634146341449,0.3809523809523748,5.928571428571429,1.6153846153846154,0.5030568449172427
idP8RVfm74N86O0dszLXANIpjXv2,4.054054054054054,0.02857158756011746,1.0,2.173881467104982e-37,0.9714284124398825,4642.160367910923,1446.4251312439812,3195.735236666942,5,74,1.0,23.666666666666668,0.0,323.80185642830605,406.13069453774085,0.16965822650230866,12.162162162162163,0.09374999999999986,0.7777777777777855,0.2222222222222145,0.9062500000000001,1.2857142857142858,9.285714285714286,0.3701435561873807
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,25.31645569620253,0.15137095025860975,0.43430618386874253,0.5656938161312576,0.8486290497413903,3381.238179564161,1345.5548757881097,2035.6833037760512,17,79,2.2222222222222223,6.555555555555555,0.2222222222222222,1541.4840535990106,359.2255866723289,0.5657851352326257,24.050632911392405,0.10224825348124264,0.3693574367519623,0.6306425632480378,0.8977517465187573,2.7142857142857144,8.571428571428571,0.5516628608532441
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,6.25,0.066053517296074,0.9999690971016906,3.0902898309495085e-05,0.933946482703926,5001.157602855188,2087.632788768667,2913.524814086521,7,64,1.0,15.0,0.0,1209.5830467217913,618.5956437217562,0.2337916587064593,6.25,0.033898305084745645,0.7499999999999982,0.2500000000000018,0.9661016949152543,1.3333333333333333,20.0,0.2337916587064593
jzdk8E3tVXTXIozlfK5oeEb7wWp2,1.282051282051282,0.0,1.0,0.0,1.0,3969.5,1276.609090916522,2692.8909090834777,1,78,1.0,77.0,0.0,0.0,280.17569172166714,0.06859321793659609,89.74358974358975,0.7500000000000027,0.08695652173912992,0.91304347826087,0.24999999999999734,10.0,1.3333333333333333,0.3306806308319787
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,16.831683168316832,0.17198584330528863,0.7386986667830416,0.2613013332169583,0.8280141566947115,3921.423547105995,1398.5150845398525,2522.9084625661426,25,101,1.3076923076923077,6.461538461538462,0.0,2383.29083720562,386.0961991049967,0.45320726979379394,11.881188118811881,0.09090909094772771,0.7499999996549122,0.2500000003450879,0.9090909090522723,1.3333333333333333,9.88888888888889,0.3645510445282253
kI0YdycDU0X5hcoEPjEON3Ionyd2,2.2988505747126435,0.01190476190476237,1.0,3.2746407062725958e-211,0.9880952380952376,10751.850000023842,1619.784705883615,9132.065294140226,3,87,1.0,42.5,0.0,218.94999998807725,821.9823845982758,0.10945235816266657,18.39080459770115,0.10000013221524351,0.4999975619975877,0.5000024380024122,0.8999998677847564,2.0,8.875,0.47726799422044697
kR2rCtaPyPaj7YMizKUDn5xL2qx1,5.952380952380952,0.06224660573421112,0.999996378844827,3.621155173027678e-06,0.937753394265789,3790.970514916272,1189.1918962359025,2601.7786186803696,9,84,1.0,15.8,0.0,1379.7762378009231,452.63967165261244,0.22565525233063266,16.666666666666664,0.11594202898550725,0.6428571428571431,0.35714285714285676,0.8840579710144927,1.5555555555555556,7.777777777777778,0.45056120886630463
