correct,trial,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt,resp_time_ms,trial_index
True,102,red,incongruent,초록,red,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,668695.3999999762,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,678.6000000238419,669374.0,102.0
True,103,red,neutral,학교,red,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,670012.5999999642,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,601.4000000357628,670614.0,103.0
True,104,green,congruent,초록,green,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,671250.3999999762,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,726.3000000119209,671976.6999999881,104.0
True,105,red,incongruent,파랑,red,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,672603.2999999523,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,1242.4000000357628,673845.6999999881,105.0
True,106,blue,neutral,기차,blue,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,674477.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,710.8999999761581,675188.3999999762,106.0
True,107,yellow,neutral,기차,yellow,Jp6aXC9KLjcFZBaQdZl4i9dUscl1,675826.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,759.8999999761581,676586.3999999762,107.0
True,0,green,incongruent,노랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,570048.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,2317.600000023842,572366.2000000477,0.0
True,1,red,incongruent,초록,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,572975.7000000477,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1285.100000023842,574260.8000000715,1.0
True,2,blue,neutral,가방,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,574873.7000000477,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,1870.1999999284744,576743.8999999762,2.0
True,3,green,neutral,가방,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,577351.1000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,845.8999999761581,578197.0,3.0
True,4,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,578807.5,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1471.399999976158,580278.8999999762,4.0
True,5,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,580890.3000000715,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,771.5999999046326,581661.8999999762,5.0
True,7,green,incongruent,노랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,583587.3000000715,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1480.5,585067.8000000715,7.0
True,8,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,585683.8999999762,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1702.8000000715256,587386.7000000477,8.0
True,9,red,incongruent,노랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,587992.8999999762,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,828.9000000953674,588821.8000000715,9.0
True,10,yellow,neutral,학교,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,589435.7000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1152.399999976158,590588.1000000238,10.0
True,11,red,neutral,기차,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,591211.2000000477,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,1156.5,592367.7000000477,11.0
True,12,red,incongruent,파랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,592993.3000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,1015.2999999523164,594008.6000000238,12.0
True,13,green,incongruent,빨강,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,594629.3999999762,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,1641.4000000953674,596270.8000000715,13.0
True,14,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,596892.8999999762,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,891.7000000476837,597784.6000000238,14.0
True,16,green,incongruent,파랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,599865.1000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,1433.0,601298.1000000238,16.0
True,17,yellow,incongruent,초록,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,601915.6000000238,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1888.1000000238416,603803.7000000477,17.0
True,18,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,604410.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,881.3000000715256,605291.8000000715,18.0
True,19,green,neutral,기차,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,605904.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,1353.100000023842,607257.1000000238,19.0
True,20,red,neutral,학교,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,607871.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,1290.600000023842,609161.7000000477,20.0
True,21,red,incongruent,노랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,609780.2000000477,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1749.600000023842,611529.8000000715,21.0
True,22,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,612149.3000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,782.5,612931.8000000715,22.0
True,23,yellow,neutral,가방,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,613552.3999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1119.5,614671.8999999762,23.0
True,24,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,615295.5,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1728.3000000715256,617023.8000000715,24.0
True,25,red,incongruent,초록,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,617634.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1029.8000000715256,618663.8000000715,25.0
True,26,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,619273.0,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1874.0,621147.0,26.0
True,27,yellow,neutral,기차,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,621760.6000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1217.399999976158,622978.0,27.0
True,30,green,neutral,가방,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,630854.3000000715,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,1518.5,632372.8000000715,30.0
True,31,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,632984.5,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,2209.600000023842,635194.1000000238,31.0
True,32,blue,neutral,학교,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,635802.8999999762,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,985.0,636787.8999999762,32.0
True,33,blue,incongruent,빨강,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,637402.8999999762,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1829.0,639231.8999999762,33.0
True,34,green,neutral,학교,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,639844.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,2374.600000023842,642218.7000000477,34.0
True,35,red,incongruent,초록,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,642836.3000000715,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1372.6999999284744,644209.0,35.0
True,36,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,644824.3000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,2190.7999999523163,647015.1000000238,36.0
True,37,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,647626.3000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1831.6999999284744,649458.0,37.0
True,38,green,neutral,기차,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,650069.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,1004.2000000476836,651073.7000000477,38.0
True,39,yellow,incongruent,초록,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,651694.1000000238,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1037.7000000476835,652731.8000000715,39.0
True,40,blue,neutral,기차,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,653341.6000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,773.7000000476837,654115.3000000715,40.0
True,41,yellow,incongruent,빨강,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,654723.6000000238,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,935.2000000476836,655658.8000000715,41.0
True,43,blue,neutral,기차,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,659890.3999999762,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,1735.7000000476835,661626.1000000238,43.0
True,44,green,incongruent,노랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,662236.3999999762,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,807.3000000715256,663043.7000000477,44.0
True,45,blue,incongruent,노랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,663652.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1291.2000000476835,664943.8000000715,45.0
True,46,red,neutral,기차,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,665566.1000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,954.7000000476836,666520.8000000715,46.0
True,47,red,neutral,가방,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,667129.6000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,612.2000000476837,667741.8000000715,47.0
True,48,red,neutral,학교,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,668347.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,626.5,668973.7000000477,48.0
True,49,yellow,neutral,학교,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,669582.7000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,660.0,670242.7000000477,49.0
True,50,blue,incongruent,노랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,670850.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,703.2000000476837,671553.8000000715,50.0
True,51,red,incongruent,파랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,672170.8999999762,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,676.9000000953674,672847.8000000715,51.0
True,52,green,incongruent,파랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,673453.2000000477,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,1145.5,674598.7000000477,52.0
True,53,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,675207.3000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,549.6999999284744,675757.0,53.0
True,54,blue,incongruent,빨강,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,676369.1000000238,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,782.7000000476837,677151.8000000715,54.0
True,55,blue,neutral,가방,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,677772.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,542.3000000715256,678314.3000000715,55.0
True,56,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,678928.6000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1011.100000023842,679939.7000000477,56.0
True,57,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,680546.2000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1198.6999999284744,681744.8999999762,57.0
True,58,yellow,neutral,기차,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,682358.3000000715,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,628.2999999523163,682986.6000000238,58.0
True,59,red,neutral,학교,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,683607.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,650.6000000238419,684257.7000000477,59.0
True,60,green,incongruent,빨강,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,684867.3000000715,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,899.5999999046326,685766.8999999762,60.0
True,61,blue,neutral,학교,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,686376.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,816.2999999523163,687192.5,61.0
True,62,yellow,neutral,기차,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,687800.8999999762,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,770.9000000953674,688571.8000000715,62.0
True,63,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,689182.3999999762,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,668.6000000238419,689851.0,63.0
True,64,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,690461.3000000715,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1400.399999976158,691861.7000000477,64.0
True,65,green,incongruent,빨강,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,692466.5,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,892.3999999761581,693358.8999999762,65.0
True,66,blue,incongruent,초록,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,693964.6000000238,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,1961.2999999523165,695925.8999999762,66.0
True,67,yellow,neutral,가방,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,696530.8999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1822.900000095368,698353.8000000715,67.0
True,68,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,698970.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,612.8000000715256,699582.8000000715,68.0
True,69,yellow,incongruent,초록,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,700189.2000000477,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1437.600000023842,701626.8000000715,69.0
True,70,green,neutral,기차,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,702236.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,1014.399999976158,703250.8999999762,70.0
True,71,yellow,neutral,가방,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,703854.3999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,797.9000000953674,704652.3000000715,71.0
True,72,blue,neutral,학교,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,705278.6000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,954.2000000476836,706232.8000000715,72.0
True,73,red,incongruent,노랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,706842.3000000715,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1061.5,707903.8000000715,73.0
True,74,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,708515.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,601.7000000476837,709116.7000000477,74.0
True,75,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,709739.1000000238,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1725.899999976158,711465.0,75.0
True,76,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,712084.3000000715,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,2612.6999999284744,714697.0,76.0
True,77,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,715308.7000000477,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,2430.1999999284744,717738.8999999762,77.0
True,78,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,718344.5,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,979.899999976158,719324.3999999762,78.0
True,79,blue,incongruent,초록,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,719941.3999999762,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,638.4000000953674,720579.8000000715,79.0
True,80,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,721203.7000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,465.10000002384186,721668.8000000715,80.0
True,81,yellow,incongruent,파랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,722290.1000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,630.7000000476837,722920.8000000715,81.0
True,82,yellow,neutral,학교,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,723538.3000000715,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,559.5,724097.8000000715,82.0
True,83,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,724714.3000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,763.5999999046326,725477.8999999762,83.0
True,84,blue,incongruent,노랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,726094.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,655.3000000715256,726749.8000000715,84.0
True,85,blue,congruent,파랑,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,727369.5,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,506.5,727876.0,85.0
True,86,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,728495.3999999762,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,541.4000000953674,729036.8000000715,86.0
True,87,red,neutral,기차,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,729647.2000000477,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,437.60000002384186,730084.8000000715,87.0
True,88,green,neutral,가방,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,730695.6000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,782.2000000476837,731477.8000000715,88.0
True,89,blue,neutral,기차,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,732094.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,704.2000000476837,732798.7000000477,89.0
True,90,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,733416.6000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,536.2000000476837,733952.8000000715,90.0
True,91,green,neutral,학교,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,734573.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,856.7999999523163,735429.8999999762,91.0
True,92,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,736047.7000000477,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,718.6000000238419,736766.3000000715,92.0
True,94,red,neutral,가방,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,739325.7000000477,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,935.1999999284744,740260.8999999762,94.0
True,95,yellow,incongruent,빨강,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,740874.6000000238,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,827.1000000238419,741701.7000000477,95.0
True,96,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,742314.0,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,627.1000000238419,742941.1000000238,96.0
True,97,red,incongruent,파랑,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,743550.3000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,602.5,744152.8000000715,97.0
True,98,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,744767.3000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1128.5,745895.8000000715,98.0
True,99,red,congruent,빨강,red,g2G9l3no7RbeRA9a1W3JnfegTnh2,746508.7000000477,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1121.1999999284744,747629.8999999762,99.0
True,100,yellow,incongruent,파랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,748234.2000000477,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1632.6999999284744,749866.8999999762,100.0
True,101,green,incongruent,파랑,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,750495.3999999762,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,598.3000000715256,751093.7000000477,101.0
True,102,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,751715.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,803.3999999761581,752518.8999999762,102.0
True,103,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,753123.3000000715,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1680.7999999523165,754804.1000000238,103.0
True,104,blue,neutral,가방,blue,g2G9l3no7RbeRA9a1W3JnfegTnh2,755415.6000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,1086.2999999523165,756501.8999999762,104.0
True,105,yellow,incongruent,파랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,757126.8999999762,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,2197.0,759323.8999999762,105.0
True,106,yellow,congruent,노랑,yellow,g2G9l3no7RbeRA9a1W3JnfegTnh2,759942.1000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,848.7000000476837,760790.8000000715,106.0
True,107,green,congruent,초록,green,g2G9l3no7RbeRA9a1W3JnfegTnh2,761398.3000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1071.5,762469.8000000715,107.0
True,0,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,770216.6000000238,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1666.5,771883.1000000238,0.0
True,1,blue,incongruent,초록,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,772495.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,1507.899999976158,774002.8999999762,1.0
True,2,red,neutral,기차,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,774643.6000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,857.3999999761581,775501.0,2.0
True,3,blue,neutral,학교,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,776127.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,785.7999999523163,776913.0,3.0
True,4,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,777544.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,744.8000000715256,778289.3000000715,4.0
True,5,blue,neutral,가방,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,778916.1000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,785.0,779701.1000000238,5.0
True,6,green,incongruent,빨강,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,780320.1000000238,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,1255.2999999523165,781575.3999999762,6.0
True,7,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,782196.2000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,736.5,782932.7000000477,7.0
True,8,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,783550.7000000477,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,862.0,784412.7000000477,8.0
