t2_stim,t1_resp,t1_stim,t1_correct,t2_correctResp,idx,t2_resp,t2_correct,t1_correctResp,t1_rt,t2_resp_ms,participant_id,t1_rt_ms,t1_resp_ms,t2_onset_ms,task,block_index,t2_pressed_while_t1_pending,soa,t1_timeout,t2_timeout,soa_measured_ms,response_order,t1_onset_ms,trial_index,t2_rt,soa_bin
red,O,5,True,R,44,R,True,O,,1463002.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,1854.4000000059605,1462453.799999997,1460776.299999997,prp,,False,150.0,False,False,176.90000000596046,T1→T2,1460599.399999991,44.0,2226.5,short
blue,E,4,True,B,48,B,True,E,,1475749.099999994,wkhxvE50megJGMA1EiROSZIJWNq1,728.0,1474624.299999997,1474071.799999997,prp,,False,150.0,False,False,175.5,T1→T2,1473896.299999997,48.0,1677.2999999970198,short
red,O,9,True,R,51,R,True,O,,1483503.0,wkhxvE50megJGMA1EiROSZIJWNq1,783.1000000089407,1483015.299999997,1482309.599999994,prp,,False,50.0,False,False,77.40000000596046,T1→T2,1482232.199999988,51.0,1193.4000000059605,short
red,E,2,True,R,53,R,True,E,,1490410.299999997,wkhxvE50megJGMA1EiROSZIJWNq1,1525.7999999970198,1489891.699999988,1488546.099999994,prp,,False,150.0,False,False,180.20000000298023,T1→T2,1488365.899999991,53.0,1864.20000000298,short
blue,E,2,True,B,55,B,True,E,,1495185.0,wkhxvE50megJGMA1EiROSZIJWNq1,827.7999999970198,1494742.099999994,1494092.099999994,prp,,False,150.0,False,False,177.79999999701977,T1→T2,1493914.299999997,55.0,1092.9000000059605,short
blue,O,3,True,B,56,B,True,O,,1498005.0,wkhxvE50megJGMA1EiROSZIJWNq1,1006.8999999910592,1497204.399999991,1497414.099999994,prp,,False,1200.0,False,False,1216.5999999940395,T1→T2,1496197.5,56.0,590.9000000059605,long
blue,E,6,True,B,57,B,True,E,,1501518.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,1760.0,1500772.699999988,1499191.399999991,prp,,False,150.0,False,False,178.70000000298023,T1→T2,1499012.699999988,57.0,2327.4000000059605,short
blue,E,2,True,B,58,B,True,E,,1503919.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,979.3999999910592,1503512.399999991,1502691.399999991,prp,,False,150.0,False,False,158.3999999910593,T1→T2,1502533.0,58.0,1228.4000000059605,short
blue,E,2,True,B,59,B,True,E,,1506902.299999997,wkhxvE50megJGMA1EiROSZIJWNq1,1109.0,1506039.799999997,1506160.799999997,prp,,False,1200.0,False,False,1230.0,T1→T2,1504930.799999997,59.0,741.5,long
blue,O,1,True,B,64,B,True,O,,1528834.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,901.2999999970198,1528494.399999991,1527769.5,prp,,False,150.0,False,False,176.40000000596046,T1→T2,1527593.099999994,64.0,1064.699999988079,short
blue,O,3,True,B,67,B,True,O,,1536604.5,wkhxvE50megJGMA1EiROSZIJWNq1,1533.800000011921,1536268.0,1535949.699999988,prp,,False,1200.0,False,False,1215.5,T1→T2,1534734.199999988,67.0,654.8000000119209,long
red,E,8,True,R,68,R,True,E,,1539002.599999994,wkhxvE50megJGMA1EiROSZIJWNq1,959.2999999970198,1538579.899999991,1537695.399999991,prp,,False,50.0,False,False,74.79999999701977,T1→T2,1537620.599999994,68.0,1307.2000000029802,short
red,O,1,True,R,69,R,True,O,,1541681.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,1087.0,1541102.5,1540094.599999994,prp,,False,50.0,False,False,79.09999999403954,T1→T2,1540015.5,69.0,1587.2000000029802,short
red,O,5,True,R,70,R,True,O,,1544510.099999994,wkhxvE50megJGMA1EiROSZIJWNq1,891.0999999940395,1543589.899999991,1543917.299999997,prp,,False,1200.0,False,False,1218.5,T1→T2,1542698.799999997,70.0,592.7999999970198,long
blue,O,7,True,B,72,B,True,O,,1549657.5,wkhxvE50megJGMA1EiROSZIJWNq1,1009.7999999970198,1549370.599999994,1548539.899999991,prp,,False,150.0,False,False,179.09999999403954,T1→T2,1548360.799999997,72.0,1117.6000000089407,short
red,E,2,True,R,73,R,True,E,,1552239.299999997,wkhxvE50megJGMA1EiROSZIJWNq1,1137.2999999970198,1551811.199999988,1550854.399999991,prp,,False,150.0,False,False,180.5,T1→T2,1550673.899999991,73.0,1384.9000000059605,short
blue,O,1,True,B,74,B,True,O,,1555300.099999994,wkhxvE50megJGMA1EiROSZIJWNq1,1666.4000000059605,1554922.5,1553337.199999988,prp,,False,50.0,False,False,81.09999999403954,T1→T2,1553256.099999994,74.0,1962.9000000059605,short
red,O,5,True,R,75,R,True,O,,1558252.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,1465.5999999940395,1557789.099999994,1556502.399999991,prp,,False,150.0,False,False,178.8999999910593,T1→T2,1556323.5,75.0,1749.7999999970198,short
red,E,4,True,R,76,R,True,E,,1561117.899999991,wkhxvE50megJGMA1EiROSZIJWNq1,835.0999999940395,1560112.099999994,1560497.5,prp,,False,1200.0,False,False,1220.5,T1→T2,1559277.0,76.0,620.3999999910593,long
red,E,2,True,R,77,R,True,E,,1563115.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,654.7999999970198,1562793.299999997,1562311.799999997,prp,,False,150.0,False,False,173.29999999701977,T1→T2,1562138.5,77.0,803.3999999910593,short
red,E,6,True,R,78,R,True,E,,1566166.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,1053.9000000059605,1565192.0,1565349.799999997,prp,,False,1200.0,False,False,1211.7000000029802,T1→T2,1564138.099999994,78.0,817.0,long
red,O,9,True,R,79,R,True,O,,1568744.699999988,wkhxvE50megJGMA1EiROSZIJWNq1,1239.5,1568428.799999997,1567365.399999991,prp,,False,150.0,False,False,176.09999999403954,T1→T2,1567189.299999997,79.0,1379.2999999970198,short
red,O,5,True,R,80,R,True,O,,1572416.699999988,wkhxvE50megJGMA1EiROSZIJWNq1,2045.70000000298,1571816.799999997,1570990.299999997,prp,,False,1200.0,False,False,1219.2000000029802,T1→T2,1569771.099999994,80.0,1426.3999999910593,long
blue,O,9,True,B,81,B,True,O,,1575457.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,999.5,1574436.5,1574649.799999997,prp,,False,1200.0,False,False,1212.7999999970198,T1→T2,1573437.0,81.0,808.0,long
blue,E,4,True,B,82,B,True,E,,1578654.299999997,wkhxvE50megJGMA1EiROSZIJWNq1,787.5,1577269.599999994,1577702.799999997,prp,,False,1200.0,False,False,1220.7000000029802,T1→T2,1576482.099999994,82.0,951.5,long
blue,O,3,True,B,83,B,True,O,,1581348.699999988,wkhxvE50megJGMA1EiROSZIJWNq1,1271.5,1580941.799999997,1579729.299999997,prp,,False,50.0,False,False,59.0,T1→T2,1579670.299999997,83.0,1619.3999999910593,short
red,E,4,True,R,88,R,True,E,,1596197.399999991,wkhxvE50megJGMA1EiROSZIJWNq1,856.5,1595255.699999988,1595618.199999988,prp,,False,1200.0,False,False,1219.0,T1→T2,1594399.199999988,88.0,579.2000000029802,long
red,E,4,True,R,91,R,True,E,,1612884.599999994,wkhxvE50megJGMA1EiROSZIJWNq1,713.2000000029802,1612521.899999991,1611886.199999988,prp,,False,50.0,False,False,77.5,T1→T2,1611808.699999988,91.0,998.4000000059604,short
blue,O,1,True,B,93,B,True,O,,1619107.899999991,wkhxvE50megJGMA1EiROSZIJWNq1,1151.7999999970198,1617739.899999991,1616767.599999994,prp,,False,150.0,False,False,179.5,T1→T2,1616588.099999994,93.0,2340.29999999702,short
blue,E,2,True,B,94,B,True,E,,1622105.099999994,wkhxvE50megJGMA1EiROSZIJWNq1,1541.1000000089407,1621668.0,1620205.0,prp,,False,50.0,False,False,78.1000000089407,T1→T2,1620126.899999991,94.0,1900.0999999940395,short
red,E,8,True,R,95,R,True,E,,1624611.699999988,wkhxvE50megJGMA1EiROSZIJWNq1,1079.0,1624198.5,1623200.099999994,prp,,False,50.0,False,False,80.59999999403954,T1→T2,1623119.5,95.0,1411.5999999940395,short
red,E,8,True,R,96,R,True,E,,1627181.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,893.2999999970198,1626536.799999997,1626861.699999988,prp,,False,1200.0,False,False,1218.199999988079,T1→T2,1625643.5,96.0,319.5,long
blue,O,5,True,B,98,B,True,O,,1633132.899999991,wkhxvE50megJGMA1EiROSZIJWNq1,1471.9000000059605,1632625.0,1631235.599999994,prp,,False,50.0,False,False,82.5,T1→T2,1631153.099999994,98.0,1897.29999999702,short
red,E,2,True,R,99,R,True,E,,1635684.899999991,wkhxvE50megJGMA1EiROSZIJWNq1,1151.2999999970198,1635302.899999991,1634235.199999988,prp,,False,50.0,False,False,83.59999999403954,T1→T2,1634151.599999994,99.0,1449.7000000029802,short
blue,O,1,True,B,100,B,True,O,,1638253.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,1179.0,1637881.0,1636779.399999991,prp,,False,50.0,False,False,77.3999999910593,T1→T2,1636702.0,100.0,1473.7999999970198,short
blue,E,4,True,B,101,B,True,E,,1641107.199999988,wkhxvE50megJGMA1EiROSZIJWNq1,1207.9000000059605,1640474.799999997,1639344.299999997,prp,,False,50.0,False,False,77.40000000596046,T1→T2,1639266.899999991,101.0,1762.8999999910593,short
red,O,9,True,R,105,R,True,O,,1650948.0,wkhxvE50megJGMA1EiROSZIJWNq1,920.0,1650500.0,1649661.0,prp,,False,50.0,False,False,81.0,T1→T2,1649580.0,105.0,1287.0,short
blue,E,4,True,B,106,B,True,E,,1653721.399999991,wkhxvE50megJGMA1EiROSZIJWNq1,868.7999999970198,1652836.599999994,1653186.0,prp,,False,1200.0,False,False,1218.2000000029802,T1→T2,1651967.799999997,106.0,535.3999999910593,long
blue,E,6,True,B,108,B,True,E,,1659065.399999991,wkhxvE50megJGMA1EiROSZIJWNq1,858.1000000089407,1658486.5,1657809.0,prp,,False,150.0,False,False,180.6000000089407,T1→T2,1657628.399999991,108.0,1256.3999999910593,short
blue,E,8,True,B,109,B,True,E,,1662060.599999994,wkhxvE50megJGMA1EiROSZIJWNq1,939.8999999910592,1661037.399999991,1661317.899999991,prp,,False,1200.0,False,False,1220.3999999910593,T1→T2,1660097.5,109.0,742.7000000029802,long
blue,O,3,True,B,110,B,True,O,,1664436.0,wkhxvE50megJGMA1EiROSZIJWNq1,928.8999999910592,1664003.399999991,1663253.299999997,prp,,False,150.0,False,False,178.79999999701977,T1→T2,1663074.5,110.0,1182.7000000029802,short
blue,O,7,True,B,112,B,True,O,,1669536.799999997,wkhxvE50megJGMA1EiROSZIJWNq1,1097.0999999940395,1669154.199999988,1668140.899999991,prp,,False,50.0,False,False,83.79999999701977,T1→T2,1668057.099999994,112.0,1395.9000000059605,short
blue,E,8,True,B,115,B,True,E,,1676799.5,wkhxvE50megJGMA1EiROSZIJWNq1,1103.7999999970198,1676445.599999994,1675423.699999988,prp,,False,50.0,False,False,81.8999999910593,T1→T2,1675341.799999997,115.0,1375.800000011921,short
red,O,9,True,R,118,R,True,O,,1684528.899999991,wkhxvE50megJGMA1EiROSZIJWNq1,1181.6000000089407,1683946.799999997,1682842.0,prp,,False,50.0,False,False,76.80000001192093,T1→T2,1682765.199999988,118.0,1686.8999999910593,short
blue,E,6,True,B,119,B,True,E,,1686898.599999994,wkhxvE50megJGMA1EiROSZIJWNq1,863.2999999970198,1686406.799999997,1685703.899999991,prp,,False,150.0,False,False,160.3999999910593,T1→T2,1685543.5,119.0,1194.7000000029802,short
red,O,1,True,R,0,R,True,O,,970014.2000000476,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1217.0,969655.1000000238,968611.0,prp,,False,150.0,False,False,172.89999997615814,T1→T2,968438.1000000238,0.0,1403.2000000476835,short
red,E,8,True,R,1,R,True,E,,973264.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1936.300000011921,972979.6000000238,971114.0,prp,,False,50.0,False,False,70.69999998807907,T1→T2,971043.300000012,1.0,2150.400000035763,short
blue,O,3,True,B,2,B,True,O,,975694.2000000476,d9rwc0NXArcNlJvFsgKhQqkGxJq2,966.0999999642372,975244.0,974465.9000000358,prp,,False,150.0,False,False,188.0,T1→T2,974277.9000000358,2.0,1228.300000011921,short
red,E,8,True,R,6,R,True,E,,988003.2000000476,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1180.5,987076.2000000476,987111.5,prp,,False,1200.0,False,False,1215.7999999523165,T1→T2,985895.7000000476,6.0,891.7000000476837,long
red,O,7,True,R,7,R,True,O,,991052.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1430.399999976158,990446.5,990233.800000012,prp,,False,1200.0,False,False,1217.699999988079,T1→T2,989016.1000000238,7.0,818.6000000238419,long
red,E,6,True,R,8,R,True,E,,993271.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,720.5,992793.2000000476,992145.7000000476,prp,,False,50.0,False,False,73.0,T1→T2,992072.7000000476,8.0,1125.899999976158,short
red,E,4,True,R,10,R,True,E,,999804.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,830.6000000238419,999236.6000000238,998480.2000000476,prp,,False,50.0,False,False,74.20000004768372,T1→T2,998406.0,10.0,1324.199999988079,short
red,E,8,True,R,11,R,True,E,,1002078.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,788.4000000357628,1001621.2000000476,1001011.800000012,prp,,False,150.0,False,False,179.0,T1→T2,1000832.800000012,11.0,1066.600000023842,short
red,E,6,True,R,12,R,True,E,,1004266.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,635.0,1003737.0,1003278.800000012,prp,,False,150.0,False,False,176.80000001192093,T1→T2,1003102.0,12.0,987.600000023842,short
blue,O,5,True,B,13,B,True,O,,1007031.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,488.6999999880791,1005771.9000000358,1006494.0,prp,,False,1200.0,False,False,1210.7999999523165,T1→T2,1005283.2000000476,13.0,537.3000000119209,long
red,E,2,True,R,14,R,True,E,,1009173.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,676.2000000476837,1008729.7000000476,1008130.300000012,prp,,False,50.0,False,False,76.80000001192093,T1→T2,1008053.5,14.0,1042.699999988079,short
red,O,5,True,R,15,R,True,O,,1011274.5,d9rwc0NXArcNlJvFsgKhQqkGxJq2,574.8999999761581,1010771.6000000238,1010263.4000000358,prp,,False,50.0,False,False,66.69999998807907,T1→T2,1010196.7000000476,15.0,1011.0999999642372,short
red,E,2,True,R,17,R,True,E,,1015715.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,765.0,1015319.7000000476,1014632.300000012,prp,,False,50.0,False,False,77.59999996423721,T1→T2,1014554.7000000476,17.0,1083.0,short
blue,E,2,True,B,20,B,True,E,,1023148.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,689.0999999642372,1022051.800000012,1022578.800000012,prp,,False,1200.0,False,False,1216.0999999642372,T1→T2,1021362.7000000476,20.0,570.0,long
blue,E,4,True,B,22,B,True,E,,1027339.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,493.7999999523163,1026964.5,1026646.0,prp,,False,150.0,False,False,175.29999995231628,T1→T2,1026470.7000000476,22.0,693.3000000119209,short
blue,E,2,True,B,23,B,True,E,,1030250.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,434.6999999880791,1028794.800000012,1029574.2000000476,prp,,False,1200.0,False,False,1214.100000023842,T1→T2,1028360.1000000238,23.0,676.5999999642372,long
blue,E,2,True,B,27,B,True,E,,1041497.7000000476,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1149.199999988079,1040607.9000000358,1039632.5,prp,,False,150.0,False,False,173.79999995231628,T1→T2,1039458.7000000476,27.0,1865.200000047684,short
red,O,7,True,R,29,R,True,O,,1045899.1000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1055.600000023842,1045679.2000000476,1044797.4000000358,prp,,False,150.0,False,False,173.80000001192093,T1→T2,1044623.6000000238,29.0,1101.699999988079,short
red,O,9,True,R,30,R,True,O,,1060274.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,2794.300000011921,1059736.2000000477,1058158.4000000358,prp,,False,1200.0,False,False,1216.5,T1→T2,1056941.9000000358,30.0,2116.199999988079,long
blue,E,2,True,B,32,B,True,E,,1065397.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1318.5,1065126.6000000238,1063978.9000000358,prp,,False,150.0,False,False,170.80000001192093,T1→T2,1063808.1000000238,32.0,1418.300000011921,short
blue,O,7,True,B,33,B,True,O,,1068043.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,964.899999976158,1067389.800000012,1067636.9000000358,prp,,False,1200.0,False,False,1212.0,T1→T2,1066424.9000000358,33.0,406.3000000119209,long
red,E,6,True,R,34,R,True,E,,1069717.1000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,421.10000002384186,1069476.4000000358,1069228.9000000358,prp,,False,150.0,False,False,173.60000002384186,T1→T2,1069055.300000012,34.0,488.1999999880791,short
blue,O,1,True,B,38,B,True,O,,1080247.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,868.0999999642372,1079482.5,1079824.9000000358,prp,,False,1200.0,False,False,1210.5,T1→T2,1078614.4000000358,38.0,422.8999999761581,long
blue,E,6,True,B,39,B,True,E,,1082782.5,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1345.899999976158,1082618.6000000238,1081447.4000000358,prp,,False,150.0,False,False,174.69999998807907,T1→T2,1081272.7000000477,39.0,1335.0999999642372,short
blue,O,5,True,B,43,B,True,O,,1094731.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1974.699999988079,1093605.6000000238,1092843.300000012,prp,,False,1200.0,False,False,1212.399999976158,T1→T2,1091630.9000000358,43.0,1888.0,long
blue,E,6,True,B,45,B,True,E,,1100169.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1591.300000011921,1099475.4000000358,1097961.9000000358,prp,,False,50.0,False,False,77.80000001192093,T1→T2,1097884.1000000238,45.0,2207.099999964237,short
red,E,6,True,R,46,R,True,E,,1103603.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1396.9000000357628,1102587.9000000358,1101365.6000000238,prp,,False,150.0,False,False,174.60000002384186,T1→T2,1101191.0,46.0,2237.399999976158,short
blue,O,5,True,B,51,B,True,O,,1113979.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,610.0,1113775.2000000477,1113333.5,prp,,False,150.0,False,False,168.29999995231628,T1→T2,1113165.2000000477,51.0,646.1000000238419,short
red,O,3,True,R,52,R,True,O,,1115741.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,499.9000000357628,1115510.4000000358,1115079.6000000238,prp,,False,50.0,False,False,69.10000002384186,T1→T2,1115010.5,52.0,661.3999999761581,short
blue,E,4,True,B,53,B,True,E,,1118089.9000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,745.5999999642372,1117499.300000012,1116929.5,prp,,False,150.0,False,False,175.79999995231628,T1→T2,1116753.7000000477,53.0,1160.4000000357628,short
blue,E,4,True,B,54,B,True,E,,1121404.5,d9rwc0NXArcNlJvFsgKhQqkGxJq2,2176.900000035763,1121295.4000000358,1120335.1000000238,prp,,False,1200.0,False,False,1216.600000023842,T1→T2,1119118.5,54.0,1069.399999976158,long
blue,O,3,True,B,56,B,True,O,,1126638.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1631.5,1126524.4000000358,1126106.6000000238,prp,,False,1200.0,False,False,1213.699999988079,T1→T2,1124892.9000000358,56.0,532.0,long
red,O,9,True,R,57,R,True,O,,1130277.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,2226.5,1129878.1000000238,1127811.800000012,prp,,False,150.0,False,False,160.19999998807907,T1→T2,1127651.6000000238,57.0,2465.199999988079,short
blue,O,9,True,B,59,B,True,O,,1135698.0,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1184.600000023842,1134432.9000000358,1133316.6000000238,prp,,False,50.0,False,False,68.30000001192093,T1→T2,1133248.300000012,59.0,2381.399999976158,short
blue,E,6,True,B,60,B,True,E,,1148749.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1942.300000011921,1148665.7000000477,1147939.7000000477,prp,,False,1200.0,False,False,1216.300000011921,T1→T2,1146723.4000000358,60.0,809.8999999761581,long
blue,O,3,True,B,70,B,True,O,,1175479.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,785.5999999642372,1175369.800000012,1174745.7000000477,prp,,False,150.0,False,False,161.5,T1→T2,1174584.2000000477,70.0,733.6999999880791,short
red,O,7,True,R,71,R,True,O,,1177578.5,d9rwc0NXArcNlJvFsgKhQqkGxJq2,655.4000000357628,1177153.9000000358,1176565.4000000358,prp,,False,50.0,False,False,66.90000003576279,T1→T2,1176498.5,71.0,1013.0999999642372,short
red,O,9,True,R,73,R,True,O,,1182494.7000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,700.2000000476837,1181471.2000000477,1181979.9000000358,prp,,False,1200.0,False,False,1208.9000000357628,T1→T2,1180771.0,73.0,514.8000000119209,long
red,E,4,True,R,74,R,True,E,,1185486.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,573.5,1184079.300000012,1184719.2000000477,prp,,False,1200.0,False,False,1213.4000000357628,T1→T2,1183505.800000012,74.0,767.0,long
red,E,4,True,R,75,R,True,E,,1187558.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,961.7999999523164,1187472.5,1186580.5,prp,,False,50.0,False,False,69.79999995231628,T1→T2,1186510.7000000477,75.0,977.8000000119208,short
blue,O,3,True,B,76,B,True,O,,1189830.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1170.300000011921,1189746.2000000477,1188746.4000000358,prp,,False,150.0,False,False,170.5,T1→T2,1188575.9000000358,76.0,1084.399999976158,short
red,O,3,True,R,77,R,True,O,,1192621.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1174.9000000357628,1192028.7000000477,1192078.9000000358,prp,,False,1200.0,False,False,1225.100000023842,T1→T2,1190853.800000012,77.0,542.8999999761581,long
red,E,6,True,R,79,R,True,E,,1199054.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,565.0999999642372,1197523.5,1198172.800000012,prp,,False,1200.0,False,False,1214.399999976158,T1→T2,1196958.4000000358,79.0,881.5,long
blue,O,7,True,B,81,B,True,O,,1204005.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,615.8000000119209,1203039.2000000477,1203637.5,prp,,False,1200.0,False,False,1214.0999999642372,T1→T2,1202423.4000000358,81.0,368.10000002384186,long
blue,O,9,True,B,82,B,True,O,,1205848.1000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,708.2999999523163,1205735.5,1205097.9000000358,prp,,False,50.0,False,False,70.69999998807907,T1→T2,1205027.2000000477,82.0,750.1999999880791,short
red,E,4,True,R,84,R,True,E,,1210434.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,633.0999999642372,1209486.800000012,1210064.5,prp,,False,1200.0,False,False,1210.7999999523165,T1→T2,1208853.7000000477,84.0,370.10000002384186,long
blue,E,6,True,B,85,B,True,E,,1212420.7000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,857.5999999642372,1212311.0,1211533.4000000358,prp,,False,50.0,False,False,80.0,T1→T2,1211453.4000000358,85.0,887.3000000119209,short
red,O,7,True,R,86,R,True,O,,1216646.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,2650.0,1216093.9000000358,1214656.4000000358,prp,,False,1200.0,False,False,1212.5,T1→T2,1213443.9000000358,86.0,1990.399999976158,long
red,E,6,True,R,87,R,True,E,,1219816.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,681.5,1218353.4000000358,1218880.6000000238,prp,,False,1200.0,False,False,1208.699999988079,T1→T2,1217671.9000000358,87.0,936.1999999880792,long
red,O,7,True,R,88,R,True,O,,1223042.7000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1631.0999999642372,1222469.0,1220912.300000012,prp,,False,50.0,False,False,74.39999997615814,T1→T2,1220837.9000000358,88.0,2130.400000035763,short
blue,E,8,True,B,89,B,True,E,,1225165.9000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1030.600000023842,1225087.2000000477,1224130.2000000477,prp,,False,50.0,False,False,73.60000002384186,T1→T2,1224056.6000000238,89.0,1035.699999988079,short
blue,E,2,True,B,90,B,True,E,,1238013.7000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1121.2999999523165,1237328.0,1237432.7000000477,prp,,False,1200.0,False,False,1226.0,T1→T2,1236206.7000000477,90.0,581.0,long
red,E,4,True,R,91,R,True,E,,1239887.9000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,759.6999999880791,1239788.5,1239199.7000000477,prp,,False,150.0,False,False,170.9000000357628,T1→T2,1239028.800000012,91.0,688.1999999880791,short
blue,O,3,True,B,92,B,True,O,,1242343.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1099.600000023842,1242015.9000000358,1241096.1000000238,prp,,False,150.0,False,False,179.80000001192093,T1→T2,1240916.300000012,92.0,1247.100000023842,short
red,O,7,True,R,93,R,True,O,,1244237.6000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,782.0,1244152.4000000358,1243432.300000012,prp,,False,50.0,False,False,61.89999997615814,T1→T2,1243370.4000000358,93.0,805.3000000119209,short
blue,E,4,True,B,96,B,True,E,,1251804.800000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1416.399999976158,1251691.0,1250350.9000000358,prp,,False,50.0,False,False,76.30000001192093,T1→T2,1250274.6000000238,96.0,1453.899999976158,short
blue,O,1,True,B,99,B,True,O,,1261106.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,2049.0,1260606.7000000477,1258730.2000000477,prp,,False,150.0,False,False,172.5,T1→T2,1258557.7000000477,99.0,2376.099999964237,short
blue,E,8,True,B,100,B,True,E,,1263065.300000012,d9rwc0NXArcNlJvFsgKhQqkGxJq2,845.8000000119209,1262966.6000000238,1262296.2000000477,prp,,False,150.0,False,False,175.4000000357628,T1→T2,1262120.800000012,100.0,769.0999999642372,short
blue,O,7,True,B,101,B,True,O,,1265286.5,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1079.300000011921,1265170.4000000358,1264165.800000012,prp,,False,50.0,False,False,74.69999998807907,T1→T2,1264091.1000000238,101.0,1120.699999988079,short
red,O,3,True,R,103,R,True,O,,1270427.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,638.5,1268736.0,1269306.7000000477,prp,,False,1200.0,False,False,1209.2000000476835,T1→T2,1268097.5,103.0,1120.5,long
blue,E,8,True,B,107,B,True,E,,1284127.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1310.9000000357628,1283885.4000000358,1282651.6000000238,prp,,False,50.0,False,False,77.10000002384186,T1→T2,1282574.5,107.0,1475.600000023842,short
blue,E,6,True,B,108,B,True,E,,1287165.1000000238,d9rwc0NXArcNlJvFsgKhQqkGxJq2,927.3000000119208,1286081.4000000358,1286361.4000000358,prp,,False,1200.0,False,False,1207.300000011921,T1→T2,1285154.1000000238,108.0,803.6999999880791,long
red,E,2,True,R,109,R,True,E,,1289741.2000000477,d9rwc0NXArcNlJvFsgKhQqkGxJq2,1471.9000000357628,1289667.9000000358,1288382.800000012,prp,,False,150.0,False,False,186.80000001192093,T1→T2,1288196.0,109.0,1358.4000000357628,short
blue,E,2,True,B,114,B,True,E,,1301581.4000000358,d9rwc0NXArcNlJvFsgKhQqkGxJq2,964.5999999642372,1301492.300000012,1300598.5,prp,,False,50.0,False,False,70.79999995231628,T1→T2,1300527.7000000477,114.0,982.9000000357628,short
