participant_id,cv_slope,tau_slope,acc_slope,rt_slope,z_cv_slope,z_tau_slope,z_acc_slope,z_rt_slope,sustained_attention_index
iKVZi0Oo96UrMBhPQMHWFcf55uA3,-0.0025429027416243033,-168.57873612779662,-0.037037037037037035,-227.81712962966594,-0.04838506207876534,-1.2441265110534865,-1.0463097626450797,-0.5748453818949869,-0.20526179809553977
iWsc4pghIEWOQUZKuQJMfe516UI3,-0.11549576368258924,-92.22931728985947,0.02631578947368418,-246.88411306666814,-1.7635382103176307,-0.6408930608827356,-0.1623817096046229,-0.7317391225973549,-0.7434471710482746
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.050402374642446734,92.43622167704984,-0.023809523809523836,-173.50317460992346,0.7555720792736003,0.8181413613059292,-0.8617533559663033,-0.12791996217440688,0.5768867085928565
idP8RVfm74N86O0dszLXANIpjXv2,-0.08060054449291652,-179.9315229958565,0.02777777777777779,-72.53796296649517,-1.2336654425713272,-1.333824388204453,-0.14198336991907332,0.7028779345082112,-0.4306571315871238
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,-0.007571403082402367,-136.8960381061188,0.0631808278867102,-175.7461873638283,-0.124741235074803,-0.993802886732221,0.35197642442706384,-0.14637671819803205,-0.40422431610802995
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.06060767709251483,231.18667060709856,-0.018518518518518545,-130.4513023973641,0.9105363402949517,1.9144026465224824,-0.7879307932947925,0.2263347786442466,0.9598011396891182
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.012693103406881096,-169.23730864774302,-0.0013157894736842146,-310.4154727011802,0.18296882922155094,-1.2493298639989514,-0.5479103296614989,-1.2545104722394977,-0.4432402943388498
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,0.009685127689278206,-38.58577406662829,-0.06818181818181818,-219.1099730093611,0.13729367784518084,-0.21705775014354686,-1.4808562110978358,-0.503198056162805,0.22447352065916623
kI0YdycDU0X5hcoEPjEON3Ionyd2,-0.09059540434347153,51.184346608626186,0.024999999999999967,-187.51592592994376,-1.3854341998748305,0.49221208375164915,-0.18074021532161708,-0.2432246709341314,-0.2389266429339239
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.09695183648127226,-73.03013790063252,0.031481481481481444,-236.13694444443723,1.4624108025832718,-0.489201176390541,-0.0903075760490165,-0.6433054438944783,0.10505293958681722
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.10325528159173833,212.38570116080348,0.043981481481481455,-4.921527779937094,1.5581266050507927,1.765857001535751,0.08409822826242772,1.2592635570388746,1.1247872338407476
kxerHPSL3bQjD74HhiebYf3blPr1,0.16603037804121062,118.36459039391572,-0.20689655172413796,-364.8071519795612,2.5113464120513806,1.0230002791134687,-3.4162685849615104,-1.702075450373783,1.3121349564381442
lHDkoPQu5reNCO45npeYSS9eLQl1,0.014223649235971941,2.7543408031940544,0.09000000000000002,-216.90378061904522,0.20620967921348746,0.10956870625832987,0.7261699670978928,-0.4850442785624097,-0.2238589650471213
lpzDdvuMkKWkPxu6xeclmdctEp42,0.06543597874317018,77.12837407403417,0.0,-81.38583334927199,0.983852560068231,0.6971947206529575,-0.5295518239445047,0.6300727377034773,0.7101679605922926
m69r9GQTk2b51mvxrFLt4fZeJi52,-0.0016478642454521297,22.203235419424686,-0.0026315789473684292,-39.7844541910336,-0.034794188136165326,0.2632335799394186,-0.566268835378493,0.9723920152168244,0.44177506059964267
mUZzgdWKnPb2txOkJg9FHgqX5792,0.10372327329041048,246.50021531388427,0.15916666666666668,56.25245369680505,1.5652329096511404,2.0353942997454966,1.6912154176212164,1.7626370885287859,0.9180122200760517
mg2WZiRBn4NQDKiMK43Y8dBqyG53,-0.2080968848860294,-114.04793103263808,0.11290322580645157,-239.453405017926,-3.169656685223188,-0.8132809827074843,1.0457264085459572,-0.6705951253999857,-1.4248148004691539
mweMgSlGM2VxThhwnupYxYzUbR23,-0.11524647006542645,-80.19085410888937,0.14999999999999997,-131.19537037037918,-1.759752766294782,-0.5457776848924505,1.5633178277928235,0.22021217367063461,-0.9121590263273553
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-0.08806957786707664,-184.53421293137322,0.07734204793028326,-213.13888884733444,-1.3470803308643058,-1.3701900419596107,0.5495603421655201,-0.4540646558363021,-0.9302238427064347
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.011657957674593586,-22.139267774471847,0.0,-96.09858387812551,0.16725047160910517,-0.08711461652348024,-0.5295518239445047,0.5090080462634611,0.2796739313233977
ohl9pXqpeSMfepC3w9h0tW5SbJw1,-0.03306322451645739,-72.3756135710687,0.08823529411764708,-26.672984749488478,-0.5118264086837659,-0.48402980802188883,0.7015479711951007,1.0802804755800244,-0.1542809280801828
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,-0.06806020171753811,-22.282482751545643,-0.125,-178.9509259259376,-1.0432443393606143,-0.08824615185212145,-2.2736098670589455,-0.17274708887799467,0.24234307174205377
pRQimOpZtsekBI2I1kbnD3pycmo1,-0.09714076846375139,-172.23955017094772,0.05882352941176472,-76.67527233645296,-1.484823465305966,-1.2730504441926644,0.2911813728152322,0.6688338527246225,-0.5950553573973101
pcbRW89vVJcviD87V3uxyG4I9st2,0.005035057982209976,-73.82223452107692,0.049768518518518545,-162.6289351852147,0.06668385325847374,-0.49545949746870804,0.1648416561843933,-0.0384406742591095,-0.15801449366343426
q0Atnpm0jZS5swcVmq0EMalQUKw1,-0.07398360843451056,-156.44033917600203,0.0,-134.69172113289721,-1.133189380099551,-1.1482215626698478,-0.5295518239445047,0.19144225567330314,-0.3901042157878977
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-0.006223535952384382,-127.96317007266359,0.14516129032258066,-270.05322580482795,-0.10427430283245548,-0.9232246834432175,1.495805903543233,-0.9223874639175853,-0.8614230884341229
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.03150624724885656,-138.79024433286045,0.07023809523809521,-392.84869047726585,0.4686404148726615,-1.0087689280575352,0.4504426955197996,-1.93281681984581,-0.7308470071376207
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,-0.06947413302380881,-92.48109672801975,0.08333333333333331,-184.80277777776763,-1.064714435037174,-0.6428823593145399,0.6331535381317888,-0.2208993794646614,-0.640412427987041
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.09051545083766332,42.828772722058574,0.02380952380952378,-148.22486772644453,1.3646763405435272,0.42619505650420253,-0.19735029192270692,0.08008400125668437,0.5170764225567802
rNe3cRPepZUXbJhmmfQZiGsVzX22,-0.01104531819191884,122.18482646060224,0.09615384615384615,-329.274002848676,-0.17749152742831725,1.053183798753162,0.8120312861435264,-1.4096889433786213,-0.33650698954932573
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.05567840631816062,-258.7372246691576,-0.002923976608187162,-173.0728557504791,0.8356869365992438,-1.9564648226315866,-0.5703485033156032,-0.12437905934748249,-0.16870211051605558
ric6cNjG25XmZJCiKZDOxzeezao1,-0.03338110201405203,-64.94306066172608,-0.001481481481481417,-205.28000000004153,-0.5166532770447072,-0.4253055295228419,-0.5502221414925268,-0.3893973489657736,-0.19528350351019896
roaf78tUWxWSEjAUcUu8O7mrQbl1,-0.1069260353562338,88.72643711952023,0.08169934640522875,8.999673219352985,-1.63340962042576,0.7888305142544413,0.6103553937773517,1.3738149388589012,-0.020279890272442314
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.015355903722465203,74.32278766957839,0.09912854030501089,-78.74302834363283,0.22340260226951772,0.6750279040318065,0.8535356002246813,0.6518192066534111,0.17417852818251348
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.038440722310758554,-101.52185045789756,-0.0035714285714285587,3.102936580319863,0.5739382057805109,-0.7143129628165066,-0.5793820537477743,1.3252933112877978,0.4410751519998941
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,-0.014643345041423173,-311.2984238388173,-0.004166666666666707,-76.39842592457921,-0.2321264169474123,-2.3717485798993128,-0.5876870920483199,0.6711118989243484,-0.33626900146851413
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.08688708443755602,32.21004814993171,0.0,-193.2965277080183,1.3095807546303848,0.3422969737479502,-0.5295518239445047,-0.29079067629986877,0.47265971900574266
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.004581275704728036,172.58628621697142,0.0,-142.86481481238638,0.05979331418443528,1.4514035484936738,-0.5295518239445047,0.1241894967498629,0.5412345458431191
u64Uf920g5VD9Byq26LT2rs5o4t1,0.03140259139190835,-38.84028155047851,0.038461538461538436,-66.6571937326097,0.4670664337632229,-0.21906860274614662,0.007081420090707413,0.7512681733921002,0.24804614607961725
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.039881996551113755,76.64898633452944,0.0,-155.26169590283092,0.5958234951855557,0.6934070988940437,-0.5295518239445047,0.02218106664089465,0.4602408711662497
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.0001641898566554778,289.5238067646994,0.033333333333333326,-63.59629629651704,-0.0072787248524739945,2.37532183167212,-0.06446967911398734,0.7764549393134939,0.8022419313117818
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.16852522489318267,14.972933699601015,-0.3055555555555556,-349.9842592587418,2.5492298653511614,0.2061072793256209,-4.792804818224249,-1.5801044477407153,1.492009378790079
wkhxvE50megJGMA1EiROSZIJWNq1,0.01867661256798067,15.066736718556285,0.05263157894736842,55.81306043063927,0.2738265063948615,0.20684841291408906,0.2047884047352597,1.759021516438111,0.5087270077529504
xBGZhFOeypWnqzSQClkrwV9z2vF3,-0.000543523448906319,7.960687432099178,0.0789473684210526,-69.08596491225899,-0.018025125554261126,0.15070382539271085,0.5719585190751415,0.7312828937622988,0.07300076863140176
xHctBv4C2EU8rHYRouw0btT3GT02,-0.013208961308336237,-41.678700589611424,0.011063011063011052,59.940572390629995,-0.21034575769635977,-0.2414948285913093,-0.375195556540437,1.7929849796852646,0.42908498748450813
xyAILKfYP2M8GqAai11x6NT7IcP2,0.011559313204459146,314.3480529350225,0.024853801169590628,-64.11578947366007,0.16575258680921623,2.5714571250788496,-0.18278004929017172,0.7721802606208404,0.9230425054497695
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.025163512276844643,19.539171927614973,-0.024456521739130432,-216.86095012390865,0.3723280083956197,0.24218492971917902,-0.8707805715103735,-0.48469184543525495,0.25015041604747934
yatBVTBMCSMp0wJluOCLzTFKMyP2,-0.007201573270375308,95.19660868774113,0.02023809523809522,-156.25727513154692,-0.11912548739805913,0.8399510594753465,-0.2471805217259765,0.013988887218548143,0.245498745255453
yfjd8LbAMrYeG54927d3GiKAyXI2,-0.0189347241463812,21.339433906548464,0.15789473684210525,-138.37797270956048,-0.2972896392052545,0.25640872161297745,1.6734688620947886,0.16110972819492228,-0.38831001287303585
zw1w9FipI9RjJsuhHse6UZavBxs2,0.03518902101011706,62.83165776647057,0.09259259259259262,-136.5555555555469,0.5245621592026151,0.5842369845550538,0.7623430228069331,0.17610558977722554,0.1306404276819903
zxG9mUnF7uRkaOKSoCPsiRZzr372,-0.03282380644924528,-85.34171591870648,0.06818181818181818,-150.3422559069262,-0.508190921735465,-0.5864744208752635,0.4217525632088264,0.0626609540687344,-0.3634392379377051
