participant_id,wcst_initial_slowing,wcst_recovery_tau,wcst_recovery_delta,wcst_recovery_r2,wcst_rt_lag1,wcst_rt_lag2,wcst_rt_lag3,wcst_rt_lag4,wcst_rt_lag5,stroop_cse,stroop_reactive_index
HbydnnT1hUP3WagAy2TJAc6GqVs2,,,,,,,,,,-41.586666663487904,-31.95277778307593
EoToosG69XMp4LTYdB6sB9WTrv22,,,,,,,,,,-46.269642804350156,-10.227460331008615
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,925.7285715341568,,,,925.7285715341568,363.62857154437484,455.8428572246007,369.3142857721873,-141.05714275155742,150.69020980721587,-50.41142855712337
QbOEVCaZLUMOgltUdXm58oZOALv2,883.4181817715819,,,,883.4181817715819,451.13636358759663,269.7818181243813,7.62727267633818,-30.03636367754484,-47.592857146546976,-129.67460316679785
PkpTH7pWpEOG9A86xSloOSozwTk2,-197.96315788595302,0.5000000000003081,5.7178709873427144e-12,-0.026830945052621846,-197.96315788595302,13.643243222623369,-153.55555557542357,-12.627777794996746,227.89999997275208,11.382517531201529,-72.36830063855723
8bwaafIhKVMNBoHaXFcY8HirS9u2,887.9714285646166,,,,887.9714285646166,466.52857143538336,95.71428568022588,81.55714287076671,34.6714285441808,-56.35317464101877,9.092773065847496
tv88wS5Nf6SjruozSmXJxQSmx6J3,184.66000000834492,9.999999999999941,494.96799839735473,-0.2635101922044736,184.66000000834492,109.40000001788167,818.2100000202656,304.1100000381473,571.3100000262264,-4.683333333333394,-95.68571428401128
SPCT9D90pRa1ihXS5jEw6vCmquI3,,,,,,,,,,29.42337662350485,-9.962184873857609
3xCaqfcHxRQxuOlEzXz3PNcHODH2,650.6666666517656,,,,650.6666666517656,1.7666666557390727,286.13333332538605,429.8666666597128,342.7999999920528,-46.20624999888241,-44.880228758564385
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,485.77999989986415,1.4378790818284937,499.99999999999994,0.4556583058117173,485.77999989986415,-118.38000009059897,96.61999990940103,50.23999984264378,-79.84000017642984,53.34999998410535,-21.092941185205973
5rXSa3anB5ejmFrnwUsTB82byup1,301.85714285697645,1.4390747986210015,499.99999999999994,0.7495620589538511,301.85714285697645,94.54285714266427,119.48571428566777,-27.528571428631267,-100.60000000019295,156.94285714292585,14.196587301592672
btpcu1rB1JeSTo2upeHGPdv8kYG3,554.5857142806053,,,,554.5857142806053,446.4285714030266,401.642857151372,771.1428571002823,626.2714285424777,4.4816667060058535,4.308888909551797
zw1w9FipI9RjJsuhHse6UZavBxs2,,,,,,,,,,,
IaTJhUGICmO9xcL3605RW8QHneN2,456.8769230567491,8.480704486560503,499.99999999999994,0.4228296698839915,456.8769230567491,386.66923075226646,284.28461536994337,440.3384615159953,213.16153844274004,-96.87954545021057,-31.112857141665017
kI0YdycDU0X5hcoEPjEON3Ionyd2,637.2699999809265,,,,637.2699999809265,285.59999999403954,395.86000000238414,451.73000000119214,19.890000003576233,-179.7468531506878,-78.00293650598746
YEU5ox3jteVINfdSTg5ymqYcS9o2,,,,,,,,,,97.150349642847,30.276262614462098
GEwkBw3YHaNp3TCh9YS9PKVfavz1,1123.8928571343422,,,,1123.8928571343422,322.79285714456023,445.63571429252625,333.592857147966,254.50714285033087,90.90681819437134,42.353333346380055
EEodWwGh0wWq5f8JmzfKvq0lyeu1,948.3181818181606,,,,948.3181818181606,366.77272727276954,340.1363636363849,312.86363636365763,184.3181818181606,70.83333333333087,-34.93750000000023
9g0uWFg7uhR46Q0VoG6MzqHOUL12,,,,,,,,,,30.500000010837084,119.02579365817337
c0hRe9PCPPZs3HWFqhIQargNlp52,914.8399996280668,,,,914.8399996280668,464.9899996280669,441.04999966621403,395.78999972343445,114.44999976158147,199.35357150009702,38.58464053721207
biQ16yPcCKSkJQhSxUKcDc8gm8I2,-12.010000073909623,9.999999999999998,89.79080261141884,-0.02218090641100301,-12.010000073909623,177.569999945164,9.059999942779768,178.33999997377418,-7.2750000357625595,42.60000000397372,5.505555563502867
OExlWyngGfPrScDYjaRcv5PIAet1,1837.7666666905084,,,,1837.7666666905084,474.56666668256105,36.23333334922779,276.50000007947267,85.7000000476836,123.09285710198537,27.09722220566539
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,353.7000000874202,2.509635771227594,499.99999999999994,0.46058527731260235,353.7000000874202,288.7000000079472,380.84999998410535,-127.60000002384186,-65.81666668256116,-54.791025659976754,18.849761910097982
