participantId,correct,trial,rt,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt_ms,resp_time_ms,trial_index
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,31,,green,neutral,기차,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1566021.3999999985,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,972.4000000059605,1566993.8000000045,31.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,32,,green,incongruent,파랑,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1567603.5,stroop,,False,incongruent,"{'letterColor': 'green', 'text': '파랑', 'userColor': 'green'}",False,1079.6000000014901,1568683.1000000015,32.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,33,,green,congruent,초록,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1569299.0,stroop,,False,congruent,"{'letterColor': 'green', 'text': '초록', 'userColor': 'green'}",False,459.8999999985099,1569758.8999999985,33.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,34,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1570385.3000000045,stroop,,False,congruent,"{'letterColor': 'red', 'text': '빨강', 'userColor': 'red'}",False,574.0999999940395,1570959.3999999985,34.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,35,,yellow,neutral,가방,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1571564.5,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,640.2000000029802,1572204.700000003,35.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,36,,blue,incongruent,노랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1572812.200000003,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,583.7999999970198,1573396.0,36.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,37,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1574011.1000000015,stroop,,False,congruent,"{'letterColor': 'yellow', 'text': '노랑', 'userColor': 'yellow'}",False,584.5,1574595.6000000015,37.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,38,,green,neutral,기차,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1575205.3000000045,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,411.59999999403954,1575616.8999999985,38.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,39,,blue,incongruent,빨강,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1576230.5,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '빨강', 'userColor': 'blue'}",False,673.5,1576904.0,39.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,40,,blue,neutral,가방,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1577526.200000003,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,416.6000000014901,1577942.8000000045,40.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,41,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1578548.700000003,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,530.1000000014901,1579078.8000000045,41.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,42,,yellow,incongruent,파랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1579687.200000003,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,741.5,1580428.700000003,42.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,43,,blue,neutral,기차,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1581046.200000003,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,528.6999999955297,1581574.8999999985,43.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,44,,yellow,neutral,학교,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1582181.200000003,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,724.0,1582905.200000003,44.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,45,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1583527.3999999985,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,502.30000000447035,1584029.700000003,45.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,46,,green,congruent,초록,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1584638.1000000015,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,727.6000000014901,1585365.700000003,46.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,47,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1585991.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,454.1000000014901,1586445.1000000015,47.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,48,,green,incongruent,빨강,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1587053.5,stroop,,False,incongruent,"{'letterColor': 'green', 'text': '빨강', 'userColor': 'green'}",False,819.5,1587873.0,48.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,49,,green,neutral,가방,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1588486.8999999985,stroop,,False,neutral,"{'letterColor': 'green', 'text': '가방', 'userColor': 'green'}",False,673.2000000029802,1589160.1000000015,49.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,50,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1589765.3999999985,stroop,,False,congruent,"{'letterColor': 'red', 'text': '빨강', 'userColor': 'red'}",False,462.5,1590227.8999999985,50.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,51,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1590842.6000000015,stroop,,False,congruent,"{'letterColor': 'yellow', 'text': '노랑', 'userColor': 'yellow'}",False,513.2999999970198,1591355.8999999985,51.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,52,,yellow,incongruent,초록,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1591963.3000000045,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,483.59999999403954,1592446.8999999985,52.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,53,,green,incongruent,파랑,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1593060.200000003,stroop,,False,incongruent,"{'letterColor': 'green', 'text': '파랑', 'userColor': 'green'}",False,978.7999999970198,1594039.0,53.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,54,,green,incongruent,노랑,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1594650.6000000015,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,432.70000000298023,1595083.3000000045,54.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,55,,red,incongruent,파랑,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1595699.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,559.6000000014901,1596259.1000000015,55.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,56,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1596866.3000000045,stroop,,False,congruent,"{'letterColor': 'red', 'text': '빨강', 'userColor': 'red'}",False,562.0,1597428.3000000045,56.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,57,,blue,incongruent,초록,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1598044.1000000015,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '초록', 'userColor': 'blue'}",False,451.8999999985099,1598496.0,57.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,58,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1599112.8999999985,stroop,,False,congruent,"{'letterColor': 'blue', 'text': '파랑', 'userColor': 'blue'}",False,365.5,1599478.3999999985,58.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,59,,yellow,incongruent,파랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1600104.0,stroop,,False,incongruent,"{'letterColor': 'yellow', 'text': '파랑', 'userColor': 'yellow'}",False,520.7000000029802,1600624.700000003,59.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,60,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1601238.700000003,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,402.69999999552965,1601641.3999999985,60.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,61,,yellow,neutral,가방,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1602262.3999999985,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,435.30000000447035,1602697.700000003,61.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,62,,red,neutral,기차,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1603317.200000003,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,644.0,1603961.200000003,62.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,63,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1604570.700000003,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,578.6000000014901,1605149.3000000045,63.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,64,,green,congruent,초록,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1605769.200000003,stroop,,False,congruent,"{'letterColor': 'green', 'text': '초록', 'userColor': 'green'}",False,488.8999999985099,1606258.1000000015,64.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,65,,red,incongruent,파랑,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1606880.6000000015,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,589.0,1607469.6000000015,65.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,66,,blue,neutral,학교,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1608093.200000003,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,559.6000000014901,1608652.8000000045,66.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,67,,yellow,neutral,학교,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1609262.700000003,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,464.0,1609726.700000003,67.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,68,,green,congruent,초록,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1610345.8000000045,stroop,,False,congruent,"{'letterColor': 'green', 'text': '초록', 'userColor': 'green'}",False,483.5,1610829.3000000045,68.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,69,,blue,incongruent,초록,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1611444.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,852.7000000029802,1612296.700000003,69.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,70,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1612903.1000000015,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,391.79999999701977,1613294.8999999985,70.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,71,,green,neutral,학교,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1613901.3999999985,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,905.3000000044703,1614806.700000003,71.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,72,,blue,neutral,학교,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1615418.200000003,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,412.79999999701977,1615831.0,72.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,73,,green,neutral,학교,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1616452.200000003,stroop,,False,neutral,"{'letterColor': 'green', 'text': '학교', 'userColor': 'green'}",False,821.6000000014901,1617273.8000000045,73.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,74,,blue,neutral,기차,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1617898.700000003,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,602.8999999985099,1618501.6000000015,74.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,75,,green,congruent,초록,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1619126.1000000015,stroop,,False,congruent,"{'letterColor': 'green', 'text': '초록', 'userColor': 'green'}",False,554.2999999970198,1619680.3999999985,75.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,76,,red,incongruent,노랑,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1620303.700000003,stroop,,False,incongruent,"{'letterColor': 'red', 'text': '노랑', 'userColor': 'red'}",False,577.5,1620881.200000003,76.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,77,,blue,neutral,가방,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1621500.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,429.6000000014901,1621929.6000000015,77.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,78,,yellow,incongruent,초록,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1622550.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,454.1000000014901,1623004.1000000015,78.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,79,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1623610.1000000015,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,467.1000000014901,1624077.200000003,79.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,80,,green,neutral,기차,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1624683.8000000045,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,497.69999999552965,1625181.5,80.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,81,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1625798.6000000015,stroop,,False,congruent,"{'letterColor': 'red', 'text': '빨강', 'userColor': 'red'}",False,643.7999999970198,1626442.3999999985,81.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,82,,blue,neutral,가방,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1627053.3999999985,stroop,,False,neutral,"{'letterColor': 'blue', 'text': '가방', 'userColor': 'blue'}",False,486.0,1627539.3999999985,82.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,83,,red,neutral,학교,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1628144.8000000045,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,551.2999999970198,1628696.1000000015,83.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,84,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1629301.3000000045,stroop,,False,congruent,"{'letterColor': 'yellow', 'text': '노랑', 'userColor': 'yellow'}",False,786.8999999985099,1630088.200000003,84.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,85,,green,incongruent,노랑,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1630697.200000003,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,463.6000000014901,1631160.8000000045,85.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,86,,yellow,congruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1631766.3999999985,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,571.3000000044703,1632337.700000003,86.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,87,,blue,incongruent,빨강,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1632949.3999999985,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '빨강', 'userColor': 'blue'}",False,586.5,1633535.8999999985,87.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,88,,green,neutral,학교,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1634166.6000000015,stroop,,False,neutral,"{'letterColor': 'green', 'text': '학교', 'userColor': 'green'}",False,516.2999999970198,1634682.8999999985,88.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,89,,red,neutral,학교,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1635295.3000000045,stroop,,False,neutral,"{'letterColor': 'red', 'text': '학교', 'userColor': 'red'}",False,798.8999999985099,1636094.200000003,89.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,90,,yellow,incongruent,파랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1636711.3000000045,stroop,,False,incongruent,"{'letterColor': 'yellow', 'text': '파랑', 'userColor': 'yellow'}",False,787.5,1637498.8000000045,90.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,91,,green,incongruent,파랑,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1638106.200000003,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,559.5,1638665.700000003,91.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,92,,yellow,neutral,기차,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1639272.3999999985,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,594.0,1639866.3999999985,92.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,93,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1640483.8000000045,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,455.8999999985099,1640939.700000003,93.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,94,,red,congruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1641554.3999999985,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,505.90000000596046,1642060.3000000045,94.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,95,,red,neutral,가방,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1642668.6000000015,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,572.2999999970198,1643240.8999999985,95.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,96,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1643854.3000000045,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,437.29999999701977,1644291.6000000015,96.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,False,97,,green,incongruent,빨강,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1644913.1000000015,stroop,,False,incongruent,"{'letterColor': 'green', 'text': '빨강', 'userColor': 'red'}",False,790.6000000014901,1645703.700000003,97.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,98,,red,incongruent,초록,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1646313.0,stroop,,False,incongruent,"{'letterColor': 'red', 'text': '초록', 'userColor': 'red'}",False,962.6000000014901,1647275.6000000015,98.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,99,,blue,congruent,파랑,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1647900.5,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,539.2000000029802,1648439.700000003,99.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,100,,blue,incongruent,빨강,blue,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1649055.8000000045,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '빨강', 'userColor': 'blue'}",False,1077.0999999940395,1650132.8999999985,100.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,101,,red,neutral,기차,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1650738.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,686.3000000044703,1651424.8000000045,101.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,False,102,,blue,incongruent,노랑,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1652036.3000000045,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'yellow'}",False,657.5,1652693.8000000045,102.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,103,,red,neutral,기차,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1653306.3000000045,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,783.0,1654089.3000000045,103.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,104,,yellow,incongruent,초록,yellow,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1654705.200000003,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1072.6999999955297,1655777.8999999985,104.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,105,,green,neutral,가방,green,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1656391.3000000045,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,809.3999999985099,1657200.700000003,105.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,106,,red,incongruent,파랑,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1657816.700000003,stroop,,False,incongruent,"{'letterColor': 'red', 'text': '파랑', 'userColor': 'red'}",False,696.0,1658512.700000003,106.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,True,107,,red,neutral,학교,red,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,1659125.8000000045,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,497.59999999403954,1659623.3999999985,107.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,0,,green,congruent,초록,green,dGL2zPQyEvdibcvxeTencpgoWbg2,738524.0,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1868.0,740392.0,0.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,1,,yellow,congruent,노랑,yellow,dGL2zPQyEvdibcvxeTencpgoWbg2,741009.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1217.0,742226.0,1.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,2,,red,incongruent,노랑,red,dGL2zPQyEvdibcvxeTencpgoWbg2,742838.0,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1520.0000000001164,744358.0000000001,2.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,3,,red,congruent,빨강,red,dGL2zPQyEvdibcvxeTencpgoWbg2,744975.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1483.0,746458.0,3.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,4,,green,neutral,학교,green,dGL2zPQyEvdibcvxeTencpgoWbg2,747076.0,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,933.0,748009.0,4.0
dGL2zPQyEvdibcvxeTencpgoWbg2,False,5,,green,neutral,가방,noResp,dGL2zPQyEvdibcvxeTencpgoWbg2,748628.0,stroop,,True,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'noResp'}",True,,,5.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,6,,blue,congruent,파랑,blue,dGL2zPQyEvdibcvxeTencpgoWbg2,752242.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1183.0000000001164,753425.0000000001,6.0
dGL2zPQyEvdibcvxeTencpgoWbg2,False,7,,blue,incongruent,빨강,red,dGL2zPQyEvdibcvxeTencpgoWbg2,754036.0,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '빨강', 'userColor': 'red'}",False,839.0,754875.0,7.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,8,,yellow,congruent,노랑,yellow,dGL2zPQyEvdibcvxeTencpgoWbg2,755491.0,stroop,,False,congruent,"{'letterColor': 'yellow', 'text': '노랑', 'userColor': 'yellow'}",False,1001.0,756492.0,8.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,9,,yellow,incongruent,파랑,yellow,dGL2zPQyEvdibcvxeTencpgoWbg2,757110.0,stroop,,False,incongruent,"{'letterColor': 'yellow', 'text': '파랑', 'userColor': 'yellow'}",False,766.0,757876.0,9.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,10,,blue,incongruent,노랑,blue,dGL2zPQyEvdibcvxeTencpgoWbg2,758492.0,stroop,,False,incongruent,"{'letterColor': 'blue', 'text': '노랑', 'userColor': 'blue'}",False,982.0,759474.0,10.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,11,,red,neutral,가방,red,dGL2zPQyEvdibcvxeTencpgoWbg2,760090.0,stroop,,False,neutral,"{'letterColor': 'red', 'text': '가방', 'userColor': 'red'}",False,667.0000000001164,760757.0000000001,11.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,12,,red,incongruent,초록,red,dGL2zPQyEvdibcvxeTencpgoWbg2,761373.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1351.0,762724.0,12.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,13,,blue,neutral,학교,blue,dGL2zPQyEvdibcvxeTencpgoWbg2,763337.0,stroop,,False,neutral,"{'letterColor': 'blue', 'text': '학교', 'userColor': 'blue'}",False,1054.0,764391.0,13.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,14,,green,neutral,가방,green,dGL2zPQyEvdibcvxeTencpgoWbg2,765005.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,1269.0,766274.0,14.0
dGL2zPQyEvdibcvxeTencpgoWbg2,True,15,,blue,congruent,파랑,blue,dGL2zPQyEvdibcvxeTencpgoWbg2,766888.0,stroop,,False,congruent,"{'letterColor': 'blue', 'text': '파랑', 'userColor': 'blue'}",False,1020.0,767908.0,15.0
