participantId,t2_stim,t1_resp,t1_stim,t1_correct,t2_correctResp,idx,t2_resp,t2_rt,t2_correct,t1_correctResp,soa,t1_rt,t2_resp_ms,participant_id,t1_rt_ms,t1_resp_ms,t2_onset_ms,task,block_index,t2_pressed_while_t1_pending,soa_nominal_ms,t1_timeout,t2_timeout,soa_measured_ms,response_order,t1_onset_ms,trial_index,t2_rt_ms
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,1,B,,True,E,,,100572.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,878.0999999940395,99896.40000000596,99634.90000000596,prp,,False,600.0,False,False,616.5999999940395,T1→T2,99018.30000001192,1.0,937.2000000178814
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,2,B,,True,E,,,102722.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,820.3000000119209,102426.30000001192,101921.5,prp,,False,300.0,False,False,315.5,T1→T2,101606.0,2.0,800.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,3,B,,True,E,,,106167.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1008.4000000059605,104774.80000001192,105001.60000002384,prp,,False,1200.0,False,False,1235.2000000178814,T1→T2,103766.40000000596,3.0,1165.3999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,6,True,B,4,B,,True,E,,,108405.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,957.5,108168.90000000596,107299.70000001788,prp,,False,50.0,False,False,88.30000001192093,T1→T2,107211.40000000596,4.0,1105.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,9,True,R,5,R,,True,O,,,111861.5,v8nNKiWvPdcjiHXZci39OuFTY6M2,1677.5999999940395,111115.30000001192,110659.30000001192,prp,,False,1200.0,False,False,1221.5999999940395,T1→T2,109437.70000001788,5.0,1202.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,6,R,,True,O,,,116050.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,2629.5999999940395,115535.20000001788,113220.80000001192,prp,,False,300.0,False,False,315.19999998807907,T1→T2,112905.60000002384,6.0,2829.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,3,True,B,7,B,,True,O,,,119995.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,2332.0999999940395,119426.0,117279.90000000596,prp,,False,150.0,False,False,186.0,T1→T2,117093.90000000596,7.0,2715.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,8,R,,True,O,,,122856.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1249.0999999940395,122275.40000000596,121111.90000000596,prp,,False,50.0,False,False,85.59999999403954,T1→T2,121026.30000001192,8.0,1745.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,9,B,,True,O,,,125234.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,898.8999999761581,124791.0,124080.40000000596,prp,,False,150.0,False,False,188.2999999821186,T1→T2,123892.10000002384,9.0,1153.7000000178814
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,9,True,B,10,B,,True,O,,,128718.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1640.8999999761581,127923.5,127508.80000001192,prp,,False,1200.0,False,False,1226.199999988079,T1→T2,126282.60000002384,10.0,1209.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,11,R,,True,E,,,130961.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,724.5,130472.80000001192,130379.0,prp,,False,600.0,False,False,630.6999999880791,T1→T2,129748.30000001192,11.0,582.4000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,9,True,B,12,B,,True,O,,,133520.80000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,923.5999999940395,132928.20000001788,132174.20000001788,prp,,False,150.0,False,False,169.59999999403954,T1→T2,132004.60000002384,12.0,1346.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,13,R,,True,E,,,136251.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,1375.5,135925.20000001788,134733.90000000596,prp,,False,150.0,False,False,184.19999998807907,T1→T2,134549.70000001788,13.0,1517.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,14,B,,True,E,,,139009.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1346.5,138640.80000001192,137616.80000001192,prp,,False,300.0,False,False,322.5,T1→T2,137294.30000001192,14.0,1392.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,9,True,B,15,B,,True,O,,,142213.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1933.4000000059605,141970.30000001192,140654.40000000596,prp,,False,600.0,False,False,617.5,T1→T2,140036.90000000596,15.0,1559.2000000178814
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,16,B,,True,O,,,144746.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1128.300000011921,144374.80000001192,143866.5,prp,,False,600.0,False,False,620.0,T1→T2,143246.5,16.0,879.6000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,9,True,R,17,R,,True,O,,,147793.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1416.0,147212.30000001192,145875.20000001788,prp,,False,50.0,False,False,78.90000000596046,T1→T2,145796.30000001192,17.0,1918.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,18,R,,True,E,,,150834.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1670.7000000178814,150504.70000001788,149016.10000002384,prp,,False,150.0,False,False,182.10000002384186,T1→T2,148834.0,18.0,1818.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,6,True,B,19,B,,True,E,,,153803.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1532.0,153394.70000001788,152476.5,prp,,False,600.0,False,False,613.7999999821186,T1→T2,151862.70000001788,19.0,1327.1000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,8,True,R,20,R,,True,E,,,157072.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1213.3999999761581,156044.5,156097.40000000596,prp,,False,1200.0,False,False,1266.2999999821186,T1→T2,154831.10000002384,20.0,975.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,1,True,B,21,B,,True,O,,,159437.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1027.1000000238419,159123.10000002384,158279.90000000596,prp,,False,150.0,False,False,183.90000000596046,T1→T2,158096.0,21.0,1157.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,5,True,B,22,B,,True,O,,,162476.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1180.5999999940395,161653.90000000596,161691.5,prp,,False,1200.0,False,False,1218.199999988079,T1→T2,160473.30000001192,22.0,784.6000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,23,R,,False,E,,,164695.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,890.5999999940395,164392.70000001788,163830.0,prp,,False,300.0,False,False,327.89999997615814,T1→T2,163502.10000002384,23.0,865.6000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,24,R,,True,O,,,167291.80000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,917.7999999821186,166643.5,165915.20000001788,prp,,False,150.0,False,False,189.5,T1→T2,165725.70000001788,24.0,1376.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,2,True,R,25,R,,True,E,,,170319.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1350.9000000059605,169690.30000001192,168962.10000002384,prp,,False,600.0,False,False,622.7000000178814,T1→T2,168339.40000000596,25.0,1357.2999999821186
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,8,True,R,26,R,,True,E,,,173844.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1276.3999999761581,172630.5,172570.90000000596,prp,,False,1200.0,False,False,1216.7999999821186,T1→T2,171354.10000002384,26.0,1273.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,9,True,R,27,B,,False,O,,,176890.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1457.2999999821186,176348.40000000596,175059.60000002384,prp,,False,150.0,False,False,168.5,T1→T2,174891.10000002384,27.0,1830.3999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,1,True,B,28,B,,True,O,,,180348.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1358.9000000059605,179271.20000001788,178540.40000000596,prp,,False,600.0,False,False,628.0999999940395,T1→T2,177912.30000001192,28.0,1807.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,2,False,B,29,B,,True,E,,,184252.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1366.5,182747.5,181467.80000001192,prp,,False,50.0,False,False,86.80000001192093,T1→T2,181381.0,29.0,2784.300000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,30,B,,True,E,,,197263.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1337.0999999940395,196633.30000001192,195461.90000000596,prp,,False,150.0,False,False,165.69999998807907,T1→T2,195296.20000001788,30.0,1801.4000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,8,True,R,31,R,,True,E,,,199633.80000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,979.0,199283.80000001192,198629.20000001788,prp,,False,300.0,False,False,324.40000000596046,T1→T2,198304.80000001192,31.0,1004.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,3,True,R,32,R,,True,O,,,202722.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1435.7000000178814,202114.70000001788,200999.80000001192,prp,,False,300.0,False,False,320.80000001192093,T1→T2,200679.0,32.0,1722.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,33,B,,True,O,,,205278.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1080.5,204837.90000000596,203839.10000002384,prp,,False,50.0,False,False,81.7000000178814,T1→T2,203757.40000000596,33.0,1439.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,8,True,R,34,R,,True,E,,,207756.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,770.5,207084.70000001788,206387.90000000596,prp,,False,50.0,False,False,73.69999998807907,T1→T2,206314.20000001788,34.0,1368.2000000178814
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,5,True,R,35,R,,True,O,,,211066.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1432.5,210225.10000002384,209415.10000002384,prp,,False,600.0,False,False,622.5,T1→T2,208792.60000002384,35.0,1650.8999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,36,R,,True,E,,,214055.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1449.2999999821186,213561.90000000596,212295.20000001788,prp,,False,150.0,False,False,182.59999999403954,T1→T2,212112.60000002384,36.0,1760.4000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,37,B,,True,O,,,216657.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1216.2999999821186,216302.40000000596,215413.0,prp,,False,300.0,False,False,326.89999997615814,T1→T2,215086.10000002384,37.0,1244.1000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,38,R,,True,O,,,219946.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,2035.699999988079,219719.0,218902.80000001192,prp,,False,1200.0,False,False,1219.5,T1→T2,217683.30000001192,38.0,1043.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,8,True,B,39,B,,True,E,,,222695.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1453.5,222419.80000001192,221586.70000001788,prp,,False,600.0,False,False,620.4000000059605,T1→T2,220966.30000001192,39.0,1108.2999999821186
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,40,B,,True,O,,,225365.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,1377.0,225099.80000001192,224032.90000000596,prp,,False,300.0,False,False,310.09999999403954,T1→T2,223722.80000001192,40.0,1332.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,41,B,,True,E,,,228354.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1608.5,228017.20000001788,227024.70000001788,prp,,False,600.0,False,False,616.0,T1→T2,226408.70000001788,41.0,1329.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,42,R,,True,O,,,232196.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,2193.300000011921,231565.30000001192,229558.20000001788,prp,,False,150.0,False,False,186.2000000178814,T1→T2,229372.0,42.0,2638.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,9,True,R,43,R,,True,O,,,234700.5,v8nNKiWvPdcjiHXZci39OuFTY6M2,1163.2000000178814,234385.70000001788,233305.10000002384,prp,,False,50.0,False,False,82.60000002384186,T1→T2,233222.5,43.0,1395.3999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,8,True,B,44,B,,True,E,,,236973.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,869.0,236608.10000002384,236057.30000001192,prp,,False,300.0,False,False,318.19999998807907,T1→T2,235739.10000002384,44.0,916.4000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,45,B,,True,E,,,239078.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,790.0,238800.20000001788,238191.5,prp,,False,150.0,False,False,181.2999999821186,T1→T2,238010.20000001788,45.0,886.6000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,4,True,R,46,R,,True,E,,,241420.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1016.9000000059605,241115.60000002384,240724.90000000596,prp,,False,600.0,False,False,626.1999999880791,T1→T2,240098.70000001788,46.0,695.4000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,9,True,R,47,B,,False,O,,,243630.80000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,2510.199999988079,244962.5,242628.60000002384,prp,,True,150.0,False,False,176.30000001192093,T2→T1,242452.30000001192,47.0,1002.1999999880791
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,48,B,,True,E,,,249069.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,2645.699999988079,248624.90000000596,246153.10000002384,prp,,False,150.0,False,False,173.90000000596046,T1→T2,245979.20000001788,48.0,2916.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,49,B,,True,E,,,251386.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,1078.5,251182.90000000596,250185.20000001788,prp,,False,50.0,False,False,80.80000001192093,T1→T2,250104.40000000596,49.0,1201.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,8,True,B,50,B,,True,E,,,253434.30000001192,v8nNKiWvPdcjiHXZci39OuFTY6M2,815.7999999821186,253229.90000000596,252587.30000001192,prp,,False,150.0,False,False,173.19999998807907,T1→T2,252414.10000002384,50.0,847.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,3,True,B,51,B,,True,O,,,255921.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1116.5,255584.60000002384,254803.40000000596,prp,,False,300.0,False,False,335.2999999821186,T1→T2,254468.10000002384,51.0,1117.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,52,B,,True,E,,,259280.70000001788,v8nNKiWvPdcjiHXZci39OuFTY6M2,1600.300000011921,258554.60000002384,257271.10000002384,prp,,False,300.0,False,False,316.80000001192093,T1→T2,256954.30000001192,52.0,2009.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,5,True,B,53,B,,True,O,,,262186.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1339.5,261648.60000002384,260633.40000000596,prp,,False,300.0,False,False,324.2999999821186,T1→T2,260309.10000002384,53.0,1553.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,1,True,B,54,B,,True,O,,,264790.8000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,1273.5,264484.2000000179,263535.60000002384,prp,,False,300.0,False,False,324.90000000596046,T1→T2,263210.7000000179,54.0,1255.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,9,True,B,55,B,,True,O,,,267235.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1015.0,266844.40000000596,265911.10000002384,prp,,False,50.0,False,False,81.7000000178814,T1→T2,265829.40000000596,55.0,1324.2999999821186
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,7,True,B,56,B,,True,O,,,269189.7000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,698.9000000059605,268965.10000002384,268344.60000002384,prp,,False,50.0,False,False,78.40000000596046,T1→T2,268266.2000000179,56.0,845.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,5,True,R,57,R,,True,O,,,271603.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1092.7000000178814,271324.60000002384,270552.40000000596,prp,,False,300.0,False,False,320.5,T1→T2,270231.90000000596,57.0,1051.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,58,R,,True,O,,,274167.2000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,1027.800000011921,273652.3000000119,273240.10000002384,prp,,False,600.0,False,False,615.6000000238419,T1→T2,272624.5,58.0,927.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,5,True,R,59,R,,True,O,,,277075.7000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,1371.699999988079,276571.90000000596,276416.60000002384,prp,,False,1200.0,False,False,1216.4000000059605,T1→T2,275200.2000000179,59.0,659.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,60,R,,True,E,,,289733.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1313.1000000238419,289422.60000002384,288436.8000000119,prp,,False,300.0,False,False,327.30000001192093,T1→T2,288109.5,60.0,1296.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,5,True,B,61,B,,True,O,,,292006.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,896.1000000238419,291665.10000002384,290837.2000000179,prp,,False,50.0,False,False,68.2000000178814,T1→T2,290769.0,61.0,1169.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,62,R,,True,O,,,294521.2000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,879.6000000238419,293923.60000002384,293662.3000000119,prp,,False,600.0,False,False,618.3000000119209,T1→T2,293044.0,62.0,858.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,63,R,,True,O,,,296824.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,842.7000000178814,296393.60000002384,296177.0,prp,,False,600.0,False,False,626.0999999940395,T1→T2,295550.90000000596,63.0,647.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,4,True,R,64,R,,True,E,,,299648.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1207.0,299076.8000000119,297940.60000002384,prp,,False,50.0,False,False,70.80000001192093,T1→T2,297869.8000000119,64.0,1708.2999999821186
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,3,True,B,65,B,,True,O,,,302918.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1246.9000000059605,301936.3000000119,301316.10000002384,prp,,False,600.0,False,False,626.7000000178814,T1→T2,300689.40000000596,65.0,1602.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,66,R,,True,O,,,305474.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1144.2999999821186,305091.5,304271.3000000119,prp,,False,300.0,False,False,324.09999999403954,T1→T2,303947.2000000179,66.0,1203.5999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,4,True,R,67,R,,True,E,,,309257.8000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,1324.0999999940395,307834.5,306594.0,prp,,False,50.0,False,False,83.59999999403954,T1→T2,306510.40000000596,67.0,2663.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,68,R,,True,O,,,313542.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,2449.300000011921,312727.60000002384,310894.10000002384,prp,,False,600.0,False,False,615.8000000119209,T1→T2,310278.3000000119,68.0,2648.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,69,B,,True,E,,,316140.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1035.5,315602.0,314646.0,prp,,False,50.0,False,False,79.5,T1→T2,314566.5,69.0,1494.6000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,70,R,,True,O,,,319236.5,v8nNKiWvPdcjiHXZci39OuFTY6M2,1384.4000000059605,318559.90000000596,318403.3000000119,prp,,False,1200.0,False,False,1227.800000011921,T1→T2,317175.5,70.0,833.1999999880791
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,9,True,B,71,B,,True,O,,,322883.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1911.5,322167.2000000179,320320.3000000119,prp,,False,50.0,False,False,64.59999999403954,T1→T2,320255.7000000179,71.0,2563.300000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,2,True,R,72,R,,True,E,,,325585.5,v8nNKiWvPdcjiHXZci39OuFTY6M2,1162.3999999761581,325073.0,324226.8000000119,prp,,False,300.0,False,False,316.19999998807907,T1→T2,323910.60000002384,72.0,1358.699999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,4,True,R,73,R,,True,E,,,328620.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,1092.7999999821186,327713.90000000596,327835.60000002384,prp,,False,1200.0,False,False,1214.5,T1→T2,326621.10000002384,73.0,784.3999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,4,True,B,74,B,,True,E,,,331295.0,v8nNKiWvPdcjiHXZci39OuFTY6M2,794.8000000119209,330443.10000002384,330263.8000000119,prp,,False,600.0,False,False,615.5,T1→T2,329648.3000000119,74.0,1031.199999988079
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,75,R,,True,O,,,333825.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,916.5999999940395,333256.0,332657.5,prp,,False,300.0,False,False,318.09999999403954,T1→T2,332339.40000000596,75.0,1167.9000000059605
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,76,B,,True,E,,,336943.8000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,1291.2000000178814,336160.60000002384,336082.3000000119,prp,,False,1200.0,False,False,1212.9000000059605,T1→T2,334869.40000000596,76.0,861.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,77,B,,False,O,,,339419.10000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,992.0999999940395,338967.40000000596,338152.10000002384,prp,,False,150.0,False,False,176.80000001192093,T1→T2,337975.3000000119,77.0,1267.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,7,True,R,78,R,,True,O,,,343369.90000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,2358.899999976158,342812.5,341670.40000000596,prp,,False,1200.0,False,False,1216.7999999821186,T1→T2,340453.60000002384,78.0,1699.5
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,1,True,B,79,B,,True,O,,,346441.7000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,1050.2999999821186,345458.40000000596,345655.40000000596,prp,,False,1200.0,False,False,1247.2999999821186,T1→T2,344408.10000002384,79.0,786.3000000119209
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,8,True,R,80,R,,True,E,,,349714.7000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,1718.7000000178814,349192.2000000179,347793.40000000596,prp,,False,300.0,False,False,319.90000000596046,T1→T2,347473.5,80.0,1921.300000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,1,True,R,81,R,,True,O,,,352211.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,847.4000000059605,351599.3000000119,350835.90000000596,prp,,False,50.0,False,False,84.0,T1→T2,350751.90000000596,81.0,1375.7000000178814
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,2,True,B,82,B,,True,E,,,355079.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1415.699999988079,354669.40000000596,353329.8000000119,prp,,False,50.0,False,False,76.09999999403954,T1→T2,353253.7000000179,82.0,1749.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,4,True,R,83,R,,True,E,,,357500.3000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,966.3000000119209,357082.2000000179,356300.2000000179,prp,,False,150.0,False,False,184.30000001192093,T1→T2,356115.90000000596,83.0,1200.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,E,6,True,B,84,B,,True,E,,,360499.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1196.199999988079,359739.0,359783.5,prp,,False,1200.0,False,False,1240.699999988079,T1→T2,358542.8000000119,84.0,716.1000000238419
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,85,R,,True,E,,,363177.3000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,1495.699999988079,363022.3000000119,361594.5,prp,,False,50.0,False,False,67.89999997615814,T1→T2,361526.60000002384,85.0,1582.800000011921
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,2,True,R,86,R,,True,E,,,365056.5,v8nNKiWvPdcjiHXZci39OuFTY6M2,812.4000000059605,365027.90000000596,364401.60000002384,prp,,False,150.0,False,False,186.10000002384186,T1→T2,364215.5,86.0,654.8999999761581
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,6,True,R,87,R,,True,E,,,368230.3000000119,v8nNKiWvPdcjiHXZci39OuFTY6M2,1993.5999999940395,368075.8000000119,366410.3000000119,prp,,False,300.0,False,False,328.09999999403954,T1→T2,366082.2000000179,87.0,1820.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,blue,O,1,True,B,88,B,,True,O,,,370566.2000000179,v8nNKiWvPdcjiHXZci39OuFTY6M2,1322.300000011921,370581.2000000179,369439.10000002384,prp,,True,150.0,False,False,180.2000000178814,T2→T1,369258.90000000596,88.0,1127.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,E,2,True,R,89,R,,True,E,,,372678.40000000596,v8nNKiWvPdcjiHXZci39OuFTY6M2,1088.4000000059605,372705.7000000179,371702.3000000119,prp,,True,50.0,False,False,85.0,T2→T1,371617.3000000119,89.0,976.0999999940395
v8nNKiWvPdcjiHXZci39OuFTY6M2,red,O,5,True,R,90,R,,True,O,,,385718.60000002384,v8nNKiWvPdcjiHXZci39OuFTY6M2,1980.5,385731.0,383832.90000000596,prp,,True,50.0,False,False,82.40000000596046,T2→T1,383750.5,90.0,1885.7000000178814
