outcome,outcome_column,n,quantile,intercept,z_age,gender_male,z_dass_depression,z_dass_anxiety,z_dass_stress,z_ucla_score,ucla_x_gender
PRP Ex-Gaussian mu (Short SOA),prp_exg_short_mu,206,0.3,830.3838900996119,88.63034816303652,-174.9342696816767,-79.46625713962615,23.428258583304675,32.66246861336748,15.760610347385262,43.279273600343686
PRP Ex-Gaussian mu (Short SOA),prp_exg_short_mu,206,0.5,949.9416782825236,88.80883444269531,-173.68442601819675,-68.72784536729168,-1.9414216565624614,37.600442870765626,43.12689692940892,56.99811051086565
PRP Ex-Gaussian mu (Short SOA),prp_exg_short_mu,206,0.7,1131.2415512885552,21.753349391128264,-234.06438482416027,-66.71660562698011,-25.00359514138323,53.74118500018747,46.60034351846485,18.308759400340605
PRP Ex-Gaussian mu (Short SOA),prp_exg_short_mu,206,0.9,1352.9902333181662,19.50711373694361,-152.32663363175712,82.45042406982988,-157.33788922407106,88.31947607470435,56.61470003619862,81.7674846058106
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,206,0.1,70.5927828363766,0.7703405738140838,-17.213125375528602,-11.068874267016287,3.959563263955906,15.433699692664652,0.7693717940121418,15.886132272775779
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,206,0.3,122.31139680624095,21.76931142681857,-28.430502482655225,-17.36746670770347,17.06988922025827,9.237728616699771,-9.016308721227798,40.862991193078614
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,206,0.5,189.36962530635873,7.68783764272636,-45.351964769108264,-31.309523555112474,-0.9688287490710082,-0.10787671163603733,37.90528106151933,24.33516109123281
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,206,0.7,252.95489266646172,7.796160168756151,-55.28286117339218,-22.077134922380218,-19.649382522551104,16.271503961760896,35.94552965788895,8.593101697865928
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,206,0.9,355.34426010407213,14.073941532433121,-42.25208468033142,-7.052574752758599,15.386726314965408,16.87393336659706,37.249165695535105,-14.619951679806322
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,206,0.1,125.17267833669597,-22.87454987473455,22.691407389591497,15.780734491829996,-17.78856571442739,13.732097388842334,-55.256709336511435,45.059889906179095
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,206,0.3,256.4799743655342,-11.508058703866643,-12.228026481060908,-7.679843703189344,15.245168050609138,-30.702656320932196,-43.55706880570576,28.26124028029506
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,206,0.5,353.60941305226663,-3.8965323627758237,-14.482986940767775,-7.787143947338393,19.347415011718333,-12.430422586092508,-35.8964545874714,13.907375147570276
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,206,0.7,432.454190793431,3.2371667474050057,0.10474501013564216,-9.986254410598272,7.9835815616621515,3.021196186546567,-15.665648621434201,-15.551562196487495
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,206,0.9,539.7917855805624,-21.510902863883185,-9.867414888761083,10.587148424539457,-7.484197865263128,-9.314262143023166,-0.5627238762772241,-68.96178685552178
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,196,0.1,324.9766257464115,-2.42189470137551,-27.97197599556983,-16.170254581551568,4.438606277539347,-1.508741682825869,6.172492544490031,-14.412120528530776
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,196,0.3,379.23092364316255,-9.648703709829872,-22.45120226652487,-20.276243056155156,-19.14767545077131,8.72665323941036,14.805597083568053,-0.3465452508202966
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,196,0.5,448.4086417144146,6.232984928550726,-37.147463141143156,-2.58672186009936,-30.914710951563126,27.09056061474169,-5.18180898938739,4.18708612498802
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,196,0.7,495.34423900913697,12.033385910604226,0.051174609358048934,0.7296452946830047,-47.42455162016369,15.564482002312864,3.2644804298934313,13.544308075587642
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,196,0.9,615.5591646838027,7.603193448759354,-43.80907767251097,-0.36919945903837925,-61.94544588502839,36.8835385929987,-20.540329031129126,37.28468965223012
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,196,0.1,10.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,196,0.3,32.28102021129317,17.53894754302,0.8736811342414387,-0.6311656635642641,0.938197545324174,-10.649936051905723,2.5114085458882123,-0.2479347000551472
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,196,0.5,62.78069217516335,9.040157231561604,-6.640698229821449,-7.406777682163607,2.2609759028844727,-11.833225215147834,5.110694478899277,4.340710070291191
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,196,0.7,102.99723164273483,0.013883203974411163,-18.182385891385735,-7.524074624250285,-11.861913617920415,-3.04093414117106,6.327902533563989,-1.205956811251126
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,196,0.9,159.01844967592368,5.036478662670824,-29.225306227969945,-11.57669786480458,-25.405101131341247,19.28211052844253,7.034992755405333,-14.870694444363373
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,196,0.1,79.50052822886107,-6.023346360187748,-21.39215008179746,-17.173449813132013,-5.684619208266264,42.397445027364384,-22.767016953213027,29.405851654078976
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,196,0.3,153.40604160447452,1.0833149407578224,-20.772499057266828,-15.83930726389973,-15.516946656651962,28.965790945992325,-8.003540500637266,35.003325214241684
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,196,0.5,214.93906054078198,5.093704688972191,-20.95160062310178,8.386724290724269,-3.6362548139695914,5.00502686609568,-25.852288230952666,44.91013858226615
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,196,0.7,300.88203401641357,3.552062119945952,-44.44176561089235,10.802288653446121,19.2023345846172,0.9972561419427063,-0.26972426951779505,-2.5341448264089705
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,196,0.9,412.667579632398,5.911722689263144,-41.824831661323046,21.182409262564,-15.355455434982915,5.992924862260938,19.234943320526575,-34.46362884911536
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,209,0.1,385.7850666943063,-0.1974571429057241,-25.339700516325422,-28.183899150578526,-19.15072482769837,29.491287392388525,15.14344560487762,13.623026013306953
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,209,0.3,516.8516071335662,8.655033844434818,-93.33408624408446,-26.59813329835937,2.523394694539864,33.06054030867177,-4.432083793456947,-6.0074233785413105
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,209,0.5,627.4469749982375,8.471842703241201,-154.90542909482198,-37.65867078576104,-26.211241302911503,79.10002100554658,-25.516989282000058,1.199092344748789
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,209,0.7,771.8824760710673,-0.11079373157331901,-186.28677093291472,-37.856826304379524,-70.33718161495372,108.00739843352159,-2.0276872370473136,-36.7719514893464
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,209,0.9,1048.428089448079,24.188508396004536,-166.21851520775138,5.352487071786364,-162.9301342127534,156.6233948033839,-72.81757877863413,160.15387643990886
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,209,0.1,60.39434949863373,10.482172632087243,-12.806809104517292,-13.250133247606847,5.043982710250021,12.457707131912098,-4.936630663409361,14.12250953605828
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,209,0.3,109.40890899058236,11.228089488367443,-37.72765581632879,-18.41872772533145,-4.253528235896701,16.522884936918743,-7.7174066138636785,22.675353381167305
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,209,0.5,182.67593610697634,12.86927811816254,-83.11722565274202,-28.142566453051266,-7.330678041347042,46.3063959299889,7.779701352629712,-10.383897894945736
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,209,0.7,297.5536106684343,1.9110411841166324,-142.36132731701053,-21.1425430422215,-5.398882870658172,15.345156053777684,-1.7868447364241757,-6.753831972488876
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,209,0.9,439.4242871803176,-15.265091736227049,-121.39261441879916,-10.39143889651079,-98.73925440075365,117.07322148025065,-22.322382825644713,24.941339414542067
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,209,0.1,198.4264592486845,0.7928661500924743,94.58543624598464,6.700653935496781,47.40633944535114,-77.0866305083485,12.470671669430152,26.909062631125188
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,209,0.3,330.98059926702894,13.050866991940032,6.508995429317239,-3.4529980255946366,10.3249785276845,-39.04216826443086,-0.4554994789162339,40.77722667729967
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,209,0.5,426.6930989279377,-1.8331031672078324,-42.21821613691961,-13.267038723535844,8.190170725131155,-23.87204132415274,-5.4809698324633525,51.7753997261593
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,209,0.7,502.68269984853407,3.4548737750685485,-35.09088066909338,2.2762375829368255,13.986817835335799,-9.384800374277052,4.5516636938169555,5.277008144157996
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,209,0.9,604.3762303129876,12.84876296131274,-26.269576953117145,17.175691468168022,-26.136304259889478,13.150567417085746,-1.5323127221791597,-43.76134736715342
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,195,0.1,275.0833157405699,10.19786748553011,-88.29064964175487,-70.01797689346317,30.777602118733018,65.79403380925842,-24.571804983144663,70.57124617010986
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,195,0.3,374.9650351427542,40.46879612819174,-105.19290577680606,-43.89860670404267,-5.596126693365211,54.85390580022114,-14.991464325112707,42.258400090812145
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,195,0.5,478.97363158655384,15.608559529285264,-119.89187405618699,-17.51258826624085,-11.194150443371843,16.451001179067994,40.20058226277378,42.66050397008627
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,195,0.7,657.248688863805,2.940610435715445,-184.0413087297516,-1.3857090074257792,22.625480771291368,-5.500183642009509,9.130368649196944,91.39789845912148
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,195,0.9,859.0757488002994,18.828539746778368,-96.80266504322485,125.88250266239615,-73.94000348231174,32.72829551278535,-14.44505237909608,23.33357917434327
PRP Ex-Gaussian sigma (Bottleneck),prp_exg_sigma_bottleneck,195,0.1,-13.937078006988271,-6.760907389325211,-0.20599773198568982,-1.8197238146705805,0.6450751236197189,9.000026214759988,16.469336059954536,19.737180849748224
PRP Ex-Gaussian sigma (Bottleneck),prp_exg_sigma_bottleneck,195,0.3,65.38645046429075,-0.3582852208969123,-18.171115360685718,-2.569496239635893,-0.5872082111722391,14.252391164529463,-2.7349321349641875,44.08561834337183
PRP Ex-Gaussian sigma (Bottleneck),prp_exg_sigma_bottleneck,195,0.5,130.96783514359555,5.373771100090556,-57.397193365655355,0.14595621789558183,1.9549490810837702,0.2710493248052032,10.189908490731812,30.35691290802432
PRP Ex-Gaussian sigma (Bottleneck),prp_exg_sigma_bottleneck,195,0.7,187.31175615058993,10.352811498293569,-67.9987927408836,-7.473505060176927,10.29912346145366,-7.559857806079864,29.123937429407796,9.728685303117002
PRP Ex-Gaussian sigma (Bottleneck),prp_exg_sigma_bottleneck,195,0.9,283.06177557982613,18.138144954173825,-51.120809780779794,23.775493718287787,-30.89299582987616,41.04742982971608,26.04664510069619,1.3168113879420498
PRP Ex-Gaussian tau (Bottleneck),prp_exg_tau_bottleneck,195,0.1,-122.6342235931069,-28.61292180809413,81.42970376552339,-73.8424973636343,24.69944649444215,-19.031738734204183,7.01968196689255,-15.576727476387186
PRP Ex-Gaussian tau (Bottleneck),prp_exg_tau_bottleneck,195,0.3,32.32555622449318,-16.633422364088236,36.15148569027975,-42.60575110556991,12.217655483586585,-0.20121494181678032,2.8545071453566995,-12.520524663618128
PRP Ex-Gaussian tau (Bottleneck),prp_exg_tau_bottleneck,195,0.5,133.2073974409758,-9.259503446500917,10.966111953336789,6.864711457224346,6.34840218825497,-25.282748197198913,-7.047840629110856,3.841676113283554
PRP Ex-Gaussian tau (Bottleneck),prp_exg_tau_bottleneck,195,0.7,220.57463993718622,-2.4889919470385355,-2.7605084369629593,31.84299699303571,0.8843487504073044,-32.944348654591764,-13.59137252508152,-19.34910000827481
PRP Ex-Gaussian tau (Bottleneck),prp_exg_tau_bottleneck,195,0.9,298.87313499187985,5.384469820904934,36.74496892076864,15.036556424923065,7.984158961331632,-60.366154379884755,23.758698417745354,7.874645727443636
PRP CB Base RT (ms),prp_cb_base,209,0.1,508.6105985103984,-14.694620491677854,-43.06521235776065,10.402497580204125,-36.53806176444893,22.78565992698832,15.089921099759023,11.292931126660115
PRP CB Base RT (ms),prp_cb_base,209,0.3,602.5305535241104,2.3467545886585506,-69.40304821446554,0.8891912207400106,-25.151156631728256,14.618590279320106,1.222809571510595,29.91531837938687
PRP CB Base RT (ms),prp_cb_base,209,0.5,690.6851111385969,1.6502632242708064,-73.26392317097685,-36.36433203031557,-29.78915626516131,41.55677186455544,25.29580652915867,1.8227393712797366
PRP CB Base RT (ms),prp_cb_base,209,0.7,804.2428555960355,11.393684006151734,-73.15751618223638,-6.381710132477253,-83.8981083556771,86.95868706035672,-4.350585818402093,-27.075535426948793
PRP CB Base RT (ms),prp_cb_base,209,0.9,964.783422498316,23.722538935006224,-86.68933789535592,35.61845047564874,-102.75345759651758,95.77560536411603,-32.090590533118956,-44.38530022936477
PRP CB Bottleneck Duration (ms),prp_cb_bottleneck,209,0.1,486.6777675019292,0.9912755990034567,-34.35318314027268,-20.877724929179905,-8.02555866646929,4.730306552741282,35.84337383419022,11.43624879378472
PRP CB Bottleneck Duration (ms),prp_cb_bottleneck,209,0.3,680.0666432127896,48.03067331959985,-151.72306675464063,-35.98260371754421,39.559458149257665,-24.02582412580047,-18.591717678730337,86.56963494008018
PRP CB Bottleneck Duration (ms),prp_cb_bottleneck,209,0.5,745.6982411254861,25.44544848889249,-125.02889993536226,-15.88228061025444,19.75251884740432,-21.438092216041632,-2.521237588836367,63.57956255574117
PRP CB Bottleneck Duration (ms),prp_cb_bottleneck,209,0.7,824.6962368865456,-12.182906959834568,-94.17379392979316,-11.166243838753877,-2.829406260024157,7.769007079827268,5.5590097858349665,36.32619006686419
PRP CB Bottleneck Duration (ms),prp_cb_bottleneck,209,0.9,925.3189823004434,-6.684225421584556,-114.99812439745219,-24.502858127995534,-7.789884617198586,-2.8358628920446036,23.744530644214926,15.01517034979
PRP CB Model R-squared,prp_cb_r_squared,209,0.1,0.7028829211064367,0.07178517009337995,-0.0771107948901722,-0.07047641280738959,0.01704668566210211,0.03608675041857259,0.025730633634742643,0.09314126673721951
PRP CB Model R-squared,prp_cb_r_squared,209,0.3,0.8839581458885561,-0.0017349144530694465,-0.07367645638927149,-0.0066470323785828,0.013938579552140989,-0.013979020696422052,0.0073470968698204535,0.04271115287460178
PRP CB Model R-squared,prp_cb_r_squared,209,0.5,0.9438645636105216,-0.004295252775226025,-0.0402411228758979,-0.0019425473156939152,0.004871718247878294,-0.009318393865678449,0.007602435296289243,0.019796207059256662
PRP CB Model R-squared,prp_cb_r_squared,209,0.7,0.9729669775828487,-0.0021659542444991153,-0.03705159626846093,-0.003655590701068197,0.00740402584855849,-0.0022225437396485204,-3.83363856269715e-05,0.009498766008168484
PRP CB Model R-squared,prp_cb_r_squared,209,0.9,0.9903106315491493,-0.0003887766310182578,-0.008921845173778614,-0.0023984244771287975,0.00033032748950258847,-0.0018683151752370726,0.0021943091252784493,0.007622345114737867
PRP CB Slope (short SOA),prp_cb_slope,209,0.1,-1.3815396517526404,-0.04281408168277917,-0.2392712806876476,-0.1893298771780387,0.09571434578931085,0.016999014711470056,0.005380801983154947,-0.07843515628372622
PRP CB Slope (short SOA),prp_cb_slope,209,0.3,-1.0508045564134028,-0.01546460774392061,-0.05259555810980494,-0.031992119242522786,-0.030038572473358206,0.02548049162730883,-0.05030134555718361,0.009178175844158797
PRP CB Slope (short SOA),prp_cb_slope,209,0.5,-0.8507735598481151,1.3623326067524948e-05,0.06088959544415638,0.011239763582365805,-0.024980926702555036,-0.0015781940291738439,-0.054567269356413255,-0.07965040602862701
PRP CB Slope (short SOA),prp_cb_slope,209,0.7,-0.5820298855713959,0.00918641762983459,-0.04508661165899056,0.07377502271725278,-0.025047284886391546,0.031137133276214337,-0.15145477894357542,-0.013059897180476008
PRP CB Slope (short SOA),prp_cb_slope,209,0.9,-0.31484606420071326,0.04427352213795585,0.09296927710510075,0.053682021281187334,-0.05952268513091014,-0.008602263313870722,-0.14085226622458558,-0.06969765398656362
PRP Slow-State Probability (Baseline),prp_slow_prob_baseline,207,0.1,0.13968012129905624,0.018439368684932185,0.005594471825196724,0.0074240361289027385,-0.001056159539938662,0.013570462270524167,-0.006543459471902911,-0.0019907443315179017
PRP Slow-State Probability (Baseline),prp_slow_prob_baseline,207,0.3,0.22489594130580087,0.01400131366648112,0.04797279262188026,0.0009669095344867897,0.04016685061749133,-0.029303176403735882,0.03591273864550572,0.004571480354630364
PRP Slow-State Probability (Baseline),prp_slow_prob_baseline,207,0.5,0.3944227843231529,0.058858889374220534,-0.030276654187881086,-0.04688618027534773,0.05268424742397591,-0.01885459935565479,0.03341929090322638,0.04547619225305845
PRP Slow-State Probability (Baseline),prp_slow_prob_baseline,207,0.7,0.5356349508926318,0.012373058240808404,-0.04083391320227703,-0.05386689961954821,0.031498386861717374,0.03028103319549337,0.03151106871132634,0.02311374733374657
PRP Slow-State Probability (Baseline),prp_slow_prob_baseline,207,0.9,0.7412168680610265,-0.0009634160366068714,-0.09825776905086345,-0.031968289240036814,0.013293438103562927,0.0014330904643754126,0.030737997798274887,0.038293670942091546
PRP Slow-State Prob (Post-Error),prp_slow_prob_post_error,185,0.1,0.14507963106959065,0.00036055040608338345,-0.03626066752345118,-0.04379576031163212,0.022829393622733334,0.0016574200947972154,0.026145050370623334,0.03733474464287587
PRP Slow-State Prob (Post-Error),prp_slow_prob_post_error,185,0.3,0.4326409598388733,0.11615680102424236,-0.10589961147236861,-0.04791604853386375,0.03725260810275692,0.02369554168185331,-0.00699269009427983,0.09623272105489951
PRP Slow-State Prob (Post-Error),prp_slow_prob_post_error,185,0.5,0.6259055120312229,0.09585915434575838,-0.09392791446628625,0.003316299288395217,0.04754874284154772,-0.03684866389110829,-0.006039854347678207,0.0729116542345352
PRP Slow-State Prob (Post-Error),prp_slow_prob_post_error,185,0.7,0.7864693103315855,-0.0173108707276286,-0.01364712325477984,-0.014056925991318995,0.007667365978981815,0.004906628528420442,0.018566625730218844,0.026087484731021075
PRP Slow-State Prob (Post-Error),prp_slow_prob_post_error,185,0.9,0.9730271031568161,-0.0018176046329248566,-0.009133360252090533,0.028936923811575782,-0.039007911598816704,0.00515440148109338,-0.02797683357436127,0.010947000392077761
PRP Slow-State Prob Delta (Post-Error),prp_slow_prob_post_error_delta,185,0.1,-0.12155150224917527,0.06439640593704127,-0.01511429592160302,0.013142991244199816,-0.06504925305515764,0.07916051845137212,-0.03745362113879658,0.011775405078715552
PRP Slow-State Prob Delta (Post-Error),prp_slow_prob_post_error_delta,185,0.3,0.05875256344436993,0.00514052635435268,-0.04992660797367869,-0.040350562876275343,0.033628028335976765,-0.009309248038045712,-0.007243350654851428,0.03290200451917702
PRP Slow-State Prob Delta (Post-Error),prp_slow_prob_post_error_delta,185,0.5,0.1501790399726899,0.018521568486908935,-0.02890264086296865,-0.029155240655972994,0.019301450174372112,0.013187076392562485,0.002598013092160285,0.012319700984890719
PRP Slow-State Prob Delta (Post-Error),prp_slow_prob_post_error_delta,185,0.7,0.279985149674915,0.00205906994217807,-0.019362438497562025,0.04598540229162179,-0.023735722377877893,0.018751115895773315,-0.05075039079541325,-0.009617404111440513
PRP Slow-State Prob Delta (Post-Error),prp_slow_prob_post_error_delta,185,0.9,0.4746034523177272,0.01758420972825145,-0.07202911545146856,0.10321802279982933,-0.05139812374445223,0.008649905138457769,-0.07535336165088624,-0.012808282727558771
PRP Slow-State Prob (Stable),prp_slow_prob_stable,207,0.1,0.11556606033694922,0.033171391296606664,0.012275269335463603,0.001429841460864242,-0.006198872146731601,0.009360874806589875,0.0005662725168949183,-0.008971722041085812
PRP Slow-State Prob (Stable),prp_slow_prob_stable,207,0.3,0.19029244145668656,0.024991930726136747,0.0465345054026004,0.019104172926064693,0.044548194362295526,-0.03255426057576809,-0.005180965675859829,0.028245220119154982
PRP Slow-State Prob (Stable),prp_slow_prob_stable,207,0.5,0.37952184635226727,0.07270344967954244,-0.04763974646002923,-0.0344582135342304,0.03177433900903785,-0.01302954559978016,0.05739286948299775,-0.002619073934196369
PRP Slow-State Prob (Stable),prp_slow_prob_stable,207,0.7,0.5092034858109333,-0.0016401208050837786,-0.05284763524506983,-0.027946587017576775,0.022844144613635105,0.026762205210472612,0.04039337282074536,-0.0003280632124399802
PRP Slow-State Prob (Stable),prp_slow_prob_stable,207,0.9,0.7241366766581943,-0.002579740032450121,-0.09714612331815144,-0.00616053306161195,0.0076599002565870995,0.002169164054135856,0.026619315484913975,0.018676406864053394
PRP Slow-State Prob Delta (Stable),prp_slow_prob_stable_delta,207,0.1,-0.05833876618021627,0.008260929844613773,-0.005104420167739916,0.0017214661149535014,-0.006444919383094872,0.00569709756885958,0.0011603465187473723,0.005117795680858724
PRP Slow-State Prob Delta (Stable),prp_slow_prob_stable_delta,207,0.3,-0.03580097477953397,0.0026113017970827773,0.006164862080508849,-0.002102366914322486,0.001568119061310363,-0.000977408264178782,0.001605630166804181,-0.005764642955616226
PRP Slow-State Prob Delta (Stable),prp_slow_prob_stable_delta,207,0.5,-0.017238233175572923,0.003271448318847983,0.002023389931230636,0.0005069067490363359,-0.002015446802162336,-0.0021360158992533617,-0.0006716031748322977,-0.002375263439063243
PRP Slow-State Prob Delta (Stable),prp_slow_prob_stable_delta,207,0.7,-0.007150526911083398,-1.4927675194704556e-05,-0.00018720982057527876,0.0015931326352219021,-0.0016110803429647527,8.368171831203863e-05,0.00104602774547003,-0.008530059482335543
PRP Slow-State Prob Delta (Stable),prp_slow_prob_stable_delta,207,0.9,0.00414773827182663,0.0010149860190946476,0.00044773095656950717,0.006217121282910278,-0.006005633503780955,0.0005253664639436772,0.005042994100385758,-0.011448910633940308
