participant_id,prp_engaged_mean,prp_lapse_mean,prp_engaged_sd,prp_engaged_prob,prp_lapse_prob,prp_state_separation,prp_bic,prp_bic_single,prp_bic_diff,stroop_engaged_mean,stroop_lapse_mean,stroop_engaged_sd,stroop_engaged_prob,stroop_lapse_prob,stroop_state_separation,stroop_bic,stroop_bic_single,stroop_bic_diff,wcst_engaged_mean,wcst_lapse_mean,wcst_engaged_sd,wcst_engaged_prob,wcst_lapse_prob,wcst_state_separation,wcst_bic,wcst_bic_single,wcst_bic_diff
7QYZfcjgZHcVB941oHiLGGPTk7U2,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE4hogtdLdTFbNasENgtm6SO3hC3,747.4982094021174,1562.4236713227508,178.8572089770567,0.8503086890956667,0.1496913109043333,814.9254619206334,1672.402132670105,1727.553264080173,55.15113141006805,1029.3417159998744,1447.1718092369272,293.34751236520134,0.5975898913141171,0.4024101086858829,417.8300932370528,1550.9840037317563,1537.9713935316581,-13.012610200098152,1619.4577709069702,3256.8494497980796,359.63957177718197,0.8869969286034189,0.11300307139658117,1637.3916788911094,1047.1572291300402,1073.955688767856,26.798459637815768
ORvIk1xRWIQmKuLVe6GXNouvAXx2,700.1147670449734,1434.1114787100958,238.989676925134,0.645386377324198,0.3546136226758019,733.9967116651223,1630.481765286473,1646.1060984286091,15.624333142136038,783.5979757773214,1260.7294277583997,155.8404636844983,0.619141997110504,0.38085800288949595,477.13145198107827,1507.1879468511709,1522.1643870515923,14.976440200421393,1513.4502569074036,2791.3415349771763,330.8383535696867,0.6029359485761097,0.3970640514238903,1277.8912780697726,1473.9208562764359,1492.5919175027936,18.67106122635778
80UJMJbCOMgs6YVpsMgXfYTzw6o2,633.8854730897874,1044.3251847136532,153.01449056480672,0.5607940331229775,0.43920596687702257,410.43971162386583,1640.8141028308492,1641.5163170816522,0.7022142508030811,612.1090028974198,806.0345495175088,148.9604637508492,0.30499636373476924,0.6950036362652308,193.925546620089,1432.8110089002828,1418.8014054789571,-14.009603421325664,1068.237863869073,1931.8365937307412,198.63506189484983,0.7171661040853677,0.28283389591463237,863.5987298616683,1061.4683359175688,1096.5731584915613,35.10482257399258
rUuJv5gl7dWVo7UPQWMx4bohxhK2,962.128800247334,2005.3742452118643,197.38853497812937,0.342199870089364,0.6578001299106361,1043.2454449645302,1499.9393817531432,1506.0967608574824,6.15737910433927,1037.3928369542923,1733.0355752734645,226.52886350072825,0.608659930830021,0.39134006916997893,695.6427383191722,1589.2778506223106,1594.846835683487,5.568985061176363,1374.8967644349839,2779.0918058628263,383.93919828857094,0.6563389167343275,0.3436610832656725,1404.1950414278424,1405.8514588291207,1425.5815437070307,19.73008487791003
xyAILKfYP2M8GqAai11x6NT7IcP2,688.3500622310746,1483.0418248821627,164.92936584611954,0.43741579915917644,0.5625842008408235,794.6917626510881,1814.827920180915,1834.1617736197059,19.33385343879081,929.3511895748976,1666.1152767273772,235.7035079647995,0.929467955892645,0.07053204410735499,736.7640871524796,1550.3826944715058,1567.6590890814566,17.276394609950785,1039.6173608936542,2485.1131008509096,279.0862952999134,0.7790996691439707,0.22090033085602934,1445.4957399572554,1234.1276191354793,1285.1009313351674,50.97331219968805
pcbRW89vVJcviD87V3uxyG4I9st2,614.6064294971974,1159.7693018378548,156.9449521042264,0.7471290540885608,0.25287094591143916,545.1628723406574,1627.463255278941,1666.0235125602496,38.56025728130862,572.5094970769553,912.123830625359,87.07261908477548,0.7729341951420855,0.22706580485791453,339.6143335484037,1396.3682984940801,1430.2485304546121,33.880231960532,976.0394245924947,2375.4021660702833,232.43854759615053,0.7546897909048595,0.24531020909514045,1399.3627414777886,1071.9308060741407,1129.5699576755858,57.639151601445064
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,705.3855000442582,1439.0128179281717,87.82345238386348,0.18595429580089093,0.814045704199109,733.6273178839135,1824.0976061937138,1828.4470941330615,4.349487939347682,921.2294096957852,1608.3481769971577,217.29571502262337,0.6977783332839527,0.30222166671604733,687.1187673013725,1594.0937376604998,1600.701199793173,6.607462132673163,1250.499021235856,3124.018819323299,307.10087326444426,0.7746120852074492,0.22538791479255085,1873.519798087443,1477.7563241881526,1546.7782669423725,69.02194275421994
yatBVTBMCSMp0wJluOCLzTFKMyP2,1004.6776670341296,1754.9452690111088,363.35978588349053,0.48633935676958195,0.5136606432304182,750.2676019769792,1560.8687378323546,1550.9345713564892,-9.934166475865368,896.9575399462755,1289.7930723486224,150.49092657809246,0.8453648951109395,0.15463510488906046,392.835532402347,1478.7768421702879,1482.7120673846919,3.9352252144039994,1212.9311902104205,2671.862646570758,296.50685466605216,0.7709551313353484,0.2290448686646516,1458.9314563603375,1370.7870259112462,1428.4376806846249,57.65065477337862
u64Uf920g5VD9Byq26LT2rs5o4t1,570.4177130689102,1011.4918323165666,172.22668765927864,0.6040617378316857,0.3959382621683143,441.0741192476564,1728.5028374583733,1730.1686937041422,1.665856245768964,641.8411805234042,905.99160457029,80.82632844522672,0.6221761204511297,0.37782387954887037,264.15042404688575,1421.866473416848,1435.5844004129578,13.717926996109782,1185.5320911264207,2336.952780280235,259.8072573012646,0.825045697013651,0.17495430298634887,1151.4206891538142,1593.3122299395106,1651.781880818437,58.46965087892636
nT1qJOiMyDdJ9ui4el195A8Hsgs1,887.1617938342641,1547.7587643343518,274.32095466850603,0.5512716977522506,0.44872830224774934,660.5969705000877,1731.6472943845795,1722.7258305033379,-8.921463881241607,889.6810653959363,1279.4425023248339,149.53360092596466,0.7413293081870231,0.25867069181297686,389.7614369288975,1499.3292805135477,1499.960297211178,0.6310166976302298,1318.204225360766,2298.0781863410307,244.30589327477549,0.7135651405005239,0.2864348594994762,979.8739609802647,1078.3538848958215,1093.373896390095,15.020011494273604
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,555.5587914452575,1039.2323918207596,130.573742267099,0.6134381123185914,0.38656188768140876,483.67360037550213,1499.4600396189605,1523.9270755438795,24.467035924918946,571.9015523845795,995.0598261814317,120.19920505680477,0.7091459593481074,0.29085404065189263,423.1582737968522,1435.3814090875326,1458.114850239006,22.73344115147347,897.3354721564925,2100.705471038741,220.0199182290409,0.6914148479728149,0.308585152027185,1203.3699988822486,1798.5806550410646,1879.7265082579831,81.14585321691857
kxerHPSL3bQjD74HhiebYf3blPr1,,,,,,,,,,623.481322491123,878.5860275277723,83.72996856644997,0.5095472334309887,0.49045276656901127,255.1047050366493,1434.6144876179535,1440.7752259762967,6.160738358343224,189.62775011773272,884.3592231356989,44.368435236517946,0.5021184407982431,0.4978815592017569,694.7314730179662,1634.5430954375188,1767.2816360441614,132.73854060664257
2h5FgHUEvBS1twD5DqbTIRrMm1f2,595.8884458768468,1195.8643125220062,204.50817212890036,0.5297779216902024,0.4702220783097975,599.9758666451594,1743.4433780737593,1748.6680471102172,5.2246690364579536,629.3512287524229,1109.9103425580079,151.52479214952103,0.7050180845414813,0.29498191545851876,480.55911380558496,1521.7372024019048,1539.6554469341932,17.918244532288327,1020.574287799329,2261.4011564010593,251.9863904283191,0.5724453346232533,0.4275546653767467,1240.8268686017304,1462.6606671016002,1496.3996269717907,33.738959870190456
lpzDdvuMkKWkPxu6xeclmdctEp42,575.6133762884682,1158.7332436259724,94.11201118441424,0.28661598255264564,0.7133840174473544,583.1198673375042,1675.2682142844087,1684.8685963566859,9.60038207227717,743.3268061595368,1084.3091171649062,114.14074954508114,0.7231255055827998,0.27687449441720025,340.9823110053694,1459.9673468419082,1464.588753719855,4.621406877946811,1129.9636389193877,2414.363505417156,270.3269101979033,0.7644840910209542,0.23551590897904584,1284.3998664977682,1291.6084088801308,1337.535213802144,45.92680492201316
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,828.9355464864759,1763.7751150749489,243.9680310302217,0.7319044179378823,0.26809558206211775,934.839568588473,1590.9112756313089,1609.1142820421153,18.203006410806438,796.1383817217346,1484.4253860186277,202.52932866237305,0.6682859809329589,0.3317140190670411,688.2870042968931,1581.1655196769234,1600.6172863110098,19.451766634086425,1342.7154701367933,2830.11791022286,380.0212691589027,0.7777123476342228,0.22228765236577716,1487.4024400860665,1204.0976025042971,1222.495763495007,18.398160990709812
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,601.5392751702195,1113.7203514574899,168.74315072818484,0.50370609041375,0.49629390958624997,512.1810762872703,1710.2951181545016,1708.4243360554735,-1.8707820990280197,751.4593582910861,1530.082588766072,168.6875407120343,0.8591782021179877,0.14082179788201224,778.6232304749858,1528.3155496173267,1572.6302669012355,44.31471728390875,1106.2660581876614,2622.6407335978215,271.03304814120634,0.7915413341158515,0.20845866588414852,1516.37467541016,1246.100687422533,1305.5114531353863,59.41076571285339
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,639.8162246366915,1331.652820109089,214.04024920773531,0.5913824193050429,0.4086175806949571,691.8365954723974,1758.9183140074526,1764.9964055324378,6.078091524985211,1045.3481502851885,1350.2911279948244,192.10516717629264,0.6994125407282837,0.3005874592717163,304.9429777096359,1531.442231286588,1525.3720660355714,-6.070165251016533,1499.1736918580173,2395.7787125239847,222.35350423241553,0.7228771605387747,0.27712283946122523,896.6050206659675,1158.6597058459897,1185.828719704442,27.169013858452217
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,1366.7376877998436,2158.7752768379023,291.3423648603329,0.6467167171081097,0.35328328289189026,792.0375890380587,1735.9051374048602,1732.6708678351295,-3.2342695697307136,1094.1143239158564,1500.6364168923099,126.77134264359037,0.7828655886888906,0.2171344113111095,406.52209297645345,1470.8745386166454,1486.023191493401,15.148652876755705,1642.7536575347692,3045.961305557512,503.88961360882945,0.7744134621914247,0.22558653780857535,1403.2076480227427,1034.7992955243335,1040.437806981923,5.638511457589402
LliUMEIsrCVZ88YFQfevan2Og4z1,602.1092007820387,1211.842672035312,181.14334353498094,0.7507878957869896,0.24921210421301043,609.7334712532734,1602.8623983695636,1619.9204319479577,17.058033578394088,571.0076190476018,1958.800000000042,158.61112475274226,0.9905660377358491,0.009433962264150964,1387.7923809524402,1384.589712908643,1440.8494044660274,56.259691557384485,1078.647368421038,4709.699999999943,412.44537318596065,0.9895833333333334,0.01041666666666669,3631.0526315789057,1435.7603881212224,1493.6222095792814,57.86182145805901
