participant_id,wcst_cv_rt,wcst_rt_sd_all,wcst_rt_iqr_all,wcst_rt_skew_all,wcst_rt_mssd_all,wcst_rt_sd_block_slope,wcst_rt_p90_block_slope,wcst_residual_sd_block_slope
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.7837543183292984,1160.018470669003,758.4000000953672,4.212836036150863,1560322.330537502,-353.3020864898053,-623.9560000193118,-345.18155678503337
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.585266169325056,1159.818716272745,1197.25,2.517608463836861,2264814.971830922,-191.49422149876915,-357.0000000000813,-197.9222205548146
h52Mz0cZjnOsmXT02EgU3JzzRKs2,0.6524375506776318,798.9890053644853,452.1750000026077,2.444282366801873,746814.9368119139,-292.01344397176155,-683.1650000013412,-275.4484244417513
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.6571102035272413,1105.653106936104,843.6500000208616,2.4917969133279154,2241694.40407754,263.5312744025002,-288.4170000058419,250.1989567962787
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,0.4423982306854922,611.3985396554739,814.25,1.346440473075645,528374.3712328424,-65.73177920797907,-89.01100000004058,-62.66484074308268
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0.47395793590227986,553.9449509522918,483.3000000016764,1.5767161302102732,435931.92600026843,-25.79233019820697,-300.2279999991137,-23.79749910526732
htPWXDgfuheOJbl6ihHore9XuDp2,0.5243861853429571,802.2008071777935,848.3999996185305,3.0532171859139443,815185.4767984782,-174.43222910711884,-67.89000000000046,-134.724374125792
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,0.46157805853166867,793.610388455049,708.4500000178812,1.7536873295531703,987598.6147793955,-146.29354563073724,-372.8809999847411,-149.29819592232093
i1tBstVkNiVP0qro7TgGD08IGGa2,0.46653064756241924,940.4837977342303,801.5250001549718,2.3370352052835175,1181056.4478227715,-187.97000813966133,-253.02499994277957,-155.55694011024966
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.46776286326360705,798.3817823377078,509.5,3.024888149781093,822775.7761193771,-57.82720896069216,-70.34000000004208,-59.15889587207539
iWsc4pghIEWOQUZKuQJMfe516UI3,0.8117774837885509,961.5966700352839,471.9500000178814,2.4252996908211593,1093438.266034953,-42.59193404322168,-293.6440000116825,-16.373056897708153
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.7038027957452021,2041.4094845576492,1953.3999999761584,1.5444671167820305,4778102.453863482,-518.5742846602062,-1478.0549999880784,-490.76900936265855
iZX3U88SSqYAtT564nBPgHUBsei1,0.33029008374468233,413.9846382054818,458.62500002235174,2.049769330048103,234418.01378435845,-63.19691700261353,49.899000006914186,-54.8942617617079
idP8RVfm74N86O0dszLXANIpjXv2,0.47797016594691577,753.2725847598466,570.3250000029805,2.9822137319149924,810790.945353656,-23.86645632326836,-65.0339999932049,-24.782969312139134
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.6840169357654028,1305.5545524360741,949.5,2.441024315599844,2597656.6923076585,282.3873182043975,227.02999999997695,276.34176461360767
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.45824930098742356,1057.664447186341,853.4499999880791,2.427641642323626,1785355.4615965737,-30.554247962958012,-416.3320000064377,-26.719762468931343
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.3158240769914485,414.087474815038,372.67500004172325,3.5369102237745285,184462.83182816318,-120.55134988773882,-108.67699998855589,-101.23084837839882
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,0.5773111686071406,1030.8751109264867,817.7000005245206,1.9934860426460015,1679321.7102607377,-41.94486704492576,-241.4460002136238,-52.59001573940343
kI0YdycDU0X5hcoEPjEON3Ionyd2,0.5104756565233083,826.8606611623524,510.1000000238421,3.474739677338727,968161.7567882983,62.59948271559737,-78.07499999642359,48.89423763093113
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.6536928943130909,894.9102415495779,703.2749999999651,3.286621539575347,975278.8528916362,-108.80880287900247,-206.09300000000746,-115.14960940143601
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.6762948384204756,950.5414799575697,610.4500000029802,3.3265220470048957,935565.4560597052,-29.34921952791669,-34.637000000328094,-15.00304645075354
kxerHPSL3bQjD74HhiebYf3blPr1,0.7656832868068678,527.4437333972437,697.7500000002328,2.4806230712953554,158180.9012345601,-217.3669244366214,-418.7700000000678,-145.01854546395944
lHDkoPQu5reNCO45npeYSS9eLQl1,0.49859603923145734,792.8448001156288,1023.2000000476838,1.6193606195144135,825756.4201856647,-241.88255916659614,-687.3519998931887,-166.34598200621613
lpzDdvuMkKWkPxu6xeclmdctEp42,0.6201976805516674,927.6222874985766,650.9000001549721,3.0468244118828745,1083443.407102626,-384.3776574859029,-628.8469999885564,-352.1354657065853
m69r9GQTk2b51mvxrFLt4fZeJi52,0.533818451119615,734.8373448980209,696.9999999995343,2.1279006313803195,863364.0500000033,147.05880734695995,221.7099999999302,126.50593995215944
mUZzgdWKnPb2txOkJg9FHgqX5792,0.6109882381881705,1167.003523415033,708.0999999046326,3.111967551651998,2217985.211812635,-39.43067965574579,-255.66899996876754,26.381219065591665
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,0.638052381023516,1359.3559398100851,1371.324999988079,1.6369699284814825,2297717.276303234,-73.33472518170588,-60.72499998807933,-21.186978673197856
mg2WZiRBn4NQDKiMK43Y8dBqyG53,0.8941727804469661,1007.7971040039313,316.99999999976717,6.367735111429243,1084605.822580631,-452.5816749976926,-135.96999999992317,-424.5980748546045
mweMgSlGM2VxThhwnupYxYzUbR23,0.430018231562849,512.8155544363245,425.7249999998603,2.2529195330990244,424140.1950632982,-97.12548760453113,-147.88300000002602,-90.98611079319565
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0.7916695819578489,1101.9446828656303,496.10000002384186,3.876891331089972,1358425.97432976,-185.1554117836394,-122.61700000286086,-183.0193590899704
nHy6rdfyacWW9BnyDb1dNvNYWfh1,0.7095642566285016,1185.9269285231578,900.1999999992549,4.084189513577262,2506895.522813016,154.40815072992132,37.219000000767686,156.33428040566292
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.7518931334494818,1527.0637065192748,849.3999999761579,2.703397679072683,4485380.161185268,259.800887673035,107.76400001764307,257.3559102473307
o4jXmZcjtMVF2ZInToRpVHUhpdV2,0.42742159176541544,810.8453290301183,737.3499998450279,2.689450273394228,1192235.2574256142,-158.98722142512065,-294.514999988079,-154.84279469165503
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0.48689678987045276,922.9970851847261,503.77500000013947,3.30283284981116,939559.9815068088,-241.11699205279453,-295.7690000000971,-216.53591862873404
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0.675872942886868,888.5395828087892,339.75,3.4322440929495674,1561440.6867469563,174.50441899067323,-112.21000000011863,166.5671949361255
pRQimOpZtsekBI2I1kbnD3pycmo1,0.6481283089225511,1100.7249487488034,562.5999999046328,3.640762460120667,1311963.7708316895,-438.2517601109225,-483.6590000236032,-339.0341536016588
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,0.4399768370999939,391.5462631672131,298.8000000002795,3.457967107354922,273715.71613636956,-81.0007965037048,-25.52800000000306,-68.70034301754627
pcbRW89vVJcviD87V3uxyG4I9st2,0.8196284047069556,1203.4084383520599,631.8000000000466,2.975196174298752,2278785.3662856976,-166.87199090118585,-255.19200000009937,-153.32087150345
q0Atnpm0jZS5swcVmq0EMalQUKw1,0.4708913402894931,729.3178342948497,501.5000000000582,2.6478505633363953,349234.8714285764,-141.23171587025018,-297.9199999999895,-119.98679254578505
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0.45751683688204964,702.1639572236633,591.7000000327826,3.114925057908325,662176.5807854668,-109.85054313910686,-136.9649999946354,-61.92563101334256
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.4596524218784123,480.0380067889872,483.4749999791384,1.889650334240847,412969.7370368027,3.1950043365081937,-218.562000001669,-5.25614161621922
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0.9204177417442687,1525.8048110353602,584.6749999999882,3.028230490068016,3801155.081558568,-185.16373636124683,-158.56300000000982,-225.7717359135601
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.6314296451130801,1126.2515017069804,730.9249999746678,2.3321082876723063,1902269.221068293,6.9263648352226275,48.68599999517247,-26.69511685831725
rNe3cRPepZUXbJhmmfQZiGsVzX22,0.584283539684575,953.1996449602436,622.7500000223517,2.4241089013344204,1153885.8628839038,-338.82388534840385,-632.3030000090603,-274.93529320745625
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.6159891170047519,1241.0152788417806,1135.7999999998133,2.0286474986857903,1879875.5565909839,-72.4830377517555,-464.0240000000253,-27.28299215444454
roaf78tUWxWSEjAUcUu8O7mrQbl1,0.6656326641483024,1103.8773277293808,785.8999999463556,2.3801989200314067,2177861.838570268,-118.78489575862687,-195.75300000071516,-135.22226680303714
s48aCkolCSNbBRSSRPle0r61a7H2,1.0613845122368273,1868.2746380654037,2082.0,1.8450443500724851,3078527.7304347986,-124.79955395532868,-240.45999999999998,-136.7141623955098
s5gTyWKzfkdHXNT3qicwPmdONYv1,0.3419873436972828,506.4918056992722,524.7750000001397,1.5667926221319026,421484.33468364866,-38.95373842253464,-130.3220000000394,0.9390262330202981
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.6708716123321669,1290.1781403430111,1081.824999988079,2.651473452298426,2433039.558195603,-471.2421164600817,-423.76800000667583,-460.6180174789338
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.47473255405795123,646.612621088035,574.75,4.1309818329973,600674.4544627036,-175.288335714692,174.79999999999984,-154.96317308410826
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.48630679134370797,981.0302269509533,947.6000001430509,1.9836571990322411,1797308.9503928125,124.75039766905522,402.9290000247956,127.44287417694589
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.40920974681485484,662.4528093146467,595.1000003814695,2.0585493977204643,537130.6568766638,-61.170791866407654,-289.2029999542236,-70.82035869944703
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.6406535721551492,1351.1771392619562,714.5,3.0637236433075414,2268893.628997959,-398.7579686655432,-682.4819999915363,-392.00577687837597
u64Uf920g5VD9Byq26LT2rs5o4t1,0.5832125301776228,857.7551957638229,506.75000002980255,3.3455153708365937,846398.3473663281,-117.31846905602224,-42.2620000034574,-115.21360507277983
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.7545520008823434,1354.41245767263,760.4000000357626,3.6473468257773694,1583806.3277486074,-279.3594064125895,-238.55600000381483,-301.01122661884773
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.6688114121395471,1602.4578755101475,961.3499999940395,1.6854829425451705,3547087.952854953,-202.5883022673369,-698.6529999983313,-212.78548912086416
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.7250538404875101,984.847882072968,843.5250000031665,2.1136226303867183,1181074.013193618,140.9228822768613,444.9019999994708,126.68163222686736
wkhxvE50megJGMA1EiROSZIJWNq1,0.6290446994350153,1193.9111134099387,778.5250000059605,2.7525034532054065,1766836.1748282663,-206.9436982637076,-326.24399999991067,-206.2214516335213
xBGZhFOeypWnqzSQClkrwV9z2vF3,0.45635717018393884,586.3622115767472,528.9250000000469,2.4006226816669964,503301.9057142818,-4.137804269721568,-102.92999999998132,-12.282432440068918
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,0.5721706663285129,597.0300071138176,474.29999999981374,3.3069948916612715,556312.2312499778,-86.29551437401035,-133.78300000003756,-99.61133255653529
xHctBv4C2EU8rHYRouw0btT3GT02,0.5160352243946682,855.7779084518463,923.9999999997672,1.9750163954534046,1014707.179213471,-130.9059927871584,-229.81299999992856,-88.01041635990548
xyAILKfYP2M8GqAai11x6NT7IcP2,0.7711511864939382,1151.3163449348654,805.5000000000002,3.041614101027342,882229.9921250378,-95.25004063182607,-74.9300000000561,-85.00123540193168
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.7183597271208826,1239.156162092405,954.525000333786,3.9071810386363164,1586746.1001783442,-130.5709645787199,-358.7800000572206,-110.37093452896706
yGTid3RXTdQe5JNosdSxvgktWIW2,0.4837513336616749,1153.8748266880618,1286.7000000476835,1.418101035508732,1653820.1170910555,-113.85918205680886,-452.70000000357635,-157.4007814572836
yatBVTBMCSMp0wJluOCLzTFKMyP2,0.7061050550551273,1225.550074897116,815.5000000018626,2.4212482097741375,1570765.0888877157,-318.47858785986256,-383.8400000006705,-264.62789853126054
yfjd8LbAMrYeG54927d3GiKAyXI2,0.5236136269698907,770.1691866200513,681.1750000000175,2.066533875816323,683907.2962337944,-71.71862089852932,-265.3999999999768,-87.1740876356297
zw1w9FipI9RjJsuhHse6UZavBxs2,0.7552986291860796,949.9390859273387,448.7500000000582,6.137449683101479,1437669.4311926384,-140.05233113431092,-156.60000000001875,-108.65142141781739
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.6722525455083723,1307.5760178533235,965.9750000834465,3.1102152529573837,3318997.9605496204,308.08635933118165,226.4640000045304,321.08913686542775
