participant_id,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
XbHvBButpZS4bapbJXJLAYcHnn12,128,48,0.375,30,23.4375,18,58,45.3125,0.625,0.375,19.0,6.0,21.333333333333332,10.888321980707383,19.0,18.0,22.0,37.0,30.0,2.0,5.0,128.0,80.0,0.0,63.0,49.21875,,0.0,0.0,12.0,11.0,1.0,"[52.63157894736842, 55.55555555555556, 63.63636363636363, 35.13513513513514, 53.333333333333336]"
XehZHBpwr5MYzUXkj0FAYCsFG922,115,31,0.26956521739130435,23,20.0,8,44,38.26086956521739,0.7419354838709677,0.25806451612903225,15.0,6.0,19.166666666666668,4.6696419087073,15.0,16.0,24.0,18.0,15.0,27.0,6.0,115.0,84.0,0.0,71.0,61.73913043478261,,1.851851851851848,-1.666666666666668,8.0,7.0,1.0,"[66.66666666666666, 62.5, 54.166666666666664, 55.55555555555556, 66.66666666666666, 66.66666666666666]"
YEU5ox3jteVINfdSTg5ymqYcS9o2,68,7,0.10294117647058823,2,2.941176470588235,5,19,27.941176470588236,0.2857142857142857,0.7142857142857143,13.0,6.0,11.333333333333334,1.247219128924647,13.0,13.0,10.0,11.0,10.0,11.0,6.0,68.0,61.0,0.0,60.0,88.23529411764706,,9.32400932400931,1.333333333333334,6.0,5.0,1.0,"[76.92307692307693, 76.92307692307693, 100.0, 90.9090909090909, 100.0, 90.9090909090909]"
Yco8O7tmHlbsUBfKW2ywcZByGO32,66,3,0.045454545454545456,3,4.545454545454546,0,14,21.21212121212121,1.0,0.0,10.0,6.0,11.0,1.1547005383792515,10.0,11.0,13.0,12.0,10.0,10.0,6.0,66.0,63.0,0.0,60.0,90.9090909090909,,5.167055167055182,0.6666666666666679,3.0,2.0,1.0,"[100.0, 90.9090909090909, 76.92307692307693, 83.33333333333334, 100.0, 100.0]"
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,84,18,0.21428571428571427,13,15.476190476190476,5,27,32.142857142857146,0.7222222222222222,0.2777777777777778,11.0,6.0,14.0,2.70801280154532,11.0,17.0,12.0,17.0,11.0,16.0,6.0,84.0,66.0,0.0,63.0,75.0,,-1.062091503267979,-1.333333333333332,4.0,3.0,1.0,"[90.9090909090909, 58.82352941176471, 83.33333333333334, 76.47058823529412, 90.9090909090909, 62.5]"
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,87,9,0.10344827586206896,8,9.195402298850574,1,30,34.48275862068966,0.8888888888888888,0.1111111111111111,17.0,6.0,14.5,3.253203549323856,17.0,11.0,13.0,20.0,15.0,11.0,6.0,87.0,78.0,1.0,76.0,87.35632183908046,,0.2086475615887622,-1.666666666666668,3.0,2.0,1.0,"[94.11764705882352, 90.9090909090909, 76.92307692307693, 85.0, 86.66666666666667, 90.9090909090909]"
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,80,11,0.1375,8,10.0,3,22,27.500000000000004,0.7272727272727273,0.2727272727272727,11.0,6.0,13.333333333333334,3.590109871423003,11.0,11.0,21.0,12.0,11.0,14.0,6.0,80.0,69.0,0.0,65.0,81.25,,-2.525252525252526,2.0,4.0,3.0,1.0,"[90.9090909090909, 90.9090909090909, 71.42857142857143, 83.33333333333334, 90.9090909090909, 71.42857142857143]"
aM2995jJmJWvr6cneaGH58HauIg2,87,14,0.16091954022988506,9,10.344827586206897,5,29,33.33333333333333,0.6428571428571429,0.35714285714285715,13.0,6.0,14.5,2.9860788111948193,13.0,12.0,17.0,12.0,20.0,13.0,6.0,87.0,73.0,0.0,68.0,78.16091954022988,,10.392156862745097,-1.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 58.82352941176471, 83.33333333333334, 90.0, 76.92307692307693]"
afdTz6deeYWf1qKNdUpKAYKN3hz1,128,47,0.3671875,21,16.40625,26,38,29.6875,0.44680851063829785,0.5531914893617021,49.0,4.0,32.0,22.561028345356956,49.0,59.0,15.0,5.0,,,3.0,128.0,81.0,1.0,61.0,47.65625,,0.0,0.0,16.0,15.0,1.0,"[32.6530612244898, 59.32203389830508, 66.66666666666666]"
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,119,24,0.20168067226890757,13,10.92436974789916,11,36,30.252100840336134,0.5416666666666666,0.4583333333333333,39.0,6.0,19.833333333333332,9.855906294648346,39.0,26.0,15.0,16.0,11.0,12.0,6.0,119.0,95.0,1.0,87.0,73.10924369747899,,21.00815850815852,13.666666666666668,3.0,2.0,1.0,"[66.66666666666666, 65.38461538461539, 66.66666666666666, 87.5, 90.9090909090909, 83.33333333333334]"
asKxydfXDkZAk89VaD4hwVovkzJ3,81,11,0.13580246913580246,9,11.11111111111111,2,28,34.5679012345679,0.8181818181818182,0.18181818181818182,13.0,6.0,13.5,2.6299556396765835,13.0,14.0,11.0,19.0,12.0,12.0,6.0,81.0,70.0,0.0,66.0,81.48148148148148,,-8.533863797021695,-1.666666666666668,6.0,5.0,1.0,"[76.92307692307693, 92.85714285714286, 90.9090909090909, 68.42105263157895, 83.33333333333334, 83.33333333333334]"
azdL1gX79EVd9iepyCAVQrqIaQF3,81,12,0.14814814814814814,8,9.876543209876543,4,22,27.160493827160494,0.6666666666666666,0.3333333333333333,11.0,6.0,13.5,2.9860788111948193,11.0,19.0,11.0,16.0,12.0,12.0,6.0,81.0,69.0,1.0,67.0,82.71604938271605,,-14.041733120680476,0.3333333333333321,4.0,3.0,1.0,"[90.9090909090909, 89.47368421052632, 90.9090909090909, 62.5, 83.33333333333334, 83.33333333333334]"
bXpFswkI7TfIfL6G4FqWrbaxTGx2,90,15,0.16666666666666666,7,7.777777777777778,8,26,28.888888888888886,0.4666666666666667,0.5333333333333333,16.0,6.0,15.0,4.163331998932265,16.0,11.0,10.0,13.0,22.0,18.0,6.0,90.0,75.0,1.0,70.0,77.77777777777779,,-8.66032116032116,-5.333333333333334,9.0,8.0,1.0,"[62.5, 90.9090909090909, 100.0, 76.92307692307693, 72.72727272727273, 77.77777777777779]"
biQ16yPcCKSkJQhSxUKcDc8gm8I2,128,32,0.25,21,16.40625,11,48,37.5,0.65625,0.34375,17.0,5.0,25.6,12.690153663372245,17.0,34.0,11.0,46.0,20.0,,4.0,128.0,96.0,0.0,82.0,64.0625,,0.0,0.0,6.0,5.0,1.0,"[76.47058823529412, 82.35294117647058, 90.9090909090909, 52.17391304347826]"
btpcu1rB1JeSTo2upeHGPdv8kYG3,70,9,0.12857142857142856,7,10.0,2,21,30.0,0.7777777777777778,0.2222222222222222,11.0,6.0,11.666666666666666,0.7453559924999299,11.0,11.0,12.0,13.0,12.0,11.0,6.0,70.0,61.0,0.0,60.0,85.71428571428571,,-4.662004662004648,-0.6666666666666661,4.0,3.0,1.0,"[90.9090909090909, 90.9090909090909, 83.33333333333334, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
c0hRe9PCPPZs3HWFqhIQargNlp52,85,13,0.15294117647058825,10,11.76470588235294,3,21,24.705882352941178,0.7692307692307693,0.23076923076923078,20.0,6.0,14.166666666666666,2.733536577809454,20.0,13.0,14.0,14.0,12.0,12.0,6.0,85.0,72.0,1.0,69.0,81.17647058823529,,-1.7521367521367497,3.0,3.0,2.0,1.0,"[95.0, 76.92307692307693, 71.42857142857143, 71.42857142857143, 83.33333333333334, 83.33333333333334]"
c8BtRUVPPPZHjyhX2rn702NoUld2,96,19,0.19791666666666666,9,9.375,10,26,27.083333333333332,0.47368421052631576,0.5263157894736842,23.0,6.0,16.0,4.795831523312719,23.0,13.0,10.0,22.0,14.0,14.0,6.0,96.0,77.0,1.0,68.0,70.83333333333334,,1.424662294227517,-1.333333333333334,16.0,15.0,1.0,"[43.47826086956522, 76.92307692307693, 100.0, 81.81818181818183, 71.42857142857143, 71.42857142857143]"
cC0BEsQjfrcuCyoaOas9zJT0MNs2,120,35,0.2916666666666667,31,25.833333333333336,4,56,46.666666666666664,0.8857142857142857,0.11428571428571428,10.0,6.0,20.0,12.871156384205214,10.0,19.0,48.0,17.0,14.0,12.0,6.0,120.0,85.0,1.0,78.0,65.0,,0.8735072976559195,11.333333333333334,3.0,2.0,1.0,"[100.0, 52.63157894736842, 58.333333333333336, 58.82352941176471, 71.42857142857143, 83.33333333333334]"
cEIs6U87xfbSL5eFTXDK77MmvNf1,103,16,0.1553398058252427,11,10.679611650485436,5,30,29.126213592233007,0.6875,0.3125,11.0,6.0,17.166666666666668,11.201438399697702,11.0,15.0,42.0,11.0,13.0,11.0,6.0,103.0,87.0,0.0,85.0,82.52427184466019,,1.6583416583416692,11.000000000000002,4.0,3.0,1.0,"[90.9090909090909, 86.66666666666667, 76.19047619047619, 90.9090909090909, 76.92307692307693, 90.9090909090909]"
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,119,17,0.14285714285714285,10,8.403361344537815,7,34,28.57142857142857,0.5882352941176471,0.4117647058823529,10.0,6.0,19.833333333333332,19.351284769291738,10.0,11.0,10.0,63.0,11.0,14.0,6.0,119.0,102.0,3.0,96.0,80.67226890756302,,-18.518518518518505,-19.0,3.0,2.0,1.0,"[100.0, 90.9090909090909, 100.0, 73.01587301587301, 90.9090909090909, 71.42857142857143]"
cec6NLR2ZLVVw6h0TEKSNIH11v02,128,51,0.3984375,1,0.78125,50,5,3.90625,0.0196078431372549,0.9803921568627451,112.0,2.0,64.0,48.0,112.0,16.0,,,,,1.0,128.0,77.0,2.0,47.0,36.71875,,0.0,0.0,3.0,2.0,1.0,[31.25]
cfoKz0AGhvYmW0DJmVKAZ01jh752,77,11,0.14285714285714285,8,10.38961038961039,3,20,25.97402597402597,0.7272727272727273,0.2727272727272727,11.0,6.0,12.833333333333334,3.2360813064912666,11.0,12.0,11.0,12.0,11.0,20.0,6.0,77.0,66.0,0.0,60.0,77.92207792207793,,-13.636363636363626,-3.0,4.0,3.0,1.0,"[90.9090909090909, 83.33333333333334, 90.9090909090909, 83.33333333333334, 90.9090909090909, 50.0]"
d9rwc0NXArcNlJvFsgKhQqkGxJq2,88,12,0.13636363636363635,8,9.090909090909092,4,25,28.40909090909091,0.6666666666666666,0.3333333333333333,19.0,6.0,14.666666666666666,4.268749491621899,19.0,11.0,22.0,13.0,11.0,12.0,6.0,88.0,76.0,0.0,74.0,84.0909090909091,,-2.1633337422810968,5.333333333333332,3.0,2.0,1.0,"[89.47368421052632, 90.9090909090909, 77.27272727272727, 76.92307692307693, 90.9090909090909, 83.33333333333334]"
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,73,11,0.1506849315068493,8,10.95890410958904,3,18,24.65753424657534,0.7272727272727273,0.2727272727272727,11.0,6.0,12.166666666666666,1.6749792701868151,11.0,15.0,11.0,14.0,11.0,11.0,6.0,73.0,62.0,0.0,60.0,82.1917808219178,,1.5873015873015817,0.3333333333333339,4.0,3.0,1.0,"[90.9090909090909, 66.66666666666666, 90.9090909090909, 71.42857142857143, 90.9090909090909, 90.9090909090909]"
e7NIVznoeNMC7bBejXnMVvFNPfx1,76,15,0.19736842105263158,9,11.842105263157894,6,19,25.0,0.6,0.4,13.0,6.0,12.666666666666666,0.7453559924999299,13.0,12.0,13.0,12.0,12.0,14.0,6.0,76.0,61.0,0.0,60.0,78.94736842105263,,0.3052503052503112,0.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 76.92307692307693, 83.33333333333334, 83.33333333333334, 71.42857142857143]"
fEL2NrgSd4MmDtLCAcMvCJQXTME2,81,12,0.14814814814814814,9,11.11111111111111,3,21,25.925925925925924,0.75,0.25,12.0,6.0,13.5,2.6299556396765835,12.0,14.0,19.0,13.0,12.0,11.0,6.0,81.0,69.0,0.0,67.0,82.71604938271605,,2.309970731023384,3.0,5.0,4.0,1.0,"[83.33333333333334, 71.42857142857143, 89.47368421052632, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
fEq0OghbLpfD1jigl1Mbz96aMbg2,88,21,0.23863636363636365,19,21.59090909090909,2,37,42.04545454545455,0.9047619047619048,0.09523809523809523,10.0,6.0,14.666666666666666,6.523461930260309,10.0,14.0,29.0,12.0,11.0,12.0,6.0,88.0,67.0,0.0,60.0,68.18181818181817,,17.221475842165503,6.000000000000002,3.0,2.0,1.0,"[100.0, 71.42857142857143, 34.48275862068966, 83.33333333333334, 90.9090909090909, 83.33333333333334]"
foaW7wtvY3XLNdguFUK7OvOefP93,77,9,0.11688311688311688,8,10.38961038961039,1,25,32.467532467532465,0.8888888888888888,0.1111111111111111,13.0,6.0,12.833333333333334,2.034425935955617,13.0,16.0,11.0,15.0,11.0,11.0,6.0,77.0,68.0,0.0,63.0,81.81818181818183,,12.71756021756022,1.0,6.0,5.0,1.0,"[76.92307692307693, 62.5, 90.9090909090909, 86.66666666666667, 90.9090909090909, 90.9090909090909]"
g2G9l3no7RbeRA9a1W3JnfegTnh2,101,22,0.21782178217821782,17,16.831683168316832,5,39,38.613861386138616,0.7727272727272727,0.22727272727272727,10.0,6.0,16.833333333333332,6.718548123582125,10.0,19.0,28.0,11.0,11.0,22.0,6.0,101.0,79.0,0.0,70.0,69.3069306930693,,7.49601275917064,4.333333333333334,3.0,2.0,1.0,"[100.0, 68.42105263157895, 50.0, 90.9090909090909, 90.9090909090909, 59.09090909090909]"
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,72,8,0.1111111111111111,4,5.555555555555555,4,19,26.38888888888889,0.5,0.5,14.0,6.0,12.0,1.2909944487358056,14.0,12.0,13.0,10.0,11.0,12.0,6.0,72.0,64.0,0.0,60.0,83.33333333333334,,14.18581418581418,2.0,7.0,6.0,1.0,"[71.42857142857143, 83.33333333333334, 76.92307692307693, 100.0, 90.9090909090909, 83.33333333333334]"
h52Mz0cZjnOsmXT02EgU3JzzRKs2,70,6,0.08571428571428572,0,0.0,6,12,17.142857142857142,0.0,1.0,19.0,6.0,11.666666666666666,3.299831645537222,19.0,11.0,10.0,10.0,10.0,10.0,6.0,70.0,64.0,0.0,60.0,85.71428571428571,,18.81977671451357,3.333333333333334,12.0,11.0,1.0,"[52.63157894736842, 90.9090909090909, 100.0, 100.0, 100.0, 100.0]"
h5RYP03wJuVN0xo7qAR8CKFxLaj1,126,44,0.3492063492063492,10,7.936507936507936,34,24,19.047619047619047,0.22727272727272727,0.7727272727272727,56.0,6.0,21.0,16.08311744241976,56.0,22.0,12.0,13.0,12.0,11.0,6.0,126.0,82.0,0.0,64.0,50.79365079365079,,32.45920745920746,18.0,23.0,22.0,1.0,"[25.0, 45.45454545454545, 83.33333333333334, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,74,7,0.0945945945945946,6,8.108108108108109,1,28,37.83783783783784,0.8571428571428571,0.14285714285714285,10.0,6.0,12.333333333333334,2.054804667656325,10.0,11.0,16.0,11.0,14.0,12.0,6.0,74.0,67.0,0.0,63.0,85.13513513513513,,4.5634920634920775,0.0,3.0,2.0,1.0,"[100.0, 90.9090909090909, 62.5, 90.9090909090909, 92.85714285714286, 83.33333333333334]"
hrRr560eFBNwJ0CcUjCqtSD8TdP2,86,13,0.1511627906976744,8,9.30232558139535,5,26,30.23255813953488,0.6153846153846154,0.38461538461538464,16.0,6.0,14.333333333333334,4.189935029992178,16.0,23.0,12.0,11.0,12.0,12.0,6.0,87.0,73.0,1.0,69.0,79.3103448275862,,10.93673305949521,5.666666666666666,10.0,9.0,1.0,"[58.82352941176471, 82.6086956521739, 83.33333333333334, 90.9090909090909, 83.33333333333334, 83.33333333333334]"
htPWXDgfuheOJbl6ihHore9XuDp2,81,12,0.14814814814814814,5,6.172839506172839,7,24,29.629629629629626,0.4166666666666667,0.5833333333333334,20.0,6.0,13.5,3.4034296427770228,20.0,12.0,11.0,16.0,11.0,11.0,6.0,81.0,69.0,0.0,64.0,79.01234567901234,,15.025252525252512,1.666666666666668,13.0,12.0,1.0,"[50.0, 83.33333333333334, 90.9090909090909, 87.5, 90.9090909090909, 90.9090909090909]"
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,72,10,0.1388888888888889,8,11.11111111111111,2,25,34.72222222222222,0.8,0.2,10.0,6.0,12.0,2.0,10.0,13.0,11.0,11.0,16.0,11.0,6.0,72.0,62.0,0.0,60.0,83.33333333333334,,-7.837995337995338,-1.333333333333332,3.0,2.0,1.0,"[100.0, 76.92307692307693, 90.9090909090909, 90.9090909090909, 62.5, 90.9090909090909]"
i1tBstVkNiVP0qro7TgGD08IGGa2,80,11,0.1375,8,10.0,3,23,28.749999999999996,0.7272727272727273,0.2727272727272727,15.0,6.0,13.333333333333334,1.7950549357115013,15.0,12.0,12.0,11.0,16.0,14.0,6.0,80.0,69.0,0.0,64.0,80.0,,-11.720779220779235,-0.6666666666666661,3.0,2.0,1.0,"[93.33333333333333, 83.33333333333334, 83.33333333333334, 90.9090909090909, 62.5, 71.42857142857143]"
iKVZi0Oo96UrMBhPQMHWFcf55uA3,68,8,0.11764705882352941,4,5.88235294117647,4,17,25.0,0.5,0.5,12.0,6.0,11.333333333333334,0.74535599249993,12.0,11.0,10.0,12.0,11.0,12.0,6.0,68.0,60.0,0.0,60.0,88.23529411764706,,-5.555555555555543,-0.6666666666666661,5.0,4.0,1.0,"[83.33333333333334, 90.9090909090909, 100.0, 83.33333333333334, 90.9090909090909, 83.33333333333334]"
iWsc4pghIEWOQUZKuQJMfe516UI3,80,11,0.1375,6,7.5,5,22,27.500000000000004,0.5454545454545454,0.45454545454545453,20.0,6.0,13.333333333333334,3.299831645537222,20.0,11.0,12.0,11.0,15.0,11.0,6.0,80.0,69.0,0.0,67.0,83.75,,8.080808080808083,2.0,8.0,7.0,1.0,"[70.0, 90.9090909090909, 83.33333333333334, 90.9090909090909, 86.66666666666667, 90.9090909090909]"
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,126,42,0.3333333333333333,20,15.873015873015872,22,45,35.714285714285715,0.47619047619047616,0.5238095238095238,10.0,6.0,21.0,17.587874611030557,10.0,11.0,13.0,60.0,16.0,16.0,6.0,126.0,84.0,1.0,65.0,51.5873015873016,,-39.27738927738928,-19.333333333333336,3.0,2.0,1.0,"[100.0, 90.9090909090909, 76.92307692307693, 25.0, 62.5, 62.5]"
iZX3U88SSqYAtT564nBPgHUBsei1,104,21,0.20192307692307693,19,18.269230769230766,2,39,37.5,0.9047619047619048,0.09523809523809523,10.0,6.0,17.333333333333332,7.11024300256718,10.0,14.0,22.0,31.0,14.0,13.0,6.0,104.0,83.0,0.0,74.0,71.15384615384616,,2.962628769080382,-3.9999999999999982,3.0,2.0,1.0,"[100.0, 71.42857142857143, 45.45454545454545, 77.41935483870968, 71.42857142857143, 76.92307692307693]"
idP8RVfm74N86O0dszLXANIpjXv2,74,9,0.12162162162162163,5,6.756756756756757,4,21,28.37837837837838,0.5555555555555556,0.4444444444444444,13.0,6.0,12.333333333333334,0.7453559924999299,13.0,12.0,13.0,13.0,11.0,12.0,6.0,74.0,65.0,0.0,60.0,81.08108108108108,,4.662004662004662,0.6666666666666661,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 76.92307692307693, 76.92307692307693, 90.9090909090909, 83.33333333333334]"
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,79,16,0.20253164556962025,9,11.39240506329114,7,25,31.645569620253166,0.5625,0.4375,11.0,6.0,13.166666666666666,2.5440562537456244,11.0,18.0,11.0,14.0,14.0,11.0,6.0,79.0,63.0,0.0,60.0,75.9493670886076,,-1.2025012025012105,0.3333333333333339,4.0,3.0,1.0,"[90.9090909090909, 55.55555555555556, 90.9090909090909, 71.42857142857143, 71.42857142857143, 90.9090909090909]"
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,64,4,0.0625,2,3.125,2,14,21.875,0.5,0.5,11.0,6.0,10.666666666666666,0.74535599249993,11.0,10.0,12.0,10.0,11.0,10.0,6.0,64.0,60.0,0.0,60.0,93.75,,5.555555555555543,0.6666666666666661,4.0,3.0,1.0,"[90.9090909090909, 100.0, 83.33333333333334, 100.0, 90.9090909090909, 100.0]"
jzdk8E3tVXTXIozlfK5oeEb7wWp2,78,8,0.10256410256410256,8,10.256410256410255,0,27,34.61538461538461,1.0,0.0,10.0,6.0,13.0,4.123105625617661,10.0,22.0,11.0,11.0,13.0,11.0,6.0,78.0,70.0,0.0,69.0,88.46153846153845,,-6.177156177156164,2.666666666666668,3.0,2.0,1.0,"[100.0, 86.36363636363636, 90.9090909090909, 90.9090909090909, 76.92307692307693, 90.9090909090909]"
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,101,11,0.10891089108910891,7,6.9306930693069315,4,35,34.65346534653465,0.6363636363636364,0.36363636363636365,10.0,6.0,16.833333333333332,11.096796334478205,10.0,10.0,10.0,41.0,17.0,13.0,6.0,101.0,90.0,1.0,86.0,85.14851485148515,,-25.48283853879262,-13.666666666666668,3.0,2.0,1.0,"[100.0, 100.0, 100.0, 87.8048780487805, 58.82352941176471, 76.92307692307693]"
kI0YdycDU0X5hcoEPjEON3Ionyd2,87,15,0.1724137931034483,10,11.494252873563218,5,26,29.88505747126437,0.6666666666666666,0.3333333333333333,14.0,6.0,14.5,3.4034296427770228,14.0,11.0,16.0,14.0,21.0,11.0,6.0,87.0,72.0,0.0,68.0,78.16091954022988,,7.738095238095241,-1.666666666666668,7.0,6.0,1.0,"[71.42857142857143, 90.9090909090909, 62.5, 71.42857142857143, 85.71428571428571, 90.9090909090909]"
kR2rCtaPyPaj7YMizKUDn5xL2qx1,84,14,0.16666666666666666,10,11.904761904761903,4,30,35.714285714285715,0.7142857142857143,0.2857142857142857,13.0,6.0,14.0,3.265986323710904,13.0,12.0,14.0,21.0,13.0,11.0,6.0,84.0,70.0,0.0,67.0,79.76190476190477,,5.699855699855675,-2.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 71.42857142857143, 80.95238095238095, 76.92307692307693, 90.9090909090909]"
kgSRatooJJfDaMZ2yIURqb8aJuE3,67,6,0.08955223880597014,2,2.9850746268656714,4,13,19.402985074626866,0.3333333333333333,0.6666666666666666,12.0,6.0,11.166666666666666,1.2133516482134197,12.0,12.0,10.0,13.0,10.0,10.0,6.0,67.0,61.0,0.0,60.0,89.55223880597015,,3.4188034188034067,0.3333333333333339,5.0,4.0,1.0,"[83.33333333333334, 83.33333333333334, 100.0, 76.92307692307693, 100.0, 100.0]"
kxerHPSL3bQjD74HhiebYf3blPr1,82,45,0.5487804878048781,20,24.390243902439025,25,27,32.926829268292686,0.4444444444444444,0.5555555555555556,16.0,3.0,27.333333333333332,12.657891697365017,16.0,21.0,45.0,,,,2.0,128.0,48.0,0.0,27.0,21.09375,,0.0,0.0,9.0,8.0,1.0,"[62.5, 66.66666666666666]"
lHDkoPQu5reNCO45npeYSS9eLQl1,109,35,0.3211009174311927,16,14.678899082568808,19,34,31.19266055045872,0.45714285714285713,0.5428571428571428,30.0,6.0,18.166666666666668,6.2826922749902545,30.0,18.0,14.0,12.0,13.0,22.0,6.0,109.0,74.0,0.0,60.0,55.04587155963303,,15.13116513116514,5.000000000000002,23.0,22.0,1.0,"[33.33333333333333, 55.55555555555556, 71.42857142857143, 83.33333333333334, 76.92307692307693, 45.45454545454545]"
lpzDdvuMkKWkPxu6xeclmdctEp42,84,13,0.15476190476190477,9,10.714285714285714,4,30,35.714285714285715,0.6923076923076923,0.3076923076923077,13.0,6.0,14.0,3.6514837167011076,13.0,12.0,22.0,11.0,13.0,13.0,6.0,84.0,71.0,1.0,69.0,82.14285714285714,,-0.6216006216006207,3.333333333333332,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 86.36363636363636, 90.9090909090909, 76.92307692307693, 76.92307692307693]"
m69r9GQTk2b51mvxrFLt4fZeJi52,81,11,0.13580246913580246,9,11.11111111111111,2,27,33.33333333333333,0.8181818181818182,0.18181818181818182,11.0,6.0,13.5,4.752192476461084,11.0,11.0,11.0,24.0,11.0,13.0,6.0,81.0,70.0,0.0,67.0,82.71604938271605,,-11.35392385392386,-5.0,4.0,3.0,1.0,"[90.9090909090909, 90.9090909090909, 90.9090909090909, 70.83333333333334, 90.9090909090909, 76.92307692307693]"
mUZzgdWKnPb2txOkJg9FHgqX5792,107,25,0.2336448598130841,16,14.953271028037381,9,33,30.8411214953271,0.64,0.36,26.0,6.0,17.833333333333332,5.145116346811044,26.0,19.0,16.0,13.0,11.0,22.0,6.0,107.0,82.0,1.0,73.0,68.22429906542055,,28.406023800760657,4.999999999999998,10.0,9.0,1.0,"[53.84615384615385, 52.63157894736842, 62.5, 76.92307692307693, 90.9090909090909, 86.36363636363636]"
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,74,10,0.13513513513513514,7,9.45945945945946,3,25,33.78378378378378,0.7,0.3,10.0,6.0,12.333333333333334,2.6874192494328497,10.0,11.0,11.0,13.0,18.0,11.0,6.0,74.0,64.0,0.0,60.0,81.08108108108108,,-19.476819476819472,-3.333333333333334,3.0,2.0,1.0,"[100.0, 90.9090909090909, 90.9090909090909, 76.92307692307693, 55.55555555555556, 90.9090909090909]"
mg2WZiRBn4NQDKiMK43Y8dBqyG53,126,32,0.25396825396825395,12,9.523809523809524,20,38,30.158730158730158,0.375,0.625,34.0,6.0,21.0,6.377042156569663,34.0,22.0,21.0,14.0,18.0,17.0,6.0,126.0,94.0,1.0,84.0,66.66666666666666,,1.5222250516368234,9.333333333333336,17.0,16.0,1.0,"[50.0, 77.27272727272727, 76.19047619047619, 71.42857142857143, 77.77777777777779, 58.82352941176471]"
mweMgSlGM2VxThhwnupYxYzUbR23,80,11,0.1375,6,7.5,5,17,21.25,0.5454545454545454,0.45454545454545453,17.0,6.0,13.333333333333334,2.2110831935702664,17.0,13.0,12.0,10.0,15.0,13.0,6.0,80.0,69.0,0.0,64.0,80.0,,17.058823529411754,1.333333333333334,10.0,9.0,1.0,"[58.82352941176471, 76.92307692307693, 83.33333333333334, 100.0, 93.33333333333333, 76.92307692307693]"
mwsliuPsLFhRFjtjQwYkqcCRDvi2,72,10,0.1388888888888889,7,9.722222222222223,3,21,29.166666666666668,0.7,0.3,14.0,6.0,12.0,1.1547005383792515,14.0,12.0,13.0,11.0,11.0,11.0,6.0,72.0,62.0,0.0,60.0,83.33333333333334,,13.68076368076369,2.0,7.0,6.0,1.0,"[71.42857142857143, 83.33333333333334, 76.92307692307693, 90.9090909090909, 90.9090909090909, 90.9090909090909]"
nHy6rdfyacWW9BnyDb1dNvNYWfh1,98,28,0.2857142857142857,21,21.428571428571427,7,38,38.775510204081634,0.75,0.25,18.0,6.0,16.333333333333332,3.7712361663282534,18.0,12.0,13.0,23.0,14.0,18.0,6.0,98.0,70.0,1.0,66.0,67.3469387755102,,-26.22763709720232,-3.9999999999999982,4.0,3.0,1.0,"[88.88888888888889, 83.33333333333334, 76.92307692307693, 43.47826086956522, 71.42857142857143, 55.55555555555556]"
