outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
Stroop RT Facilitation (Correct-only),stroop_rt_facilitation_correct,220,OLS,0.004270565291948802,0.010218803241249796,0.010229893548999502,0.01546330909541671,-0.004906664521028503,-0.012906925654982748,-0.017650954520042728,-0.017044977868413858,2527.3467443179043,2532.028578357934,2534.0261132864794,2534.8597756955487,0.005948237949300994,0.4286883219977886,0.7326493780763039,1.1090307749705985e-05,0.0023866507336215803,0.9610819359981604,0.9610819359979678,0.005233415546417208,1.1269098511921123,0.2896432506177188,0.2896432506177185,0.3440284466324135,7.042063231894492,0.048853359491897265,0.9610819359980618,z_ucla_score:C(gender_male)[T.1],-11.268261057069385,10.614812134207927,-1.0615601024869403,0.28964325061772783,136,6.714740311842798,8.814565263884386,0.4475724191512236,84,-10.740485818752354,12.182015552655788,0.38066558354882374,2.6208301257176747,2.115888261384099,2.637342266718594,0.9164050006698983,0.0026814004817992867
Stroop RT Incongruent minus Neutral (Correct-only),stroop_rt_incong_minus_neutral_correct,220,OLS,0.00845920533032496,0.022348333927387554,0.023862353766797018,0.04022142082095448,-0.0006794195053401175,-0.0004939947191688887,-0.0036344813383635266,0.008530618678250224,2601.2019146966422,2604.0984506892496,2605.7574882024105,2604.039269021811,0.013889128597062594,1.013405770486581,0.38765593339578897,0.001514019839409464,0.3303696226025539,0.5660481098864291,0.5660481098864152,0.01635906705415746,3.613460740546921,0.058670191544920765,0.05867019154491882,4.764323053574769,8.288981079691853,0.5747778897996815,0.5660481098864176,z_ucla_score:C(gender_male)[T.1],23.61328557104904,12.422092220203961,1.9009105030345146,0.05867019154491825,136,-4.5959649465625985,10.386263861764089,0.6588597839440915,84,18.511810246433996,13.980254406329331,0.18932385250614334,2.6208301257176747,2.115888261384099,7.304878592963253,0.3978410814985786,0.028906351839889384
Stroop RT Neutral minus Congruent (Correct-only),stroop_rt_neutral_minus_cong_correct,220,OLS,0.004270565291948802,0.010218803241249796,0.010229893548999502,0.01546330909541671,-0.004906664521028503,-0.012906925654982748,-0.017650954520042728,-0.017044977868413858,2527.3467443179043,2532.028578357934,2534.0261132864794,2534.8597756955487,0.005948237949300994,0.4286883219977886,0.7326493780763039,1.1090307749705985e-05,0.0023866507336215803,0.9610819359981604,0.9610819359979678,0.005233415546417208,1.1269098511921123,0.2896432506177188,0.2896432506177185,0.3440284466324135,7.042063231894492,0.048853359491897265,0.9610819359980618,z_ucla_score:C(gender_male)[T.1],-11.268261057069385,10.614812134207927,-1.0615601024869403,0.28964325061772783,136,6.714740311842798,8.814565263884386,0.4475724191512236,84,-10.740485818752354,12.182015552655788,0.38066558354882374,2.6208301257176747,2.115888261384099,2.637342266718594,0.9164050006698983,0.0026814004817992867
Stroop CSE RT (Gratton),stroop_cse_rt,220,OLS,0.03484093524714771,0.03785917832106289,0.03787202957859992,0.03847168781693966,0.025945459995969422,0.015379252580900782,0.010769833228701398,0.00672311147127258,2921.540396672176,2926.8513352305513,2928.8483966840554,2930.7112361966015,0.0030182430739151833,0.22377320909938542,0.8798086118493642,1.285125753702765e-05,0.0028450662900763903,0.9575116697892783,0.9575116697892783,0.0005996582383397397,0.13221404395196945,0.7165097368980369,0.7165097368980369,0.9214010524415737,17.274381594559145,0.05333916281737022,0.957511669789314,z_ucla_score:C(gender_male)[T.1],-9.490072429551859,26.09941256754848,-0.36361249146854885,0.7165097368980449,136,3.5340940323297714,21.093182939586242,0.8672002319311567,84,-1.5066604336410059,31.376275902879915,0.9618237641940266,2.6208301257176747,2.115888261384099,3.4382946984744933,0.8417173765868464,0.0007244861955628476
Stroop CSE Accuracy (Gratton),stroop_cse_acc,220,OLS,0.003500059347265272,0.006451709585037713,0.013850991594944295,0.013983515466138852,-0.005684271902990368,-0.016762035518115725,-0.013927853712240257,-0.018573632608092305,-499.9237735117524,-494.576384356405,-494.2209283210527,-492.25049506056916,0.0029516502377724407,0.2119182855284247,0.888076096843526,0.007399282009906583,1.5981834942562039,0.20754247671792544,0.20754247671792544,0.00013252387119455644,0.02849349999105555,0.8661147602374675,0.8661147602374675,-0.009131323748757497,0.007223046659583163,-1.2641928232102075,0.2075424767179281,z_ucla_score:C(gender_male)[T.1],-0.00184258589336564,0.010915781715923792,-0.16880017769846947,0.8661147602374648,136,-0.006126098370872635,0.008324305029311394,0.4630996369181285,84,-0.013090330507308628,0.013865322361904537,0.34803090289172345,2.6208301257176747,2.115888261384099,7.947678523772613,0.3372301869811612,1.3070615364305972e-09
Stroop Post-Conflict Slowing,stroop_post_conflict_slowing,220,OLS,0.013742989474928802,0.021033580363476134,0.025939939471523843,0.030233190199699056,0.004653063110642508,-0.0018394668242931456,-0.001498372092658462,-0.0017874120106882163,2558.3380824637884,2562.7057618543095,2563.6003991923494,2564.628587648371,0.0072905908885473325,0.5312359439691535,0.6613179672034726,0.004906359108047709,1.0728850636244862,0.30146919555501156,0.30146919555501184,0.004293250728175213,0.9385443440372742,0.3337564149028408,0.3337564149028287,7.801306008191604,7.531660128425066,1.0358016526461242,0.30146919555502133,z_ucla_score:C(gender_male)[T.1],-11.003288697054,11.357823341334427,-0.9687849833876028,0.33375641490284313,136,8.493418702684016,8.94387231794919,0.3440595807085104,84,10.549224627860085,13.76007573567669,0.44560112940771357,2.6208301257176747,2.115888261384099,7.006975630161179,0.42815391857774326,0.3030171916970402
Stroop Post-Conflict Accuracy,stroop_post_conflict_accuracy,220,OLS,0.0005262448055260993,0.02961384045421922,0.035764329000332884,0.03622425036838117,-0.00868549487368564,0.0069412666330560535,0.008602760803159248,0.004401466182431535,-775.8768328723311,-776.3744890397722,-775.7733278386299,-773.8782885269404,0.02908759564869312,2.138236552389283,0.09639549684140056,0.006150488546113664,1.358645090327361,0.24507603115635668,0.24507603115635668,0.0004599213680482883,0.10116806743011461,0.7507454773216391,0.7507454773216953,0.004439887307131402,0.003809069836095421,1.1656093214826997,0.24507603115635623,z_ucla_score:C(gender_male)[T.1],-0.0018306303908198482,0.005755445435788131,-0.31806928086516867,0.7507454773216848,136,0.00408312130698697,0.004439525670537193,0.3594224513616262,84,0.00554641098376092,0.007268512364406486,0.4477211708973299,2.6208301257176747,2.115888261384099,10.72144814157423,0.15123927178389546,2.0004747103366713e-07
Stroop Post-Error Accuracy,stroop_post_error_accuracy,100,OLS,0.03457983521155883,0.08011994100876996,0.08490147846555351,0.13414973587835632,0.01467426480354983,0.03119015063689612,0.02586286417300865,0.06826982447779661,-32.39143768300633,-31.22344964517245,-29.744605404685927,-33.27657988928101,0.04554010579721113,1.5512058349695,0.20647411936535,0.004781537456783558,0.4859400086618205,0.48748291072074346,0.48748291072074346,0.04924825741280281,5.232821273750082,0.02445656802667258,0.024456568026672714,0.019185349000959986,0.027521897642290263,0.6970939740535805,0.4874829107207378,z_ucla_score:C(gender_male)[T.1],0.09079959719841396,0.039693187080252414,2.2875360704806513,0.024456568026672943,52,-0.050378869561824746,0.03381832941123566,0.1431305257479573,48,0.09712657005912334,0.04437674170566288,0.034231626022912895,3.2376499510456784,2.427583169362081,13.316121436634154,0.06477063055048578,6.8387596980569e-14
Stroop Error Run Length Mean,stroop_error_run_length_mean,220,OLS,0.004537219799768177,0.0181265914931793,0.021909303667178248,0.0236790793473719,-0.004637552367975806,-0.0048143759952978815,-0.0056425469337462175,-0.008557932183611117,385.5280463690881,388.50407011219795,389.6548732218057,391.2564405143054,0.013589371693411123,0.987271039624988,0.39965645339112865,0.0037827121739989478,0.8237658287546151,0.3651071146630033,0.36510711466296186,0.0017697756801936526,0.3842921279923533,0.5359807942410855,0.5359807942411106,0.04886937830741421,0.053843703966400716,0.9076154630429853,0.36510711466296886,z_ucla_score:C(gender_male)[T.1],0.05040063535474289,0.08130275591411235,0.6199130003414123,0.5359807942411218,136,8.706769474842169e-05,0.07229663042127667,0.9990409444301022,84,0.1385106052996929,0.07704529793013871,0.07608139012627275,2.6208301257176747,2.115888261384099,11.059116645454385,0.1360610879056359,2.514701601196661e-15
Stroop Error Run Length Max,stroop_error_run_length_max,220,OLS,0.0008631911083089028,0.02816245555875485,0.03212992869438336,0.03301642535112426,-0.008345443075024717,0.005455970875548166,0.004865983023802589,0.0010877224146048636,771.396275366465,771.301602173813,772.4016260124777,774.2000301155088,0.027299264450445948,2.003778864005609,0.11445406805163721,0.0039674731356285076,0.873125229245824,0.35114965335084714,0.35114965335084714,0.0008864966567408983,0.19435417121464776,0.6597663485554421,0.6597663485554421,-0.12007617333512882,0.12850456929192886,-0.934411702220075,0.35114965335085013,z_ucla_score:C(gender_male)[T.1],0.08558154587217004,0.194125771181669,0.44085617973968094,0.659766348555449,136,-0.2261823236855368,0.19484591491965852,0.24783960502286115,84,0.078802636754548,0.09328914949797572,0.4008541640132419,2.6208301257176747,2.115888261384099,11.542526990755896,0.11664269679941391,5.833496653903832e-26
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,135,OLS,0.02005054833293196,0.080356849496381,0.08080842537325394,0.08655870277192712,0.005202829368279427,0.044711766143527454,0.037721320312625206,0.036211544656994055,1817.4497593150156,1814.875197123608,1816.8088912791834,1817.9617057808346,0.06030630116344904,2.819757803456943,0.0415842449184266,0.000451575876872945,0.0628832050198176,0.8023977048453754,0.8023977048453317,0.005750277398673176,0.7994878618337249,0.3729378916340935,0.37293789163411073,-5.905610202598184,23.550354225634774,-0.2507652388586951,0.8023977048453208,z_ucla_score:C(gender_male)[T.1],-31.34443746376609,35.055368984359646,-0.8941408512274046,0.3729378916341114,79,23.76612289384574,32.113444285571724,0.46163246609944253,56,-56.35400395464711,34.07309938808552,0.10441035318569468,2.856861072849537,2.205606933235044,8.613204960463102,0.2816315088868252,0.08597429122658402
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,220,OLS,0.013553423129354925,0.037257572630550184,0.0372969616596831,0.03756507200742609,0.004461749609809829,0.01476359068266575,0.010178566213477014,0.005786560234086413,-345.7064379966873,-345.05755580082314,-343.06655692452637,-341.12783489827825,0.02370414950119526,1.7563326905328653,0.1565601501324836,3.9389029132919084e-05,0.00871490259320214,0.9257103679867515,0.925710367986651,0.00026811034774298914,0.0590579082994064,0.8082261669196827,0.8082261669195703,0.0009507055485866896,0.010183914861296717,0.09335364263499316,0.9257103679866987,z_ucla_score:C(gender_male)[T.1],-0.0037398734999099584,0.015389265135260795,-0.24301832914301663,0.8082261669195691,136,-0.0016926719775625793,0.012042539975603636,0.8884369057066925,84,0.007470732798818741,0.019185055115858465,0.6980386300467025,2.6208301257176747,2.115888261384099,3.918873708075412,0.7890727694872745,0.021074493309115937
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,220,OLS,0.003917240370296837,0.03495029904874958,0.035328058195561396,0.04117592787556812,-0.0052632458935713,0.012402408839608192,0.008154200679943435,0.009516642475233206,-373.7109084838103,-374.6740718428732,-372.76020552300497,-372.09791070576466,0.03103305867845274,2.2938627066366863,0.07893555106401862,0.000377759146811818,0.08340939005691149,0.7730100749550164,0.7730100749550477,0.005847869680006723,1.2929883679438279,0.2567815550966896,0.25678155509669215,-0.0027492461408711753,0.009519324935744169,-0.2888068386601675,0.7730100749550698,z_ucla_score:C(gender_male)[T.1],-0.01630972756725031,0.014343310428576079,-1.1370964637812309,0.25678155509669187,136,-0.0022005053435780984,0.011103821056863637,0.8432173187982931,84,0.0017406301783497377,0.018085169222726277,0.9235718387068218,2.6208301257176747,2.115888261384099,7.733421870324751,0.3566864352534781,0.40063687246544283
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,220,OLS,0.0038171721549501436,0.019051084267439844,0.01985406421651781,0.023074939532376715,-0.005364236396617095,-0.0038682829225733517,-0.007755680453439329,-0.009182020011365477,69.6612042916858,72.27091226784313,74.09075208993744,75.36661565278536,0.0152339121124897,1.1077903377663723,0.3468765106107899,0.0008029799490779643,0.17449924843783396,0.676564538640483,0.6765645386404416,0.0032208753158589065,0.6989538856084085,0.4040767240232569,0.4040767240232329,-0.01097891782237402,0.02628226282572724,-0.41773107190857833,0.6765645386404284,z_ucla_score:C(gender_male)[T.1],-0.03315399554022706,0.03965624718469667,-0.8360346198623952,0.40407672402324657,136,-0.0010996687533329497,0.03218429540961761,0.9727956958541837,84,-0.019473996040005548,0.04662572972142595,0.6773386157027705,2.6208301257176747,2.115888261384099,4.12459586198888,0.7653198069121872,5.503060777140408e-06
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,220,OLS,0.022747442986642552,0.031126281346277263,0.03258465432178814,0.055993013606273845,0.013740506977302891,0.00848904492913416,0.005333517823810419,0.024822971602707522,1110.500388473215,1114.6060038672867,1116.2746048822987,1112.8858465381381,0.00837883835963471,0.6168920243645893,0.604758088605197,0.0014583729755108799,0.3210962542319878,0.5715461891463898,0.5715461891463898,0.023408359284485702,5.256923137050991,0.022840490662118986,0.022840490662118428,0.15909265814874696,0.2807582446839506,0.5666535575040279,0.5715461891463942,z_ucla_score:C(gender_male)[T.1],-0.9610435220765552,0.41915750069360724,-2.29279810211258,0.02284049066211791,136,0.5914616267187399,0.3046285173435875,0.05435083956337954,84,-0.5354864128608026,0.5581703316433152,0.34034171925318746,2.6208301257176747,2.115888261384099,14.01084629304011,0.050988777517741446,7.043371852057304e-15
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,220,OLS,0.002653908837242147,0.017005532954440628,0.018563924654395936,0.022972343976589205,-0.006538221035225611,-0.005961627490549182,-0.009082161975057623,-0.009288003156259217,77.40578671334066,80.21702953828077,81.86797546025338,82.87755233076388,0.01435162411719848,1.0414597653878535,0.37512063479887897,0.0015583916999553082,0.33821604934748073,0.5614757147244792,0.5614757147244929,0.004408419322193269,0.9565593057097398,0.3291700239280523,0.3291700239280283,-0.015557371967970565,0.0267509450596101,-0.5815634525547979,0.5614757147244989,z_ucla_score:C(gender_male)[T.1],-0.039453097446284086,0.040339002485930156,-0.9780384990938964,0.3291700239280405,136,0.0013617913822838723,0.03334276731670342,0.9674843699809805,84,-0.03796960414464895,0.04594997854199466,0.4111404306054236,2.6208301257176747,2.115888261384099,3.8306070215253296,0.7990684522741325,1.0520855364767254e-05
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,220,OLS,0.01690415823926572,0.030719702590693565,0.04139146002477978,0.04463136268646617,0.007843367070964113,0.008072966669915305,0.014388402560689073,0.013086171831774074,1033.5570426841944,1036.4434310911768,1036.0078024696531,1037.2629876674323,0.013815544351427844,1.0167428689471176,0.38614612581081925,0.010671757434086215,2.3712331349761575,0.12507364815207736,0.12507364815206767,0.003239902661686389,0.7189469461850475,0.39744582723536526,0.39744582723537314,-0.3602414401955728,0.233941108098304,-1.5398808833725637,0.12507364815207014,z_ucla_score:C(gender_male)[T.1],-0.2992839403273969,0.3529677214628132,-0.8479073924580605,0.39744582723538135,136,-0.1696167254847758,0.27323626175066784,0.5358381585138954,84,-0.7353508781704595,0.44758740739729747,0.1044247713579313,2.6208301257176747,2.115888261384099,5.324802354351171,0.6203912713429175,4.589105366112785e-11
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,220,OLS,0.0028274842927388244,0.04734613510944541,0.04819811017788822,0.04983208076841228,-0.0063630458059456,0.02508786723817069,0.021386789337828782,0.018458611737180664,130.02438000199402,125.97650526247793,127.77966737102525,129.40166597832217,0.044518650816706584,3.3334917070044514,0.020377139827917036,0.0008519750684428118,0.1906601484183223,0.6628100486495027,0.6628100486494634,0.0016339705905240587,0.36456899688975913,0.5466251405803956,0.5466251405804344,0.012965385787940764,0.02969309586692042,0.4366464799106666,0.6628100486494561,z_ucla_score:C(gender_male)[T.1],-0.02707296692818377,0.044837974545645566,-0.6037954926046711,0.5466251405804399,136,0.05288037691553816,0.03435720648481221,0.12620190046830304,84,-0.08018906604874396,0.055688068982425246,0.15387800067701188,2.6208301257176747,2.115888261384099,4.883901569238411,0.6741288390031377,0.00019733150235704715
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,220,OLS,0.014489971409087143,0.02743974062193033,0.04043649644080394,0.04096299917935786,0.005406929670922045,0.004716370075713683,0.013406538594066042,0.009296683114525361,-154.41164727405106,-151.3216457373564,-152.28142446571525,-150.40216935776033,0.012949769212843187,0.9498128213054863,0.4174080757359504,0.012996755818873607,2.8849669450243973,0.09087003571364578,0.09087003571364186,0.0005265027385539245,0.11638610447553681,0.7333254660522392,0.7333254660522912,-0.026686792927732156,0.015711800825463997,-1.6985190446457972,0.09087003571364176,z_ucla_score:C(gender_male)[T.1],-0.008098805282509775,0.023739435700176354,-0.3411540773249977,0.7333254660523201,136,-0.02061090531849656,0.018866850512339627,0.27666003459219357,84,-0.03636728795213015,0.02866440818590607,0.20831196397009774,2.6208301257176747,2.115888261384099,10.693667679866095,0.15255047007870598,0.44173764174530095
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,220,OLS,0.002312322942421341,0.004471209992091274,0.02073908442186534,0.020739545046200014,-0.0068829551871416594,-0.018788808466037477,-0.006845730101462388,-0.011594526579632891,258.5133580448851,264.03678628812366,262.4120830356178,264.4119795520868,0.002158887049669933,0.15469227117168416,0.9265849992460422,0.016267874429774065,3.538441286096031,0.06132605159197936,0.06132605159197745,4.60624334674975e-07,9.972051709206478e-05,0.9920418351240403,0.9920418351249795,-0.07584869320902707,0.04032200377246142,-1.8810745030689469,0.06132605159197696,z_ucla_score:C(gender_male)[T.1],-0.0006085522466510035,0.06094044332067346,-0.009986016075543678,0.9920418351247925,136,-0.044788552614831445,0.05094207808067588,0.38091214970707277,84,-0.1494181912195012,0.0663746269568613,0.027191993771516265,2.6208301257176747,2.115888261384099,7.216614282600437,0.40668007450525995,1.8170689571891057e-07
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,220,OLS,0.02133476390621003,0.029941705551234432,0.031703205835017956,0.03203233424269025,0.012314807813179729,0.007276792129534249,0.00442723980220161,7.113773183575756e-05,828.2082147972607,832.2648509029897,833.8649962309653,835.7902045360454,0.008606941645024402,0.6329123114131561,0.5945325662288661,0.0017615002837835236,0.3874840469439525,0.5342906873810045,0.5342906873810545,0.0003291284076722967,0.07208424919021099,0.7885870190505087,0.7885870190504412,-0.09198390720445548,0.14776954623580368,-0.6224821659645073,0.5342906873810498,z_ucla_score:C(gender_male)[T.1],0.05995079035805846,0.22329280189671466,0.2684851004995183,0.7885870190504456,136,-0.08493770575123527,0.17824860980402416,0.6345091930208651,84,-0.11728665667595506,0.2718912006922216,0.6673867578366623,2.6208301257176747,2.115888261384099,2.7708007556430947,0.9053648074742757,5.465091113458301e-09
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,220,OLS,0.0036075724076792826,0.00486080118050225,0.02700738825632254,0.02700746641872398,-0.005575767938793774,-0.01839011467976648,-0.00040085432800629484,-0.005119645539148232,301.36654957388834,307.0896668342345,304.13831673771654,306.1382990646851,0.0012532287728229674,0.08983364930328437,0.9655756115530236,0.02214658707582029,4.848159164020884,0.0287488766536436,0.028748876653641436,7.816240144009612e-08,1.7030376435627998e-05,0.9967111898132697,0.9967111898178149,-0.09761480847949391,0.04433301542170099,-2.201853574609579,0.028748876653641398,z_ucla_score:C(gender_male)[T.1],-0.0002765049963205646,0.06700247724982211,-0.004126787660247273,0.9967111898173615,136,-0.07017580669580786,0.05458971559417343,0.2008982727343537,84,-0.16117960809584878,0.07602659951150956,0.03718185469632963,2.6208301257176747,2.115888261384099,7.3904058854673815,0.38939275781393984,2.089602922774037e-09
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,220,OLS,0.0005699846095872374,0.0061252749036321275,0.018379416253609837,0.03000858957971353,-0.008641351937789699,-0.01709609717805871,-0.00927186779558431,-0.002019428688880831,827.3301894259349,832.103917291869,831.3745302226281,830.7526479833382,0.00555529029404489,0.3987196417235697,0.7540577369833047,0.01225414134997771,2.659003031072944,0.10444302015563488,0.10444302015563378,0.011629173326103692,2.5416562648382333,0.11236816422894326,0.11236816422894612,-0.23959965258004398,0.14693551104471353,-1.6306449739514097,0.10444302015563274,z_ucla_score:C(gender_male)[T.1],-0.3519337338205417,0.22075090321212962,-1.5942572768653749,0.11236816422894212,136,-0.02663910333244568,0.18040737443692062,0.882839216875815,84,-0.5996047333259577,0.25461385558901867,0.021039634885897805,2.6208301257176747,2.115888261384099,5.920952203381448,0.5490091756327891,6.051523784522239e-10
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,OLS,0.005129210373847615,0.00867856039419257,0.012538137320233678,0.027524839800761036,-0.004082556196765008,-0.0145918959345821,-0.01540889652919386,-0.004737369305374939,2807.12886106094,2812.3461488234852,2813.491837573024,2812.1425954552424,0.0035493500203449546,0.25421002852989505,0.8582827529465122,0.0038595769260411084,0.8286196553456953,0.3637057674701093,0.3637057674701436,0.014986702480527359,3.2516966528414,0.07277618839025732,0.07277618839025102,12.550156018583245,13.787055042023248,0.9102854801355397,0.3637057674701559,z_ucla_score:C(gender_male)[T.1],37.033954060883445,20.537381544524436,1.80324614316557,0.07277618839025202,135,-3.9636219344611336,17.124705749333238,0.8173270223268612,84,36.56352608288922,23.72292292509514,0.12729750487899827,2.644415167319532,2.1398121207311944,10.961295014096748,0.14031624710170573,1.0096915621901192e-07
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,OLS,0.002394457436733166,0.004330823906305126,0.004525776231107392,0.01911082719425583,-0.006842630920334214,-0.019041691964438723,-0.023648022554804804,-0.013430519770863736,2573.084796957255,2578.6593017796304,2580.6164173150846,2579.3840318610537,0.0019363664695719596,0.1380800195894302,0.9371669773063767,0.00019495232480226665,0.04151779309927109,0.8387371682094759,0.8387371682094307,0.014585050963148438,3.137404141613215,0.07795904116336741,0.07795904116336741,1.6507578288519307,8.101514907511731,0.20375915463925723,0.8387371682094176,z_ucla_score:C(gender_male)[T.1],21.381634351686234,12.07134509326202,1.7712718994025802,0.0779590411633687,135,-4.762909246881633,9.701812077443844,0.6243101806007105,84,9.743703231537983,14.792003756016179,0.5120191260474397,2.644415167319532,2.1398121207311944,4.919450421365593,0.6697925512422509,1.374737348012276e-06
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,OLS,0.0029217248107273885,0.00871284760566493,0.010162197361852199,0.01779751194692425,-0.006310481441025084,-0.014556803858990719,-0.017852080071303122,-0.01478740471834361,2782.360881701373,2787.0852012247497,2788.764769489816,2789.0689195037958,0.005791122794937542,0.41478366530569066,0.7425587926603323,0.0014493497561872681,0.3104166637127709,0.5780123548268203,0.5780123548268348,0.0076353145850720505,1.6402436331062709,0.20169801106432572,0.20169801106432572,-7.2598249314303915,13.030276590972255,-0.5571504856973032,0.578012354826849,z_ucla_score:C(gender_male)[T.1],-24.95288592659673,19.483483177727873,-1.2807199667008764,0.20169801106433075,135,6.616190079540532,15.778322089674871,0.675678613667505,84,-29.684075965827414,23.48803226896503,0.21006735524780124,2.644415167319532,2.1398121207311944,10.114611964942696,0.1821710229265099,0.04613179723260318
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,OLS,0.0019100913375466044,0.004269207080653703,0.004415867815922736,0.007286350130831232,-0.007331481890809455,-0.01910475519444832,-0.02376104158551362,-0.025647278063880563,2944.6196615558265,2950.101413763102,2952.0691549770336,2953.4368190468913,0.0023591157431070986,0.16821536398359807,0.9177409334270554,0.000146660735269033,0.031229983355430233,0.85989698491274,0.8598969849126354,0.0028704823149084957,0.6101172966902387,0.4356191383303861,0.4356191383304038,3.3431997607324555,18.918053559192167,0.17672007060726472,0.859896984912679,z_ucla_score:C(gender_male)[T.1],22.1488204408591,28.35593248920809,0.7811000554923969,0.4356191383303858,135,-1.5168593629243396,22.91207558441862,0.9473183109840608,84,13.036510530316399,33.59328725327285,0.6990221415537918,2.644415167319532,2.1398121207311944,6.90417702433097,0.43892473246783814,0.2380798959729119
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,220,OLS,0.012933949751755214,0.01828375643155289,0.029573445761545192,0.02979361102528555,0.0038365668001585362,-0.004653538978924843,0.002237486487222551,-0.002241505591803916,-2242.0858487678806,-2237.28147143279,-2237.8261206726165,-2235.876038776295,0.005349806679797675,0.38872693169642675,0.7612359140803504,0.011289689329992303,2.477986424408443,0.11693411576293014,0.11693411576291494,0.00022016526374035728,0.04810835760654498,0.8265992159421414,0.8265992159421832,-0.00021615942123806884,0.00013731712671564872,-1.5741621340918666,0.11693411576291475,z_ucla_score:C(gender_male)[T.1],4.551445087666838e-05,0.00020751000560525413,0.2193361748698057,0.8265992159421884,136,-0.00016789388761326675,0.00016174942731282443,0.30120266757972797,84,-0.0003225934579788193,0.0002589017599665606,0.21649127043528493,2.6208301257176747,2.115888261384099,7.646696364163423,0.36477577611619394,0.11145102082659719
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,220,OLS,0.007906058835040142,0.024238893128265437,0.028167825535808988,0.029806772353975663,-0.0012376641250055886,0.0014407364256547872,0.0007922713255501534,-0.002227909690940111,638.7606509148391,641.1086481311672,642.2210230705468,643.849690764381,0.016332834293225296,1.1940171674314195,0.31297760550453557,0.0039289324075435506,0.8611184366973487,0.35447624087161234,0.3544762408716321,0.0016389468181666755,0.35813146860896344,0.550184642478962,0.5501846424790013,0.08870691469670372,0.09559298662555911,0.9279646742723046,0.3544762408716292,z_ucla_score:C(gender_male)[T.1],0.08638619804418624,0.14435210416241795,0.5984408647551732,0.5501846424790044,136,0.012619337567625566,0.11069087380427077,0.9094095366114424,84,0.21497893452594252,0.18226377455409862,0.24178682268170842,2.6208301257176747,2.115888261384099,4.472966808815146,0.7239700350942595,0.015789292458941468
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,220,OLS,0.07539899284772622,0.07955783521549786,0.07965130635924933,0.08144359880759922,0.06687732457904172,0.05805217715978517,0.053725991045425414,0.05111390631539736,2713.456751860633,2718.4649627422195,2720.4426205499503,2722.0137735533317,0.004158842367771642,0.32230606142483986,0.8092388750194915,9.347114375146681e-05,0.021632402758463367,0.8832083277105678,0.8832083277101875,0.0017922924483498859,0.4136555997616874,0.5208149251979692,0.5208149251979932,-1.582164110036036,10.75719765780984,-0.147079579679134,0.8832083277101976,z_ucla_score:C(gender_male)[T.1],10.446214082237397,16.241998572755804,0.6431606329383498,0.5208149251979957,136,2.211024308887474,13.423493790176506,0.8694257026017659,84,-14.732806104934241,18.50974498805766,0.42847766065501536,2.6208301257176747,2.115888261384099,4.63620521992977,0.7042598505619353,0.0003226399607332111
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
