module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
prp_exgaussian_path,Overall tau,overall_tau,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-27.24555906982008,-0.00038941734579363784,0.010609893297633111,0.004630082848868788,0.3101562715842441,semopy,17.428966429529417,46.699427281949085,0.7386824748925944,0.20633328936018433
prp_exgaussian_path,Overall tau,overall_tau,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6678421288909435,-19.450626410693705,-12.989947750380095,0.0,0.15185489279355346,semopy,17.444640780941004,46.715101633360675,0.7467421592237724,0.20312645231898427
prp_exgaussian_path,Overall tau,overall_tau,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7040183849753242,-16.57960402394645,-11.672346048469167,0.0,0.20982059459132762,semopy,17.444640194178938,46.715101046598605,0.7467418603413807,0.20312657331301437
prp_exgaussian_path,Overall tau,overall_tau,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-27.22591314708684,-0.00034771701346485905,0.009466913208358678,0.004659731929534505,0.45138964739294307,semopy,17.4289667378904,46.699427590310066,0.5834872646504641,0.20633322676243693
prp_exgaussian_path,Overall tau,overall_tau,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.4893469064683645,-17.292242444452537,-8.461905346093799,1.9984014443252818e-15,0.12616416701263766,semopy,17.439499938522133,46.7099607909418,0.5921200078449206,0.20418377487461983
prp_exgaussian_path,Overall tau,overall_tau,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5078884403296118,-18.45161017216552,-9.371359511911145,1.7763568394002505e-15,0.09642877839036101,semopy,17.439500690590148,46.70996154300981,0.5921206110953388,0.2041836205964143
prp_exgaussian_path,Overall tau,overall_tau,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-27.210109053792852,-0.00040165270277800377,0.01092901384434013,0.004683707733580622,0.37112722724432423,semopy,17.428967031396105,46.69942788381577,0.6345275733794247,0.20633316718031444
prp_exgaussian_path,Overall tau,overall_tau,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.550622294661364,-18.739255532406524,-10.318251881499341,0.0,0.10653435242506548,semopy,17.443646737656763,46.71410759007643,0.6450843762846721,0.20333132704024415
prp_exgaussian_path,Overall tau,overall_tau,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.556090920345752,-17.56067000432353,-9.765329144592313,0.0,0.1284481613355113,semopy,17.443646913510705,46.71410776593037,0.6450844985293933,0.20333129081457849
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,62.79711647656375,-0.00010680721644083822,-0.006707185211372872,2.3478317716651986e-05,0.6688720368102072,semopy,17.572180160716165,46.84264101313583,0.826308571556466,0.17486033186318606
