participant_id,task,pes,pes_robust,rt_after_error,rt_after_correct,n_post_error,n_post_correct
lpzDdvuMkKWkPxu6xeclmdctEp42,prp,225.29587018103007,475.09999990463257,1255.3666666348774,1030.0707964538474,3,113
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,prp,54.17737003062416,50.0,1188.3333333333721,1134.155963302748,3,109
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,prp,-133.92713858244338,-28.699999809265137,722.766666730245,856.6938053126884,3,113
LliUMEIsrCVZ88YFQfevan2Og4z1,prp,82.23176144239449,-54.40000000002328,830.0142857142491,747.7825242718546,7,103
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,prp,345.6961467858848,283.0000000000001,1399.7200000047683,1054.0238532188835,5,109
wdppvL4tIkVlGjou6aYzzjlaZXB2,prp,235.09381720436716,217.65000000037253,1030.758333333768,795.6645161294008,12,93
K26uNuY0VNPjJNF26wEx3bFg0kr2,prp,96.92018691586406,178.60000000009302,986.5799999999814,889.6598130841173,5,107
DPvStUYSmohmXwFwaKRqHv89R3k1,prp,659.9169642559829,451.8999999165535,1623.9999999602635,964.0830357042806,3,112
q0Atnpm0jZS5swcVmq0EMalQUKw1,prp,484.22713864306206,581.9999999998836,1277.3333333333333,793.1061946902712,3,113
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,prp,449.23636365532866,312.5500000119207,1562.2000000178814,1112.9636363625527,4,110
mwsliuPsLFhRFjtjQwYkqcCRDvi2,prp,615.9337615406843,440.7999997138977,1538.320000076294,922.3862385356098,5,109
iKVZi0Oo96UrMBhPQMHWFcf55uA3,prp,88.44654088043876,119.49999999988358,1282.8333333332557,1194.386792452817,6,106
ssPK6ISW0HerTGke9hznqJ2LpKu1,prp,254.2205504828637,296.1000003814697,924.160000038147,669.9394495552833,5,109
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,prp,41.18952380952294,59.99999999976717,942.2285714285847,901.0390476190618,7,105
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,prp,-256.83274336463637,-259.3000000044701,1052.7999999982615,1309.6327433628978,3,113
h5RYP03wJuVN0xo7qAR8CKFxLaj1,prp,800.2770833087463,1066.099999964237,2039.7333333094914,1239.456250000745,3,112
v8nNKiWvPdcjiHXZci39OuFTY6M2,prp,509.605504586664,495.30000001192093,1827.4,1317.794495413336,5,109
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,prp,209.75918367351278,178.75000000011642,1413.700000000031,1203.9408163265182,9,98
WbOfW9KmUkPQK8o5hlHJnJFdpp92,prp,254.0531531549185,70.15000000596046,883.8000000007451,629.7468468458266,4,111
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,prp,120.97775700935802,243.9000000001397,1137.8600000000092,1016.8822429906512,5,107
cEIs6U87xfbSL5eFTXDK77MmvNf1,prp,93.13009349965603,317.7000002861023,1111.760000038147,1018.6299065384909,5,107
DzB19GqCB7fyrlEPexogWkjFzEx2,prp,668.9821210557764,502.44999980926514,1906.166666507721,1237.1845454519446,3,110
xBGZhFOeypWnqzSQClkrwV9z2vF3,prp,191.32418879046213,1.7999999998136218,1301.0666666665736,1109.7424778761115,3,113
MMSYeiMQi3gMr4PrXQcpXzFiegj2,prp,47.684862415724865,108.450000166893,1240.3500000238419,1192.665137608117,4,109
y1EHXv8tUTa4BRS4fRio7bULYfA2,prp,612.7909909841178,837.3000001907351,1813.5333333015444,1200.7423423174266,3,111
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,prp,-140.82995495473676,-163.29999999701977,635.2249999996275,776.0549549543642,4,111
WcTsIpSoEhYeIBSNjAbbdaNSBya2,prp,-245.01726190328952,-107.29999999701977,798.5666666676601,1043.5839285709496,3,112
mg2WZiRBn4NQDKiMK43Y8dBqyG53,prp,-67.14473684212464,132.50000000017462,959.9999999999683,1027.144736842093,11,76
CtJe4bZZnYUBNrcPk00d3YQFSGp2,prp,54.9659909910024,-34.8499999998603,1307.375,1252.4090090089976,4,111
QreA2rLiUhV3YHeMfuHMPdGbpJ53,prp,135.30377363408888,242.95000004768372,1181.2500000397365,1045.9462264056476,6,106
AyAnuCaltBbpEYbudoyNzTvXlcC2,prp,144.8418918999064,271.550000041723,1638.2000000104308,1493.3581081105244,8,74
jzdk8E3tVXTXIozlfK5oeEb7wWp2,prp,671.2618181933057,791.1000000834465,1532.050000011921,860.7881818186153,4,110
pRQimOpZtsekBI2I1kbnD3pycmo1,prp,62.62500004481387,165.39999997615814,654.6000000476837,591.9750000028698,5,108
yfjd8LbAMrYeG54927d3GiKAyXI2,prp,533.6128301886646,538.2499999999418,1528.859999999986,995.2471698113214,5,106
PLreonkqaMeFc0UqxKUelH44UQu1,prp,143.89705014685967,96.1000000089407,992.8333333333334,848.9362831864737,3,113
WeHQDy9BWldTlaQDVVlsJNCqwxA2,prp,14.23198198201203,23.5,1044.250000000029,1030.018018018017,4,111
0d841i8KPjdjwCYfDuUUXj0SEjH2,prp,301.05136345516553,599.2500004768372,1219.7749998569489,918.7236364017833,4,110
0oa5NYVnIBS9NmrmRAZrahXDctP2,prp,188.81523809220118,44.29999998211861,856.0857142827341,667.2704761905329,7,105
O61Eik2zvrSQLMNpFbTNEgjWwMr2,prp,221.8428571435959,300.25,1443.5428571434957,1221.6999999998998,7,104
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,prp,333.55339449731594,288.5,1157.1800000011922,823.6266055038762,5,109
6WFCyGwk71XLPBmbe4Vav3eotVm1,prp,318.5173422248514,116.19999980926514,966.8749998807907,648.3576576559393,4,111
ASGvwW80q7VY7xFaLGZhVuErUQu2,prp,825.7518520708438,688.5999994277954,2133.2000001271567,1307.448148056313,3,108
JntnHLHjYhc0xJJQALM3h9R5Ozv1,prp,-410.58090908599627,-530.2999999523163,757.2000000079473,1167.7809090939436,3,110
SpSfX0ZcfcPLdlOENlfdfvEPwru2,prp,261.7882882882893,520.5,1275.5,1013.7117117117107,4,111
m69r9GQTk2b51mvxrFLt4fZeJi52,prp,-19.95575221239244,-255.0,946.0,965.9557522123924,3,113
d9rwc0NXArcNlJvFsgKhQqkGxJq2,prp,882.0922897286782,1192.0499999821186,1953.2250000089407,1071.1327102802625,4,107
WqoZv41KTtTCuPKBPyClregrKAi1,prp,215.58928571424667,-17.000000000116415,1419.7142857142524,1204.1250000000057,7,104
Yco8O7tmHlbsUBfKW2ywcZByGO32,prp,308.7666666690718,277.5,1361.1333333353202,1052.3666666662484,3,114
idP8RVfm74N86O0dszLXANIpjXv2,prp,-68.92678570889291,5.300000041723251,784.7000000079473,853.6267857168402,3,112
9l7DjYLs0XdgwykPZR5E01KTZfu2,prp,99.8235849274779,398.8500000834465,1316.7000000238418,1216.8764150963639,5,106
23AEyocWhqY955WHbxhHRSgQ1ms2,prp,-127.22983871057875,-107.70000000670552,704.5451612897938,831.7750000003725,31,32
bXpFswkI7TfIfL6G4FqWrbaxTGx2,prp,253.4975632615034,259.70000000006985,874.318181818203,620.8206185566996,11,97
Df83JuPuJkXqTGbENhM2gw5SJM43,prp,813.4425000000037,981.2499999999418,2386.300000000008,1572.8575000000042,3,40
qnR5PLX1v3fPi6SwTJMwGcadwyD3,prp,55.53584905596642,115.54999999701977,917.6500000009934,862.114150945027,6,106
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,prp,369.2815789235267,529.1999999284744,1219.4333333174388,850.1517543939121,3,114
146QT9LupyU2BAiTsB3PMIpVXM22,prp,751.76383648138,987.8500000089407,1474.5666666701436,722.8028301887636,6,106
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,prp,177.47146462009414,247.39999985694885,1400.324999988079,1222.853535367985,4,99
PkpTH7pWpEOG9A86xSloOSozwTk2,prp,177.90446429025542,362.65000009536743,1689.0999999841054,1511.19553569385,3,112
tv88wS5Nf6SjruozSmXJxQSmx6J3,prp,474.14432988839235,666.9999999999995,1849.499999991485,1375.3556701030927,7,97
SPCT9D90pRa1ihXS5jEw6vCmquI3,prp,34.84851852843053,123.3500000089407,855.5800000071525,820.731481478722,5,108
IaTJhUGICmO9xcL3605RW8QHneN2,prp,241.982657651375,370.6499999910593,1145.7249999940395,903.7423423426645,4,111
kI0YdycDU0X5hcoEPjEON3Ionyd2,prp,485.8581632471005,447.0499999821186,2131.8499999841056,1645.991836737005,6,98
EEodWwGh0wWq5f8JmzfKvq0lyeu1,prp,307.5757575757541,425.0,1297.0,989.4242424242459,9,99
9g0uWFg7uhR46Q0VoG6MzqHOUL12,prp,415.20872270559596,428.2499998807907,1412.4666666388512,997.2579439332552,6,107
biQ16yPcCKSkJQhSxUKcDc8gm8I2,prp,280.71717035377424,232.50000011920952,1406.0142857347216,1125.2971153809474,7,104
OExlWyngGfPrScDYjaRcv5PIAet1,prp,882.6494047702067,717.5499999523163,1872.3333333333333,989.6839285631265,3,112
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,prp,43.662241862586825,-95.69999980926514,1178.1666666666667,1134.50442480408,3,113
VwTymW8T68MfpnJvZ2X97ILqDWS2,prp,-78.86728971054617,140.50000005960464,1263.4000000059605,1342.2672897165066,6,107
hrRr560eFBNwJ0CcUjCqtSD8TdP2,prp,65.46932153368596,263.4999999962748,794.1666666666666,728.6973451329807,3,113
G9VruXninjUdE9czK2DambZl5li2,prp,-59.465290806738494,-29.5,1517.4615384615563,1576.9268292682948,13,82
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,prp,514.2027272727922,586.0000000001164,1153.2000000000698,638.9972727272776,4,110
