participant_id,prp_intercept,prp_slope,prp_slope_p,prp_residual_sd,prp_raw_cv,prp_n_trials,prp_r_squared,stroop_intercept,stroop_slope,stroop_slope_p,stroop_residual_sd,stroop_raw_cv,stroop_n_trials,stroop_r_squared,wcst_intercept,wcst_slope,wcst_slope_p,wcst_residual_sd,wcst_raw_cv,wcst_n_trials,wcst_r_squared
CtJe4bZZnYUBNrcPk00d3YQFSGp2,1269.079510057441,-30.346614744112347,0.8436741793731362,474.0311685448805,0.37481094515575786,116.0,0.0003425481082652976,798.730716955495,-12.292915392452736,0.845036319991345,189.97039044298177,0.23749811011268246,108.0,0.00036204291849021886,1586.5576048993012,-241.7978001202403,0.4253077370860706,787.7023935750186,0.5329492022748318,79.0,0.008273894261807826
CDEoAyvS8feXLKMKsaZah9agEhF3,1330.9295068428112,-570.5472631402605,2.0575092552586033e-05,408.7519865563517,0.41942240035641626,119.0,0.14414795948985037,881.0724600747284,-87.06529051983921,0.278307746523464,241.92059577391342,0.2877580970866959,108.0,0.011078617093582285,1449.260422152899,-241.1616457382087,0.49094166132210193,819.9289593291695,0.6110015129827356,65.0,0.007562367820073276
GDZGRW51kbWtAdUIHCtEd8sAtqY2,1044.3087856706957,-370.06561068233054,0.004333825058268627,394.87246140680423,0.4726764340863987,112.0,0.07162555192967196,1032.7629799391598,-149.95188577775437,0.05030847680689721,229.32656270080182,0.24155263936991214,108.0,0.03566184872864062,2113.8607046057105,-596.2813922651428,0.002640226628745127,502.1402291064855,0.2897189233677759,82.0,0.10748459570495789
QreA2rLiUhV3YHeMfuHMPdGbpJ53,938.0337323702087,163.48869613575144,0.30541900675483125,471.1810619383408,0.46106391311538464,107.0,0.0100010059728292,1116.3674415736587,-59.200018694895505,0.6097519869346453,346.12121412321966,0.3159130305710609,105.0,0.002538556554096378,1651.5417105546123,-418.34236845154504,0.041877906369015956,576.5368361844164,0.40443494243653244,95.0,0.04376982546143314
AyAnuCaltBbpEYbudoyNzTvXlcC2,1821.7806446824627,-701.7665241677151,0.018306744363690976,641.1426043107623,0.46772528668719826,73.0,0.0759162362089939,1187.0677096014701,-351.13814674160085,0.005408806019731087,366.87413466480064,0.3742628903973498,104.0,0.07339454388367965,2778.1621875732517,-1559.2002458648776,4.5072296774641826e-05,1083.1145207269492,0.5879045705915688,107.0,0.14723307994235282
azdL1gX79EVd9iepyCAVQrqIaQF3,989.5528039072826,-137.20194335124404,0.23379842912598908,363.2782325536056,0.3934156353605267,117.0,0.012304308993462671,739.1151335270005,6.9665768687525285,0.9138544235361203,193.9487778652739,0.2587103305250275,106.0,0.00011305991130160452,1727.6498042757667,-602.9465221317848,0.01657774995324042,647.8327704289961,0.4653066151898005,81.0,0.07051397155360956
jzdk8E3tVXTXIozlfK5oeEb7wWp2,1048.5623577557633,-319.2712048692882,0.0020811151214122172,312.49726914754547,0.3630019979547126,115.0,0.0807827734820185,1141.009548076492,-497.95983689725693,6.146643400546908e-08,258.77031563181475,0.33022532510574987,108.0,0.24258882623352843,1562.2649789034876,-502.2632911256367,0.0013362829308251176,389.3438166340667,0.31379303292133226,78.0,0.12742002476008815
ORuVuFPU5idz3fMoXTGsbwToW2j2,642.6976189802859,-108.29040875886493,0.10500186401295702,207.67095355752954,0.35400035916813277,116.0,0.022886734534046604,783.9487672203843,10.302806164052253,0.9129763021639192,283.0368079591311,0.3553496900744605,107.0,0.00011428163161171262,1922.7956588927036,-581.9617722701734,0.009641254893910241,602.0403045923538,0.37929567349590887,88.0,0.07536694732075624
pRQimOpZtsekBI2I1kbnD3pycmo1,648.4816671725993,-111.30601820084361,0.24475705424764232,298.9448413151871,0.5028726969428278,113.0,0.012169367953824358,852.9745837429369,-105.68990822882212,0.27676152739150583,292.72236361628654,0.3644780183822972,108.0,0.011149749935947521,1704.5559329616783,-278.4540701186062,0.31978945756329363,685.3153834476275,0.4359299033887034,73.0,0.013941259331304474
yfjd8LbAMrYeG54927d3GiKAyXI2,1114.2393945522365,-194.31960812980702,0.2750846423780821,527.1483101585388,0.5154670776016379,111.0,0.010918729096517062,816.5667204620817,110.89119801356354,0.3794995315625802,380.4552127397145,0.4338013769596135,107.0,0.0073632965078447845,1832.5975657254062,-723.448977604674,0.014286283062855138,745.0100848112094,0.5202463018367975,78.0,0.07641920824356636
HSggdq91WiQp16bOj7V3dABkcgk2,1227.808774109501,-542.9442148820924,4.238538828250134e-05,407.04090975910793,0.4532648132606859,120.0,0.1329358007269091,830.0622833760425,-220.90790009778087,0.0021982566706640547,213.11028333412753,0.3067234840435131,108.0,0.08503496623792141,1801.573333321975,-894.6590262175503,0.0013178807838329538,742.2414638924669,0.5751900322775895,89.0,0.1124287182216053
PLreonkqaMeFc0UqxKUelH44UQu1,883.8693312977587,-115.38163689665515,0.28743944006580646,328.2967073752043,0.3958880522536604,113.0,0.01018810778273415,718.9106180080466,-142.39080567768497,0.0478950931620832,210.36783348817303,0.32722008019392185,105.0,0.03746132604501332,1729.5859146164705,-1033.8503927380634,0.00015168613294940273,695.0771858907052,0.628004500534693,91.0,0.14968214284043507
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,1377.353194434676,-384.7629163642512,0.018970527301226843,504.9465519190117,0.43297207425735357,115.0,0.04774757042764021,1083.9196907922478,-361.3579001041179,1.4752488362872986e-05,240.8500019149029,0.28874417550265724,108.0,0.16296827942645617,1978.9266534498402,-861.6722105184981,0.0013685338928617987,643.2320720770701,0.44279607658838677,76.0,0.13012918700248588
foaW7wtvY3XLNdguFUK7OvOefP93,887.434662205618,149.8890604819122,0.18903011292090466,357.6355650023534,0.37116998144342894,118.0,0.014825242885999108,844.1220013591566,5.052293577975658,0.9524864128157919,256.1348061293593,0.29971880906766246,108.0,3.365152182888669e-05,1588.8028197781414,-602.4675583235511,0.013838758141689526,608.4403532036465,0.48496586746896386,76.0,0.07911870130530761
EmfmKFDgWJdW47a6CNTNjnbYaPh2,1442.846125718129,-325.12753423631244,0.03314465715783879,472.38366030968706,0.37310355942289913,114.0,0.03988397057460445,935.8795447061752,-65.74057088058656,0.40337123162548616,237.2613003308185,0.26116377047208594,108.0,0.0065965696070401664,1729.0739837440158,-77.65461847410843,0.8188466335589744,883.3498672133546,0.5165182560220624,82.0,0.0006595695055983012
6ABZuv4jbjgE0B8TeyUk6nwVb122,1144.9035105910386,32.24899579403276,0.8171233085659273,438.9169779745851,0.37487765397757333,118.0,0.00046287494317428385,995.3834522561965,114.664577016772,0.11875428486849242,220.75424885835588,0.2101590321629336,108.0,0.022803508291727052,2036.1906391831387,-259.9570694325749,0.2946070665238147,655.2092621597636,0.3424439255193766,86.0,0.0130685922639439
WeHQDy9BWldTlaQDVVlsJNCqwxA2,958.171993461958,131.18037247890683,0.33329776938122413,418.11254332185655,0.4062923039004866,113.0,0.008435079750319902,1012.2149167516259,-212.24464831807074,0.03776018489988175,305.4722731511227,0.3408969251678657,108.0,0.040081470192894535,1634.385773624065,-575.3696780892687,0.0005943315329878998,489.6558362791318,0.3810903293923029,107.0,0.10671670478331294
0d841i8KPjdjwCYfDuUUXj0SEjH2,917.810669439065,-14.482555130143556,0.9222873465028754,457.07554085108563,0.4975611555902944,113.0,8.611815251974287e-05,960.4717579171639,-83.78116635043472,0.39603763155303195,292.8119666847391,0.31658086742970926,105.0,0.007002813369865879,1599.2518768688822,-82.01960669905472,0.7962484536699449,750.2159368598819,0.47450645935264846,66.0,0.0010493368408993186
0oa5NYVnIBS9NmrmRAZrahXDctP2,744.168073891328,-137.39625551535335,0.19444300310372303,324.7675788794863,0.4812618024753178,112.0,0.015257755516893819,491.53654583767997,118.45402498352351,0.013075768057462809,139.14302533036437,0.2581218322700303,104.0,0.05887177063601739,1015.8232394373205,-208.98556820479865,0.3632058230032843,559.2593441593438,0.6096708309326997,72.0,0.011825221543183325
5OOi73igsahMZ5IVKQwwyhnj4Cn2,1134.5056473828483,-596.8996280990813,5.426501311069695e-08,327.6418213248265,0.4406911039185343,120.0,0.2223927624317379,855.6849881863266,-44.57479085648366,0.482065369449861,191.22750340488525,0.22782873040104568,107.0,0.004717837869642288,1945.4901273270634,-349.2712826122924,0.34411174346037887,897.60809149764,0.5027364451715396,69.0,0.013368778242510837
O61Eik2zvrSQLMNpFbTNEgjWwMr2,976.2100043184424,471.8950406813917,0.0037101076990188387,461.81971238428184,0.39025037088320397,103.0,0.08036853284253809,864.5631105761933,-77.60264958595099,0.37500886302407,263.7042519759139,0.3175271312781861,107.0,0.007502702951459381,1857.701590392798,-612.7903602735778,0.003341652828782082,522.2749432944274,0.3518235220392358,78.0,0.10777897567098195
Ub7nV8F55kPruh35ZpUcKoBUyn63,1386.724912060198,97.47233028328846,0.6001010659257953,581.7639746153247,0.4020285660644916,116.0,0.002418573460083411,1098.1622038483406,-128.46231722836757,0.2634935280693901,343.65295192031243,0.3313645865852139,107.0,0.011893192582646532,1588.9951431873228,-208.84056731786413,0.43640925430031596,691.1170489059672,0.46185137334480775,80.0,0.007784902508424594
Co587hoelyeANqFX7AYvuVQW0lZ2,687.381942142616,-12.984664433313027,0.8939001561937592,307.3757530308406,0.44765661084136543,118.0,0.0001539933042918785,677.5649282224272,-58.33599635656536,0.41512464044372055,214.92919142303444,0.3293313269623896,107.0,0.006334556953068536,1134.3049662025264,-207.08066412283682,0.3731408782945702,611.824583331435,0.5892124607810849,82.0,0.009927229482895488
cec6NLR2ZLVVw6h0TEKSNIH11v02,932.6135399449504,-139.9104132231952,0.216340507915813,358.9270514057371,0.41528136084049516,120.0,0.01292393364062823,864.7846585116826,-19.00265035667945,0.7991292102325022,225.5392464194814,0.26132830810745183,108.0,0.0006136163139373558,1610.7427446569177,-205.8066964285827,0.23930769184298223,566.2498570372373,0.3748475261033546,127.0,0.01106007916514163
M4Km1Q2P2oPliChDQkwl6k20FUI3,1116.8838948082625,-431.5942530380497,0.0006731619828967526,382.9242288344385,0.44532537376536113,117.0,0.09604239864237554,735.7449560821597,9.110754427766464,0.8745663538172923,174.19504412501365,0.23311840228998157,107.0,0.00023843853777058126,1752.7132969724742,-368.75936693170286,0.1805340639801011,740.8914191804597,0.4736059288175388,93.0,0.019619116974066497
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,946.1738130567633,-224.30333985332004,0.030986506871413477,315.75635794352195,0.3836133130613684,114.0,0.04087727384402573,1335.3016566124638,-314.91420800434236,0.03140944602253423,434.21864729881173,0.3737019440049549,107.0,0.04334186102097773,1761.1319013779785,-21.982768048029584,0.9492730440084689,798.412204151528,0.44920783363449246,65.0,6.475529121145537e-05
Ru3Qf6pXZua1DfNkQdhbor6iJ403,1080.4793251398164,111.60416690548703,0.4137367872528417,433.39378882901343,0.3792352328773562,119.0,0.005717750898697921,1251.113830458992,-467.11076829034363,0.00013365488965259826,346.7873775421506,0.3635235419982088,103.0,0.1351151909634574,1806.0770143246816,146.73693682896058,0.6754258975431021,910.6720880058887,0.478529138038938,81.0,0.0022308430991988116
6WFCyGwk71XLPBmbe4Vav3eotVm1,693.059112674739,-40.9187739326603,0.6900002298088519,321.66617981722084,0.4745476999415897,116.0,0.001400634839013544,723.0641352547053,-80.31901122719259,0.07974526850670224,137.4664863925623,0.20234698832859438,108.0,0.028680358616025636,1482.3043477447384,-381.80869565809746,0.1788444551548711,683.7499105759381,0.5288716291762954,69.0,0.02680880198319906
ASGvwW80q7VY7xFaLGZhVuErUQu2,1545.206423752943,-450.31340623978264,0.003323635316135559,451.62952138488794,0.35371522286580104,107.0,0.07918037552053397,887.8527504725762,-40.288404020906796,0.5265499334444672,188.75589778539697,0.21583603356164807,105.0,0.0039049397442585286,1550.9860754728084,-287.27499925906835,0.13219619714032055,484.3672577091838,0.3453024829007634,79.0,0.029192073850938367
SpSfX0ZcfcPLdlOENlfdfvEPwru2,1119.613437825809,-213.40758546105354,0.12756784321497255,431.0635653956496,0.4261511823276843,113.0,0.02079266652856185,1058.9184497679169,-413.371178955268,2.8793572024055304e-09,190.97502596648897,0.2632732942134828,107.0,0.2863790624305816,1579.8261035007583,-579.6244292237678,0.04397882522751574,701.8102244864041,0.5523117090106814,72.0,0.056704738869768984
aM2995jJmJWvr6cneaGH58HauIg2,1031.5490768245745,-55.424300718551294,0.6194172709916318,351.1769152919401,0.3472750608549433,117.0,0.002152134070693077,923.0216283138849,216.33751995703014,0.14456097324619727,433.76734317663187,0.4212386468740465,103.0,0.02095815377596717,1448.7621995770412,-673.3427899605986,5.258197574396098e-07,337.7579921212837,0.3483996959824767,87.0,0.2575368437322815
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1199.397121241664,-514.5309091150267,4.378767729530188e-06,340.6371319975966,0.3921987810686677,120.0,0.16430259353268595,823.4208970117683,-99.58068294068237,0.1138685440955806,189.13620161804727,0.24509081351902162,108.0,0.02341479605823771,1989.2212315962715,-1356.9063933300033,3.531894814866809e-08,533.0191770337218,0.5038739325551508,71.0,0.3582335846683569
m69r9GQTk2b51mvxrFLt4fZeJi52,946.7519345716836,16.013005477080576,0.9097154669946643,433.4037941048871,0.45001097737754064,115.0,0.00011429437893429085,709.0272708745057,100.65782190112056,0.18771255071462392,229.4478450541044,0.3018907675643639,106.0,0.016627820651524777,1444.1424269798222,-135.14905149049136,0.6315361847094048,738.3911785011968,0.530513041932048,81.0,0.002925372784495881
wkhxvE50megJGMA1EiROSZIJWNq1,1291.1984837386717,-82.77865924084114,0.5986472961029812,494.6986626699993,0.39305691318473723,118.0,0.002395723771610416,841.8984369690315,53.85127420980908,0.5318953819215425,259.98736682234187,0.2970063615034113,108.0,0.0036970748788527586,1942.6489809663467,-385.46445359193615,0.22301892167958476,844.8729947432342,0.4820739917491504,85.0,0.01783656767108466
d9rwc0NXArcNlJvFsgKhQqkGxJq2,1054.5761016684035,89.72136341169247,0.6239385169537344,566.281760999837,0.5111354695808608,111.0,0.0022129204556252447,908.7993204202371,-122.73567787596573,0.12623959698724155,241.12623161616736,0.2850318275914163,108.0,0.02191831797363981,1907.6290975912461,-672.3029548413128,0.03989745594687664,852.3185933927589,0.5524650341984616,86.0,0.04930650604833869
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,873.8492543060127,505.5583542161519,0.00014605078913639617,409.70825620863405,0.38413546896584405,118.0,0.11738210010821079,956.0910805264906,-1.2710499442984082,0.9885796481682856,268.24183039619055,0.2781361831180224,108.0,1.942006794649771e-06,2007.1962462692968,-842.6611989163724,0.0008355150311705018,594.1986151231931,0.4042972370229212,78.0,0.13740296573276659
WqoZv41KTtTCuPKBPyClregrKAi1,1371.3175501512596,-413.9372646473252,0.014439067729207666,502.09030422781115,0.438781927156816,104.0,0.057246190332300356,939.7140672783172,-31.81702344550397,0.7575594391092032,311.287159068729,0.3339779669977266,108.0,0.0009027838833436198,1755.7033707865232,-426.14831460676993,0.09370351169305913,692.5396821913553,0.4511288210469864,89.0,0.031957727659442166
Yco8O7tmHlbsUBfKW2ywcZByGO32,1267.5150450099325,-431.8319549042811,0.001081253312533747,397.82048695375533,0.39398625334697207,116.0,0.08982561727791057,919.5852157750658,31.058516582095073,0.7615023059841983,305.07934451589404,0.32337548253686765,107.0,0.0008811080020015989,2086.583157052062,-1259.1604166689021,0.0011372062758698933,838.8150105986394,0.6259065849140675,64.0,0.15815904054895294
xHctBv4C2EU8rHYRouw0btT3GT02,1182.784299486816,-134.06350254225944,0.275066434700409,387.3430726246508,0.34604094688859155,117.0,0.010350336635486783,800.2136597168982,-100.67131617242113,0.2427464584326272,251.72705634021844,0.33512607253161225,104.0,0.01335386989519641,1772.2042852940838,-306.0880260840668,0.27594672194612807,770.6734940454465,0.4740530778441335,89.0,0.013627871865387674
SOhR7IO689NQCPQu56SjATO8FR92,1329.7943572087727,214.81966613869477,0.23244023818097442,528.5037535619336,0.3665923118580413,109.0,0.013298975492192566,904.9862338601422,146.61754904216264,0.18049976465802714,324.20012040482453,0.331467241952632,102.0,0.017863331421828277,1703.8094257424932,-463.07085148497896,0.09387028286613346,798.1094701181614,0.5444245287889418,100.0,0.028375738258260286
idP8RVfm74N86O0dszLXANIpjXv2,914.4200057599744,-128.47555148733264,0.3444399005527923,417.8343527696334,0.4891625953407997,115.0,0.007913628118241261,937.1071687072515,10.96858673121447,0.9045420393151935,276.22770665818757,0.29029312863529305,106.0,0.00013894681688869436,1628.5257990867851,-198.58333333145384,0.44351223202209555,635.5574086506475,0.4119490570306603,73.0,0.008293937356434748
mweMgSlGM2VxThhwnupYxYzUbR23,996.8803360173168,8.375225250903828,0.9490975512266275,412.3379764756886,0.4083534919324916,116.0,3.5907005388577714e-05,748.9960074753884,-54.17905198778979,0.435395403829811,209.52387754884217,0.28836718971504066,108.0,0.005750037872939351,1450.1073148147905,-515.1271296295986,0.0077926790275221446,493.0488363195423,0.4273221659158164,80.0,0.08730639264034618
9Xz1RIwnPXgyRqmucudW9VeuDnq1,1179.7219592027125,-140.10681975477527,0.41559914269798137,526.3829897416103,0.4710582958867873,113.0,0.005979498329975913,1299.010719600119,-268.16919224885817,0.06164074808230804,419.8715967494794,0.36333786752162955,103.0,0.034155177116874914,1372.4633540372722,-10.265768524192309,0.9634139616307988,538.4903836762528,0.3881860783374148,70.0,3.1169708035558005e-05
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1070.9015350402503,-26.2188625676588,0.8614059545348111,475.8166676846635,0.4460227674585863,118.0,0.00026385727494180765,1296.579680598035,29.699898063189178,0.8151358828342402,383.673796708155,0.2899150207200545,108.0,0.0005180121834065109,1883.7811217557387,-207.94542537047042,0.38658926417290385,580.4900152765642,0.3238053534595848,72.0,0.010727923164072534
9l7DjYLs0XdgwykPZR5E01KTZfu2,1477.5304157652577,-523.6392674267632,0.003309450658538425,533.1589485850025,0.454908910906755,106.0,0.0799831752871119,897.6453604689325,-209.2199042269124,0.009498862199286365,237.97248631926993,0.3069072046391896,105.0,0.06351545508999894,1350.1906310937763,-120.2372392610716,0.7418992242715734,881.1511804434377,0.6750363830393531,72.0,0.0015593797693642588
23AEyocWhqY955WHbxhHRSgQ1ms2,767.7467725696466,-43.140180315757256,0.8013316281018354,375.2444811907418,0.49475929979676075,58.0,0.0011401075128375045,856.6129039885753,-112.28563165764922,0.0697671706848258,183.95306325063615,0.23137907420970674,107.0,0.03097807951061095,1628.719249522577,-483.6016345826154,0.06530672405131673,680.1396711097085,0.4964458507991526,83.0,0.04132164106759233
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,746.1012793658816,50.3147039822436,0.6965321352476133,404.20533057786787,0.5196700016638331,116.0,0.001339217890821952,1010.1283966257402,-253.55902463251115,0.003787659636539841,258.13723633957926,0.30137213314757905,106.0,0.07779772540746868,1814.899439372447,-628.1129108150209,0.000513148310599758,576.4850450365557,0.39954191125234617,127.0,0.09237313479951996
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1843.4273273749814,-932.0000538262694,4.1936953661581454e-07,535.2960887041681,0.43436504411457305,115.0,0.2035265752894392,1200.4564209600417,-470.4242365807017,2.9650630937375878e-05,325.98051257594096,0.3634809486602078,107.0,0.15369696402287988,1769.9902212545794,-319.49324454551066,0.24972075177828346,761.4343453117585,0.4718801925366901,90.0,0.015026912889585325
bXpFswkI7TfIfL6G4FqWrbaxTGx2,809.1486464723182,-328.5883086932409,0.0013015632178503753,293.5355567391005,0.4760401443536749,104.0,0.09685255585317203,785.3326801245641,-200.22258472620535,0.03001931769027826,273.69605722815356,0.40428661081512485,104.0,0.04532529509491418,1130.855750915714,-179.1115018313994,0.211759949920365,394.31009437094593,0.3777911952338745,90.0,0.017662886960162903
XehZHBpwr5MYzUXkj0FAYCsFG922,1294.636227891717,-275.02064611515385,0.08882422675606792,493.127410745352,0.4271992244001616,115.0,0.0254093668646719,773.5167218261756,-118.79208387787962,0.07820302060233515,202.08326669156315,0.28447319342821736,105.0,0.029808002626182172,1545.228197242161,-395.8827091978655,0.013362035853475117,484.98074288231965,0.36736523380040004,113.0,0.05388176428459481
DAKDKPH698P12JfTbbjemLI6PIH2,902.9120523404073,-250.66743801553872,0.006199015927981648,286.7860115120897,0.377579623325144,120.0,0.06176573419070807,709.0298165093666,-149.12074413227253,0.0004098683389987468,123.72771760845148,0.20497304085362594,108.0,0.11161503175179767,1831.296082881108,-1243.5246745572113,5.348435083014973e-06,660.5651342583778,0.6239653196277882,83.0,0.22679145809030943
3WijiOiVCoMbn80F05SPYsxl0TC2,878.6512702720186,-45.917951942035046,0.6385013566588313,309.9075342523765,0.3594958599013168,119.0,0.001892672994239637,855.7144580451436,-27.138175350871162,0.6884385934235877,204.36966757880572,0.2406031750598497,108.0,0.0015228107136674694,1874.4119951513528,-821.3455684715675,0.003685067654104224,691.8656762087351,0.4967589154282272,78.0,0.10567296205162702
Df83JuPuJkXqTGbENhM2gw5SJM43,1590.1201007794402,-54.921894702891606,0.8547901545582263,550.7052969546728,0.34378675434127626,39.0,0.0009170995474080062,1122.7821274940852,-30.68775265608711,0.8175142707865594,395.0253886528856,0.3534229471059224,104.0,0.0005244121065264016,1806.8818181818226,-845.7613636363864,0.00026767656226466045,609.3085677987077,0.4703742044238101,88.0,0.14388824129221495
qnR5PLX1v3fPi6SwTJMwGcadwyD3,775.7790128211427,188.04612937895644,0.16685511339921394,407.55981308706714,0.47014799392332823,110.0,0.017619122540684123,1062.641682968158,-510.04698314038296,2.708143068075337e-06,302.8151041938612,0.41225889328797344,105.0,0.19324833813452674,1318.4356156323906,-548.1712312636184,0.0020446132903474408,454.9903204704666,0.4568410657082903,82.0,0.1127254278314272
DaRehVxIOhXtEtUExdgvUl0mKcx2,1557.632257291343,-123.02467747225077,0.44048725850417125,493.0007295173347,0.32751788181981506,110.0,0.00551964062418005,1459.7874522439722,-433.9083507299355,0.0012563642183938757,394.3667895246894,0.3300612409766639,107.0,0.09477310118200091,2223.8540326763614,-742.8393447216616,0.006106422606477353,859.2042916842045,0.476236036221481,122.0,0.060977130617147865
UbwuSMtBsHdW3Ji41opk3GInMqi2,932.7444296926766,-144.60254147981996,0.2795760592337193,418.9639658355178,0.48465035510498056,116.0,0.0102478670619666,785.299817552775,-63.58691571436522,0.2870500352948159,179.07053184659944,0.23664333589764325,107.0,0.010787213859439418,1026.5772631580344,-9.440831168951942,0.9470512498258266,356.51708366833503,0.34430139089279993,76.0,6.000109046034498e-05
cC0BEsQjfrcuCyoaOas9zJT0MNs2,1407.075810265016,-336.25738437264255,0.011629823653280068,411.4239601425104,0.33921229136184167,115.0,0.055017521454364525,1024.4183995777598,-70.14235472873565,0.43168168885980485,269.0697150352354,0.27022761842496873,108.0,0.005843394561506887,1199.5874104699485,-124.02648761292133,0.3177746854059291,394.1920448199263,0.3450825612136799,120.0,0.008458251315314526
Cbkx2NHyF3NrebzXGqNgSfiWent1,982.774462809775,-118.65892562019555,0.2747290407924614,344.81029756471474,0.3721553345414921,120.0,0.010101536114693528,875.2870918895587,-51.62312349268203,0.480042712465947,217.92590141362808,0.25480694792810726,107.0,0.004761447497206638,1265.6325117367114,-205.76361502490136,0.4607996671393012,684.3985841538139,0.5825619995311748,71.0,0.007909205254262811
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,875.9039918530392,-62.26562184034806,0.6310038306108436,392.8831874164423,0.4617388862273125,113.0,0.0020855995495303453,859.0434023780421,-132.80202976840616,0.04318853020656672,195.29553459796233,0.24902411971035973,106.0,0.03872674572630141,1618.0988782766578,-432.97939151682647,0.02343998266605909,502.11522316524326,0.3657652079700362,86.0,0.05964818542004889
146QT9LupyU2BAiTsB3PMIpVXM22,942.0943473792408,-340.4175256190184,0.013214787514251888,417.24500397544915,0.5499719492944722,112.0,0.05452934879594702,904.9870330252845,-224.35766989216444,0.004225852993758979,232.1993180546195,0.3016545824848416,107.0,0.07532564788356959,1208.934365633797,-151.64795204604061,0.39310602546378326,453.06941595382585,0.3965550482745575,77.0,0.009741401746249014
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,1176.2263863203502,50.23900525432546,0.7680827722893395,503.67577605708567,0.41558582113174486,100.0,0.0008914504509790563,1482.5387477203826,-296.7467014502799,0.04360284094082122,436.669238150505,0.331045439385866,105.0,0.03894582576547261,1806.2203497510434,222.83265546773677,0.3882419672901166,782.0755993488111,0.4057756152464916,107.0,0.007098421992154092
87w5Le0CgZhSfYAaOH3Xd2fc98l1,1314.686297256906,-215.2645477496797,0.14153217978699587,460.9533915668389,0.3821239428921486,118.0,0.018537594536430398,1445.009571244927,-150.24688829535614,0.30610074358282335,438.64676294974754,0.3188760596868142,106.0,0.010068860818115801,2570.7173578044885,-1433.418393763963,4.069707557423756e-08,723.5620788326194,0.4567057533522735,115.0,0.23483834368691126
HbydnnT1hUP3WagAy2TJAc6GqVs2,1218.0879476452662,-350.7575619389204,0.0024199781453894693,360.79358916694645,0.3568188459297929,120.0,0.07530941893903409,1021.4429663599165,-132.54704383182707,0.06781630820512992,217.51814529439028,0.22920310142255892,108.0,0.03111714507426738,1631.436282669249,269.59684932543985,0.42492621239476036,789.2947099466746,0.44172595395246295,65.0,0.010134315387105242
EoToosG69XMp4LTYdB6sB9WTrv22,1007.4377961368929,-170.73392563890826,0.09964444624119431,328.04082196347423,0.3568818091828724,120.0,0.02280969203835764,752.0054301658078,-48.16472857196182,0.35759928623385806,155.88460790559446,0.21293759794926,107.0,0.00806580434788705,1491.325440631173,-317.88361662739436,0.31261404235783696,702.8941854044974,0.5256456488359805,62.0,0.016989339965579955
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,1185.9316373101792,361.4731294050998,0.037893119957986256,529.0589895203617,0.39208134575114456,116.0,0.03725916479833291,775.4700979259057,270.7199981048076,0.031535528086444074,374.4761273782708,0.41647103109911626,106.0,0.043687804295371016,1753.5809596942117,-503.94658810341326,0.05399250902168426,688.8738511576582,0.4650865946966153,86.0,0.04349039958233694
QbOEVCaZLUMOgltUdXm58oZOALv2,1159.6523688590232,-299.99052586631575,0.0025054247697403956,304.7633742777272,0.311447998603261,117.0,0.07669236135176236,1088.931615995349,-29.89153263728717,0.7672709845311201,302.62200317652065,0.2792183405338851,107.0,0.0008377662341075678,2339.727946188209,-992.305127285718,4.249125995191586e-05,664.2060449755065,0.39038483225204645,98.0,0.16091840336212196
PkpTH7pWpEOG9A86xSloOSozwTk2,1875.1089677615446,-714.7834391959727,1.6851163813184366e-05,498.18027459939884,0.35325230331419777,115.0,0.15174351590089466,1476.7909619696645,-196.0574791014292,0.08827066498277147,341.2489260546111,0.24873858344260139,106.0,0.027682703698454325,2519.077045844996,51.21900064825146,0.8760651287933758,1035.2068917230747,0.4031542820766944,112.0,0.00022210352521915376
8bwaafIhKVMNBoHaXFcY8HirS9u2,842.8493300164707,-76.17852284461095,0.38813777353228474,277.6980053063497,0.343357700472412,118.0,0.006427388105400829,753.2105062795537,-167.25844634075418,0.007838254388301909,184.7244412143463,0.283027722534443,106.0,0.06602639604190803,1412.027009844463,-409.31330009920555,0.11898286916581856,672.8066673146674,0.5605492029134249,80.0,0.030875469169483725
tv88wS5Nf6SjruozSmXJxQSmx6J3,1206.8345758630946,363.20717050125194,0.08891471216607233,616.7057137579494,0.44797111105578136,101.0,0.028951717465386353,1231.1910850201295,44.63941138129896,0.7015738489134963,351.41339389463405,0.2779004917799369,106.0,0.0014177186461979165,2165.929871532067,-619.5424288597766,0.01798372107629397,643.4149445543948,0.3571766531408455,77.0,0.07237945325448013
SPCT9D90pRa1ihXS5jEw6vCmquI3,933.9167516375684,-253.86223652303462,0.052459789243665456,397.90329639658336,0.4954720085741699,111.0,0.03406929176005724,669.0980817746819,32.58211039953326,0.661253388332135,221.95323465950597,0.32094933008170895,105.0,0.0018714389081822126,2677.4630143560994,-2354.7527638706692,4.0974515321436386e-17,698.9657287402496,0.6843385533960651,113.0,0.4726677574527631
