participant_id,prp_bottleneck,prp_bottleneck_predicted,prp_bottleneck_deviation,prp_bottleneck_deviation_z
jzdk8E3tVXTXIozlfK5oeEb7wWp2,535.0354166502754,535.0541716240107,-0.01875497373532653,-0.0005673343274497745
jzdk8E3tVXTXIozlfK5oeEb7wWp2,535.0354166502754,535.0555083660024,-0.020091715727062365,-0.0006077705141145872
jzdk8E3tVXTXIozlfK5oeEb7wWp2,535.0354166502754,535.0553729490902,-0.01995629881480454,-0.0006036741787144256
pRQimOpZtsekBI2I1kbnD3pycmo1,356.1610507251344,356.22968959236647,-0.06863886723209589,-0.002076312455969297
pRQimOpZtsekBI2I1kbnD3pycmo1,356.1610507251344,356.2304077996622,-0.06935707452782935,-0.002098038087732085
pRQimOpZtsekBI2I1kbnD3pycmo1,356.1610507251344,356.2475681769463,-0.08651745181191473,-0.002617136180997501
HSggdq91WiQp16bOj7V3dABkcgk2,609.6291666726271,609.622394082688,0.006772589939146201,0.00020486953553985998
HSggdq91WiQp16bOj7V3dABkcgk2,609.6291666726271,609.6262600133471,0.002906659280029089,8.792588094404168e-05
HSggdq91WiQp16bOj7V3dABkcgk2,609.6291666726271,609.622394082688,0.006772589939146201,0.00020486953553985998
PLreonkqaMeFc0UqxKUelH44UQu1,571.9979166655492,572.0071042598898,-0.00918759434068761,-0.0002779229515175117
PLreonkqaMeFc0UqxKUelH44UQu1,571.9979166655492,572.0070167381923,-0.00910007264315027,-0.00027527543709758573
PLreonkqaMeFc0UqxKUelH44UQu1,571.9979166655492,572.0059379235184,-0.008021257969289763,-0.00024264150190391734
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,555.8687499966471,555.8823131809673,-0.01356318432021908,-0.00041028370196514427
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,555.8687499966471,555.8867016833543,-0.017951686707192493,-0.0005430350502400634
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,555.8687499966471,555.8828316481663,-0.014081651519177285,-0.00042596723443907554
