participant_id,stroop_lba_congruent_v_correct,stroop_lba_congruent_v_incorrect,stroop_lba_congruent_A,stroop_lba_congruent_b,stroop_lba_congruent_t0,stroop_lba_congruent_n_trials,stroop_lba_congruent_negloglik,stroop_lba_congruent_converged,stroop_lba_congruent_aic,stroop_lba_congruent_bic,stroop_lba_incongruent_v_correct,stroop_lba_incongruent_v_incorrect,stroop_lba_incongruent_A,stroop_lba_incongruent_b,stroop_lba_incongruent_t0,stroop_lba_incongruent_n_trials,stroop_lba_incongruent_negloglik,stroop_lba_incongruent_converged,stroop_lba_incongruent_aic,stroop_lba_incongruent_bic,stroop_lba_neutral_v_correct,stroop_lba_neutral_v_incorrect,stroop_lba_neutral_A,stroop_lba_neutral_b,stroop_lba_neutral_t0,stroop_lba_neutral_n_trials,stroop_lba_neutral_negloglik,stroop_lba_neutral_converged,stroop_lba_neutral_aic,stroop_lba_neutral_bic,stroop_lba_v_correct_interference,stroop_lba_b_interference,stroop_lba_t0_interference
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,0.5,0.2426704562495917,0.1,0.8738427890554054,0.11046125760086477,36,55.19909796971878,True,120.39819593943756,128.3157906317181,,,
Ub7nV8F55kPruh35ZpUcKoBUyn63,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
UbqFccqQZZgcqJIqCn3ErH9zQdM2,0.5,0.47087337510314614,0.9996183571554392,1.8965092814292304,0.1,36,82.87702281780587,True,175.75404563561173,183.67164032789228,,,,,,36,,False,,,0.5,0.4907268905937777,0.6466097518394198,1.500654327980133,0.1,36,161.35961768242763,True,332.71923536485525,340.6368300571358,,,
UbwuSMtBsHdW3Ji41opk3GInMqi2,,,,,,36,,False,,,0.5,0.4960756335247151,0.4402269379047608,1.2920553737672096,0.12006873352189375,36,95.73958297737704,True,201.47916595475408,209.39676064703463,,,,,,36,,False,,,,,
VwTymW8T68MfpnJvZ2X97ILqDWS2,,,,,,36,,False,,,0.5,0.45733227510515845,0.9857639126297926,2.3473337547719586,0.1,36,114.47565552294105,True,238.9513110458821,246.86890573816265,,,,,,36,,False,,,,,
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.5,0.1,0.1,0.2,0.3065647697666174,34,910.1081406086157,True,1830.2162812172314,1837.8480838403123,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
WcTsIpSoEhYeIBSNjAbbdaNSBya2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
WeHQDy9BWldTlaQDVVlsJNCqwxA2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
WnC6Uscb5VMIr43GASKiUCO3AYH2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
WqoZv41KTtTCuPKBPyClregrKAi1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
XbHvBButpZS4bapbJXJLAYcHnn12,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
XehZHBpwr5MYzUXkj0FAYCsFG922,2.057244683077061,1.868187450968765,0.5181843168864809,1.351861458304897,0.20941767850985143,36,907.2109385734223,True,1824.4218771468445,1832.339471839125,0.5,0.4781957567903475,0.3249999999995305,1.3978761590574147,0.1,36,97.26854269171652,True,204.53708538343304,212.45468007571358,,,,,,36,,False,,,1.557244683077061,0.04601470075251779,-0.10941767850985143
XjVUeGHFypbhi8kDuvI2f4aW4573,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.5,0.4657047579783058,0.1,0.8837675368479834,0.15154399031465424,36,54.10800563439147,True,118.21601126878294,126.13360596106348,,,,,,36,,False,,,0.5,0.44890391718188294,0.1,0.9233021405226908,0.12395183959207699,36,81.91100563589767,True,173.82201127179533,181.73960596407588,,,
Yco8O7tmHlbsUBfKW2ywcZByGO32,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,,,,,,36,,False,,,0.5,0.44740651028500217,0.41113181068115634,1.666218158726301,0.1,36,74.8171268028425,True,159.634253605685,167.55184829796553,,,,,,36,,False,,,,,
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
aM2995jJmJWvr6cneaGH58HauIg2,,,,,,35,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,34,,False,,,,,
afdTz6deeYWf1qKNdUpKAYKN3hz1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
asKxydfXDkZAk89VaD4hwVovkzJ3,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
azdL1gX79EVd9iepyCAVQrqIaQF3,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
bXpFswkI7TfIfL6G4FqWrbaxTGx2,3.6171028822729956,1.5818115034583513,0.603157219946626,1.217655128079707,0.27760715830701516,36,933.8348677731119,True,1877.6697355462238,1885.5873302385044,0.5,0.4762892273368054,0.9291434231303523,1.7438915090441869,0.1,36,169.84645480161026,True,349.6929096032205,357.6105042955011,4.788646489427237,1.0654061186319776,0.1,0.24122389325652863,0.2879191599285276,36,965.9869442053275,True,1941.973888410655,1949.8914831029356,3.1171028822729956,0.5262363809644799,-0.17760715830701515
biQ16yPcCKSkJQhSxUKcDc8gm8I2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
btpcu1rB1JeSTo2upeHGPdv8kYG3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
c0hRe9PCPPZs3HWFqhIQargNlp52,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,,,,36,,False,,,,,
c8BtRUVPPPZHjyhX2rn702NoUld2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
cC0BEsQjfrcuCyoaOas9zJT0MNs2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
cEIs6U87xfbSL5eFTXDK77MmvNf1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
cec6NLR2ZLVVw6h0TEKSNIH11v02,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
cfoKz0AGhvYmW0DJmVKAZ01jh752,,,,,,36,,False,,,,,,,,36,,False,,,1.19378927443457,0.25646085733432633,1.0,1.2971165648688827,0.42887896329335196,36,688.9610523679403,True,1387.9221047358806,1395.839699428161,,,
d9rwc0NXArcNlJvFsgKhQqkGxJq2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
dGL2zPQyEvdibcvxeTencpgoWbg2,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,0.9074983638635672,0.8622364081083309,-0.142483436003167
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
e7NIVznoeNMC7bBejXnMVvFNPfx1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
fEL2NrgSd4MmDtLCAcMvCJQXTME2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
fEq0OghbLpfD1jigl1Mbz96aMbg2,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,1000000000000.0,True,2000000000010.0,2000000000017.9175,1.6498959205082977,1.6375229819462944,0.1,0.9660008221168047,0.1,36,857.8132768986989,True,1725.6265537973977,1733.5441484896783,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,1000000000000.0,True,2000000000010.0,2000000000017.9175,3.240404661857104,-0.12081613837821792,-0.18015437515822683
foaW7wtvY3XLNdguFUK7OvOefP93,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
g2G9l3no7RbeRA9a1W3JnfegTnh2,,,,,,35,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.0,0.0,0.0
h52Mz0cZjnOsmXT02EgU3JzzRKs2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
h5RYP03wJuVN0xo7qAR8CKFxLaj1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
hrRr560eFBNwJ0CcUjCqtSD8TdP2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
htPWXDgfuheOJbl6ihHore9XuDp2,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,0.6281654954991521,0.3774461627748307,0.6906255120369179,1.0093763085270882,0.4905094647882357,36,317.6714680677858,True,645.3429361355716,653.2605308278521,0.0,0.0,0.0
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
i1tBstVkNiVP0qro7TgGD08IGGa2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,36,,False,,,,,
iKVZi0Oo96UrMBhPQMHWFcf55uA3,,,,,,34,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
iWsc4pghIEWOQUZKuQJMfe516UI3,,,,,,36,,False,,,0.5,0.43701039662951807,0.1,1.0644695850644903,0.1,36,119.22092221138081,True,248.44184442276162,256.35943911504216,,,,,,36,,False,,,,,
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,36,,False,,,,,
iZX3U88SSqYAtT564nBPgHUBsei1,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.0,0.0,0.0
idP8RVfm74N86O0dszLXANIpjXv2,,,,,,36,,False,,,,,,,,36,,False,,,4.872639332017985,2.307305135772024,0.8446732608904907,1.382073046691127,0.33511578136875825,36,993.6181478847595,True,1997.236295769519,2005.1538904617996,,,
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,,,,,,36,,False,,,0.5,0.1,0.1,0.21800129025178472,0.3023725594738308,35,882.6210814805713,True,1775.2421629611426,1783.0189032685896,,,,,,36,,False,,,,,
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,,,,,,36,,False,,,,,,,,35,,False,,,0.5,0.48090839686799725,0.999999683426227,2.2961920639790536,0.10300290304919525,36,110.83897767889687,True,231.67795535779373,239.59555005007428,,,
jzdk8E3tVXTXIozlfK5oeEb7wWp2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
kI0YdycDU0X5hcoEPjEON3Ionyd2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
kR2rCtaPyPaj7YMizKUDn5xL2qx1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
kgSRatooJJfDaMZ2yIURqb8aJuE3,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
kxerHPSL3bQjD74HhiebYf3blPr1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
lHDkoPQu5reNCO45npeYSS9eLQl1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,
lpzDdvuMkKWkPxu6xeclmdctEp42,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
m69r9GQTk2b51mvxrFLt4fZeJi52,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
mUZzgdWKnPb2txOkJg9FHgqX5792,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,,,,36,,False,,,,,
mg2WZiRBn4NQDKiMK43Y8dBqyG53,,,,,,36,,False,,,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
mweMgSlGM2VxThhwnupYxYzUbR23,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
mwsliuPsLFhRFjtjQwYkqcCRDvi2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
nHy6rdfyacWW9BnyDb1dNvNYWfh1,,,,,,36,,False,,,2.3576684854307266,0.6607955037949066,0.9598426222087829,1.6215930090832162,0.33636724603081414,36,947.1930752131162,True,1904.3861504262325,1912.303745118513,,,,,,36,,False,,,,,
nT1qJOiMyDdJ9ui4el195A8Hsgs1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
o4jXmZcjtMVF2ZInToRpVHUhpdV2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
ohl9pXqpeSMfepC3w9h0tW5SbJw1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
pRQimOpZtsekBI2I1kbnD3pycmo1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.9074983638635672,0.8622364081083309,-0.142483436003167
pcbRW89vVJcviD87V3uxyG4I9st2,,,,,,36,,False,,,,,,,,36,,False,,,0.5,0.10005242040201809,0.1,0.5897863270486534,0.2689099880120753,36,174.2867641460564,True,358.5735282921128,366.49112298439337,,,
q0Atnpm0jZS5swcVmq0EMalQUKw1,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,36,,False,,,,,
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.5,0.3312626150101096,0.1,0.8765117002682675,0.10434943237044186,36,160.0992196256162,True,330.1984392512324,338.11603394351295,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
rFV2EUbp64f5ORSh7DqwmCQmeqT2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
rNe3cRPepZUXbJhmmfQZiGsVzX22,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
rUuJv5gl7dWVo7UPQWMx4bohxhK2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,35,,False,,,,,
roaf78tUWxWSEjAUcUu8O7mrQbl1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
s5gTyWKzfkdHXNT3qicwPmdONYv1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
sqfXvh6GJLaYAqr3RvHrixP8IOx1,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.0,0.0,0.0
ssPK6ISW0HerTGke9hznqJ2LpKu1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,,,,,,35,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,36,,False,,,,,
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
tSvrYUUA5nbPdK6C5D73giKnIDv2,,,,,,36,,False,,,4.890300582365402,2.307305135772024,0.8074578747492585,1.0868169604950226,0.28015437515822683,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
tv88wS5Nf6SjruozSmXJxQSmx6J3,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,993.6181478847595,True,1997.236295769519,2005.1538904617996,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.0,0.0,0.0
u64Uf920g5VD9Byq26LT2rs5o4t1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
uhq0lYdK12b2vJDJLS0EPTVe9nP2,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,0.0,0.0,0.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
vpFmF3TtdQTW3MyS8ouwz3urZVs2,,,,,,36,,False,,,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
wdppvL4tIkVlGjou6aYzzjlaZXB2,,,,,,36,,False,,,0.5,0.439817189623973,1.0,1.907247363624984,0.1,36,187.279429202978,True,384.558858405956,392.47645309823656,1.8539200933804605,0.16037782873861514,0.8200437172869801,1.0700697658271228,0.3329419496121686,36,903.7091579432247,True,1817.4183158864494,1825.33591057873,,,
wkhxvE50megJGMA1EiROSZIJWNq1,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
xBGZhFOeypWnqzSQClkrwV9z2vF3,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,0.5,0.2676115115780237,1.0,2.004040154280102,0.1,36,144.47793850871219,True,298.95587701742437,306.8734717097049,,,,,,36,,False,,,3.482802218501835,0.054986785676748307,-0.03767093915505981
xHctBv4C2EU8rHYRouw0btT3GT02,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,,,,,,36,,False,,,,,
xyAILKfYP2M8GqAai11x6NT7IcP2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
y1EHXv8tUTa4BRS4fRio7bULYfA2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
yGTid3RXTdQe5JNosdSxvgktWIW2,0.5,0.1,0.1,0.2,0.2190643802528815,36,965.3701828404431,True,1940.7403656808863,1948.6579603731668,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,35,967.0857390574992,True,1944.1714781149983,1951.9482184224453,0.5,0.1,0.1,0.2,0.317764399630805,33,882.4771194926574,True,1774.9542389853148,1782.4367767926472,-3.482802218501835,1.7490533686033536,-0.08139344109782168
yatBVTBMCSMp0wJluOCLzTFKMyP2,,,,,,36,,False,,,,,,,,36,,False,,,,,,,,36,,False,,,,,
yfjd8LbAMrYeG54927d3GiKAyXI2,,,,,,36,,False,,,3.982802218501835,1.3727474752809519,0.8727381279202442,1.9490533686033535,0.13767093915505982,36,994.7167601734277,True,1999.4335203468554,2007.351115039136,,,,,,36,,False,,,,,
