participant_id,stroop_exg_congruent_mu,stroop_exg_congruent_sigma,stroop_exg_congruent_tau,stroop_exg_correct_congruent_mu,stroop_exg_correct_congruent_sigma,stroop_exg_correct_congruent_tau,stroop_lognorm_correct_congruent_mu,stroop_lognorm_correct_congruent_sigma,stroop_lognorm_correct_congruent_shift,stroop_mix_slow_prop_correct_congruent,stroop_exg_incongruent_mu,stroop_exg_incongruent_sigma,stroop_exg_incongruent_tau,stroop_exg_correct_incongruent_mu,stroop_exg_correct_incongruent_sigma,stroop_exg_correct_incongruent_tau,stroop_lognorm_correct_incongruent_mu,stroop_lognorm_correct_incongruent_sigma,stroop_lognorm_correct_incongruent_shift,stroop_mix_slow_prop_correct_incongruent,stroop_exg_neutral_mu,stroop_exg_neutral_sigma,stroop_exg_neutral_tau,stroop_exg_correct_neutral_mu,stroop_exg_correct_neutral_sigma,stroop_exg_correct_neutral_tau,stroop_lognorm_correct_neutral_mu,stroop_lognorm_correct_neutral_sigma,stroop_lognorm_correct_neutral_shift,stroop_mix_slow_prop_correct_neutral,stroop_exg_mu_interference,stroop_exg_sigma_interference,stroop_exg_tau_interference,stroop_exg_correct_mu_interference,stroop_exg_correct_sigma_interference,stroop_exg_correct_tau_interference,stroop_vincentile_interference_p10_correct,stroop_vincentile_interference_p30_correct,stroop_vincentile_interference_p50_correct,stroop_vincentile_interference_p70_correct,stroop_vincentile_interference_p90_correct,stroop_delta_plot_slope_correct
5OOi73igsahMZ5IVKQwwyhnj4Cn2,671.0770566145624,69.02592391887437,113.42264005108359,671.0770566145624,69.02592391887437,113.42264005108359,5.308664600398602,1.00709699203573,530.3999999999069,0.67000053859511,918.280714383324,210.52585906988324,10.0,923.921100443155,210.8247848854614,10.0,5.924564054519637,1.130765525937935,453.10000000009313,0.7473066475279353,645.8059065928238,107.86134791407335,138.8742466597767,645.8059065928238,107.86134791407335,138.8742466597767,5.434736529602331,1.101722394742759,477.39999999990687,0.31794362386435837,247.20365776876167,141.49993515100886,-103.42264005108359,252.8440438285926,141.79886096658703,-103.42264005108359,-13.16000000000929,113.26999999997201,183.65000000037242,241.57000000011158,216.3900000000375,229.5500000000468
5Z68AKm9rIeeB2lVu3nJO7U31wk1,537.8165680278828,121.58641281355355,45.67982265386736,550.0795295505053,126.17588944352786,35.44957653163551,5.11846065858098,1.1687926280566792,351.5,0.5828890502490651,439.209200163826,91.4334696803231,141.52409318985536,436.2265948428745,91.96943530146125,145.15404569773472,5.1434827989964775,1.2002745895843876,329.59999999962747,0.4241823579925289,418.80281391174026,95.13237306905029,192.14464189532518,413.6900831736975,94.16512220473761,197.85748260750648,5.4150730767456,1.1752172652743147,288.80000000074506,0.07402146314993319,-98.60736786405681,-30.15294313323045,95.844270535988,-113.85293470763082,-34.20645414206662,109.70446916609922,-29.339999999851045,-17.039999999478482,-21.800000000745058,-10.519999999552965,-9.479999998956941,19.860000000894104
5rXSa3anB5ejmFrnwUsTB82byup1,588.4753872639914,75.23918227677295,254.36465622687265,588.4753872639914,75.23918227677295,254.36465622687265,5.350875235418005,1.3017181534165294,511.09999999962747,0.40123599578772784,893.9288314309899,280.07481957954224,97.18243181728418,893.9288314309899,280.07481957954224,97.18243181728418,5.804425660017374,1.4028787054085343,486.3000000002794,0.3070467080995506,518.8112612336674,76.8896876693615,228.49504228857967,518.8112612336674,76.8896876693615,228.49504228857967,5.566412603664086,1.1198158246274512,386.29999999981374,0.6303712332551048,305.45344416699857,204.83563730276927,-157.18222440958846,305.45344416699857,204.83563730276927,-157.18222440958846,71.50000000023283,154.50000000023283,164.45000000018638,281.35000000009313,286.45000000018626,214.94999999995343
5zxa5CMLGQSSonWOXqXf0QNS3PH3,488.4958623063164,59.36092786816215,86.98224391397498,489.65429895929475,61.46603065195747,87.17436011809623,4.898047404557531,1.092218793226572,395.1999999284744,0.72445329390204,432.3577356160822,10.0,272.7978859897978,432.3577356160822,10.0,272.7978859897978,5.1411454765699265,1.2792757674603303,430.60000002384186,0.027777669855314713,539.3786001871011,61.81573760092389,98.98249019877393,539.3786001871011,61.81573760092389,98.98249019877393,5.004236576216432,1.0866522800133152,438.3999999761581,0.6386275548819837,-56.138126690234174,-49.36092786816215,185.81564207582284,-57.29656334321254,-51.46603065195747,185.6235258717016,-2.270000028610241,74.81999994516377,101.15000009536743,134.22000005245218,225.960000026226,228.23000005483624
62fAfeQc27bZelkPX7G54T3gvci2,771.0257048756888,140.81466233813418,196.84892779920702,771.0257048756888,140.81466233813418,196.84892779920702,5.94321697573846,1.0979928496382876,482.0999999996274,0.424577206683061,738.1607142936299,182.81273495201026,419.44122167590956,738.1607142936299,182.81273495201026,419.44122167590956,6.213131901076387,1.2772979600736363,445.1000000005588,0.6560333274694929,694.3308094005904,109.32522480142634,241.14797221034254,706.1453109229113,107.14802884680121,238.60845281655511,5.635450305746718,1.1907360842754544,547.2000000001863,0.6118046831040325,-32.86499058205891,41.998072613876076,222.59229387670254,-32.86499058205891,41.998072613876076,222.59229387670254,51.12000000057742,73.41000000005579,79.60000000009302,152.4100000009871,508.10000000083846,456.98000000026104
6ABZuv4jbjgE0B8TeyUk6nwVb122,800.6920869112042,20.477080246350596,208.2025339536952,800.6920869112042,20.477080246350596,208.2025339536952,4.943482271221656,1.2426887885641438,786.3000001907349,0.05618157976986915,887.154911427436,167.2231078241504,236.04745588684122,887.154911427436,167.2231078241504,236.04745588684122,6.173764468360821,1.128513112244377,513.1999998092651,0.5554542288988474,983.1567793449873,128.32356237960983,42.8995003212175,983.1567793449873,128.32356237960983,42.8995003212175,5.47439722984872,1.0200322454911754,729.0,0.1195217012214631,86.46282451623176,146.7460275777998,27.844921933146026,86.46282451623176,146.7460275777998,27.844921933146026,15.599999904632568,73.29999971389782,103.80000019073486,135.75,367.84999990463257,352.25
6OwhwWQDThSPHTVAeXugohrYuje2,626.2169246599299,10.0,290.2822039902484,626.2169246599299,10.0,290.2822039902484,5.135939651817264,1.371128796882613,625.5,0.6850822922448512,1140.625359587488,310.0513956303979,99.90223060043682,1201.1340288132412,321.17407147842954,54.98942101222482,6.333268733818777,1.2075515569733888,521.6999999284744,0.8865982810376849,712.6871907524708,158.55094754883595,265.8722523139337,712.6871907524708,158.55094754883595,265.8722523139337,5.901452302961995,1.179963829953244,477.5,0.4923263197057981,514.4084349275581,300.0513956303979,-190.37997338981154,574.9171041533114,311.17407147842954,-235.29278297802355,150.51000000238423,379.5100000619891,373.05000001192093,389.9000000000003,464.6799999475477,314.16999994516345
6WFCyGwk71XLPBmbe4Vav3eotVm1,572.3182843301363,79.9297628737785,113.35146678986861,572.3182843301363,79.9297628737785,113.35146678986861,5.202743052867976,1.0491971563742364,446.19999980926514,0.26614328711540436,551.405161817404,77.62299636072208,164.74790154150958,551.405161817404,77.62299636072208,164.74790154150958,4.985750713381777,1.4320812253494992,473.5,0.12359212824354027,618.9759133751412,71.93659847030935,27.91586057735073,618.9759133751412,71.93659847030935,27.91586057735073,4.678797211674128,0.9984922021916948,506.2000002861023,0.32585681178711146,-20.913122512732343,-2.3067665130564166,51.39643475164097,-20.913122512732343,-2.3067665130564166,51.39643475164097,-21.899999856948853,1.8499999046325684,-0.6999995708465576,9.549999713897705,191.30000019073486,213.20000004768372
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,928.5273185020993,186.88585617642414,105.9946462292686,928.5273185020993,186.88585617642414,105.9946462292686,6.128555144240458,1.0976891366780621,469.2999999523163,0.8405194380923707,992.4240769777467,145.98214337120157,187.73523338106335,992.4240769777467,145.98214337120157,187.73523338106335,5.918280008709144,1.1007198296663856,705.0999999046326,0.5612028816580268,966.8001577329987,227.14119539567437,229.55561622915974,966.8001577329987,227.14119539567437,229.55561622915974,5.819498344205083,1.2704692374210107,697.1000001430511,0.8050980199795053,63.8967584756474,-40.90371280522257,81.74058715179476,63.8967584756474,-40.90371280522257,81.74058715179476,105.700000166893,127.79999995231628,121.80000007152535,144.30000007152535,165.7500001192093,60.049999952316284
80UJMJbCOMgs6YVpsMgXfYTzw6o2,672.7784000626905,138.34979929357408,26.56326660410036,672.7784000626905,138.34979929357408,26.56326660410036,5.536958044431414,1.0698976192641028,377.1999999992549,0.9191333972786302,763.4759549842844,151.67228525737775,10.0,763.4759549842844,151.67228525737775,10.0,5.491457763953941,1.3967109203292831,422.5,0.759215728001453,686.1167636574806,169.26898693670935,81.73203483229196,686.1167636574806,169.26898693670935,81.73203483229196,5.7684390112146176,1.1092325438567479,355.5,0.3455488237461115,90.6975549215939,13.322485963803672,-16.56326660410036,90.6975549215939,13.322485963803672,-16.56326660410036,45.45000000111759,86.55000000074506,81.6000000005588,85.0,30.84999999962747,-14.600000001490116
87w5Le0CgZhSfYAaOH3Xd2fc98l1,910.057002805002,238.88330656347168,461.3673683635034,910.057002805002,238.88330656347168,461.3673683635034,6.347189204523618,1.2600491968535474,570.0,0.32032735118146805,964.1625782665043,89.8633965681928,497.35577198406196,964.1625782665043,89.8633965681928,497.35577198406196,6.014956061953097,1.2599024462148638,852.7000000029802,0.5848722319243606,968.9244032637309,223.45107176273308,303.88424206103474,968.9244032637309,223.45107176273308,303.88424206103474,6.124891120807939,1.2416053491448276,635.8000000007451,0.4985860296768483,54.105575461502326,-149.01990999527888,35.988403620558586,54.105575461502326,-149.01990999527888,35.988403620558586,176.7400000009685,129.9300000023095,82.94999999925494,130.04000000134124,-50.02999999970234,-226.77000000067085
8bwaafIhKVMNBoHaXFcY8HirS9u2,512.1596242731694,72.3335163564199,150.65398976090242,512.1596242731694,72.3335163564199,150.65398976090242,5.4287769678188145,1.0412178085578843,367.7000000476837,0.41075641878004776,468.55266862528725,59.93442299107937,224.97864963132864,463.4341998535867,57.289647597655296,223.56811087316893,5.314297019541528,1.166943599522183,387.39999985694885,0.22088892316223052,522.1724390605475,65.86926235039486,135.8602293267268,522.1724390605475,65.86926235039486,135.8602293267268,5.183213573720559,1.0586794559010257,419.7999999523163,0.2790616938528697,-43.6069556478821,-12.399093365340534,74.32465987042622,-48.72542441958268,-15.04386875876461,72.91412111226651,-40.24000003337858,-17.750000214576744,-20.800000190734863,-5.9899999141694025,173.57999994754778,213.81999998092635
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,658.5479972642039,144.05216812558308,349.39943832690795,658.5479972642039,144.05216812558308,349.39943832690795,5.726725843424858,1.4273608166535516,512.8999996185303,0.42975247257731086,833.8319172642201,194.35912196351185,491.9261008576337,798.9564055832815,167.36561944436366,526.5141840253331,6.0685376670844144,1.4038445362704575,638.2000007629395,0.4345511935090549,802.293956806589,207.276978757394,256.43280902694613,802.293956806589,207.276978757394,256.43280902694613,6.221410898831458,1.1676028652323556,402.9000005722046,0.7743539503156303,175.28392000001622,50.30695383792877,142.52666253072573,140.40840831907758,23.31345131878058,177.1147456984251,201.98000011444094,210.8000004768371,233.65000104904186,526.3399997711181,416.20000009536784,214.2199999809269
9NTZ091xWyOO8DgzyTGY0O3i8IR2,475.82660313925624,10.0,332.21481128538966,474.7503890122818,10.0,346.79256523091954,5.2967153970196,1.3506832782007707,473.7000000001863,0.04269511764423983,825.2350419613194,199.13367142112168,16.820322703372778,825.2350419613194,199.13367142112168,16.820322703372778,5.823826866043196,1.0903039272063861,411.29999999981374,0.1727009131856596,758.9916333805602,172.26288134503565,91.23483240578214,758.9916333805602,172.26288134503565,91.23483240578214,5.457985543112292,1.1858357834342608,520.8000000007451,0.2790312971108402,349.4084388220632,189.13367142112168,-315.3944885820169,350.48465294903764,189.13367142112168,-329.97224252754677,93.57000000048424,62.43999999957157,90.8500000005588,51.849999999534475,82.58000000063316,-10.98999999985108
9Xz1RIwnPXgyRqmucudW9VeuDnq1,675.1202175254299,115.03633193023842,416.07005253601284,685.814796375886,119.50280650422222,371.6795186474537,5.794422653889744,1.2996045302846126,554.9999999999418,0.31708298972938076,884.2702176863387,153.33235552887444,435.0387043497734,919.5397765968439,164.439579552843,363.36492230691687,5.998738384171231,1.308675727187411,688.0,0.5645924639159308,709.8606403987587,94.12570755400591,453.10705652353766,709.8606403987587,94.12570755400591,453.10705652353766,5.937340401305024,1.2511498437095143,588.0,0.45603466175919716,209.1500001609088,38.296023598636026,18.968651813760573,233.72498022095795,44.93677304862079,-8.31459634053681,254.30000000000575,261.0999999999999,223.0000000000291,85.00000000001751,422.2000000000005,167.89999999999475
9g0uWFg7uhR46Q0VoG6MzqHOUL12,645.6404308498637,148.77297295985065,406.28188249301104,645.6404308498637,148.77297295985065,406.28188249301104,6.228020196987127,1.1833960941658783,369.2999999523163,0.18997870127536787,809.9434290806273,246.6426828769384,457.8097359140232,809.9434290806273,246.6426828769384,457.8097359140232,6.279999452939394,1.3333236033868836,479.3999999761581,0.4253432587501884,813.6031216003291,280.17263395639617,187.60008228778915,813.6031216003291,280.17263395639617,187.60008228778915,6.207739776225589,1.2128340251465064,335.3000000715256,0.9178515218440153,164.3029982307636,97.86970991708776,51.52785342101214,164.3029982307636,97.86970991708776,51.52785342101214,81.5,163.25,239.50000005960464,272.4500000476837,172.8499999642372,91.34999996423721
9l7DjYLs0XdgwykPZR5E01KTZfu2,620.8137659780958,120.53980978094404,115.59646802759104,620.8137659780958,120.53980978094404,115.59646802759104,5.41939246383903,1.0786984249086595,438.2000000476837,0.656415770301653,524.8349682100375,22.581375594538166,355.59455591670593,522.5256432115078,21.79779571540183,352.40030840491113,5.393816369870945,1.3187854058084836,505.6999999284744,0.23897304341846926,584.768819929165,56.43008944453384,191.42974409932452,584.768819929165,56.43008944453384,191.42974409932452,5.322604847677464,1.093899961970421,494.5,0.2704176740656957,-95.97879776805837,-97.95843418640587,239.99808788911488,-98.288122766588,-98.74201406554221,236.80384037732009,20.669999992847465,84.87999999523163,46.799999952316284,50.3699999928474,506.989999997616,486.32000000476853
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,604.5689652696087,54.065003066890185,229.04583672011077,604.5689652696087,54.065003066890185,229.04583672011077,5.3615518319518,1.1366418028261809,530.5,0.6309616576784248,497.4775134289736,43.95408291988173,463.3888023808653,497.4775134289736,43.95408291988173,463.3888023808653,5.725644142770889,1.3180809358617298,452.09999990463257,0.7657150649721187,546.3556778436154,62.92475941896234,242.51007900765723,546.3556778436154,62.92475941896234,242.51007900765723,5.479809049248749,1.1279108052349613,443.59999990463257,0.239699141834525,-107.0914518406351,-10.110920147008457,234.34296566075452,-107.0914518406351,-10.110920147008457,234.34296566075452,-59.65000009536743,-62.700000166893005,94.10000002384186,128.5,565.1500000953674,624.8000001907349
ASGvwW80q7VY7xFaLGZhVuErUQu2,768.184652206877,105.7555242263201,10.0,768.184652206877,105.7555242263201,10.0,5.514848481313537,0.9906520986569989,479.8999996185303,0.9275139816614214,914.9812337616653,200.29501160686684,10.61385570223068,914.8464023807073,198.96341519107938,10.0,6.014132677748641,1.1243478670297482,413.8999996185303,0.9696981108719359,812.7320139221059,182.88637561203157,92.59082712455499,812.7320139221059,182.88637561203157,92.59082712455499,5.921612418790052,1.192175932444612,417.8000011444092,0.40043776743541026,146.7965815547883,94.53948738054673,0.6138557022306799,146.66175017383034,93.20789096475927,0.0,67.1500015258789,68.39999904632566,151.80000019073486,203.47999954223656,287.5600004196167,220.4099988937378
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,858.4255569151209,245.292348930956,74.87200337414095,858.4255569151209,245.292348930956,74.87200337414095,6.183962742297794,1.120538509114811,325.0,0.9722230038444895,728.2137608243244,186.45596697326616,289.63641538160516,730.0312357476481,192.3743863013776,291.83622958780046,6.148239472837826,1.2139402071627046,390.59999990463257,0.7020069026851368,601.1564069059008,125.18870314605651,307.6843396973128,601.1564069059008,125.18870314605651,307.6843396973128,5.760953454505687,1.2106287869674546,442.19999980926514,0.05717760220705459,-130.2117960907965,-58.83638195768984,214.76441200746422,-128.39432116747275,-52.9179626295784,216.96422621365951,62.22999968528745,10.30999989509587,1.5999999046325684,104.60999999046317,176.70000019073495,114.4700005054475
AsXBOflrszVNKoFqbN61bMJqS0k2,505.2824782456713,88.37499081881528,220.218842570857,505.2824782456713,88.37499081881528,220.218842570857,5.505683912943663,1.267708403754116,370.5,0.1952060965427811,603.1951544145038,136.15053857524555,244.2199871969336,610.4878935001279,139.84314383984258,204.19740273281374,5.75766170407296,1.1765299513012206,384.3000000715256,0.4938334779181126,533.2489708050238,56.17426079570689,213.2993381932457,542.1169570527816,52.18197822519035,211.8906935283639,5.23996941703836,1.1741903242066019,478.0,0.5011682840517895,97.91267616883249,47.77554775643027,24.00114462607661,105.20541525445663,51.468153021027305,-16.02143983804325,27.180000066757202,79.61999996900556,88.1499999165535,93.8099999904631,35.91000002622627,8.729999959469069
AyAnuCaltBbpEYbudoyNzTvXlcC2,665.7892053620844,48.17410501114155,288.89018673751076,672.160042784002,51.28076355192571,254.55356041760928,5.389720544180272,1.1678035114941316,600.8000000119209,0.20085542460035555,734.2398095225858,98.32173142667534,412.36560358924345,739.9647914754585,110.17215773264735,413.4850797263135,5.927054165750317,1.2511634121533397,590.5,0.06049592369638246,688.4315246660045,114.75648698179947,266.7212303844729,688.4315246660045,114.75648698179947,266.7212303844729,5.623938165200161,1.2282050968470886,543.4000000357628,0.5238029984838997,68.45060416050137,50.14762641553379,123.47541685173269,67.80474869145644,58.89139418072164,158.9315193087042,66.36000001430511,166.89999994039545,179.69999998807907,262.3599999666212,361.71999999284776,295.35999997854265
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,586.7720458203215,108.89835106461572,173.25083501614466,586.7720458203215,108.89835106461572,173.25083501614466,5.662395867343043,1.0836321471026877,387.2000000001863,0.48511821822323553,670.9915931598938,180.39309428108203,253.6389314501187,670.9915931598938,180.39309428108203,253.6389314501187,5.995195247372356,1.1690249566693933,385.4000000001397,0.5022401104667877,553.5573319398505,88.26845151861926,241.37901898954775,558.7860383135882,91.7792100829779,242.34112657180611,5.615982466177162,1.2019032551035898,413.69999999995343,0.7323643991193614,84.21954733957227,71.4947432164663,80.38809643397403,84.21954733957227,71.4947432164663,80.38809643397403,85.69999999995343,67.1500000001397,128.40000000002328,236.54999999993015,258.7499999998836,173.04999999993015
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,682.8440998320808,78.58971334824268,152.94497802408537,682.8440998320808,78.58971334824268,152.94497802408537,5.285074067193644,1.1037439267679134,566.0,0.2709899707548684,1154.2052855411987,210.39806811543724,10.0,1037.9427454519098,106.83035456439725,150.40704394940465,5.3080919536544995,1.1985360826362965,899.4000000953674,0.31035743124838555,880.3281508827375,203.15971469716615,10.0,880.3281508827375,203.15971469716615,10.0,5.714275413593766,1.1378310871041328,486.59999990463257,0.7008785036056496,471.3611857091179,131.80835476719454,-142.94497802408537,355.09864561982897,28.24064121615457,-2.53793407468072,343.4100001096725,327.2099999189377,367.39999997615814,380.83000011444096,347.57999997138995,4.169999861717429
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,789.2496786082164,212.0245535422942,103.66569039953276,789.2496786082164,212.0245535422942,103.66569039953276,5.796501171368241,1.3009313095083244,420.80000019073486,0.608293427698356,756.830598918068,212.65001483039632,151.2864273145479,756.830598918068,212.65001483039632,151.2864273145479,5.8911296709353,1.2583860034205663,401.2000000476837,0.4368499077362781,769.5790336065292,229.9526603918693,10.0,766.7662420098982,232.62683728375387,10.0,5.481478205709442,1.3611795963370636,392.2000000476837,0.7142477640899773,-32.419079690148465,0.625461288102116,47.62073691501513,-32.419079690148465,0.625461288102116,47.62073691501513,27.75000011920929,26.899999976158142,20.899999976158142,-4.699999928474426,56.799999952316284,29.049999833106995
CDEoAyvS8feXLKMKsaZah9agEhF3,659.7401999704805,75.01573649527516,85.87872143962504,659.7401999704805,75.01573649527516,85.87872143962504,5.094801006079035,1.0226713826062424,534.3000000002794,0.08459138086695939,645.2038580056267,134.01886926054422,294.4968103692534,645.2038580056267,134.01886926054422,294.4968103692534,5.842671280635505,1.192063003087089,455.9000000003725,0.4440582227727151,675.4537403433585,132.0064998798783,151.83860350753773,675.4537403433585,132.0064998798783,151.83860350753773,5.8902022149980615,1.0882966042296804,372.8000000002794,0.2934226768242334,-14.536341964853818,59.00313276526906,208.61808892962836,-14.536341964853818,59.00313276526906,208.61808892962836,18.3499999998603,69.85000000032596,105.05000000004657,287.69999999995343,430.64999999990687,412.30000000004657
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,611.1662433967509,114.56791721557535,292.13557416828894,611.1662433967509,114.56791721557535,292.13557416828894,5.975907736798436,1.1329732290404644,380.7999999523163,0.574467043826377,741.8776047612691,149.66275187584571,548.207997896875,747.359124529484,158.6910769110277,553.9513054418204,6.35849082820711,1.2477734074183071,487.1000001430512,0.20065307872185245,666.3333318300106,148.16073541974563,306.1709612565426,666.3333318300106,148.16073541974563,306.1709612565426,6.042562891207976,1.1595554528038774,407.59999990463257,0.7257056838243678,130.7113613645182,35.094834660270365,256.07242372858605,136.19288113273308,44.123159695452344,261.81573127353147,151.08000004291534,228.99999997615816,338.10000002384163,468.68999998569484,812.8499999284745,661.7699998855592
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,757.7801840955412,137.11244576626217,161.90070955543527,757.7801840955412,137.11244576626217,161.90070955543527,5.1102044476068365,1.3330275527924347,643.1000000000931,0.7396134800805194,672.5432982334804,199.4916687778942,329.50029024889193,672.5432982334804,199.4916687778942,329.50029024889193,5.974679332273026,1.2982683033566835,421.39999999990687,0.5348230630333997,710.4204244135858,143.0907075846722,152.3163697747113,710.4204244135858,143.0907075846722,152.3163697747113,5.689159119397686,1.1221685308558886,472.80000000004657,0.5479767303500933,-85.23688586206083,62.379223011632035,167.59958069345666,-85.23688586206083,62.379223011632035,167.59958069345666,-80.79999999993015,30.050000000046566,-4.249999999883585,98.25,301.0999999998603,381.89999999979045
CUNlBEszJVRGK1jWlTaOaCqpDg53,716.7306863024545,185.46485657492593,28.591535919912662,716.7306863024545,185.46485657492593,28.591535919912662,5.609976250526632,1.1829386646952151,372.5,0.8195731094038468,611.3598682538681,119.15633405430093,232.86840296592257,611.3598682538681,119.15633405430093,232.86840296592257,5.920529806488017,1.1024453210518779,365.6000000014901,0.5464631464204829,601.9217219979347,145.3297035025655,175.53653242211158,601.9217219979347,145.3297035025655,175.53653242211158,5.586992904342905,1.2394320101380973,394.0999999996274,0.24376512601615152,-105.37081804858644,-66.308522520625,204.2768670460099,-105.37081804858644,-66.308522520625,204.2768670460099,114.09999999962747,43.60000000055879,19.299999998882413,52.75,259.5000000000001,145.40000000037264
Cbkx2NHyF3NrebzXGqNgSfiWent1,641.805507312243,79.72144643478109,122.78386102232076,641.805507312243,79.72144643478109,122.78386102232076,5.191165371938194,1.130396260440526,518.0999999940395,0.6155316713329972,720.2828093423356,29.350617330295336,249.8174678839409,720.2828093423356,29.350617330295336,249.8174678839409,5.2245403963330865,1.1963606891060647,681.0,0.7036099236911579,775.2539891890474,191.39621133907315,43.135272514555105,750.9402374530683,185.62333982616045,61.094986038234886,5.269703865327094,1.2327415591434978,519.9000000059605,0.3387358334892905,78.47730203009257,-50.37082910448575,127.03360686162014,78.47730203009257,-50.37082910448575,127.03360686162014,154.59999998658895,89.29999999701977,171.10000000149012,213.94999999552965,425.25,270.65000001341105
Co587hoelyeANqFX7AYvuVQW0lZ2,420.7842783555611,106.05868730626493,221.07657751063536,420.7842783555611,106.05868730626493,221.07657751063536,5.453125363380665,1.2661400129906049,292.7000000476837,0.47602481275765407,482.8458459094061,115.86024403710077,186.17835868075898,475.52462917432894,113.69518765460185,193.1991586607467,5.664063885028201,1.11476968552393,286.39999997615814,0.5011197644506792,475.0817891686492,112.8883002324837,160.56116548268278,475.0817891686492,112.8883002324837,160.56116548268278,5.525078368805095,1.11122233325796,300.7999999523163,0.2349437949645553,62.06156755384495,9.801556730835841,-34.898218829876384,54.74035081876781,7.636500348336924,-27.87741884988867,59.40000001192095,24.349999988079105,59.00000002980232,35.38999999165537,-64.15999997854226,-123.55999999046321
CtJe4bZZnYUBNrcPk00d3YQFSGp2,656.0843001430078,152.88688888428075,85.66525756247196,656.0843001430078,152.88688888428075,85.66525756247196,5.570602476467144,1.2108889143977613,386.30000000004657,0.827839288182253,803.3373154001782,208.3127851860432,46.33824869680846,803.3373154001782,208.3127851860432,46.33824869680846,5.780719167391536,1.1277042700908633,423.30000000004657,0.7507014636755538,697.334950710045,129.99255644370427,88.99650582268049,697.334950710045,129.99255644370427,88.99650582268049,5.446584609059214,1.069330715101352,484.69999999995343,0.24813354139104793,147.25301525717043,55.425896301762435,-39.3270088656635,147.25301525717043,55.425896301762435,-39.3270088656635,-8.050000000046566,124.3499999998603,131.85000000009313,100.04999999993004,168.14999999990687,176.19999999995343
DAKDKPH698P12JfTbbjemLI6PIH2,536.7656424071475,40.90751513898548,62.42033217517879,536.7656424071475,40.90751513898548,62.42033217517879,4.349671574345693,1.1947076185034529,485.2999999523163,0.055057961234101005,506.06175309987856,10.0,158.68346615880168,506.06175309987856,10.0,158.68346615880168,4.488991255735247,1.299424964079679,503.1999999880791,0.2845993649905174,539.4087923522073,33.592678510625795,100.06684884977919,539.4087923522073,33.592678510625795,100.06684884977919,4.619245321766528,1.047075244432099,495.8000000119209,0.16037434425368824,-30.70388930726898,-30.90751513898548,96.26313398362288,-30.70388930726898,-30.90751513898548,96.26313398362288,14.650000005960464,3.4000000059604645,12.349999994039536,57.45000001788139,223.39999997615814,208.74999997019768
DPvStUYSmohmXwFwaKRqHv89R3k1,644.7511949627986,30.59723814984071,269.94299881553155,644.7511949627986,30.59723814984071,269.94299881553155,5.23982042563973,1.2179347611231826,612.0,0.08442008503225629,758.4451857417067,95.98737888236599,373.11773356592767,774.7378722778877,112.38432926362995,357.86115587435677,5.893170880180758,1.2175246945523586,612.6000000238419,0.057443344902604276,667.4844934449357,91.92739136363423,272.42175045008156,667.4844934449357,91.92739136363423,272.42175045008156,5.3909624469489135,1.3926548410959871,581.0999999046326,0.12778269966419853,113.69399077890807,65.39014073252528,103.17473475039611,129.98667731508908,81.78709111378924,87.91815705882522,118.26999995708468,145.04000003337865,247.90000003576301,252.75000001192075,385.4700000047683,267.2000000476836
DaRehVxIOhXtEtUExdgvUl0mKcx2,742.820374585838,141.55411541923652,305.1906377609084,742.820374585838,141.55411541923652,305.1906377609084,6.176424495950033,1.1346682077184451,427.10000002384186,0.6396946941494264,1479.8619373214626,428.3947298459201,42.343615362184515,1492.2170611846568,433.5165912370494,36.58228433290241,5.865698185807073,1.5853991297910879,888.6999999880791,0.6488794714531966,892.7183777630894,165.15019335454699,270.6741792606852,892.7183777630894,165.15019335454699,270.6741792606852,6.016492619906104,1.1579976800212501,617.8999999761581,0.2629766594166384,737.0415627356247,286.8406144266836,-262.8470223987239,749.3966865988189,291.9624758178129,-268.60835342800596,190.67000003457076,286.6700000286105,595.8499999642371,681.9499999940394,528.7600000143052,338.08999997973444
Df83JuPuJkXqTGbENhM2gw5SJM43,617.7634705364337,94.64859486405585,266.7699898001043,617.7634705364337,94.64859486405585,266.7699898001043,5.763033584708373,1.1270176627099033,450.69999999995343,0.44802124635441465,824.4407877130692,67.96404650486,431.97748921024163,831.9124413137563,10.0,474.41770329492925,5.6293407917166665,1.406054209975045,833.5,0.17785406011420624,821.7267292978705,159.21719280065187,331.16460561593317,821.7267292978705,159.21719280065187,331.16460561593317,5.9516590012733035,1.2358103821318955,602.0,0.43437023766898364,206.67731717663548,-26.68454835919586,165.2074994101373,214.14897077732257,-84.64859486405585,207.64771349482493,282.19999999995343,365.18000000016764,382.44999999995343,422.559999999753,817.5999999998833,535.3999999999298
