participant_id,stroop_rt_interference,stroop_rt_facilitation,stroop_rt_incong_minus_neutral,stroop_rt_neutral_minus_cong,stroop_rt_interference_correct,stroop_rt_facilitation_correct,stroop_rt_incong_minus_neutral_correct,stroop_rt_neutral_minus_cong_correct,stroop_acc_interference,stroop_acc_facilitation,stroop_trials,stroop_ez_congruent_v,stroop_ez_congruent_a,stroop_ez_congruent_t0,stroop_ez_congruent_sv,stroop_ez_congruent_sz,stroop_ez_congruent_st0,stroop_ez_incongruent_v,stroop_ez_incongruent_a,stroop_ez_incongruent_t0,stroop_ez_incongruent_sv,stroop_ez_incongruent_sz,stroop_ez_incongruent_st0,stroop_ez_neutral_v,stroop_ez_neutral_a,stroop_ez_neutral_t0,stroop_ez_neutral_sv,stroop_ez_neutral_sz,stroop_ez_neutral_st0,stroop_ez_congruent_v_sd,stroop_ez_incongruent_v_sd,stroop_ez_neutral_v_sd,stroop_ez_v_sd_interference,stroop_ez_v_interference,stroop_ez_a_interference,stroop_ez_t0_interference
AsXBOflrszVNKoFqbN61bMJqS0k2,121.92222222023531,21.04444444179535,100.87777777843996,21.04444444179535,89.18207070682979,28.511507932345012,60.67056277448478,28.511507932345012,-0.08333333333333337,-0.02777777777777779,108,0.00773514340637994,5.510796184496677,379.1796243940252,0.0,0.0,0.0,0.005370956675391582,4.464558956107287,468.3344660815248,0.0,0.0,0.0,0.007538057387064272,4.7165309030289295,458.54682110177936,0.0,0.0,0.0,,,,,-0.0023641867309883583,-1.0462372283893897,89.15484168749958
AyAnuCaltBbpEYbudoyNzTvXlcC2,191.93611110250163,0.483333321081318,191.4527777814203,0.483333321081318,226.72796536023498,28.446904750381236,198.28106060985374,28.446904750381236,-0.05555555555555558,0.02777777777777779,108,0.006515719972878824,5.456569767099067,531.250372572499,0.0,0.0,0.0,0.003923259397313272,6.111997780316281,504.3194954347546,0.0,0.0,0.0,0.006443997088739451,6.614962450076415,456.15023288014845,0.0,0.0,0.0,,,,,-0.0025924605755655522,0.6554280132172137,-26.93087713774446
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,164.60000000003492,34.9138888888798,129.68611111115513,34.9138888888798,164.60000000003492,41.09785714284749,123.50214285718744,41.09785714284749,0.0,-0.02777777777777779,108,0.008209469506313708,5.192393824915232,452.56538526912374,0.0,0.0,0.0,0.006692433858680159,6.369401576546891,461.9776368927732,0.0,0.0,0.0,0.006814010883198388,5.217702352451469,439.52745584341653,0.0,0.0,0.0,,,,,-0.0015170356476335491,1.1770077516316588,9.412251623649468
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,328.4277777738042,54.525000015894534,273.9027777579097,54.525000015894534,352.5638888848374,54.525000015894534,298.0388888689429,54.525000015894534,-0.05555555555555558,0.0,108,0.008791960385621456,4.848383853062612,567.7169708149144,0.0,0.0,0.0,0.007073306523963977,4.005500587960445,936.6682048331654,0.0,0.0,0.0,0.008090392546273478,5.268817121864817,573.7343157646915,0.0,0.0,0.0,,,,,-0.0017186538616574794,-0.8428832651021665,368.95123401825106
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,15.205555564827478,-113.3250000013245,128.53055556615197,-113.3250000013245,15.205555564827478,-116.14523809523803,131.3507936600655,-116.14523809523803,0.0,-0.02777777777777779,108,0.007507501847931639,5.6778938765305975,525.272761010928,0.0,0.0,0.0,0.007120208214822854,5.986734865656414,499.39564434668256,0.0,0.0,0.0,0.0069968613233675455,5.081347045732568,433.8283741186528,0.0,0.0,0.0,,,,,-0.0003872936331087845,0.3088409891258168,-25.87711666424542
CDEoAyvS8feXLKMKsaZah9agEhF3,194.08888888889408,81.67222222221449,112.41666666667959,81.67222222221449,194.08888888889408,81.67222222221449,112.41666666667959,81.67222222221449,0.0,0.0,108,0.01066215445848629,3.997953597125523,563.3439322263146,0.0,0.0,0.0,0.006528725230242218,6.529115143789216,453.5681903207584,0.0,0.0,0.0,0.00796786190214878,5.349841562755695,500.903300718916,0.0,0.0,0.0,,,,,-0.004133429228244073,2.531161546663693,-109.77574190555617
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,386.81388890080984,69.18888889418713,317.6250000066227,69.18888889418713,398.02023810488845,69.18888889418713,328.8313492107013,69.18888889418713,-0.02777777777777779,0.0,108,0.006524285578824302,6.53355808163362,416.5063470968104,0.0,0.0,0.0,0.004662304811816079,7.62573063107927,528.955333306864,0.0,0.0,0.0,0.006296769115923104,6.769630263656908,449.8811903118873,0.0,0.0,0.0,,,,,-0.0018619807670082235,1.0921725494456496,112.44898621005359
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,82.35277777778936,-56.95000000001164,139.302777777801,-56.95000000001164,82.35277777778936,-56.95000000001164,139.302777777801,-56.95000000001164,0.0,0.0,108,0.008056766342637486,5.290807373279088,600.464011125126,0.0,0.0,0.0,0.006003299610502822,7.1005616137894005,427.0808751790389,0.0,0.0,0.0,0.008119315481342532,5.250048340696431,548.4135201866022,0.0,0.0,0.0,,,,,-0.002053466732134664,1.8097542405103129,-173.38313594608712
CUNlBEszJVRGK1jWlTaOaCqpDg53,98.90277777777771,32.136111111017954,66.76666666675976,32.136111111017954,98.90277777777771,32.136111111017954,66.76666666675976,32.136111111017954,0.0,0.0,108,0.00842312804061993,5.06068512372702,453.26263858372687,0.0,0.0,0.0,0.007385874582148892,5.771394883070313,464.37300710940855,0.0,0.0,0.0,0.007534151100838323,5.657810442064286,412.41063470919784,0.0,0.0,0.0,,,,,-0.0010372534584710373,0.7107097593432927,11.110368525681679
Cbkx2NHyF3NrebzXGqNgSfiWent1,205.50555555439655,53.797222222718915,151.70833333167764,53.797222222718915,205.50555555439655,47.44261904821269,158.06293650618386,47.44261904821269,0.0,-0.02777777777777779,108,0.009447246921919946,4.512086867498773,532.4207941660983,0.0,0.0,0.0,0.007476321513639782,5.701573787676864,599.3803711662085,0.0,0.0,0.0,0.007640272439447668,4.6534309995710545,524.4197346643004,0.0,0.0,0.0,,,,,-0.001970925408280164,1.1894869201780907,66.95957700011024
Co587hoelyeANqFX7AYvuVQW0lZ2,27.166666668322364,-6.225000000662249,33.39166666898461,-6.225000000662249,26.858888890156663,-6.225000000662249,33.08388889081891,-6.225000000662249,-0.02777777777777779,0.0,108,0.007530194088847739,5.66078354255752,276.42965673034684,0.0,0.0,0.0,0.0072469112262154405,4.906018509828119,349.03470364801643,0.0,0.0,0.0,0.00849395934219865,5.018483966439532,348.42719960465496,0.0,0.0,0.0,,,,,-0.0002832828626322982,-0.7547650327294013,72.6050469176696
CtJe4bZZnYUBNrcPk00d3YQFSGp2,107.90833333330613,44.57777777775971,63.330555555546425,44.57777777775971,107.90833333330613,44.57777777775971,63.330555555546425,44.57777777775971,0.0,0.0,108,0.008731051857925748,4.8822065730508815,469.93322526609285,0.0,0.0,0.0,0.007898834556143137,5.396593442669487,517.5460282114836,0.0,0.0,0.0,0.009234282751865622,4.616146149715982,543.3301684761275,0.0,0.0,0.0,,,,,-0.0008322173017826107,0.5143868696186056,47.6128029453908
DAKDKPH698P12JfTbbjemLI6PIH2,65.56111111905841,40.28888889319376,25.272222225864653,40.28888889319376,65.56111111905841,40.28888889319376,25.272222225864653,40.28888889319376,0.0,0.0,108,0.013179693578011815,3.2342784388803327,479.8951218077141,0.0,0.0,0.0,0.008796976481001719,4.845619271856829,396.9837044581951,0.0,0.0,0.0,0.010790080883993962,3.9505541458587135,461.4959573954683,0.0,0.0,0.0,,,,,-0.004382717097010096,1.611340832976496,-82.91141734951896
DPvStUYSmohmXwFwaKRqHv89R3k1,216.9000000026491,25.219444433848025,191.68055556880108,25.219444433848025,217.89949495804433,25.219444433848025,192.6800505241963,25.219444433848025,-0.08333333333333337,0.0,108,0.006729712560676299,6.334118788296277,457.1584807190535,0.0,0.0,0.0,0.004339632523600284,5.525572176348719,602.0601378430683,0.0,0.0,0.0,0.007046204907889072,6.049611007293782,522.556862373661,0.0,0.0,0.0,,,,,-0.002390080037076015,-0.8085466119475582,144.90165712401483
DaRehVxIOhXtEtUExdgvUl0mKcx2,474.18055555721116,115.38055554529024,358.80000001192093,115.38055554529024,480.58873015959125,115.38055554529024,365.208174614301,115.38055554529024,-0.02777777777777779,0.0,108,0.006374802780472446,6.686763534236594,538.105851476553,0.0,0.0,0.0,0.0051196562373921044,6.944505444569592,888.0532725733684,0.0,0.0,0.0,0.006733317376737991,6.330727691179187,706.3399182850364,0.0,0.0,0.0,,,,,-0.0012551465430803415,0.25774191033299854,349.94742109681545
Df83JuPuJkXqTGbENhM2gw5SJM43,371.9138888888798,268.3611111111046,103.55277777777519,268.3611111111046,421.78194444442727,268.3611111111046,153.42083333332266,268.3611111111046,-0.11111111111111116,0.0,108,0.0066362158655216014,6.423359280984264,414.0114554509529,0.0,0.0,0.0,0.00399008744459978,5.211518721210409,798.3783373895608,0.0,0.0,0.0,0.0060262258185603025,7.073548196472493,582.2973217460267,0.0,0.0,0.0,,,,,-0.002646128420921821,-1.2118405597738553,384.3668819386079
DxSidjznjVSNDJuDqqGgxpMEGtw1,140.70000000794744,14.638888869020775,126.06111113892666,14.638888869020775,140.70000000794744,14.638888869020775,126.06111113892666,14.638888869020775,0.0,0.0,108,0.007403555217078455,5.757612055365249,674.6239997349036,0.0,0.0,0.0,0.007070612999144652,6.028727463314689,778.8833613724767,0.0,0.0,0.0,0.006954256906858438,6.129597934234171,638.8363431106696,0.0,0.0,0.0,,,,,-0.0003329422179338031,0.27111540794943956,104.25936163757308
DzB19GqCB7fyrlEPexogWkjFzEx2,180.58055557183957,89.49722221201523,91.08333335982434,89.49722221201523,180.58055557183957,89.49722221201523,91.08333335982434,89.49722221201523,0.0,0.0,106,0.00586403225450614,7.170309501895949,558.1013159552288,0.0,0.0,0.0,0.005594510789827561,7.619397007495464,670.0256084110907,0.0,0.0,0.0,0.0057363780519283925,7.430960509320579,611.2841110556636,0.0,0.0,0.0,,,,,-0.00026952146467857947,0.4490875055995147,111.92429245586197
EEodWwGh0wWq5f8JmzfKvq0lyeu1,183.47222222222217,21.805555555555884,161.6666666666663,21.805555555555884,153.00000000000136,20.237373737374924,132.76262626262644,20.237373737374924,0.0,0.08333333333333337,108,0.005927912690870252,4.045092088639291,377.1596357453193,0.0,0.0,0.0,0.005115142999308696,4.687836240594725,432.62551424692447,0.0,0.0,0.0,0.007675798731914943,5.553402357096296,330.02324149847243,0.0,0.0,0.0,,,,,-0.0008127696915615559,0.6427441519554344,55.465878501605175
EUhcW9kURScie1DwGPHqmNqotJB2,129.94166664944737,49.07777779632124,80.86388885312613,49.07777779632124,130.55682537650296,49.07777779632124,81.47904758018171,49.07777779632124,-0.02777777777777779,0.0,108,0.006953885364811188,6.129925435083815,649.4766676020588,0.0,0.0,0.0,0.0056333837237721035,6.311212294107243,679.5040511099579,0.0,0.0,0.0,0.006983193100610988,6.1041987750107625,702.1437401408772,0.0,0.0,0.0,,,,,-0.0013205016410390846,0.18128685902342756,30.027383507899117
EmfmKFDgWJdW47a6CNTNjnbYaPh2,198.8666666713026,68.11944444974267,130.74722222155992,68.11944444974267,198.8666666713026,68.11944444974267,130.74722222155992,68.11944444974267,0.0,0.0,108,0.008448146863921114,5.045698122561809,523.6815875960858,0.0,0.0,0.0,0.007260230850380749,5.871273193493251,619.7675548141935,0.0,0.0,0.0,0.007802594760142109,5.463156819083198,541.7720416002701,0.0,0.0,0.0,,,,,-0.0011879160135403648,0.8255750709314418,96.08596721810773
EoToosG69XMp4LTYdB6sB9WTrv22,65.21666671170135,36.847222208976746,28.369444502724605,36.847222208976746,65.21666671170135,39.38317458667461,25.833492125026737,39.38317458667461,0.0,-0.02777777777777779,108,0.008995732359860795,4.738557914485667,437.24906293360357,0.0,0.0,0.0,0.00870426398538695,4.897231844298001,485.02977532160446,0.0,0.0,0.0,0.010272371889742574,3.461078025260738,573.5880954264258,0.0,0.0,0.0,,,,,-0.0002914683744738456,0.15867392981233408,47.78071238800089
Fz7EUjZCLuUBxLDUVtN6djaBTy42,88.76666666732899,33.6194444464312,55.14722222089779,33.6194444464312,88.76666666732899,33.6194444464312,55.14722222089779,33.6194444464312,0.0,0.0,108,0.009249032035887448,4.608784855000574,700.6045770619695,0.0,0.0,0.0,0.0067995117333022066,6.269097023781639,583.4093299278939,0.0,0.0,0.0,0.007998671545154015,5.32923480227646,652.5739640906826,0.0,0.0,0.0,,,,,-0.0024495203025852418,1.660312168781065,-117.19524713407566
G1Ff3XYUZMRsPafyEQ80ussnVlf1,155.3083333273728,-103.69166666269302,258.9999999900658,-103.69166666269302,155.3083333273728,-103.69166666269302,258.9999999900658,-103.69166666269302,0.0,0.0,108,0.007393585765045139,5.765375573506039,579.2260426840071,0.0,0.0,0.0,0.006795171013414293,6.273101690342153,664.8309877433737,0.0,0.0,0.0,0.010505953848457797,4.0573944436916145,666.8585615668821,0.0,0.0,0.0,,,,,-0.0005984147516308455,0.507726116836114,85.60494505936663
G9VruXninjUdE9czK2DambZl5li2,114.4444444444315,85.63888888885651,28.805555555574983,85.63888888885651,113.14052287580398,97.36825396822769,15.77226890757629,97.36825396822769,-0.05555555555555558,-0.02777777777777779,108,0.008457028675612394,5.040398987097734,407.16609781843476,0.0,0.0,0.0,0.005358479584895541,5.287345597140027,371.4849815254538,0.0,0.0,0.0,0.006293751563013982,5.649012398873292,370.40990935124194,0.0,0.0,0.0,,,,,-0.0030985490907168532,0.24694661004229346,-35.68111629298096
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-9.897222207652135,30.20000002119275,-40.097222228844885,30.20000002119275,-9.897222207652135,30.20000002119275,-40.097222228844885,30.20000002119275,0.0,0.0,108,0.007156000858596273,5.956790617095441,546.3713508036279,0.0,0.0,0.0,0.007957328961934712,5.356923029615341,613.8692183067734,0.0,0.0,0.0,0.007799850290246888,5.465079095648122,640.6185902662685,0.0,0.0,0.0,,,,,0.000801328103338439,-0.5998675874800998,67.49786750314547
GE4hogtdLdTFbNasENgtm6SO3hC3,197.4541269799072,127.98746031539304,69.46666666451415,127.98746031539304,167.11220778804818,127.98746031539304,39.124747472655145,127.98746031539304,-0.08333333333333337,0.0,107,0.005839262709396411,7.2510978103174475,496.9996320443785,0.0,0.0,0.0,0.004533382765989786,5.289417189273739,781.1092693854046,0.0,0.0,0.0,0.006074861384927607,7.016917106318661,666.6443699217297,0.0,0.0,0.0,,,,,-0.0013058799434066248,-1.9616806210437083,284.1096373410261
GEwkBw3YHaNp3TCh9YS9PKVfavz1,111.71388888193496,16.663888883259574,95.04999999867539,16.663888883259574,103.8238888814335,8.773888882758115,95.04999999867539,8.773888882758115,0.02777777777777779,0.02777777777777779,108,0.009093107488795308,3.9099373518573035,480.6895788691494,0.0,0.0,0.0,0.007130974169642886,5.977696420760969,380.0705254490387,0.0,0.0,0.0,0.00787666152665311,5.411785008937136,358.5235536577755,0.0,0.0,0.0,,,,,-0.001962133319152422,2.0677590689036656,-100.61905342011067
HSggdq91WiQp16bOj7V3dABkcgk2,79.67777778042682,38.197222222884534,41.48055555754229,38.197222222884534,79.67777778042682,38.197222222884534,41.48055555754229,38.197222222884534,0.0,0.0,108,0.009272524984497871,4.597107998272117,439.31378118062673,0.0,0.0,0.0,0.006721550353974504,6.341810523699737,301.3466031260974,0.0,0.0,0.0,0.008616774788177363,4.946955191274032,439.4338451579528,0.0,0.0,0.0,,,,,-0.002550974630523367,1.7447025254276198,-137.9671780545293
HbydnnT1hUP3WagAy2TJAc6GqVs2,66.51388887564337,-27.39722221427496,93.91111108991834,-27.39722221427496,66.51388887564337,-27.39722221427496,93.91111108991834,-27.39722221427496,0.0,0.0,108,0.008484108681933746,5.024310787199564,654.2543164731015,0.0,0.0,0.0,0.007107363927367473,5.997553974445476,598.4392465193744,0.0,0.0,0.0,0.008409553495629692,5.0688539876184455,621.730114412884,0.0,0.0,0.0,,,,,-0.0013767447545662732,0.9732431872459122,-55.815069953727175
HyQM2xKwwuVfqidmRYF6TiRk90C2,43.21388889145521,1.9861111140086223,41.22777777744659,1.9861111140086223,43.21388889145521,1.9861111140086223,41.22777777744659,1.9861111140086223,0.0,0.0,108,0.008402032280788611,5.073391454098563,342.27475093383026,0.0,0.0,0.0,0.00769410328107116,5.54019061263222,328.98910450942844,0.0,0.0,0.0,0.008381970345309795,5.085534428580434,342.85408360941017,0.0,0.0,0.0,,,,,-0.0007079289997174512,0.4667991585336564,-13.285646424401818
IaTJhUGICmO9xcL3605RW8QHneN2,120.53611110647512,101.10833333184314,19.427777774631977,101.10833333184314,151.15428570934705,123.70722222065638,27.447063488690674,123.70722222065638,0.0,0.02777777777777779,108,0.008225017084517177,4.322602646238903,394.7667735625007,0.0,0.0,0.0,0.006783328348495295,5.241303205200254,429.22033007506536,0.0,0.0,0.0,0.005882084971513475,7.2468859217185395,167.74533886693507,0.0,0.0,0.0,,,,,-0.0014416887360218823,0.9187005589613513,34.45355651256466
JOBWLirr6KYf3GXJ3jPFKmd48S93,77.19722222950725,52.07222222950725,25.125,52.07222222950725,73.8928571497637,52.07222222950725,21.820634920256452,52.07222222950725,-0.02777777777777779,0.0,108,0.006955253699572509,6.12871947043904,480.1063679472372,0.0,0.0,0.0,0.0064698851748964635,5.495225904911535,581.2588010439802,0.0,0.0,0.0,0.00667649180806751,6.384610360624616,495.6628131724981,0.0,0.0,0.0,,,,,-0.0004853685246760456,-0.6334935655275054,101.15243309674298
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,92.53888888325946,12.305555540654382,80.23333334260508,12.305555540654382,92.53888888325946,12.305555540654382,80.23333334260508,12.305555540654382,0.0,0.0,108,0.008330205549664025,5.117136487962465,405.0605146253361,0.0,0.0,0.0,0.006970231863322238,6.115549612448027,369.70641579374904,0.0,0.0,0.0,0.008730378485684117,4.882583136608761,444.1135146651991,0.0,0.0,0.0,,,,,-0.0013599736863417868,0.9984131244855625,-35.354098831587066
JvrZiMHtAfP6gvQtlevYWafKy0z2,185.44166657659753,22.27777783075976,163.16388874583777,22.27777783075976,198.71404751596015,22.27777783075976,176.4362696852004,22.27777783075976,-0.02777777777777779,0.0,108,0.005866548735142936,7.266077671026901,593.1134688277091,0.0,0.0,0.0,0.005589541305839749,6.3607152482707585,856.5322652675571,0.0,0.0,0.0,0.006592298579871677,6.466151108592984,740.660352521061,0.0,0.0,0.0,,,,,-0.00027700742930318687,-0.9053624227561423,263.41879643984805
K26uNuY0VNPjJNF26wEx3bFg0kr2,83.8555555555763,64.61111111114997,19.244444444426335,64.61111111114997,88.84373015874098,69.59928571431465,19.244444444426335,69.59928571431465,0.02777777777777779,0.02777777777777779,108,0.007212331375084977,4.929540638927623,381.7675777016414,0.0,0.0,0.0,0.008228986447603106,5.180078864126614,487.3665231469778,0.0,0.0,0.0,0.0080617487000949,5.287537525191206,455.2945778383627,0.0,0.0,0.0,,,,,0.0010166550725181295,0.2505382251989907,105.59894544533637
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,82.41666666667959,20.05555555556839,62.3611111111112,20.05555555556839,82.41666666667959,20.05555555556839,62.3611111111112,20.05555555556839,0.0,0.0,108,0.009673972952999238,4.406338427605128,480.0842404789164,0.0,0.0,0.0,0.007740712978232468,5.506831074900118,438.0917045412692,0.0,0.0,0.0,0.010723900163274222,3.9749343169377642,541.3729999572162,0.0,0.0,0.0,,,,,-0.0019332599747667696,1.10049264729499,-41.992535937647176
KtKj6zUKc5Oogd2itg2jdwkchnf2,125.18333333337478,14.191666666418314,110.99166666695646,14.191666666418314,125.9907936508132,14.191666666418314,111.79912698439489,14.191666666418314,-0.02777777777777779,0.0,108,0.009535924757986309,4.4701274236369555,335.0049008558895,0.0,0.0,0.0,0.006999300500051888,5.079576254031466,346.1644988418199,0.0,0.0,0.0,0.010503177154356055,4.058467085146164,389.23428607493,0.0,0.0,0.0,,,,,-0.0025366242579344207,0.6094488303945109,11.159597985930418
LSLmd8jENtONZFVkIpRDX665Bu73,230.52777778440066,102.78888888491531,127.73888889948535,102.78888888491531,230.52777778440066,102.78888888491531,127.73888889948535,102.78888888491531,0.0,0.0,108,0.008749885680608466,4.871697794278946,588.3882531000331,0.0,0.0,0.0,0.0068177792843564945,6.252299611432286,643.7773200144977,0.0,0.0,0.0,0.005996413808365688,7.10871533097731,385.5485279014931,0.0,0.0,0.0,,,,,-0.0019321063962519716,1.38060181715334,55.38906691446459
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1.7555555535686835,-49.899999997682016,51.6555555512507,-49.899999997682016,1.7555555535686835,-49.899999997682016,51.6555555512507,-49.899999997682016,0.0,0.0,108,0.009465913024139294,4.503189355502146,486.0466511277168,0.0,0.0,0.0,0.009054710963655946,4.707692928190624,466.32118365322367,0.0,0.0,0.0,0.010527127813057303,4.0492335162437305,480.4213485898356,0.0,0.0,0.0,,,,,-0.00041120206048334863,0.20450357268847785,-19.725467474493144
LliUMEIsrCVZ88YFQfevan2Og4z1,102.88611111109549,55.413888888866836,47.47222222222865,55.413888888866836,106.88666666665051,59.583809523790705,47.30285714285981,59.583809523790705,-0.02777777777777779,-0.02777777777777779,108,0.009961152050869471,4.279304095824184,320.3003330759083,0.0,0.0,0.0,0.007791347038046319,4.563200745812136,359.4510336696282,0.0,0.0,0.0,0.006554951099612319,5.4239124098114,197.9755595291653,0.0,0.0,0.0,,,,,-0.0021698050128231517,0.28389664998795183,39.150700593719876
M4Km1Q2P2oPliChDQkwl6k20FUI3,160.44999999470178,33.349999970859926,127.10000002384186,33.349999970859926,160.44999999470178,30.59484124372875,129.85515875097303,30.59484124372875,0.0,-0.02777777777777779,108,0.010485413794505544,4.065342542108357,487.847323219199,0.0,0.0,0.0,0.008174129507641471,5.214842599516453,526.6455434627933,0.0,0.0,0.0,0.008951958093659566,3.971587025197954,497.41021620860863,0.0,0.0,0.0,,,,,-0.0023112842868640727,1.1495000574080967,38.7982202435943
O61Eik2zvrSQLMNpFbTNEgjWwMr2,-94.169444443658,-67.35833333308494,-26.81111111057305,-67.35833333308494,-94.169444443658,-61.969920634578784,-32.19952380907921,-61.969920634578784,0.0,-0.02777777777777779,108,0.006755983282474624,6.309488491629244,423.7681639962973,0.0,0.0,0.0,0.00741534839851042,5.7484552956373545,406.7449380544254,0.0,0.0,0.0,0.006889633168112161,5.1604315857409,462.0818092669795,0.0,0.0,0.0,,,,,0.0006593651160357967,-0.5610331959918895,-17.023225941871885
OExlWyngGfPrScDYjaRcv5PIAet1,194.47500001059643,52.62500000662271,141.85000000397372,52.62500000662271,194.47500001059643,52.62500000662271,141.85000000397372,52.62500000662271,0.0,0.0,108,0.008159609836668254,5.224122185212063,362.32419075871763,0.0,0.0,0.0,0.006893920975146213,6.183244473513729,432.02860515819043,0.0,0.0,0.0,0.009281921800538823,4.592453985977201,485.66261746619443,0.0,0.0,0.0,,,,,-0.0012656888615220404,0.9591222883016659,69.7044143994728
ORuVuFPU5idz3fMoXTGsbwToW2j2,-24.197222246064143,24.194444444444457,-48.3916666905086,24.194444444444457,-28.81277779624577,24.194444444444457,-53.007222240690226,24.194444444444457,-0.02777777777777779,0.0,108,0.006210441072393767,6.863731299197889,253.1065485331393,0.0,0.0,0.0,0.007379000495007612,4.818197347858758,453.19744598738816,0.0,0.0,0.0,0.007080568477136346,6.020250903307853,401.2314178380823,0.0,0.0,0.0,,,,,0.0011685594226138454,-2.045533951339131,200.09089745424887
ORvIk1xRWIQmKuLVe6GXNouvAXx2,311.75000001324554,137.47222222553353,174.277777787712,137.47222222553353,292.52020203224345,147.11396825729855,145.4062337749449,147.11396825729855,-0.08333333333333337,-0.02777777777777779,108,0.007106904318957354,5.997941840402732,412.7306327506417,0.0,0.0,0.0,0.004473033615673675,5.360780800743498,616.1480623875026,0.0,0.0,0.0,0.005735869695765079,6.198446356119993,459.79766057093815,0.0,0.0,0.0,,,,,-0.0026338707032836795,-0.637161039659234,203.4174296368609
P8mTl71XaYNvFMTCvlKpzzUdc9W2,171.71944445040492,55.100000002317984,116.61944444808694,55.100000002317984,174.84634921337874,55.100000002317984,119.74634921106076,55.100000002317984,-0.02777777777777779,0.0,108,0.00870082839741393,4.899165553372226,559.1081915659743,0.0,0.0,0.0,0.006258011269176739,5.681274623139391,578.9662230019148,0.0,0.0,0.0,0.00831504462543585,5.126466626531043,588.2205970150178,0.0,0.0,0.0,,,,,-0.0024428171282371916,0.7821090697671647,19.858031435940575
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,411.40555555952926,203.12222222818264,208.28333333134663,203.12222222818264,424.57323232895203,222.57920635418282,201.99402597476922,222.57920635418282,-0.08333333333333337,-0.02777777777777779,108,0.008087088027443417,5.270970048274456,424.43665691830523,0.0,0.0,0.0,0.004005569069918298,5.986403507073417,543.1287441179747,0.0,0.0,0.0,0.005149531192046495,6.904216964411608,330.72104134847746,0.0,0.0,0.0,,,,,-0.004081518957525118,0.7154334587989615,118.69208719966952
PLreonkqaMeFc0UqxKUelH44UQu1,-17.997222223629592,-96.61666666674944,78.61944444311985,-96.61666666674944,-16.9934126996568,-86.63055555566268,69.63714285600588,-86.63055555566268,-0.02777777777777779,-0.05555555555555558,108,0.007212248730659643,5.910333983519519,284.3694996556854,0.0,0.0,0.0,0.007356966877133893,4.832627522817524,355.5448929653186,0.0,0.0,0.0,0.007989121558854164,3.5463390100958336,398.8128940855221,0.0,0.0,0.0,,,,,0.00014471814647424967,-1.0777064607019948,71.1753933096332
PXesLO51qlY7lJBrLdOAZiHmUR72,67.05455357138248,20.09385281383061,46.96070075755188,20.09385281383061,67.05455357138248,20.09385281383061,46.96070075755188,20.09385281383061,0.0,0.0,100,0.005099210322012045,8.303455314089831,483.0208371020095,0.0,0.0,0.0,0.0049522086240089535,8.366236241149203,522.7024460543869,0.0,0.0,0.0,0.004824236959316642,8.65294823844421,424.3984000657176,0.0,0.0,0.0,,,,,-0.00014700169800309186,0.06278092705937155,39.68160895237736
PkpTH7pWpEOG9A86xSloOSozwTk2,-8.293650806896267,54.11428571428564,-62.40793652118191,54.11428571428564,-8.293650806896267,54.11428571428564,-62.40793652118191,54.11428571428564,0.0,0.0,106,0.00679510896910467,6.231109057777411,917.6718479367488,0.0,0.0,0.0,0.006133362222229415,6.949988803191667,803.9433973842971,0.0,0.0,0.0,0.0059217614157451495,7.150079524209397,830.722409690606,0.0,0.0,0.0,,,,,-0.0006617467468752547,0.7188797454142559,-113.7284505524517
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,166.37499999968952,107.22222222201526,59.15277777767426,107.22222222201526,164.8961904758736,105.74341269819934,59.15277777767426,105.74341269819934,0.02777777777777779,0.02777777777777779,108,0.007655271740989645,4.644313333062416,352.74855864527575,0.0,0.0,0.0,0.006995053033539399,6.093849262618762,380.6500771246332,0.0,0.0,0.0,0.006790124285476904,6.277764143667557,295.549768301968,0.0,0.0,0.0,,,,,-0.0006602187074502457,1.4495359295563457,27.901518479357435
QbOEVCaZLUMOgltUdXm58oZOALv2,95.59444443881512,17.92777777380411,77.66666666501101,17.92777777380411,96.93293650330043,17.92777777380411,79.00515872949632,17.92777777380411,-0.02777777777777779,0.0,108,0.007356559564683299,5.794393207261184,653.4674228240095,0.0,0.0,0.0,0.006173123584983935,5.759398807659974,692.7119810410254,0.0,0.0,0.0,0.0062713432078921666,6.797076376998398,527.4182486469592,0.0,0.0,0.0,,,,,-0.0011834359796993633,-0.03499439960121009,39.24455821701588
