outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,ucla_fdr_q,ucla_fdr_sig
wcst_post_reacq_rt_cv,209,-0.007920848143173726,0.00863832828159944,-0.916942246805551,0.35917290443693795,0.053857365730642814,0.025754119168186596,HC3,WCST Post-Reacq RT CV,0.7348623919210827,False
wcst_switch_cost_error_k5,209,-0.017788634627271555,0.019541049846593436,-0.9103213372321766,0.36265306899017047,0.03928208923084542,0.010745913663444795,HC3,WCST Switch Cost Error k5,0.7348623919210827,False
wcst_rl_sticky_bic,212,-4.658473787167317,5.121607357331597,-0.9095726130779426,0.3630479472541023,0.0071748726949762975,-0.021883423713951355,HC3,WCST RL Sticky BIC,0.7348623919210827,False
wcst_rl_sticky_aic,212,-4.562889816691625,5.0440746022977985,-0.9046039514588121,0.3656752412065948,0.007140954981677772,-0.021918334140809792,HC3,WCST RL Sticky AIC,0.7348623919210827,False
wcst_rl_sticky_negloglik,212,-2.281444908345808,2.5220373011488992,-0.9046039514588103,0.36567524120659567,0.007140954981677994,-0.02191833414080957,HC3,WCST RL Sticky Neg LogLik,0.7348623919210827,False
wcst_lag1_correct,212,-0.012767033750533618,0.01412740861051179,-0.9037066954398164,0.36615094789099245,0.03803485236831927,0.009879774876660252,HC3,WCST Lag-1 Autocorr (correct),0.7348623919210827,False
wcst_raw_cv,212,0.013887376155326762,0.01562893908074558,0.8885680648941569,0.37423526039476296,0.04640752547637883,0.018497501831785,HC3,WCST IIV Raw CV,0.7369462959598648,False
wcst_cv_rt,212,0.013887376155326762,0.01562893908074558,0.8885680648941569,0.37423526039476296,0.04640752547637883,0.018497501831785,HC3,WCST Reaction Time Coefficient of Variation,0.7369462959598648,False
wcst_acc_slope_within_category,212,-0.0011650748358964153,0.0013159706782062777,-0.8853349509918111,0.37597600472022175,0.038614667767691735,0.010476560482843622,HC3,WCST Accuracy Slope within Category,0.7369462959598648,False
wcst_error_cascade_mean_len,212,-0.08337028687192782,0.09446143462028371,-0.8825854403657947,0.3774602979306625,0.02998514754539372,0.0015944689369662424,HC3,WCST Error Cascade Mean Length,0.7369462959598648,False
wcst_switch_cost_rt_k3,209,55.64945698382397,63.881739892848564,0.8711324562725915,0.3836818343692253,0.019229308475481766,-0.009902494243068327,HC3,WCST Switch Cost RT k3,0.7419573080413547,False
wcst_pr_run_length_max,212,0.21205323701283116,0.24419971562488565,0.8683598851464898,0.38519734807721895,0.006048066003507935,-0.023043210113462553,HC3,WCST PR Run Length Max,0.7419573080413547,False
wcst_pe_context_rt_delta_reacq,99,179.1828310752159,210.76780524378577,0.8501432695945335,0.3952454375316875,0.10951649076377934,0.05144147929185183,HC3,"WCST PE Context RT Delta (Stable-Shift, reacq)",0.7495685877617738,False
wcst_switch_cost_error_k1_to_colour,203,0.042467341726926094,0.050112311591898856,0.8474432804610704,0.3967480891588786,0.01301669651096149,-0.017197078085641637,HC3,WCST Switch Cost Error k1 (to colour),0.7495685877617738,False
wcst_block_pe_blocks,212,-0.08407703798190846,0.09987672449001651,-0.8418081230758888,0.3998953643415917,0.008823237066633127,-0.020186814531416575,HC3,WCST Block PE Blocks,0.7495685877617738,False
wcst_rt_vincentile_p10_correct,212,16.609138014180623,19.790393553229734,0.8392525378288933,0.4013276108639314,0.1065341065265607,0.08038388525416729,HC3,WCST RT Vincentile p10 (correct),0.7495685877617738,False
wcst_rl_alpha,212,0.02679592699751037,0.031988063543482374,0.8376851871975879,0.4022075348965616,0.02172863439569339,-0.006903698256139901,HC3,WCST RL alpha,0.7495685877617738,False
wcst_switch_cost_error_k1_to_shape,210,-0.026680406871656622,0.032219087641431124,-0.8280931840337958,0.4076177292817902,0.02745101416647111,-0.0012942760552094867,HC3,WCST Switch Cost Error k1 (to shape),0.7547502471217663,False
wcst_switch_cost_error_k4,209,-0.015684760006339858,0.0192708336135191,-0.8139118587654922,0.41569544660427393,0.05399292066466299,0.025893700486385618,HC3,WCST Switch Cost Error k4,0.757942619955818,False
wcst_stable_error_rt_mean,121,102.49191424323953,125.9573975546688,0.8137030157260542,0.41581510611949213,0.038257689561983166,-0.01236032677685972,HC3,WCST Stable-Context Error RT Mean,0.757942619955818,False
wcst_switch_signal_delta,207,79.91897612190127,98.85721001296743,0.8084284000268471,0.418844008438493,0.015448117404007533,-0.01408843907387225,HC3,WCST Switch Signal Delta,0.757942619955818,False
wcst_rt_jump_at_switch,210,34.02528179199353,42.18436075557481,0.8065852174255591,0.41990549328562743,0.00905021882590551,-0.02023893726791015,HC3,WCST RT Jump at Switch,0.757942619955818,False
wcst_dfa_alpha_correct,212,0.012708034975393464,0.015863942588305917,0.8010641052597589,0.42309453501745076,0.02292811457381605,-0.005669111341096711,HC3,WCST DFA Alpha (correct),0.7589258221875523,False
wcst_rl_sticky_beta,212,-0.0950299437742298,0.11951726751495888,-0.7951147624951832,0.4265467480821509,0.030645010629786085,0.002273645087243259,HC3,WCST RL Sticky beta,0.7603659422333993,False
wcst_recovery_acc_slope,209,0.002881723059250129,0.003652533967592274,0.7889654373699752,0.4301322075875367,0.049801849926980224,0.021578142499068753,HC3,WCST Recovery Accuracy Slope,0.762024343071747,False
wcst_brl_p_rule_max_mean,212,0.007647994478426484,0.00983159546459216,0.7778996304282687,0.4366281861801543,0.017755525871875566,-0.010993092883093913,HC3,WCST BRL P(rule max) Mean,0.7687870517405171,False
wcst_learning_to_learn_heaton_clr_delta,212,0.885558000086206,1.1491409562910244,0.7706260883298768,0.440928593186661,0.014279665236970662,-0.014570686024386381,HC3,WCST Learning-to-Learn Heaton CLR Delta,0.7716250380766568,False
wcst_rl_alpha_pos,212,0.0325776152880122,0.04259283077368554,0.7648614730753965,0.4443540376574898,0.01652900227365328,-0.012255514732971484,HC3,WCST RL alpha (pos),0.7716897363125382,False
wcst_brl_posterior_entropy_mean,212,-0.01768512966401685,0.023223289663583595,-0.7615256029704041,0.44634319243164233,0.020811885798707963,-0.007847278519378609,HC3,WCST BRL Posterior Entropy Mean,0.7716897363125382,False
wcst_npe_rt_mean,108,99.13753187538418,131.19992994438766,0.7556218354491964,0.44987596042252087,0.0694151666279289,0.014132899298894941,HC3,WCST Non-PE RT Mean (ms),0.7731401236003802,False
wcst_switch_cost_rt_k1_to_colour,197,-81.06594335323716,108.35540080741876,-0.7481486178738478,0.4543705195308886,0.00789059533673453,-0.023439175336842366,HC3,WCST Switch Cost RT k1 (to colour),0.7733067611907769,False
wcst_switch_cost_rt_k5,209,-26.28650329035866,35.21271633959067,-0.7465059791710527,0.4553618210496213,0.03789964863220818,0.009322410472768827,HC3,WCST Switch Cost RT k5,0.7733067611907769,False
wcst_post_shift_pe_slowing,202,74.92850956418307,103.52386677776026,0.7237800508846503,0.46920077851016584,0.010978001270265159,-0.01945344484449585,HC3,WCST Post-Shift PE Slowing (ms),0.7838061688071497,False
wcst_rl_alpha_decay,212,-0.0030792846386593978,0.004291534760789136,-0.7175252701653925,0.47305004967176967,0.025369416601998984,-0.003156356570625407,HC3,WCST RL alpha Decay,0.7838061688071497,False
wcst_brl_change_point_prob_mean,212,-0.008133980900211581,0.011444921168414774,-0.7107065903310378,0.47726607491011275,0.01662315687546978,-0.01215860438671168,HC3,WCST BRL Change Point Prob Mean,0.7838061688071497,False
wcst_brl_noise,212,-0.007532126663305532,0.01061048247572008,-0.7098759816569382,0.4777810458913415,0.03738743663384725,0.009213410388984267,HC3,WCST Bayesian RL noise,0.7838061688071497,False
wcst_rl_beta_asym,212,-0.1453528236295556,0.20599099051723282,-0.705627092061561,0.4804200716812915,0.021425008575491344,-0.007216210685713875,HC3,WCST RL beta (asym),0.7838061688071497,False
wcst_recovery_acc_lag5,209,0.012613061753081573,0.018123920708239084,0.6959345031424525,0.4864698483473858,0.012391396061656956,-0.016943512966214547,HC3,WCST Recovery Accuracy Lag5,0.7838061688071497,False
wcst_trials_per_category_5,199,-0.2823699473510801,0.40817754292424696,-0.6917821723560248,0.48907413393306376,0.044093372635435224,0.01422129053029253,HC3,WCST Trials per Category 5,0.7838061688071497,False
wcst_learning_efficiency_delta_trials,212,0.33383508702745746,0.48802387270181,0.6840548294887118,0.4939405437699025,0.0456871050570159,0.017755995936733382,HC3,WCST Learning Efficiency Delta Trials,0.7838061688071497,False
wcst_exploration_rt_sd,210,33.78699916246815,50.341786835114895,0.6711521637706493,0.5021235990022681,0.014187917759820534,-0.014949385163534501,HC3,WCST Exploration RT SD,0.7838061688071497,False
wcst_recovery_acc_lag2,209,0.011747095525339108,0.017578484935980777,0.6682655284639688,0.5039641133266978,0.045019882548234524,0.016654136485310778,HC3,WCST Recovery Accuracy Lag2,0.7838061688071497,False
wcst_rl_sticky_alpha,212,0.025771312192781348,0.03873962577481958,0.6652442215777024,0.5058943003200908,0.012012522308675111,-0.01690418435546115,HC3,WCST RL Sticky alpha,0.7838061688071497,False
wcst_pre_error_n,212,-0.9807584944481287,1.4756655624690216,-0.6646211170010398,0.5062928592136835,0.011085953278229255,-0.01785787247948112,HC3,WCST Pre-Error Events (N),0.7838061688071497,False
wcst_accuracy,212,0.7320609109116363,1.1029465196304735,0.6637320104667476,0.5068618478368401,0.01536902708766219,-0.013449440412211189,HC3,WCST Accuracy (%),0.7838061688071497,False
wcst_accuracy_all,212,0.007320609109116357,0.011029465196304733,0.6637320104667472,0.5068618478368403,0.015369027087662301,-0.013449440412210967,HC3,WCST Accuracy (All),0.7838061688071497,False
wcst_error_rate,212,-0.007320609109116182,0.011029465196304732,-0.6637320104667314,0.5068618478368505,0.01536902708766219,-0.013449440412211189,HC3,WCST Error Rate,0.7838061688071497,False
wcst_error_rate_all,212,-0.007320609109116173,0.011029465196304728,-0.6637320104667308,0.5068618478368507,0.01536902708766219,-0.013449440412211189,HC3,WCST Error Rate (All),0.7838061688071497,False
wcst_rl_stickiness,212,0.027519744933107992,0.041570682274884196,0.6619988758215457,0.5079719421537625,0.04011476909226508,0.012020567212038702,HC3,WCST RL Stickiness,0.7838061688071497,False
wcst_shift_pe_rt_mean,202,41.68836179134645,63.78817134777967,0.6535437669792604,0.5134057831908797,0.03838067735066564,0.00879239049991698,HC3,WCST Shift PE RT Mean,0.787954330351778,False
wcst_shift_error_count_total,212,-0.6102147308133179,0.9462973777405096,-0.6448445754656301,0.5190279119727981,0.04732716508761492,0.01944405772432556,HC3,WCST Shift-Context Error Count (Total),0.792345801788261,False
wcst_tau_q3,35,110.41262921347135,173.42662404550924,0.6366532810123648,0.5243507112409878,0.11115056785019573,-0.07931716761047647,HC3,WCST Tau Q3,0.7926175844634352,False
wcst_brl_hazard,212,-0.005058871002392061,0.00804217924567402,-0.629042309037477,0.529321357788252,0.04255697224286248,0.01453424947923887,HC3,WCST Bayesian RL hazard,0.7926175844634352,False
wcst_switch_cost_error_slope_k1_k5,209,-0.004149875814834135,0.006610710481945681,-0.627750349401587,0.5301674963021918,0.036774651366109135,0.008163997446290594,HC3,WCST Switch Cost Error Slope (k1-k5),0.7926175844634352,False
wcst_error_cascade_rate,212,-0.1733771608766254,0.27624541980210243,-0.6276200380112361,0.5302528788048069,0.024340927441245608,-0.004214947853157014,HC3,WCST Error Cascade Rate,0.7926175844634352,False
wcst_brl_beta,212,-0.1006356373881808,0.1637167152852954,-0.6146937239292365,0.5387570053460544,0.030425593040644516,0.002047805519882817,HC3,WCST Bayesian RL beta,0.8011567903332518,False
wcst_stable_pe_count_mean,209,0.1308972785971891,0.21582757176469436,0.6064900676355643,0.5441893758816878,0.007891849819942953,-0.021576709096296387,HC3,WCST Stable-Context PE Count Mean,0.8050636643198165,False
wcst_switch_cost_rt_k1_to_number,207,75.10475588867864,131.09321756066763,0.5729110726412789,0.5667049070498152,0.010582608291802686,-0.019099913459443174,HC3,WCST Switch Cost RT k1 (to number),0.8340733760169076,False
wcst_fast_run_max_correct,212,-0.10734771224235701,0.19195392507689843,-0.5592368699902989,0.5760000734391466,0.02795421655392183,-0.0004959039371830176,HC3,WCST Fast Run Max (correct),0.8375427527953159,False
wcst_rl_alpha_neg,212,0.023312055362650495,0.04252483054365236,0.5481986656882814,0.5835554982086009,0.018759692400743266,-0.00995953611435696,HC3,WCST RL alpha (neg),0.8375427527953159,False
wcst_pre_switch_rt_mean_w3_correct,210,18.62133714462827,34.42835565109692,0.5408721036037913,0.5885957400604194,0.09421266408012641,0.06744062459480993,HC3,"WCST Pre-Switch RT Mean (w3, correct)",0.8375427527953159,False
wcst_pre_switch_rt_mean_w3,210,18.62133714462827,34.42835565109692,0.5408721036037913,0.5885957400604194,0.09421266408012641,0.06744062459480993,HC3,WCST Pre-Switch RT Mean (w3),0.8375427527953159,False
wcst_wsls_p_stay_win_colour,212,0.005559507312645751,0.01033809257025003,0.5377691556607229,0.5907364287634268,0.03492337722232408,0.006677232165416491,HC3,"WCST WSLS P(stay|win, colour)",0.8375427527953159,False
wcst_total_errors,212,-0.8261996036278572,1.541047591425735,-0.5361285454289442,0.5918697129742958,0.011552987014062266,-0.017377169463574926,HC3,WCST Total Errors,0.8375427527953159,False
wcst_switch_cost_rt_slope_k1_k5,209,-9.433990145722541,17.62534978560545,-0.535251229648063,0.5924761456961205,0.01725510736400171,-0.011935334991522994,HC3,WCST Switch Cost RT Slope (k1-k5),0.8375427527953159,False
wcst_error_cascade_count,212,-0.19177049336491425,0.3601403173030925,-0.532488266798302,0.5943878660894413,0.01729032021500576,-0.011471914315286824,HC3,WCST Error Cascade Count,0.8375427527953159,False
wcst_trials_per_category_6,193,-0.17399939609284237,0.3293032042877533,-0.5283865866692187,0.5972310453645544,0.012522985285865484,-0.019331111962977543,HC3,WCST Trials per Category 6,0.8375427527953159,False
wcst_pre_switch_rt_mean_w1,210,20.402343379097623,39.030466353017616,0.5227286600822342,0.6011630908565682,0.060723878173169155,0.032962022355627396,HC3,WCST Pre-Switch RT Mean (w1),0.8375427527953159,False
wcst_pre_switch_rt_mean_w1_correct,210,20.402343379097623,39.030466353017616,0.5227286600822342,0.6011630908565682,0.060723878173169155,0.032962022355627396,HC3,"WCST Pre-Switch RT Mean (w1, correct)",0.8375427527953159,False
wcst_nonperseverative_errors,212,-0.5874759269097665,1.1401125878355767,-0.5152788708569985,0.6063581616078672,0.027211607445374875,-0.0012602479464678407,HC3,WCST Non-Perseverative Errors,0.8406994801036612,False
wcst_post_error_cv_reduction,209,0.010209928244782205,0.020096044313792367,0.5080566147923401,0.6114136399821573,0.009040064186024765,-0.020394389353004305,HC3,WCST Post-Error CV Reduction,0.8436332436292265,False
wcst_delta_clr_percent_first3_last3,203,-0.6412714007482213,1.2822504479976262,-0.5001140001546784,0.6169948087364148,0.016909027472941096,-0.013185594135030065,HC3,WCST Delta CLR Percent (First3-Last3),0.8472608139107705,False
wcst_category_accuracy_slope,207,-0.0035693874434437633,0.007300374958452123,-0.48893207044266257,0.6248897898236754,0.013062841084838905,-0.016545273682615935,HC3,WCST Category Accuracy Slope,0.8540160460923564,False
wcst_pe_context_rate_delta_reacq,209,0.004395073195771225,0.009160294878204191,0.4797960386874409,0.6313724298933248,0.05178858083443383,0.023623885215654616,HC3,"WCST PE Context Rate Delta (Stable-Shift, reacq)",0.8558600409542753,False
wcst_pre_error_slope_std,208,-16.135542591743484,33.71206819116756,-0.4786280835766385,0.6322032358268515,0.031618386632914275,0.002711472801060877,HC3,WCST Pre-Error RT Slope (SD),0.8558600409542753,False
wcst_trials_per_category_sd,212,-0.3865561192964597,0.8525073181266755,-0.4534343706818722,0.6502359915641467,0.01921981006490059,-0.009485951591736486,HC3,WCST Trials per Category SD,0.8639303894309587,False
wcst_brl_surprise_mean,212,-0.003926105424895323,0.008668680880216165,-0.45290690465438155,0.6506157788360306,0.02997947362654596,0.00158862895220091,HC3,WCST BRL Surprise Mean,0.8639303894309587,False
wcst_switch_cost_rt_k2,209,-20.806838327691306,47.05143668398096,-0.44221472911527826,0.6583338286057632,0.02000868694473601,-0.009099965918291764,HC3,WCST Switch Cost RT k2,0.8639303894309587,False
wcst_exploitation_rt_sd,209,-11.467464792895795,26.09848539113661,-0.4393919655119257,0.6603775472036875,0.03200155251306713,0.003249123379791885,HC3,WCST Exploitation RT SD,0.8639303894309587,False
wcst_pes_adaptive,209,0.010267757307268153,0.02354257506938847,0.43613569361063365,0.6627382813683995,0.010867153853337252,-0.018513029695573557,HC3,WCST Adaptive PES Flag,0.8639303894309587,False
wcst_switch_first_error_rt,208,25.718912826765163,59.13787996040291,0.43489744380396855,0.663636870112134,0.02498342289567257,-0.004121549555202941,HC3,WCST Switch First Error RT,0.8639303894309587,False
wcst_switch_cost_rt_k1,210,33.1485611640804,76.26607551921101,0.4346435940017715,0.6638211468624287,0.013074167197511422,-0.016096054461675502,HC3,WCST Switch Cost RT k1,0.8639303894309587,False
wcst_trials_to_rule_reacquisition,209,0.12024097011307999,0.2785546753064876,0.4316602117009219,0.665988389569681,0.030994525922400595,0.002212185108214415,HC3,WCST Trials to Rule Reacquisition,0.8639303894309587,False
wcst_error_awareness_index,209,0.0338833191531353,0.07914354044547914,0.4281248850179635,0.6685602000815036,0.031754400003510486,0.002994629706585039,HC3,WCST Error Awareness Index,0.8639303894309587,False
wcst_switch_cost_rt_late,207,49.064324947345526,116.70627960226247,0.42040861138370456,0.6741869783450756,0.01503107433738049,-0.014517993432498155,HC3,WCST Switch Cost RT Late,0.8639303894309587,False
wcst_perseverative_responses,212,-0.43382064961076394,1.034510470109706,-0.41934872787199423,0.6749612895347656,0.03267547282246874,0.004363535441662902,HC3,WCST Perseverative Responses (trial-derived),0.8639303894309587,False
wcst_post_switch_error_rate,209,-0.005398858144365825,0.013104136224431082,-0.4119964911766031,0.6803419950610261,0.0567626607632824,0.028745710092884846,HC3,WCST Post-Switch Error Rate,0.8639303894309587,False
wcst_pre_switch_rt_mean_w2_correct,210,15.022932803374927,37.11204676608052,0.4047993606514182,0.6856249987926368,0.09382174489544615,0.06703815114851353,HC3,"WCST Pre-Switch RT Mean (w2, correct)",0.8639303894309587,False
wcst_pre_switch_rt_mean_w2,210,15.022932803374927,37.11204676608052,0.4047993606514182,0.6856249987926368,0.09382174489544615,0.06703815114851353,HC3,WCST Pre-Switch RT Mean (w2),0.8639303894309587,False
wcst_clr_count,212,-0.3893193806262101,0.9948849443756367,-0.39132100935604824,0.6955599713366725,0.03261974465355166,0.004306176204387335,HC3,WCST CLR Count,0.8639303894309587,False
wcst_post_shift_pe_rate_slope_k3,203,-0.00273382876192631,0.007015001591582011,-0.3897117807082039,0.6967496842063077,0.02249969709620614,-0.0074237815641140514,HC3,WCST Post-Shift PE Rate Slope (K3),0.8639303894309587,False
wcst_post_switch_recovery_slope,209,-6.293451058935811,16.88085574860911,-0.372815878096367,0.7092854844649124,0.013641756810081507,-0.015656012789619034,HC3,WCST Post-Switch Recovery RT Slope,0.8639303894309587,False
wcst_block_pe_final,212,-0.0033802317701982594,0.009125890198488187,-0.37040022361415603,0.7110843072156687,0.018374800430450478,-0.010355693215487571,HC3,WCST Block PE Final,0.8639303894309587,False
wcst_switch_cost_error_k1_sd,207,0.006218415691730833,0.016838081005291237,0.36930667394798394,0.7118991515352657,0.010064927488779074,-0.019633124686557535,HC3,WCST Switch Cost Error SD (k1),0.8639303894309587,False
wcst_brl_entropy_drop_mean,212,0.004645882523776748,0.012890856421658669,0.3604013862082068,0.7185469901376191,0.0607909769403745,0.03330193236301959,HC3,WCST BRL Entropy Drop Mean,0.8639303894309587,False
wcst_error_cascade_prop,212,-0.3863367833987761,1.0734236978488514,-0.3599108014598501,0.7189138391952232,0.017505421509653285,-0.011250517372991098,HC3,WCST Error Cascade Proportion,0.8639303894309587,False
wcst_pe_cluster_rate,207,-0.005807913880431137,0.016375072472160388,-0.3546801939536632,0.7228291904508165,0.02830634686478517,-0.0008444627292714113,HC3,WCST PE Cluster Rate,0.8639303894309587,False
wcst_shift_pe_rate_mean_reacq,210,-0.0034275652067371413,0.009682127314635938,-0.3540095162305788,0.7233317515489812,0.03426107972339765,0.005717072227537479,HC3,WCST Shift PE Rate Mean (to reacq),0.8639303894309587,False
wcst_learning_slope_clr_percent,203,0.1338917745560004,0.3814273668543267,0.35102823287227797,0.7255671677033219,0.0210189103921804,-0.008949898473364915,HC3,WCST Learning Slope CLR Percent,0.8639303894309587,False
wcst_pre_switch_rt_mean_w5_correct,210,12.502850487523528,35.833019490338124,0.34891981377385034,0.7271495096598075,0.09090171461112984,0.0640318145503751,HC3,"WCST Pre-Switch RT Mean (w5, correct)",0.8639303894309587,False
wcst_pre_switch_rt_mean_w5,210,12.502850487523528,35.833019490338124,0.34891981377385034,0.7271495096598075,0.09090171461112984,0.0640318145503751,HC3,WCST Pre-Switch RT Mean (w5),0.8639303894309587,False
wcst_pre_switch_rt_mean_w4,210,13.067019948517519,38.19307084386861,0.34213064463799864,0.7322525764087551,0.09297271753017289,0.06616402937835542,HC3,WCST Pre-Switch RT Mean (w4),0.8639303894309587,False
wcst_pre_switch_rt_mean_w4_correct,210,13.067019948517519,38.19307084386861,0.34213064463799864,0.7322525764087551,0.09297271753017289,0.06616402937835542,HC3,"WCST Pre-Switch RT Mean (w4, correct)",0.8639303894309587,False
wcst_perseverative_errors,212,-0.23872367671808953,0.6978904371895961,-0.3420646909555452,0.7323022089134008,0.023840278469899112,-0.004730249965128275,HC3,WCST Perseverative Errors (trial-derived),0.8639303894309587,False
pe_count,212,-0.23872367671808953,0.6978904371895961,-0.3420646909555452,0.7323022089134008,0.023840278469899112,-0.004730249965128275,HC3,WCST Perseverative Error Count,0.8639303894309587,False
wcst_exploration_rt_slope,152,-16.63858511323663,48.974572342933826,-0.33973926299403995,0.7340528909738577,0.011874748901487764,-0.029013192523278386,HC3,WCST Exploration RT Slope,0.8639303894309587,False
wcst_category_pe_slope,207,0.0014771111038882356,0.004355240835706469,0.3391571579183707,0.7344913415371217,0.024323813597910027,-0.004946471994152768,HC3,WCST Category PE Slope,0.8639303894309587,False
wcst_pr_run_length_mean,212,0.01326474930051351,0.040048966824293646,0.331213270961765,0.7404833966624591,0.011267488167164275,-0.017671024374284583,HC3,WCST PR Run Length Mean,0.8674234075188807,False
wcst_wsls_p_shift_lose_number,150,-0.009812360628098322,0.030892631639575178,-0.3176278648766246,0.7507672347870848,0.0777228378695658,0.03902589400395329,HC3,"WCST WSLS P(shift|lose, number)",0.8723132790988242,False
wcst_switch_cost_error_k3,209,-0.007453090413719374,0.024062071309136155,-0.3097443407080878,0.7567553808594827,0.02622666251759842,-0.0026972980016808368,HC3,WCST Switch Cost Error k3,0.8723132790988242,False
pe_rate,212,-0.1649078845364777,0.5354383197968875,-0.30798670629146163,0.7580924478455181,0.029275968637669014,0.000864533573405657,HC3,WCST Perseverative Error Rate,0.8723132790988242,False
wcst_perseverative_error_rate,212,-0.1649078845364777,0.5354383197968875,-0.30798670629146163,0.7580924478455181,0.029275968637669014,0.000864533573405657,HC3,WCST Perseverative Error Rate (trial-derived),0.8723132790988242,False
wcst_learning_slope_trials,210,0.4701355924278393,1.5380419431453058,0.30567150299322066,0.7598547727341673,0.01751601935766356,-0.011522916030779928,HC3,WCST Learning Slope (Trials),0.8723132790988242,False
wcst_slow_run_max_correct,212,-0.08790081048443865,0.2940174291294288,-0.2989646251404505,0.7649670368598385,0.01257851455287018,-0.016321626484606888,HC3,WCST Slow Run Max (correct),0.8733022305312483,False
wcst_error_cascade_trials,212,-0.40389075071794056,1.391388249272166,-0.29027897204767644,0.7716028244918045,0.013671154879259961,-0.015197006441347138,HC3,WCST Error Cascade Trials,0.8733022305312483,False
wcst_wsls_p_shift_win,212,0.0028378426908920572,0.009863159708109671,0.2877214579176621,0.7735599632300137,0.04011890687826325,0.012024826103968489,HC3,WCST WSLS P(shift|win),0.8733022305312483,False
wcst_wsls_p_stay_win,212,-0.002837842690891851,0.009863159708109682,-0.28772145791764087,0.7735599632300301,0.04011890687826325,0.012024826103968489,HC3,WCST WSLS P(stay|win),0.8733022305312483,False
wcst_switch_cost_rt_early,207,29.545210838553082,104.82330588680043,0.28185727008513933,0.7780529551661284,0.011027584084268405,-0.018641588393203623,HC3,WCST Switch Cost RT Early,0.8733022305312483,False
wcst_nonshift_error_rate,212,-0.0030766411907931362,0.01096227825039707,-0.28065709704838915,0.7789734181742145,0.008691841492700636,-0.020322055829464336,HC3,WCST Non-Shift Error Rate,0.8733022305312483,False
wcst_post_error_recovery_rate,209,0.004142604873822316,0.015495054930922007,0.26735012507476263,0.7891995965529051,0.037648138092396755,0.00906342932286397,HC3,WCST Post-Error Recovery Rate,0.8813240630765905,False
wcst_switch_cost_rt_mean_k1_k5,210,10.070491336845866,38.52639050190005,0.2613920277932397,0.7937902042933154,0.013201260373698176,-0.015965204836931424,HC3,WCST Switch Cost RT Mean (k1-k5),0.8814372981134004,False
wcst_wsls_p_stay_win_number,206,0.003004424932690819,0.011588971496424164,0.2592486256108102,0.7954434153706297,0.026847830710445608,-0.0024934407254202373,HC3,"WCST WSLS P(stay|win, number)",0.8814372981134004,False
wcst_recovery_acc_lag1,209,0.003869828324292649,0.01555001603192543,0.24886330125625472,0.8034665236838006,0.03768571143294519,0.009102118703230633,HC3,WCST Recovery Accuracy Lag1,0.8835053344722251,False
wcst_post_error_accuracy,209,0.003869828324292649,0.01555001603192543,0.24886330125625472,0.8034665236838006,0.03768571143294519,0.009102118703230633,HC3,WCST Post-Error Accuracy,0.8835053344722251,False
wcst_trials_per_category_mean,212,-0.24058143480786187,1.0259777053182868,-0.2344899246453185,0.8146046541459532,0.03969239874584107,0.01158583480669495,HC3,WCST Trials per Category Mean,0.8923341058774372,False
wcst_switch_cost_rt_k1_to_shape,210,20.234676879366027,93.94171202826637,0.21539608383204217,0.8294585230031238,0.01166330661144499,-0.01754861536063057,HC3,WCST Switch Cost RT k1 (to shape),0.9008243285297849,False
wcst_post_shift_pe_count_slope,207,0.04468367719737558,0.20820973635914747,0.2146089706405435,0.8300721993360005,0.011659373141527207,-0.01799084566422704,HC3,WCST Post-Shift PE Count Slope,0.9008243285297849,False
wcst_pes_maladaptive,209,0.006661428083952025,0.03135822840186848,0.21242998802684607,0.8317715925449233,0.02098175930976731,-0.00809799041370507,HC3,WCST Maladaptive PES Flag,0.9008243285297849,False
wcst_stable_post_error_slowing,121,22.541731380400915,109.2252274753579,0.20637843382369256,0.8364953155395818,0.07984181032401305,0.03141243192001375,HC3,WCST Stable-Context Post-Error Slowing,0.9025344193979697,False
wcst_nonshift_error_count_total,212,-0.21598487281453804,1.1741089429662093,-0.1839564157214277,0.8540476465617317,0.01642383804220182,-0.012363756941928816,HC3,WCST Non-Shift Error Count (Total),0.9177789339735066,False
wcst_switch_cost_rt_k4,209,9.82401730627467,54.52673928774595,0.1801688022170522,0.8570200498428564,0.012970793602044006,-0.01634690559789531,HC3,WCST Switch Cost RT k4,0.9177789339735066,False
wcst_shift_pe_count_mean_reacq,210,-0.03504151610935397,0.20304718282643255,-0.17257819400187357,0.8629829933598373,0.0302546557038732,0.0015922317345296033,HC3,WCST Shift PE Count Mean (to reacq),0.9207290672649565,False
wcst_post_error_acc_diff,209,-0.0021257134365227663,0.013189983483623033,-0.1611611901684409,0.8719664472515569,0.04601519372220986,0.017679011357523033,HC3,WCST Post-Error Accuracy Diff,0.9219987990676913,False
wcst_switch_cost_error_early_late_delta,207,-0.007966838480217588,0.04948409733017201,-0.16099795510182938,0.8720950112239778,0.02504435603704669,-0.004204313281841898,HC3,WCST Switch Cost Error Early-Late,0.9219987990676913,False
wcst_rl_alpha_asymmetry,212,0.009265559925361672,0.058930125746417206,0.1572295970524888,0.8750639033143872,0.025652346098439027,-0.0028651462108750803,HC3,WCST RL alpha asymmetry,0.9219987990676913,False
