participant_id,category_num,phase,mean_log_rt,n_trials
UbwuSMtBsHdW3Ji41opk3GInMqi2,1.0,exploitation,6.686094628020294,7
UbwuSMtBsHdW3Ji41opk3GInMqi2,1.0,exploration,7.617037075432059,4
UbwuSMtBsHdW3Ji41opk3GInMqi2,1.0,confirmation,6.9839491925934,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,2.0,exploitation,6.880919242085912,7
UbwuSMtBsHdW3Ji41opk3GInMqi2,2.0,exploration,6.829901839776871,1
UbwuSMtBsHdW3Ji41opk3GInMqi2,2.0,confirmation,7.059248513589026,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,3.0,exploitation,6.717933619880111,7
UbwuSMtBsHdW3Ji41opk3GInMqi2,3.0,exploration,6.9251151795583805,2
UbwuSMtBsHdW3Ji41opk3GInMqi2,3.0,confirmation,7.0367015686855865,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,4.0,exploitation,6.878757468854628,7
UbwuSMtBsHdW3Ji41opk3GInMqi2,4.0,exploration,6.598236511919659,1
UbwuSMtBsHdW3Ji41opk3GInMqi2,4.0,confirmation,7.176422083279781,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,5.0,exploitation,6.981391116209259,7
UbwuSMtBsHdW3Ji41opk3GInMqi2,5.0,exploration,6.6091402322462365,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,5.0,confirmation,6.834158291801546,3
UbwuSMtBsHdW3Ji41opk3GInMqi2,6.0,exploitation,6.812147544405419,11
UbwuSMtBsHdW3Ji41opk3GInMqi2,6.0,exploration,6.501687342618891,2
UbwuSMtBsHdW3Ji41opk3GInMqi2,6.0,confirmation,7.256723873768216,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,1.0,exploitation,7.020134967068045,12
VwTymW8T68MfpnJvZ2X97ILqDWS2,1.0,exploration,7.8108675288844465,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,1.0,confirmation,7.294687807963946,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,2.0,exploitation,7.181262430763925,7
VwTymW8T68MfpnJvZ2X97ILqDWS2,2.0,exploration,6.954925083469899,1
VwTymW8T68MfpnJvZ2X97ILqDWS2,2.0,confirmation,7.468392558249228,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,3.0,exploitation,7.002186301764411,7
VwTymW8T68MfpnJvZ2X97ILqDWS2,3.0,exploration,7.594876650843071,2
VwTymW8T68MfpnJvZ2X97ILqDWS2,3.0,confirmation,7.264035737140413,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,4.0,exploitation,7.370383819499073,7
VwTymW8T68MfpnJvZ2X97ILqDWS2,4.0,exploration,7.1870267442236955,5
VwTymW8T68MfpnJvZ2X97ILqDWS2,4.0,confirmation,7.612615361382539,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,5.0,exploitation,7.107404173242346,7
VwTymW8T68MfpnJvZ2X97ILqDWS2,5.0,exploration,7.427970404509369,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,5.0,confirmation,7.458456498399184,3
VwTymW8T68MfpnJvZ2X97ILqDWS2,6.0,exploitation,6.98290943067562,7
VwTymW8T68MfpnJvZ2X97ILqDWS2,6.0,exploration,7.032574059436675,2
VwTymW8T68MfpnJvZ2X97ILqDWS2,6.0,confirmation,7.1369149768102496,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,1.0,exploitation,7.3271964289933225,7
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,1.0,exploration,,0
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,1.0,confirmation,7.984421147285654,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,2.0,exploitation,7.376617594108617,7
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,2.0,exploration,7.559038255443384,1
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,2.0,confirmation,7.459519740739793,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,3.0,exploitation,7.473888880326538,20
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,3.0,exploration,,0
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,3.0,confirmation,8.096127297838498,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,4.0,exploitation,7.04756917513873,7
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,4.0,exploration,7.253253397496184,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,4.0,confirmation,7.093318315444389,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,5.0,exploitation,7.061748203979708,7
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,5.0,exploration,8.492900498847193,1
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,5.0,confirmation,7.7867348996118375,3
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,6.0,exploitation,7.258170986881369,16
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,6.0,exploration,,0
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,6.0,confirmation,7.03986493690659,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,1.0,exploitation,7.404964541485404,14
WbOfW9KmUkPQK8o5hlHJnJFdpp92,1.0,exploration,7.653188030963356,10
WbOfW9KmUkPQK8o5hlHJnJFdpp92,1.0,confirmation,6.994424171868144,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,2.0,exploitation,7.377380237997945,7
WbOfW9KmUkPQK8o5hlHJnJFdpp92,2.0,exploration,7.679343885850022,1
WbOfW9KmUkPQK8o5hlHJnJFdpp92,2.0,confirmation,7.352704348070744,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,3.0,exploitation,7.137934863956647,7
WbOfW9KmUkPQK8o5hlHJnJFdpp92,3.0,exploration,7.66096110911828,4
WbOfW9KmUkPQK8o5hlHJnJFdpp92,3.0,confirmation,7.562912668622995,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,4.0,exploitation,7.068461624088108,16
WbOfW9KmUkPQK8o5hlHJnJFdpp92,4.0,exploration,7.414761996762701,2
WbOfW9KmUkPQK8o5hlHJnJFdpp92,4.0,confirmation,7.619597227609501,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,5.0,exploitation,7.094172458720551,7
WbOfW9KmUkPQK8o5hlHJnJFdpp92,5.0,exploration,7.481256179562271,2
WbOfW9KmUkPQK8o5hlHJnJFdpp92,5.0,confirmation,6.998260465253678,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,6.0,exploitation,7.1595098706262315,7
WbOfW9KmUkPQK8o5hlHJnJFdpp92,6.0,exploration,7.340522187041349,3
WbOfW9KmUkPQK8o5hlHJnJFdpp92,6.0,confirmation,7.5336700144690765,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,1.0,exploitation,7.405406314075566,7
WcTsIpSoEhYeIBSNjAbbdaNSBya2,1.0,exploration,8.110459195896375,4
WcTsIpSoEhYeIBSNjAbbdaNSBya2,1.0,confirmation,7.815164019095396,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,2.0,exploitation,7.409882316466571,7
WcTsIpSoEhYeIBSNjAbbdaNSBya2,2.0,exploration,7.201360333857062,8
WcTsIpSoEhYeIBSNjAbbdaNSBya2,2.0,confirmation,7.638606089787033,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,3.0,exploitation,7.424847845268725,7
WcTsIpSoEhYeIBSNjAbbdaNSBya2,3.0,exploration,7.51527163448167,6
WcTsIpSoEhYeIBSNjAbbdaNSBya2,3.0,confirmation,7.602083319813751,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,4.0,exploitation,7.275595097898707,7
WcTsIpSoEhYeIBSNjAbbdaNSBya2,4.0,exploration,7.370268174380021,4
WcTsIpSoEhYeIBSNjAbbdaNSBya2,4.0,confirmation,7.393172251346474,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.0,exploitation,7.31836718628947,15
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.0,exploration,7.438373412295594,2
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.0,confirmation,7.473961940080808,3
WcTsIpSoEhYeIBSNjAbbdaNSBya2,6.0,exploitation,7.42481873815439,7
WcTsIpSoEhYeIBSNjAbbdaNSBya2,6.0,exploration,7.629250073114129,2
WcTsIpSoEhYeIBSNjAbbdaNSBya2,6.0,confirmation,7.256351032988736,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,1.0,exploitation,7.213513953416411,18
WeHQDy9BWldTlaQDVVlsJNCqwxA2,1.0,exploration,7.498011550616336,4
WeHQDy9BWldTlaQDVVlsJNCqwxA2,1.0,confirmation,7.070137018688893,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,2.0,exploitation,7.046536716235133,7
WeHQDy9BWldTlaQDVVlsJNCqwxA2,2.0,exploration,7.3178087661524165,16
WeHQDy9BWldTlaQDVVlsJNCqwxA2,2.0,confirmation,7.4716065696143525,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,3.0,exploitation,7.013469651958046,7
WeHQDy9BWldTlaQDVVlsJNCqwxA2,3.0,exploration,7.266281842067785,8
WeHQDy9BWldTlaQDVVlsJNCqwxA2,3.0,confirmation,7.030794309119351,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,4.0,exploitation,7.077633803470695,7
WeHQDy9BWldTlaQDVVlsJNCqwxA2,4.0,exploration,6.977086551560688,4
WeHQDy9BWldTlaQDVVlsJNCqwxA2,4.0,confirmation,7.140691453937348,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,5.0,exploitation,7.146797193223767,7
WeHQDy9BWldTlaQDVVlsJNCqwxA2,5.0,exploration,7.050989447068045,1
WeHQDy9BWldTlaQDVVlsJNCqwxA2,5.0,confirmation,7.132915640124427,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,6.0,exploitation,6.7349379734303705,7
WeHQDy9BWldTlaQDVVlsJNCqwxA2,6.0,exploration,7.08169041126184,3
WeHQDy9BWldTlaQDVVlsJNCqwxA2,6.0,confirmation,7.016725574012635,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1.0,exploitation,7.152701149139999,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1.0,exploration,8.4850604366874,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1.0,confirmation,7.590643327586453,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,2.0,exploitation,7.403859838899409,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,2.0,exploration,7.475339236566737,1
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,2.0,confirmation,7.3981833943412765,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,3.0,exploitation,6.745205005540789,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,3.0,exploration,7.267712102956016,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,3.0,confirmation,7.306183053697173,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,4.0,exploitation,6.920272576402241,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,4.0,exploration,7.108080459981502,1
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,4.0,confirmation,7.125137057391595,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,5.0,exploitation,6.86919216644003,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,5.0,exploration,6.747232198433674,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,5.0,confirmation,7.477573282023754,3
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,6.0,exploitation,6.549523446378527,7
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,6.0,exploration,6.599189995613932,1
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,6.0,confirmation,6.804079034015104,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,1.0,exploitation,6.743532237389371,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,1.0,exploration,8.097987058643167,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,1.0,confirmation,7.42788965690854,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,2.0,exploitation,6.933669275950641,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,2.0,exploration,6.603672785178732,1
WnC6Uscb5VMIr43GASKiUCO3AYH2,2.0,confirmation,6.976522336618573,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,3.0,exploitation,7.005514232008477,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,3.0,exploration,6.873991648810833,1
WnC6Uscb5VMIr43GASKiUCO3AYH2,3.0,confirmation,7.760744500308127,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,4.0,exploitation,6.620001587366695,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,4.0,exploration,7.299867109818371,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,4.0,confirmation,6.652986489467911,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,5.0,exploitation,6.971431110832753,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,5.0,exploration,6.401419560469219,1
WnC6Uscb5VMIr43GASKiUCO3AYH2,5.0,confirmation,7.040340474115072,3
WnC6Uscb5VMIr43GASKiUCO3AYH2,6.0,exploitation,6.791721939836804,7
WnC6Uscb5VMIr43GASKiUCO3AYH2,6.0,exploration,6.970823970443524,1
WnC6Uscb5VMIr43GASKiUCO3AYH2,6.0,confirmation,7.1249759819393965,3
WqoZv41KTtTCuPKBPyClregrKAi1,1.0,exploitation,7.231955112771902,14
WqoZv41KTtTCuPKBPyClregrKAi1,1.0,exploration,7.756692529666381,8
WqoZv41KTtTCuPKBPyClregrKAi1,1.0,confirmation,7.341758293997908,3
WqoZv41KTtTCuPKBPyClregrKAi1,2.0,exploitation,7.231002338318032,17
WqoZv41KTtTCuPKBPyClregrKAi1,2.0,exploration,,0
WqoZv41KTtTCuPKBPyClregrKAi1,2.0,confirmation,7.034638946872566,3
WqoZv41KTtTCuPKBPyClregrKAi1,3.0,exploitation,6.945790171337895,7
WqoZv41KTtTCuPKBPyClregrKAi1,3.0,exploration,7.143353805475168,3
WqoZv41KTtTCuPKBPyClregrKAi1,3.0,confirmation,7.25496256196714,3
WqoZv41KTtTCuPKBPyClregrKAi1,4.0,exploitation,7.251863772313641,7
WqoZv41KTtTCuPKBPyClregrKAi1,4.0,exploration,6.773080375655802,1
WqoZv41KTtTCuPKBPyClregrKAi1,4.0,confirmation,7.373636124420659,3
WqoZv41KTtTCuPKBPyClregrKAi1,5.0,exploitation,7.321731493964829,7
WqoZv41KTtTCuPKBPyClregrKAi1,5.0,exploration,,0
WqoZv41KTtTCuPKBPyClregrKAi1,5.0,confirmation,7.4900044744673195,3
WqoZv41KTtTCuPKBPyClregrKAi1,6.0,exploitation,7.181801263914704,7
WqoZv41KTtTCuPKBPyClregrKAi1,6.0,exploration,,0
WqoZv41KTtTCuPKBPyClregrKAi1,6.0,confirmation,7.130909752784061,3
XbHvBButpZS4bapbJXJLAYcHnn12,1.0,exploitation,7.128388049819583,7
XbHvBButpZS4bapbJXJLAYcHnn12,1.0,exploration,7.990604872882116,9
XbHvBButpZS4bapbJXJLAYcHnn12,1.0,confirmation,8.028131351756986,3
XbHvBButpZS4bapbJXJLAYcHnn12,2.0,exploitation,7.4230364976508065,7
XbHvBButpZS4bapbJXJLAYcHnn12,2.0,exploration,7.663996696708304,8
XbHvBButpZS4bapbJXJLAYcHnn12,2.0,confirmation,7.140414262940907,3
XbHvBButpZS4bapbJXJLAYcHnn12,3.0,exploitation,7.47540781630426,13
XbHvBButpZS4bapbJXJLAYcHnn12,3.0,exploration,7.8363017640967145,6
XbHvBButpZS4bapbJXJLAYcHnn12,3.0,confirmation,7.502993444978601,3
XbHvBButpZS4bapbJXJLAYcHnn12,4.0,exploitation,7.722154902161693,32
XbHvBButpZS4bapbJXJLAYcHnn12,4.0,exploration,7.684571347136275,2
XbHvBButpZS4bapbJXJLAYcHnn12,4.0,confirmation,7.469364086518925,3
XbHvBButpZS4bapbJXJLAYcHnn12,5.0,exploitation,7.619149901956428,17
XbHvBButpZS4bapbJXJLAYcHnn12,5.0,exploration,7.583987889520432,10
XbHvBButpZS4bapbJXJLAYcHnn12,5.0,confirmation,7.518054833926811,3
XbHvBButpZS4bapbJXJLAYcHnn12,6.0,exploitation,,0
XbHvBButpZS4bapbJXJLAYcHnn12,6.0,exploration,7.266396322202718,2
XbHvBButpZS4bapbJXJLAYcHnn12,6.0,confirmation,,0
XehZHBpwr5MYzUXkj0FAYCsFG922,1.0,exploitation,6.925884363577508,7
XehZHBpwr5MYzUXkj0FAYCsFG922,1.0,exploration,7.939411175075312,5
XehZHBpwr5MYzUXkj0FAYCsFG922,1.0,confirmation,7.159834866392303,3
XehZHBpwr5MYzUXkj0FAYCsFG922,2.0,exploitation,7.314464541324123,7
XehZHBpwr5MYzUXkj0FAYCsFG922,2.0,exploration,7.114315822245671,6
XehZHBpwr5MYzUXkj0FAYCsFG922,2.0,confirmation,7.441886478788114,3
XehZHBpwr5MYzUXkj0FAYCsFG922,3.0,exploitation,7.449173728967311,16
XehZHBpwr5MYzUXkj0FAYCsFG922,3.0,exploration,7.236060934472055,5
XehZHBpwr5MYzUXkj0FAYCsFG922,3.0,confirmation,6.978450285847747,3
XehZHBpwr5MYzUXkj0FAYCsFG922,4.0,exploitation,6.933091962994134,7
XehZHBpwr5MYzUXkj0FAYCsFG922,4.0,exploration,7.067383286817082,8
XehZHBpwr5MYzUXkj0FAYCsFG922,4.0,confirmation,7.167025384928723,3
XehZHBpwr5MYzUXkj0FAYCsFG922,5.0,exploitation,6.953491327067018,7
XehZHBpwr5MYzUXkj0FAYCsFG922,5.0,exploration,6.839568172532293,5
XehZHBpwr5MYzUXkj0FAYCsFG922,5.0,confirmation,7.144365202023077,3
XehZHBpwr5MYzUXkj0FAYCsFG922,6.0,exploitation,7.015714173300985,18
XehZHBpwr5MYzUXkj0FAYCsFG922,6.0,exploration,7.314237304272105,6
XehZHBpwr5MYzUXkj0FAYCsFG922,6.0,confirmation,7.373504132470267,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,1.0,exploitation,7.009227385949792,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,1.0,exploration,8.27758766285727,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,1.0,confirmation,8.223973024711496,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,2.0,exploitation,7.430655588134686,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,2.0,exploration,7.182271328155331,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,2.0,confirmation,7.187775663478878,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,3.0,exploitation,7.010318535270527,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,3.0,exploration,,0
YEU5ox3jteVINfdSTg5ymqYcS9o2,3.0,confirmation,7.20322814218486,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,4.0,exploitation,7.011472041876034,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,4.0,exploration,7.26143574394891,1
YEU5ox3jteVINfdSTg5ymqYcS9o2,4.0,confirmation,7.1209391690229,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,5.0,exploitation,7.272078806110618,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,5.0,exploration,,0
YEU5ox3jteVINfdSTg5ymqYcS9o2,5.0,confirmation,7.8101191750171735,3
YEU5ox3jteVINfdSTg5ymqYcS9o2,6.0,exploitation,7.130694810945707,7
YEU5ox3jteVINfdSTg5ymqYcS9o2,6.0,exploration,6.954543440458144,1
YEU5ox3jteVINfdSTg5ymqYcS9o2,6.0,confirmation,8.030235402614013,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,1.0,exploitation,7.400852641547783,6
Yco8O7tmHlbsUBfKW2ywcZByGO32,1.0,exploration,,0
Yco8O7tmHlbsUBfKW2ywcZByGO32,1.0,confirmation,7.944405320254165,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,2.0,exploitation,7.153308073072535,7
Yco8O7tmHlbsUBfKW2ywcZByGO32,2.0,exploration,7.7986461482284515,1
Yco8O7tmHlbsUBfKW2ywcZByGO32,2.0,confirmation,7.6259824128634905,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,3.0,exploitation,6.984068344693498,7
Yco8O7tmHlbsUBfKW2ywcZByGO32,3.0,exploration,7.540112071024649,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,3.0,confirmation,7.5456248546942986,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,4.0,exploitation,6.880768707127365,7
Yco8O7tmHlbsUBfKW2ywcZByGO32,4.0,exploration,7.3989230698273625,2
Yco8O7tmHlbsUBfKW2ywcZByGO32,4.0,confirmation,7.11247902830443,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,5.0,exploitation,6.854618168383337,7
Yco8O7tmHlbsUBfKW2ywcZByGO32,5.0,exploration,,0
Yco8O7tmHlbsUBfKW2ywcZByGO32,5.0,confirmation,7.664842356613424,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,6.0,exploitation,6.573323364272038,7
Yco8O7tmHlbsUBfKW2ywcZByGO32,6.0,exploration,,0
Yco8O7tmHlbsUBfKW2ywcZByGO32,6.0,confirmation,6.995856555660088,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,1.0,exploitation,7.2583253045442016,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,1.0,exploration,8.722026121842836,1
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,1.0,confirmation,8.003536761184892,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,2.0,exploitation,7.403681268678087,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,2.0,exploration,7.5686126551046815,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,2.0,confirmation,7.42483103587729,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,3.0,exploitation,7.509289898546856,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,3.0,exploration,7.324925332618778,2
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,3.0,confirmation,7.449662818989396,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,4.0,exploitation,7.25040280178331,13
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,4.0,exploration,7.600452358273623,1
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,4.0,confirmation,7.718777115899485,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,5.0,exploitation,7.274832774432125,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,5.0,exploration,7.0986235417544075,1
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,5.0,confirmation,7.2211023220826265,3
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,6.0,exploitation,7.321838045682133,7
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,6.0,exploration,7.203656230645751,6
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,6.0,confirmation,7.160663614371352,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,1.0,exploitation,7.218821249240072,14
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,1.0,exploration,,0
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,1.0,confirmation,8.070554054899787,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,2.0,exploitation,7.245135723653499,7
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,2.0,exploration,7.148345743900068,1
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,2.0,confirmation,7.378503923131525,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,3.0,exploitation,7.1678441000819335,7
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,3.0,exploration,7.522069743345221,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,3.0,confirmation,7.193931688338275,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,4.0,exploitation,7.090626421422627,15
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,4.0,exploration,7.2664322580732525,2
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,4.0,confirmation,7.314963749307243,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,5.0,exploitation,7.179803054861338,11
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,5.0,exploration,6.861501894664439,1
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,5.0,confirmation,7.415104884200052,3
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,6.0,exploitation,6.803465141909243,7
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,6.0,exploration,7.373562616216174,1
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,6.0,confirmation,7.1824721066504855,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,1.0,exploitation,6.845975194663739,7
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,1.0,exploration,8.068935398267095,1
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,1.0,confirmation,7.530953152829824,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,2.0,exploitation,7.16355426849696,7
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,2.0,exploration,7.046560241942327,1
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,2.0,confirmation,7.363893787293924,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,3.0,exploitation,7.243616831097596,13
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,3.0,exploration,7.0882795646008265,5
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,3.0,confirmation,7.432837653362683,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,4.0,exploitation,7.063459947902084,7
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,4.0,exploration,7.349593732992412,2
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,4.0,confirmation,7.241741204785476,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,5.0,exploitation,7.303717743111174,7
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,5.0,exploration,7.022957208692068,1
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,5.0,confirmation,7.5793891426590605,3
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,6.0,exploitation,7.148768870982694,7
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,6.0,exploration,7.172671419074534,4
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,6.0,confirmation,7.544416460397055,3
aM2995jJmJWvr6cneaGH58HauIg2,1.0,exploitation,7.126933380381838,7
aM2995jJmJWvr6cneaGH58HauIg2,1.0,exploration,7.529692061874158,3
aM2995jJmJWvr6cneaGH58HauIg2,1.0,confirmation,7.097445369216424,3
aM2995jJmJWvr6cneaGH58HauIg2,2.0,exploitation,7.009889421377297,7
aM2995jJmJWvr6cneaGH58HauIg2,2.0,exploration,7.092543650284936,2
aM2995jJmJWvr6cneaGH58HauIg2,2.0,confirmation,7.41382231642351,3
aM2995jJmJWvr6cneaGH58HauIg2,3.0,exploitation,6.804340320984151,7
aM2995jJmJWvr6cneaGH58HauIg2,3.0,exploration,7.213108086010693,7
aM2995jJmJWvr6cneaGH58HauIg2,3.0,confirmation,6.9357309836513545,3
aM2995jJmJWvr6cneaGH58HauIg2,4.0,exploitation,6.900893871730655,7
aM2995jJmJWvr6cneaGH58HauIg2,4.0,exploration,6.938526019669418,2
aM2995jJmJWvr6cneaGH58HauIg2,4.0,confirmation,6.83099066906977,3
aM2995jJmJWvr6cneaGH58HauIg2,5.0,exploitation,6.834585657794502,16
aM2995jJmJWvr6cneaGH58HauIg2,5.0,exploration,6.394426524998027,1
aM2995jJmJWvr6cneaGH58HauIg2,5.0,confirmation,7.242962782920756,3
aM2995jJmJWvr6cneaGH58HauIg2,6.0,exploitation,6.591230085096102,7
