outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
Stroop Incongruent RT Slope,stroop_incong_slope,220,0.011362336960621944,0.020643685764430098,0.04303983065766914,0.059138182392656446,0.0022504690985079012,-0.002238471110232787,0.01608320616915282,0.028071990301848038,962.6577023440736,966.5825822987183,963.4931543509501,961.7607470397147,0.009281348803808154,0.6760251997984577,0.5675994278577472,0.022396144893239045,4.9849293785533,0.02660966190515443,0.022541745353909275,0.016098351734987304,3.6273664250679567,0.05819044674368475,0.06811142061447198,0.44295713679743953,0.19277118635949048,2.2978389310287706,0.02157095809206062,z_ucla_score:C(gender_male)[T.1],0.5662490798622257,0.3088136848199751,1.8336269009332413,0.0667093962094699,136,0.11752550440738435,0.2287839304151764,0.6074641990746851,84,1.0076539635441417,0.3090305465571875,0.0011114001798468705,2.6208301257176747,2.115888261384099,3.409327742848536,0.844734010396802,0.41116850585193077
Stroop RT Coefficient of Variation (All),stroop_cv_all,220,0.03288445127963613,0.04007059858592865,0.046421631049976875,0.053485327336828314,0.023970943918158127,0.017642341543543716,0.019560268544342452,0.022232484371535022,-626.6573901557356,-622.2982026709633,-621.7585910680561,-621.3943218539243,0.007186147306292523,0.5340099390924744,0.6594391054486021,0.006351032464048223,1.4186247915122128,0.23495545984784347,0.22113099583319948,0.00706369628685144,1.5821240346956642,0.20983870202951904,0.22209667345817316,0.006438286847909698,0.005246652176148683,1.22712286459129,0.21977641531323167,z_ucla_score:C(gender_male)[T.1],-0.010237782502588144,0.00836031559410877,-1.2245689038105645,0.22073769018849954,136,0.009159144290073189,0.006546601161591754,0.16179240497216452,84,0.003739840557583536,0.01022614149550706,0.7145786846203588,2.6208301257176747,2.115888261384099,7.62826718569126,0.36651054680065137,0.04470284495354977
Stroop RT CV (Incongruent),stroop_cv_incong,220,0.033486342550305026,0.0345206681077449,0.039174619678356226,0.05381504574262741,0.024578382573810176,0.011962739792505284,0.012109116007324006,0.022573089705827387,-578.8722921500173,-573.1078537132653,-572.1708956413431,-573.5489130086507,0.0010343255574398746,0.0764199577627871,0.9726628781405253,0.0046539515706113255,1.0317084715313756,0.3109101047475469,0.3272200964549282,0.014640426064271184,3.2802998099473593,0.07153152655113326,0.11096674307931928,0.006145535550362203,0.00625826268063726,0.9819874722382892,0.3261060200696628,z_ucla_score:C(gender_male)[T.1],-0.016434912549039088,0.010268320015599918,-1.600545417757794,0.1094776397987319,136,0.011601659011125882,0.007521934796810754,0.12298201428552366,84,-0.0007553023436226158,0.012580315326370705,0.9521250295393049,2.6208301257176747,2.115888261384099,8.591475134777856,0.2833314827462801,0.10709616881609735
Stroop RT CV (Congruent),stroop_cv_cong,220,0.024506512639746236,0.028877752415528146,0.03541660872044261,0.03559661630883226,0.015515789253937484,0.006187980275703997,0.008245245585807193,0.0037531083567654555,-521.2602046092491,-516.2482520701176,-515.7345874198841,-513.7756469751641,0.00437123977578191,0.3210873860436908,0.8101213323788509,0.006538856304914464,1.4439149642616318,0.23084120170440683,0.26338404382084735,0.00018000758838965236,0.03957017300431372,0.8425139897530102,0.8452295115034524,0.008265260374142654,0.007370541836667761,1.1213911483445833,0.2621214022885957,z_ucla_score:C(gender_male)[T.1],-0.0020677250233810795,0.010579417594556835,-0.19544790673968052,0.845042315536004,136,0.0038122107181809625,0.008410267660606407,0.6503467392955504,84,0.019089930045829866,0.01552905423663464,0.21895781055872565,2.6208301257176747,2.115888261384099,3.2272443971736386,0.8632147456468428,0.0010548577405019052
Stroop Valid Trial Count,stroop_trials,220,0.0056786287176777694,0.02693030036555799,0.03865717270271862,0.0390738379358313,-0.0034856235522053858,0.00419502700961305,0.011577093060541666,0.007345143905410745,828.0209702740624,829.2679247931419,828.6005066664304,830.505133590937,0.02125167164788022,1.5579074943123807,0.20062957481919563,0.011726872337160632,2.598265402195364,0.10846147285194638,0.31776789213176576,0.00041666523311267856,0.09192488757945105,0.7620414896882349,0.630849105353601,0.2353588159046689,0.2350288801853211,1.0014038092641537,0.31663162322026583,z_ucla_score:C(gender_male)[T.1],-0.06689208578440375,0.13900221523939355,-0.4812303578701988,0.6303527870482455,136,0.32609240305138165,0.3536158577848919,0.35644216899801007,84,0.07538780760203245,0.09265510992084468,0.4158518097867393,2.6208301257176747,2.115888261384099,11.26467042303992,0.1274836520403937,2.9316277383588427e-27
Stroop Ex-Gaussian mu (Congruent),stroop_exg_congruent_mu,219,0.10487357127457897,0.11741365587695562,0.1177712640502323,0.11956885386231952,0.0965853636011954,0.09669566657829265,0.09280252624033314,0.09036023763974244,2803.722379139146,2806.6326515717265,2808.543898713817,2810.0972188871256,0.012540084602376655,1.008791958653528,0.3897618784109111,0.00035760817327668004,0.08593342026320898,0.7696988091629914,0.7900881807811919,0.0017975898120872191,0.43080194517687914,0.512310854457356,0.5499425119808928,-3.9961932267420934,14.993267116725457,-0.26653251727131677,0.7898291196542562,z_ucla_score:C(gender_male)[T.1],13.417012574894116,22.40615984094024,0.5988091074124503,0.549300188351649,135,-5.9267024176446625,18.878386939235124,0.7535657395524071,84,-6.279960769767712,26.653291941645236,0.8137301112549524,2.644415167319532,2.1398121207311944,4.253475906486095,0.7501628471905133,1.1483386809997046e-07
Stroop Ex-Gaussian sigma (Congruent),stroop_exg_congruent_sigma,219,0.07462288622742719,0.08009063840834707,0.08009245459698411,0.08414100742623487,0.06605457961842187,0.05849652193905952,0.05405733538746471,0.05375705980530432,2455.7230528261134,2460.425215066946,2462.424782692061,2463.458827066767,0.005467752180919883,0.4220094077242835,0.7374041129658991,1.8161886370382518e-06,0.0004185550960830579,0.9836967644763717,0.9859428673345761,0.004048552829250762,0.9327250743821268,0.3352614281301223,0.38133096969016367,-0.12654670144595803,7.173967109879184,-0.017639710289679485,0.9859262773684133,z_ucla_score:C(gender_male)[T.1],-8.947218104119923,10.1987875959723,-0.8772825220571663,0.3803332030960175,135,1.320575987591103,8.286405966027719,0.8733800858904679,84,-2.2426008479013486,14.686101904603671,0.8786330840062129,2.644415167319532,2.1398121207311944,4.5480480427777215,0.7149240214956464,9.557513067210709e-07
Stroop Ex-Gaussian tau (Congruent),stroop_exg_congruent_tau,219,0.030121603081161297,0.032583273813594826,0.04134190133027471,0.041377674088034944,0.021141247554134934,0.009873960992317854,0.014210068349055915,0.009575037683372534,2656.924874602644,2662.3683190483325,2662.376545288368,2664.368373052476,0.0024616707324335296,0.18066528856882827,0.9094430235988742,0.008758627516679884,1.9369043417176066,0.16546351277042168,0.1469086949066635,3.577275776023292e-05,0.007873853637019571,0.9293768890977101,0.9249731634197347,13.589039217052626,9.333984480648851,1.4558669178447128,0.14542941248369218,z_ucla_score:C(gender_male)[T.1],1.3005130088080756,13.793594869050725,0.09428383399356552,0.9248836913101212,135,9.938075718184976,11.377044931781292,0.3823797371773152,84,19.25596963768257,17.638891726378386,0.2749751670297518,2.644415167319532,2.1398121207311944,4.278534859558463,0.7471947203808312,6.799546726562312e-06
Stroop Ex-Gaussian mu (Incongruent),stroop_exg_incongruent_mu,219,0.05946530743128586,0.06442741749829273,0.06456921226264745,0.0798122537447149,0.05075665287046438,0.042465619786985154,0.03809475600592982,0.0492846981817433,2944.1373333071842,2948.9788658217412,2950.9456718104984,2949.3476250000167,0.004962110067006864,0.3765713332635507,0.7699898629317671,0.00014179476435471905,0.03213545078615,0.8579019103713361,0.8734032797218647,0.015243041482067454,3.495245145140152,0.0629305128980623,0.11379467751794019,3.382631357208682,21.203743974127445,0.15952990949787588,0.8732513956818101,z_ucla_score:C(gender_male)[T.1],52.520415734571486,33.07432225348124,1.5879513821040867,0.11229733331303678,135,-17.56191047435393,24.05909247723687,0.4654213596940059,84,31.219669632245257,42.82937821850551,0.4660437546696595,2.644415167319532,2.1398121207311944,3.822914719144695,0.7999333858244704,2.9990222054585156e-08
Stroop Ex-Gaussian sigma (Incongruent),stroop_exg_incongruent_sigma,219,0.02904053331834111,0.03134859050499872,0.031375408356086876,0.03817573792880946,0.020050167886103476,0.008610294507463534,0.003961504818994932,0.006266876153935841,2596.911235257683,2602.390033022053,2604.383969756535,2604.8410349786204,0.0023080571866576083,0.16917547287534943,0.9171060742634759,2.6817851088156708e-05,0.005869543763107913,0.9390037112363422,0.9440105794878833,0.006800329572722585,1.4918209037008794,0.2232970826427612,0.2830221174064342,-0.6552920285043162,9.319603026978674,-0.07031329838914346,0.9439442981212286,z_ucla_score:C(gender_male)[T.1],15.626281527794088,14.518516311082877,1.076300166833548,0.2817930340743804,135,-7.784536016384029,10.51462267827491,0.45908562335584524,84,10.066401889752186,19.731397055916293,0.6099311232088787,2.644415167319532,2.1398121207311944,4.570278638508616,0.7122388502222285,1.0027236083484624e-05
Stroop Ex-Gaussian tau (Incongruent),stroop_exg_incongruent_tau,219,0.007035702373565433,0.010621388817887656,0.015159081418155917,0.02357565507066728,-0.0021584114933459464,-0.012603461209861333,-0.012713774768122743,-0.008817569642628031,2774.128209606426,2779.3359489090153,2780.329215448548,2780.4495707320884,0.0035856864443222225,0.2573167993218517,0.856066162493481,0.004537692600268262,0.9767981946181838,0.3241172162345495,0.32816218697530586,0.008416573652511361,1.818775873320148,0.1789047675692349,0.1501399969069711,12.63257455652488,12.889288439519435,0.9800831609751666,0.32704507049228937,z_ucla_score:C(gender_male)[T.1],-25.763790844095027,17.83834812533508,-1.4442924122275516,0.14865673926638898,135,24.938461420100516,16.55308099352333,0.13191957645505373,84,-9.535290916972286,23.662380089548172,0.6869683787115146,2.644415167319532,2.1398121207311944,10.572479942117758,0.15838484972606062,0.04334023666866332
Stroop Ex-Gaussian mu (Neutral),stroop_exg_neutral_mu,219,0.07223882655074054,0.08220674310606368,0.08235804655075118,0.08370064439675207,0.06364844531509917,0.06066230045597143,0.056387047868225126,0.053302087575791246,2837.382009041723,2841.016329745801,2842.980223372474,2844.6595708201257,0.009967916555323142,0.7711127425615105,0.5113242754688807,0.00015130344468750057,0.03495516977312711,0.8518684294312033,0.8566350407553726,0.0013425978460008814,0.3091654968148181,0.578781858583004,0.5922728029141718,2.757186407414969,15.243230724649672,0.1808793986799892,0.8564622395890656,z_ucla_score:C(gender_male)[T.1],12.299358503519294,22.931039745736705,0.5363628793066816,0.5917077810801948,135,-0.19464373758003006,18.914929645156988,0.991789528426385,84,2.7759357932841056,27.16460188789474,0.9186062996427111,2.644415167319532,2.1398121207311944,5.153419207257629,0.6412469481391099,8.039952332038986e-08
Stroop Ex-Gaussian sigma (Neutral),stroop_exg_neutral_sigma,219,0.0399300553995634,0.04645646774207246,0.046959888926928484,0.04700201711799823,0.0310405188754852,0.02407281675010242,0.01998705559467162,0.015385970292528972,2471.0582290922284,2475.564416614455,2477.4487655204875,2479.43908462914,0.006526412342509058,0.4859508356382087,0.692395137726453,0.0005034211848560233,0.11198404972620224,0.7382273753672777,0.727281360748793,4.2128191069745746e-05,0.009327457639353534,0.9231525911994701,0.9240382334143654,-2.142148013639324,6.134341296461973,-0.34920587396642305,0.7269347566744981,z_ucla_score:C(gender_male)[T.1],-0.9279784779961644,9.720889501432417,-0.09546230083773945,0.9239476330403125,135,-2.5222273684348115,7.91866566642131,0.7500930182777916,84,-1.5806733382194942,10.668333484690894,0.8822125744948872,2.644415167319532,2.1398121207311944,4.796421546642083,0.6847907455150136,7.49408067049572e-08
Stroop Ex-Gaussian tau (Neutral),stroop_exg_neutral_tau,219,0.012932209975618836,0.029392512924334757,0.033256057685545515,0.03519238501525035,0.003792693401318936,0.006608299612699486,0.005895380072872158,0.0031845494470359448,2661.8808022940348,2664.197973645275,2665.324495130702,2666.885412026081,0.01646030294871592,1.204072217575752,0.30923680460075215,0.0038635447612107576,0.8472476045888311,0.358378343127423,0.31714869524052947,0.0019363273297048345,0.4234679123818612,0.5159196696542192,0.5104884603582946,9.048213725720897,9.023848762640622,1.00270006332344,0.316005599352855,z_ucla_score:C(gender_male)[T.1],-9.592394479495649,14.55164979394098,-0.6591963533571109,0.5097696883200593,135,13.76133628837651,11.662466675503545,0.23801298296718976,84,-0.06356398516157924,16.667140333482234,0.9969570905130021,2.644415167319532,2.1398121207311944,2.390372404679595,0.9351234783953468,0.010055604096712035
Stroop Ex-Gaussian mu (Interference),stroop_exg_mu_interference,219,0.007491904310107045,0.01056233078813884,0.012016860382634054,0.03023238853980026,-0.0016979854647993786,-0.012663905578336632,-0.015944926587668773,-0.0019399966745192732,2787.694766888242,2793.01621760749,2794.6940382946977,2792.618631059546,0.003070426478031796,0.22032745136325774,0.882218867066076,0.001454529594495213,0.3121108667425445,0.5769773544382144,0.5655685128738535,0.018215528157166205,3.9632963565104626,0.04779286265767764,0.11627040863744827,7.378824583950769,12.821753681495196,0.5754926172540772,0.5649581822546612,z_ucla_score:C(gender_male)[T.1],39.10340315967738,24.794486827442203,1.5771007253273037,0.11477235035736838,135,-11.635208056709232,14.120583720037597,0.4099457117176172,84,37.499630402013025,28.952327231672452,0.19524438159663726,2.644415167319532,2.1398121207311944,9.2281686418925,0.23668700923553884,6.540775736841123e-07
Stroop Ex-Gaussian sigma (Interference),stroop_exg_sigma_interference,219,0.0034905406398080263,0.0037954511663431667,0.0038160508116401592,0.023657123432717087,-0.005736398798712239,-0.01958963213961118,-0.024377834542747445,-0.00873339853870947,2566.386933202092,2572.319913644285,2574.315385087405,2571.90952210834,0.0003049105265351404,0.021731126814611767,0.9956443583102692,2.059964529699254e-05,0.0043838538118479075,0.9472724927324869,0.9453623596842412,0.019841072621076927,4.287905840790703,0.03960123692128088,0.09866663588166188,-0.5287453270583562,7.7062000028224515,-0.06861297745512696,0.945297688697339,z_ucla_score:C(gender_male)[T.1],24.573499631913993,14.815120485221586,1.6586770020822044,0.09718089603913455,135,-9.105112003975135,9.627068892345791,0.34425960106674147,84,12.309002737653536,14.917663588056538,0.40929813254567315,2.644415167319532,2.1398121207311944,6.8280018113089636,0.4470054535937056,1.819786741169015e-05
Stroop Ex-Gaussian tau (Interference),stroop_exg_tau_interference,219,0.0030708138487146597,0.006015033056826158,0.006041413255385764,0.015460274339779256,-0.0061600119489824134,-0.017317947387849086,-0.02208949014304684,-0.017202181013877382,2771.930519618021,2777.282792567,2779.2769802656658,2779.1918168388356,0.002944219208111498,0.21030455261187747,0.8891948167084893,2.6380198559605716e-05,0.005626594678307918,0.9402769870666745,0.9402502147286662,0.009418861084393493,2.01858760698999,0.1568596996774799,0.18681576581424797,-0.956464660527737,12.745330617298317,-0.07504431930777823,0.9401794495764353,z_ucla_score:C(gender_male)[T.1],-27.06430385290309,20.435738777661488,-1.3243614115134097,0.18538304388869742,135,15.000385701915544,15.226826472648913,0.32456079515377356,84,-28.79126055465487,25.133035640538168,0.2519795579223185,2.644415167319532,2.1398121207311944,10.731963765431487,0.15074547837835545,0.20012997377815445
Stroop Slow-State Probability (Baseline),stroop_slow_prob_baseline,219,0.005534705556947461,0.02481552872971282,0.0257843731762053,0.03200793798895096,-0.0036733064286365025,0.0019238744745418979,-0.0017877672056003657,-0.00010554274127350105,-83.26395187776234,-81.55165340523331,-79.76933775998316,-79.17285950158544,0.01928082317276536,1.4037738352038658,0.24267347676916473,0.0009688444464924784,0.2108311722796307,0.6465871609801151,0.646286849745261,0.006223564812745663,1.356593950534225,0.24544379851980863,0.23392777134724577,0.00856357266197094,0.018633373910346997,0.4595825051959936,0.6458159189326819,z_ucla_score:C(gender_male)[T.1],0.03250239282078426,0.0272278131532378,1.1937202829276514,0.232587403655234,135,-0.008938950051378394,0.025337072239770005,0.7242374674904772,84,0.03514503555666326,0.02881525428937915,0.22259086248826399,2.644415167319532,2.1398121207311944,10.998685292617223,0.13867637805849875,8.958637678126449e-11
Stroop Slow-State Prob (Post-Error),stroop_slow_prob_post_error,135,1.7002585513070656e-05,0.030544816216378834,0.03526864699802046,0.04592727643257821,-0.015134254951070014,-0.007030966100815883,-0.009953135173947247,-0.006659409118382031,110.84309517912135,112.65755129778347,113.99813359288487,114.49831420924608,0.030527813630865763,1.3540553581899435,0.2598562734004583,0.004723830781641625,0.6267551460503658,0.4300126972648415,0.4794174856858604,0.010658629434557754,1.418807921818942,0.23582111766583888,0.3183967481744248,0.034028691306483345,0.04797384768270868,0.7093175334099454,0.4781274502681291,z_ucla_score:C(gender_male)[T.1],0.07457602913323906,0.07445000406599357,1.0016927476207225,0.31649201046773956,78,0.005988185196939123,0.06912723190573976,0.9309691480731374,57,0.04577721912862878,0.0815147746062365,0.5744009392820699,2.8880685964825092,2.2218235373527264,5.721029279441446,0.572674465159867,5.116104043104947e-05
Stroop Slow-State Prob Delta (Post-Error),stroop_slow_prob_post_error_delta,135,0.0013205048351420112,0.019638243417655077,0.0210626216957992,0.024507305424798176,-0.01381100266735591,-0.018360274279335176,-0.024825067912210175,-0.029260008449425445,65.83649530055453,69.3373403904987,71.14105479224452,72.66517919925667,0.018317738582513066,0.8034409275550953,0.49413864918643446,0.0014243782781441228,0.18624318944515,0.6667879571549926,0.675026734743576,0.0034446837289989762,0.44846551492974396,0.5042802836122843,0.5332149105585073,0.0158270860668945,0.03766349083669026,0.4202235564281893,0.6743221477277955,z_ucla_score:C(gender_male)[T.1],0.035909839345228574,0.05747296071688644,0.6248127623374327,0.5320939534727629,78,0.02101322915823526,0.049097971753665544,0.6686615412168525,57,-0.015588199086650201,0.0692300328443778,0.8218507056971776,2.8880685964825092,2.2218235373527264,8.620804971668264,0.2810387677692653,0.004855033787562736
Stroop Slow-State Prob (Stable),stroop_slow_prob_stable,219,0.007250815186939263,0.02315815410269828,0.023999218956525792,0.031507457815307505,-0.0019413068946632084,0.00022759433985097832,-0.0036234446579122004,-0.0006226265225732774,-78.96982346052687,-76.50739335989306,-74.69603448420696,-74.38728480882924,0.015907338915759017,1.156196438310273,0.32747673676642675,0.0008410648538275112,0.18269017041236618,0.66950528460204,0.6679541104772778,0.007508238858781713,1.6357775927001494,0.20231059401622978,0.1881266545042524,0.008064464759092078,0.018773906752663726,0.429557090345506,0.6675178563926878,z_ucla_score:C(gender_male)[T.1],0.03608258243777423,0.02732667826331919,1.3204159718968902,0.18669617387707105,135,-0.011474070138609628,0.025402285527118273,0.6514891525192694,84,0.0379029106543725,0.029180383596230777,0.19397224628200038,2.644415167319532,2.1398121207311944,11.12945679011602,0.13307101545205136,2.8323551529140132e-11
Stroop Slow-State Prob Delta (Stable),stroop_slow_prob_stable_delta,219,0.029536884233884897,0.04712408718438399,0.047465752613318535,0.055305258105125876,0.020551114643457824,0.024756108010308586,0.020507236177846333,0.023964674250793516,-1105.3502215055582,-1103.3554486071464,-1101.433987843791,-1101.2438499993223,0.017587202950499092,1.310444930647608,0.27195075281602593,0.00034166542893454555,0.07604248470106059,0.7830025369021285,0.7622639196234444,0.007839505491807341,1.7509737118399478,0.18718646062046182,0.16572865223634406,-0.0004991079028788573,0.0016477706310597578,-0.30289889470712184,0.761966913707324,z_ucla_score:C(gender_male)[T.1],0.003580189616989977,0.002574057434326689,1.3908740221744382,0.16426363157139678,135,-0.00253512008723123,0.00167906495450967,0.13108415589054997,84,0.0027578750977092286,0.0035835503368155217,0.4415413845825955,2.644415167319532,2.1398121207311944,6.271277454737033,0.5084548594851502,2.310027178269408e-15
Stroop RT Interference,stroop_rt_interference,220,0.010203454736767537,0.015030951622878264,0.017015437794839827,0.02054814379808234,0.0010809059324980996,-0.007982343899951783,-0.010674268182770286,-0.011792247680282752,2652.978831233335,2657.9032084515875,2659.4595119096884,2660.6674392056275,0.004827496886110727,0.3496165134426841,0.7894638554121161,0.0019844861719615636,0.43001240393803053,0.5126905385985956,0.5195442163385176,0.003532706003242514,0.7646457229573277,0.3828680803891821,0.408568719579801,6.1411160560966005,9.519351300076037,0.6451191748798626,0.5188499586657305,z_ucla_score:C(gender_male)[T.1],12.35431722668566,14.919623642531242,0.8280582354280919,0.40763752038553036,136,2.707769052765096,11.845865433354296,0.8191926717080426,84,9.607435651658427,17.8981233519926,0.5914164618609152,2.6208301257176747,2.115888261384099,6.243281655053328,0.5116473074423377,0.0002793119026862372
Stroop Accuracy Interference,stroop_acc_interference,220,0.0013173002571686965,0.005887839723342725,0.009905969752181387,0.011075922621479606,-0.00788714858838735,-0.017339079909289623,-0.01798400293085578,-0.021577230876867803,-843.2506063296266,-838.2597623304212,-837.1507884938699,-835.410907044821,0.004570539466174028,0.3279628077007096,0.8051423336459441,0.004018130028838662,0.8644246606844046,0.35355592434958205,0.37967969512682975,0.0011699528692982186,0.2508079376009602,0.617026304390202,0.6212173514674137,-0.003080356171230851,0.0034991437058773415,-0.8803171376062453,0.3786875312241924,z_ucla_score:C(gender_male)[T.1],-0.0025061950030243474,0.005064538839087475,-0.4948515714168976,0.6207048977728593,136,-0.002019212514071576,0.004231967290283011,0.633267204302129,84,-0.003976487684350074,0.006512382541983769,0.5414616870502458,2.6208301257176747,2.115888261384099,3.3349107378467724,0.8523897247285963,1.9062078277511914e-10
Stroop RT Facilitation,stroop_rt_facilitation,220,0.004677311847596788,0.010516916110250518,0.010520873516328133,0.015592853091362269,-0.004496169149199591,-0.012601847532033306,-0.017351777933916068,-0.016911156476375755,2526.2717502214987,2530.9771987214576,2532.976318836705,2533.8457187840686,0.00583960426265373,0.4209859109112902,0.738132657367949,3.957406077614856e-06,0.0008518901227635429,0.9767426530470985,0.9755817844008304,0.005071979575034136,1.0922916125547268,0.2971542205103046,0.2588064798866733,0.2050479964539904,6.691194379928865,0.03064445371203972,0.9755530898465578,z_ucla_score:C(gender_male)[T.1],-11.068294448135273,9.77544782313858,-1.1322544653081277,0.25752746776332824,136,6.323914182173623,8.48142921847266,0.4558976441126694,84,-10.26094127160702,11.36599718101988,0.3666451741448411,2.6208301257176747,2.115888261384099,2.9466290361501724,0.8898951768046457,0.0014444719123184653
Stroop Accuracy Facilitation,stroop_acc_facilitation,220,0.00914539549596538,0.016487069586556657,0.019488098962078815,0.020870830227991743,1.30949936241187e-05,-0.006492204488523834,-0.008131954588285195,-0.011458906509763223,-1079.3335579089944,-1074.9697028676653,-1073.642023263896,-1071.9524892298496,0.007341674090591277,0.5324852057701919,0.6604714581924666,0.0030010293755221573,0.6519240167402218,0.42032635753971137,0.4558561152109084,0.0013827312659129287,0.29938749393177105,0.5848421760958079,0.5854659744620505,-0.0015628281283818777,0.0020919941928907193,-0.7470518482760989,0.45503226432870014,z_ucla_score:C(gender_male)[T.1],-0.00159950912385371,0.00292814342395088,-0.5462536810084007,0.584891570781813,136,-0.001155239406765598,0.0025304746597744595,0.6480083886728429,84,-0.0018194635468355815,0.004143677222183292,0.6605934717988542,2.6208301257176747,2.115888261384099,11.070344155264827,0.135579939791738,7.816066976553035e-12
Stroop RT Incongruent minus Neutral,stroop_rt_incong_minus_neutral,220,0.006856505325120277,0.02269888579134216,0.025164672927935117,0.04205138145879628,-0.0022968909391642978,-0.00013525239110312448,-0.002295477130432877,0.01042100254470002,2591.0060734433714,2593.468395917406,2594.912621795187,2593.068249619406,0.015842380466221884,1.1563373766390836,0.3274095088792623,0.0024657871365929562,0.53877064721461,0.46374985877112207,0.5163937440120303,0.01688670853086116,3.7371338496153235,0.05454756816047943,0.07993657720879556,5.936068059642616,9.132436592099504,0.6499982780912954,0.5156933338701868,z_ucla_score:C(gender_male)[T.1],23.422611674820928,13.312152763406209,1.7594909021182037,0.07849416418613449,136,-3.616145129408525,10.870778592096878,0.7393998412731156,84,19.86837692326544,18.84189699849363,0.29166385916224824,2.6208301257176747,2.115888261384099,7.926487034152389,0.33912086204358205,0.07094420549265916
Stroop RT Neutral minus Congruent,stroop_rt_neutral_minus_cong,220,0.004677311847596788,0.010516916110250518,0.010520873516328133,0.015592853091362269,-0.004496169149199591,-0.012601847532033306,-0.017351777933916068,-0.016911156476375755,2526.2717502214987,2530.9771987214576,2532.976318836705,2533.8457187840686,0.00583960426265373,0.4209859109112902,0.738132657367949,3.957406077614856e-06,0.0008518901227635429,0.9767426530470985,0.9755817844008304,0.005071979575034136,1.0922916125547268,0.2971542205103046,0.2588064798866733,0.2050479964539904,6.691194379928865,0.03064445371203972,0.9755530898465578,z_ucla_score:C(gender_male)[T.1],-11.068294448135273,9.77544782313858,-1.1322544653081277,0.25752746776332824,136,6.323914182173623,8.48142921847266,0.4558976441126694,84,-10.26094127160702,11.36599718101988,0.3666451741448411,2.6208301257176747,2.115888261384099,2.9466290361501724,0.8898951768046457,0.0014444719123184653
Stroop RT Interference (Correct-only),stroop_rt_interference_correct,220,0.0112240951438074,0.014673590023251526,0.01594976520600344,0.019228068981137714,0.0021109531635660206,-0.008348055069663296,-0.011769959717771172,-0.013155909873258542,2668.8631341233936,2674.0942888207433,2675.809164509709,2677.07502427824,0.003449494879444126,0.24972837993129637,0.8614752468470394,0.0012761751827519152,0.27623113568287494,0.5997288843459494,0.6006779460280798,0.0032783037751342725,0.708625908172642,0.40084893376784736,0.43246837828385043,5.108351500207185,9.74486748713119,0.5242094371168348,0.6001328777998998,z_ucla_score:C(gender_male)[T.1],12.345024513979645,15.696682233491016,0.7864734935921586,0.43159014194552436,136,2.118775365280194,12.237280797596414,0.8625405770081775,84,7.771324427681648,18.377165444665977,0.6723832640158345,2.6208301257176747,2.115888261384099,4.806662613543242,0.6835434365659067,4.4292979621303966e-05
Stroop RT Facilitation (Correct-only),stroop_rt_facilitation_correct,220,0.004270565291948802,0.010218803241249796,0.010229893548999502,0.01546330909541671,-0.004906664521028503,-0.012906925654982748,-0.017650954520042728,-0.017044977868413858,2527.3467443179043,2532.028578357934,2534.0261132864794,2534.8597756955487,0.005948237949300994,0.4286883219977886,0.7326493780763039,1.1090307749705985e-05,0.0023866507336215803,0.9610819359981604,0.9586434072402162,0.005233415546417208,1.1269098511921123,0.2896432506177188,0.24784582647155912,0.3440284466324135,6.626496193938626,0.051917097145110024,0.9585947510955207,z_ucla_score:C(gender_male)[T.1],-11.268261057069385,9.7241700600124,-1.1587889750516165,0.24654221252692188,136,6.714740311842798,8.41064849671887,0.4246605754897921,84,-10.740485818752354,11.334465870701145,0.34333555431110707,2.6208301257176747,2.115888261384099,2.637342266718594,0.9164050006698983,0.0026814004817992867
Stroop RT Incongruent minus Neutral (Correct-only),stroop_rt_incong_minus_neutral_correct,220,0.00845920533032496,0.022348333927387554,0.023862353766797018,0.04022142082095448,-0.0006794195053401175,-0.0004939947191688887,-0.0036344813383635266,0.008530618678250224,2601.2019146966422,2604.0984506892496,2605.7574882024105,2604.039269021811,0.013889128597062594,1.013405770486581,0.38765593339578897,0.001514019839409464,0.3303696226025539,0.5660481098864291,0.6103252884665711,0.01635906705415746,3.613460740546921,0.058670191544920765,0.08697967163975595,4.764323053574769,9.335155806808814,0.5103635281694815,0.6097968034773069,z_ucla_score:C(gender_male)[T.1],23.61328557104904,13.73250620184121,1.7195175610321625,0.08552017281438413,136,-4.5959649465625985,11.284836508588304,0.6838103721109771,84,18.511810246433996,18.903307758831797,0.3274369715969294,2.6208301257176747,2.115888261384099,7.304878592963253,0.3978410814985786,0.028906351839889384
