outcome,outcome_column,n,quantile,intercept,z_age,gender_male,z_dass_depression,z_dass_anxiety,z_dass_stress,z_ucla_score,ucla_x_gender
Stroop Error Run Length Mean,stroop_error_run_length_mean,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Mean,stroop_error_run_length_mean,219,0.3,0.0,0.0,0.3375267915385332,0.0,0.0,0.0,0.0,0.2256798980098637
Stroop Error Run Length Mean,stroop_error_run_length_mean,219,0.5,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Mean,stroop_error_run_length_mean,219,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Mean,stroop_error_run_length_mean,219,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Max,stroop_error_run_length_max,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Max,stroop_error_run_length_max,219,0.3,0.0,0.0,0.3375267915385332,0.0,0.0,0.0,0.0,0.2256798980098637
Stroop Error Run Length Max,stroop_error_run_length_max,219,0.5,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Max,stroop_error_run_length_max,219,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Run Length Max,stroop_error_run_length_max,219,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,134,0.1,-388.2123507955829,-16.352475793193427,86.50258679722357,-39.15081200639419,-1.3663285902876268,139.17667761028156,8.590346213268782,-80.61609416338848
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,134,0.3,-256.6635534647587,-69.66956808995565,85.7686544483717,35.18457776616776,-28.17621882713579,70.30670295630166,3.50303357384213,-24.61420028017304
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,134,0.5,-139.43488076316342,-5.893494336015963,41.21861135051669,27.59838623586976,-30.088444829691785,49.25276303537216,-1.884808561019688,-13.248642598460767
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,134,0.7,-39.07873896544391,-19.902170509613946,12.565374284118958,36.3649591691669,-3.408626534165192,21.311996700402453,-25.66085186472785,15.58101150363396
Stroop Error Recovery RT Slope,stroop_error_recovery_rt,134,0.9,104.15451973340537,-45.845005867382646,5.4690671717920925,17.78580234127637,51.28287622188205,-24.90626219162188,-12.95375437196087,4.168444788121406
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,219,0.1,0.4988921381835124,-0.0024970150373583,-0.000758302951232,-0.01024305971378,-0.0072149961442438,0.0007752116367236,0.0165580935497412,-0.0171817385617384
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,219,0.3,0.5773787339493015,-0.0029988729325196,0.009684366387918,0.014503994927792,-0.018330597084094,-0.0154732009291676,-0.0032720760122506,0.0062028040476294
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,219,0.5,0.6289549537637158,0.0003136902533965,0.0257572587891644,0.026780403939952,-0.0041726991486468,-0.0277042378553415,-0.0085620929110408,0.0133372651031458
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,219,0.7,0.6913752979826295,-0.0079031182554885,0.0219561925678499,0.021326690824444,-0.0162335638344646,-0.0139486875946259,-0.0069934258685311,0.0156635640213798
Stroop DFA Alpha (correct),stroop_dfa_alpha_correct,219,0.9,0.7685518010860904,-0.023328781872712,0.0268427511314612,0.0248645438768194,-0.022112853633117,0.0067822524701281,0.0029637832362796,-0.0370800172912306
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,219,0.1,-0.0359684332333659,-0.0129772320215684,-0.0189453283403309,0.0302213797705942,-0.0243258826350535,-0.0033865990370194,0.0021284613971707,0.0007671172524851
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,219,0.3,0.0194470458358329,-0.0081895887812322,0.0097384122668137,0.0202113991623889,-0.0131655923519828,-0.0119273216110797,0.0212607391078463,-0.0312210847536199
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,219,0.5,0.0671775722242573,-0.0052728896714382,0.0098890596256184,0.0173252734200322,0.0159110216529933,-0.0333671160825057,0.00608956649944,-0.0125105723635418
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,219,0.7,0.1197829201725444,-0.0003305830132447,0.0134777881817066,0.0065454481910551,0.0040118819225836,-0.0104052313182841,0.0192509135369171,-0.0085174305385801
Stroop Lag-1 Autocorr (correct),stroop_lag1_correct,219,0.9,0.1965000731132794,0.0048564412449362,0.0429373599228014,0.0321374546312073,0.000178526412106,-0.0092202441492173,-0.0130391944623554,-0.0381776682647995
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,219,0.1,1.8576324747070327,-0.0182780473225288,0.0624733440179563,0.0356856658428279,0.0120398540065232,-0.0630250912420524,0.0237960562853375,-0.0126705084213669
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,219,0.3,2.002890543121058,-0.0045898756799171,-0.001432009459008,0.0410125700729812,0.0121400129442247,-0.0516211050782185,0.0586918560903568,-0.087408887259789
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,219,0.5,2.1364754395959413,0.0039917784221127,-0.0238182582500734,0.0401977092591546,0.0247253843554422,-0.0646181353299981,0.0283205060294561,-0.057334771854366
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,219,0.7,2.274395395369924,0.0136688656185421,0.0720646131372457,0.0649758412288332,-0.0193042632809867,0.0330011656553923,-0.0363475937310479,-0.0548235458152986
Stroop Slow Run Mean (correct),stroop_slow_run_mean_correct,219,0.9,2.551423105218233,0.0364334827241329,0.1215263893058953,0.0771470109902735,-0.0118609929467,-0.0156472274647788,-0.0716529552774118,-0.0194375288698641
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,219,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,219,0.3,6.000000000000002,0.0,0.0,0.0,0.0,0.0,2.1574990822836658e-15,0.0
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,219,0.5,6.890581568735329,-0.0063681231657261,0.1070184486148227,0.4814203702628664,-0.3894126238647341,-0.0196941121307336,0.0468833486648071,-0.0895817371410722
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,219,0.7,7.482032773231198,0.0448807772628107,1.4867817308425009,0.4952963798342763,-0.5801004872199378,0.2955073582940538,0.1190061955378126,-1.025947413886326
Stroop Slow Run Max (correct),stroop_slow_run_max_correct,219,0.9,9.690007012650726,0.1831089043846809,2.427529155050759,0.7357862139419693,0.1130080376303225,0.4504927221165681,0.4482708591613631,-1.138668855398778
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,219,0.1,1.878035407317684,-0.0249744168778402,0.0223439633302008,0.0692596886281186,0.0098119971190505,-0.0520995982125718,0.0110783342820771,-0.0324482840241328
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,219,0.3,2.031491634945369,0.010370190646869,-0.0078144306193538,0.0474889892132309,0.017799603734788,-0.0345003578855434,0.0220641994384421,-0.0832996430168701
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,219,0.5,2.176933583313186,0.0010154998665138,-0.0061666932576048,0.0206535991537029,0.0083380909936542,-0.0282034219418765,0.0134875797201605,-0.0560493662408796
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,219,0.7,2.330005963641556,0.0114610739242267,0.0185084612489414,0.070974806368683,-0.0290649611831936,0.0327824023995747,-0.0561878905237298,-0.0091862125022564
Stroop Fast Run Mean (correct),stroop_fast_run_mean_correct,219,0.9,2.5369259582571586,0.0279961630478216,0.1345573905708046,0.0571819071650416,0.0099753933627283,0.0003404038425949,-0.040806983962538,-0.0420675481177382
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,219,0.1,4.998984633831089,0.0359015881599715,-0.2174861752782874,-0.0041955793069885,-0.0193869978699901,-0.0071921290989703,0.0276710324054432,-0.3913942948532627
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,219,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,219,0.5,7.011629006026355,0.4347804031987168,-0.1166779110811263,0.4320938252125971,-0.4667437034663949,0.1750509272589381,-0.1460234315103079,-0.0947179015201975
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,219,0.7,8.325480875175264,0.2023313229288283,0.2295431546911115,0.2860611761500558,-0.5495886702291737,0.1293023405368379,-0.3080761284774873,0.0787723456215488
Stroop Fast Run Max (correct),stroop_fast_run_max_correct,219,0.9,10.803407655750766,0.3788481374227541,0.0661253467405713,1.329260797286822,-0.9288028888307812,0.0720966362867079,-1.1710772560062983,-0.4658410246381769
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,219,0.1,0.3443317788014506,-0.0086578491113398,0.0136516755062531,0.0402924499200977,-0.1126186932145395,0.0492169140149949,-0.0398132526483704,-0.0105951832911487
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,219,0.3,0.5814207745673647,0.0111271781455555,-0.0374544191957505,-0.0269775633794102,-0.0260693553636428,-0.0097678951342892,0.0254186202431815,-0.036658325861838
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,219,0.5,0.6978796056240011,0.0202585692444057,-0.0389695287112215,0.005333402038609,-0.0713832739779404,0.0438004268523781,-0.0016404766229847,-0.0407355417627984
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,219,0.7,0.8278183672762964,0.030991164476519,0.0376650191677388,-0.0023034810100998,-0.0730108471765143,0.0494262940172006,-0.0212829298568319,-0.0025484521216224
"Stroop DFA Alpha (incongruent, correct)",stroop_dfa_alpha_incong_correct,219,0.9,1.044188505753875,0.002227558262902,0.1734030199198427,-0.0429906564646775,-0.1127746875519841,0.1356602430336033,-0.0329043903300527,0.007635222415388
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,219,0.1,-0.2238651315089211,-0.0140577421360804,0.061111451705539,0.0384314897510952,-0.0228021226296551,-0.0057121358386969,-0.0341042527905366,0.0358759542717156
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,219,0.3,-0.0778770409772829,-0.006701449703362,0.0105587514783803,0.0192632013939644,-0.0526803943238535,0.0325173150913521,-0.0045598377038497,-0.0277613038521549
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,219,0.5,0.0296418391116244,0.007868952088209,-0.0021794320177829,0.0065194758919686,-0.0206026239812243,0.0154165969319783,-0.0117932648126294,-0.0287526956003377
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,219,0.7,0.099878325081339,0.0055642324855674,0.0316753881531261,0.0550834189852064,-0.0099520848095023,-0.023305016451979,-0.0242895197066479,-0.025226081076243
"Stroop Lag-1 Autocorr (incongruent, correct)",stroop_lag1_incong_correct,219,0.9,0.2066481063436636,0.0136439167316678,0.0260952485045346,0.0396195310242464,0.00881568212602,-0.029640487393114,-0.0703834643184308,0.006426643461634
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,219,0.1,1.5996677367364047,0.0517008235382973,0.0049820573516587,0.043905210787505,0.0161411911701783,0.0199835355939158,-0.0488325823552461,-0.0045700506040536
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,219,0.3,1.8071583950204857,0.0306004600697566,0.0401480623814782,-0.005835281668259,0.0123600191040481,-0.0022319273736455,-0.001552821826388,-0.0699815599839248
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,219,0.5,1.975019793293518,-0.018279413058321,0.0802677238513163,0.0507582507334127,0.0050145165277959,-0.0078529051700275,-0.0870996977050029,0.0114948945308474
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,219,0.7,2.25,0.0,-0.0235075257906306,0.0,0.0,0.0,0.0,-0.1023918055785493
"Stroop Slow Run Mean (incongruent, correct)",stroop_slow_run_mean_incong_correct,219,0.9,2.6170113794588765,-0.0569031757210257,0.0174511508228503,0.2484412408468125,-0.1590360593412105,-0.0017924049999672,-0.0314877252291817,-0.0894103313148811
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,219,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,219,0.3,4.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,219,0.5,4.32435495614737,-0.2347967665983486,0.2906675432867197,0.0623090497909998,0.0777319553253423,0.2727740801491943,-0.134012671233126,-0.3261975963157555
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,219,0.7,5.181992330299682,-0.2416218611842987,0.4907896839526239,0.0156075916302698,0.153382579303138,0.0549395010544268,0.025089460742371,0.1669497306494037
"Stroop Slow Run Max (incongruent, correct)",stroop_slow_run_max_incong_correct,219,0.9,6.792691755314556,-0.4754821484992417,1.1298781741016308,-0.0561995168244859,0.3080124761226213,-0.2539951551785528,-0.1236149020047813,0.4009853157830701
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,219,0.1,1.6341262678952937,0.0049534159215753,-0.034108861511137,0.0391071139939496,0.0357313731891085,0.0236175053557352,-0.048401485527661,0.0491169843283397
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,219,0.3,1.8112845609401853,0.0376461562166682,0.0645822267420336,-0.0145682959473254,0.0283484723227835,0.0355929767462677,-0.0270179464955158,-0.046276355942459
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,219,0.5,1.9878373342390607,-0.0103902220263982,0.0558843771148462,0.0305349592035267,0.0366748356372633,-0.0341655304848125,-0.0425294062557575,-0.0489091594555588
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,219,0.7,2.291410022202633,-0.0287809350004964,0.1018676228055078,0.1787056572721786,-0.0270649038408181,-0.0610119520491872,-0.1690053085563142,0.0984803404282327
"Stroop Fast Run Mean (incongruent, correct)",stroop_fast_run_mean_incong_correct,219,0.9,2.709115108010993,0.0081193955451326,0.0322045230391064,0.3227158864361293,-0.1842946162970443,-0.0243452365973243,-0.0983306640359979,-0.0795420462703366
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,219,0.1,3.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,219,0.3,4.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,219,0.5,4.324159122665501,-0.152417590730013,0.2186372074407875,-0.1470624087344842,0.2661233475557086,0.2339953005061763,-0.0808025891699511,-0.4786040957493555
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,219,0.7,5.249168576122732,-0.0878004076976213,-0.0810707240547486,0.0496688094127698,0.4415857321744353,-0.0032943846741966,-0.1780508480544245,-0.7199215904143756
"Stroop Fast Run Max (incongruent, correct)",stroop_fast_run_max_incong_correct,219,0.9,6.944027437590608,0.088590815025616,-0.1395552796448577,0.6445810057558274,-0.7339592234235328,0.0682653307414663,-0.0529050347103709,-0.5414529926035876
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,0.1,-86.90763896342986,0.4186572057087815,18.82678603101896,-23.34418898967576,-14.801257188567872,10.276398726210616,30.656287421785297,0.187840782557777
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,0.3,-1.6322139167221863,6.781611388081803,-11.48126222977406,-19.992608085922623,-2.290547264586816,-4.846827434521412,6.104266734652882,13.159947297344695
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,0.5,64.31629141290848,11.715463841168196,-29.181173876963552,-28.37340182799016,14.02277683937378,-9.150175686386229,-2.637735349295411,12.93253258463278
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,0.7,114.33817226522363,14.641667195734613,-12.221389937624732,-12.997726329358352,23.86493909084229,-7.819024263305412,-11.880195638213724,33.177653928002485
"Stroop Ex-Gaussian mu (Interference, correct)",stroop_exg_correct_mu_interference,219,0.9,241.7511393014423,10.276595604781672,81.55917281691033,-4.550628021227015,42.55857883522182,-46.97149545333923,6.471019772630315,98.57669286160196
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,0.1,-50.75373924039428,-4.545943239676801,7.112365980223595,5.9633421704550695,-18.776409060415613,5.348795008861144,0.1529264021090835,11.974973785694448
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,0.3,-7.90798976680642,-1.2155916951822583,-6.526881178681228,3.6417578844836944,-14.964104235500397,6.463381464836258,-6.326899392128951,6.292897204399735
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,0.5,32.90777870513836,1.7518812584083825,-17.756649411862263,-7.113568416910707,3.845802897211896,-3.5103910269643346,-14.117330663293888,26.69212418264712
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,0.7,70.90539968492088,3.85975851495476,-1.2591851977809654,9.815123632234377,21.420988236636088,-22.269970351483188,-9.60104871088204,27.08965993543764
"Stroop Ex-Gaussian sigma (Interference, correct)",stroop_exg_correct_sigma_interference,219,0.9,123.66092566761311,8.70179123204571,54.1630774736744,-0.2657195560577917,20.99480365130073,-24.91620286178132,-6.395793343339482,61.034018773507874
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,0.1,-105.9056297503169,-25.019429335764144,-46.60566254636235,-3.0618187561981647,-55.042119854474095,79.66555603416325,-9.12841813597072,-58.15390507079356
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,0.3,13.732137348117543,-15.072909177089384,-24.08148263016229,12.088604476272666,-1.7704760938228647,22.78287988661757,-8.688148726544066,-13.892872339782013
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,0.5,72.51459118708941,-4.923329280294759,9.46855729265346,1.814639511947024,-14.59871901582132,18.5398639025929,15.402003838332524,-32.09369932882335
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,0.7,138.33555546791698,-5.660035032139659,-0.1443427483385475,-6.870991422369969,0.625293376260071,19.504652829916186,3.641617544416006,-12.102090603082967
"Stroop Ex-Gaussian tau (Interference, correct)",stroop_exg_correct_tau_interference,219,0.9,222.9996577332885,1.5339703862925944,4.5332049415626,10.765380415907494,-4.2631529542577296,-16.445166270567505,14.524024328231496,-32.90548963448056
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,0.1,-26.724433211137075,46.76301243855252,23.971013518487297,-11.251236423738636,31.447283248464917,-3.310368583332932,3.427418294656564,28.313289940287213
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,0.3,103.26863439632838,6.611892223245498,26.511404228860695,5.793048000736317,28.583559009026853,-7.416585324536383,-29.922831856435742,58.07570275056519
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,0.5,195.90308149549543,-1.2462555494116558,36.8631452711152,-5.380044860979579,-9.879112543340623,6.715920866804846,-8.38012305538372,41.974480994701686
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,0.7,296.2793026706554,-0.293117479355094,4.856879615155751,-9.387645349944314,-12.923520725539287,-5.169925720517075,-3.8514109314292697,37.70868056159882
Stroop Delta Plot Slope (correct),stroop_delta_plot_slope_correct,219,0.9,471.9333850413726,14.91977966583356,-12.05460580503862,-27.4729828708497,-26.102525184753077,45.46286193153982,49.41929471102488,-88.67424200032552
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,219,0.1,0.006168441165476,9.332078140303608e-06,-0.0003365808407443,0.0001660978787538,-2.7660840406319845e-05,7.704744338850801e-05,-0.0002305728525045,0.0003018899612187
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,219,0.3,0.0070786687946701,-9.914938100051362e-05,-0.0001940021938638,-0.000172343444175,0.0001977262565844,0.0002151058856175,-0.0001968717107018,0.0001211634092119
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,219,0.5,0.007784410397959,-0.000244898877616,0.0001384431220921,1.7885930398904335e-05,7.906862250937579e-05,-1.3071601396143677e-06,-5.311351582593074e-05,-6.124032995798738e-05
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,219,0.7,0.0085382028128158,-0.0001909601544615,0.0001752211894043,8.092814303198341e-05,9.368740102084002e-05,0.0001322340680851,-0.00023747398457,-0.0001880307249512
Stroop EZ-DDM v (congruent),stroop_ez_congruent_v,219,0.9,0.0093740253735203,-0.0001359110581108,0.0004864148003842,7.583177078554801e-06,0.0003379667215974,0.0003105756536757,-0.0002503356385883,-0.0006548220591178
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,219,0.1,4.249462377054237,0.0326923036831325,-0.2495557578403051,-0.0817401246557591,-0.1232243299927323,0.0617871575370329,0.2983066819355256,-0.2241346255794413
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,219,0.3,4.930616534826796,0.0870239544609894,-0.293177274182912,-0.0219587277827916,-0.1207724609443206,-0.0452900257531946,0.1163891259385355,0.1317340608844129
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,219,0.5,5.281153461870189,0.1117457933285749,-0.0576452994055329,0.0628835258637629,-0.1927423630742845,0.0945837184754257,-0.0096850888662368,0.0673802328609833
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,219,0.7,5.963423795979051,0.1447995265196152,-0.0062700707728614,0.2486837834558555,-0.2287861455916159,-0.1155077858138277,0.0338573803825919,0.026605169901497
Stroop EZ-DDM a (congruent),stroop_ez_congruent_a,219,0.9,6.73330251013366,-0.3460441943154179,0.2919585252339563,0.0984982397473806,-0.0101125984875488,-0.2972135097823469,0.0059151916259242,-0.0945613138371564
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,219,0.1,376.01853977287504,-3.724428935316102,-71.91721023356024,-2.410288498282144,-5.631389015164423,11.473473480677006,4.023458355024919,-23.72074265899832
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,219,0.3,451.6822822434997,-2.508431066124292,-72.07900864974111,15.538872495830912,-16.52784307468643,7.445176252600315,-11.411876402148163,4.9273233801644025
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,219,0.5,511.8549773883848,-9.126478777131585,-65.76572118621644,10.198925888041384,-13.19904448897782,-7.263009880286486,-17.947837591519047,26.498488305627514
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,219,0.7,564.473488341339,-5.369119832772331,-73.264580685699,4.695705846033727,-0.5039212184339625,-0.3718576620575837,-16.672998376956063,17.18260931311742
Stroop EZ-DDM t0 (congruent),stroop_ez_congruent_t0,219,0.9,660.2800428499783,4.22042570184206,-82.99739713477396,0.7705903547417047,-20.718455558468087,-3.147408151617087,25.96193223014207,-1.0209403970526958
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (congruent),stroop_ez_congruent_sv,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (congruent),stroop_ez_congruent_sz,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,219,0.1,0.0048729079921735,6.631540314929456e-06,-0.0001394818940796,-8.90884299285488e-06,9.04839507334718e-05,3.129815500512043e-05,-0.0004535357426475,0.0004855199346903
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,219,0.3,0.0056745352551469,-8.016558933158233e-05,-0.0002523322496171,9.166512564294755e-05,-9.00872739623808e-05,0.0001935343348444,-0.0003970152448266,0.0001965724380008
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,219,0.5,0.0064307551712947,-1.7078238851972016e-05,-0.0004925131752236,-3.168191868548275e-05,1.4590526229336356e-05,0.0002234945670926,-0.0002023892241118,-4.274006884818834e-05
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,219,0.7,0.0070580731066805,3.6941631219470496e-05,-0.0001759154939083,7.755053830637741e-05,2.135533829516712e-05,-1.4855662976431364e-05,-9.84895186282834e-05,0.0001566416489948
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,219,0.9,0.0079114996526239,-3.819417336182123e-05,5.3324947123960246e-05,0.0002144041890895,-0.0004623198252464,0.0002376610579441,-0.0002536511150007,9.829911126376356e-05
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,219,0.1,4.870711215649387,0.1609848408014781,-0.404102147240472,0.0808981024609772,0.1317009618933953,-0.1831230504406754,-0.0117732271715666,-0.0948806727223075
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,219,0.3,5.48210952930274,0.0535135335664707,-0.3411588426224491,0.0088208732908802,-0.123698289072204,0.0924096949156907,0.0483136641297412,-0.0161077728748308
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,219,0.5,5.928015517722632,-0.0419288215679091,-0.23822260465212,0.0126736193464399,-0.1769240017224546,0.1132636652043809,-0.0144819595107211,0.0651347168845153
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,219,0.7,6.259023291750035,-0.0086727191134461,0.0318088787413185,0.0913273133138115,-0.2963669623107088,0.0777393292366958,0.1743394881726223,-0.2038904450950139
