participant_id,prp_t2_cv_all,prp_t2_cv_short,prp_t2_cv_long,prp_t2_rt_sd_all,prp_t2_rt_iqr_all,prp_t2_rt_skew_all,prp_t2_rt_mssd_all,prp_t2_rt_sd_block_slope,prp_t2_rt_p90_block_slope,prp_t2_residual_sd_block_slope,prp_t2_rt_sd_soa_50,prp_t1_rt_sd_soa_50,prp_t2_rt_sd_soa_150,prp_t1_rt_sd_soa_150,prp_t2_rt_sd_soa_300,prp_t1_rt_sd_soa_300,prp_t2_rt_sd_soa_600,prp_t1_rt_sd_soa_600,prp_t2_rt_sd_soa_1200,prp_t1_rt_sd_soa_1200,prp_exg_short_sigma,prp_exg_long_sigma,prp_exg_overall_sigma,prp_exg_sigma_bottleneck
asKxydfXDkZAk89VaD4hwVovkzJ3,0.4098297638578879,0.2814540429991017,0.33624845852476404,520.2452206298186,750.4250000035388,0.6401144229863451,432418.8255857955,-12.149517317883975,-87.28000000018642,-12.093320697381289,505.2904101101008,376.9252909774312,386.9793781484265,389.8898344732324,536.3214807113984,368.61857757235197,399.29018364774737,364.7693540373934,266.5057246772131,439.8735704721762,363.38429038442985,118.37676467986996,140.10186760663404,245.0075257045599
azdL1gX79EVd9iepyCAVQrqIaQF3,0.3951077534291126,0.22977030383736863,0.49430984642156695,363.9550267164357,510.50000000046566,0.49539284900218516,225990.70112073122,5.086634741442863,1.9699999999348887,8.217572710502672,296.8284096317637,231.85253055310602,245.6346374166134,214.96111800269202,227.2980399410506,221.15468602654522,299.7690816592575,278.0386355894662,271.3637479392682,236.10012610561043,130.61150715549152,10.0,261.2928319357311,120.61150715549152
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.47636354982436646,0.33631880683066623,0.6687337500693141,303.4084320829894,332.20000000006985,1.430189797731659,143599.89294118542,-66.79687151501933,-202.19100000003823,-54.382544340245616,222.9513677485452,237.81201391232568,290.234172241731,297.3614686751392,320.4835073185638,364.3106676072887,285.00256373117776,330.08239043636144,298.4075752184247,498.6041073333387,94.3102035636006,10.0,93.8801847556275,84.31020356360061
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.32225539619737226,0.26672476417906066,0.29562074000873984,374.7796173058252,506.3999997973442,1.0446925867323387,253137.18611959368,-25.925147810979553,-78.62000001668923,-27.699982770992992,373.38005851765047,306.821833349302,341.59680130531115,256.2357438757927,430.28962693899905,363.30504364818717,319.40207877222764,333.0200828753859,277.9980486473182,583.0819195507277,158.80573282334328,58.42451152290937,108.46615778355608,100.38122130043392
c0hRe9PCPPZs3HWFqhIQargNlp52,0.34215569141872,0.303597146623724,0.3936275477635787,475.90099072146415,568.1499999761581,0.6197992203223948,413804.6018307687,-8.565129057801357,-184.6550000810624,-8.515025390439598,460.78647039421776,475.48062440217717,490.9162150911293,451.61582914536507,356.94489254065576,349.2565944254446,406.3892747478206,386.20617767458856,401.832713970433,389.91821666872715,197.97840563556437,10.0,311.66260171318584,187.97840563556437
c8BtRUVPPPZHjyhX2rn702NoUld2,0.5413980087403792,0.4586518962872845,0.535427982968532,635.730983368186,831.2999999523163,1.0273801490647763,422515.84220271604,-77.07390182591854,-386.55300001323235,-76.88642889371245,426.48456036888524,379.0731531570011,744.6916009564429,734.0199016966404,680.5046835491361,613.2187757650429,622.6285938563002,467.1315391067513,510.1611364535235,698.2875727062752,10.0,10.0,74.38164395678747,0.0
cC0BEsQjfrcuCyoaOas9zJT0MNs2,0.3406968161409656,0.25705306957155505,0.2609354189858876,421.370859619311,639.1500000953674,0.6721049039046262,347646.46334958234,-10.2764449914986,-55.665999975204606,-7.292489477832171,408.45446362940777,369.79116828710704,282.70163723916517,285.37228607307696,386.42515761723934,414.0435171953712,479.95906346999277,454.2777772161146,224.20520054827497,429.36319948438563,234.44088948222392,142.08981739390552,250.01703394537253,92.3510720883184
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.4351391391445368,0.33544657367358766,0.32939663722385726,447.7870550960432,535.8999996185303,1.2069332959237138,402803.8971541713,23.717276156197133,-0.7060000371935005,10.042932239378782,365.7291006187701,304.3113713038877,513.560741813034,454.9325952539393,420.13825001755134,365.4791032171943,296.3533626623374,286.3164090117895,219.2089703115744,401.15216833266294,204.3131246317524,51.23975125341782,117.07928132748816,153.07337337833457
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.44593328918587416,0.35571087009225255,0.34923497904399003,331.48782190190667,384.6999999955297,1.3256554441238702,185045.76340033888,23.89353993331968,-30.024000000506707,19.61471018390859,291.7746961027688,270.4993095682104,352.97734947197137,309.91271899020353,421.7366603024554,403.5749559720401,206.75547879384544,284.2946329153464,176.3985879153004,472.5239415473747,116.03558040784344,28.76076366313144,35.62452472855135,87.274816744712
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.4170225901160423,0.25402894669940346,0.19763809096072787,359.748012551863,505.39999999990687,0.6747555569537177,210612.36378150777,-33.741011224930986,-85.42999999988835,-30.06780303323502,252.47209789864127,227.37632627426976,322.04719113078636,316.4385069449424,264.207826080789,251.23474429129485,216.7554783002589,220.11372143116208,95.07709762484542,148.64023382759723,73.9543189076193,33.25576673300531,34.177917946888975,40.69855217461399
cfoKz0AGhvYmW0DJmVKAZ01jh752,0.5304899042580316,0.3786973284739448,0.27412697215629955,420.2940062645248,494.8000000715256,1.6651822463470214,361460.05811859324,53.259819498353835,51.068000000715024,57.623463841466474,317.2675867198694,308.37449963137817,414.63644255704537,394.65712941892036,572.4247846117983,496.8303501108829,310.03492082042857,400.50954632837454,122.67067784803922,152.35837418542428,43.9606407300676,21.903802110892123,25.6584762786186,22.05683861917548
d9rwc0NXArcNlJvFsgKhQqkGxJq2,0.5164050922941519,0.41015960460602274,0.5890664878668234,566.0344384190605,688.3000000417233,1.045804585614217,628573.8401900552,-9.339963315395943,-16.781000010967308,0.659841735921443,514.852448270315,404.2929305556546,559.6560164892547,464.07375004660736,663.6308121064988,615.9798379722282,413.81333094484455,385.7582069962732,502.37382896241127,702.4932428817809,168.53768787671726,10.0,70.09721621580452,158.53768787671726
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.44262891108796293,0.3203748319220032,0.4581288271723548,490.2673848148135,717.9000000357628,0.8266928532054298,414404.39067065396,3.7171820047348687,40.11399999260899,13.308106574253605,478.8894064627019,408.9438810316803,454.58696242704474,405.52032203956026,332.1807081146756,315.3408837863364,433.85300852001785,459.6993421166374,331.3384019093615,551.496258651391,290.4945845271729,41.06335051377042,219.03604965183615,249.43123401340247
e7NIVznoeNMC7bBejXnMVvFNPfx1,0.42242648635803426,0.376707728671682,0.37026308035759964,399.55531401884724,514.3750000149012,1.7842961283063772,232047.81239578032,-15.42371040319471,-7.552000008225619,-5.668730867460622,497.1049631635374,490.6696795515019,386.0844109618369,361.6467138356173,314.01186950468775,296.6611916829176,277.3903296837426,302.11881288692723,269.56386460135593,317.19355082030415,12.879356759883752,33.90462853117308,78.6143383933131,-21.02527177128933
fEL2NrgSd4MmDtLCAcMvCJQXTME2,0.45072247985902675,0.34475212010451056,0.36677174907345017,511.2372043804816,682.7749999985099,0.6565691747150213,490366.88459520973,11.267497147914625,-12.097999998927126,4.726737915898452,438.20310319928313,356.8988990988213,548.0331086127769,412.2439075713753,440.4933163377456,400.49777604565435,275.60878698303674,196.17855260440774,230.3645516134607,324.1430540455797,460.8105934678314,140.5460265549446,234.9482152256172,320.26456691288683
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.5203464839808217,0.3729533141665405,0.5050449150878707,456.2818979153894,720.9999999962747,0.7215020489691347,328159.7319252839,31.907720486569684,-80.9079999968411,35.358502547323134,356.56264016665824,314.13858716685473,478.1579807644838,433.15816037828637,505.1784016316215,482.49049128731235,329.7094487474642,354.7497451718629,239.4944030895473,427.4107493917742,293.91438718726874,10.0,100.28753783968791,283.91438718726874
foaW7wtvY3XLNdguFUK7OvOefP93,0.3727528030438717,0.3059258935810606,0.24190518780381154,358.77330936090516,459.6500000000524,1.2991794430526253,252867.61111111112,-14.462152031481377,14.076000000013865,-13.875343400031737,323.0104395495198,260.7641328308415,346.59948711212735,282.15289039331645,417.43244415686,312.9185806209478,201.66046039377045,274.4077627760225,161.09413041372912,205.8710863373626,188.86784194308387,143.05811004543696,138.41197530296918,45.80973189764691
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.4657518955866317,0.3474041496812236,0.4215879732934806,421.83357108423,565.4500000178812,1.0345115230809434,299076.96468652535,28.65844246184588,178.35899999737717,28.86254730183966,445.4687122137405,358.4842069741885,301.9660829307464,213.2241481780525,326.6544411322743,269.73540511758364,465.9066007163618,446.3613382675871,242.5377280436771,366.36615716277134,65.5418921519294,92.16582749893436,187.96663270769565,-26.62393534700496
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.37843898518602237,0.2897417815929052,0.46576948738386265,415.8776864073565,638.0,0.46517604268083634,302158.7448979591,26.905465955388944,-5.9499999999895685,21.453841384963553,379.11727095760506,367.414607863029,329.63144890202904,283.23103364752814,396.45838701126695,461.9126455351321,419.12028843337913,521.9765883864432,341.2129207840049,534.2477030246713,352.4784805221971,,225.86218971633733,
h52Mz0cZjnOsmXT02EgU3JzzRKs2,0.3957528304434667,0.26620535101797815,0.3701394696128133,247.5234386757301,319.7999999970197,1.233578031752887,81751.48422425498,-4.064462968793329,15.175999998077803,2.926774806556078,159.03995470756428,156.42886069546833,232.76393519061816,149.8183057675418,316.51214265761024,271.1019946846176,150.9937983969265,153.15759186101855,174.357281656443,490.209634171686,119.16250360458908,46.9672562226806,45.748442255619885,72.1952473819085
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.38492933641983956,0.3475755205844825,0.2677498702818146,480.85168318308087,663.400000035763,1.1141955956094824,412514.7170538181,-36.29816712455332,-42.631000017523846,-47.48005175175763,499.57281133737087,487.9392311801069,449.29316427928705,461.7470169606253,463.2864251108771,480.70303216416187,476.9612600173394,462.2390796573664,237.99775969369588,320.24609652011054,157.45022448652486,94.3681872920014,163.29552109188006,63.08203719452345
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,0.45814490637812194,0.38751478528077554,0.4154249293003965,487.9027655324007,676.5499999999884,0.9606857146518791,408342.05432203744,3.4237742125627304,3.677999999974891,2.6172927365387837,519.4566634467935,513.9455218232376,440.12096056374173,432.88896807097257,511.0287756015001,606.3660660149787,361.0117548970953,498.4657307824784,313.3947604688718,630.2879067656463,164.53886576821293,113.7118889295348,145.31162536148597,50.82697683867812
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0.43799359104356694,0.3280128968603526,0.3894179469934591,322.1405426776749,405.50000000372535,1.303331658487601,163502.05499993116,-46.75490719718027,-135.08300000019378,-42.81455990110952,245.73854784071239,183.80296791493092,333.1133111472446,255.19245856629325,322.4746108663613,316.51924532672757,318.3347290358034,307.9004591636795,192.6661518498172,323.80411281846557,41.70529937874375,10.0,66.67545788242806,31.705299378743742
htPWXDgfuheOJbl6ihHore9XuDp2,0.42266720590479,0.2753217206162062,0.40334843110123897,445.88693892950454,683.5750002861025,0.7425387679408944,273798.82125528954,-67.52531452978762,-208.04799995422337,-44.76992280251833,313.91826550767286,255.08305910205607,423.30666115621153,362.8114545276851,461.9868572433745,286.2015068348178,288.47724761442896,265.9018049626941,277.00320184171335,387.8861482109917,288.20006790305564,46.82972760919179,57.21632675915442,241.37034029386385
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,0.37764968565941753,0.2540392010894192,0.48119303114614526,537.944493442181,714.5499999225137,0.4079681490275505,627809.5317763573,4.0398776556650535,-103.55800000906001,3.96898004929539,471.1316744409067,453.4315495667714,342.0924101258383,312.0804613078589,570.5181966948903,560.5610411436816,464.79936702250313,483.09050420322035,461.8804534527647,576.3438948373163,309.0775263974771,42.3305489340182,415.448910521728,266.74697746345885
i1tBstVkNiVP0qro7TgGD08IGGa2,0.4533470103818237,0.2902803395513238,0.4688234364294024,567.8252675014106,842.4999997615816,0.541258740569984,619170.7339790815,-19.500069219939505,-35.8830000686648,-9.817619972191192,463.34304554316134,448.65213419809817,388.05489000218705,400.9407531512328,564.1902977730018,541.1828960011159,599.1072507087453,695.3792933671133,337.67594039427297,571.5695141863783,399.3059001052762,10.0,348.97883038201155,389.3059001052762
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.45990356950692585,0.3229225298966763,0.3652387964093368,547.97084470111,744.25,0.6912605907345909,420925.887850485,49.937183524114616,124.97999999997926,55.27051890028429,477.9687422594443,358.71687229125035,404.4413264755106,379.9314219375673,700.4773372494083,488.46628384932274,474.08926212109554,451.3371525771649,300.6958833867114,453.80556461574685,298.9987898437449,215.1100173651785,204.61713848488324,83.88877247856638
iWsc4pghIEWOQUZKuQJMfe516UI3,0.4386810056244135,0.2923260297403898,0.3590845647856915,342.81567989828505,466.74999998509884,0.928706136377168,259313.52797877457,-11.953734199498525,-113.3060000014306,-2.638755873796904,331.773118270429,303.0014212531731,265.0468727855109,229.2266985868608,330.73185181819474,332.2867458231259,145.21848681934856,195.93703052087642,177.74685957070088,353.38400385496925,124.06529372784944,85.12668274772594,139.61452779862285,38.93861098012352
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.3551844076429564,0.3083691468893354,0.3177196383790232,358.0741515550209,575.6999999284742,0.8140687004686971,240490.50095284847,47.35119713897888,-34.55999999880801,48.33338320439887,335.5829458127508,347.8470173308334,398.85704802936743,399.98102854017924,316.56278368079865,300.4872625953302,204.13428018365278,287.0978412047502,257.72173814613353,482.9865195535529,285.49479340833494,10.0,97.09795860184238,275.49479340833494
iZX3U88SSqYAtT564nBPgHUBsei1,0.37782385969918925,0.30990045412514833,0.18012967683106115,399.8344194978934,540.375,0.9608370636872455,305046.66000374657,-15.17045316195228,-73.77399999469505,-16.02217127808214,303.35500127165886,301.15401789223046,459.24137900740885,280.041489302089,293.24388836505756,260.7709465466402,395.79620155170096,351.10545013623687,113.5725800136816,333.4383899803013,155.90186101516127,134.17173294595986,250.38470175692404,21.730128069201413
idP8RVfm74N86O0dszLXANIpjXv2,0.49130336090943105,0.4178676378901763,0.43223715036207827,417.653569347819,486.39999997615814,1.2662844925947034,318830.70518197044,48.714261547516934,-40.452999990582484,47.04201573676154,496.57580982076166,525.0533436744339,377.02316167946077,417.93921783363356,384.63290761876823,427.63360770917194,191.27740082965568,335.7772524774692,226.19690473848445,498.3547682159031,106.63416551493064,116.9168056317794,162.99361210966134,-10.282640116848782
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.4582506968526746,0.3664055977414356,0.6354294205405968,494.709995152742,683.9999999998836,0.8364035041994987,479804.3076922991,8.584109325539549,-9.349999999997,7.613404057536764,380.2677229604661,256.68222812217164,469.38508677181477,321.8644977948311,483.62903089630043,411.03480710058284,578.5016944887012,511.9360739971799,516.6394205339715,557.2054015146457,154.57661692293647,36.19790241165202,139.54401551267242,118.37871451128444
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.4548692896054115,0.331694083446394,0.26107096657895384,450.653611107,627.1999999880791,0.9968729348552143,327578.94833965576,-55.720020956663404,-187.76400001108647,-55.805857638071366,371.65727039912315,335.52469358311004,438.35210260411463,480.81499819375927,523.8340774072384,604.3986164968848,372.8834860930977,492.5830578275468,163.80614025166105,383.68758092338334,125.2242046264872,69.65835703933566,66.4444795703748,55.56584758715154
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.36459063573275946,0.26892927697533264,0.1899922308517689,324.5069071697802,494.5499999523163,0.6028565338559637,172152.99420632134,-19.903571850816473,-101.16300001978883,-21.135916246881767,291.78199397691463,213.61916435046217,255.21037884154572,177.75067018650685,288.1802495673258,219.6052774156274,201.19366544287425,152.67107297366854,100.59545789065709,113.7966979904188,66.5427237200142,102.13928254850693,139.8977935803503,-35.59655882849273
kI0YdycDU0X5hcoEPjEON3Ionyd2,0.37958359715873147,0.2297000537357813,0.49817371929712606,629.6066686248647,866.5,-0.040907445021357604,627475.732298955,-43.34662328205882,-103.11600000858299,-40.56561057596807,562.7441028440232,552.3265437178898,272.264638337224,327.87119931149977,570.6784416702573,450.271140999513,625.3305155044353,472.76228960758687,570.4500620745612,526.4304460736743,284.35387597854776,145.8015173191591,655.430969575373,138.55235865938866
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.481020978928501,0.2955737999539675,0.489240693585529,494.60875737751365,727.2000000001863,0.9009697219000429,486927.4770535647,49.35493962869566,133.4149999999997,53.45239833693011,446.1126951752764,393.0427837930442,344.1162688339258,376.534418713852,506.7853605423895,495.47871585530737,403.96930432963916,426.62275354294314,308.6343008482287,434.29195535965323,182.57915974392355,10.0,79.60214684432461,172.57915974392353
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.41178155088901575,0.256430469967281,0.2520696038361742,417.75924640290805,607.7749999985099,0.9361179092336732,347467.28033621627,-12.982296178011794,-53.28699999690042,-13.737704838141083,381.69944050333453,403.26212316659235,277.7127652819522,322.197634012301,451.3677706110803,425.5142474298972,279.5776037244952,332.59537925907364,164.95854991045633,326.7459689777189,252.61570364385227,129.86068215367908,151.98891640154716,122.7550214901732
lHDkoPQu5reNCO45npeYSS9eLQl1,0.42803524251953984,0.28332420119521506,0.22306105678505944,526.6129053823689,734.6750000715256,0.8594722780400965,434014.01631804195,29.725201390638517,18.764999933242695,20.365524461392248,407.941148034741,434.32140330755755,482.38781987896465,455.27686414633683,336.97587291178127,288.85716016370344,513.3021105384571,398.5292694634206,139.57512221265193,221.9204704642629,227.68580544886328,136.13519026445957,306.8429757943331,91.55061518440372
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,0.3985710934383122,0.23243193706909515,0.3483314906194892,511.31992410082046,808.7999999988824,0.2973564706029649,434569.8867536581,2.3294661065088222,86.7270000004767,25.83124851599234,424.02477392780156,404.86099401681463,334.4890947494893,344.6923237083809,452.3400522014862,455.7601695580373,424.66303307448067,355.31541284970547,267.493911315193,277.0547346904368,366.457067845025,139.77788293410634,468.8718189384659,226.67918491091865
lpzDdvuMkKWkPxu6xeclmdctEp42,0.40637449029009737,0.30697942219968644,0.426334937184416,402.96166381511637,624.7000000476835,0.7795146327552196,298288.544020739,31.202893589409044,1.6880000114441478,21.192399872469235,406.8009266297357,405.1827938801641,338.0550679253669,336.2902523207967,304.4698555130079,350.887636763085,362.70570458934947,484.7206031659185,302.00791794973543,599.2408535902753,199.6532375087702,10.0,79.49617404374955,189.6532375087702
m69r9GQTk2b51mvxrFLt4fZeJi52,0.45196985818346525,0.38329189277590453,0.21689109663425707,426.67628574956933,618.9999999999127,0.9645650147642971,303261.28037382953,18.600680521970027,23.959999999988263,26.515018143306744,402.6325868580399,398.76972315517844,504.2912754313709,511.3286241789878,314.5877650271302,338.3120354544637,403.3318889552861,407.77271240270636,129.78574621640897,240.67924302631215,343.7628942653296,63.45947535431346,67.06574708646247,280.30341891101614
mUZzgdWKnPb2txOkJg9FHgqX5792,0.4625497235232039,0.32467653801568774,0.3147258444335909,508.16396395099235,533.5999999642372,1.4204992867831605,506723.83903913456,39.40771813794151,-58.79600001573564,39.62098642878772,436.47030587693354,398.5856862328247,394.6017849326178,351.5297945499103,699.6231451297185,657.5363867779952,390.43083192997557,348.7516307052398,231.3506765233204,498.90977921424656,169.7150585341885,10.0,101.97528954642742,159.7150585341885
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,0.3714652724342996,0.24440652090271492,0.4125359536500826,485.8039269403628,667.1999999284745,0.33651480308595627,505953.9205421553,11.126217113116278,56.0279999876021,7.558508417798696,325.1008708562938,365.96108401575293,410.50541628698664,418.56120754528854,585.8924386366502,586.9277142805777,447.6343166853212,507.62160346296196,386.91943538065095,683.0373561762273,341.47361763927006,10.0,408.9376294433581,331.47361763927006
mweMgSlGM2VxThhwnupYxYzUbR23,0.4101250989141187,0.3080839996979918,0.4473722966086707,410.5486591455902,615.1499999999069,0.896514724439741,280518.297478247,-2.9852225242859247,48.17800000007732,8.59375704266032,411.8324710239871,396.50437446804966,342.8977098430289,383.687869062603,304.45210657717905,290.4551660381932,346.70633858842035,373.3905983454867,318.3836791889792,471.11298554056236,195.9843830596032,10.0,94.16768678480926,185.9843830596032
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0.508233040275909,0.3564771405337441,0.7108691060866348,476.9140867292049,639.0499997138977,1.1173003806198176,455787.9883460531,-76.83122646831447,-261.04000000476856,-75.95854558264453,316.45809001864103,313.9819134197905,462.6444798663677,367.3610983247444,447.9256462362117,369.0059317076487,507.0587565938237,481.57107191349155,398.6646668637457,586.351346492806,216.5055303566153,10.0,96.76693330848896,206.5055303566153
nHy6rdfyacWW9BnyDb1dNvNYWfh1,0.44027427958849846,0.40143753886795036,0.17956813246833828,390.53209148060535,371.39999999850977,2.059328815845969,249675.55428551044,90.87614174193209,90.24700000047677,86.87550789706118,469.1407240761062,397.2448539464153,327.8192834556499,384.57925047304303,264.8801230351387,266.99763432850824,570.4367726899386,528.0840299862878,99.2944434500904,336.7817443584744,121.19284157838294,,138.67389827731205,
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.3766000459063811,0.22241216761439053,0.24945796066803766,445.740180474543,679.7999999523163,0.31310225023027005,400208.67920355167,-23.59437319114239,-1.6309999644757218,-22.12813893613723,318.8074997818139,238.1982776404283,347.12431042145056,322.9744060220068,235.23073959175494,185.59858253838573,445.97929775457965,283.58268126670265,157.3716883880638,175.1065489562886,310.46088376194695,136.03383846097356,421.62454782791673,174.4270453009734
o4jXmZcjtMVF2ZInToRpVHUhpdV2,0.49824854797014473,0.40387833103827564,0.5861666068402412,484.7123698901283,575.6999998092651,1.444581822400673,419789.93862296944,88.05155669857767,218.44100003719367,78.3672956146284,448.3381397384094,422.83082305818965,459.46187284347593,473.0947790525941,508.1182282151691,444.53335229490125,464.7621321807065,523.3983557223212,451.1944185338548,523.3439636312094,103.53613739793602,10.0,94.57217813651936,93.53613739793602
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0.4479247921532485,0.3170061416359506,0.3659839684037646,473.8414169494134,630.8750000000582,1.0492096211729307,389973.7558974508,26.308830918410926,22.43900000000854,23.650902276470617,428.8907143109625,421.82664409444095,441.8484061661988,368.67550504976447,343.3111897759273,333.4080949946423,449.2946180854657,373.18831464613106,263.7905698930182,465.0199626188964,223.93542290559887,87.73471110569861,92.43584832175152,136.20071179990026
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0.38404339822644673,0.33937369722261085,0.28041490597171137,544.2309117317833,733.0000000001164,0.84396920888296,504935.3168316723,37.93874174158,29.229999999997457,46.3657547066723,582.3643581247231,566.8301312217266,528.1872439825595,414.06055077233566,525.0067908463551,408.3240594789862,437.3984694218921,356.1057611972865,269.9176349264225,414.4773078651912,194.33710522090004,127.91017364070862,178.146671402164,66.42693158019142
pRQimOpZtsekBI2I1kbnD3pycmo1,0.5051126754988198,0.41624628298030425,0.19374147558557828,299.43481705892793,253.79999995231628,2.055557493452818,141807.13732455732,-26.17733595619569,-25.310999984741244,-26.086345103538562,350.0772697214994,355.80591922926453,262.4399462947232,266.64151934574556,243.33795879878804,216.25768645485456,265.259072455454,337.36900711381554,80.07951636164529,429.4457268222428,36.2863745821096,46.77174848310728,63.4808847734577,-10.48537390099768
pcbRW89vVJcviD87V3uxyG4I9st2,0.4622774649414961,0.34901694422882484,0.28110933257482673,345.75408892892506,381.8000000002794,2.2694499088757047,225144.85116072002,-23.936461594045532,53.24399999997104,-38.91997238620832,303.2607243743579,261.29071699523087,323.92614359391763,280.9548629228497,255.71807566300825,207.91375714763808,478.3811070883284,385.87657556715016,144.64246449860838,451.11133133725235,69.32157015454004,52.73775116004664,54.63190905008164,16.5838189944934
q0Atnpm0jZS5swcVmq0EMalQUKw1,0.4152142366322782,0.2570388612061481,0.2511446399530347,327.74120169175734,455.5,0.8414923661325567,180737.49549550196,-33.1981978853689,-141.66999999999612,-35.127851742052954,270.129422940825,271.5654005914892,265.7121118935431,275.56483119307893,289.97584464260467,255.91026142918062,136.381119597275,225.02940226568788,113.84843155689558,281.84235024141907,10.0,10.0,129.32042215911952,0.0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0.52192454587927,0.41998159725705386,0.3530202593598484,402.7138300564685,488.8999999761581,1.508738227360456,288777.79200102686,45.72405753339337,26.086000009775287,49.50877449411921,434.82078765509476,392.37326505989245,407.48869350637256,266.88059231875735,366.8592954378206,323.62940628530265,260.7519942970898,294.5613038701467,170.68850467729337,211.15832389427874,120.4045126407777,36.27960861676923,53.06683611025691,84.12490402400846
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.4722997122310425,0.2886279995594292,0.28587360783463883,409.30781152143186,576.575000025332,0.9852506634415437,283165.1589011775,3.854701926788358,35.308000005483514,4.701173127241321,270.83272249166487,227.54385804343116,331.2433922999607,307.03323821254213,496.90732381237433,418.9340567576485,277.0802885835107,241.3938907241549,132.89855637315338,207.53743907676449,306.6812523132508,104.40378649361912,103.05810607507654,202.2774658196317
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0.4197544995911391,0.32403994405225134,0.4300735967878497,377.23184240256387,478.45000000006985,0.9331448690627913,270852.8705504444,-29.304544152905226,-46.785000000028056,-34.37199589276134,365.45386973564973,285.7190656505032,362.24527067509274,280.01650544235787,279.99146523787766,281.9489952646673,355.577850226108,297.83102072279604,248.2403499511494,394.19157192347006,80.13237093904006,70.42012274747005,142.52806763982738,9.712248191570012
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.43626599430887336,0.3588206485299393,0.3309627886408745,597.1662040746262,832.9000000059605,0.7259931179858411,577561.2918372744,-76.8798933280964,-364.7259999969602,-74.2957641531754,498.7225260696872,407.00698782762686,650.9311586042253,535.4272354243429,519.3885668804713,381.69149495298444,579.70985427669,543.018772887499,271.3329472100284,467.6691577846906,261.7459828719888,92.51050783941766,182.11776112947248,169.23547503257112
rNe3cRPepZUXbJhmmfQZiGsVzX22,0.4376546555894771,0.3815349012777035,0.47022497547584824,426.7058397588217,513.6249999850988,1.2880497499177157,376877.26795534627,14.676363672855313,57.185999999940314,15.098130531550849,496.8530106385682,510.89804617434646,430.3784491301311,369.8110165989436,303.58240097708386,325.2956305580341,248.2648195505577,375.492565781197,347.8641387679111,636.2777716094237,93.09913690705858,,75.50341534606467,
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.3807588056456578,0.2358045963355058,0.32907008129528525,638.8270821218038,1029.6499999999069,0.15194311935998395,792243.3600000154,37.75418518414503,-36.37600000003587,35.848434908796634,423.2449792100458,417.72921868964954,528.2447443228741,424.6207750115608,680.849559496546,676.9939548905572,567.4700398932902,521.7598339640897,328.3839701757815,477.1343101211047,464.75689171974057,139.1032978463883,626.9488290887147,325.6535938733523
roaf78tUWxWSEjAUcUu8O7mrQbl1,0.45972833625277953,0.39667383151652863,0.5826307976807222,604.5895559503688,932.2000001072884,0.5658141651897821,502568.3980018661,-5.857168824989959,-108.02000001192124,-23.261078597759862,562.5961872631912,388.2242501416092,601.6279409405965,428.44169100552534,534.1142956983172,439.9419713833124,636.6689741335089,510.6144287965382,593.9391318056576,657.9450699032386,93.69759556823924,10.0,195.56466232229567,83.69759556823924
s5gTyWKzfkdHXNT3qicwPmdONYv1,0.3959211312240662,0.3037057898877174,0.2521659316311856,376.29442244086005,467.74999999953457,1.4072567417089057,259887.5710170418,48.626571052718894,31.57100000018264,51.11091792668917,275.73594633525465,259.12243283680897,428.8238939423195,362.82385642408127,321.2254091136347,273.0362353188762,153.26806434185136,185.8587647023454,145.55437850303971,253.69991170518085,39.27518909853651,88.69275665984924,181.79793420361796,-49.41756756131273
