participant_id,prp_exg_short_mu,prp_exg_short_sigma,prp_exg_short_tau,prp_exg_correct_short_mu,prp_exg_correct_short_sigma,prp_exg_correct_short_tau,prp_exg_long_mu,prp_exg_long_sigma,prp_exg_long_tau,prp_exg_correct_long_mu,prp_exg_correct_long_sigma,prp_exg_correct_long_tau,prp_exg_overall_mu,prp_exg_overall_sigma,prp_exg_overall_tau,prp_exg_correct_overall_mu,prp_exg_correct_overall_sigma,prp_exg_correct_overall_tau,prp_exg_mu_bottleneck,prp_exg_sigma_bottleneck,prp_exg_tau_bottleneck,prp_exg_correct_mu_bottleneck,prp_exg_correct_sigma_bottleneck,prp_exg_correct_tau_bottleneck,prp_exg_tau_ratio_short_long,prp_exg_correct_tau_ratio_short_long,prp_exg_soa_50_mu,prp_exg_soa_50_sigma,prp_exg_soa_50_tau,prp_exg_correct_soa_50_mu,prp_exg_correct_soa_50_sigma,prp_exg_correct_soa_50_tau,prp_exg_soa_150_mu,prp_exg_soa_150_sigma,prp_exg_soa_150_tau,prp_exg_correct_soa_150_mu,prp_exg_correct_soa_150_sigma,prp_exg_correct_soa_150_tau,prp_exg_soa_300_mu,prp_exg_soa_300_sigma,prp_exg_soa_300_tau,prp_exg_correct_soa_300_mu,prp_exg_correct_soa_300_sigma,prp_exg_correct_soa_300_tau,prp_exg_soa_600_mu,prp_exg_soa_600_sigma,prp_exg_soa_600_tau,prp_exg_correct_soa_600_mu,prp_exg_correct_soa_600_sigma,prp_exg_correct_soa_600_tau,prp_exg_soa_1200_mu,prp_exg_soa_1200_sigma,prp_exg_soa_1200_tau,prp_exg_correct_soa_1200_mu,prp_exg_correct_soa_1200_sigma,prp_exg_correct_soa_1200_tau
UbqFccqQZZgcqJIqCn3ErH9zQdM2,544.8932021765056,92.47743430958181,412.43466268301404,540.8674531709808,94.23572128718172,427.44224171662967,232.2941311487049,10.0,191.56349700161914,232.2941311487049,10.0,191.56349700161914,330.61093383505164,81.15600472822148,350.54083306737584,324.1945581245661,80.17728315852686,363.5309952470109,312.59907102780073,82.47743430958181,220.8711656813949,308.5733220222759,84.23572128718172,235.87874471501053,2.1529919276819633,2.231334510003317,551.8814356773244,113.52617848295766,477.3398188029286,553.918863214504,119.7465742526553,490.64491832339,531.1253394903954,54.928362635171986,354.26985536836884,524.0524057165037,51.00115445849269,367.91440196581976,405.0971621294534,71.31152428895446,125.86447190584559,409.6030532877893,79.30148985087871,128.19154872504808,360.26648490704065,69.5911853448983,176.05004969756814,252.16821880785653,10.0,286.6774986333963,232.2941311487049,10.0,191.56349700161914,232.2941311487049,10.0,191.56349700161914
UbwuSMtBsHdW3Ji41opk3GInMqi2,640.2935657232238,65.91969889837856,397.51413733923977,636.7239499299216,64.26262412177003,404.05688854439325,481.0745354492605,56.531492929523765,144.38433970206648,477.01791091700005,55.79564577393662,148.10734460507953,492.19655139879484,50.61107515050159,381.25496010643946,490.7669818952154,50.282072140309246,384.51138291247366,159.21903027396326,9.388205968854791,253.12979763717328,159.7060390129215,8.466978347833411,255.9495439393137,2.7531665702769454,2.7281353914067514,733.5938440726823,88.26179555963698,236.20809811628766,726.4879412676322,87.03439240215988,246.39844841923158,564.4527219793379,10.0,541.2504944755107,564.4527219793379,10.0,541.2504944755107,529.9942005577922,10.0,433.5679953081275,529.9942005577922,10.0,433.5679953081275,477.94353513241464,29.476785534360353,224.58171825407362,477.94353513241464,29.476785534360353,224.58171825407362,481.0745354492605,56.531492929523765,144.38433970206648,477.01791091700005,55.79564577393662,148.10734460507953
UmgPh1pF5GgcJ0YH7ANm2c0UQOP2,1175.9420476937858,98.94294861537712,399.24293427787893,1175.9420476937858,98.94294861537712,399.24293427787893,431.87442204910735,113.5518919864213,265.4053499261979,431.87442204910735,113.5518919864213,265.4053499261979,981.9743884883638,419.06349838735946,300.55375620000683,981.9743884883638,419.06349838735946,300.55375620000683,744.0676256446784,-14.608943371044177,133.83758435168102,744.0676256446784,-14.608943371044177,133.83758435168102,1.5042761360646937,1.5042761360646937,1305.6656133047443,115.30820938723991,193.8965724646564,1305.6656133047443,115.30820938723991,193.8965724646564,1097.9600001788829,90.51403241269217,549.5277760302516,1097.9600001788829,90.51403241269217,549.5277760302516,1072.3256696539138,159.93700042863742,285.1552664251438,1072.3256696539138,159.93700042863742,285.1552664251438,632.0575482744231,131.46161416747418,618.2460792830547,632.0575482744231,131.46161416747418,618.2460792830547,431.87442204910735,113.5518919864213,265.4053499261979,431.87442204910735,113.5518919864213,265.4053499261979
VwTymW8T68MfpnJvZ2X97ILqDWS2,677.5623077076605,10.0,851.3744057856696,1259.182066315258,521.7935901702147,274.07068009251583,,,,,,,644.8205455934747,139.6339607804238,652.1949405247561,652.6140631671685,147.02538600666963,635.9655782912107,,,,,,,,,758.0642170441416,96.7044376658906,828.9930070837743,,,,,,,,,,1319.0547135962802,441.70295624149816,99.27507072972868,1319.0547135962802,441.70295624149816,99.27507072972868,,,,,,,,,,,,
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,1514.0717382791313,418.75636827764606,17.334951823046556,1514.0717382791313,418.75636827764606,17.334951823046556,489.6906021337925,158.78432645649323,413.37558468406684,489.6906021337925,158.78432645649323,413.37558468406684,1114.823304477032,463.80077868869444,203.33210424793657,1114.823304477032,463.80077868869444,203.33210424793657,1024.3811361453388,259.97204182115286,-396.0406328610203,1024.3811361453388,259.97204182115286,-396.0406328610203,0.041935112922296194,0.041935112922296194,1539.604278444182,427.84117765343063,10.0,1539.604278444182,427.84117765343063,10.0,1501.9465090884783,409.95460616888744,12.261178806584486,1501.9465090884783,409.95460616888744,12.261178806584486,1158.0099232880493,314.75586868904355,355.2400681853501,1158.0099232880493,314.75586868904355,355.2400681853501,621.4875414674193,127.63803574309985,490.1458475374631,621.4875414674193,127.63803574309985,490.1458475374631,489.6906021337925,158.78432645649323,413.37558468406684,489.6906021337925,158.78432645649323,413.37558468406684
WbOfW9KmUkPQK8o5hlHJnJFdpp92,600.2456739972897,55.82288615299513,141.36501697675862,602.137839710707,55.40253315220793,142.4203992925444,356.96634281018726,54.046391953810144,89.95035071818464,350.18459199904424,50.70516875342369,95.05784144708744,425.1463196889708,83.13119733434158,224.56033812225178,433.7365797048083,89.04428887031585,204.63656946870807,243.27933118710246,1.776494199184988,51.41466625857399,251.95324771166275,4.697364398784238,47.36255784545696,1.5715893917929977,1.4982498773846094,637.9430387053527,47.33081174682504,149.6702819632949,640.3989693010434,27.51621986586886,157.55971612135565,574.1818033980036,48.794409112197066,121.43064658647874,574.1818033980036,48.794409112197066,121.43064658647874,449.32508677083825,10.0,223.07445818770395,449.32508677083825,10.0,223.07445818770395,372.5341779252003,15.738645226021207,265.03306711253947,378.3166870114149,18.02401044993032,196.94478943099034,356.96634281018726,54.046391953810144,89.95035071818464,350.18459199904424,50.70516875342369,95.05784144708744
WcTsIpSoEhYeIBSNjAbbdaNSBya2,805.2318695185695,103.75585952857574,465.1009462830094,812.0548919597536,108.89393408662463,439.90732503043813,460.3032740215755,34.72817005426309,133.35659659342946,460.3032740215755,34.72817005426309,133.35659659342946,463.52236336093813,36.296017990573354,576.1601752446992,469.59441707799203,37.148388445746825,562.8960523338961,344.92859549699403,69.02768947431265,331.74434968957996,351.75161793817813,74.16576403236154,306.5507284370087,3.4876485915502524,3.298729393729238,1091.7303088778328,264.764688385172,171.71507223186995,1091.7303088778328,264.764688385172,171.71507223186995,731.4149533488379,10.0,545.7946195175797,731.604038371,10.0,508.3914529685692,653.6881272435019,83.87101699230215,493.81533612364575,653.6881272435019,83.87101699230215,493.81533612364575,445.79744145383046,10.0,470.9096875855842,494.4588373669468,10.0,416.9630271532314,460.3032740215755,34.72817005426309,133.35659659342946,460.3032740215755,34.72817005426309,133.35659659342946
WeHQDy9BWldTlaQDVVlsJNCqwxA2,1004.6847589077171,184.99747916600595,325.7513567178822,988.2704394965514,177.729022459401,335.36823889825797,389.21754941535073,81.74598701786952,171.15926242806214,401.25904632866235,92.73743035103483,164.77793550662855,727.79488288305,304.6894562080032,307.3338720384111,724.956648265768,297.7295239567754,310.78788158222017,615.4672094923664,103.25149214813642,154.59209428982004,587.0113931678891,84.99159210836616,170.59030339162942,1.903206125667869,2.0352739453078477,1046.580763689504,223.56388066054419,325.30890343306424,1009.8104566889975,199.39194131145487,350.40640311504774,997.8782901531673,170.96056209166966,291.0976561275516,983.4936678189213,167.4835065363455,303.57451793643577,877.3909474264461,155.0858575799367,269.10576261228323,879.2597843269352,109.62434709530237,288.156989737756,592.5141925864332,150.24372276032975,215.39225126833165,592.5141925864332,150.24372276032975,215.39225126833165,389.21754941535073,81.74598701786952,171.15926242806214,401.25904632866235,92.73743035103483,164.77793550662855
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1179.0452080803352,288.15383691773286,10.000000097532615,1179.0452080803352,288.15383691773286,10.000000097532615,364.1426522441932,39.16429151927107,166.15872407027592,364.1426522441932,39.16429151927107,166.15872407027592,846.0134085864787,356.86029448612777,96.11609874079093,846.0134085864787,356.86029448612777,96.11609874079093,814.902555836142,248.9895453984618,-156.1587239727433,814.902555836142,248.9895453984618,-156.1587239727433,0.060183418917583706,0.060183418917583706,1185.5100228874735,269.9284466802593,10.000000012265343,1185.5100228874735,269.9284466802593,10.000000012265343,1172.5547580085365,305.47013926803083,10.0,1172.5547580085365,305.47013926803083,10.0,923.0977924684714,269.2329905518865,52.92786706469267,923.0977924684714,269.2329905518865,52.92786706469267,446.64626987003027,10.0,379.67686338129874,446.64626987003027,10.0,379.67686338129874,364.1426522441932,39.16429151927107,166.15872407027592,364.1426522441932,39.16429151927107,166.15872407027592
WnC6Uscb5VMIr43GASKiUCO3AYH2,562.9094605139699,79.00046947750391,462.7283449744814,562.9094605139699,79.00046947750391,462.7283449744814,245.23159689458947,10.0,172.84710224657093,245.23159689458947,10.0,172.84710224657093,314.04880244437686,58.119907661052586,431.60008881320493,314.04880244437686,58.119907661052586,431.60008881320493,317.6778636193804,69.00046947750391,289.8812427279105,317.6778636193804,69.00046947750391,289.8812427279105,2.6770963409868873,2.6770963409868873,635.399261678654,10.0,523.9012753909976,635.399261678654,10.0,523.9012753909976,481.4935142651797,10.0,410.4462624656382,481.4935142651797,10.0,410.4462624656382,340.5824859676255,10.0,309.1909536035235,340.5824859676255,10.0,309.1909536035235,347.8496588081145,26.548549994440194,261.34520764465134,347.8496588081145,26.548549994440194,261.34520764465134,245.23159689458947,10.0,172.84710224657093,245.23159689458947,10.0,172.84710224657093
WqoZv41KTtTCuPKBPyClregrKAi1,1337.6445031577396,463.782673684372,154.79721788716435,1410.687868174601,462.0152559767455,124.06942369947123,334.7765902941852,89.64069102580928,367.1520589830155,374.2011737838192,77.24318868466436,363.464548267934,677.5458458354543,298.3999625738547,520.237266258516,691.6523251622845,290.19774673126216,528.8695076631126,1002.8679128635544,374.1419826585627,-212.35484109585113,1036.4866943907818,384.77206729208115,-239.39512456846276,0.4216160963823583,0.3413522014477499,1239.9520768240982,461.71970827412827,250.76180411099304,1047.2100046636008,305.3991284506542,473.9605708058069,1419.2643406478992,449.11679229056966,74.79587003679627,1436.7984169572328,424.202173909365,110.38310279669804,637.6732478864028,10.0,594.1109101760458,637.6732478864028,10.0,594.1109101760458,651.6241124452376,249.9411805556312,443.1173144380752,634.1891058932151,248.6185563762315,462.60881367399236,334.7765902941852,89.64069102580928,367.1520589830155,374.2011737838192,77.24318868466436,363.464548267934
XbHvBButpZS4bapbJXJLAYcHnn12,1471.8224976757824,261.17155018394834,10.420774969110186,1463.7292212447287,257.2753896748021,10.0,473.8677547415193,87.51605658664528,269.3664006389774,473.8677547415193,87.51605658664528,269.3664006389774,1209.2637573717298,423.7570510520212,20.213641344432357,1211.6965850309875,421.6912359603004,12.437617872765708,997.9547429342631,173.65549359730306,-258.9456256698672,989.8614665032094,169.75933308815684,-259.3664006389774,0.03868624648207998,0.03712415496616692,1471.4888506622128,246.55666949383385,10.0,1454.2384250797957,237.27855909262715,10.0,1472.7790595613571,274.8281286822157,10.0,1472.7790595613571,274.8281286822157,10.0,1336.7267209540055,345.86976872147477,19.25460466561336,1336.7267209540055,345.86976872147477,19.25460466561336,631.3038588960027,10.0,452.34301972319133,631.3038588960027,10.0,452.34301972319133,473.8677547415193,87.51605658664528,269.3664006389774,473.8677547415193,87.51605658664528,269.3664006389774
XehZHBpwr5MYzUXkj0FAYCsFG922,930.2361778497824,133.38381005213142,513.2610289566007,931.4694292812104,133.70532275663768,495.66507720121507,472.8551333959967,10.0,281.7859479781875,472.8551333959967,10.0,281.7859479781875,595.7920611031215,138.87143275986256,585.6828891015051,598.5181275960907,140.86533489669725,574.1491059990791,457.3810444537857,123.38381005213142,231.47508097841325,458.6142958852137,123.70532275663768,213.87912922302758,1.8214571473107357,1.7590127568731126,972.0755553802715,126.8801351977021,562.068240346863,971.9371658745437,126.29706572140263,532.7506381605785,898.1934839436013,128.6116382128866,454.7092323738597,898.1934839436013,128.6116382128866,454.7092323738597,909.496425467339,221.08097162904613,333.75809053565183,909.496425467339,221.08097162904613,333.75809053565183,539.2003340892013,10.0,457.64906883024145,539.2003340892013,10.0,457.64906883024145,472.8551333959967,10.0,281.7859479781875,472.8551333959967,10.0,281.7859479781875
YEU5ox3jteVINfdSTg5ymqYcS9o2,593.8966158143811,95.22558251439212,327.9031912351483,588.5020017394287,92.51092428845034,333.8520931220887,338.68016035841765,54.51026268219634,109.12293369981384,338.68016035841765,54.51026268219634,109.12293369981384,357.5458221784447,57.09703259759856,346.0102897081335,359.536845488567,59.33294553723131,344.95816595986787,255.21645545596346,40.715319832195775,218.78025753533447,249.82184138101104,38.000661606254,224.72915942227488,3.004897138645272,3.0594127357360286,660.9262450028693,157.34187730155367,331.1283127925846,649.7623009429451,156.0054205036971,346.45531718236026,585.74864796533,70.31486311829354,265.80497810026526,585.74864796533,70.31486311829354,265.80497810026526,467.7159316095244,68.9196260446784,190.95517171072888,481.38442893335457,61.49657950873313,188.5072415110001,337.4055204430987,19.17207565337247,230.3157252766608,337.4055204430987,19.17207565337247,230.3157252766608,338.68016035841765,54.51026268219634,109.12293369981384,338.68016035841765,54.51026268219634,109.12293369981384
Yco8O7tmHlbsUBfKW2ywcZByGO32,973.5254420300828,308.5251990884714,356.5230962486345,939.9930977614953,289.7989712159478,387.5230874164286,612.1924102292039,150.57274053486134,234.5098793279628,679.9851819906074,179.73963375177576,128.6216263921134,617.1679839337712,128.95897550475914,449.9722953232715,614.7290895555767,128.29227934762147,445.54559589984297,361.33303180087887,157.9524585536101,122.01321692067168,260.00791577088785,110.05933746417205,258.9014610243152,1.520290306192328,3.0128921417540875,1186.8623370038679,433.1634907339466,252.1793522540831,1186.8623370038679,433.1634907339466,252.1793522540831,1102.6773724769412,356.0065511827241,118.32199546116055,1038.0385941063003,339.98660315467566,173.0454465265193,657.1298198633566,113.24930452106373,280.5716223312258,657.1298198633566,113.24930452106373,280.5716223312258,495.9965979380215,10.0,395.1821097853271,495.6040665627195,10.0,398.19769676139987,612.1924102292039,150.57274053486134,234.5098793279628,679.9851819906074,179.73963375177576,128.6216263921134
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,1331.3247019547175,449.9327790601731,242.95605874080195,1295.0396851968671,443.6039825870773,267.48839437570973,,,,,,,1051.4759504298906,534.3302500869165,288.0537752580434,1009.9896575602878,485.9170290320791,331.07659652489303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,722.3226779743576,94.64930611963253,379.82383054593026,746.0902816876177,117.2338544760727,369.7226689441682,527.9384612050412,161.53227979495097,10.0,527.9384612050412,161.53227979495097,10.0,459.78738829870656,124.0400519832759,398.6123957634827,454.6063921302484,121.85860299754401,405.0022513821978,194.38421676931637,-66.88297367531844,369.82383054593026,218.15182048257645,-44.29842531887827,359.7226689441682,37.98238305459303,36.97226689441682,755.2872234998822,10.0,310.0767651831463,888.5517764201884,130.02548585331306,187.53118429525378,641.8017047773019,77.02101101121762,497.1179837547173,875.3614807209117,317.42346238473846,280.2059591534455,492.242701014894,19.789065539680866,429.78517089099563,492.242701014894,19.789065539680866,429.78517089099563,436.01347290590843,10.0,194.43755639626832,436.01347290590843,10.0,194.43755639626832,527.9384612050412,161.53227979495097,10.0,527.9384612050412,161.53227979495097,10.0
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,889.8638403734763,10.0,593.6928543673182,889.8638403734763,10.0,593.6928543673182,544.4736722307521,10.0,268.9075998802064,544.4736722307521,10.0,268.9075998802064,702.2559907775463,142.63267207803693,489.9831919589384,698.3531099560972,140.64962730309847,495.4466980887769,345.3901681427242,0.0,324.7852544871118,345.3901681427242,0.0,324.7852544871118,2.207794999590186,2.207794999590186,1485.3271657498328,351.39865541057264,110.66065317394286,1485.3271657498328,351.39865541057264,110.66065317394286,885.8393229486369,10.0,485.28243393502333,885.8393229486369,10.0,485.28243393502333,738.2141945066745,10.0,511.2995884798684,737.6135424442834,10.0,522.5539052309396,758.4706216841455,138.12788482426578,172.66944241790407,758.4706216841455,138.12788482426578,172.66944241790407,544.4736722307521,10.0,268.9075998802064,544.4736722307521,10.0,268.9075998802064
aM2995jJmJWvr6cneaGH58HauIg2,1240.364981808352,273.4559445005535,10.999879104976616,1237.4134278750141,275.20111586979374,10.000000050110039,584.5367327269117,132.35528387593075,40.436811821154876,584.5367327269117,132.35528387593075,40.436811821154876,912.8549741604379,333.2483303257009,97.1344918289369,889.3377267178092,327.80330961126407,115.40710249604922,655.8282490814403,141.10066062462278,-29.436932716178262,652.8766951481024,142.845831993863,-30.436811771044837,0.2720263692802293,0.24729941851841172,1186.2561656518963,277.2481015532079,59.93828027661499,1150.035673192012,273.330104845714,87.96864568216753,1246.4904531527416,262.9639718203127,10.0,1246.4904531527416,262.9639718203127,10.0,947.601143048154,283.98403098521476,94.23918634969553,947.601143048154,283.98403098521476,94.23918634969553,566.4295554202017,10.0,314.0272827547728,566.4386247380014,10.0,300.034626693276,584.5367327269117,132.35528387593075,40.436811821154876,584.5367327269117,132.35528387593075,40.436811821154876
afdTz6deeYWf1qKNdUpKAYKN3hz1,797.8565137982215,217.74651663831483,601.0431023092377,768.6291496843278,196.82531898935858,632.9173541817574,512.2742200637679,10.0,373.57459716353594,512.2742200637679,10.0,373.57459716353594,673.6032799731144,206.03910586375574,555.0046647919437,507.4396468120359,10.0,733.3441173450454,285.58229373445363,207.74651663831483,227.46850514570178,256.3549296205599,186.82531898935858,259.3427570182215,1.6088971436302593,1.6942194651010805,1385.7138519895536,479.6117546180776,48.996667015080256,1385.7138519895536,479.6117546180776,48.996667015080256,646.8109775578044,10.0,711.2280396268761,646.454209570732,10.0,715.4066225980737,973.2472051071658,292.20278704201866,353.611788516812,1033.875997248544,181.09785513159392,374.9893570637796,497.53954343541875,10.0,652.5015755195434,497.53954343541875,10.0,652.5015755195434,512.2742200637679,10.0,373.57459716353594,512.2742200637679,10.0,373.57459716353594
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,728.5305961544099,86.88296917352288,566.6749976033382,718.396528501228,85.27367729180152,599.0903803801073,537.6761073306362,10.0,180.9847913391582,537.6761073306362,10.0,180.9847913391582,537.5407153623826,66.10260189933163,519.7197599655242,536.2828210057804,66.63305029039144,530.3593743524264,190.85448882377364,76.88296917352288,385.69020626418,180.72042117059175,75.27367729180152,418.1055890409491,3.1310641817489078,3.3101697438070143,1310.3585259968563,442.3304641910369,58.28857445790984,1380.281025884052,447.81680329221706,23.89988270151952,749.3736141271725,48.071440383019095,472.352035877905,745.1113626134959,47.15913918362377,489.51656930069976,561.1717102661944,10.0,503.79779070245485,578.872904108138,10.0,507.7464694800771,493.0575230815303,84.90797929133939,419.2774259591351,473.1423773388931,69.6894560142701,445.9739485664923,537.6761073306362,10.0,180.9847913391582,537.6761073306362,10.0,180.9847913391582
asKxydfXDkZAk89VaD4hwVovkzJ3,1349.3593603675697,363.38429038442985,230.14892749127912,1342.4378895864616,370.7231187015568,235.74902714499666,566.064237105059,118.37676467986995,212.3562689814247,583.3624007669,135.92131769893282,209.23622609228704,650.2312136038129,140.10186760663404,633.580978414106,669.1217250894103,149.65885387364992,605.967382270915,783.2951232625107,245.0075257045599,17.79265850985442,759.0754888195615,234.801801002624,26.51280105270962,1.0837868295350903,1.1267122885356178,1230.4493555076149,355.33636982220196,312.3464692992227,1208.167746408569,368.4866427012752,328.52774224144963,1603.6091946257911,378.7388873498089,12.624760027759258,1603.6091946257911,378.7388873498089,12.624760027759258,695.2445235132132,10.0,654.6257804383729,695.7347628167036,10.0,585.4298595360694,635.1217659321494,10.0,468.41772938082624,635.1217659321494,10.0,468.41772938082624,566.064237105059,118.37676467986995,212.3562689814247,583.3624007669,135.92131769893282,209.23622609228704
azdL1gX79EVd9iepyCAVQrqIaQF3,929.8472224498482,130.61150715549152,254.6281118023289,929.8472224498482,130.61150715549152,254.6281118023289,356.52910174831646,10.0,192.4477092087494,356.52910174831646,10.0,192.4477092087494,654.5936223750917,261.2928319357311,271.2288170651825,651.1361774374108,256.47994830567467,275.1837519776576,573.3181207015318,120.61150715549152,62.180402593579515,573.3181207015318,120.61150715549152,62.180402593579515,1.3231028462185122,1.3231028462185122,907.8566371427291,144.90842045105114,284.21401970451444,907.8566371427291,144.90842045105114,284.21401970451444,950.3282980333296,111.02849051017071,226.56300793165656,950.3282980333296,111.02849051017071,226.56300793165656,782.945249653789,164.2653326347999,178.47925588589058,786.6301243237506,114.96371268552693,180.76334621360806,438.06623620062055,41.12683582515199,311.674444841111,438.06623620062055,41.12683582515199,311.674444841111,356.52910174831646,10.0,192.4477092087494,356.52910174831646,10.0,192.4477092087494
bXpFswkI7TfIfL6G4FqWrbaxTGx2,530.817847219899,94.31020356360061,238.80795044722592,510.8271232340529,81.09910272245587,253.80248152275902,198.00330523391597,10.0,244.28127493921292,,,,348.5023272591719,93.8801847556275,288.0047464221856,350.79196804878717,93.53838767427763,290.48332325202506,332.81454198598306,84.31020356360061,-5.473324491987,,,,0.9775941709271454,,585.6167151281453,69.80952627980308,183.96256794122982,577.7827827890856,66.70623655184507,193.42423644140587,430.48728027727554,33.84923648086981,339.19200680756734,426.23736377362656,31.35479737177133,331.1884680247443,352.61322259477623,10.0,304.54267886710824,352.4685816576855,10.0,296.0893207476004,300.8105686029915,62.59853540189269,240.5339220923276,294.30435435774564,64.48943218025441,252.56393259831742,198.00330523391597,10.0,244.28127493921292,,,
biQ16yPcCKSkJQhSxUKcDc8gm8I2,985.9979819646154,158.80573282334328,346.80240282560254,1004.6417247533719,182.21842755136348,319.8069077036733,682.4649196617362,58.42451152290937,257.9181449907018,682.4649196617362,58.42451152290937,257.9181449907018,771.5583486338744,108.46615778355608,413.67298235705834,760.3263061031133,100.19617754502583,405.19317953031674,303.5330623028792,100.38122130043391,88.88425783490072,322.17680509163574,123.7939160284541,61.88876271297147,1.3446219646085973,1.2399550551792415,968.4551001620301,112.87886627379135,351.72413192900524,,,,1006.9650556432526,199.73136506674155,338.5123124800013,1039.692455891103,215.0727449093589,265.96839147815024,804.0324055177379,26.51956717300577,445.90430282261866,788.5040891365617,10.0,424.7490073521859,741.3173206737738,108.74501240029231,355.22520493929454,737.2769792208529,105.3240831693125,341.6086834468188,682.4649196617362,58.42451152290937,257.9181449907018,682.4649196617362,58.42451152290937,257.9181449907018
btpcu1rB1JeSTo2upeHGPdv8kYG3,690.1303636257966,157.9206650436734,615.7959268896366,690.1303636257966,157.9206650436734,615.7959268896366,,,,,,,714.1139156724962,248.3487824636685,447.7307956443072,713.7527753275612,251.24629359171155,449.86656554725,,,,,,,,,,,,,,,,,,,,,,,,,,,769.1337021028186,248.628286785508,301.0947405042446,769.1337021028186,248.628286785508,301.0947405042446,,,,,,
c0hRe9PCPPZs3HWFqhIQargNlp52,1103.969056349342,197.97840563556434,500.10311828837666,1099.3449741660052,194.30424086926809,492.16826078691247,583.7980090011288,10.0,424.82672625294043,583.1921364872244,10.0,437.7015804553711,1005.4942960952982,311.66260171318584,396.0286337122908,1012.0795464154079,309.9188260185617,388.0968390363311,520.1710473482133,187.97840563556434,75.27639203543623,516.1528376787808,184.30424086926809,54.4666803315414,1.1771931646094622,1.1244379338883719,1278.3497069788,282.3072434686087,374.4890629148641,1278.3497069788,282.3072434686087,374.4890629148641,961.7831074942968,67.64954981479856,593.5020761825565,893.0259379887117,10.0,634.4762208792552,1406.8984791245396,329.2774782366041,116.2613804546874,1406.8984791245396,329.2774782366041,116.2613804546874,732.9400440852901,10.0,483.03078407827053,732.9400440852901,10.0,483.03078407827053,583.7980090011288,10.0,424.82672625294043,583.1921364872244,10.0,437.7015804553711
c8BtRUVPPPZHjyhX2rn702NoUld2,706.5686940186253,10.0,644.6819562826939,706.2212931755821,10.0,658.7341300894572,395.1680534378367,10.0,550.7027850307929,394.7570868542609,10.0,558.0446871228149,467.05176072640074,74.38164395678747,696.6397368373163,456.7709661677637,66.49577890792501,716.4597533451101,311.40064058078855,0.0,93.979171251901,311.4642063213212,0.0,100.68944296664222,1.1706531613902154,1.1804325805622846,736.2095683389612,10.0,443.67766645832506,735.350662014809,10.0,463.82207330828487,700.0919320058513,10.0,830.7265554266935,700.0919320058513,10.0,830.7265554266935,477.17973126500874,79.56788352678142,695.8638306394844,,,,443.9549811641307,36.287495125211635,560.1638281486767,443.9549811641307,36.287495125211635,560.1638281486767,395.1680534378367,10.0,550.7027850307929,394.7570868542609,10.0,558.0446871228149
cC0BEsQjfrcuCyoaOas9zJT0MNs2,1133.920708373274,234.44088948222392,292.667296045271,1161.955443801398,242.10282857789952,239.3146278525495,692.5960032453264,142.08981739390552,158.32374985783946,700.4466275377504,153.03111065952424,158.7764731285662,858.4676464773755,250.01703394537253,382.9154386424986,939.616744751431,299.17178048921056,298.45247483156066,441.3247051279476,92.3510720883184,134.3435461874315,461.50881626364753,89.07171791837527,80.5381547239833,1.8485369144430952,1.5072423712218943,1161.5347177781882,231.78509256278141,373.88992051091094,1185.8594761729544,236.3194197388707,303.71206928550845,1303.0321601163832,270.4130127621147,10.0,1303.0321601163832,270.4130127621147,10.0,1275.1916936754565,372.26419803556337,67.24555333151929,1275.1916936754565,372.26419803556337,67.24555333151929,645.1041042194191,10.0,522.9178423537055,645.1041042194191,10.0,522.9178423537055,692.5960032453264,142.08981739390552,158.32374985783946,700.4466275377504,153.03111065952424,158.7764731285662
cEIs6U87xfbSL5eFTXDK77MmvNf1,934.3707867704314,204.31312463175237,379.744345019496,928.7956352228102,204.67673560969067,377.75973099532774,429.5511896373195,51.23975125341782,264.05756966311765,433.8029228923246,52.380607357937016,231.67771487768852,547.2400310319739,117.07928132748815,498.6737781197669,540.5293291291935,112.26464364298306,488.5307194913386,504.8195971331119,153.07337337833457,115.68677535637835,494.99271233048563,152.29612825175366,146.08201611763923,1.438111944694373,1.6305397832275819,925.4121547628579,182.84577470981287,336.90118765543787,925.4121547628579,182.84577470981287,336.90118765543787,953.8559011370851,229.05002167261026,414.25802910533884,939.3784631367253,229.71030708597416,417.7755385655716,602.3332873668987,111.72775840674346,465.9721584881083,595.5520904869611,108.44969988839607,440.1320954270051,583.6032600344201,64.64459690572758,252.33952165974506,583.6032600344201,64.64459690572758,252.33952165974506,429.5511896373195,51.23975125341782,264.05756966311765,433.8029228923246,52.380607357937016,231.67771487768852
