participant_id,prp_t1_cost,prp_rt1_rt2_coupling,prp_order_violation_rate,prp_t1_only_rate,prp_t2_only_rate,prp_t2_while_t1_pending_rate,prp_iri_mean,prp_iri_median,prp_iri_p10,prp_iri_p25,prp_iri_grouping_rate_100,prp_t2_acc_short,prp_t2_acc_long,prp_t2_acc_cost,prp_t2_trials,prp_t2_rt_mean_soa_50,prp_t2_rt_median_soa_50,prp_t1_rt_mean_soa_50,prp_t1_rt_median_soa_50,prp_t1_acc_soa_50,prp_t2_acc_soa_50,prp_both_correct_soa_50,prp_timeout_rate_soa_50,prp_order_error_soa_50,prp_rt1_rt2_coupling_soa_50,prp_t2_rt_mean_soa_150,prp_t2_rt_median_soa_150,prp_t1_rt_mean_soa_150,prp_t1_rt_median_soa_150,prp_t1_acc_soa_150,prp_t2_acc_soa_150,prp_both_correct_soa_150,prp_timeout_rate_soa_150,prp_order_error_soa_150,prp_rt1_rt2_coupling_soa_150,prp_t2_rt_mean_soa_300,prp_t2_rt_median_soa_300,prp_t1_rt_mean_soa_300,prp_t1_rt_median_soa_300,prp_t1_acc_soa_300,prp_t2_acc_soa_300,prp_both_correct_soa_300,prp_timeout_rate_soa_300,prp_order_error_soa_300,prp_rt1_rt2_coupling_soa_300,prp_t2_rt_mean_soa_600,prp_t2_rt_median_soa_600,prp_t1_rt_mean_soa_600,prp_t1_rt_median_soa_600,prp_t1_acc_soa_600,prp_t2_acc_soa_600,prp_both_correct_soa_600,prp_timeout_rate_soa_600,prp_order_error_soa_600,prp_rt1_rt2_coupling_soa_600,prp_t2_rt_mean_soa_1200,prp_t2_rt_median_soa_1200,prp_t1_rt_mean_soa_1200,prp_t1_rt_median_soa_1200,prp_t1_acc_soa_1200,prp_t2_acc_soa_1200,prp_both_correct_soa_1200,prp_timeout_rate_soa_1200,prp_order_error_soa_1200,prp_rt1_rt2_coupling_soa_1200
6ABZuv4jbjgE0B8TeyUk6nwVb122,-32.81391844977725,0.611957642254063,0.0,0.0,0.0,0.0,641.0450000007967,563.2999999523163,443.02999992370604,498.27499973765225,0.0,1.0,1.0,0.0,118,1461.3416666587193,1409.5999999046326,963.7208333412806,918.5499999523163,1.0,1.0,1.0,0.0,0.0,0.8018473504121373,1402.921739122142,1467.2000002861023,1037.7173912836158,967.6999998092653,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.9094626567347847,1309.9541666706402,1277.6000001430511,1039.408333381017,944.3999998569489,1.0,1.0,1.0,0.0,0.0,0.9004064960417713,925.1521739130435,781.5999999046326,934.921739122142,782.5999999046326,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.9363505810053899,706.5291666785876,633.7000000476837,1032.745833337307,979.7000000476837,1.0,1.0,1.0,0.0,0.0,0.6304112660807596
6OwhwWQDThSPHTVAeXugohrYuje2,-167.7652173730553,0.6650082595828196,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,30.86666667053842,25.59999990463257,8.560000014305114,15.0,1.0,1.0,1.0,0.0,109,1804.773913031039,1863.7999999523165,1841.2869565227757,1884.6000000238416,1.0,1.0,1.0,0.0,0.041666666666666664,0.9996846291062091,1675.9099999904633,1819.5,1803.2600000023842,1949.300000071526,0.8695652173913043,1.0,0.8695652173913043,0.041666666666666664,0.0,0.9989402091510291,1451.2399999916554,1438.3500000238419,1729.8849999845029,1734.4500000476837,0.9583333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.998511993645521,1050.9260869596314,1096.399999976158,1628.969565204952,1674.8000000715256,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.9976879876615867,814.5304347743158,704.2999999523163,1991.3652173747187,1887.3000000715256,1.0,1.0,1.0,0.041666666666666664,0.0,0.9993577717609917
6WFCyGwk71XLPBmbe4Vav3eotVm1,86.82737155959546,0.8201659475840727,0.016666666666666666,0.0,0.0,0.016666666666666666,398.30423729298576,266.64999985694885,97.56999993307983,154.72499990469078,0.1271186440677966,0.9361702127659575,1.0,0.06382978723404253,115,976.7409090128812,975.1499998569489,855.463636376641,720.1000001430511,1.0,0.9565217391304348,0.9565217391304348,0.0,0.041666666666666664,0.9598002079960828,705.7090908397328,655.5499999523163,685.8954546018081,614.4000000953674,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.9296003591551439,665.6333333651224,650.2000002861023,763.7791665991148,779.1499998569489,1.0,1.0,1.0,0.0,0.0,0.8312847257267523,541.8833333651224,463.4500000476837,730.7208333810171,661.3500001430511,1.0,1.0,1.0,0.0,0.0,0.876866084364275,474.9652174244756,459.4000000953674,683.8521739296291,655.8000001907349,1.0,1.0,1.0,0.0,0.041666666666666664,0.5212898540815324
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,435.54130436544824,0.8345954112818194,0.0,0.0,0.0,0.0,364.6325000047781,151.80000007152557,63.29999995242106,81.05000001200824,0.35833333333333334,0.9583333333333334,1.0,0.04166666666666663,117,1277.5136363397944,1231.7999999523163,1143.3727272748947,1084.4500000476837,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.7379307403760317,1179.9999999801319,1034.049999833107,1212.670833349228,1126.5,1.0,1.0,1.0,0.0,0.0,0.9780001854800913,990.1541666885217,892.75,1142.7041666805744,1145.25,1.0,1.0,1.0,0.0,0.0,0.9071086501028853,700.8333333532015,553.75,975.1625000039736,775.9500000476837,1.0,1.0,1.0,0.0,0.0,0.8213218390943213,475.000000010366,456.7000000476837,743.9869565134463,724.3999998569489,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.2732660795114646
80UJMJbCOMgs6YVpsMgXfYTzw6o2,161.60290135363402,0.7734588836209146,0.0,0.0,0.0,0.0,467.97833333339855,356.3500000005588,176.3400000013411,243.5,0.0,0.9791666666666666,0.9166666666666666,-0.0625,115,1085.8130434784714,1028.7000000011176,922.5695652172132,866.8000000007451,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9382384112277703,956.4958333331937,922.2999999998137,851.2624999999534,863.6499999994412,1.0,1.0,1.0,0.0,0.0,0.9034965928440318,822.533333333442,772.4000000013039,802.4708333332868,712.4000000003725,1.0,1.0,1.0,0.0,0.0,0.8606050074546158,657.5772727271542,617.0999999996275,778.5954545456916,733.5000000009313,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.8976808185077462,522.2954545454545,487.1000000005588,724.5545454547656,650.3000000007451,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.5431119178479884
87w5Le0CgZhSfYAaOH3Xd2fc98l1,147.71231884043664,0.7405814969340221,0.0,0.0,0.0,0.0,650.5533333335663,598.7000000011176,330.7300000000745,411.97499999860884,0.0,0.9583333333333334,1.0,0.04166666666666663,118,1523.0478260868592,1406.9000000022352,1081.017391304445,942.3000000007452,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9482730194254784,1536.3521739134321,1560.800000000745,1165.373913043219,1153.4000000022352,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8889822570162622,1189.2708333334886,1162.3999999985099,1009.6416666666046,910.5999999996275,1.0,1.0,1.0,0.0,0.0,0.8862513262988414,999.6124999998137,882.1999999992549,923.3583333327746,772.25,1.0,1.0,1.0,0.0,0.0,0.8548209116087966,814.929166666232,838.3000000007451,975.4833333333954,900.0500000007451,1.0,1.0,1.0,0.0,0.0,0.1777460058383132
8bwaafIhKVMNBoHaXFcY8HirS9u2,122.74530141383195,0.6312069227311902,0.0,0.0,0.0,0.0,388.6324999988089,238.75,127.25999999046326,156.1500000357628,0.0,0.9791666666666666,1.0,0.02083333333333337,118,1043.4565217598624,1026.5,932.2434782981873,932.2000000476836,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9656717238315231,996.1666666666666,1011.5500001907347,948.9499999980131,972.4500000476837,1.0,1.0,1.0,0.0,0.0,0.9053613180941956,843.1391304264898,822.7999999523163,909.6608695776566,949.5,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.85215930150644,636.429166674614,599.6999999284744,860.9041666885217,788.7000000476837,1.0,1.0,1.0,0.0,0.0,0.584505855039165,514.7666666507721,491.85000002384186,818.0291666885217,799.0000001192093,1.0,1.0,1.0,0.0,0.0,-0.0382842090057813
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,20.302083373069763,0.5623768523086193,0.008333333333333333,0.0,0.0,0.008333333333333333,707.9882353053628,631.6999998090323,387.43999977130443,508.7500000001164,0.0,1.0,1.0,0.0,119,1716.8875000476837,1610.5500001907349,1118.5541666348774,1077.75,1.0,1.0,1.0,0.0,0.0,0.7803043091311945,1452.2374999920528,1460.8499999046326,1071.2583332856495,1126.5,1.0,1.0,1.0,0.0,0.0,0.8007401126739156,1487.466666618983,1435.7500004768372,1069.4249999125798,1062.4499998092651,1.0,1.0,1.0,0.0,0.0,0.5670290306540117,1040.3652173747187,815.7000007629395,1038.147826111835,911.8999996185304,1.0,1.0,1.0,0.0,0.041666666666666664,0.8362600181328413,844.2041666110357,784.7499995231628,1074.6041665871937,990.1999998092651,1.0,1.0,1.0,0.0,0.0,0.4106547386435394
9NTZ091xWyOO8DgzyTGY0O3i8IR2,-447.9164410057798,0.38475591425417716,0.0,0.0,0.0,0.0,236.88916666662942,162.29999999934807,111.15999999931083,131.27499999967404,0.06666666666666667,0.9791666666666666,0.9166666666666666,-0.0625,116,1003.0130434781313,857.7000000001863,869.5956521740021,779.7000000001863,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9402921475942507,943.2749999999456,881.7499999995343,939.0750000001086,930.100000000093,1.0,1.0,1.0,0.0,0.0,0.9771409795171966,855.0391304347178,725.8999999994412,965.0173913041616,878.2999999998137,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8949710805136074,604.1541666667521,552.0999999996275,1001.8291666665269,982.149999999907,1.0,1.0,1.0,0.0,0.0,0.7618471544944282,526.5545454545116,488.59999999962747,1352.9909090909853,1498.2999999998137,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.6170182409126852
9Xz1RIwnPXgyRqmucudW9VeuDnq1,-219.75845410629063,0.7399620991869618,0.016666666666666666,0.0,0.0,0.016666666666666666,302.58974358974655,176.99999999988358,101.6,130.0,0.07692307692307693,0.9782608695652174,1.0,0.021739130434782594,111,1439.590909090925,1373.0000000000582,1304.4999999999893,1202.5,1.0,0.9565217391304348,0.9565217391304348,0.0,0.041666666666666664,0.9836793921370836,1259.9565217391457,1085.0000000001164,1245.0434782608493,1139.0,1.0,1.0,1.0,0.041666666666666664,0.0,0.9874876845648131,1115.71428571428,964.9999999998836,1216.6666666666722,1103.0,0.875,1.0,0.875,0.0,0.0,0.9523999624636328,936.5454545454651,728.4999999999418,1236.954545454556,1173.5,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.0,0.0,0.8923869452569629,803.3478260869414,675.0,1493.8695652173863,1745.9999999998836,1.0,1.0,1.0,0.0,0.041666666666666664,0.642021538269026
9g0uWFg7uhR46Q0VoG6MzqHOUL12,-89.43945944132031,0.6732812746603771,0.041666666666666664,0.0,0.008333333333333333,0.05,546.8859649143681,513.3999999761581,164.8200000524521,325.72499999403954,0.05263157894736842,0.9302325581395349,0.9565217391304348,0.02628918099089994,105,1114.2411764719907,1131.7999999523165,812.3647058781455,788.3999999761581,0.9,0.95,0.85,0.0,0.16666666666666666,0.7158479193918666,1168.9150000095367,1225.5499999523163,992.8799999952316,899.75,0.9565217391304348,0.9130434782608695,0.8695652173913043,0.041666666666666664,0.0,0.9098417195277533,1105.1375000178814,938.5500000715256,941.2083333532015,860.8499999642372,1.0,1.0,1.0,0.0,0.0,0.7110746477413691,873.995833337307,720.1999999880791,929.7124999960264,767.0,1.0,1.0,1.0,0.0,0.0,0.9069162387995472,681.6599999904632,639.9499999880791,999.3799999773503,884.9999999403954,0.9130434782608695,0.9565217391304348,0.8695652173913043,0.0,0.041666666666666664,0.7226913233279625
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,157.9554077976561,0.7700881780448284,0.0,0.0,0.0,0.0,422.05583332578146,334.7500001192675,99.56999990940093,146.25,0.125,0.9791666666666666,1.0,0.02083333333333337,117,1118.882608683213,1060.5,1001.7043478385261,999.7999999523164,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9285465336026391,1075.8125,1101.9500000476837,949.7208333412806,980.3999998569489,1.0,1.0,1.0,0.0,0.0,0.8266877409142935,841.0136363614689,714.7999999523163,901.0318181839856,825.6499999761581,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.9431278178224906,745.8666667044163,748.2000000476837,857.7041666507721,715.5999999046326,1.0,1.0,1.0,0.0,0.0,0.8655705787030001,506.8208333353202,455.90000009536743,817.2041666805744,648.6000000238419,1.0,1.0,1.0,0.0,0.0,0.8451702474422682
ASGvwW80q7VY7xFaLGZhVuErUQu2,-361.1738095964704,0.5847618952718825,0.0,0.008333333333333333,0.008333333333333333,0.0,132.45438592476575,111.69999980949797,71.26000099149533,90.99999999953434,0.3508771929824561,1.0,0.9166666666666666,-0.08333333333333337,107,1593.4055557250977,1630.7000007629395,1547.1555554072063,1563.6999998092651,0.9,1.0,0.9,0.16666666666666666,0.0,0.9966192905361195,1575.65416653951,1583.300000190735,1620.162500301997,1620.8000001907349,1.0,1.0,1.0,0.0,0.0,0.9845260237758169,1345.7049998283387,1344.8999996185303,1535.7649998664856,1543.2499990463257,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.08333333333333333,0.0,0.9759799147520416,1213.4999997615814,1130.0499992370605,1701.1249997615814,1678.300000190735,1.0,1.0,1.0,0.0,0.0,0.994896739003193,880.9619047074091,841.8999996185303,1950.0476192292713,1935.400001525879,0.9583333333333334,0.9166666666666666,0.875,0.0,0.0,0.9623483772077309
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,-31.05965898253703,0.7204730354482732,0.0,0.0,0.0,0.0,514.5649999539222,414.7999997139559,280.14000010469465,340.8750001192093,0.0,1.0,0.9583333333333334,-0.04166666666666663,117,1304.0458332896233,1181.9000000953674,1005.8041667342186,856.0499999523163,1.0,1.0,1.0,0.0,0.0,0.9825763567605675,1346.5958332618077,1118.5999999046326,1066.1583333611488,933.8499999046326,1.0,1.0,1.0,0.0,0.0,0.7932172108964476,1062.126086919204,1014.1999998092653,952.1391304472219,819.9000000953674,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.942466271822031,950.4541666309038,714.2000000476837,1019.7208333611488,865.0500001907349,1.0,1.0,1.0,0.0,0.0,0.8112732215217634,666.7045454111966,509.40000009536743,1067.0409090302207,863.8499999046326,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.0,0.0,0.6535657417187078
AsXBOflrszVNKoFqbN61bMJqS0k2,29.13695651541161,0.5798438971820875,0.0,0.0,0.0,0.0,342.66250000098177,240.59999996429542,191.04000002145767,215.97500002384186,0.0,1.0,1.0,0.0,119,1466.62916666766,1423.0500000119207,1290.829166655739,1300.8000000119207,1.0,1.0,1.0,0.0,0.0,0.9779655475093176,1333.5874999761581,1358.7000000476837,1271.070833325386,1306.5,1.0,1.0,1.0,0.0,0.0,0.9814141896405766,1261.0958333263795,1242.149999976158,1317.4791666616995,1277.7499999403954,1.0,1.0,1.0,0.0,0.0,0.9561757618849629,886.3541666815678,823.6000000238419,1254.3250000079472,1199.8999999761581,1.0,1.0,1.0,0.0,0.0,0.9906820078917346,733.6608695569246,686.6999999284744,1251.813043475151,1135.0,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.4270814655373109
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,-6.1189743590016406,0.6610389359452906,0.10833333333333334,0.008333333333333333,0.0,0.10833333333333334,416.03962264151215,355.6500000000233,183.04999999993015,224.3750000000582,0.0,0.975,0.8333333333333334,-0.1416666666666666,99,1670.9722222222092,1678.5,1394.6499999999844,1383.3499999999767,1.0,1.0,1.0,0.041666666666666664,0.20833333333333334,0.9365056694151835,1386.638095238113,1386.7000000001865,1228.4190476190277,1149.3000000000466,1.0,0.9545454545454546,0.9545454545454546,0.0,0.08333333333333333,0.9592879124878688,1291.2299999999698,1256.4000000000233,1301.6349999999861,1282.1999999999534,1.0,1.0,1.0,0.0,0.16666666666666666,0.9645562488092592,1074.904999999993,1048.1500000000233,1238.5899999999558,1252.6999999999534,1.0,0.9090909090909091,0.9090909090909091,0.0,0.08333333333333333,0.564751323971577,690.0199999999953,634.25,1311.2600000000093,1276.0999999999767,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.2657374709881969
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,36.02277772691514,0.6635985730442697,0.0,0.0,0.0,0.0,549.2466666738193,445.5500000715256,330.97000005245206,367.50000005960464,0.0,0.9791666666666666,1.0,0.02083333333333337,117,1206.4782608799312,1173.7999999523165,874.4869564927143,813.2999999523163,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.8997952633506492,1173.0727272900667,1140.7000000476837,910.5772726860913,895.6499999761581,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.0,0.0,0.8995628227920088,1010.7749999761581,937.1500000953674,919.1708333392938,808.8500000238419,1.0,1.0,1.0,0.0,0.0,0.9695244460730358,743.3208333452543,645.7499998807907,859.2666666507721,752.6000000238419,1.0,1.0,1.0,0.0,0.0,0.8678426725462293,578.1541666785876,552.8000000715256,856.1083333492279,817.3999999761581,1.0,1.0,1.0,0.0,0.0,0.4314311086568755
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,206.03278985662735,0.7124187418690823,0.0,0.0,0.0,0.0,336.5741666754077,248.39999997615814,96.35000016690465,138.44999998810817,0.10833333333333334,0.9583333333333334,1.0,0.04166666666666663,116,1143.7863636558707,1078.5999999046326,1043.5999999913302,1019.3000000715256,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.9195483929262671,1153.0124999980133,1158.5,1112.574999988079,1015.9500000476837,1.0,1.0,1.0,0.0,0.0,0.879729507559495,899.0869565528373,900.1000001430511,1013.5521738943846,1007.5999999046326,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.8728791511224799,604.3391304534415,614.7999999523163,918.6999999751215,888.0999999046326,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.7709503433640207,403.89999997615814,387.64999997615814,873.5541666547457,806.3000000715256,1.0,1.0,1.0,0.0,0.0,0.6559887226304606
CDEoAyvS8feXLKMKsaZah9agEhF3,132.19999999998197,0.7670103697189452,0.0,0.0,0.0,0.0,524.5025000000111,423.79999999981374,312.54000000000235,361.10000000012224,0.0,1.0,1.0,0.0,119,1360.7666666667017,1375.0500000000466,1046.2208333332867,1112.399999999907,1.0,1.0,1.0,0.0,0.0,0.8831558354628621,1247.8217391303901,1152.6000000000931,996.7260869565096,971.5,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.9757853558418531,1145.0416666666085,1198.8499999998603,1036.0624999999807,963.4999999997672,1.0,1.0,1.0,0.0,0.0,0.9470168495269721,854.5541666666977,737.5,1013.7000000000893,1006.25,1.0,1.0,1.0,0.0,0.0,0.9096661968566495,623.025000000062,540.8000000000466,889.7999999999884,722.4000000001397,1.0,1.0,1.0,0.0,0.0,0.896658819467066
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,292.49791664878524,0.8512511822860643,0.0,0.0,0.0,0.0,536.26249999404,394.7999999523163,212.46999990940094,258.02500009536743,0.008333333333333333,1.0,1.0,0.0,120,1289.7958333293598,1102.4499999284744,1056.9000000059605,923.9499999284744,1.0,1.0,1.0,0.0,0.0,0.9714166835698895,1040.4041666587193,889.0,834.395833303531,773.0999999046326,1.0,1.0,1.0,0.0,0.0,0.8202395672984326,792.1916666328907,709.9999998807907,745.9375,663.3500000238419,1.0,1.0,1.0,0.0,0.0,0.8111588962545966,792.6875,640.2999999523163,874.0749999880791,786.8000000715256,1.0,1.0,1.0,0.0,0.0,0.7731444300921951,532.1333333452543,552.8500000238419,653.1500000059605,626.2000000476837,1.0,1.0,1.0,0.0,0.0,0.5313770376100408
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,-82.27007077856001,0.5901767697700148,0.0,0.0,0.0,0.0,530.9769230769174,439.5,322.9599999999395,395.5999999999767,0.0,0.9347826086956522,1.0,0.06521739130434778,110,1754.8909090909028,1720.2999999999884,1297.4545454545403,1248.0,1.0,0.9565217391304348,0.9565217391304348,0.041666666666666664,0.0,0.7439651899323582,1435.109523809526,1469.0,1119.047619047619,1121.4000000000233,1.0,0.9130434782608695,0.9130434782608695,0.041666666666666664,0.0,0.8990888237167327,1415.6904761904707,1367.0,1285.0380952380863,1257.1999999999534,0.9166666666666666,0.9583333333333334,0.875,0.0,0.0,0.949750299862869,1243.0434782608747,1153.4000000000233,1390.386956521735,1326.9000000000233,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8972336457488989,847.0086956521719,833.8000000000466,1292.595652173906,1141.5,1.0,1.0,1.0,0.041666666666666664,0.0,0.6221411998557378
CUNlBEszJVRGK1jWlTaOaCqpDg53,119.9629870131048,0.7799610401856609,0.0,0.0,0.06666666666666667,0.05,440.11636363641594,336.90000000037253,132.97000000011175,166.6500000008091,0.00909090909090909,0.9777777777777777,1.0,0.022222222222222254,105,1352.4550000000745,1266.6500000003725,1140.270000000298,1040.800000000745,1.0,0.9523809523809523,0.9523809523809523,0.125,0.0,0.9519371028590641,1373.4772727273573,1445.4500000001863,1203.3954545455053,1208.5499999998137,0.9166666666666666,1.0,0.9166666666666666,0.0,0.0,0.7981174739872352,1144.7850000000558,1087.2499999990687,1175.835000000056,1121.3499999996275,0.9523809523809523,1.0,0.9523809523809523,0.125,0.0,0.9324814331792116,840.2380952380065,838.6999999992549,1093.2095238091867,1014.1999999992548,1.0,1.0,1.0,0.125,0.0,0.8942770264079303,676.2227272726595,628.4500000001863,1053.372727272778,1022.7000000001863,0.9565217391304348,1.0,0.9565217391304348,0.041666666666666664,0.0,0.6374015485090732
Cbkx2NHyF3NrebzXGqNgSfiWent1,-372.8666666643694,0.32096074154335313,0.0,0.0,0.0,0.0,301.85500000057124,200.5,110.17999999970198,141.2500000037253,0.1,1.0,1.0,0.0,120,1100.9500000004966,1108.5500000044703,927.3041666659216,871.0,1.0,1.0,1.0,0.0,0.0,0.8888746623829509,1179.3125,1181.5499999895692,1076.7208333344508,970.0999999940395,1.0,1.0,1.0,0.0,0.0,0.9013815090721369,957.2916666654249,926.9499999955297,995.3875000004967,966.8500000014901,1.0,1.0,1.0,0.0,0.0,0.8149425633737003,754.1583333319674,639.9999999925494,1111.0041666670393,1047.8500000014901,1.0,1.0,1.0,0.0,0.0,0.8099258750688773,625.5125000004967,624.7000000029802,1374.8791666645557,1622.6499999985099,1.0,1.0,1.0,0.0,0.0,-0.13422310944684965
Co587hoelyeANqFX7AYvuVQW0lZ2,50.300177308737375,0.71144788286121,0.0,0.0,0.0,0.0,445.559999999402,335.84999999403954,177.39999995231628,238.64999997615814,0.0,1.0,1.0,0.0,118,933.2130434798157,871.0,738.7869565253673,691.5999999642372,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.966343365376914,846.6375000004967,765.0999999940395,713.5666666676601,642.9500000178814,1.0,1.0,1.0,0.0,0.0,0.7410716921739584,740.0130434787792,630.0999999642372,758.1565217375755,672.8999999761581,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9585152128672887,467.5291666686535,429.7500000298023,680.3833333353201,654.9499999880791,1.0,1.0,1.0,0.0,0.0,0.7840591968879307,429.7958333392938,409.15000000596046,675.6083333318433,598.0999999940395,1.0,1.0,1.0,0.0,0.0,0.410695119871689
CtJe4bZZnYUBNrcPk00d3YQFSGp2,108.17678916830266,0.6191815684435329,0.0,0.0,0.0,0.0,677.879999999962,648.4499999998952,292.68999999957157,450.1750000001921,0.0,0.9791666666666666,0.9166666666666666,-0.0625,116,1620.5695652173752,1588.4000000003723,1121.278260869632,1087.8000000002794,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.7117386885493365,1426.487499999969,1326.8499999998603,1092.025000000033,923.1000000000931,1.0,1.0,1.0,0.0,0.0,0.8753989818194262,1315.2913043478038,1280.2000000001865,1025.6913043478119,941.8999999999068,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.770751712587728,1112.7458333333489,1004.6500000001397,1041.5041666667287,931.75,1.0,1.0,1.0,0.0,0.0,0.5587032571357052,772.5409090909048,716.5499999999302,998.1636363636618,923.9000000000233,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.22959424058932093
DAKDKPH698P12JfTbbjemLI6PIH2,12.952083331843255,0.4446715120408445,0.0,0.0,0.0,0.0,393.9533333306516,293.5,246.90000002980233,265.49999998509884,0.0,1.0,1.0,0.0,120,1108.9958333298564,1100.3499999940395,863.3624999970198,876.3999999761581,1.0,1.0,1.0,0.0,0.0,0.8382109021061447,1010.1708333293597,1018.5,892.3916666656733,897.3000000119209,1.0,1.0,1.0,0.0,0.0,0.9491590992459561,781.2208333387971,740.6500000059605,814.1875000024835,780.3499999940395,1.0,1.0,1.0,0.0,0.0,0.95064087216032,559.4291666646799,508.8499999642372,839.9249999995033,813.5499999821186,1.0,1.0,1.0,0.0,0.0,0.9218485174382306,428.0750000004967,391.40000000596046,864.9249999995033,777.5499999523163,1.0,1.0,1.0,0.0,0.0,0.8271184347861751
DPvStUYSmohmXwFwaKRqHv89R3k1,69.53568840696323,0.649857978851616,0.0,0.0,0.0,0.0,582.6616666654746,508.1500000357628,321.2,373.9750000536442,0.0,0.9791666666666666,1.0,0.02083333333333337,114,1322.0173913033111,1263.7999999523165,915.4478260900663,851.6999999284744,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.8351546444249927,1220.0434782401376,1190.5999999046326,897.5652173964874,959.2000000476836,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.7642084180989298,1074.9666666636865,1012.1499999761581,932.6708333392938,853.1999999880791,1.0,1.0,1.0,0.0,0.0,0.9414173100880042,757.7549999773503,630.3500000238419,861.2200000047684,665.0999999642372,0.9583333333333334,0.875,0.8333333333333334,0.0,0.0,0.8917791238645999,528.6791666547457,499.7000000476837,836.9708333363136,772.7000000476837,1.0,1.0,1.0,0.0,0.0,0.36640556178120715
DaRehVxIOhXtEtUExdgvUl0mKcx2,10.356521736514196,0.6829611205954035,0.008333333333333333,0.016666666666666666,0.016666666666666666,0.025,739.7876106231613,619.6999999880791,431.91999999284747,502.2000000476837,0.0,1.0,1.0,0.0,109,1808.8227272711017,1798.7000000178814,1320.6590909063816,1292.9000000059605,1.0,1.0,1.0,0.08333333333333333,0.0,0.8419441424853292,1662.9350000083446,1623.2500000298023,1243.0449999898672,1225.699999988079,0.9090909090909091,1.0,0.9090909090909091,0.041666666666666664,0.041666666666666664,0.8745387377372221,1587.8652173954508,1460.100000023842,1248.3000000041463,1184.600000023842,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.8642465401558387,1379.4666666672342,1282.600000023842,1302.2238095175653,1214.800000011921,1.0,0.9545454545454546,0.9545454545454546,0.08333333333333333,0.0,0.6592664269956757,1088.013043473596,970.5,1273.3434782572415,1178.9000000357628,1.0,1.0,1.0,0.041666666666666664,0.0,0.7414836253410887
