participant_id,acc_q1,acc_q4,acc_slope,pe_q1,pe_q4,pe_slope,n_trials
AsXBOflrszVNKoFqbN61bMJqS0k2,0.8846153846153846,0.8148148148148148,-0.02326685660018994,11.538461538461538,18.51851851851852,2.3266856600189936,105
AyAnuCaltBbpEYbudoyNzTvXlcC2,0.6923076923076923,0.9310344827586207,0.07957559681697612,0.0,6.896551724137931,2.2988505747126435,107
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,0.30434782608695654,0.6956521739130435,0.13043478260869565,0.0,4.3478260869565215,1.4492753623188406,92
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,0.7894736842105263,0.95,0.05350877192982454,5.263157894736842,5.0,-0.08771929824561386,77
CDEoAyvS8feXLKMKsaZah9agEhF3,0.9375,0.8823529411764706,-0.018382352941176478,6.25,11.76470588235294,1.8382352941176467,65
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,0.6363636363636364,0.875,0.07954545454545454,13.636363636363635,12.5,-0.3787878787878783,90
CUNlBEszJVRGK1jWlTaOaCqpDg53,0.8333333333333334,0.9047619047619048,0.023809523809523798,16.666666666666664,9.523809523809524,-2.38095238095238,75
Cbkx2NHyF3NrebzXGqNgSfiWent1,0.8823529411764706,0.9,0.005882352941176487,5.88235294117647,5.0,-0.2941176470588234,71
Co587hoelyeANqFX7AYvuVQW0lZ2,0.8,0.9090909090909091,0.03636363636363634,10.0,9.090909090909092,-0.30303030303030276,82
CtJe4bZZnYUBNrcPk00d3YQFSGp2,0.6842105263157895,0.9090909090909091,0.07496012759170652,21.052631578947366,4.545454545454546,-5.502392344497607,79
DAKDKPH698P12JfTbbjemLI6PIH2,0.8,0.9130434782608695,0.03768115942028982,5.0,4.3478260869565215,-0.21739130434782616,83
DPvStUYSmohmXwFwaKRqHv89R3k1,0.9333333333333333,0.9444444444444444,0.0037037037037036904,6.666666666666667,5.555555555555555,-0.3703703703703705,63
DaRehVxIOhXtEtUExdgvUl0mKcx2,0.5666666666666667,0.8125,0.08194444444444444,26.666666666666668,12.5,-4.722222222222222,122
Df83JuPuJkXqTGbENhM2gw5SJM43,0.8636363636363636,0.9090909090909091,0.015151515151515138,4.545454545454546,4.545454545454546,0.0,88
DzB19GqCB7fyrlEPexogWkjFzEx2,0.7368421052631579,0.9047619047619048,0.05597326649958231,10.526315789473683,9.523809523809524,-0.3341687552213865,78
EEodWwGh0wWq5f8JmzfKvq0lyeu1,0.7391304347826086,0.875,0.04528985507246378,21.73913043478261,8.333333333333332,-4.468599033816425,93
EUhcW9kURScie1DwGPHqmNqotJB2,0.3870967741935484,0.5757575757575758,0.06288693385467581,45.16129032258064,39.39393939393939,-1.9224503095470833,126
EmfmKFDgWJdW47a6CNTNjnbYaPh2,0.95,0.8636363636363636,-0.02878787878787877,5.0,9.090909090909092,1.363636363636364,82
EoToosG69XMp4LTYdB6sB9WTrv22,0.9333333333333333,1.0,0.022222222222222216,6.666666666666667,0.0,-2.2222222222222223,62
Fz7EUjZCLuUBxLDUVtN6djaBTy42,0.75,0.9545454545454546,0.06818181818181819,10.0,4.545454545454546,-1.8181818181818181,82
G1Ff3XYUZMRsPafyEQ80ussnVlf1,0.75,0.84375,0.03125,6.25,9.375,1.0416666666666667,128
G9VruXninjUdE9czK2DambZl5li2,0.625,0.8,0.05833333333333335,8.333333333333332,16.0,2.555555555555556,97
GDZGRW51kbWtAdUIHCtEd8sAtqY2,0.65,0.8636363636363636,0.07121212121212121,5.0,13.636363636363635,2.8787878787878785,82
GE4hogtdLdTFbNasENgtm6SO3hC3,0.8125,1.0,0.0625,6.25,0.0,-2.0833333333333335,67
GEwkBw3YHaNp3TCh9YS9PKVfavz1,0.7777777777777778,0.9523809523809523,0.05820105820105818,0.0,4.761904761904762,1.5873015873015872,75
HSggdq91WiQp16bOj7V3dABkcgk2,0.7727272727272727,0.9130434782608695,0.04677206851119894,4.545454545454546,8.695652173913043,1.3833992094861658,89
HbydnnT1hUP3WagAy2TJAc6GqVs2,0.8125,1.0,0.0625,6.25,0.0,-2.0833333333333335,65
HyQM2xKwwuVfqidmRYF6TiRk90C2,0.8,0.9130434782608695,0.03768115942028982,10.0,4.3478260869565215,-1.884057971014493,83
IaTJhUGICmO9xcL3605RW8QHneN2,0.7777777777777778,0.8888888888888888,0.037037037037037014,14.814814814814813,7.4074074074074066,-2.4691358024691357,108
JntnHLHjYhc0xJJQALM3h9R5Ozv1,0.7222222222222222,0.9523809523809523,0.0767195767195767,5.555555555555555,4.761904761904762,-0.2645502645502645,75
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,1.0,1.0,0.0,0.0,0.0,0.0,60
K26uNuY0VNPjJNF26wEx3bFg0kr2,0.9411764705882353,0.8947368421052632,-0.015479876160990705,5.88235294117647,10.526315789473683,1.547987616099071,70
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,0.55,0.8695652173913043,0.10652173913043476,0.0,8.695652173913043,2.898550724637681,83
LSLmd8jENtONZFVkIpRDX665Bu73,0.9,0.9090909090909091,0.003030303030303013,5.0,9.090909090909092,1.363636363636364,82
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,0.8823529411764706,0.8421052631578947,-0.013415892672858623,5.88235294117647,10.526315789473683,1.547987616099071,70
LliUMEIsrCVZ88YFQfevan2Og4z1,0.7083333333333334,0.9166666666666666,0.06944444444444442,25.0,4.166666666666666,-6.9444444444444455,96
M4Km1Q2P2oPliChDQkwl6k20FUI3,0.8695652173913043,0.9166666666666666,0.015700483091787436,4.3478260869565215,8.333333333333332,1.3285024154589369,93
MMSYeiMQi3gMr4PrXQcpXzFiegj2,0.8148148148148148,0.9259259259259259,0.037037037037037056,7.4074074074074066,7.4074074074074066,0.0,108
O61Eik2zvrSQLMNpFbTNEgjWwMr2,0.6842105263157895,0.9523809523809523,0.08939014202172095,10.526315789473683,4.761904761904762,-1.9214703425229738,78
OExlWyngGfPrScDYjaRcv5PIAet1,0.9375,1.0,0.020833333333333332,6.25,0.0,-2.0833333333333335,64
ORuVuFPU5idz3fMoXTGsbwToW2j2,0.8636363636363636,0.9090909090909091,0.015151515151515138,13.636363636363635,4.545454545454546,-3.03030303030303,88
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.8636363636363636,0.84,-0.007878787878787893,13.636363636363635,12.0,-0.545454545454545,91
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,0.9375,0.9444444444444444,0.0023148148148148064,6.25,5.555555555555555,-0.23148148148148154,66
PLreonkqaMeFc0UqxKUelH44UQu1,0.5909090909090909,0.88,0.09636363636363636,22.727272727272727,8.0,-4.909090909090909,91
PkpTH7pWpEOG9A86xSloOSozwTk2,0.6428571428571429,0.17857142857142858,-0.15476190476190477,21.428571428571427,60.71428571428571,13.095238095238093,112
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,0.8333333333333334,0.95,0.03888888888888886,5.555555555555555,5.0,-0.18518518518518512,74
QbOEVCaZLUMOgltUdXm58oZOALv2,0.6666666666666666,0.8846153846153846,0.07264957264957266,4.166666666666666,11.538461538461538,2.4572649572649574,98
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.8666666666666667,0.8888888888888888,0.007407407407407381,6.666666666666667,11.11111111111111,1.4814814814814812,63
QreA2rLiUhV3YHeMfuHMPdGbpJ53,0.5652173913043478,0.9230769230769231,0.11928651059085844,4.3478260869565215,3.8461538461538463,-0.16722408026755842,95
Qv0jhW3sqicqQvd7LfReAsI7nD73,0.6842105263157895,0.9473684210526315,0.08771929824561402,10.526315789473683,5.263157894736842,-1.7543859649122806,76
Rc706mP0TSeIoIpMYH1SpRXjOxA2,0.9285714285714286,1.0,0.023809523809523798,7.142857142857142,0.0,-2.380952380952381,59
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,0.9444444444444444,0.95,0.0018518518518518452,5.555555555555555,5.0,-0.18518518518518512,74
Ru3Qf6pXZua1DfNkQdhbor6iJ403,0.85,0.9523809523809523,0.03412698412698412,15.0,4.761904761904762,-3.4126984126984126,81
SOhR7IO689NQCPQu56SjATO8FR92,0.8,0.68,-0.04,8.0,24.0,5.333333333333333,100
SPCT9D90pRa1ihXS5jEw6vCmquI3,0.6428571428571429,0.7931034482758621,0.05008210180623973,0.0,17.24137931034483,5.74712643678161,113
SdDjNMBD2ZMTEwUphkohi2cZwUx1,0.85,0.8695652173913043,0.006521739130434782,5.0,8.695652173913043,1.2318840579710144,83
SpSfX0ZcfcPLdlOENlfdfvEPwru2,0.8888888888888888,0.9444444444444444,0.018518518518518528,5.555555555555555,5.555555555555555,0.0,72
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,0.8421052631578947,0.8947368421052632,0.017543859649122823,10.526315789473683,10.526315789473683,0.0,76
Ub7nV8F55kPruh35ZpUcKoBUyn63,0.8,0.95,0.04999999999999997,10.0,5.0,-1.6666666666666667,80
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.8947368421052632,0.8947368421052632,0.0,5.263157894736842,5.263157894736842,0.0,76
VwTymW8T68MfpnJvZ2X97ILqDWS2,0.8,0.9047619047619048,0.03492063492063491,5.0,9.523809523809524,1.507936507936508,81
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,0.9523809523809523,0.9545454545454546,0.0007215007215007526,4.761904761904762,4.545454545454546,-0.072150072150072,85
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.75,0.92,0.05666666666666668,0.0,4.0,1.3333333333333333,97
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.6956521739130435,0.875,0.05978260869565218,21.73913043478261,8.333333333333332,-4.468599033816425,93
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.6538461538461539,0.896551724137931,0.08090185676392574,3.8461538461538463,6.896551724137931,1.0167992926613614,107
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,0.8235294117647058,0.95,0.042156862745098035,5.88235294117647,5.0,-0.2941176470588234,71
WnC6Uscb5VMIr43GASKiUCO3AYH2,0.7222222222222222,0.9444444444444444,0.07407407407407407,5.555555555555555,5.555555555555555,0.0,72
WqoZv41KTtTCuPKBPyClregrKAi1,0.7272727272727273,1.0,0.0909090909090909,0.0,0.0,0.0,89
XehZHBpwr5MYzUXkj0FAYCsFG922,0.7857142857142857,0.7241379310344828,-0.02052545155993431,14.285714285714285,20.689655172413794,2.1346469622331696,113
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.6875,0.9473684210526315,0.08662280701754384,6.25,5.263157894736842,-0.3289473684210528,67
Yco8O7tmHlbsUBfKW2ywcZByGO32,0.9375,1.0,0.020833333333333332,6.25,0.0,-2.0833333333333335,64
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.9047619047619048,0.9130434782608695,0.002760524499654915,4.761904761904762,8.695652173913043,1.3112491373360937,86
aM2995jJmJWvr6cneaGH58HauIg2,0.8095238095238095,0.8333333333333334,0.007936507936507945,9.523809523809524,12.5,0.9920634920634921,87
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.44,0.7307692307692307,0.0969230769230769,0.0,23.076923076923077,7.6923076923076925,101
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.6896551724137931,0.90625,0.07219827586206895,0.0,9.375,3.125,119
azdL1gX79EVd9iepyCAVQrqIaQF3,0.85,0.9047619047619048,0.018253968253968262,5.0,9.523809523809524,1.507936507936508,81
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.7727272727272727,0.8333333333333334,0.02020202020202022,4.545454545454546,12.5,2.6515151515151514,90
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.8125,0.75,-0.020833333333333332,6.25,18.75,4.166666666666667,128
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.9375,0.9473684210526315,0.003289473684210509,6.25,5.263157894736842,-0.3289473684210528,67
c0hRe9PCPPZs3HWFqhIQargNlp52,0.9047619047619048,0.9090909090909091,0.001443001443001431,4.761904761904762,9.090909090909092,1.4430014430014433,85
cC0BEsQjfrcuCyoaOas9zJT0MNs2,0.7333333333333333,0.8333333333333334,0.03333333333333336,26.666666666666668,16.666666666666664,-3.3333333333333344,120
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.92,0.8846153846153846,-0.01179487179487182,4.0,11.538461538461538,2.5128205128205128,101
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.9655172413793104,0.896551724137931,-0.022988505747126447,3.4482758620689653,10.344827586206897,2.298850574712644,116
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.41935483870967744,0.8235294117647058,0.13472485768500947,0.0,2.941176470588235,0.9803921568627451,127
d9rwc0NXArcNlJvFsgKhQqkGxJq2,0.8571428571428571,0.9130434782608695,0.018633540372670804,4.761904761904762,8.695652173913043,1.3112491373360937,86
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.8125,0.9375,0.041666666666666664,12.5,6.25,-2.0833333333333335,64
e7NIVznoeNMC7bBejXnMVvFNPfx1,0.8888888888888888,0.7777777777777778,-0.037037037037037014,5.555555555555555,16.666666666666664,3.703703703703703,72
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.8571428571428571,0.875,0.0059523809523809685,14.285714285714285,8.333333333333332,-1.9841269841269842,87
foaW7wtvY3XLNdguFUK7OvOefP93,0.7894736842105263,0.9473684210526315,0.0526315789473684,15.789473684210526,5.263157894736842,-3.5087719298245617,76
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.8333333333333334,0.7777777777777778,-0.018518518518518528,16.666666666666664,11.11111111111111,-1.8518518518518512,99
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.8235294117647058,0.9473684210526315,0.04127966976264189,5.88235294117647,5.263157894736842,-0.2063983488132095,70
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.36666666666666664,0.9090909090909091,0.18080808080808083,0.0,9.090909090909092,3.0303030303030307,123
hrRr560eFBNwJ0CcUjCqtSD8TdP2,0.7619047619047619,0.8695652173913043,0.03588681849551415,9.523809523809524,8.695652173913043,-0.27605244996549355,86
i1tBstVkNiVP0qro7TgGD08IGGa2,0.8421052631578947,0.9090909090909091,0.022328548644338125,10.526315789473683,9.090909090909092,-0.4784688995215305,79
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.875,0.8947368421052632,0.006578947368421055,6.25,5.263157894736842,-0.3289473684210528,67
iWsc4pghIEWOQUZKuQJMfe516UI3,0.7894736842105263,0.9090909090909091,0.03987240829346091,0.0,9.090909090909092,3.0303030303030307,79
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.9166666666666666,0.84,-0.025555555555555554,8.333333333333332,12.0,1.2222222222222225,97
idP8RVfm74N86O0dszLXANIpjXv2,0.8888888888888888,0.9473684210526315,0.01949317738791423,5.555555555555555,5.263157894736842,-0.09746588693957126,73
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.6111111111111112,0.8571428571428571,0.08201058201058198,22.22222222222222,9.523809523809524,-4.232804232804233,75
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.9333333333333333,1.0,0.022222222222222216,0.0,0.0,0.0,62
jzdk8E3tVXTXIozlfK5oeEb7wWp2,0.9473684210526315,0.9523809523809523,0.001670843776106934,5.263157894736842,4.761904761904762,-0.16708437761069325,78
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,1.0,0.88,-0.04,0.0,8.0,2.6666666666666665,97
kI0YdycDU0X5hcoEPjEON3Ionyd2,0.9047619047619048,0.9523809523809523,0.015873015873015855,4.761904761904762,4.761904761904762,0.0,84
kR2rCtaPyPaj7YMizKUDn5xL2qx1,0.85,0.9130434782608695,0.021014492753623177,10.0,4.3478260869565215,-1.884057971014493,83
kgSRatooJJfDaMZ2yIURqb8aJuE3,0.8125,1.0,0.0625,6.25,0.0,-2.0833333333333335,66
kxerHPSL3bQjD74HhiebYf3blPr1,0.6785714285714286,0.2903225806451613,-0.1294162826420891,21.428571428571427,32.25806451612903,3.609831029185868,115
lHDkoPQu5reNCO45npeYSS9eLQl1,0.5185185185185185,0.6666666666666666,0.04938271604938271,0.0,25.925925925925924,8.641975308641975,108
lpzDdvuMkKWkPxu6xeclmdctEp42,0.8,0.8695652173913043,0.023188405797101425,10.0,8.695652173913043,-0.43478260869565233,83
m69r9GQTk2b51mvxrFLt4fZeJi52,0.9,0.9047619047619048,0.0015873015873015817,5.0,9.523809523809524,1.507936507936508,81
mUZzgdWKnPb2txOkJg9FHgqX5792,0.72,0.9642857142857143,0.08142857142857145,0.0,0.0,0.0,103
mg2WZiRBn4NQDKiMK43Y8dBqyG53,0.5666666666666667,0.7878787878787878,0.07373737373737373,0.0,15.151515151515152,5.050505050505051,123
mweMgSlGM2VxThhwnupYxYzUbR23,0.65,0.95,0.09999999999999998,10.0,5.0,-1.6666666666666667,80
mwsliuPsLFhRFjtjQwYkqcCRDvi2,0.8235294117647058,0.9473684210526315,0.04127966976264189,11.76470588235294,5.263157894736842,-2.1671826625386994,70
nT1qJOiMyDdJ9ui4el195A8Hsgs1,0.9411764705882353,0.9473684210526315,0.0020639834881320818,5.88235294117647,5.263157894736842,-0.2063983488132095,70
ohl9pXqpeSMfepC3w9h0tW5SbJw1,0.7222222222222222,0.9444444444444444,0.07407407407407407,16.666666666666664,5.555555555555555,-3.703703703703703,72
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,0.85,0.6818181818181818,-0.05606060606060607,10.0,31.818181818181817,7.2727272727272725,82
pRQimOpZtsekBI2I1kbnD3pycmo1,0.7777777777777778,0.8947368421052632,0.03898635477582846,5.555555555555555,10.526315789473683,1.6569200779727093,73
pcbRW89vVJcviD87V3uxyG4I9st2,0.9411764705882353,1.0,0.019607843137254905,5.88235294117647,0.0,-1.9607843137254901,69
q0Atnpm0jZS5swcVmq0EMalQUKw1,0.7647058823529411,0.9,0.0450980392156863,5.88235294117647,5.0,-0.2941176470588234,71
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,0.3225806451612903,0.5882352941176471,0.08855154965211892,0.0,32.35294117647059,10.784313725490195,127
qnR5PLX1v3fPi6SwTJMwGcadwyD3,0.8,0.9090909090909091,0.03636363636363634,20.0,9.090909090909092,-3.6363636363636362,82
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,0.8333333333333334,0.9,0.022222222222222216,11.11111111111111,10.0,-0.37037037037037024,74
rFV2EUbp64f5ORSh7DqwmCQmeqT2,0.8636363636363636,0.9166666666666666,0.017676767676767662,9.090909090909092,8.333333333333332,-0.2525252525252532,90
rNe3cRPepZUXbJhmmfQZiGsVzX22,0.6296296296296297,0.8928571428571429,0.08774250440917108,0.0,7.142857142857142,2.380952380952381,109
rUuJv5gl7dWVo7UPQWMx4bohxhK2,0.8571428571428571,0.9130434782608695,0.018633540372670804,4.761904761904762,4.3478260869565215,-0.13802622498274678,86
ric6cNjG25XmZJCiKZDOxzeezao1,0.8,0.8,0.0,4.0,20.0,5.333333333333333,100
roaf78tUWxWSEjAUcUu8O7mrQbl1,0.7777777777777778,0.9473684210526315,0.05653021442495124,11.11111111111111,5.263157894736842,-1.9493177387914231,73
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.6666666666666666,1.0,0.11111111111111112,22.22222222222222,0.0,-7.407407407407407,75
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.85,0.8636363636363636,0.0045454545454545565,10.0,9.090909090909092,-0.30303030303030276,82
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.8076923076923077,0.7586206896551724,-0.016357206012378445,15.384615384615385,20.689655172413794,1.7683465959328029,107
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.9411764705882353,0.9411764705882353,0.0,5.88235294117647,5.88235294117647,0.0,68
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.8421052631578947,0.85,0.0026315789473684292,15.789473684210526,15.0,-0.26315789473684187,77
u64Uf920g5VD9Byq26LT2rs5o4t1,0.8076923076923077,0.8888888888888888,0.027065527065527045,19.230769230769234,7.4074074074074066,-3.941120607787276,105
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.7894736842105263,0.9047619047619048,0.03842940685045948,5.263157894736842,9.523809523809524,1.420217209690894,78
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.8125,0.8888888888888888,0.025462962962962948,12.5,5.555555555555555,-2.314814814814815,66
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.8064516129032258,0.28125,-0.17506720430107525,19.35483870967742,18.75,-0.20161290322580663,125
wkhxvE50megJGMA1EiROSZIJWNq1,0.8571428571428571,0.9090909090909091,0.017316017316017323,9.523809523809524,9.090909090909092,-0.144300144300144,85
xBGZhFOeypWnqzSQClkrwV9z2vF3,0.7894736842105263,0.9523809523809523,0.05430242272347533,15.789473684210526,4.761904761904762,-3.675856307435255,78
xHctBv4C2EU8rHYRouw0btT3GT02,0.8636363636363636,0.8695652173913043,0.0019762845849802257,4.545454545454546,8.695652173913043,1.3833992094861658,89
xyAILKfYP2M8GqAai11x6NT7IcP2,0.8947368421052632,0.9090909090909091,0.004784688995215299,10.526315789473683,9.090909090909092,-0.4784688995215305,79
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.875,0.84,-0.011666666666666678,4.166666666666666,16.0,3.9444444444444446,97
yatBVTBMCSMp0wJluOCLzTFKMyP2,0.6666666666666666,0.8333333333333334,0.05555555555555558,9.523809523809524,8.333333333333332,-0.3968253968253972,87
yfjd8LbAMrYeG54927d3GiKAyXI2,0.6842105263157895,0.9523809523809523,0.08939014202172095,5.263157894736842,4.761904761904762,-0.16708437761069325,78
zw1w9FipI9RjJsuhHse6UZavBxs2,0.7777777777777778,0.9259259259259259,0.04938271604938271,7.4074074074074066,7.4074074074074066,0.0,108
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.782608695652174,0.8695652173913043,0.02898550724637679,0.0,8.695652173913043,2.898550724637681,92
