﻿participant_id,stroop_exg_congruent_mu,stroop_exg_congruent_sigma,stroop_exg_congruent_tau,stroop_exg_correct_congruent_mu,stroop_exg_correct_congruent_sigma,stroop_exg_correct_congruent_tau,stroop_lognorm_correct_congruent_mu,stroop_lognorm_correct_congruent_sigma,stroop_lognorm_correct_congruent_shift,stroop_mix_slow_prop_correct_congruent,stroop_exg_incongruent_mu,stroop_exg_incongruent_sigma,stroop_exg_incongruent_tau,stroop_exg_correct_incongruent_mu,stroop_exg_correct_incongruent_sigma,stroop_exg_correct_incongruent_tau,stroop_lognorm_correct_incongruent_mu,stroop_lognorm_correct_incongruent_sigma,stroop_lognorm_correct_incongruent_shift,stroop_mix_slow_prop_correct_incongruent,stroop_exg_neutral_mu,stroop_exg_neutral_sigma,stroop_exg_neutral_tau,stroop_exg_correct_neutral_mu,stroop_exg_correct_neutral_sigma,stroop_exg_correct_neutral_tau,stroop_lognorm_correct_neutral_mu,stroop_lognorm_correct_neutral_sigma,stroop_lognorm_correct_neutral_shift,stroop_mix_slow_prop_correct_neutral,stroop_exg_mu_interference,stroop_exg_sigma_interference,stroop_exg_tau_interference,stroop_exg_correct_mu_interference,stroop_exg_correct_sigma_interference,stroop_exg_correct_tau_interference,stroop_vincentile_interference_p10_correct,stroop_vincentile_interference_p30_correct,stroop_vincentile_interference_p50_correct,stroop_vincentile_interference_p70_correct,stroop_vincentile_interference_p90_correct,stroop_delta_plot_slope_correct,stroop_slow_prob_baseline,stroop_slow_prob_post_error,stroop_slow_prob_post_error_delta,stroop_slow_prob_stable,stroop_slow_prob_stable_delta,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_negloglik,wcst_rl_aic,wcst_rl_bic,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials,wcst_rl_asym_negloglik,wcst_rl_asym_aic,wcst_rl_asym_bic,wcst_rl_sticky_alpha,wcst_rl_sticky_beta,wcst_rl_stickiness,wcst_rl_lapse,wcst_rl_sticky_n_trials,wcst_rl_sticky_negloglik,wcst_rl_sticky_aic,wcst_rl_sticky_bic,wcst_rl_alpha0,wcst_rl_alpha_decay,wcst_rl_beta_decay,wcst_rl_decay_n_trials,wcst_rl_decay_negloglik,wcst_rl_decay_aic,wcst_rl_decay_bic,wcst_wsls_p_stay_win,wcst_wsls_p_shift_lose,wcst_wsls_p_shift_win,wcst_wsls_p_stay_lose,wcst_wsls_p_stay_win_switch,wcst_wsls_p_shift_lose_switch,wcst_wsls_p_stay_win_stable,wcst_wsls_p_shift_lose_stable,wcst_wsls_p_stay_win_colour,wcst_wsls_p_shift_lose_colour,wcst_wsls_p_stay_win_shape,wcst_wsls_p_shift_lose_shape,wcst_wsls_p_stay_win_number,wcst_wsls_p_shift_lose_number,wcst_wsls_win_n,wcst_wsls_lose_n,wcst_wsls_pair_n,wcst_wsls_excluded_n,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials,wcst_brl_posterior_entropy_mean,wcst_brl_entropy_drop_mean,wcst_brl_p_rule_max_mean,wcst_brl_change_point_prob_mean,wcst_brl_surprise_mean
P8mTl71XaYNvFMTCvlKpzzUdc9W2,673.8011254914578,82.69109703279051,159.0235860124934,673.8011254914578,82.69109703279051,159.0235860124934,5.435558039507064,1.0696053553584894,531.0,0.6880167929018384,746.0745341492129,103.69018177272868,258.48039991974485,743.1549164926035,104.84194017614452,264.5241716358657,5.775525811869201,1.1420226510688374,567.6000000238419,0.356201675240007,779.7781245645078,160.3969582043272,108.14324088723848,779.7781245645078,160.3969582043272,108.14324088723848,5.590661565117848,1.140623043582878,526.9000000357628,0.7311587448888808,72.27340865775511,20.999084739938183,99.45681390725144,69.35379100114574,22.150843143354024,105.50058562337227,88.83000000119205,94.99999997019768,149.35000005364418,168.6100000202655,319.0800000011925,230.25000000000043,0.1390398639526628,0.9999999503525044,0.8609600863998417,0.1014774142121333,-0.0375624497405294,2.5,0.0129870129969867,1.0,5.447208444806023e-26,0.9870129870030132,6169.54999862368,1221.116666654464,4948.433331969216,3,80,1.0,39.0,0.0,540.8499999940395,441.9742455160565,0.116906849137531,0.0250000000094779,2.9489328666086947e-22,-0.0250000000094779,0.2000000000015154,0.1749999999920374,1.1973747180395722e-10,-0.0249999998897404,1.3488252647670855e-20,-0.0250000000094779,3.861992696036321e-15,-0.0250000000094741,2.8683815693301628e-11,-0.0249999999807941,0.0909090909642058,0.0659090909547278,8.21501429173359e-21,-0.0250000000094779,15.0,0.1194030281328038,0.7499988423858251,0.2500011576141749,0.8805969718671961,1.3333333333333333,7.555555555555555,0.4227090878059908,0.01,0.1,80,110.91966851228985,225.8393370245797,230.60339029392745,0.4453985049506904,0.01,0.4353985049506904,0.1878881494962646,80,110.88646915099072,227.77293830198147,234.9190182060031,0.01,0.1,-0.5674796470171733,0.2,80,109.71101381488576,227.42202762977155,236.95013416846703,0.99,0.1,0.33973710298437,80,110.73234447886368,227.46468895772736,234.610768861749,0.9444444444444444,1.0,0.0555555555555555,0.0,1.0,1.0,0.9333333333333332,,0.75,,1.0,,1.0,1.0,18,1,19,37,0.054899678332357,0.007846404370115,4.644997989179081,23.06695970481136,80,0.1862801689772399,0.20707183527629,0.9190348526712558,0.1365042159823006,0.253332099415604
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,604.4214139615938,132.80175309726818,136.84761273852084,604.4214139615938,132.80175309726818,136.84761273852084,5.761958686529147,1.093245871876288,334.30000001192093,0.6547913187302801,767.3985412016226,251.8563551671805,385.2584473719103,768.5526524928339,269.589471676555,397.2926891596513,6.258573179065795,1.3393291000753829,402.8000000119209,0.6500483597169717,546.4496959942815,189.66316234225036,398.0047477279827,564.0904861012009,160.16680892409735,399.7684986179344,6.077234623278263,1.2556252138175896,334.9000000357628,0.7531293820032489,162.97712724002884,119.05460206991232,248.41083463338944,164.13123853124011,136.7877185792868,260.44507642113047,124.26000000238425,207.9199999809265,457.09999999403954,467.7600000083448,866.6600000023843,742.4000000000001,0.5984180438969817,0.9999998424752262,0.4015817985782445,0.5871706214547532,-0.0112474224422285,4.411764705882353,0.0333519244545717,0.99999999999998,2.0211538139043292e-14,0.9666480755454284,4741.982160426947,1288.716916653408,3453.265243773539,5,68,1.0,21.666666666666668,0.0,979.594522705821,379.6571957775898,0.1808163903346251,0.0462875136010387,0.0002570947736731,-0.0460304188273655,0.2024061460447825,0.1561186324437437,0.2000253839861188,0.1537378703850801,0.0001472716631752,-0.0461402419378634,0.0001194912090441,-0.0461680223919945,0.0251503677729777,-0.0211371458280609,0.2874506217747372,0.2411631081736985,0.0028434963114648,-0.0434440172895738,91.17647058823528,1.0,0.0983606557377056,0.9016393442622944,6.4e-323,8.857142857142858,1.0,0.2984358127031066,0.01,0.1,68,94.2823643023454,192.5647286046908,197.00374401504305,0.2901135285211501,0.99,-0.6998864714788499,0.2244233808769827,68,94.1239514332232,194.2479028664464,200.9064259819747,0.5856695602891607,0.1,-0.1672250005170689,0.1058273559281264,68,94.14378363804605,196.2875672760921,205.1655980967965,0.01,0.1,0.1,68,94.2759042974106,194.5518085948212,201.2103317103495,1.0,0.6,0.0,0.4,1.0,0.6,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,,20,5,25,28,0.0356085031674363,0.0116329297435004,5.615777485769731,12.570424233078692,68,0.1748399748259706,0.1529418531340062,0.9217663867364716,0.1184334981430094,0.3346620610858083
PLreonkqaMeFc0UqxKUelH44UQu1,418.2404650673152,61.95042410763205,264.4921631909427,418.2404650673152,61.95042410763205,264.4921631909427,5.307582900942212,1.3435493065268609,358.0,0.2622506897502138,454.5342219671266,24.965968446771125,210.20266087893904,452.13491818299485,23.272985156036995,213.60037203829935,4.915815013816959,1.2903653905952306,435.0,0.2322251414330459,458.32017898953546,83.31971367349831,127.79556982324708,465.302484177408,75.65839239307503,130.79987912423695,5.138713591570337,1.0989447421323166,363.0,0.4763763446822099,36.293756899811456,-36.98445566086093,-54.289502312003634,33.89445311567971,-38.67743895159506,-50.89179115264329,43.959999987483,19.92000000178814,2.8500000089406967,-65.52000000327837,-73.25000000148998,-117.20999998897298,0.2241467385058419,0.6706124513002368,0.4464657127943949,0.1937061016578072,-0.0304406368480346,1.0416666666666663,0.0106382978723394,1.0,0.0,0.9893617021276606,39003.09999999404,1493.2073684218683,37509.89263157217,2,96,1.0,47.5,0.0,0.0,1668.6773330202457,0.0579075174881343,0.0104166666666666,0.0,-0.0104166666666666,0.2,0.1895833333333333,0.0,-0.0104166666666666,0.0,-0.0104166666666666,0.0,-0.0104166666666666,0.0,-0.0104166666666666,0.0454545454545454,0.0350378787878787,0.0,-0.0104166666666666,22.916666666666664,0.1917808219178013,0.6818181818181901,0.3181818181818099,0.8082191780821986,1.4666666666666666,4.933333333333334,0.5382674532283414,0.99,0.3930076035576473,96,132.13888361064687,268.27776722129374,273.40646360422943,0.99,0.99,0.0,0.3930077920352058,96,132.13888361064662,270.27776722129323,277.9708117956968,0.01,0.1,-0.0537502964885867,0.2,96,133.08191582800762,274.16383165601525,284.42122442188656,0.01,0.1,0.1,96,133.08524313976153,272.17048627952306,279.8635308539266,1.0,0.6,0.0,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,,18,5,23,49,0.2325468917310005,0.25496107705784,6.659164050985033,43.14522484317694,96,0.786731671147871,0.1850437514956687,0.6806916511119333,0.443853319027636,0.5468347031018727
PkpTH7pWpEOG9A86xSloOSozwTk2,1219.2520728098991,245.0400576822348,143.81484946572047,1219.2520728098991,245.0400576822348,143.81484946572047,6.2940510720423966,1.1933151442802885,666.2000000476837,0.7125347960178124,1341.4442823451122,353.5096797717315,13.373131563870144,1341.4442823451122,353.5096797717315,13.373131563870144,6.273131205457806,1.390883873564578,595.5999999046326,0.8953909720696074,1115.688794081558,237.30454352301047,301.490672456392,1115.688794081558,237.30454352301047,301.490672456392,6.365409655414747,1.1883723332078904,659.0,0.5415762374618969,122.1922095352129,108.46962208949672,-130.44171790185032,122.1922095352129,108.46962208949672,-130.44171790185032,-97.29999988079066,-38.15999989509578,-33.20000004768372,25.58999984264392,149.1900000333785,246.4899999141692,0.7354574516515769,,,0.733555682607583,-0.0019017690439939,3.90625,0.0424548351639003,0.9999989236130308,1.0763869692926338e-06,0.9575451648360996,39650.0706254071,2882.5652880317857,36767.50533737531,10,128,1.0,20.5,0.0,28404.13203402949,1481.9875867575488,0.1649531914744777,0.0404345924772263,0.0013293234271873,-0.039105269050039,0.001475537099179,-0.0389590553780473,0.0011269154992656,-0.0393076769779606,0.0018851874926441,-0.0385494049845821,0.0014943578014684,-0.0389402346757579,0.0016781119657374,-0.0387564805114888,0.0325127386811452,-0.0079218537960811,0.0013408416778238,-0.0390937507994025,47.65625,0.3787878787878731,0.4262295081967199,0.57377049180328,0.6212121212121269,2.3461538461538463,2.576923076923077,0.6920481450620646,0.7622970564562406,0.1886031153824428,128,177.21270779829672,358.42541559659344,364.1294761244327,0.01,0.99,-0.98,8.93628233432735,128,176.87583543818133,359.75167087636265,368.3077616681215,0.01,0.1,-0.3939473484658766,0.2,128,176.45501954988933,360.91003909977866,372.3181601554571,0.01,0.1,0.1,128,177.45082117941436,360.9016423588287,369.4577331505876,0.5,0.375,0.5,0.625,,1.0,0.5,0.3181818181818182,1.0,,0.4285714285714285,0.3636363636363636,,0.3846153846153846,8,24,32,67,0.3,0.3,4.048802907374308,116.39040356163989,128,0.9419531356988272,0.1107327868620884,0.5699452938517545,0.5379150410127405,0.5668598013709706
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,453.24276328829495,71.26304213888196,184.5200798564,449.4172719242198,70.55810210350799,189.82415621779225,5.409597442431196,1.102461125941383,335.30000000074506,0.6344460368980183,576.4219014913673,153.75566078976007,227.7080169648565,576.4219014913673,153.75566078976007,227.7080169648565,5.661942162728299,1.2224556444194974,387.6000000014901,0.5827430480456968,438.02966720856233,73.043564095649,306.95053251390914,438.02966720856233,73.043564095649,306.95053251390914,5.652428499135913,1.1786703786161536,334.9000000022352,0.1861483849170698,123.17913820307234,82.49261865087811,43.18793710845654,127.0046295671475,83.19755868625208,37.88386074706429,59.479999998956885,96.34000000134108,222.1999999992549,240.56999999880796,175.52999999821202,116.04999999925514,0.5147949805035502,1.0,0.4852050194964498,0.5025736327322013,-0.0122213477713488,6.756756756756757,0.093634582124554,0.9999970805603396,2.9194396603258216e-06,0.906365417875446,2593.7615005770062,994.711890919726,1599.04960965728,10,74,1.0,11.5,0.0,1032.975338718796,339.4708301212684,0.247301061050367,0.0851870479384599,0.023498318293578,-0.0616887296448818,0.0120196138041884,-0.0731674341342714,0.4419368297595042,0.3567497818210443,0.3558595142012733,0.2706724662628134,0.2240818325671858,0.1388947846287259,0.0095717818726756,-0.0756152660657842,0.4007740045849902,0.3155869566465303,0.0244595457875359,-0.0607275021509239,13.513513513513514,0.0952380952380947,0.6999999999999995,0.3000000000000005,0.9047619047619052,1.4285714285714286,9.142857142857142,0.3960330896236365,0.01,0.1,74,102.60362414847704,209.2072482969541,213.81537848336245,0.01,0.99,-0.98,3.989221223781046,74,102.3431235144358,210.6862470288716,217.59844230848407,0.01,0.1,-0.4371699822945165,0.2,74,101.8990376163308,211.7980752326616,221.0143356054783,0.01,0.1,0.1,74,102.5891199249048,211.1782398498096,218.09043512942213,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,21,5,26,30,0.0019907935400137,0.001,5.859798844275758,11.503616903341207,74,0.1039727937142123,0.0281295224953124,0.9392718227992036,0.0715197043104959,0.4563854435183594
QbOEVCaZLUMOgltUdXm58oZOALv2,1025.0848248449329,245.9427057990628,11.461002439635395,1025.0848248449329,245.9427057990628,11.461002439635395,6.026075937985167,1.4466212632609003,439.0,0.9166668222212684,1121.1326951881065,294.98469457448954,10.79787082873047,1123.27450756304,299.028755848586,10.0,6.122760344194052,1.3312746737775147,486.4000000357628,0.885727378862284,810.7427338086943,234.9434196964969,243.5341077572517,810.7427338086943,234.9434196964969,243.5341077572517,6.011918095051804,1.3281454855211898,459.5,0.3376443492983411,96.04787034317384,49.04198877542672,-0.6631316109049248,98.1896827181074,53.08605004952318,-1.4610024396353951,-113.6899999976157,76.83000000715242,80.84999993443512,142.11000001430466,179.1399999916555,292.8299999892712,0.0092592592592592,0.0,-0.0092592592592592,0.0,-0.0092592592592592,10.0,0.1133861223171342,0.9999999787053556,2.1294644351492447e-08,0.8866138776828657,4070.2395207025656,1674.2811217900876,2395.958398912478,19,100,1.0,9.0,0.0,1488.5435502117198,408.95201128632425,0.3250829733914482,0.1103244431740424,0.0070249901284896,-0.1032994530455528,0.425689216995288,0.3153647738212456,0.0110873397537888,-0.0992371034202535,0.3832406595551003,0.2729162163810579,0.1055973233493244,-0.0047271198247179,0.033586434256621,-0.0767380089174214,0.2837652563991006,0.1734408132250582,0.0177536877871974,-0.0925707553868449,24.0,0.1866666666666662,0.5833333333333359,0.416666666666664,0.8133333333333337,1.7142857142857142,5.066666666666666,0.5510799280869728,0.01,0.1,100,138.66471326089257,281.32942652178514,286.53976689376134,0.01,0.01,8.673617379884035e-18,0.1,100,138.66471326089257,283.32942652178514,291.1449370797494,0.01,0.1,0.0164841265451249,0.2,100,138.65600168793307,285.31200337586614,295.7326841198185,0.01,0.1,0.1,100,138.63061001625414,283.2612200325083,291.0767305904725,0.9583333333333334,0.875,0.0416666666666666,0.125,1.0,0.8333333333333334,0.9473684210526316,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,24,8,32,43,0.2534376396081688,0.26803455539658,7.970424369974513,43.85462587307244,100,0.819230579693054,0.1756783644296843,0.6608826661149755,0.4665197917077052,0.5648657875560081
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,984.2042199029698,99.77344131306016,162.7426498810633,984.2042199029698,99.77344131306016,162.7426498810633,5.381055670964641,1.133152821682431,846.5999999046326,0.114454935242123,935.908662645538,10.0,306.2310448890423,935.908662645538,10.0,306.2310448890423,5.271218036980304,1.289718482071236,932.0,0.2496686985981935,931.90673308876,75.70105789008521,226.163531185171,931.90673308876,75.70105789008521,226.163531185171,5.28834994670915,1.2818374582722574,850.2999999523163,0.0766492347132347,-48.295557257431824,-89.77344131306016,143.48839500797902,-48.295557257431824,-89.77344131306016,143.48839500797902,15.449999928474426,74.79999995231628,26.70000004768372,92.60000002384186,223.15000021457672,207.7000002861023,0.3193208786686795,,,0.3169685281493706,-0.0023523505193089,15.942028985507244,0.1567578082664383,0.7752794037219479,0.2247205962780521,0.8432421917335616,5752.055558870274,1769.31856897173,3982.736989898544,17,69,1.2222222222222223,6.444444444444445,0.0,3137.7857534638238,583.9181818447098,0.438707336300529,0.1805939705037373,0.2199709220168487,0.0393769515131114,0.6271585238057196,0.4465645533019823,0.045682283339989,-0.1349116871637483,0.2150060262208462,0.0344120557171089,0.2179168471937233,0.037322876689986,0.1327792390043633,-0.0478147314993739,0.6446756194537365,0.4640816489499992,0.0982211659183004,-0.0823728045854368,11.594202898550725,0.0999999999999994,0.7499999999999982,0.2500000000000018,0.9000000000000005,1.3333333333333333,8.714285714285714,0.3587610256405829,0.5757904872767955,0.8035590125912373,69,94.71281168371544,193.4256233674309,197.89383637662544,0.3968841198707281,0.99,-0.593115880129272,0.6815810945046233,69,94.21547561285688,194.43095122571376,201.1332707395056,0.5278745609444665,1.3369675096341351,-0.4366076471701152,0.2,69,94.0087604226362,196.0175208452724,204.95394686366143,0.5758321403298917,0.0,0.8035298081332058,69,94.71281167827593,195.42562335655185,202.12794287034365,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,13,5,18,31,0.1500267198240044,0.2106579636033027,7.935020216590943,14.098514675287449,69,0.5739008244760477,0.2294278087558004,0.7980464877293928,0.3132184539849068,0.4881436845716321
QreA2rLiUhV3YHeMfuHMPdGbpJ53,818.6919202676818,202.1402204556512,74.0522560046286,818.6919202676818,202.1402204556512,74.0522560046286,5.918605614742209,1.1004194524750572,420.5,0.7860123464668028,919.515527281606,148.3491552641414,295.08793009454337,920.9998803371908,156.66720282535988,305.89327950901554,6.161597322240777,1.182272295711886,603.2999999523163,0.736410366754463,786.5780740641685,123.1549948012146,365.0305856568523,786.5780740641685,123.1549948012146,365.0305856568523,5.9136949185459855,1.2041313045936175,622.4000000953674,0.372670498397846,100.82360701392416,-53.79106519150983,221.0356740899148,102.30796006950892,-45.47301763029134,231.84102350438692,315.76000020504,244.23999996185307,241.54999995231609,373.86000008583073,449.6999999761578,133.93999977111787,0.1339115179124469,0.358947030798484,0.2250355128860371,0.1404621834058511,0.0065506654934041,10.526315789473683,0.1263811017839996,0.9999999999999992,7.979985387225794e-16,0.8736188982160004,2532.9501075849125,1293.0933354523534,1239.8567721325592,19,95,1.0,8.5,0.0,792.1490193785116,289.0599113034099,0.336495757583516,0.1218709871775952,0.0169503701327888,-0.1049206170448063,0.1548404905617199,0.0329695033841247,0.0134694674444922,-0.1084015197331029,0.2302028541483475,0.1083318669707523,0.0568126496192278,-0.0650583375583673,0.2482422285727905,0.1263712413951953,0.2200330151886746,0.0981620280110794,0.0976867202501092,-0.0241842669274859,22.105263157894736,0.1232876712328768,0.476190476190478,0.5238095238095221,0.8767123287671231,2.1,7.4,0.5282370169763256,0.01,3.528392303763785,95,131.5608092432249,267.1216184864498,272.22937226965087,0.01,0.01,0.0,3.5284696898961254,95,131.5608092432922,269.1216184865844,276.78324916138604,0.01,7.54082433354821,-0.5140742200343467,0.2,95,130.3970226625411,268.7940453250822,279.0095528914844,0.01,0.1,0.1,95,131.70603732736268,269.41207465472536,277.073705329527,1.0,0.4,0.0,0.6,1.0,0.2,1.0,0.6,1.0,0.5,1.0,0.25,1.0,,23,10,33,37,0.1107054883475241,0.267806759182588,4.5341305007502415,49.49711057110567,95,0.6223190665496171,0.1611299036396222,0.7676663578881244,0.3094052469563887,0.5066767089122456
Rc706mP0TSeIoIpMYH1SpRXjOxA2,947.5578882991472,273.0464209914001,10.168408849173789,962.2231637643548,263.0153006427344,10.0,5.938495216222794,1.3241232771436828,425.19999980926514,0.7142324393886548,920.3238942331556,225.2142469415756,127.71165022703671,901.113711316176,216.90721543967808,138.45855967652474,6.105303941744331,1.2015141806654606,450.6000003814697,0.6367718632526403,833.2608049466002,274.1096402273915,90.14513981183929,833.2608049466002,274.1096402273915,90.14513981183929,5.986418271579327,1.2255781821773812,371.69999980926514,0.5672265498794156,-27.23399406599151,-47.83217404982449,117.54324137786293,-61.1094524481789,-46.10808520305633,128.45855967652474,261.7400003433228,-5.939999198913483,16.700000762939112,11.3200004577634,66.59999999999991,-195.14000034332287,0.5011692574458773,0.7917481992241111,0.2905789417782338,0.4948274665608179,-0.0063417908850593,3.278688524590164,0.020758998246456,0.9999999999995418,4.581486630638854e-13,0.979241001753544,10077.30713489244,1608.315726669479,8468.991408222959,3,61,1.0,29.5,0.0,5379.849999904633,587.0996682057116,0.1443000354592565,0.0362028994141358,0.0290561303365066,-0.0071467690776292,0.2012695156006655,0.1650666161865296,0.0006670666043225,-0.0355358328098133,0.003961181017431,-0.0322417183967048,0.0007914083797449,-0.0354114910343909,0.0007567800467969,-0.0354461193673389,0.9999997008084612,0.9637968013943252,0.0008503599698013,-0.0353525394443345,1.639344262295082,0.0169491525423728,1.0,0.0,0.9830508474576272,1.0,30.0,0.0836497046105892,0.99,0.8284164296255635,61,83.4974866212809,170.9949732425618,175.21672097090843,0.99,0.99,0.0,0.8284162975303698,61,83.49748662128084,172.99497324256168,179.3275948350816,0.99,0.9239750333317904,0.4021489558631026,0.2,61,82.81662024156081,173.63324048312165,182.07673593981488,0.99,0.0,0.8284162153522557,61,83.49748662128083,172.99497324256166,179.32759483508158,0.9523809523809524,,0.0476190476190476,,0.9,,1.0,,1.0,,1.0,,0.8888888888888888,,21,0,21,26,0.3,0.001,7.632823235458205,16.3216910696836,61,0.2705774032999545,0.6217298162423452,0.8773932672591167,0.3734407612444794,0.4149017182890316
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,783.2659043705584,184.76661708146835,74.76991669094444,783.2659043705584,184.76661708146835,74.76991669094444,5.733487702804954,1.1331569200523408,451.6000001430512,0.7118409411758635,866.7897377041271,145.3473185170496,173.9484987687273,866.7897377041271,145.3473185170496,173.9484987687273,5.848069570189221,1.0964215777707045,595.7000000476837,0.4876449069747337,732.8333379073293,101.53463709096906,172.1895067430685,732.8333379073293,101.53463709096906,172.1895067430685,5.619077427594764,1.0796683969585463,543.2000000476837,0.1841242229367615,83.52383333356875,-39.41929856441874,99.17858207778283,83.52383333356875,-39.41929856441874,99.17858207778283,133.89999997615814,182.2000000476837,204.79999995231628,115.95000004768372,204.0500001907349,70.15000021457672,0.1151096899652856,,,0.1162106325207296,0.001100942555444,14.814814814814811,0.0905097885999598,0.5662278222050026,0.4337721777949974,0.90949021140004,5674.035654432406,1463.5553202778417,4210.480334154564,11,81,2.0,11.5,0.1666666666666666,2846.462252100785,565.9813059386279,0.4194833693061807,0.1538833465391045,0.0287571051206143,-0.1251262414184902,0.4172515951311446,0.2633682485920401,0.224277465358231,0.0703941188191265,0.4116032115994611,0.2577198650603566,0.0302788285969256,-0.1236045179421788,0.01299281722094,-0.1408905293181644,0.6485124965440773,0.4946291500049727,0.0285310829812181,-0.1253522635578864,13.580246913580249,0.115942028985507,0.8181818181818172,0.1818181818181827,0.884057971014493,1.2222222222222223,7.777777777777778,0.3972699578300042,0.01,0.1,81,112.30524574712769,228.6104914942553,233.39938980360023,0.01,0.99,-0.98,0.1,81,112.28976221851804,230.5795244370361,237.76287190105344,0.2337205757515533,0.1,-0.3719261183996967,0.0,81,111.40792375775254,230.81584751550508,240.39364413419483,0.99,0.0784910818845939,0.4887271249584664,81,112.12246665125144,230.2449333025029,237.42828076652015,1.0,0.8,0.0,0.1999999999999999,1.0,0.8,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,19,5,24,34,0.0038304413691071,0.001,4.809089387625189,17.5780094473024,81,0.1164611267710009,0.0364653776111966,0.9437895251153018,0.0678775119094876,0.3784377904558526
Ru3Qf6pXZua1DfNkQdhbor6iJ403,686.3015567111413,100.06957137921478,248.5286036025203,646.4173543510014,62.95102248925404,286.59618270882066,5.508485865274303,1.2001143668410272,572.5,0.7863165301378927,887.8669538195146,265.69185826414787,145.99027487787208,798.3994257515963,192.6558297799112,241.28260900336804,5.505485838903908,1.404079279834175,627.6000000000931,0.7783398336797221,576.5526845006422,64.7599743394597,514.4620977031681,575.3565783202819,63.53263083070097,500.6040259568929,5.856484805934916,1.3056565413212926,514.4000000001397,0.1411948025759501,201.5653971083733,165.6222868849331,-102.5383287246482,151.9820714005948,129.70480729065713,-45.31357370545263,5.599999999860302,95.4800000001677,160.99999999976717,143.89999999997667,290.0000000000232,284.4000000001629,0.1925212550433742,0.4996960215542335,0.3071747665108593,0.1408418007688843,-0.0516794542744898,9.30232558139535,0.1204739657638823,0.9994984976948368,0.0005015023051632,0.8795260342361176,5852.528030026508,1769.0353611395055,4083.492668887002,15,86,1.0,9.75,0.0,3164.358872045581,775.067139796042,0.3094772867741259,0.1177392241382517,0.1036330152790729,-0.0141062088591788,0.311139127399947,0.1933999032616952,0.2706629967070217,0.1529237725687699,0.3345565070083207,0.216817282870069,0.0093040291701924,-0.1084351949680593,0.2062744303156723,0.0885352061774205,0.332237155099857,0.2144979309616052,0.0245257885141437,-0.093213435624108,15.11627906976744,0.1111111111111116,0.6153846153846075,0.3846153846153926,0.8888888888888883,1.625,8.11111111111111,0.4247207747321992,0.01,0.1,86,119.24328864098096,242.48657728196196,247.39527187446893,0.01,0.99,-0.98,0.1,86,119.22542223517878,244.4508444703576,251.8138863591181,0.01,0.1,0.2050431691086167,0.2,86,119.00868806575446,246.0173761315089,255.83476531652292,0.01,0.1,0.1,86,119.22526713303178,244.4505342660636,251.8135761548241,0.95,1.0,0.05,0.0,1.0,1.0,0.9411764705882352,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,20,7,27,38,0.1950322501446032,0.0477372756084925,5.74744708239087,27.106275042844764,86,0.3604109058501922,0.4102565390889193,0.872669786203273,0.2904890927715206,0.3492534513981406
