participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy
50R0P1MIMvRvK1qpqfGROchII6R2,1.5625,0.008022302474349407,0.9999999996248687,3.751311838049075e-10,0.9919776975256506,3798.3160085932977,1110.5939266237376,2687.7220819695603,3,128,1.0,63.0,0.0,543.0499999523163,358.87816258941683,0.08048483706800685,0.015644825454863363,4.030693847268096e-08,-0.01564478514792489,2.55778078724273e-07,-0.01564456967678464,1.7069867053532017e-07,-0.015644654756192828,1.4788146807868303e-08,-0.015644810666716556,1.0863686681679007e-07,-0.015644716817996545,1.6154034858143742e-07,-0.015644663914514783,0.01888887554547209,0.003244050090608727,4.5438750899131416e-05,-0.015599386703964232,42.96875,0.31506849315068514,0.4259259259259257,0.5740740740740743,0.6849315068493148,2.2916666666666665,3.1739130434782608,0.683226635860098
5OOi73igsahMZ5IVKQwwyhnj4Cn2,17.142857142857142,0.18277404931929858,0.8180703867137074,0.18192961328629262,0.8172259506807015,3557.824113287692,1416.6601083332318,2141.1640049544603,19,70,1.2,5.8,0.0,897.6513247156965,371.8033113176696,0.4581441790615257,0.19515894450207819,0.6645471225381889,0.46938817803611077,0.032527438595211615,-0.16263150590686656,0.027843697742829705,-0.16731524675924847,0.2853967587898749,0.09023781428779673,0.18945583394029508,-0.0057031105617831035,0.21786824289417672,0.022709298392098537,0.45057483732368997,0.2554158928216118,0.09877145418550703,-0.09638749031657115,10.0,0.08064516129032234,0.8571428571428589,0.14285714285714116,0.9193548387096776,1.1666666666666667,10.5,0.3250829733914482
5Z68AKm9rIeeB2lVu3nJO7U31wk1,0.78125,0.0,1.0,0.0,1.0,10760.599999999627,1114.14488188984,9646.455118109787,1,128,1.0,127.0,0.0,0.0,478.8873169299287,0.045688389073983635,0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,0.0,-0.0078125,35.9375,0.23170731707316897,0.42222222222222244,0.5777777777777775,0.7682926829268311,2.3,4.315789473684211,0.6530577442776866
5rXSa3anB5ejmFrnwUsTB82byup1,2.3529411764705883,0.02535218541942372,0.9999999996674782,3.3252189997707437e-10,0.9746478145805764,2269.8765063298706,911.7962995490659,1358.0802067808047,3,85,1.0,41.5,0.0,747.1999999999534,255.02019152195086,0.11147402345222804,0.0350320102026211,0.0027868666189571137,-0.03224514358366399,0.03625569340261226,0.0012236831999911588,0.01022778364697445,-0.024804226555646652,0.002689116455646194,-0.03234289374697491,0.03600696788694435,0.0009749576843232494,0.0026669246872741575,-0.03236508551534695,0.03173358401479253,-0.0032984261878285723,0.003140002006271335,-0.03189200819634977,12.941176470588237,0.12328767123287696,0.818181818181813,0.181818181818187,0.8767123287671231,1.2222222222222223,7.4,0.385266963573956
5zxa5CMLGQSSonWOXqXf0QNS3PH3,2.2988505747126435,1.071884896753841e-11,0.4871905276754004,0.5128094723245996,0.9999999999892811,7653.890708198304,1193.3999206609544,6460.49078753735,1,87,2.0,85.0,0.0,2694.199999988079,473.21605722880446,0.10945235816266657,0.023622649180828865,9.46810147890212e-14,-0.023622649180734184,1.4976701039773056e-12,-0.023622649179331195,1.0151730888400888e-13,-0.02362264918072735,6.847812123011208e-14,-0.02362264918076039,9.910687907892167e-14,-0.023622649180729757,3.1565840338004805e-12,-0.023622649177672282,0.07692328192865407,0.053300632747825205,1.1064537344413453e-13,-0.02362264918071822,14.942528735632186,0.13698630136986095,0.8461538461538337,0.15384615384616632,0.8630136986301391,1.1818181818181819,6.7272727272727275,0.421710894009658
62fAfeQc27bZelkPX7G54T3gvci2,11.428571428571429,0.09114566421331259,0.7372464487084458,0.26275355129155425,0.9088543357866875,6633.586110592149,1356.821069114815,5276.765041477334,11,70,1.3333333333333333,10.333333333333334,0.0,3019.301239111757,371.10593106729095,0.355382896246011,0.12545666251239768,0.011911832833594552,-0.11354482967880312,1.0,0.8745433374876024,0.4074066980725772,0.2819500355601795,0.06263090293107833,-0.06282575958131935,0.005964367208788674,-0.119492295303609,0.012920664926650702,-0.11253599758574698,0.6487420648787827,0.5232854023663851,0.008416179572709088,-0.11704048293968859,11.428571428571429,0.11475409836065488,1.0,0.0,0.8852459016393451,1.0,7.75,0.355382896246011
6ABZuv4jbjgE0B8TeyUk6nwVb122,23.863636363636363,0.21590906456527753,0.648509768309682,0.35149023169031807,0.7840909354347224,2984.3064974536364,1631.6660097894558,1352.6404876641807,25,88,1.6153846153846154,5.153846153846154,0.0,931.80200448494,257.460931270324,0.5495029884397222,0.2618370887400142,0.07526606302234022,-0.18657102571767398,0.8113594490978974,0.5495223603578832,0.6205559826420515,0.35871889390203726,0.15924018306367432,-0.10259690567633989,0.35975323699776524,0.09791614825775102,0.12598728836657122,-0.135849800373443,0.8863705143179393,0.6245334255779251,0.10685347208843692,-0.15498361665157728,11.363636363636363,0.10389610389610361,0.8000000000000005,0.19999999999999946,0.8961038961038964,1.25,8.666666666666666,0.3540511393449268
6OwhwWQDThSPHTVAeXugohrYuje2,31.25,0.09237452132767579,0.1796254691176492,0.8203745308823507,0.9076254786723242,2522.7078052040956,1323.2045826547198,1199.5032225493758,9,128,8.0,17.6,0.4,916.9822207142361,405.3560802297894,0.6210863745552451,0.36711340664524994,,,,,,,,,,,,,0.30853825621814207,-0.05857515042710787,0.023026759642951408,-0.3440866470022985,41.40625,0.41333333333333044,0.5769230769230718,0.4230769230769282,0.5866666666666694,1.7096774193548387,2.4193548387096775,0.67830307693926
6WFCyGwk71XLPBmbe4Vav3eotVm1,17.391304347826086,0.189495946092525,0.7704398201042012,0.22956017989579888,0.8105040539074749,2296.9952643678653,1024.7015520012924,1272.293712366573,19,69,1.2,5.7,0.0,804.8233970591231,196.57023476620918,0.46203690946645704,0.20900645989781363,0.6081267819971747,0.3991203220993611,0.6257230539011711,0.4167165940033575,0.24996108412613105,0.040954624228317416,0.42641302146389587,0.21740656156608223,0.09312262280374248,-0.11588383709407116,0.21844403639716456,0.009437576499350925,0.7134766103595903,0.5044701504617767,0.025207911177337762,-0.18379854872047588,10.144927536231885,0.06557377049180235,0.5714285714285676,0.4285714285714323,0.9344262295081976,1.75,12.4,0.3282557376960584
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,14.473684210526317,0.04313263488743876,0.2917657822755633,0.7082342177244366,0.9568673651125612,2671.734669409165,1563.3154379811924,1108.4192314279724,5,76,3.6666666666666665,21.666666666666668,0.3333333333333333,577.0203447990913,305.4761823809641,0.4134699120758247,0.16686546687678225,0.017539980248261068,-0.1493254866285212,0.22017282056874424,0.05330735369196199,0.0975117969332856,-0.06935366994349665,0.07531076170671877,-0.09155470517006348,0.20296284526803138,0.03609737839124913,0.19239251154764278,0.025527044670860533,0.5113686419932132,0.3445031751164309,0.019322905628230445,-0.1475425612485518,15.789473684210526,0.11111111111111278,0.5833333333333325,0.4166666666666676,0.8888888888888872,1.7142857142857142,8.0,0.4361623253853443
80UJMJbCOMgs6YVpsMgXfYTzw6o2,1.4084507042253522,0.0,1.0,0.0,1.0,8987.0,1312.4928571427772,7674.507142857223,1,71,1.0,70.0,0.0,0.0,574.2323442952761,0.0740225961475812,0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,0.0,-0.014084507042253521,15.492957746478872,0.10170151659868415,0.6361728990821625,0.3638271009178375,0.8982984834013158,1.5714285714285714,8.571428571428571,0.43116548642007435
87w5Le0CgZhSfYAaOH3Xd2fc98l1,32.03125,0.015785688871364393,0.05660400439064149,0.9433959956093586,0.9842143111286357,4642.624299332661,1486.267179770217,3156.3571195624445,3,128,20.5,43.5,0.5,3926.347091588833,458.9773273378408,0.6271047869053563,0.32412001961981357,0.0011815180562315779,-0.322938501563582,0.008338234153252048,-0.31578178546656155,0.023935346171148175,-0.3001846734486654,0.22099077869085515,-0.10312924092895842,0.20203658290909746,-0.12208343671071611,0.2020496682047531,-0.12207035141506048,0.663804217135315,0.33968419751550144,0.0024699875350176355,-0.3216500320847959,34.375,0.20481927710843792,0.40909090909090273,0.5909090909090973,0.795180722891562,2.4444444444444446,4.666666666666667,0.6434915530192904
8bwaafIhKVMNBoHaXFcY8HirS9u2,26.82926829268293,0.1166528362019177,0.3514578631912432,0.6485421368087567,0.8833471637980823,2315.998100863888,937.8937821565007,1378.1043187073872,13,82,3.142857142857143,8.571428571428571,0.2857142857142857,1376.9174222121771,152.43776044997102,0.5815532996153631,0.27253878255694425,0.2117398867243147,-0.06079889583262954,0.671353737831887,0.39881495527494276,0.6533144039513572,0.38077562139441296,0.3486124096712621,0.07607362711431787,0.15906000962931469,-0.11347877292762956,0.20469621354495499,-0.06784256901198926,0.889532189396196,0.6169934068392517,0.10282504483666333,-0.16971373772028092,10.975609756097562,0.08333333333333494,0.7777777777777799,0.22222222222222013,0.9166666666666651,1.2857142857142858,10.428571428571429,0.3460050960464662
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,23.46938775510204,0.26879204502677045,0.8164139269741341,0.18358607302586588,0.7312079549732295,4349.478368288675,1275.3984162731424,3074.0799520155324,39,98,1.15,3.75,0.0,3346.7304040287668,320.57797283272487,0.5448860962053298,0.2549582705088492,0.025443223661592268,-0.22951504684725696,0.22547474485516855,-0.029483525653680676,0.4254693078195193,0.17051103731067008,0.21989239633622915,-0.03506587417262008,0.1271151857882677,-0.12784308472058153,0.35073092945704964,0.09577265894820042,0.4260857104017073,0.17112743989285806,0.11439789892534773,-0.1405603715835015,28.57142857142857,0.13043478260869268,0.3571428571428614,0.6428571428571387,0.8695652173913073,2.8,7.0,0.5982695885852573
9NTZ091xWyOO8DgzyTGY0O3i8IR2,19.78021978021978,0.2631602219802578,0.8630865572105023,0.13691344278949763,0.7368397780197421,1927.4328282366052,1058.568105076073,868.8647231605323,31,91,1.125,4.5625,0.0,588.8694233678837,185.4530655437989,0.49734048623153665,0.24264367620005098,0.4273734178044453,0.18472974160439434,0.035668759861561275,-0.2069749163384897,0.44170500751769637,0.1990613313176454,0.2371786411121993,-0.005465035087851677,0.055458577145772,-0.187185099054279,0.15283225207651668,-0.0898114241235343,0.5204998126507437,0.27785613645069274,0.23553313892227584,-0.007110537277775136,10.989010989010989,0.08749999999999891,0.7999999999999994,0.2000000000000006,0.9125000000000011,1.25,10.125,0.34628552345742153
9Xz1RIwnPXgyRqmucudW9VeuDnq1,15.492957746478872,0.21153478243451793,0.9998324395542707,0.00016756044572932436,0.7884652175654822,2501.3442111173613,1183.3411334877353,1318.003077629626,21,71,1.0,5.454545454545454,0.0,990.306781084171,243.84410491133156,0.43116548642007435,0.18464997961957236,0.1996022457211106,0.014952266101538242,0.4329450321823787,0.24829505256280632,0.030960854418840715,-0.15368912520073164,0.06623761682097279,-0.11841236279859957,0.21573298310646433,0.03108300348689197,0.4080151096880347,0.22336513006846237,0.26356052181239437,0.07891054219282201,0.14228121360010823,-0.04236876601946413,12.676056338028168,0.09836065573770511,0.6666666666666683,0.33333333333333176,0.9016393442622949,1.5,8.857142857142858,0.38018194649453163
9l7DjYLs0XdgwykPZR5E01KTZfu2,17.333333333333336,0.13015472009584445,0.6107385572526803,0.38926144274731966,0.8698452799041555,3845.397447678354,993.5316385157613,2851.865809162593,15,75,1.625,7.75,0.0,2129.254931971158,279.5992313000837,0.46113246660570173,0.19201366082314497,0.23682885003815932,0.044815189215014345,0.9994232474368797,0.8074095866137347,0.2253439624231124,0.033330301599967416,0.015675102236033186,-0.17633855858711178,0.08159815638685002,-0.11041550443629496,0.008507086162587406,-0.18350657466055756,0.8776238772550399,0.6856102164318949,0.050000570252399186,-0.1420130905707458,10.666666666666668,0.09090909090909167,0.7499999999999973,0.25000000000000266,0.9090909090909083,1.3333333333333333,9.571428571428571,0.3394889424345316
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,25.609756097560975,0.08548607660433194,0.27418109680123237,0.7258189031987677,0.9145139233956681,2798.7934035288326,1074.501317254696,1724.2920862741366,11,82,3.5,10.166666666666666,0.16666666666666666,1375.9740385724713,237.1444284290392,0.5689353825476205,0.2687623560404518,0.21501602204644157,-0.053746333994010215,0.2194995785689911,-0.049262777471460684,0.1557598704876872,-0.1130024855527646,0.41527197338188016,0.14650961734142837,0.07824648331064914,-0.19051587272980264,0.2063349896281681,-0.06242736641228369,0.6535024643782592,0.3847401083378074,0.07481257602501225,-0.19394978001543955,19.51219512195122,0.13846153846153703,0.5624999999999958,0.43750000000000416,0.8615384615384631,1.7777777777777777,6.6,0.49356519202546545
ASGvwW80q7VY7xFaLGZhVuErUQu2,2.5,0.014384825931669176,0.9994915295933964,0.0005084704066036862,0.9856151740683308,5404.471092414843,1378.7291908021375,4025.7419016127055,3,80,1.0,39.0,0.0,2148.0000009536743,429.39270130636373,0.11690684913753106,0.026424489558008128,0.0007365774201639415,-0.025687912137844188,0.0055698512360639885,-0.02085463832194414,0.19961765111693447,0.17319316155892633,0.0008177683897621146,-0.025606721168246013,0.003600318754374659,-0.02282417080363347,0.0008670786921094978,-0.02555741086589863,0.11434426487046029,0.08791977531245215,0.0012184733011192253,-0.025206016256888904,88.75,0.7777777777777812,0.09999999999999896,0.900000000000001,0.2222222222222187,8.875,1.2857142857142858,0.35171047884938955
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,1.0638297872340425,0.010869565217391318,1.0,0.0,0.9891304347826086,16531.5,1713.2172043195335,14818.282795680467,2,94,1.0,46.5,0.0,0.0,1041.1507525422437,0.05891443266093149,0.010638297872340425,0.0,-0.010638297872340425,0.0,-0.010638297872340425,0.0,-0.010638297872340425,0.0,-0.010638297872340425,0.2,0.1893617021276596,0.0,-0.010638297872340425,0.05,0.039361702127659576,0.0,-0.010638297872340425,21.27659574468085,0.1506849315068513,0.5499999999999975,0.45000000000000256,0.8493150684931486,1.8181818181818181,6.166666666666667,0.5175983740977871
AsXBOflrszVNKoFqbN61bMJqS0k2,12.380952380952381,0.07689571588822357,0.4790276818501635,0.5209723181498365,0.9231042841117764,2316.5023681585626,1114.4503370365605,1202.052031122002,13,105,1.8571428571428572,13.142857142857142,0.0,877.5339384377023,250.28820669188212,0.37444710505741213,0.15260942920890302,0.01894532165867291,-0.13366410755023012,0.19637563548202694,0.043766206273123914,0.04602528231807792,-0.1065841468908251,0.10157327065548308,-0.05103615855341995,0.41723571698863465,0.26462628777973163,0.5110458247336063,0.35843639552470324,0.2414084869684824,0.08879905775957939,0.045270680203586884,-0.10733874900531615,80.95238095238095,0.6000000000000063,0.1428571428571438,0.8571428571428563,0.3999999999999938,6.538461538461538,1.6666666666666667,0.48691270946460224
AyAnuCaltBbpEYbudoyNzTvXlcC2,0.8928571428571428,0.0,1.0,0.0,1.0,24974.89999997616,2112.972072077764,22861.927927898396,1,112,1.0,111.0,0.0,0.0,1347.0730744050497,0.05101804678019193,0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,0.0,-0.008928571428571428,23.214285714285715,0.18823529411765955,0.6538461538461355,0.34615384615386446,0.8117647058823404,1.5294117647058822,5.0588235294117645,0.5418526439168785
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,13.28125,0.13630317533918837,0.7715500475207911,0.22844995247920882,0.8636968246608117,31508.092116274842,3070.890254851908,28437.201861422935,26,128,1.3076923076923077,7.928571428571429,0.0,46767.939643696795,2263.4368193846685,0.39169839521161126,0.14926729368734684,0.005897034186182067,-0.14337025950116478,0.008123380506917284,-0.14114391318042957,,,,,,,,,0.11064948952173803,-0.03861780416560881,0.00828498238194113,-0.1409823113054057,61.71875,0.5714285714285473,0.358974358974367,0.641025641025633,0.4285714285714526,2.7241379310344827,1.75,0.665424209604653
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,48.05194805194805,0.4032411959667771,0.2752445355354694,0.7247554644645307,0.5967588040332228,1475.3283505560912,971.7917843736301,503.5365661824611,28,77,2.466666666666667,2.857142857142857,0.2,428.51941873329577,123.69081415661303,0.6923880071472714,0.6002826121879933,0.5073528547913253,-0.09292975739666798,0.4693851114388794,-0.13089750074911388,0.535851559797058,-0.06443105239093527,0.5611225680600513,-0.03916004412794194,0.4809898408011234,-0.11929277138686989,0.6789796414353553,0.078697029247362,0.8186837677072815,0.21840115551928818,0.6248730776600175,0.02459046547202426,12.987012987012985,0.12121212121212366,0.9000000000000006,0.09999999999999946,0.8787878787878763,1.1111111111111112,7.444444444444445,0.38613975394283734
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,9.523809523809524,0.06353323532987233,0.5988982305896361,0.40110176941036385,0.9364667646701277,7050.160425812949,1637.1383097787764,5413.0221160341725,11,105,1.6666666666666667,15.833333333333334,0.0,5443.779790881528,482.01361603470815,0.31449220128141064,0.10945600247739011,0.011425281308160656,-0.09803072116922945,0.20805213733319236,0.09859613485580225,0.11933456201618087,0.009878559538790757,0.20442510489357302,0.09496910241618291,0.008336545510468784,-0.10111945696692133,0.009709836917942506,-0.0997461655594476,0.37875108178124184,0.2692950793038517,0.03294887170529266,-0.07650713077209745,16.19047619047619,0.13793103448275887,0.7647058823529382,0.23529411764706173,0.8620689655172411,1.3076923076923077,6.769230769230769,0.44281495470002014
CDEoAyvS8feXLKMKsaZah9agEhF3,17.647058823529413,0.166742776996593,0.812650659701332,0.187349340298668,0.833257223003407,7072.560656494042,1051.5961591396429,6020.964497354399,19,68,1.2,5.6,0.0,9472.950665047882,257.40143367513997,0.4659992569610426,0.18285205448430394,0.012847615649685734,-0.17000443883461822,0.7726728111651224,0.5898207566808185,0.40332078823135875,0.2204687337470548,0.40653841756766146,0.22368636308335751,0.4082700272245474,0.22541797274024347,0.027323757235720086,-0.15552829724858386,0.9759068897011819,0.7930548352168779,0.038138698582413,-0.14471335590189094,91.17647058823529,1.0,0.09836065573770529,0.9016393442622948,0.0,8.857142857142858,1.0,0.2984358127031066
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,1.098901098901099,0.0,1.0,0.0,1.0,13646.0,1432.1633333100212,12213.836666689978,1,91,1.0,90.0,0.0,0.0,636.0275586980465,0.06049829410230214,0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,0.0,-0.01098901098901099,21.978021978021978,0.12857142857142903,0.5000000000000036,0.49999999999999645,0.871428571428571,2.0,7.1,0.5266296522200016
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,18.51851851851852,0.10481729713061258,0.4645534425811987,0.5354465574188014,0.8951827028693874,3404.4932215899585,1471.3234605541072,1933.1697610358513,13,81,2.142857142857143,9.428571428571429,0.14285714285714285,1339.2013421936506,319.9684749773893,0.4791656239282754,0.2026060151025997,0.034366550245311975,-0.16823946485728775,0.41215958606900926,0.20955357096640956,0.41812514435731013,0.21551912925471042,0.06410933433045238,-0.13849668077214733,0.06630020117590993,-0.13630581392668978,0.22621277090186104,0.02360675579926133,0.4905207925209905,0.2879147774183908,0.0603191831279819,-0.1422868319746178,20.98765432098765,0.12698412698412812,0.5294117647058794,0.47058823529412047,0.8730158730158718,1.8888888888888888,7.111111111111111,0.5137930536357145
CUNlBEszJVRGK1jWlTaOaCqpDg53,5.263157894736842,0.03888341719975991,0.7359288628298636,0.2640711371701364,0.96111658280024,3263.087528491769,1275.5713566138693,1987.5161718778995,5,76,1.3333333333333333,24.0,0.0,1231.7529683342332,434.0698762317991,0.20619205063323187,0.06622457158902136,0.008230821177582451,-0.05799375041143891,0.020658812372673023,-0.04556575921634833,0.1154961758496974,0.04927160426067605,0.24544646632003597,0.17922189473101463,0.22042858051837727,0.15420400892935593,0.057679410446487535,-0.00854516114253382,0.16184652547035375,0.09562195388133239,0.017213184276817086,-0.049011387312204266,15.789473684210526,0.09523809523809462,0.5000000000000012,0.49999999999999883,0.9047619047619053,2.0,9.142857142857142,0.4361623253853443
Cbkx2NHyF3NrebzXGqNgSfiWent1,28.169014084507044,0.30828744826940646,0.6294233132987666,0.3705766867012334,0.6917125517305936,1734.6400805713638,869.3298478906789,865.3102326806849,27,71,1.4285714285714286,3.642857142857143,0.0,897.5976870935832,130.74967739580603,0.5945425145058163,0.3378833685209435,0.31917792449166216,-0.018705444029281315,0.9997222538293136,0.6618388853083701,0.444162211879873,0.10627884335892951,0.20446883881540984,-0.13341452970553364,0.32369050621650075,-0.014192862304442722,0.142727304817369,-0.19515606370357447,0.8797001918034806,0.5418168232825371,0.22466285731564645,-0.11322051120529703,11.267605633802818,0.11290322580645139,0.8749999999999998,0.12500000000000022,0.8870967741935486,1.1428571428571428,7.875,0.35207396019476256
Co587hoelyeANqFX7AYvuVQW0lZ2,3.6585365853658534,0.026367631244864236,0.9999999999967416,3.258385604405974e-12,0.9736323687551357,3561.8032421746007,932.8116375124474,2628.9916046621533,5,82,1.0,26.333333333333332,0.0,410.3204926155943,344.3103553685463,0.1569361105459723,0.03711350279967409,1.9434723787737924e-10,-0.03711350260532685,0.20048292385306285,0.16336942105338875,7.000254118833133e-10,-0.03711350209964868,0.19999990811554252,0.16288640531586843,3.4196893000631626e-06,-0.037110083110374024,1.7028183230780798e-09,-0.03711350109685577,0.1335058863813475,0.0963923835816734,0.0010710896688709592,-0.036042413130803135,18.29268292682927,0.09090909090909094,0.4666666666666627,0.5333333333333373,0.9090909090909092,2.142857142857143,9.571428571428571,0.47580267999927905
CtJe4bZZnYUBNrcPk00d3YQFSGp2,22.5,0.1445573707738213,0.4839603288531412,0.5160396711468587,0.8554426292261788,2618.813469431126,1148.332870114893,1470.480599316233,17,80,2.0,6.888888888888889,0.0,1110.5810286112678,207.42108793736838,0.5331638407372986,0.24571336684493733,0.019777314293366856,-0.22593605255157048,0.2615191911279868,0.015805824283049497,0.34020044021217843,0.0944870733672411,0.5041923551077168,0.25847898826277943,0.6287949302350888,0.3830815633901515,0.5716614532308546,0.32594808638591727,0.4242561443860716,0.1785427775411343,0.06825019768564115,-0.17746316915929616,20.0,0.1269841269841286,0.49999999999999967,0.5000000000000003,0.8730158730158714,2.0,7.111111111111111,0.5004024235381879
DAKDKPH698P12JfTbbjemLI6PIH2,26.744186046511626,0.10613772458923636,0.30532559677742743,0.6946744032225726,0.8938622754107637,2598.3079039715967,875.6716097447816,1722.6362942268152,13,86,3.2857142857142856,9.0,0.14285714285714285,1628.9087132206157,158.44239795194207,0.5806978226600542,0.2833040325984519,0.2168583632585479,-0.06644566933990398,0.4412849913043919,0.15798095870594003,0.4207108490652877,0.13740681646683583,0.3173975816285097,0.03409354903005779,0.21030999473638193,-0.07299403786206995,0.08609708712482737,-0.1972069454736245,0.7310027709805628,0.4476987383821109,0.12655669535142441,-0.15674733724702747,19.767441860465116,0.1470842589929399,0.6464575739979216,0.35354242600207847,0.85291574100706,1.5454545454545454,6.2727272727272725,0.49716153269343133
DPvStUYSmohmXwFwaKRqHv89R3k1,36.507936507936506,0.178948811505457,0.30565532304853277,0.6943446769514672,0.821051188494543,2273.8733741621345,1104.546860152348,1169.3265140097865,13,63,3.2857142857142856,5.714285714285714,0.2857142857142857,931.9756389311573,178.26335040078186,0.6562848036783915,0.3966954842955264,0.8289073940648114,0.432211909769285,0.9999151234111292,0.6032196391156028,0.8128263320665241,0.4161308477709977,0.4907493406244251,0.09405385632889868,0.5462866805725982,0.1495911962770718,0.4289958892485761,0.0323004049530497,0.9998861494191722,0.6031906651236458,0.13747420496322876,-0.25922127933229766,4.761904761904762,0.05084745762711874,1.0,0.0,0.9491525423728813,1.0,15.0,0.19144408195771734
DaRehVxIOhXtEtUExdgvUl0mKcx2,14.0625,0.10215497280863767,0.5479067855810221,0.45209321441897793,0.8978450271913623,4491.047522343451,1630.3040435216017,2860.7434788218497,19,128,1.8,11.0,0.1,2218.206868897437,606.0350637103786,0.40609642111261135,0.1693156772991211,0.10503903865341493,-0.06427663864570615,0.11626589253513911,-0.05304978476398198,0.6156210646315454,0.4463053873324243,0.2053644061969168,0.0360487288977957,0.029616833930038226,-0.13969884336908286,0.16259592805634157,-0.006719749242779516,0.18330169267709248,0.013986015377971395,0.016742086934276354,-0.15257359036484475,50.0,0.3437500000000024,0.34920634920635457,0.6507936507936454,0.6562499999999978,2.782608695652174,2.909090909090909,0.6931471805599453
Df83JuPuJkXqTGbENhM2gw5SJM43,14.772727272727273,0.16412412774486346,0.661614340919021,0.33838565908097895,0.8358758722551366,2307.184183415224,1138.269888922302,1168.9142944929222,17,88,1.4444444444444444,8.333333333333334,0.0,588.9222939268274,338.37671723424717,0.41874647172566937,0.21247813346390695,0.07075103564734755,-0.1417270978165594,0.26091768836584955,0.0484395549019426,0.357479034884762,0.14500090142085506,0.23929598624533335,0.0268178527814264,0.02892884588375811,-0.18354928758014885,0.053185831090001426,-0.15929230237390551,0.4960765853147671,0.2835984518508602,0.17200425915291595,-0.040473874310991004,13.636363636363635,0.11999999999999869,0.7499999999999947,0.25000000000000533,0.8800000000000012,1.3333333333333333,7.6,0.39830711380528416
DxSidjznjVSNDJuDqqGgxpMEGtw1,1.4705882352941175,0.0,1.0,0.0,1.0,13906.400000095367,1695.1447761201148,12211.255223975253,1,68,1.0,67.0,0.0,0.0,483.41118719528924,0.07664880077618422,0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,0.0,-0.014705882352941176,91.17647058823529,0.8333333333333373,0.0819672131147541,0.9180327868852459,0.16666666666666274,10.333333333333334,1.2,0.2984358127031066
DzB19GqCB7fyrlEPexogWkjFzEx2,1.2658227848101267,0.0,1.0,0.0,1.0,7012.900000095367,1686.2410256373576,5326.65897445801,1,79,1.0,78.0,0.0,0.0,544.1571041223245,0.0678872387735005,0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,0.0,-0.012658227848101266,16.455696202531644,0.09230769230769312,0.5384615384615395,0.4615384615384605,0.907692307692307,1.8571428571428572,9.428571428571429,0.44714969271076743
