participant_id,lapse_occupancy,trans_to_lapse,trans_to_focus,stay_lapse,stay_focus,lapse_rt_mean,focus_rt_mean,rt_diff,state_changes,n_trials
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,29.310344827586203,0.2510821943635963,0.4867681569238216,0.5132318430761784,0.7489178056364038,2031.9666890116855,880.3428872472102,1151.6238017644753,38,116
cec6NLR2ZLVVw6h0TEKSNIH11v02,18.11023622047244,0.22244894525568845,0.6967526706805265,0.30324732931947346,0.7775510547443116,2114.2646590139148,1306.2014694825093,808.0631895314054,35,127
cfoKz0AGhvYmW0DJmVKAZ01jh752,19.480519480519483,0.11788965651032761,0.40858113056652673,0.5914188694334732,0.8821103434896724,1396.5848018179652,872.261274124132,524.3235276938332,9,77
d9rwc0NXArcNlJvFsgKhQqkGxJq2,46.51162790697674,0.25105604743060494,0.27600234150202335,0.7239976584979767,0.7489439525693949,2126.752573897922,1017.5389092589143,1109.2136646390077,19,86
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,28.125,0.26995351944619106,0.572738843728632,0.427261156271368,0.7300464805538089,2706.889824712194,1481.5953206534389,1225.294504058755,22,64
e7NIVznoeNMC7bBejXnMVvFNPfx1,18.055555555555554,0.13909386716384337,0.5650816535881711,0.43491834641182886,0.8609061328361567,2862.0554266744366,1102.8943436808715,1759.161082993565,15,72
fEL2NrgSd4MmDtLCAcMvCJQXTME2,21.25,0.26468706748303433,0.9997816150145357,0.00021838498546431704,0.7353129325169657,2528.0859677158214,1507.162117997885,1020.9238497179365,33,80
fEq0OghbLpfD1jigl1Mbz96aMbg2,20.689655172413794,0.19598686581688682,0.5988312189513674,0.40116878104863263,0.8040131341831133,2014.2993895974832,1058.9423593735085,955.3570302239748,21,87
foaW7wtvY3XLNdguFUK7OvOefP93,6.578947368421052,0.059422015842309994,0.9999999990623161,9.376840005378716e-10,0.94057798415769,3210.758820775768,1150.4427715604,2060.3160492153684,9,76
g2G9l3no7RbeRA9a1W3JnfegTnh2,30.303030303030305,0.2475870164357579,0.44235723034421565,0.5576427696557844,0.7524129835642421,1923.148840876981,1010.15436573206,912.994475144921,27,99
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,25.71428571428571,0.22478558182700428,0.5934978439437532,0.4065021560562468,0.7752144181729957,2937.914341573754,1410.2229463388574,1527.6913952348966,23,70
h52Mz0cZjnOsmXT02EgU3JzzRKs2,18.571428571428573,0.07616409762458858,0.3675666032183499,0.6324333967816501,0.9238359023754115,2454.1371932296065,914.7650914042836,1539.372101825323,7,70
h5RYP03wJuVN0xo7qAR8CKFxLaj1,43.90243902439025,0.07432032227577771,0.10508081671011416,0.8949191832898858,0.9256796777242223,2179.492590027825,1063.4627620857061,1116.0298279421188,9,123
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,33.78378378378378,0.2939232694216702,0.4039243304803283,0.5960756695196717,0.7060767305783298,1876.9159660879766,1010.1684604361191,866.7475056518575,22,74
hrRr560eFBNwJ0CcUjCqtSD8TdP2,27.906976744186046,0.13576870210535813,0.3570648665008486,0.6429351334991514,0.8642312978946418,1832.2781601455408,890.1634237159104,942.1147364296304,15,86
htPWXDgfuheOJbl6ihHore9XuDp2,27.500000000000004,0.25885313277675465,0.6831764115475878,0.31682358845241226,0.7411468672232454,2284.0223938966815,1145.7158363765382,1138.3065575201433,27,80
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,8.333333333333332,0.0872577659517307,0.9989199480988995,0.0010800519011005436,0.9127422340482693,3687.798615350814,1519.880391651715,2167.918223699099,11,72
i1tBstVkNiVP0qro7TgGD08IGGa2,20.253164556962027,0.18961089878685708,0.5447583670675906,0.45524163293240927,0.8103891012131429,2865.2224397513437,1642.498652400451,1222.7237873508927,18,79
iKVZi0Oo96UrMBhPQMHWFcf55uA3,8.955223880597014,0.08219601849252979,0.9999951734829209,4.82651707909364e-06,0.9178039815074702,3194.688200605078,1490.7912542356498,1703.896946369428,11,67
iWsc4pghIEWOQUZKuQJMfe516UI3,21.518987341772153,0.08948691591596535,0.35892669301000685,0.6410733069899932,0.9105130840840346,2583.1070570020315,778.2739956652498,1804.8330613367816,11,79
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,29.896907216494846,0.09141993495074724,0.20192749026863166,0.7980725097313685,0.9085800650492527,2920.964960504568,1653.8547345355082,1267.1102259690597,9,97
