participant_id,soa_bin,n_trials,coupling_pearson,coupling_spearman,p_pearson,p_spearman,t1_mean,t1_sd,t2_mean,t2_sd
v8nNKiWvPdcjiHXZci39OuFTY6M2,medium,46,0.8985131304871313,0.8693802035152635,2.444060813872093e-17,4.624683001716674e-15,1280.3413043514543,439.77715976611756,1289.6369565226462,476.5859817283594
v8nNKiWvPdcjiHXZci39OuFTY6M2,long,24,0.6587780716856558,0.4869565217391304,0.0004644452502594282,0.015810056730347355,1333.8958333271246,421.29114386151366,949.4833333330849,250.7824117713157
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,short,44,0.7863637588564529,0.8403100775193798,2.516214342999563e-10,9.790621893053384e-13,1413.3204545454407,555.7001180246033,1521.4454545454514,505.61006375492025
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,medium,44,0.68577341931862,0.5844961240310077,2.7920568079718344e-07,3.1001734801573134e-05,1297.793181818148,452.00385577484445,1158.968181818168,463.61627489901406
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,long,20,0.2657374709881967,0.3699248120300751,0.2574652974852197,0.1084095615537755,1311.2600000000093,347.1681385149984,690.0199999999953,268.72029807962366
LSLmd8jENtONZFVkIpRDX665Bu73,short,40,0.9432207605037406,0.9390243902439027,8.805697954084969e-20,3.28941812458417e-19,1236.2274999797344,567.198418527844,1282.7650000214576,628.8047500927571
LSLmd8jENtONZFVkIpRDX665Bu73,medium,44,0.8697980920636614,0.8331219168428471,1.819041136103351e-14,2.2917880162864935e-12,1271.8136363408782,542.2204565019509,966.8227272846482,466.102142007002
LSLmd8jENtONZFVkIpRDX665Bu73,long,22,0.5238115771968233,0.4025974025974026,0.012345936655959677,0.06322201647005031,1402.9272727099333,544.5906112143516,609.4590909372677,250.82872941376624
mUZzgdWKnPb2txOkJg9FHgqX5792,short,46,0.9305861718115417,0.9225408572309588,8.026281594786123e-21,8.24110146908621e-20,1143.882608693579,367.70256074960406,1286.8260869461558,413.23595714509
mUZzgdWKnPb2txOkJg9FHgqX5792,medium,46,0.9170568426805378,0.7452975639839653,3.505293121427127e-19,2.8314437640001798e-09,1198.7673913033111,453.92597177524556,1042.7869565227757,513.6937730337708
mUZzgdWKnPb2txOkJg9FHgqX5792,long,22,0.3458867267225972,0.3822699040090345,0.1148477328675288,0.07913423131078043,1254.0727272629738,487.43905557085577,735.0863636244427,226.03155914845155
WbOfW9KmUkPQK8o5hlHJnJFdpp92,short,46,0.6387104563304907,0.3294582011495786,1.7844831512603538e-06,0.025362966882547987,560.1695652166786,127.86645355011291,744.5565217370572,156.94648444297442
WbOfW9KmUkPQK8o5hlHJnJFdpp92,medium,46,0.8088344349064615,0.6275053962380511,1.0442698985784317e-11,3.053073411230553e-06,586.2782608711201,180.08977219600854,604.2217391304996,256.1293609241416
WbOfW9KmUkPQK8o5hlHJnJFdpp92,long,21,0.4112118307417632,0.1987012987012987,0.06403696778392148,0.3878822634645568,589.6523809503941,146.47119209500096,440.32857142814566,105.32726840330734
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,short,48,0.956880701276969,0.9516934433347808,2.4543817748558364e-26,3.1649999366265385e-25,1579.7770833447576,406.8026252791775,1673.2520833363135,441.2375461012309
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,medium,48,0.822985508176744,0.8256621797655231,7.092715647321491e-13,5.151631959433112e-13,1614.4354166736205,357.3628609347954,1404.7770833348234,386.53686663508853
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,long,24,0.8490567846000736,0.6721739130434782,1.5613332292101213e-07,0.00032109658002555796,1673.8291666706402,511.0136858006057,888.2750000059605,314.6838045956731
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,short,46,0.9513880801256531,0.9321615787850756,3.92921465859565e-24,4.923384342187526e-21,1163.1934782608726,393.59664710161536,1279.5891304347695,405.7778216388983
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,medium,44,0.8484779883081549,0.7619450317124735,3.5352292191257307e-13,1.8836338626593942e-09,1118.459090909111,391.66783951232276,971.9886363636416,456.0426421528889
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,long,21,0.049150778727553184,-0.02077922077922078,0.8324405838697982,0.9287633909628465,936.8000000000022,273.1537418134092,493.50952380952157,129.87063491820783
fEq0OghbLpfD1jigl1Mbz96aMbg2,short,43,0.9345707901477979,0.9155844155844157,5.2376932291423786e-20,8.09309056406673e-18,939.258139534052,368.0844254959147,1124.437209302603,414.45758950398454
fEq0OghbLpfD1jigl1Mbz96aMbg2,medium,43,0.8941017687339643,0.8489882210812444,6.854875797602476e-16,6.339253914402996e-13,984.579069767927,411.51549042976364,854.0744186033343,415.91462568427875
fEq0OghbLpfD1jigl1Mbz96aMbg2,long,24,0.6486030907000221,0.6991304347826087,0.0006075815492333709,0.0001440664963563472,920.4500000004967,418.41162049667435,474.20416666877765,234.45185091666715
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,short,44,0.86130504055021,0.866243833685694,6.289902053018497e-14,3.088801724316226e-14,897.0477272728458,287.26790512121187,1111.5909090908244,334.4032832169684
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,medium,47,0.8826949329560211,0.857968836182869,2.32650701012026e-16,1.3127797463425533e-14,894.040425531804,395.50280073241834,886.8297872337255,422.73417929785256
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,long,24,0.6462904549157881,0.4782608695652173,0.0006449690123401326,0.018080632726500265,710.9958333335817,191.2320001966691,480.65416666679084,174.26850924893273
cEIs6U87xfbSL5eFTXDK77MmvNf1,short,45,0.9437441274246491,0.9308300395256917,2.7605725813089562e-22,2.0609091003557524e-20,1151.1333333439297,385.59058825851577,1306.56444445716,433.3854005601931
cEIs6U87xfbSL5eFTXDK77MmvNf1,medium,46,0.7659795639166661,0.6573543015726179,5.551031802508608e-10,6.950612277322349e-07,1089.5195652505627,320.7641695100315,931.4869564927143,366.6809509655934
cEIs6U87xfbSL5eFTXDK77MmvNf1,long,22,0.3285836585383455,0.24223602484472054,0.13542429016490964,0.2774149543225627,1324.3863636580381,391.929046530685,665.4863636710427,214.16900993525852
AsXBOflrszVNKoFqbN61bMJqS0k2,short,48,0.9556598728516175,0.9424663482414243,4.6038226226006446e-26,1.5963901370581114e-23,1280.9499999905627,260.69671475001473,1400.1083333219092,262.444057411472
AsXBOflrszVNKoFqbN61bMJqS0k2,medium,48,0.828343263331212,0.7925531914893618,3.719373377642098e-13,1.9172468054935572e-11,1285.9020833348234,250.37685553932727,1073.7250000039737,297.23315096267976
AsXBOflrszVNKoFqbN61bMJqS0k2,long,23,0.4270814655373109,0.4120553359683795,0.0420992552788416,0.05073095854624647,1251.813043475151,352.1026657366915,733.6608695569246,144.58515992762145
Fz7EUjZCLuUBxLDUVtN6djaBTy42,short,46,0.9585555194851625,0.9369719395621338,1.2651899148526235e-25,1.0260680318095547e-21,999.0826086946156,319.3286056563914,1106.3739130496979,342.3134112273134
Fz7EUjZCLuUBxLDUVtN6djaBTy42,medium,48,0.583111384186142,0.4386669561441598,1.366325805814105e-05,0.0018158780189842514,1029.3020833258827,190.84708701826645,774.3520833278695,210.07195393297113
Fz7EUjZCLuUBxLDUVtN6djaBTy42,long,24,0.48921884006426436,0.5869565217391304,0.015259218689357656,0.0025685296168339333,1618.4083333065112,83.02815747303417,619.1083333243927,89.1983319910317
DzB19GqCB7fyrlEPexogWkjFzEx2,short,46,0.8042217309865332,0.7983348751156337,1.67706221533918e-11,3.015565145778749e-11,1171.0413043498993,448.1852759236213,1499.8804347722428,526.8214896880967
DzB19GqCB7fyrlEPexogWkjFzEx2,medium,45,0.8773082277205896,0.8337285902503293,2.674434782014353e-15,1.1662687712975888e-12,1312.946666659249,592.0776756847766,1277.3044444349077,612.9872476174152
DzB19GqCB7fyrlEPexogWkjFzEx2,long,22,0.8129216856965371,0.8023715415019763,4.269039396327325e-06,7.050194126781894e-06,1023.6500000303441,385.59339839062204,641.1772727424449,286.5961839763087
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,short,47,0.926619312122582,0.9318608890598625,9.727671549993064e-21,1.9411409131642602e-21,1112.4680851063767,382.84883140065125,1521.6595744680926,418.0470439065091
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,medium,47,0.8750152341152699,0.8354532839962997,8.91276158594912e-16,2.8042540123167266e-13,1121.595744680851,441.39573885547173,1313.1276595744669,497.43275465649566
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,long,23,0.5420772844614702,0.7835968379446642,0.007540003178822584,9.755382216431923e-06,1117.5217391304272,514.0497243386274,873.0,409.8975481751382
xBGZhFOeypWnqzSQClkrwV9z2vF3,short,45,0.9210247314042666,0.8923583662714096,3.226392481377073e-19,1.874365659847109e-16,1148.9888888888527,490.973417801487,1408.8755555555585,654.7638312672693
xBGZhFOeypWnqzSQClkrwV9z2vF3,medium,46,0.8302674090127113,0.7882207832254086,9.64992310925831e-13,7.910668919767897e-11,1071.4239130434833,380.8065531866482,1032.150000000008,507.08895015526684
xBGZhFOeypWnqzSQClkrwV9z2vF3,long,23,0.6254411971657646,0.6264822134387352,0.001415191412687543,0.0013818030039001133,924.0565217391628,333.500806108254,663.4956521738989,186.74001103200615
MMSYeiMQi3gMr4PrXQcpXzFiegj2,short,45,0.8108229260236356,0.7658761528326745,1.4650896774597658e-11,8.804068867210347e-10,1268.033333328035,422.43592438176506,1445.8577777703604,432.3112744461677
MMSYeiMQi3gMr4PrXQcpXzFiegj2,medium,46,0.7531436271804353,0.7298405751411668,1.5548563334573188e-09,8.67676875667776e-09,1269.000000010366,460.96153805360814,1142.2934782505035,476.12362997351465
MMSYeiMQi3gMr4PrXQcpXzFiegj2,long,21,0.7618719560756325,0.5077922077922078,5.990921382324315e-05,0.018772861912339817,1211.5142857006617,474.1285964694679,806.8619047687167,297.16949221118034
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,short,48,0.8974250345247539,0.8674554928354319,5.818085439101936e-18,1.5139119720147652e-15,1221.3854166467984,293.928415226424,1447.5354166428249,381.78240331300856
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,medium,48,0.8654400100580991,0.8567086409031698,2.0941946133486007e-15,8.059566072745809e-15,1257.5749999483426,336.80119101064867,1151.5000000794728,398.0529711741745
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,long,24,0.7772459148779312,0.686086956521739,7.894884579178155e-06,0.00021452533237049365,1259.7083334525425,382.42269683213846,781.5791666905085,227.86620514433872
y1EHXv8tUTa4BRS4fRio7bULYfA2,short,43,0.9455608167961616,0.9347629115070976,1.3416168011445265e-21,4.940363712303004e-20,1067.9674419026042,441.66746237016355,1482.599999971168,597.4521111153996
y1EHXv8tUTa4BRS4fRio7bULYfA2,medium,45,0.8981236949606128,0.830961791831357,6.089902146223255e-17,1.6149220504916966e-12,1038.1977777693007,387.80335880939396,1113.957777733273,499.20852754783954
y1EHXv8tUTa4BRS4fRio7bULYfA2,long,22,0.8628406257519223,0.72557876905703,2.3852226083669426e-07,0.00013258420621878208,1145.95454547622,552.8502121085328,853.4954545714638,389.06440395934186
HyQM2xKwwuVfqidmRYF6TiRk90C2,short,48,0.8699729878995244,0.8641988710377768,1.0018866602127613e-15,2.5507601071144924e-15,861.1020833325261,240.78479974363967,928.6333333331471,290.1117653408246
HyQM2xKwwuVfqidmRYF6TiRk90C2,medium,47,0.7329188387807283,0.509670145626524,4.7011960409994716e-09,0.0002530266375728428,1028.948936170086,261.96959939859966,737.0744680857405,272.79063475737064
HyQM2xKwwuVfqidmRYF6TiRk90C2,long,24,0.8518768560810615,0.9017391304347826,1.286451682470823e-07,1.79262615407903e-09,1645.7958333349477,159.26753561001905,605.9666666643074,192.33659442817316
roaf78tUWxWSEjAUcUu8O7mrQbl1,short,45,0.9560396692453258,0.9617918313570486,1.5550050521512314e-24,8.076401379451828e-26,1169.3400000015895,412.89724113912956,1480.9866666555404,580.9045538719853
roaf78tUWxWSEjAUcUu8O7mrQbl1,medium,45,0.8583154632421967,0.7786561264822133,4.843379209943095e-14,3.028305237338682e-10,1216.7333333412805,474.48700906493923,1293.7777777883741,573.4507697144021
roaf78tUWxWSEjAUcUu8O7mrQbl1,long,22,0.8962184678821026,0.8091473743647659,1.694137307080404e-08,5.126180402790686e-06,1478.850000007586,642.8178737972058,1019.4090909199281,580.2835332870877
Rc706mP0TSeIoIpMYH1SpRXjOxA2,short,44,0.9394143230427557,0.9353065539112051,3.840788029461479e-21,1.4628028471175247e-20,1010.199999960986,393.45305895324503,1347.6840908744118,387.39182649365955
Rc706mP0TSeIoIpMYH1SpRXjOxA2,medium,47,0.9146336410470972,0.8307123034227567,2.574934714690668e-19,5.040050469988141e-13,1053.455319079947,428.2382954995856,1074.4106383019305,390.6574977012431
Rc706mP0TSeIoIpMYH1SpRXjOxA2,long,24,0.38413753076720153,0.37217391304347824,0.0638457186571213,0.07330810943110252,968.6666665871938,347.83283430155683,665.308333436648,288.8699302522791
i1tBstVkNiVP0qro7TgGD08IGGa2,short,47,0.9124276798492691,0.9176688251618873,4.464776873869632e-19,1.1779374293184679e-19,1265.3936170212767,420.0655786577668,1516.908510629167,435.6191840798681
i1tBstVkNiVP0qro7TgGD08IGGa2,medium,46,0.92323835269249,0.8995991366019118,6.803218405829158e-20,1.9511283808591493e-17,1261.4978260682976,607.5377266763771,1260.078260867492,585.5642625922542
i1tBstVkNiVP0qro7TgGD08IGGa2,long,24,0.7844091618018707,0.48,5.71368601323111e-06,0.01760648809201035,1158.1499999860923,559.5351239938237,720.2625000278155,330.5661769718358
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,short,46,0.7669869535089003,0.786097582000325,5.105909221515572e-10,9.622059391482971e-11,1125.9130434782483,327.28951590475674,1237.3260869565318,359.0742961965234
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,medium,43,0.8638349213920551,0.758334277733047,8.806370094472379e-14,3.857866633860717e-09,1353.6279069767306,483.2898414503648,1065.837209302312,402.7378355666049
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,long,23,0.7230084954440683,0.4762845849802372,9.717012021341219e-05,0.02159004257524623,1645.52173913045,478.11076300510945,698.9130434782659,313.8433440627412
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,short,47,0.993056759444733,0.9816142460684552,1.7789342230789263e-43,5.180769429784558e-34,1043.214893617687,419.3184566370343,938.9893617014935,415.7677390864424
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,medium,45,0.8775041100896971,0.8433465085638997,2.5893775022013396e-15,3.585907561381564e-13,1218.0577777783076,299.3408814850044,758.0533333324723,305.28063489864275
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,long,23,0.9975521816210254,0.9822134387351777,9.419887947727874e-26,9.745721849256444e-17,1694.195652173913,226.98791287154998,486.7608695652174,230.20451727373361
2zDXvJKvjeejeOSNbtDbtSI5cdz1,short,48,0.9424354280874516,0.9353017802865827,1.6156988612294205e-23,2.196377178813491e-22,1267.2354166665657,276.236176494036,1398.5041666665736,291.6836770931524
2zDXvJKvjeejeOSNbtDbtSI5cdz1,medium,48,0.9015541587368736,0.8611593573599653,2.366946065512318e-18,4.101301065223817e-15,1200.131250000132,343.50551982254007,1024.5374999998992,357.8995073255064
2zDXvJKvjeejeOSNbtDbtSI5cdz1,long,23,0.5890733853689721,-0.05335968379446641,0.0031010818135722316,0.8089311975158359,1154.4869565219497,315.1680039272774,689.7826086955712,211.42370327417507
iWsc4pghIEWOQUZKuQJMfe516UI3,short,48,0.8428571742557659,0.7691055145462441,5.753260671579773e-14,1.7100788814533792e-10,797.2520833325883,263.03576355460376,1016.5583333286146,294.0546851344072
iWsc4pghIEWOQUZKuQJMfe516UI3,medium,48,0.7587830394307173,0.5161885637095146,4.1391117190048604e-10,0.00017302215413280388,763.1875000024835,270.8738648856162,689.6145833383003,291.57279107199037
iWsc4pghIEWOQUZKuQJMfe516UI3,long,24,0.6936395087864679,0.21478260869565213,0.00017077675579907147,0.31351686150284375,761.587500008444,345.9435073193,495.00000000496703,174.0044012861299
lHDkoPQu5reNCO45npeYSS9eLQl1,short,44,0.9491560961738218,0.8894996476391824,1.0644106350184008e-22,7.078418478229173e-16,1243.361363638531,434.977713733566,1574.51363631812,440.99939005885557
lHDkoPQu5reNCO45npeYSS9eLQl1,medium,45,0.7955508183002574,0.8569169960474308,6.598018261380859e-11,5.89516921070402e-14,1136.375555557675,341.3011945574527,1202.7466666433547,425.3830449303147
lHDkoPQu5reNCO45npeYSS9eLQl1,long,23,0.3626782352567402,0.3725296442687747,0.08897771894264936,0.08001450088085126,978.7391304762467,217.04250181290934,625.726086948229,136.50716246455923
WcTsIpSoEhYeIBSNjAbbdaNSBya2,short,43,0.8325852260324577,0.823920265780731,4.453422121492376e-12,1.1482003232132259e-11,861.9046511611966,326.2676686481289,1174.0837209304404,351.828683819644
WcTsIpSoEhYeIBSNjAbbdaNSBya2,medium,44,0.7705583886400136,0.6752642706131078,9.524366601201692e-10,4.954956814548863e-07,966.9386363639073,419.86245865650085,1042.0090909082103,477.49445585458534
WcTsIpSoEhYeIBSNjAbbdaNSBya2,long,24,0.6402694267754473,0.5982608695652173,0.0007517616717835451,0.0020148039860092472,947.5375000002483,280.2091849728694,593.6583333319674,129.39087396099347
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,short,48,0.880188141944566,0.8590115887767381,1.7106344363138545e-16,5.698359970091378e-15,1035.9812500476837,480.6592840722206,1325.3208332757156,521.2264785954085
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,medium,47,0.8310413853731385,0.7330230409816303,4.841897834567795e-13,4.665793668415866e-09,986.6489361905037,390.2547154657664,1005.1021276230508,459.7555222114922
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,long,22,0.6535657417187077,0.3280632411067194,0.0009718569080514308,0.13608127719219507,1067.0409090302207,449.02406770324944,666.7045454111966,302.9473573364945
CtJe4bZZnYUBNrcPk00d3YQFSGp2,short,47,0.8066542060052008,0.7526595744680852,7.649293981339022e-12,1.0515798708797513e-09,1106.3404255319645,312.16280508157774,1521.4638297872102,413.64229146385793
CtJe4bZZnYUBNrcPk00d3YQFSGp2,medium,47,0.6251338458686853,0.45744680851063835,2.6348671619636475e-06,0.0012259650609374594,1033.7659574468332,242.22742195609752,1211.863829787231,397.2083966809365
CtJe4bZZnYUBNrcPk00d3YQFSGp2,long,22,0.22959424058932085,0.3490539534841807,0.30402257849487635,0.11134193008727836,998.1636363636618,247.49185945374705,772.5409090909048,271.5918907931863
CDEoAyvS8feXLKMKsaZah9agEhF3,short,47,0.9361220290794482,0.931313598519889,4.7498540462143755e-22,2.3104841640858063e-21,1021.9999999999703,349.2417208388083,1305.495744680847,376.1468471490688
CDEoAyvS8feXLKMKsaZah9agEhF3,medium,48,0.8701266720418203,0.8495440729483282,9.766832878322823e-16,2.2829301712975517e-14,1024.881250000035,360.4941935826133,999.7979166666531,394.71131512447914
CDEoAyvS8feXLKMKsaZah9agEhF3,long,24,0.8966588194670658,0.6730434782608695,3.0460930570537243e-09,0.0003132957299953819,889.7999999999884,446.78943213405483,623.025000000062,219.04729559701244
GDZGRW51kbWtAdUIHCtEd8sAtqY2,short,45,0.952817559193512,0.947562582345191,6.889721534587491e-24,6.329004845088e-23,919.8355555640327,334.72834899317616,1137.5800000031788,341.38131015335415
GDZGRW51kbWtAdUIHCtEd8sAtqY2,medium,43,0.8514753425467344,0.7556629417094534,4.623410550261369e-13,4.700036755891134e-09,866.1465116212535,301.9418836451355,795.8441860675812,341.17294004600467
GDZGRW51kbWtAdUIHCtEd8sAtqY2,long,24,0.35289316047591074,0.4391304347826086,0.09075243416437338,0.0318036265324316,810.3208333353201,201.32125857812755,450.975000033776,153.56857657157767
QreA2rLiUhV3YHeMfuHMPdGbpJ53,short,41,0.7310088325964191,0.784494773519164,5.7229943341547516e-08,1.2871038820313208e-09,820.3219512148602,309.36057069472895,1253.731707299628,446.380940034568
QreA2rLiUhV3YHeMfuHMPdGbpJ53,medium,45,0.9094749074246063,0.8740447957839261,5.396079731486855e-18,4.545989163738601e-15,884.577777756585,333.30168842758377,990.6155555566152,454.3909129257812
QreA2rLiUhV3YHeMfuHMPdGbpJ53,long,21,0.4537576974049274,0.3974025974025974,0.03881899595098245,0.074436840169181,851.1476190884908,283.1976587686277,613.6285714081356,127.26300528913828
AyAnuCaltBbpEYbudoyNzTvXlcC2,short,30,0.99715202351302,0.9937708565072303,5.5578321646485074e-33,3.1222394788938325e-28,1829.0799999992053,683.5210737611384,1709.9033333420753,683.455375027399
AyAnuCaltBbpEYbudoyNzTvXlcC2,medium,29,0.9682707138213029,0.9783251231527093,8.612079279517729e-18,5.327447887230891e-20,1742.3965517323593,564.0499760738331,1270.227586209774,588.6500206571408
AyAnuCaltBbpEYbudoyNzTvXlcC2,long,14,0.9995584517756998,0.9824175824175824,1.0689315571703181e-19,4.1071830416421516e-10,2246.9071428520338,406.3504969618319,1037.5499999991484,406.66239903138194
azdL1gX79EVd9iepyCAVQrqIaQF3,short,47,0.8053695705180761,0.8214616096207217,8.750444337232936e-12,1.5045151144086417e-12,921.0042553191331,222.14370464587054,1177.0936170213142,267.5684421523917
azdL1gX79EVd9iepyCAVQrqIaQF3,medium,46,0.8388249054959452,0.7214530207876771,3.3933159010345176e-13,1.544119560170169e-08,901.8586956521435,247.01113385933496,853.8304347826027,283.43956787813266
azdL1gX79EVd9iepyCAVQrqIaQF3,long,24,0.8156868403723522,0.2695652173913043,1.191624230753267e-06,0.20272227336292592,811.2791666666939,231.12904039941972,548.9749999999767,265.6501870411439
jzdk8E3tVXTXIozlfK5oeEb7wWp2,short,47,0.8214751515195029,0.7523126734505089,1.5021776007266951e-12,1.0809100471803675e-09,721.2319148804279,193.41707235300217,1082.3404255344512,287.9598580581358
jzdk8E3tVXTXIozlfK5oeEb7wWp2,medium,47,0.8203065614527074,0.7535846438482886,1.7170618655136452e-12,9.769834399486413e-10,718.5382978637168,187.0704777391543,858.8893616909677,268.6144260546134
jzdk8E3tVXTXIozlfK5oeEb7wWp2,long,21,-0.05842471204909455,-0.03506493506493507,0.8013843896420357,0.8800592616595698,664.3047619036266,111.05420587015192,529.4714285929998,98.17111469378335
ORuVuFPU5idz3fMoXTGsbwToW2j2,short,47,0.5959394607295251,0.664199814986124,9.889594124485923e-06,3.5771174511709544e-07,1264.2127659777377,377.25331162645773,629.5574467435796,248.25318303035556
ORuVuFPU5idz3fMoXTGsbwToW2j2,medium,47,0.5916518061601357,0.6352913968547642,1.1880886012804556e-05,1.6101595873145456e-06,1559.627659574468,381.45112887856965,559.8000000182618,173.97314417361767
ORuVuFPU5idz3fMoXTGsbwToW2j2,long,22,0.46387453142517,0.5686053077357426,0.02966074021031244,0.0057581933999272805,2289.327272783626,219.18465477597144,561.2181818051772,162.119859240906
pRQimOpZtsekBI2I1kbnD3pycmo1,short,47,0.9084910049848682,0.7752305516234186,1.1511415402459072e-18,1.5844199630388115e-10,738.8297872289698,308.9827571548665,765.4340425552206,315.2013934141068
pRQimOpZtsekBI2I1kbnD3pycmo1,medium,44,0.7672515593476346,0.3747709654686399,1.241729530284062e-09,0.012194019823952417,721.763636353341,292.93517209327587,498.15000000596046,249.28790904167482
pRQimOpZtsekBI2I1kbnD3pycmo1,long,22,0.1352740613000212,0.2704686617730096,0.548356579929717,0.22344862968868226,915.3090909069234,419.5720914327516,413.3318181850693,78.23836182839979
yfjd8LbAMrYeG54927d3GiKAyXI2,short,44,0.7476379752582591,0.7618040873854828,5.502286682330498e-09,1.9043183542921812e-09,1063.7295454545397,434.9611380653052,1374.5227272727245,471.8155600075989
yfjd8LbAMrYeG54927d3GiKAyXI2,medium,46,0.8432985580396076,0.8178230033919212,1.9174257300879168e-13,3.995023527640409e-12,933.956521739133,380.7311659404077,897.2739130434777,432.8448494175383
yfjd8LbAMrYeG54927d3GiKAyXI2,long,21,0.8086543185145556,0.6506493506493506,9.138201889030395e-06,0.0014038628654171005,908.7047619047696,358.81084879840245,540.6523809523843,235.28548539419185
HSggdq91WiQp16bOj7V3dABkcgk2,short,48,0.9081189757400736,0.8838711431593833,5.203242708249068e-19,8.691877277379613e-17,852.3729166562358,294.01821920019154,1175.0458333343267,407.7315144869902
HSggdq91WiQp16bOj7V3dABkcgk2,medium,48,0.9014970289760954,0.8027572731220147,2.3972281518687532e-18,6.766033920597659e-12,909.0937499900659,283.9228301912599,933.0875000059605,394.1552880383852
HSggdq91WiQp16bOj7V3dABkcgk2,long,24,0.6111095378287188,0.7252173913043477,0.0015121287722101016,6.08681493185104e-05,829.8791666775942,174.91084867527204,565.4166666616997,216.15701404044736
PLreonkqaMeFc0UqxKUelH44UQu1,short,44,0.6257779827412696,0.562810529261636,5.560232099979523e-06,6.985966197675538e-05,762.9113636369055,222.4162091626062,1050.3681818192656,263.71684002789374
PLreonkqaMeFc0UqxKUelH44UQu1,medium,46,0.6604682681639676,0.6904101140918902,5.900101864751109e-07,1.1013891982006766e-07,819.5217391284912,236.5319372796135,772.2739130430248,267.83620354432645
PLreonkqaMeFc0UqxKUelH44UQu1,long,23,0.8502924997736836,0.5335968379446641,2.787379249400722e-07,0.00873593866206583,900.017391304607,385.17958956747157,504.7869565240715,209.11695979301504
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,short,45,0.74957278670989,0.7295125164690381,3.128383911718468e-09,1.3123543711601624e-08,1016.3622222191758,415.8047513432037,1376.3911111103164,465.54624967516764
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,medium,46,0.8811377393168675,0.8581560283687942,6.580270247084376e-16,2.514831060510194e-14,1127.4673913043478,487.35681779066175,1171.199999998445,470.1326075665228
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,long,24,0.7615793807037842,0.43357252601385005,1.5398678829010995e-05,0.03429171008921337,1103.4291666659217,512.9163987089129,851.0416666691502,500.1025544156409
SdDjNMBD2ZMTEwUphkohi2cZwUx1,short,47,0.9568790648744878,0.9030989824236818,8.548503712252208e-26,3.939023363110405e-18,791.638298034668,373.24113390253825,833.8851064722588,357.6533955688001
SdDjNMBD2ZMTEwUphkohi2cZwUx1,medium,45,0.6421939006975054,0.475641490425693,1.982557971222588e-06,0.000959473461603595,608.8711111704508,210.39054230704224,515.6777777353923,170.5341006073968
SdDjNMBD2ZMTEwUphkohi2cZwUx1,long,23,0.8346634968440936,0.5306324110671937,7.353096134707934e-07,0.009189293482353325,629.9608694159466,219.1172955270525,412.3869565051535,93.63507001621427
foaW7wtvY3XLNdguFUK7OvOefP93,short,47,0.8625210895838982,0.8354532839962997,6.6315271712753345e-15,2.8042540123167266e-13,991.9255319149011,266.8496400821064,1128.1042553191594,341.42511278677324
foaW7wtvY3XLNdguFUK7OvOefP93,medium,48,0.6483822771715849,0.6165870603560573,6.260576781861314e-07,3.066276390502915e-06,920.1625000000058,288.1127879733083,942.4395833333474,343.9711771716028
foaW7wtvY3XLNdguFUK7OvOefP93,long,23,0.16784511475996255,0.12154150197628459,0.4439604517063273,0.5806457885494276,855.6652173913164,201.34589448249278,665.9391304347664,157.55316766959245
EmfmKFDgWJdW47a6CNTNjnbYaPh2,short,45,0.8181885833439225,0.8295398403656962,6.749506128665397e-12,1.9046380153374665e-12,1040.8533333301543,305.2160543296856,1582.7888888862399,396.5268146802178
EmfmKFDgWJdW47a6CNTNjnbYaPh2,medium,45,0.8071031827550799,0.8198557269179709,2.1396775556807228e-11,5.6362024894356115e-12,1110.3288888878292,351.75817174848873,1248.7933333158494,396.55182393439645
EmfmKFDgWJdW47a6CNTNjnbYaPh2,long,24,0.3884399514536277,0.12956521739130433,0.060682525894386996,0.546239269258583,979.5333333363136,309.98025431571114,774.2875000089407,255.8798486071073
