participant_id,t2_rt_mean,t2_rt_sd,t2_rt_cv,t2_rt_iqr,n_trials,cv_short,cv_medium,cv_long
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,1195.9300000270207,440.60527909770565,36.842062586250925,656.2500004768372,120.0,26.65375484560816,34.93402424706184,29.781642633543864
tv88wS5Nf6SjruozSmXJxQSmx6J3,1402.1696428560786,628.3449770949247,44.812336388559174,788.0500000268221,112.0,33.62497116785187,39.262726878399114,56.2134424514244
u64Uf920g5VD9Byq26LT2rs5o4t1,745.0558333312472,315.57174304162453,42.35544893738498,423.42499999701965,120.0,26.535230811506644,44.07825431729752,24.29825220088585
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,1124.1108333331842,430.87361593471854,38.3301720042234,579.1249999925494,120.0,23.227768339357002,28.038807195756043,23.616610553115606
v8nNKiWvPdcjiHXZci39OuFTY6M2,1338.6050000001987,539.0447627762885,40.26914308374827,652.9249999970198,120.0,36.49473618585711,37.29298459577212,26.98058933635292
wdppvL4tIkVlGjou6aYzzjlaZXB2,812.4220338986902,428.3917865204223,52.730202855852525,370.12499999813724,118.0,45.62609355409489,56.672560339699594,39.16467175686731
wkhxvE50megJGMA1EiROSZIJWNq1,1257.5500000002482,516.2615689390891,41.05296560287759,705.7000000029802,120.0,27.103422932215498,38.37295399634601,29.808797030485422
xBGZhFOeypWnqzSQClkrwV9z2vF3,1108.662184873952,591.507009427588,53.35322314568154,698.4000000001397,119.0,46.239091682659335,49.67347483580061,36.363782682699316
xHctBv4C2EU8rHYRouw0btT3GT02,1125.1566666666536,395.27566292791306,35.13072220413018,627.0499999999299,120.0,27.26749306074775,35.003075567931816,41.52002492062587
xyAILKfYP2M8GqAai11x6NT7IcP2,1130.3241666666154,519.7199135791656,45.979722358042345,874.199999999837,120.0,28.680290039910577,38.352886417211565,25.999001284912925
y1EHXv8tUTa4BRS4fRio7bULYfA2,1204.6347457392742,574.8430596941135,47.719282689404515,686.7250000238419,118.0,39.91013834807022,45.762104460336175,46.55304849892392
yatBVTBMCSMp0wJluOCLzTFKMyP2,1372.0480769230412,593.1490321711062,43.23092187128777,863.2500000055879,104.0,26.20308276163053,39.732095737226345,61.23484496065772
yfjd8LbAMrYeG54927d3GiKAyXI2,1021.7871794871783,522.9198007571182,51.17697806891302,804.2999999999302,117.0,34.11114272755491,48.9348037732415,43.120009440034444
zxG9mUnF7uRkaOKSoCPsiRZzr372,1393.1830508496803,452.46896863350656,32.477352373584566,540.0249999463554,118.0,26.719940704673263,32.12542559479313,35.3419404573158
