participant_id,wcst_n_trials,wcst_n_errors,wcst_error_rate,wcst_n_runs,wcst_z_runs,wcst_p_runs,wcst_n_error_runs,wcst_mean_error_run_length,wcst_max_error_run_length,wcst_p_error_given_error,wcst_p_error_given_correct,wcst_error_transition_ratio,wcst_clustering_coef
cC0BEsQjfrcuCyoaOas9zJT0MNs2,120.0,31.0,0.25833333333333336,31.0,-3.8336706091318415,0.0001262451685715149,15.0,2.066666666666667,6.0,0.5161290322580645,0.17045454545454544,3.027956989247312,1.5155913978494624
Cbkx2NHyF3NrebzXGqNgSfiWent1,71.0,5.0,0.07042253521126761,11.0,0.6709488443244873,0.5022531186546564,5.0,1.0,1.0,0.0,0.07692307692307693,0.0,0.9359795134443022
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,87.0,8.0,0.09195402298850575,17.0,0.973189527583113,0.33045911468990075,8.0,1.0,1.0,0.0,0.10256410256410256,0.0,0.9134550371872887
146QT9LupyU2BAiTsB3PMIpVXM22,77.0,7.0,0.09090909090909091,15.0,0.9081884174280074,0.36377868251189693,7.0,1.0,1.0,0.0,0.10144927536231885,0.0,0.9151515151515152
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,113.0,27.0,0.23893805309734514,31.0,-2.893099772912172,0.0038146010140960307,15.0,1.8,4.0,0.4444444444444444,0.17647058823529413,2.518518518518518,1.3579788752497859
87w5Le0CgZhSfYAaOH3Xd2fc98l1,128.0,14.0,0.109375,21.0,-2.2774199302219778,0.022761161066591873,10.0,1.4,4.0,0.2857142857142857,0.08849557522123894,3.2285714285714286,1.2351190476190477
HbydnnT1hUP3WagAy2TJAc6GqVs2,,,,,,,,,,,,,
EoToosG69XMp4LTYdB6sB9WTrv22,,,,,,,,,,,,,
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,88.0,7.0,0.07954545454545454,13.0,-0.6680083012916498,0.504128293560463,6.0,1.1666666666666667,2.0,0.14285714285714285,0.075,1.9047619047619047,1.0681818181818181
QbOEVCaZLUMOgltUdXm58oZOALv2,100.0,12.0,0.12,19.0,-1.5059524043392574,0.1320793923739898,9.0,1.3333333333333333,3.0,0.25,0.10344827586206896,2.4166666666666665,1.1642105263157896
PkpTH7pWpEOG9A86xSloOSozwTk2,128.0,41.0,0.3203125,48.0,-1.7821409315811987,0.07472625239236619,24.0,1.7083333333333333,4.0,0.425,0.27586206896551724,1.540625,1.1819661458333333
8bwaafIhKVMNBoHaXFcY8HirS9u2,82.0,7.0,0.08536585365853659,13.0,-0.5891883036371793,0.5557349624423149,6.0,1.1666666666666667,2.0,0.14285714285714285,0.08108108108108109,1.7619047619047616,1.0619136960600375
tv88wS5Nf6SjruozSmXJxQSmx6J3,81.0,12.0,0.14814814814814814,15.0,-2.890979760419515,0.0038404285261075533,7.0,1.7142857142857142,4.0,0.4166666666666667,0.10294117647058823,4.047619047619048,1.4296296296296296
SPCT9D90pRa1ihXS5jEw6vCmquI3,128.0,10.0,0.078125,15.0,-2.7889909149718717,0.005287254818605147,7.0,1.4285714285714286,3.0,0.3,0.05982905982905983,5.014285714285714,1.2958333333333334
3xCaqfcHxRQxuOlEzXz3PNcHODH2,69.0,3.0,0.043478260869565216,5.0,-2.74988310717774,0.00596165275620919,2.0,1.5,2.0,0.3333333333333333,0.03076923076923077,10.833333333333332,1.3478260869565217
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,77.0,5.0,0.06493506493506493,11.0,0.6406267451307435,0.52176521873908,5.0,1.0,1.0,0.0,0.07042253521126761,0.0,0.9409681227863046
5rXSa3anB5ejmFrnwUsTB82byup1,85.0,7.0,0.08235294117647059,15.0,0.8565242519682451,0.3917078641909151,7.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.9231372549019609
btpcu1rB1JeSTo2upeHGPdv8kYG3,70.0,7.0,0.1,11.0,-1.7864202217111704,0.07403124384576909,5.0,1.4,2.0,0.2857142857142857,0.08064516129032258,3.5428571428571427,1.2363636363636363
zw1w9FipI9RjJsuhHse6UZavBxs2,110.0,8.0,0.07272727272727272,15.0,-0.6094438135477577,0.5422303042899219,7.0,1.1428571428571428,2.0,0.125,0.06930693069306931,1.8035714285714284,1.0557575757575757
IaTJhUGICmO9xcL3605RW8QHneN2,108.0,13.0,0.12037037037037036,23.0,-0.4025606486138124,0.687271463547942,11.0,1.1818181818181819,2.0,0.15384615384615385,0.11702127659574468,1.3146853146853148,1.037842190016103
kI0YdycDU0X5hcoEPjEON3Ionyd2,87.0,10.0,0.11494252873563218,15.0,-1.9962362132166722,0.04590821743110607,7.0,1.4285714285714286,3.0,0.3,0.09210526315789473,3.257142857142857,1.246743295019157
YEU5ox3jteVINfdSTg5ymqYcS9o2,,,,,,,,,,,,,
GEwkBw3YHaNp3TCh9YS9PKVfavz1,77.0,7.0,0.09090909090909091,11.0,-1.9461180373457285,0.05164056238580583,5.0,1.4,3.0,0.2857142857142857,0.07246376811594203,3.9428571428571426,1.2479338842975205
EEodWwGh0wWq5f8JmzfKvq0lyeu1,96.0,11.0,0.11458333333333333,13.0,-3.842276688300219,0.00012189830630604526,6.0,1.8333333333333333,4.0,0.45454545454545453,0.07142857142857142,6.363636363636364,1.575320512820513
c0hRe9PCPPZs3HWFqhIQargNlp52,85.0,10.0,0.11764705882352941,17.0,-0.8807321079286238,0.37846283399557246,8.0,1.25,2.0,0.2,0.10810810810810811,1.85,1.096885813148789
biQ16yPcCKSkJQhSxUKcDc8gm8I2,128.0,21.0,0.1640625,34.0,-0.6869216823835566,0.4921320826618274,17.0,1.2352941176470589,3.0,0.2,0.1588785046728972,1.258823529411765,1.0620404411764706
OExlWyngGfPrScDYjaRcv5PIAet1,66.0,3.0,0.045454545454545456,7.0,0.4225771273642579,0.6726038174415168,3.0,1.0,1.0,0.0,0.04838709677419355,0.0,0.961038961038961
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,81.0,6.0,0.07407407407407407,11.0,-0.9376144618769905,0.34844257659473543,5.0,1.2,2.0,0.16666666666666666,0.06756756756756757,2.4666666666666663,1.101010101010101
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,101.0,7.0,0.06930693069306931,11.0,-2.419944149338351,0.01552289104830229,5.0,1.4,2.0,0.2857142857142857,0.053763440860215055,5.314285714285714,1.2754275427542754
VwTymW8T68MfpnJvZ2X97ILqDWS2,81.0,10.0,0.12345679012345678,13.0,-2.90595273853881,0.0036613674637264726,6.0,1.6666666666666667,2.0,0.4,0.08571428571428572,4.666666666666667,1.4254510921177588
hrRr560eFBNwJ0CcUjCqtSD8TdP2,87.0,8.0,0.09195402298850575,13.0,-1.6726695005334755,0.09439237658291688,6.0,1.3333333333333333,2.0,0.25,0.07692307692307693,3.25,1.1945181255526083
G9VruXninjUdE9czK2DambZl5li2,99.0,12.0,0.12121212121212122,19.0,-1.4864552033674057,0.1371587574545048,9.0,1.3333333333333333,3.0,0.25,0.10465116279069768,2.388888888888889,1.1626794258373205
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,77.0,8.0,0.1038961038961039,17.0,1.047965552576778,0.2946544781253677,8.0,1.0,1.0,0.0,0.11764705882352941,0.0,0.9022154316271963
zxG9mUnF7uRkaOKSoCPsiRZzr372,96.0,8.0,0.08333333333333333,15.0,-0.4589586207067734,0.6462638812641637,7.0,1.1428571428571428,2.0,0.125,0.08045977011494253,1.5535714285714286,1.0444444444444445
CUNlBEszJVRGK1jWlTaOaCqpDg53,76.0,11.0,0.14473684210526316,13.0,-3.223910973758217,0.0012645270519460183,6.0,1.8333333333333333,3.0,0.45454545454545453,0.09375,4.848484848484849,1.5242914979757083
06qcrpGKL6Vc3LVplFQC90VAcRm1,82.0,9.0,0.10975609756097561,13.0,-2.334282492626289,0.01958093484589707,6.0,1.5,2.0,0.3333333333333333,0.08333333333333333,4.0,1.3095684803001875
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,,,,,,,,,,,,,
g2G9l3no7RbeRA9a1W3JnfegTnh2,101.0,17.0,0.16831683168316833,25.0,-1.5400819953084246,0.1235403679130076,12.0,1.4166666666666667,3.0,0.29411764705882354,0.14457831325301204,2.0343137254901964,1.171089108910891
G1Ff3XYUZMRsPafyEQ80ussnVlf1,128.0,29.0,0.2265625,35.0,-2.7589819708697947,0.0057981733741607755,17.0,1.7058823529411764,5.0,0.41379310344827586,0.17346938775510204,2.385395537525355,1.3102678571428572
WnC6Uscb5VMIr43GASKiUCO3AYH2,74.0,5.0,0.06756756756756757,11.0,0.6552643384805834,0.5122975769061358,5.0,1.0,1.0,0.0,0.07352941176470588,0.0,0.9385749385749386
e7NIVznoeNMC7bBejXnMVvFNPfx1,76.0,9.0,0.11842105263157894,11.0,-3.308663608779558,0.0009374239524202466,5.0,1.8,3.0,0.4444444444444444,0.07575757575757576,5.866666666666666,1.5334928229665072
kgSRatooJJfDaMZ2yIURqb8aJuE3,,,,,,,,,,,,,
afdTz6deeYWf1qKNdUpKAYKN3hz1,128.0,21.0,0.1640625,25.0,-3.6177875272200644,0.0002971321604390287,12.0,1.75,4.0,0.42857142857142855,0.11320754716981132,3.7857142857142856,1.444375
sqfXvh6GJLaYAqr3RvHrixP8IOx1,78.0,5.0,0.0641025641025641,11.0,0.6359604954270693,0.5248021708720043,5.0,1.0,1.0,0.0,0.06944444444444445,0.0,0.9417249417249418
rNe3cRPepZUXbJhmmfQZiGsVzX22,112.0,10.0,0.08928571428571429,21.0,1.0624851935105228,0.2880154762623208,10.0,1.0,1.0,0.0,0.09900990099009901,0.0,0.9149659863945578
o4jXmZcjtMVF2ZInToRpVHUhpdV2,74.0,3.0,0.04054054054054054,5.0,-2.8683269343775057,0.004126488861557531,2.0,1.5,2.0,0.3333333333333333,0.02857142857142857,11.666666666666666,1.3513513513513513
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,,,,,,,,,,,,,
cfoKz0AGhvYmW0DJmVKAZ01jh752,77.0,8.0,0.1038961038961039,15.0,-0.2128680028671576,0.8314299204009619,7.0,1.1428571428571428,2.0,0.125,0.10294117647058823,1.2142857142857144,1.0225108225108224
PXesLO51qlY7lJBrLdOAZiHmUR72,,,,,,,,,,,,,
KtKj6zUKc5Oogd2itg2jdwkchnf2,,,,,,,,,,,,,
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,105.0,11.0,0.10476190476190476,19.0,-0.900951172785123,0.36761428127323015,9.0,1.2222222222222223,2.0,0.18181818181818182,0.0967741935483871,1.878787878787879,1.0892230576441104
50R0P1MIMvRvK1qpqfGROchII6R2,128.0,38.0,0.296875,44.0,-2.222052388104138,0.026279765383523612,22.0,1.7272727272727273,4.0,0.43243243243243246,0.24444444444444444,1.7690417690417692,1.2372159090909092
